
[00:00:00.000 --> 00:00:01.720]  請主主內平安
[00:03:22.520 --> 00:03:29.680]  這個經文是談論到信心和感恩的課題
[00:03:29.680 --> 00:03:31.680]  這個的關係
[00:03:31.680 --> 00:03:37.520]  是關乎神和人建立拯救的關係
[00:03:37.520 --> 00:03:40.640]  信心和感恩
[00:03:40.640 --> 00:03:47.960]  正是歷世歷代的基督徒對神應該有的回應
[00:03:49.200 --> 00:03:54.320]  《路加》在這裏特別是要透過一個外族人的見證
[00:03:54.320 --> 00:03:59.240]  來讓我們看到真信仰作門徒
[00:03:59.240 --> 00:04:01.240]  是一回點的事
[00:04:01.240 --> 00:04:04.600]  盼望藉著今天的信息
[00:04:04.600 --> 00:04:07.760]  激勵我們所有我們全體的人
[00:04:07.760 --> 00:04:10.760]  去感謝這位的恩主
[00:04:10.760 --> 00:04:13.560]  我們來到彼此的勉勵
[00:04:13.560 --> 00:04:17.960]  更加地來到活出感恩的意義
[00:04:17.960 --> 00:04:22.760]  我將今天的信息大綱分為兩個的重點
[00:04:22.760 --> 00:04:26.160]  熱切呼求蒙年閔
[00:04:26.160 --> 00:04:29.560]  感恩信靠得生命
[00:04:29.560 --> 00:04:33.960]  我們先來看第一個要點
[00:04:33.960 --> 00:04:37.560]  在第十一節裏面
[00:04:37.560 --> 00:04:41.280]  《路加》要提醒要告訴我們
[00:04:41.280 --> 00:04:48.440]  耶穌祂現在是沿著撒瑪利亞和加利利邊界
[00:04:48.440 --> 00:04:51.520]  朝向耶路撒冷
[00:04:51.520 --> 00:04:54.320]  當時耶穌在哪裏?
[00:04:54.320 --> 00:04:59.720]  當時耶穌在伯大利馬大的家裏
[00:04:59.720 --> 00:05:04.200]  耶穌選擇由東面走向西面
[00:05:04.200 --> 00:05:11.120]  這條路是經過撒瑪利亞和加利利
[00:05:11.120 --> 00:05:17.320]  其實這不是一條正常的路段
[00:05:17.320 --> 00:05:21.360]  由伯大利到耶路撒冷
[00:05:21.360 --> 00:05:23.720]  應該是南下
[00:05:23.720 --> 00:05:27.120]  那耶穌為何要這樣?
[00:05:27.120 --> 00:05:33.160]  耶穌在這裏刻意要來繞道而行
[00:05:33.160 --> 00:05:37.320]  為的是尋找一群被隔離
[00:05:37.320 --> 00:05:44.320]  被遺棄需要醫治的人
[00:05:44.320 --> 00:05:46.160]  這個神蹟
[00:05:46.160 --> 00:05:48.520]  主要的人物我們已經知道
[00:05:48.520 --> 00:05:51.320]  是一個麻瘋的病人
[00:05:51.320 --> 00:05:54.080]  是一群麻瘋的病人
[00:05:54.080 --> 00:05:56.880]  亦是這個麻瘋的病人
[00:05:56.880 --> 00:06:00.280]  是一個撒瑪利亞人
[00:06:00.280 --> 00:06:02.000]  我們要留意
[00:06:02.000 --> 00:06:06.800]  他身上有兩個身份
[00:06:06.800 --> 00:06:13.000]  是具有兩重、雙重的文化的張力
[00:06:13.000 --> 00:06:16.800]  麻瘋病人、撒瑪利亞人
[00:06:16.800 --> 00:06:20.800]  在這個猶太背景之下長大麻瘋的人
[00:06:20.800 --> 00:06:23.520]  其實他們深知道
[00:06:23.520 --> 00:06:27.280]  自己很可能是因為犯罪
[00:06:27.280 --> 00:06:31.440]  而招致神的懲罰
[00:06:31.440 --> 00:06:33.920]  麻瘋病在聖經的時代
[00:06:33.920 --> 00:06:37.640]  是一個很可怕的疾病
[00:06:37.640 --> 00:06:41.760]  但是從現代的醫學讓我們知道
[00:06:41.760 --> 00:06:47.320]  是一些細菌來侵襲一個人的神經系統
[00:06:47.320 --> 00:06:52.360]  使得他的手指、腳趾沒有知覺
[00:06:52.360 --> 00:06:56.400]  會導致癱瘓和失明
[00:06:56.400 --> 00:07:00.240]  這些患者被視為不潔
[00:07:00.240 --> 00:07:02.760]  他們要與社會隔離
[00:07:02.760 --> 00:07:10.280]  直至祭司判斷他們是痊癒和潔癥為止
[00:07:10.280 --> 00:07:15.120]  不過既然我們說這是一個可怕的病
[00:07:15.120 --> 00:07:18.880]  也是很難治癒的病的時候
[00:07:18.880 --> 00:07:21.800]  相信絕多數的患者
[00:07:21.800 --> 00:07:27.240]  他們都是獨自的終老離世
[00:07:27.240 --> 00:07:28.800]  除此之外
[00:07:28.800 --> 00:07:30.680]  這個麻瘋的病人
[00:07:30.680 --> 00:07:33.200]  他也是薩馬尼亞人
[00:07:33.200 --> 00:07:36.880]  他們在宗教上偏離了正道
[00:07:36.880 --> 00:07:40.600]  在種族上混雜血統
[00:07:40.600 --> 00:07:47.960]  他們一直受到猶太人的厭惡
[00:07:47.960 --> 00:07:49.120]  事實上
[00:07:49.120 --> 00:07:54.240]  一個長大麻瘋的薩馬尼亞人蒙神醫治
[00:07:54.240 --> 00:07:58.000]  使得很多人都非常震驚
[00:07:58.000 --> 00:08:01.040]  因為猶太人看這兩類的人
[00:08:01.040 --> 00:08:07.040]  根本不會得到神的幫助
[00:08:07.040 --> 00:08:11.360]  我們怎樣看一些文化的差異呢
[00:08:11.360 --> 00:08:14.320]  貧窮和富有
[00:08:14.320 --> 00:08:17.960]  卑微和權重
[00:08:17.960 --> 00:08:20.840]  好人壞人
[00:08:20.840 --> 00:08:23.960]  社會是怎樣去看待他們的呢
[00:08:23.960 --> 00:08:29.160]  或者這樣說教會是怎樣看待他們的呢
[00:08:29.160 --> 00:08:31.560]  從歷史來知道
[00:08:31.560 --> 00:08:33.920]  我們相信神的工作
[00:08:33.920 --> 00:08:38.440]  是可以跨越社會和種族
[00:08:38.440 --> 00:08:41.440]  神事實上要提醒我們
[00:08:41.440 --> 00:08:43.160]  神自己的恩典
[00:08:43.160 --> 00:08:47.160]  是為世上所有的人去預備的
[00:08:47.160 --> 00:08:53.600]  並不是局限在某一些人的裏面
[00:08:53.600 --> 00:08:55.320]  在第十二節
[00:08:55.320 --> 00:08:59.120]  耶穌進了一個村莊
[00:08:59.120 --> 00:09:05.560]  這一條是一條的麻瘋村
[00:09:05.560 --> 00:09:09.960]  裏面有十個同病相憐的人
[00:09:09.960 --> 00:09:11.640]  他們有猶太人
[00:09:11.640 --> 00:09:12.840]  有薩馬尼亞人
[00:09:12.840 --> 00:09:17.240]  原本他們就是有芥蒂的人
[00:09:17.240 --> 00:09:20.320]  但是他們來到一起生活
[00:09:20.320 --> 00:09:22.560]  他們在這一天的裏面
[00:09:22.560 --> 00:09:24.720]  他們走向耶穌
[00:09:24.720 --> 00:09:29.240]  卻是遠遠地站著
[00:09:29.240 --> 00:09:31.520]  可見這些人
[00:09:31.520 --> 00:09:35.760]  這一群人他們都是非常尊重律法的
[00:09:35.760 --> 00:09:38.040]  因為律法可以看到
[00:09:38.040 --> 00:09:43.240]  他們是不可與其他人一起
[00:09:43.240 --> 00:09:46.520]  不過根據他們對耶穌的認識
[00:09:46.520 --> 00:09:48.160]  他們也知道
[00:09:48.160 --> 00:09:56.480]  耶穌是一位很有能力和可接近的人
[00:09:56.480 --> 00:09:57.960]  第十三節
[00:09:57.960 --> 00:10:02.960]  這一群人去到耶穌的面前
[00:10:02.960 --> 00:10:08.080]  但是因為他們之間是有一段距離
[00:10:08.080 --> 00:10:10.000]  他們要大聲
[00:10:10.000 --> 00:10:11.880]  他們要高聲地
[00:10:11.880 --> 00:10:13.920]  這樣向耶穌
[00:10:13.920 --> 00:10:17.400]  向這位的夫子說話
[00:10:17.400 --> 00:10:20.200]  「可憐我們吧!」
[00:10:20.200 --> 00:10:23.840]  這是求憐民的呼喊
[00:10:23.840 --> 00:10:28.920]  他們很希望得到耶穌的意志
[00:10:28.920 --> 00:10:31.720]  在這裏如果我們去回想
[00:10:31.720 --> 00:10:35.360]  在耶穌的一生的侍奉裏面
[00:10:35.360 --> 00:10:38.720]  耶穌是遇到一些宗教的領袖
[00:10:38.720 --> 00:10:40.600]  遇到很多的同胞
[00:10:40.600 --> 00:10:42.080]  是不認同祂
[00:10:42.080 --> 00:10:45.680]  去反對祂
[00:10:45.680 --> 00:10:50.160]  因此在這裏令我們很懷疑
[00:10:50.160 --> 00:10:55.680]  究竟耶穌會不會繼續去醫治人呢?
[00:10:55.680 --> 00:10:58.600]  會不會繼續去向這些人
[00:10:58.600 --> 00:11:02.400]  去彰顯祂的恩典呢?
[00:11:02.400 --> 00:11:07.880]  耶穌的行動是來消除了我們的疑慮
[00:11:07.880 --> 00:11:15.120]  耶穌祂將要顯出祂的憐憫和醫治
[00:11:15.120 --> 00:11:16.520]  第十四節
[00:11:16.520 --> 00:11:19.160]  這裏提到
[00:11:19.160 --> 00:11:22.000]  耶穌看見
[00:11:22.000 --> 00:11:24.560]  耶穌看見他們
[00:11:24.560 --> 00:11:28.840]  看見這十個病患者
[00:11:28.840 --> 00:11:34.640]  看見十個潰爛的面容
[00:11:34.640 --> 00:11:36.280]  但我們相信
[00:11:36.280 --> 00:11:41.240]  耶穌對他們是沒有感到不安
[00:11:41.240 --> 00:11:46.600]  耶穌卻是要施行一個神職去醫治他們
[00:11:46.600 --> 00:11:48.640]  結果是怎樣呢?
[00:11:48.640 --> 00:11:52.800]  十個來到主面前的人都得到醫治
[00:11:52.800 --> 00:11:56.040]  耶穌就來到去吩咐他們
[00:11:56.040 --> 00:12:01.400]  去把身體吸濟思汗
[00:12:01.400 --> 00:12:02.800]  去吸濟思汗
[00:12:02.800 --> 00:12:06.360]  要去來到去證明已經痊癒了
[00:12:06.360 --> 00:12:12.320]  正如律法的命令所要求去做的
[00:12:12.320 --> 00:12:16.120]  如果我們細心地去思想
[00:12:16.120 --> 00:12:17.760]  其實我們會發現
[00:12:17.760 --> 00:12:21.600]  這個吩咐很奇怪
[00:12:21.600 --> 00:12:26.440]  因為當他們起行那一刻的時候
[00:12:26.440 --> 00:12:31.720]  其實他們的皮膚仍然是壞的
[00:12:31.720 --> 00:12:35.920]  仍然是有缺陷的
[00:12:35.920 --> 00:12:40.280]  如果以這個狀況這樣去見祭司的時候
[00:12:40.280 --> 00:12:43.920]  一定會被祭司去定罪
[00:12:43.920 --> 00:12:46.680]  去趕走他們
[00:12:46.680 --> 00:12:51.720]  幸好他們對耶穌有這份信心
[00:12:51.720 --> 00:12:55.240]  他們聽從耶穌的吩咐
[00:12:55.240 --> 00:12:59.440]  他們去的時候就結症了
[00:12:59.440 --> 00:13:05.960]  神職就是要這樣去發生
[00:13:05.960 --> 00:13:10.280]  弟兄姊妹我們其實都很想預知到未來
[00:13:10.280 --> 00:13:14.320]  我們都想去掌握未來的一切
[00:13:14.320 --> 00:13:18.400]  但是神往往不會一下子
[00:13:18.400 --> 00:13:22.520]  就讓我們看見人生整幅的圖畫
[00:13:22.520 --> 00:13:25.480]  每一個的細節
[00:13:25.480 --> 00:13:31.480]  神卻是期望我們跟祂來同行
[00:13:31.480 --> 00:13:34.240]  正如我們想起亞伯拉罕
[00:13:34.240 --> 00:13:37.560]  祂在非常年長的年歲裡面
[00:13:37.560 --> 00:13:39.560]  夢神來呼召
[00:13:39.560 --> 00:13:42.240]  離開祂的故鄉
[00:13:42.240 --> 00:13:46.840]  祂的離開就好像連根拔起一樣
[00:13:46.840 --> 00:13:49.240]  怎麼可能呢
[00:13:49.240 --> 00:13:54.080]  亞伯拉罕印著對神的一份應許的信心
[00:13:54.080 --> 00:13:56.880]  叫祂信服神的旨意
[00:13:56.880 --> 00:14:00.920]  來向前走
[00:14:00.920 --> 00:14:04.200]  這十個麻風病人的信心
[00:14:04.200 --> 00:14:08.760]  讓他們每一個都得到醫治
[00:14:08.760 --> 00:14:11.200]  得結症
[00:14:11.200 --> 00:14:13.760]  不過病得醫治
[00:14:13.760 --> 00:14:16.360]  這件事的部分
[00:14:16.360 --> 00:14:19.840]  並不是這個段落的焦點
[00:14:19.840 --> 00:14:22.480]  因為病得醫治
[00:14:22.480 --> 00:14:29.000]  並不代表一個人是完全得到拯救
[00:14:29.000 --> 00:14:30.240]  是的
[00:14:30.240 --> 00:14:40.000]  祭司有診斷痊癒的權力
[00:14:40.000 --> 00:14:45.120]  卻是不能夠叫一個病者得到醫治
[00:14:45.120 --> 00:14:49.720]  不能夠叫一個人成為異人
[00:14:49.720 --> 00:14:53.800]  只有耶穌是叫人之罪
[00:14:53.800 --> 00:14:55.600]  結症人的罪
[00:14:55.600 --> 00:15:00.160]  也都幫助人去脫離這個罪
[00:15:00.160 --> 00:15:05.080]  我們要非常清楚耶穌和祭司的分別
[00:15:05.080 --> 00:15:08.040]  耶穌超越祭司
[00:15:08.040 --> 00:15:10.000]  我們有這位醫治的
[00:15:10.000 --> 00:15:13.440]  並且赦罪的主耶穌基督
[00:15:13.440 --> 00:15:19.040]  我們實在是去獻上我們的感恩
[00:15:19.040 --> 00:15:21.600]  接著我們看十五至十九節
[00:15:21.600 --> 00:15:25.760]  「感恩順靠得聖明」
[00:15:25.760 --> 00:15:31.640]  當這十個病人去找到祭司的時候
[00:15:31.640 --> 00:15:34.720]  朝向這個找祭司的方向
[00:15:34.720 --> 00:15:37.000]  的道路上面的時候
[00:15:37.000 --> 00:15:38.520]  作者在十五節
[00:15:38.520 --> 00:15:41.320]  來描述其中一個人
[00:15:41.320 --> 00:15:46.680]  是跟九個得了結症的人不一樣的
[00:15:46.680 --> 00:15:50.680]  他見自己已經很了
[00:15:50.680 --> 00:15:55.080]  回來大聲歸榮耀與神
[00:15:55.080 --> 00:15:57.880]  他的行動是立即的
[00:15:57.880 --> 00:16:02.480]  是一見好就來回頭找耶穌
[00:16:02.480 --> 00:16:07.840]  找他這位的大恩人
[00:16:07.840 --> 00:16:09.680]  剛才我們都知道
[00:16:09.680 --> 00:16:13.600]  這個回頭的是誰
[00:16:13.600 --> 00:16:15.680]  是撒瑪利亞人
[00:16:15.680 --> 00:16:17.600]  他找到耶穌
[00:16:17.600 --> 00:16:19.520]  他怎樣了接著
[00:16:19.520 --> 00:16:20.880]  十六節
[00:16:20.880 --> 00:16:22.480]  他找到耶穌
[00:16:22.480 --> 00:16:27.840]  「虎伏在耶穌腳前感謝他」
[00:16:27.840 --> 00:16:30.560]  這是一個怎樣的姿勢呢
[00:16:30.560 --> 00:16:33.280]  我們相信他的臉
[00:16:33.280 --> 00:16:37.480]  是來貼在耶穌的腳上
[00:16:37.480 --> 00:16:41.120]  怎樣可以做到這個姿勢呢
[00:16:41.120 --> 00:16:44.200]  是只有跪在這裡
[00:16:44.200 --> 00:16:47.400]  或者趴在地上
[00:16:47.400 --> 00:16:51.000]  這樣才可以把臉
[00:16:51.000 --> 00:16:54.640]  貼在耶穌的腳上
[00:16:54.640 --> 00:16:56.120]  就好像一個人
[00:16:56.120 --> 00:17:00.240]  來到五體投地一樣
[00:17:00.240 --> 00:17:06.560]  這是一個十分謙卑的行動
[00:17:06.560 --> 00:17:08.560]  在這一幕的裏面
[00:17:08.560 --> 00:17:10.680]  或者讓我們想起
[00:17:10.680 --> 00:17:12.480]  在第十章提到
[00:17:12.480 --> 00:17:17.120]  好撒瑪利亞人比喻的故事
[00:17:17.120 --> 00:17:19.000]  祭司和利美人
[00:17:19.000 --> 00:17:22.520]  他視而不見自己受傷的同胞
[00:17:22.520 --> 00:17:23.760]  相反
[00:17:23.760 --> 00:17:25.320]  撒瑪利亞人
[00:17:25.320 --> 00:17:28.280]  就來到是上前去幫助
[00:17:28.280 --> 00:17:32.240]  這位的猶太傷者
[00:17:32.240 --> 00:17:33.960]  耶穌期望我們
[00:17:33.960 --> 00:17:36.640]  去憐憫幫助淪陷
[00:17:36.640 --> 00:17:39.840]  幫助任何有需要的人
[00:17:39.840 --> 00:17:43.040]  耶穌也來到期望我們
[00:17:43.040 --> 00:17:46.720]  去讚美祂的醫治
[00:17:46.720 --> 00:17:48.480]  讚美祂的赦罪
[00:17:48.480 --> 00:17:52.000]  歸榮要給祂
[00:17:52.000 --> 00:17:54.560]  耶穌對九個傳預者
[00:17:54.560 --> 00:17:59.200]  其實在這個十七、十八節
[00:17:59.200 --> 00:18:03.280]  發出了一個質問
[00:18:03.280 --> 00:18:06.200]  耶穌的質問反映了
[00:18:06.200 --> 00:18:10.320]  祂對這些猶太的傳預者
[00:18:10.320 --> 00:18:13.680]  一份的失望
[00:18:13.680 --> 00:18:16.480]  「潔淨了的不是十個人嗎?
[00:18:16.480 --> 00:18:18.640]  那九個在哪裏呢?
[00:18:18.640 --> 00:18:19.920]  除了這愛族人
[00:18:19.920 --> 00:18:26.240]  再沒有別人會來歸榮要與神嗎?」
[00:18:26.240 --> 00:18:28.600]  耶穌這個質問
[00:18:28.600 --> 00:18:30.880]  你會不會覺得
[00:18:30.880 --> 00:18:34.360]  耶穌其實要求他們
[00:18:34.360 --> 00:18:37.280]  第一時間就來去道謝
[00:18:37.280 --> 00:18:40.880]  是否急了一點呢?
[00:18:40.880 --> 00:18:43.520]  可不可以去見完祭司
[00:18:43.520 --> 00:18:45.800]  證實我是痊癒了
[00:18:45.800 --> 00:18:49.840]  才回頭去找耶穌呢?
[00:18:49.840 --> 00:18:53.120]  你們覺得呢?
[00:18:53.120 --> 00:18:56.520]  其實沒有說不行的
[00:18:56.520 --> 00:18:57.480]  不過
[00:18:57.480 --> 00:19:01.000]  當我們去面對一件事情發生的時候
[00:19:01.000 --> 00:19:03.240]  我們即時的反應
[00:19:03.240 --> 00:19:05.800]  最能夠讓我們看到
[00:19:05.800 --> 00:19:09.480]  我們真實的一面
[00:19:09.480 --> 00:19:11.560]  九個猶太的同胞
[00:19:11.560 --> 00:19:13.960]  他們心花怒放地
[00:19:13.960 --> 00:19:16.240]  去找祭司
[00:19:16.240 --> 00:19:19.200]  等待宣判潔淨
[00:19:19.200 --> 00:19:21.200]  在那一刻
[00:19:21.200 --> 00:19:23.200]  他們專注在什麼?
[00:19:23.200 --> 00:19:28.440]  他們專注在長久等待的正常生活之上
[00:19:28.440 --> 00:19:33.880]  專注在他們面前新的快樂之上
[00:19:33.880 --> 00:19:36.480]  唯獨撒馬尼亞人
[00:19:36.480 --> 00:19:40.320]  打開了他信心的眼睛
[00:19:40.320 --> 00:19:45.560]  他看到自己原本就是殘缺不潔的
[00:19:45.560 --> 00:19:48.960]  原本就是沒有希望的
[00:19:48.960 --> 00:19:52.720]  如今卻是無了大恩
[00:19:52.720 --> 00:19:55.240]  他深知到神的憐憫
[00:19:55.240 --> 00:19:59.560]  確實的臨在在他的身上
[00:19:59.560 --> 00:20:02.400]  他起出望外
[00:20:02.400 --> 00:20:04.680]  就好像從一個迷惘
[00:20:04.680 --> 00:20:08.600]  從絕望裡面被找到一樣
[00:20:08.600 --> 00:20:11.320]  被釋放一樣
[00:20:11.320 --> 00:20:12.800]  這種的心情
[00:20:12.800 --> 00:20:18.480]  驅使他急不及待地去找耶穌
[00:20:18.480 --> 00:20:21.880]  而不是去想著得潔淨之後
[00:20:21.880 --> 00:20:26.920]  帶來一切的好處
[00:20:26.920 --> 00:20:29.640]  在這個情況之下
[00:20:29.640 --> 00:20:32.680]  即使九個傳譽者
[00:20:32.680 --> 00:20:35.200]  他們沒多久見完祭司
[00:20:35.200 --> 00:20:37.760]  就回來找耶穌了
[00:20:37.760 --> 00:20:44.000]  你估計他們會怎樣感謝耶穌呢?
[00:20:44.000 --> 00:20:49.280]  你估計他們會不會這麼熱切
[00:20:49.280 --> 00:20:55.240]  會不會像五體投地一樣來感謝耶穌呢?
[00:20:55.240 --> 00:20:56.720]  我想
[00:20:56.720 --> 00:20:58.400]  或者
[00:20:58.400 --> 00:21:00.400]  他們回來見耶穌
[00:21:00.400 --> 00:21:03.560]  在耶穌面前的時候
[00:21:03.560 --> 00:21:06.720]  只會點頭
[00:21:06.720 --> 00:21:08.680]  說一聲
[00:21:08.680 --> 00:21:11.440]  「謝謝」
[00:21:11.440 --> 00:21:14.680]  是否會是這樣呢?
[00:21:14.680 --> 00:21:17.720]  九個傳譽者眼裡
[00:21:17.720 --> 00:21:21.480]  只有祭司和將來應份有的
[00:21:21.480 --> 00:21:25.240]  正常、恢復那些的生活
[00:21:25.240 --> 00:21:26.840]  撒瑪利亞人眼裡的
[00:21:26.840 --> 00:21:31.200]  卻是恩主耶穌一人
[00:21:31.200 --> 00:21:33.240]  不一樣的體見
[00:21:33.240 --> 00:21:40.800]  讓他們有不相同的回應
[00:21:40.800 --> 00:21:44.680]  從今天耶穌醫治的神蹟來看
[00:21:44.680 --> 00:21:45.680]  感恩
[00:21:45.680 --> 00:21:47.040]  或者這樣說
[00:21:47.040 --> 00:21:49.040]  跟我們所想像的
[00:21:49.040 --> 00:21:53.320]  是有著很大的分別的
[00:21:53.320 --> 00:21:58.360]  讓我套用鮑惠坤博士的說法
[00:21:58.360 --> 00:21:59.560]  他說感恩
[00:21:59.560 --> 00:22:02.920]  不是我們單單來收到一份禮物
[00:22:02.920 --> 00:22:05.400]  就是來說「謝謝」
[00:22:05.400 --> 00:22:08.320]  這個不是感恩
[00:22:08.320 --> 00:22:11.160]  這個算是甚麼?
[00:22:11.160 --> 00:22:18.200]  這個算是有禮貌
[00:22:18.200 --> 00:22:21.400]  感恩令人最興奮的地方
[00:22:21.400 --> 00:22:22.880]  鮑惠坤博士說
[00:22:22.880 --> 00:22:24.440]  就是去紀念
[00:22:24.440 --> 00:22:27.320]  去數算神的恩典
[00:22:27.320 --> 00:22:30.840]  去認定神是我們的供應者
[00:22:30.840 --> 00:22:34.560]  叫我們有信心這樣去跟著祂
[00:22:34.560 --> 00:22:36.440]  去跟隨祂
[00:22:36.440 --> 00:22:38.040]  也因為這樣
[00:22:38.040 --> 00:22:40.000]  讓我們可以預知到
[00:22:40.000 --> 00:22:41.600]  神在我們面前
[00:22:41.600 --> 00:22:47.120]  是來給我們有豐富的預備
[00:22:47.120 --> 00:22:53.360]  我們是怎樣看待神的恩惠呢?
[00:22:53.360 --> 00:22:56.600]  我們在禮拜日的時候
[00:22:56.600 --> 00:22:58.560]  我們在街上
[00:22:58.560 --> 00:23:00.440]  或者我們在教會
[00:23:00.440 --> 00:23:02.560]  就是祖堂的時段
[00:23:02.560 --> 00:23:06.040]  我們會遇到外籍的傭工
[00:23:06.040 --> 00:23:09.240]  他們很喜歡見朋友
[00:23:09.240 --> 00:23:11.920]  他們會很快樂
[00:23:11.920 --> 00:23:13.160]  那些在街上
[00:23:13.160 --> 00:23:16.280]  或者在公園聚集的傭工
[00:23:16.280 --> 00:23:18.320]  我們看到
[00:23:18.320 --> 00:23:21.160]  他們會很享受食物
[00:23:21.160 --> 00:23:25.960]  很享受跟朋友一起聊天
[00:23:25.960 --> 00:23:31.280]  他們由天亮坐到天黑
[00:23:31.280 --> 00:23:33.120]  可能我們會想
[00:23:33.120 --> 00:23:37.240]  這樣坐法有甚麼好坐的?
[00:23:37.240 --> 00:23:40.680]  如果我們給你
[00:23:40.680 --> 00:23:43.400]  有一些你很喜歡的食物
[00:23:43.400 --> 00:23:45.440]  讓你去坐一天
[00:23:45.440 --> 00:23:47.560]  例如給你一個菠蘿油
[00:23:47.560 --> 00:23:51.120]  在這裡跟朋友坐一天
[00:23:51.120 --> 00:23:54.240]  你覺得怎樣?
[00:23:54.240 --> 00:23:55.560]  這些傭工
[00:23:55.560 --> 00:23:57.800]  他們來到香港工作
[00:23:57.800 --> 00:24:01.520]  每一天都來服侍主人
[00:24:01.520 --> 00:24:04.120]  他們特別會珍惜
[00:24:04.120 --> 00:24:07.480]  僅有的自由的時間
[00:24:07.480 --> 00:24:11.280]  或者物以罕為貴
[00:24:11.280 --> 00:24:13.240]  擁有得多的
[00:24:13.240 --> 00:24:17.960]  有可能使我們視之為無物
[00:24:17.960 --> 00:24:19.720]  得到的少
[00:24:19.720 --> 00:24:22.520]  特別就讓我們去珍重
[00:24:22.520 --> 00:24:25.520]  去珍惜那些東西
[00:24:25.520 --> 00:24:32.480]  不會看為是你所當然的東西
[00:24:32.480 --> 00:24:34.480]  耶穌最後在這裡
[00:24:34.480 --> 00:24:37.360]  來邀請我們近距離
