
[00:00:00.000 --> 00:00:08.000]  今早我們提到的訊息
[00:05:14.000 --> 00:05:16.000]  所以可以說福音就迅速地
[00:05:16.000 --> 00:05:19.000]  從耶路撒冷 猶太傳遞撒利亞
[00:05:19.000 --> 00:05:21.000]  現在開始去到新的領域
[00:05:21.000 --> 00:05:24.000]  然後去到第二極
[00:05:24.000 --> 00:05:27.000]  宣教領域是一個新的開展的開始
[00:05:27.000 --> 00:05:29.000]  所以一年之始
[00:05:29.000 --> 00:05:31.000]  我們也是新的一年開始
[00:05:31.000 --> 00:05:35.000]  讓我們都能夠隨舊迎新
[00:05:35.000 --> 00:05:38.000]  不過是再接再厲
[00:05:38.000 --> 00:05:40.000]  讓我們繼續承接到
[00:05:40.000 --> 00:05:42.000]  去年我們一直看著士圖童傳
[00:05:42.000 --> 00:05:45.000]  神怎樣去使用教會做見證
[00:05:45.000 --> 00:05:47.000]  讓我們今年再接再厲
[00:05:47.000 --> 00:05:51.000]  再接再厲是一個在宣教領域裏面
[00:05:51.000 --> 00:05:55.000]  更加新的開展 擴展神的角度
[00:05:55.000 --> 00:05:57.000]  因為這是耶穌吩咐我們
[00:05:57.000 --> 00:06:01.000]  要為祂作見證的一個教導
[00:06:01.000 --> 00:06:03.000]  所以無論我們有舊的同工
[00:06:03.000 --> 00:06:06.000]  或者是新的同工的興起
[00:06:06.000 --> 00:06:07.000]  我們都一起配合
[00:06:07.000 --> 00:06:10.000]  其實在彼得 約翰
[00:06:10.000 --> 00:06:13.000]  配合士圖保羅
[00:06:13.000 --> 00:06:15.000]  他們在不同的地方裏面
[00:06:15.000 --> 00:06:18.000]  都一直繼續為主作功
[00:06:18.000 --> 00:06:20.000]  整個教會來說
[00:06:20.000 --> 00:06:22.000]  一切都是神的恩典
[00:06:22.000 --> 00:06:24.000]  也是蒙福的根據
[00:06:24.000 --> 00:06:26.000]  所以無論我們舊的同工
[00:06:26.000 --> 00:06:27.000]  新的同工
[00:06:27.000 --> 00:06:29.000]  今年裏面我們一切的開始
[00:06:29.000 --> 00:06:31.000]  再接再厲
[00:06:31.000 --> 00:06:35.000]  在宣教的領域裏面
[00:06:35.000 --> 00:06:39.000]  繼續為主做美好的見證
[00:06:39.000 --> 00:06:42.000]  所以今天我們來看看這個大段
[00:06:42.000 --> 00:06:46.000]  就是從安提阿開始向地極的見證
[00:06:46.000 --> 00:06:48.000]  就是由第十三章第一節
[00:06:48.000 --> 00:06:52.000]  一直到二十八章的三十一節
[00:06:52.000 --> 00:06:55.000]  為什麼說從安提阿教會
[00:06:55.000 --> 00:06:56.000]  向地極見證呢
[00:06:56.000 --> 00:07:01.000]  當然這是以教會為本的宣教運動
[00:07:01.000 --> 00:07:05.000]  為什麼以教會為本的宣教運動呢
[00:07:05.000 --> 00:07:09.000]  因為每一次保羅都是回到安提阿教會
[00:07:09.000 --> 00:07:13.000]  總共有三次宣教的歷程
[00:07:13.000 --> 00:07:16.000]  來到安提阿教會被差遣出去一次
[00:07:16.000 --> 00:07:17.000]  回來第二次
[00:07:17.000 --> 00:07:19.000]  然後第三次
[00:07:19.000 --> 00:07:22.000]  所以我們看到在這個分段來說
[00:07:22.000 --> 00:07:23.000]  我們可以看到
[00:07:23.000 --> 00:07:26.000]  由第十三章的開始
[00:07:26.000 --> 00:07:27.000]  第一個段落
[00:07:27.000 --> 00:07:32.000]  就是講到關乎保羅的三個宣教歷程
[00:07:32.000 --> 00:07:36.000]  這個包括了由十三章一節
[00:07:36.000 --> 00:07:38.000]  到十四章的二十八節
[00:07:38.000 --> 00:07:41.000]  這是第一次保羅的宣教歷程
[00:07:41.000 --> 00:07:44.000]  然後我們看到他回到安提阿教會之後
[00:07:44.000 --> 00:07:45.000]  又第二次
[00:07:45.000 --> 00:07:48.000]  第二次就是由十五章
[00:07:48.000 --> 00:07:51.000]  這個一節三十五節
[00:07:51.000 --> 00:07:56.000]  這個就是在耶路撒冷的一個會議開始的
[00:07:56.000 --> 00:07:58.000]  他回到耶路撒冷
[00:07:58.000 --> 00:07:59.000]  然後他們再一次
[00:07:59.000 --> 00:08:01.000]  就是第二次的宣教歷程
[00:08:01.000 --> 00:08:03.000]  就是回到安提阿開始了
[00:08:03.000 --> 00:08:05.000]  所以由第十五章的三十六節
[00:08:05.000 --> 00:08:08.000]  到十八章的二十二節
[00:08:08.000 --> 00:08:11.000]  這個是第三次的宣教歷程
[00:08:11.000 --> 00:08:12.000]  然後最後一次
[00:08:12.000 --> 00:08:16.000]  就是由十八章的二十三節
[00:08:16.000 --> 00:08:20.000]  一直到二十一章的十六節
[00:08:20.000 --> 00:08:22.000]  為什麼還沒有到二十八章呢
[00:08:22.000 --> 00:08:23.000]  因為我們知道
[00:08:23.000 --> 00:08:25.000]  他最後還有一個記載
[00:08:25.000 --> 00:08:27.000]  這個記載就是講到
[00:08:27.000 --> 00:08:29.000]  保羅在羅馬
[00:08:29.000 --> 00:08:32.000]  在哥薩利亞
[00:08:32.000 --> 00:08:37.000]  一直到羅馬他的最後一個上訴
[00:08:37.000 --> 00:08:39.000]  該殺的一個歷程
[00:08:39.000 --> 00:08:43.000]  這個也可以作為一個很重要的參考
[00:08:43.000 --> 00:08:48.000]  關乎保羅他為主作見證的一個經歷
[00:08:48.000 --> 00:08:50.000]  所以我們看到
[00:08:50.000 --> 00:08:53.000]  這個就是由十三章一直到二十八章
[00:08:53.000 --> 00:08:55.000]  一個分段的大綱
[00:08:55.000 --> 00:08:57.000]  你會留意有些學者
[00:08:57.000 --> 00:09:00.000]  他們認為保羅有四次的宣教歷程
[00:09:00.000 --> 00:09:02.000]  因為他連最後一次也算進去
[00:09:02.000 --> 00:09:04.000]  甚至有一些聖經學者
[00:09:04.000 --> 00:09:05.000]  他們說他有五次
[00:09:05.000 --> 00:09:07.000]  就是所有這五次
[00:09:07.000 --> 00:09:10.000]  包括耶路撒冷教會的會議
[00:09:10.000 --> 00:09:12.000]  嚴格來說
[00:09:12.000 --> 00:09:17.000]  真正的宣教報導的旅程
[00:09:17.000 --> 00:09:19.000]  可以說是這三次
[00:09:19.000 --> 00:09:21.000]  就是剛才在螢幕上的第一次
[00:09:21.000 --> 00:09:23.000]  第二次 第三次
[00:09:23.000 --> 00:09:25.000]  為什麼中間有一個耶路撒冷會議呢
[00:09:25.000 --> 00:09:28.000]  就是因為他第一次宣教的旅程之後
[00:09:28.000 --> 00:09:30.000]  就有很多外邦人信主
[00:09:30.000 --> 00:09:32.000]  外邦人信得住
[00:09:32.000 --> 00:09:34.000]  他們就有一個矛盾
[00:09:34.000 --> 00:09:37.000]  究竟他們是否需要守舊約的律法呢
[00:09:37.000 --> 00:09:40.000]  所以在這裡有一個大的討論
[00:09:40.000 --> 00:09:43.000]  他們就回到耶路撒冷的舞會那裡
[00:09:43.000 --> 00:09:44.000]  有一個討論
[00:09:44.000 --> 00:09:48.000]  這個討論就設定了後來的一些
[00:09:48.000 --> 00:09:53.000]  對於外邦人和猶太人應該守戒命與否
[00:09:53.000 --> 00:09:58.000]  的一些基礎和他們制定的方案
[00:09:58.000 --> 00:10:00.000]  這個也是非常有價值的
[00:10:00.000 --> 00:10:02.000]  所以聖經將它記錄下來
[00:10:02.000 --> 00:10:04.000]  在路加的授筆裡面
[00:10:04.000 --> 00:10:07.000]  認為這是一個很重要的記載
[00:10:07.000 --> 00:10:08.000]  所以無論是三次也好
[00:10:08.000 --> 00:10:09.000]  四次也好
[00:10:09.000 --> 00:10:10.000]  甚至五次
[00:10:10.000 --> 00:10:11.000]  我們看到這個就是
[00:10:11.000 --> 00:10:15.000]  由第十三章到第二十八章的記載
[00:10:15.000 --> 00:10:19.000]  我們會集中這三次的宣教歷程
[00:10:19.000 --> 00:10:22.000]  當然我們會說回耶路撒冷的會議
[00:10:22.000 --> 00:10:24.000]  最後一個很大的段落
[00:10:24.000 --> 00:10:27.000]  關乎保羅上訴該撒的這個歷程
[00:10:27.000 --> 00:10:29.000]  他怎樣為神做見證的這些記載
[00:10:29.000 --> 00:10:35.000]  我們都會詳細思想去學習去應用的
[00:10:35.000 --> 00:10:40.000]  今天我們首先要看看第一個信息
[00:10:40.000 --> 00:10:43.000]  就是關乎第十三章開始的
[00:10:43.000 --> 00:10:45.000]  第一次保羅宣教歷程
[00:10:45.000 --> 00:10:48.000]  他教會怎樣差派
[00:10:48.000 --> 00:10:51.000]  怎樣開始的一個起始點
[00:10:51.000 --> 00:10:54.000]  所以今天我們看教會宣教新歷程
[00:10:54.000 --> 00:10:56.000]  究竟我們有新開始
[00:10:56.000 --> 00:10:57.000]  預備什麼條件
[00:10:57.000 --> 00:11:00.000]  從這個十二節的記載裡面
[00:11:00.000 --> 00:11:01.000]  頭一十二節裡面
[00:11:01.000 --> 00:11:05.000]  讓我們看到我們有什麼東西可以去把握住
[00:11:05.000 --> 00:11:07.000]  可以來應用
[00:11:07.000 --> 00:11:10.000]  在我們今天教會的侍功
[00:11:10.000 --> 00:11:13.000]  以及我們教會信徒
[00:11:13.000 --> 00:11:15.000]  我們怎樣去操練
[00:11:15.000 --> 00:11:17.000]  我會考考大家
[00:11:17.000 --> 00:11:19.000]  說到最後的時候
[00:11:19.000 --> 00:11:21.000]  我考了大家
[00:11:21.000 --> 00:11:23.000]  我總共有四個動詞
[00:11:23.000 --> 00:11:27.000]  最後我要看看大家記不記得這四個動詞
[00:11:27.000 --> 00:11:30.000]  所以打醒精神留意記下
[00:11:30.000 --> 00:11:32.000]  究竟這四個動詞是什麼
[00:11:32.000 --> 00:11:35.000]  我們一起來學習一起來思考
[00:11:35.000 --> 00:11:37.000]  第一個我們看見
[00:11:37.000 --> 00:11:40.000]  就是在第一節開始
[00:11:40.000 --> 00:11:42.000]  我們要珍惜教會的多元
[00:11:42.000 --> 00:11:44.000]  為什麼這樣說
[00:11:44.000 --> 00:11:45.000]  第一節就是這樣說
[00:11:45.000 --> 00:11:47.000]  我們一起讀讀第一節的經文
[00:11:47.000 --> 00:11:49.000]  下十三章第一節請大家讀出
[00:11:49.000 --> 00:11:52.000]  在安提柯的教會中
[00:11:52.000 --> 00:11:55.000]  有幾位先知和教師
[00:11:55.000 --> 00:12:00.000]  就是巴拿巴和清夫尼歇的西門
[00:12:00.000 --> 00:12:04.000]  古里內人路求與分封之王希倫
[00:12:04.000 --> 00:12:08.000]  同養的馬廉並掃羅
[00:12:08.000 --> 00:12:11.000]  Sophie這個麥克風可以調高一點
[00:12:11.000 --> 00:12:13.000]  因為我現在比較遠了
[00:12:13.000 --> 00:12:18.000]  所以第一個我們在這裡看見
[00:12:18.000 --> 00:12:21.000]  就是珍惜教會的多元
[00:12:21.000 --> 00:12:23.000]  請問那個動詞是什麼
[00:12:23.000 --> 00:12:25.000]  珍惜
[00:12:25.000 --> 00:12:27.000]  珍惜教會的多元
[00:12:27.000 --> 00:12:28.000]  為什麼這樣說
[00:12:28.000 --> 00:12:31.000]  在這裡我們發覺在安提柯的教會
[00:12:31.000 --> 00:12:33.000]  開始就很清楚了
[00:12:33.000 --> 00:12:34.000]  從安提柯的教會開始
[00:12:34.000 --> 00:12:37.000]  我們有幾位先知和教師
[00:12:37.000 --> 00:12:39.000]  就列出這幾個人
[00:12:39.000 --> 00:12:41.000]  我們在螢幕上面看見
[00:12:41.000 --> 00:12:44.000]  就是有巴拿巴
[00:12:44.000 --> 00:12:46.000]  第二個是誰
[00:12:46.000 --> 00:12:48.000]  西門
[00:12:48.000 --> 00:12:50.000]  第三個呢
[00:12:50.000 --> 00:12:51.000]  路求
[00:12:51.000 --> 00:12:52.000]  第四個呢
[00:12:52.000 --> 00:12:53.000]  馬廉
[00:12:53.000 --> 00:12:54.000]  第五個呢
[00:12:54.000 --> 00:12:55.000]  掃羅
[00:12:55.000 --> 00:12:59.000]  所以他列出這幾個教會的領袖
[00:12:59.000 --> 00:13:02.000]  他們包括了這五位
[00:13:02.000 --> 00:13:03.000]  有些我們很熟悉的
[00:13:03.000 --> 00:13:04.000]  好像巴拿巴
[00:13:04.000 --> 00:13:06.000]  很熟悉的掃羅
[00:13:06.000 --> 00:13:09.000]  其他我們好像不是很認識的
[00:13:09.000 --> 00:13:13.000]  無論如何他說這幾位都是先知和教師
[00:13:13.000 --> 00:13:14.000]  究竟是先知
[00:13:14.000 --> 00:13:15.000]  或者是教師
[00:13:15.000 --> 00:13:18.000]  還是全部都是先知教師呢
[00:13:18.000 --> 00:13:20.000]  有不同的人有不同看法
[00:13:20.000 --> 00:13:21.000]  可以有些是先知
[00:13:21.000 --> 00:13:22.000]  有些是教師
[00:13:22.000 --> 00:13:24.000]  有些好像巴拿巴
[00:13:24.000 --> 00:13:26.000]  或者是保羅的
[00:13:26.000 --> 00:13:28.000]  他們又有先知的角色
[00:13:28.000 --> 00:13:29.000]  又有教師的角色
[00:13:29.000 --> 00:13:33.000]  教師可以說是一般的教導律法
[00:13:33.000 --> 00:13:36.000]  就好像我們小組組長
[00:13:36.000 --> 00:13:37.000]  主學老師
[00:13:37.000 --> 00:13:43.000]  把一些聖經的真理教導給我們
[00:13:43.000 --> 00:13:44.000]  也有先知
[00:13:44.000 --> 00:13:46.000]  先知就是領受神的信息
[00:13:46.000 --> 00:13:47.000]  來教導的
[00:13:47.000 --> 00:13:51.000]  所以就去指出異象
[00:13:51.000 --> 00:13:52.000]  傳遞信息
[00:13:52.000 --> 00:13:55.000]  這個也是先知的功能
[00:13:55.000 --> 00:13:56.000]  所以我們知道
[00:13:56.000 --> 00:14:00.000]  少圖保羅他兼具教師與先知
[00:14:00.000 --> 00:14:01.000]  就好像牧師一樣
[00:14:01.000 --> 00:14:03.000]  所以他傳信息
[00:14:03.000 --> 00:14:04.000]  也教導真理
[00:14:04.000 --> 00:14:09.000]  所以我們發覺他們有這些恩賜
[00:14:09.000 --> 00:14:11.000]  有這些彼此的配搭
[00:14:11.000 --> 00:14:13.000]  在一起
[00:14:13.000 --> 00:14:15.000]  所以我們看到
[00:14:15.000 --> 00:14:19.000]  我們很珍惜教會的多元
[00:14:19.000 --> 00:14:23.000]  這個多元是指恩賜的多元法
[00:14:23.000 --> 00:14:24.000]  所以有教導的
[00:14:24.000 --> 00:14:25.000]  有傳福音的
[00:14:25.000 --> 00:14:30.000]  有其他的一些神所賜給教會的恩賜
[00:14:30.000 --> 00:14:32.000]  正如仕途保羅
[00:14:32.000 --> 00:14:34.000]  在教會恩賜
[00:14:34.000 --> 00:14:37.000]  他在《高臨多前書》這樣說
[00:14:37.000 --> 00:14:39.000]  第十四章
[00:14:39.000 --> 00:14:40.000]  第一節和十二節
[00:14:40.000 --> 00:14:41.000]  我們一起讀讀
[00:14:41.000 --> 00:14:42.000]  請讀
[00:14:42.000 --> 00:14:44.000]  你們要追求愛
[00:14:44.000 --> 00:14:47.000]  也要切勿屬靈的恩賜
[00:14:47.000 --> 00:14:49.000]  其中更要切勿的
[00:14:49.000 --> 00:14:52.000]  是作先知講道
[00:14:52.000 --> 00:14:53.000]  第十二節
[00:14:53.000 --> 00:14:55.000]  你們也事如此
[00:14:55.000 --> 00:14:57.000]  既是切勿屬靈的恩賜
[00:14:57.000 --> 00:15:03.000]  就當求多德造就教會的恩賜
[00:15:03.000 --> 00:15:05.000]  所以保羅勸導我們
[00:15:05.000 --> 00:15:07.000]  其實我們回去看看
[00:15:07.000 --> 00:15:10.000]  《高臨多前書》十二章到十四章
[00:15:10.000 --> 00:15:13.000]  都是講道教會屬靈的恩賜
[00:15:13.000 --> 00:15:14.000]  很重要
[00:15:14.000 --> 00:15:16.000]  他說我們要追求以愛為本
[00:15:16.000 --> 00:15:18.000]  因為《高臨多》十三章就是講愛
[00:15:18.000 --> 00:15:20.000]  所以以愛為出發點
[00:15:20.000 --> 00:15:23.000]  然後要切勿屬靈的恩賜
[00:15:23.000 --> 00:15:25.000]  然後到了第十二節
[00:15:25.000 --> 00:15:27.000]  他說我們要切勿屬靈的恩賜
[00:15:27.000 --> 00:15:32.000]  要求那些多造就教會的恩賜
[00:15:32.000 --> 00:15:33.000]  所以今天我們知道
[00:15:33.000 --> 00:15:35.000]  原來在十四章裏面
[00:15:35.000 --> 00:15:37.000]  有時間回去看看
[00:15:37.000 --> 00:15:39.000]  恩賜賜下的目的
[00:15:39.000 --> 00:15:41.000]  是為了造就教會
[00:15:41.000 --> 00:15:43.000]  所以無論你有教導的恩賜
[00:15:43.000 --> 00:15:45.000]  傳風音的恩賜
[00:15:45.000 --> 00:15:46.000]  講道的恩賜
[00:15:46.000 --> 00:15:47.000]  音樂的恩賜
[00:15:47.000 --> 00:15:50.000]  其他各樣事務性的恩賜
[00:15:50.000 --> 00:15:51.000]  或者關懷
[00:15:51.000 --> 00:15:52.000]  或者奉獻
[00:15:52.000 --> 00:15:54.000]  或者其他所有的恩賜
[00:15:54.000 --> 00:15:55.000]  所有的恩賜
[00:15:55.000 --> 00:15:57.000]  都是為了造就教會
[00:15:57.000 --> 00:15:59.000]  而保羅就勸到我們
[00:15:59.000 --> 00:16:02.000]  我們要渴望這些屬靈的恩賜
[00:16:02.000 --> 00:16:06.000]  所以我們要追求神給我們有的恩賜
[00:16:06.000 --> 00:16:08.000]  是神應許給每一個信徒
[00:16:08.000 --> 00:16:10.000]  給教會有的恩賜
[00:16:10.000 --> 00:16:13.000]  所以有些可能是專為兒童侍功的
[00:16:13.000 --> 00:16:14.000]  有些是青年侍功的
[00:16:14.000 --> 00:16:15.000]  有些是長者侍功的
[00:16:15.000 --> 00:16:17.000]  有些是單親侍功的
[00:16:17.000 --> 00:16:18.000]  有些是不同的
[00:16:18.000 --> 00:16:19.000]  祈禱的侍功的
[00:16:19.000 --> 00:16:20.000]  師班的
[00:16:20.000 --> 00:16:21.000]  音樂的
[00:16:21.000 --> 00:16:22.000]  領唱的
[00:16:22.000 --> 00:16:23.000]  講道的
[00:16:23.000 --> 00:16:25.000]  很多教會各樣的侍功
[00:16:25.000 --> 00:16:27.000]  如果回去數一數
[00:16:27.000 --> 00:16:28.000]  他舉例
[00:16:28.000 --> 00:16:31.000]  都有27種不同的恩賜
[00:16:31.000 --> 00:16:32.000]  所以我們發覺
[00:16:32.000 --> 00:16:34.000]  這些恩賜彼此配搭起來
[00:16:34.000 --> 00:16:37.000]  為了要造就教會
[00:16:37.000 --> 00:16:38.000]  建立信徒
[00:16:38.000 --> 00:16:40.000]  完成教會應該有的使命
[00:16:40.000 --> 00:16:42.000]  這個是很重要的
[00:16:42.000 --> 00:16:43.000]  我們對自己的認識
[00:16:43.000 --> 00:16:44.000]  對教會的認識
[00:16:44.000 --> 00:16:46.000]  以致我們才能夠
[00:16:46.000 --> 00:16:49.000]  在教會的新的宣教侍功開展的時候
[00:16:49.000 --> 00:16:51.000]  有這個的了解
[00:16:51.000 --> 00:16:54.000]  珍惜神給我們的恩賜
[00:16:54.000 --> 00:16:56.000]  珍惜其他人的恩賜
[00:16:56.000 --> 00:16:59.000]  所以這裡是珍惜教會的多元
[00:16:59.000 --> 00:17:02.000]  所以我們彼此能夠配合起來
[00:17:02.000 --> 00:17:05.000]  在《爾忽所書》四章這裡講得很清楚
[00:17:05.000 --> 00:17:06.000]  我們看見
[00:17:06.000 --> 00:17:08.000]  我們不單止珍惜自己
[00:17:08.000 --> 00:17:10.000]  渴慕有淑的恩賜
[00:17:10.000 --> 00:17:12.000]  更加珍惜其他人的恩賜
[00:17:12.000 --> 00:17:15.000]  以致我們配搭在一起
[00:17:15.000 --> 00:17:17.000]  《爾忽所書》第四章十一節
[00:17:17.000 --> 00:17:18.000]  我們一起讀到十六節
[00:17:18.000 --> 00:17:19.000]  請讀
[00:17:19.000 --> 00:17:22.000]  他所賜的有使徒
[00:17:22.000 --> 00:17:23.000]  有先知
[00:17:23.000 --> 00:17:25.000]  有傳福音的
[00:17:25.000 --> 00:17:27.000]  有牧師和教師
[00:17:27.000 --> 00:17:29.000]  為要成全聖徒
[00:17:29.000 --> 00:17:31.000]  各盡其職
[00:17:31.000 --> 00:17:33.000]  建立基督的身體
[00:17:33.000 --> 00:17:35.000]  直等到我們眾人
[00:17:35.000 --> 00:17:38.000]  在真道上同歸於一
[00:17:38.000 --> 00:17:40.000]  認識上帝的兒子
[00:17:40.000 --> 00:17:42.000]  得以長大成人
[00:17:42.000 --> 00:17:46.000]  滿有基督長成的信仰
[00:17:46.000 --> 00:17:49.000]  使我們不再作小孩子
[00:17:49.000 --> 00:17:52.000]  種了人的詭計和欺騙的法術
[00:17:52.000 --> 00:17:55.000]  被一切異教之風搖動
[00:17:55.000 --> 00:17:57.000]  飄來飄去
[00:17:57.000 --> 00:18:00.000]  就隨從各樣的異端
[00:18:00.000 --> 00:18:02.000]  所以我們看見這是一個整體
[00:18:02.000 --> 00:18:04.000]  我們沒有時間讀十五十六節
[00:18:04.000 --> 00:18:05.000]  其實這裡是
[00:18:05.000 --> 00:18:07.000]  各節各案各職
[00:18:07.000 --> 00:18:10.000]  照著各體的功用彼此建立
[00:18:10.000 --> 00:18:13.000]  來建立耶穌的身體
[00:18:13.000 --> 00:18:17.000]  所以這個就是看見整體基督的身體
[00:18:17.000 --> 00:18:19.000]  基督的身體有不同的肢體
[00:18:19.000 --> 00:18:21.000]  也就是神給予不同的肢體
[00:18:21.000 --> 00:18:22.000]  有不同的恩賜
