
[00:00:00.000 --> 00:00:01.680]  我仍然深信在人生裡
[00:04:56.880 --> 00:05:00.880]  當時馬代波斯國所管治的範圍之內
[00:05:00.880 --> 00:05:03.600]  所以有一群猶太人回到耶路撒冷
[00:05:03.600 --> 00:05:06.800]  仍然有一批留在當地
[00:05:06.800 --> 00:05:10.240]  沒有再回歸到耶路撒冷當中
[00:05:10.240 --> 00:05:13.920]  上帝仍然給我們個人有自己的自由選擇
[00:05:13.920 --> 00:05:16.560]  就好像過去香港這幾十年當中
[00:05:16.560 --> 00:05:19.280]  有很多的危機出現在香港
[00:05:19.280 --> 00:05:21.120]  有人會選擇移民
[00:05:21.120 --> 00:05:22.720]  有人會選擇留在這裡
[00:05:22.720 --> 00:05:24.960]  各自各有他們自己的選擇
[00:05:24.960 --> 00:05:27.120]  沒有說誰對誰錯
[00:05:27.120 --> 00:05:30.000]  亦有上帝自己的美意
[00:05:30.000 --> 00:05:33.360]  給每一個人自己對上帝一個回應
[00:05:33.360 --> 00:05:36.720]  所以我們看回以斯帖
[00:05:36.720 --> 00:05:40.480]  一個仍然留在馬代波斯的女兵
[00:05:40.480 --> 00:05:42.240]  她是一個孤女
[00:05:42.240 --> 00:05:45.440]  而這個孤女後來成為了一個皇后
[00:05:45.440 --> 00:05:46.720]  在整個過程中
[00:05:46.720 --> 00:05:52.880]  她成為了以斯帖記中最熟悉的一節聖經
[00:05:52.880 --> 00:05:55.520]  亦可能是我們從來沒有看過以斯帖
[00:05:55.520 --> 00:05:58.000]  或許也聽過這節聖經
[00:05:58.000 --> 00:05:59.920]  就是四章十四節
[00:05:59.920 --> 00:06:02.640]  「焉知你得要皇后的位分
[00:06:02.640 --> 00:06:05.840]  不是為現今的忌諱麼?」
[00:06:05.840 --> 00:06:08.080]  即是說當時末底改
[00:06:08.080 --> 00:06:10.640]  即是他的親戚末底改
[00:06:10.640 --> 00:06:14.080]  就知道了因為有一個惡人出現
[00:06:14.080 --> 00:06:16.160]  這個惡人就叫做哈曼
[00:06:16.160 --> 00:06:18.640]  這個惡人就因為他是一人之下
[00:06:18.640 --> 00:06:20.480]  萬人之上的一個地位
[00:06:20.480 --> 00:06:22.640]  他就是找皇帝阿哈徐老
[00:06:22.640 --> 00:06:25.840]  他說因為我是一人之下萬人之上
[00:06:25.840 --> 00:06:27.600]  你可不可以下個命令
[00:06:27.600 --> 00:06:30.640]  任何人見到哈曼這個人
[00:06:30.640 --> 00:06:33.440]  每個人都要跪拜這個哈曼
[00:06:33.440 --> 00:06:34.720]  皇帝說無所謂
[00:06:34.720 --> 00:06:37.600]  我下一個命令叫所有人見到你
[00:06:37.600 --> 00:06:38.960]  都要跪拜你
[00:06:38.960 --> 00:06:42.640]  唯一一個不肯跪拜這個哈曼
[00:06:42.640 --> 00:06:44.240]  就是末底改
[00:06:44.240 --> 00:06:46.320]  這個末底改就說我沒有人跪拜你
[00:06:46.320 --> 00:06:48.560]  因為我所信的是耶和華神
[00:06:48.560 --> 00:06:49.360]  雖然他沒有說
[00:06:49.360 --> 00:06:51.040]  但我相信可能是一個原因
[00:06:51.040 --> 00:06:54.000]  加上這個哈曼是亞馬列人的後代
[00:06:54.000 --> 00:06:56.560]  亞馬列人和以色列人是世仇
[00:06:56.560 --> 00:06:58.800]  不可能會繼續跪拜一個世仇
[00:06:58.800 --> 00:07:02.480]  所以他絕對不肯跪拜這個哈曼
[00:07:02.480 --> 00:07:04.480]  於是哈曼就懷恨在心
[00:07:04.480 --> 00:07:06.480]  就跟皇帝說
[00:07:06.480 --> 00:07:08.480]  你可不可以殺了這個末底改
[00:07:08.480 --> 00:07:10.480]  不單止要殺了這個末底改
[00:07:10.480 --> 00:07:14.000]  甚至要殺光所有猶太人
[00:07:14.000 --> 00:07:15.520]  就在這樣的環境下
[00:07:15.520 --> 00:07:19.040]  末底改就吩咐以斯帖說了這句話
[00:07:19.040 --> 00:07:22.560]  你知不知道他今天做了皇后的身份
[00:07:22.560 --> 00:07:25.040]  就是為了這個機會
[00:07:25.040 --> 00:07:27.840]  我相信末底改是希望以斯帖
[00:07:27.840 --> 00:07:30.320]  能夠可以跟皇帝說一聲
[00:07:30.320 --> 00:07:34.000]  可不可以不要殺猶太人
[00:07:34.000 --> 00:07:37.280]  但是這個皇后以斯帖很有趣
[00:07:37.280 --> 00:07:38.320]  她說不如這樣吧
[00:07:38.320 --> 00:07:40.320]  我們先禁食三天
[00:07:40.320 --> 00:07:42.960]  三天之後我就去跟皇帝見面
[00:07:42.960 --> 00:07:44.400]  死就死拜
[00:07:44.400 --> 00:07:48.400]  因為整個皇帝的王宮裏面
[00:07:48.400 --> 00:07:51.040]  那種制衡那種權柄
[00:07:51.040 --> 00:07:53.280]  就是皇帝不見皇后
[00:07:53.280 --> 00:07:57.040]  皇后絕對不可以自己去見皇帝
[00:07:57.040 --> 00:07:58.080]  所以換言之
[00:07:58.080 --> 00:07:59.920]  如果皇后去見皇帝
[00:07:59.920 --> 00:08:02.480]  她是抱著一個必死的心
[00:08:02.480 --> 00:08:04.480]  死就死拜
[00:08:04.480 --> 00:08:06.480]  結果當三天之後
[00:08:06.480 --> 00:08:07.760]  當她去見皇帝
[00:08:07.760 --> 00:08:09.520]  而皇帝很疼這個皇后
[00:08:09.520 --> 00:08:11.040]  於是就接見她
[00:08:11.040 --> 00:08:13.440]  就跟她說你要有什麼要求
[00:08:13.440 --> 00:08:16.480]  這個皇后說今晚我想請你吃飯
[00:08:16.480 --> 00:08:19.600]  但想請哈曼做陪客
[00:08:19.600 --> 00:08:21.600]  吃完第一晚之後
[00:08:21.600 --> 00:08:24.400]  接著皇帝又問這個皇后你要什麼
[00:08:24.400 --> 00:08:25.440]  我什麼都不要
[00:08:25.440 --> 00:08:28.480]  你第二晚你們兩位再來吃飯
[00:08:28.480 --> 00:08:29.360]  就是這麼多
[00:08:29.360 --> 00:08:33.280]  過去我們看到我們的神的等
[00:08:33.280 --> 00:08:35.280]  神要以斯帖等
[00:08:35.280 --> 00:08:36.880]  不單止三天
[00:08:36.880 --> 00:08:38.240]  不單止第四天
[00:08:38.240 --> 00:08:39.360]  要等多一天
[00:08:39.360 --> 00:08:41.840]  弟兄姊妹在過程裏面
[00:08:41.840 --> 00:08:45.200]  對於哈曼來說
[00:08:45.200 --> 00:08:47.280]  他很想殺掉猶太人
[00:08:47.280 --> 00:08:49.680]  但他又覺得如果即時殺
[00:08:49.680 --> 00:08:51.920]  他覺得會引起公憤
[00:08:51.920 --> 00:08:54.000]  於是他用了一個方法
[00:08:54.000 --> 00:08:55.600]  他說要制籤
[00:08:55.600 --> 00:08:59.440]  看什麼時間是時辰吉日去殺人
[00:08:59.440 --> 00:09:00.720]  時辰吉日去殺人
[00:09:00.720 --> 00:09:01.760]  是多大的一件事
[00:09:01.760 --> 00:09:02.400]  不是我說的
[00:09:02.400 --> 00:09:03.040]  是聖經說的
[00:09:03.040 --> 00:09:04.720]  我們讀讀第三章第七節
[00:09:04.720 --> 00:09:05.360]  看怎麼說
[00:09:05.360 --> 00:09:06.640]  這節聖經很重要
[00:09:06.640 --> 00:09:08.160]  一二三
[00:09:08.160 --> 00:09:10.880]  「阿哈除了皇十二年失政月
[00:09:10.880 --> 00:09:12.480]  就是彌三月
[00:09:12.480 --> 00:09:14.320]  人在哈曼面前
[00:09:14.320 --> 00:09:18.400]  按日日月月譜就是制籤
[00:09:18.400 --> 00:09:20.960]  要定何月何日為吉
[00:09:20.960 --> 00:09:24.400]  擇定了十二月就是亞大月」
[00:09:24.400 --> 00:09:26.640]  因為哈曼很想制籤
[00:09:26.640 --> 00:09:28.720]  制到什麼日子去殺猶太人
[00:09:28.720 --> 00:09:30.400]  他就覺得很心安理得
[00:09:30.400 --> 00:09:31.520]  制籤
[00:09:31.520 --> 00:09:34.800]  所以一月不是二月不是三月不是四月不是五月不是
[00:09:34.800 --> 00:09:36.880]  一直到第十二個月
[00:09:36.880 --> 00:09:39.360]  嘩!終於是吉日
[00:09:39.360 --> 00:09:42.640]  可以殺掉所有的猶太人
[00:09:42.640 --> 00:09:45.280]  就是一個這樣的等候
[00:09:45.280 --> 00:09:48.320]  我們發覺原來上帝沒有停頓
[00:09:48.320 --> 00:09:50.400]  我們看到以斯帖
[00:09:50.400 --> 00:09:52.960]  他不單止要等
[00:09:52.960 --> 00:09:54.640]  他不單止要禁食
[00:09:54.640 --> 00:09:56.320]  他甚至第一晚
[00:09:56.320 --> 00:09:58.880]  他要先請完他吃飯之後
[00:09:58.880 --> 00:10:00.480]  他仍然等多一晚
[00:10:00.480 --> 00:10:02.000]  我相信對於末弟來說
[00:10:02.000 --> 00:10:04.400]  可能已經是心裡很心急
[00:10:04.400 --> 00:10:05.840]  為什麼還不說
[00:10:05.840 --> 00:10:07.040]  喂!皇帝問你
[00:10:07.040 --> 00:10:08.720]  你要什麼你求什麼
[00:10:08.720 --> 00:10:10.800]  就算國家的一半我都給你
[00:10:10.800 --> 00:10:13.440]  為什麼你不打蛇除棍賞
[00:10:13.440 --> 00:10:14.480]  即時跟皇帝說
[00:10:14.480 --> 00:10:16.080]  喂!補回一條命
[00:10:16.080 --> 00:10:17.680]  可以嗎?
[00:10:17.680 --> 00:10:20.160]  但是以斯帖沒有這樣做
[00:10:20.160 --> 00:10:21.280]  他說等多一天
[00:10:21.280 --> 00:10:24.880]  你明晚和黑曼再來吃飯
[00:10:24.880 --> 00:10:27.040]  一切事情就發生在
[00:10:27.040 --> 00:10:29.840]  吃完第一晚晚餐之後
[00:10:29.840 --> 00:10:34.320]  到第二天早上到第二天晚上中間
[00:10:34.320 --> 00:10:36.400]  那短短的九個小時
[00:10:36.400 --> 00:10:39.840]  發生了驚天動地的事
[00:10:39.840 --> 00:10:40.800]  那一晚吃完飯
[00:10:40.800 --> 00:10:41.600]  第一晚吃完飯
[00:10:41.600 --> 00:10:43.360]  黑曼和皇帝離開
[00:10:43.360 --> 00:10:45.120]  去到朝門的時候
[00:10:45.120 --> 00:10:46.880]  那個末弟改
[00:10:46.880 --> 00:10:48.160]  又見到末弟改
[00:10:48.160 --> 00:10:49.680]  在他的眼中釘
[00:10:49.680 --> 00:10:52.240]  誰知這次的末弟改更厲害
[00:10:52.240 --> 00:10:54.400]  見到黑曼動都不動
[00:10:54.400 --> 00:10:55.840]  聖經說他動都不動
[00:10:55.840 --> 00:10:57.280]  看都不看他
[00:10:57.280 --> 00:10:58.400]  就當他沒有到
[00:10:58.400 --> 00:10:59.760]  嘩!多憤怒
[00:10:59.760 --> 00:11:01.120]  憤怒到黑曼說
[00:11:01.120 --> 00:11:02.720]  我第二天要將他殺死
[00:11:02.720 --> 00:11:03.680]  一定要和皇帝說
[00:11:03.680 --> 00:11:04.720]  我要殺死他
[00:11:04.720 --> 00:11:06.800]  於是做了一個五丈高的木架
[00:11:06.800 --> 00:11:10.160]  準備將這個末弟改死了之後
[00:11:10.160 --> 00:11:12.240]  吊在上面要示眾
[00:11:12.240 --> 00:11:15.520]  嘩!一個這麼多仇恨的人
[00:11:15.520 --> 00:11:16.240]  去到一個地方
[00:11:16.240 --> 00:11:18.160]  說明天要搞定這個人
[00:11:18.160 --> 00:11:20.160]  誰知同一天晚上
[00:11:20.160 --> 00:11:22.720]  這個阿哈徐魯回到自己的宮廷裏面
[00:11:22.720 --> 00:11:24.560]  他睡不著
[00:11:24.560 --> 00:11:25.600]  我們基督徒睡不著
[00:11:25.600 --> 00:11:27.600]  我經常都說我們睡不著一定讀聖經
[00:11:27.600 --> 00:11:29.120]  但是他睡不著
[00:11:29.120 --> 00:11:30.560]  他就見到太監
[00:11:30.560 --> 00:11:35.440]  就說讀回馬代波斯的歷史
[00:11:35.440 --> 00:11:37.280]  我不知道他從何時開始讀
[00:11:37.280 --> 00:11:38.000]  我不知道
[00:11:38.000 --> 00:11:38.800]  聖經沒有說
[00:11:38.800 --> 00:11:40.960]  誰知那一晚他一讀
[00:11:40.960 --> 00:11:42.480]  不知道他有沒有打開歷史書
[00:11:42.480 --> 00:11:43.360]  可能很厚的歷史書
[00:11:43.360 --> 00:11:46.880]  一打開一點就讀了以下第二章
[00:11:46.880 --> 00:11:48.720]  以示貼第二章的歷史
[00:11:48.720 --> 00:11:53.760]  第二章說到當時末弟改在朝門上班
[00:11:53.760 --> 00:11:54.880]  他在門口上班
[00:11:54.880 --> 00:11:57.120]  可能做保安
[00:11:57.120 --> 00:11:58.400]  他偷聽到
[00:11:58.400 --> 00:11:59.440]  可能他不是偷聽
[00:11:59.440 --> 00:12:01.440]  他坐在旁邊聽到有兩個太監
[00:12:01.440 --> 00:12:03.520]  一個叫匹探一個叫提烈
[00:12:03.520 --> 00:12:05.760]  兩個太監在自摘
[00:12:05.760 --> 00:12:08.480]  是要謀朝篡位
[00:12:08.480 --> 00:12:10.720]  這些宮廷在哪裏一定有的
[00:12:10.720 --> 00:12:11.680]  謀朝篡位
[00:12:11.680 --> 00:12:13.200]  要殺了這個阿哈徐魯王
[00:12:13.200 --> 00:12:15.040]  因為阿哈徐魯王是一個昏君
[00:12:15.040 --> 00:12:16.000]  是一個庸君
[00:12:16.000 --> 00:12:17.120]  是一個沒用的
[00:12:17.120 --> 00:12:18.800]  你發覺他永遠聽人說的
[00:12:18.800 --> 00:12:20.160]  人說什麼他都做什麼
[00:12:20.160 --> 00:12:22.000]  一個這樣的皇帝要殺了他
[00:12:22.000 --> 00:12:24.160]  誰知被末弟聽到
[00:12:24.160 --> 00:12:27.120]  末弟馬上告訴以示貼
[00:12:27.120 --> 00:12:28.800]  以示貼馬上告訴皇帝
[00:12:28.800 --> 00:12:29.520]  皇帝說
[00:12:29.520 --> 00:12:31.680]  你知不知道有人要謀朝篡位
[00:12:31.680 --> 00:12:34.240]  於是皇帝查完真相之後
[00:12:34.240 --> 00:12:36.160]  覺得是真的
[00:12:36.160 --> 00:12:38.160]  於是就將這兩個人
[00:12:38.160 --> 00:12:41.680]  這兩個太監立刻處死
[00:12:41.680 --> 00:12:43.360]  當皇帝聽完之後
[00:12:43.360 --> 00:12:45.680]  他就問讀歷史的太監
[00:12:45.680 --> 00:12:46.800]  一個問題
[00:12:46.800 --> 00:12:52.080]  我當時有沒有獎賞過末弟改?
[00:12:52.080 --> 00:12:53.440]  太監說沒有
[00:12:53.440 --> 00:12:54.400]  你當沒有
[00:12:54.400 --> 00:12:55.440]  他說怎麼可以
[00:12:55.440 --> 00:12:57.520]  他說他是我的救命恩人
[00:12:57.520 --> 00:12:59.120]  我怎麼可以不獎賞他
[00:12:59.120 --> 00:13:00.400]  於是他打算第二天
[00:13:00.400 --> 00:13:04.400]  想辦法去獎賞這個末弟改
[00:13:04.400 --> 00:13:06.320]  大家我們回想這個
[00:13:06.320 --> 00:13:08.000]  如果這個是電視劇
[00:13:08.000 --> 00:13:09.280]  第二天早上一起床
[00:13:09.280 --> 00:13:12.080]  黑曼帶著一種怒氣
[00:13:12.080 --> 00:13:13.200]  打算要殺誰
[00:13:13.200 --> 00:13:15.520]  要殺末弟改去見皇帝
[00:13:15.520 --> 00:13:18.640]  皇帝打算問黑曼有什麼意見
[00:13:18.640 --> 00:13:20.880]  究竟怎樣獎賞末弟改
[00:13:20.880 --> 00:13:22.160]  主角是誰
[00:13:22.160 --> 00:13:22.960]  末弟改
[00:13:22.960 --> 00:13:23.840]  一個要殺他
[00:13:23.840 --> 00:13:25.680]  一個要獎賞他
[00:13:25.680 --> 00:13:27.040]  於是黑曼就去到
[00:13:27.040 --> 00:13:28.640]  皇帝有些事要跟你說
[00:13:28.640 --> 00:13:29.360]  皇帝就說
[00:13:29.360 --> 00:13:30.320]  對不起我先說
[00:13:30.320 --> 00:13:31.760]  當然是皇帝先說
[00:13:31.760 --> 00:13:32.880]  我有事要跟你說
[00:13:32.880 --> 00:13:35.120]  於是皇帝就問黑曼
[00:13:35.120 --> 00:13:38.000]  黑曼如果有個人有恩於我
[00:13:38.000 --> 00:13:41.120]  我應該有什麼獎賞他
[00:13:41.120 --> 00:13:43.520]  黑曼一聽很開心
[00:13:43.520 --> 00:13:46.080]  這個人當然是我的
[00:13:46.080 --> 00:13:48.000]  於是有這麼好就說這麼好
[00:13:48.000 --> 00:13:49.280]  你將他的朝服給他
[00:13:49.280 --> 00:13:50.240]  將馬給他
[00:13:50.240 --> 00:13:52.160]  然後讓他在書山城旁邊
[00:13:52.160 --> 00:13:54.400]  騎著匹馬打個round
[00:13:54.400 --> 00:13:56.640]  嘩多開心
[00:13:56.640 --> 00:13:58.160]  誰知皇帝一聽
[00:13:58.160 --> 00:14:00.320]  他說對
[00:14:00.320 --> 00:14:01.600]  他說你將我的朝服
[00:14:01.600 --> 00:14:03.280]  將馬給誰
[00:14:03.280 --> 00:14:04.160]  末弟改
[00:14:04.160 --> 00:14:05.440]  嘩
[00:14:05.440 --> 00:14:08.160]  你想想當時那個鏡頭
[00:14:08.160 --> 00:14:10.320]  我相信如果是拍電視劇的鏡頭
[00:14:10.320 --> 00:14:12.640]  已經是去到很近
[00:14:12.640 --> 00:14:14.160]  拍著黑曼
[00:14:14.160 --> 00:14:16.320]  搞錯
[00:14:16.320 --> 00:14:17.520]  第一次會
[00:14:17.520 --> 00:14:19.600]  黑曼就帶著這樣的心情
[00:14:19.600 --> 00:14:22.880]  第二晚就和皇帝
[00:14:22.880 --> 00:14:25.520]  去到以斯帖的宮那邊
[00:14:25.520 --> 00:14:27.600]  吃晚飯
[00:14:27.600 --> 00:14:29.440]  一去到宮那邊
[00:14:29.440 --> 00:14:30.720]  發生什麼事呢
[00:14:30.720 --> 00:14:31.920]  我今天跟大家說
[00:14:31.920 --> 00:14:33.760]  由第七章到第十章
[00:14:33.760 --> 00:14:34.800]  說四章
[00:14:34.800 --> 00:14:36.400]  不過今天這四章那邊
[00:14:36.400 --> 00:14:37.520]  我二十分鐘說完
[00:14:37.520 --> 00:14:38.640]  大家不用怕
[00:14:38.640 --> 00:14:39.920]  因為今天是最後一篇道
[00:14:39.920 --> 00:14:42.640]  以斯帖
[00:14:42.640 --> 00:14:45.200]  第七章到第十章發生什麼事
[00:14:45.200 --> 00:14:48.160]  我當中我看到有三樣東西
[00:14:48.160 --> 00:14:49.680]  有三樣東西
[00:14:49.680 --> 00:14:50.320]  第一
[00:14:50.320 --> 00:14:52.640]  我們從黑曼的死
[00:14:52.640 --> 00:14:56.240]  看到惡有惡報
[00:14:56.240 --> 00:14:57.760]  大家不要誤會
[00:14:57.760 --> 00:14:58.960]  我不是一種所謂
[00:14:58.960 --> 00:15:00.640]  善有善報惡有惡報
[00:15:00.640 --> 00:15:02.400]  即若然未報時辰未到
[00:15:02.400 --> 00:15:04.240]  我不是那種人
[00:15:04.240 --> 00:15:06.080]  我仍然相信上帝是善
