
[00:00:00.000 --> 00:00:04.000]  香港人一般來講可能不是玩很多戶外活動
[00:03:14.000 --> 00:03:16.000]  因為大風大浪嘅時候呢 你會好識得
[00:03:16.000 --> 00:03:18.000]  你會喺住上但係你好會依靠神
[00:03:18.000 --> 00:03:20.000]  好多時候
[00:03:20.000 --> 00:03:22.000]  就係你以為你四平八穩嘅
[00:03:22.000 --> 00:03:24.000]  時候呢 先至唔覺唔覺
[00:03:24.000 --> 00:03:26.000]  偏差咗都唔知
[00:03:26.000 --> 00:03:28.000]  嗰個先係危機
[00:03:28.000 --> 00:03:30.000]  會唔會就係我哋嘅
[00:03:30.000 --> 00:03:32.000]  信仰裏面太無危機
[00:03:32.000 --> 00:03:34.000]  以致我哋好安逸
[00:03:34.000 --> 00:03:36.000]  會唔會你覺得自己 我個個禮拜
[00:03:36.000 --> 00:03:38.000]  都有返教會㗎 咁我可能
[00:03:38.000 --> 00:03:40.000]  會遲少少返熟拜 但係都有返咗嚟
[00:03:40.000 --> 00:03:42.000]  講道時候都唔係次次訓嘅
[00:03:42.000 --> 00:03:44.000]  係啦 牧師講道我先訓嘅啫 咁樣
[00:03:44.000 --> 00:03:46.000]  我都算係一個幾好嘅信徒呀 咁樣
[00:03:46.000 --> 00:03:48.000]  咁你會唔會因為你覺得你幾好
[00:03:48.000 --> 00:03:50.000]  反而你見唔到啲咩危機呢
[00:03:50.000 --> 00:03:52.000]  會唔會覺得我哋教會
[00:03:52.000 --> 00:03:54.000]  都算唔錯呀 咁人數又幾多
[00:03:54.000 --> 00:03:56.000]  時空又幾多 風氣又幾多
[00:03:56.000 --> 00:03:58.000]  都有幾多個教會呀
[00:03:58.000 --> 00:04:00.000]  會唔會喺安逸當中
[00:04:00.000 --> 00:04:02.000]  我哋會迷失
[00:04:02.000 --> 00:04:04.000]  而唔係忘記咗
[00:04:04.000 --> 00:04:06.000]  我哋作為一個信徒
[00:04:06.000 --> 00:04:08.000]  我哋作為一個教會
[00:04:08.000 --> 00:04:10.000]  我哋應該要做嘅事情
[00:04:10.000 --> 00:04:12.000]  慢慢慢慢有少少偏差
[00:04:12.000 --> 00:04:14.000]  飄走咗 我哋都唔發覺
[00:04:14.000 --> 00:04:16.000]  今日
[00:04:16.000 --> 00:04:18.000]  我希望藉住一段經文
[00:04:18.000 --> 00:04:20.000]  喺哥倫多前書入面
[00:04:20.000 --> 00:04:22.000]  我哋思想一下
[00:04:22.000 --> 00:04:24.000]  我哋應該成為一個點樣嘅信徒
[00:04:24.000 --> 00:04:26.000]  成為一個點樣嘅教會
[00:04:26.000 --> 00:04:28.000]  如果你有聖經呀 請你返去度哥倫多前書
[00:04:28.000 --> 00:04:30.000]  第一章
[00:04:30.000 --> 00:04:32.000]  頭先我哋讀咗第一節 第九節
[00:04:32.000 --> 00:04:34.000]  都印咗喺程序表入面
[00:04:34.000 --> 00:04:36.000]  喺進行經文之前
[00:04:36.000 --> 00:04:38.000]  讓我交代少少背景
[00:04:38.000 --> 00:04:40.000]  睇睇保羅書信嘅背景
[00:04:40.000 --> 00:04:42.000]  咁我想問下大家
[00:04:42.000 --> 00:04:44.000]  可能你喺唔同嘅場合聽我講過
[00:04:44.000 --> 00:04:46.000]  不過聽過都請你忍耐一下
[00:04:46.000 --> 00:04:54.000]  早晨呀
[00:04:54.000 --> 00:04:56.000]  Hello
[00:04:56.000 --> 00:04:58.000]  撳唔到唔緊要
[00:04:58.000 --> 00:05:00.000]  你幫我撳好冇 唔該
[00:05:00.000 --> 00:05:02.000]  大家知唔知道
[00:05:02.000 --> 00:05:04.000]  保羅去過幾多次旅行報道呢
[00:05:04.000 --> 00:05:06.000]  冇錯 係三次
[00:05:06.000 --> 00:05:08.000]  係咪而家得啦
[00:05:10.000 --> 00:05:12.000]  有時我同個AP都需要少少時間先connect到
[00:05:12.000 --> 00:05:14.000]  保羅去過三次旅行報道
[00:05:14.000 --> 00:05:16.000]  咁知唔知佢
[00:05:16.000 --> 00:05:18.000]  第一次旅行報道嘅時候
[00:05:18.000 --> 00:05:20.000]  寫咗幾多封信呢
[00:05:20.000 --> 00:05:22.000]  第一次旅行報道嘅時候
[00:05:22.000 --> 00:05:24.000]  寫咗一封信
[00:05:24.000 --> 00:05:26.000]  個封就係加拉太書
[00:05:26.000 --> 00:05:28.000]  咁你估下佢
[00:05:28.000 --> 00:05:30.000]  第二次旅行報道嘅時候
[00:05:30.000 --> 00:05:32.000]  寫咗幾多封信呢
[00:05:32.000 --> 00:05:34.000]  冇錯啦 寫咗兩封
[00:05:34.000 --> 00:05:36.000]  就係貼哂黎加拉太書
[00:05:36.000 --> 00:05:38.000]  咁你估下佢第三次旅行報道嘅時候
[00:05:38.000 --> 00:05:40.000]  寫咗幾多封信呢
[00:05:40.000 --> 00:05:42.000]  冇錯 三封
[00:05:42.000 --> 00:05:44.000]  就係哥倫多前後書
[00:05:44.000 --> 00:05:46.000]  同埋羅馬書
[00:05:46.000 --> 00:05:48.000]  咁跟住呢
[00:05:48.000 --> 00:05:50.000]  佢三次旅行報道完咗 返黎耶路撒冷
[00:05:50.000 --> 00:05:52.000]  咁就俾人拉咗
[00:05:52.000 --> 00:05:54.000]  跟住就要去
[00:05:54.000 --> 00:05:56.000]  告佢
[00:05:56.000 --> 00:05:58.000]  咁佢就要去羅馬
[00:05:58.000 --> 00:06:00.000]  被軟禁
[00:06:00.000 --> 00:06:02.000]  喺獄中裏面呢
[00:06:02.000 --> 00:06:04.000]  統稱監獄書信
[00:06:04.000 --> 00:06:06.000]  寫咗幾多封監獄書信呢
[00:06:06.000 --> 00:06:08.000]  冇錯 寫咗四封監獄書信
[00:06:08.000 --> 00:06:10.000]  咁佢喺監獄裏面呢
[00:06:10.000 --> 00:06:12.000]  佢寫咗咩信呢
[00:06:12.000 --> 00:06:14.000]  咁好易記啫 佢坐監冇嘢做嘅
[00:06:14.000 --> 00:06:16.000]  所以食popcorn
[00:06:16.000 --> 00:06:18.000]  寫咗
[00:06:18.000 --> 00:06:20.000]  肥鴨地書 已忽所書
[00:06:20.000 --> 00:06:22.000]  費利門書同埋葛羅世書
[00:06:22.000 --> 00:06:24.000]  咁跟住佢出獄之後呢
[00:06:24.000 --> 00:06:26.000]  咁佢就
[00:06:26.000 --> 00:06:28.000]  佢死之前又寫咗幾封信呢
[00:06:28.000 --> 00:06:30.000]  咁好易記啫
[00:06:30.000 --> 00:06:32.000]  佢死之前就係三
[00:06:32.000 --> 00:06:34.000]  所以佢死之前呢
[00:06:34.000 --> 00:06:36.000]  又寫咗三封信呢
[00:06:36.000 --> 00:06:38.000]  就係提摩泰前後書咪提多書
[00:06:38.000 --> 00:06:40.000]  就係統稱監獄書信
[00:06:40.000 --> 00:06:42.000]  咁都好易記啫 佢臨死之前呢
[00:06:42.000 --> 00:06:44.000]  就提提提 寫批你咁樣
[00:06:44.000 --> 00:06:46.000]  咁
[00:06:46.000 --> 00:06:48.000]  所以呢 哥倫多前後書呢
[00:06:48.000 --> 00:06:50.000]  就係佢第二次
[00:06:50.000 --> 00:06:52.000]  旅行報到嘅時候
[00:06:52.000 --> 00:06:54.000]  建立哥倫多教會
[00:06:54.000 --> 00:06:56.000]  不過就係第三次
[00:06:56.000 --> 00:06:58.000]  佢報到嘅時候呢 就寫咗封信
[00:06:58.000 --> 00:07:00.000]  哥倫多係邊度呢
[00:07:00.000 --> 00:07:02.000]  見到啦 呢度呢就係地中海啦
[00:07:02.000 --> 00:07:04.000]  咁下面埃及啦 呢度係耶路撒冷啦
[00:07:04.000 --> 00:07:06.000]  咁呢度係安提柯
[00:07:06.000 --> 00:07:08.000]  呢度呢就係哥倫多啦
[00:07:08.000 --> 00:07:10.000]  咁我講講佢係呢度出發行行行
[00:07:10.000 --> 00:07:12.000]  佢都咁樣就去建立哥倫多教會
[00:07:12.000 --> 00:07:14.000]  保羅呢
[00:07:14.000 --> 00:07:16.000]  應該係第三次旅行報到
[00:07:16.000 --> 00:07:18.000]  即係大概呢
[00:07:18.000 --> 00:07:20.000]  主後五十年 第二次旅行報到
[00:07:20.000 --> 00:07:22.000]  主後五十年到呢 就去到哥倫多
[00:07:22.000 --> 00:07:24.000]  係嗰度呢就令人信住
[00:07:24.000 --> 00:07:26.000]  咁就係
[00:07:26.000 --> 00:07:28.000]  係史萊姆傳第十八章入面就記載到嘅
[00:07:28.000 --> 00:07:30.000]  似乎呢就係
[00:07:30.000 --> 00:07:32.000]  似乎呢就係佢離開咗哥倫多之後呢
[00:07:32.000 --> 00:07:34.000]  就寫咗封信俾哥倫多
[00:07:34.000 --> 00:07:36.000]  教會
[00:07:36.000 --> 00:07:38.000]  嗰封信呢 我哋今日冇嘅
[00:07:38.000 --> 00:07:40.000]  咁嗰封信呢就應該係講解咗啲嘢
[00:07:40.000 --> 00:07:42.000]  但係呢佢哋呢就有啲誤解
[00:07:42.000 --> 00:07:44.000]  咁同埋之後呢
[00:07:44.000 --> 00:07:46.000]  仲有啲消息傳返去
[00:07:46.000 --> 00:07:48.000]  保羅度 就知道佢
[00:07:48.000 --> 00:07:50.000]  保羅離開咗哥倫多之後 佢哋發生咩事情
[00:07:50.000 --> 00:07:52.000]  以至保羅呢就
[00:07:52.000 --> 00:07:54.000]  再寫一封信 就係我哋今日
[00:07:54.000 --> 00:07:56.000]  稱之為哥倫多前書俾佢哋
[00:07:56.000 --> 00:07:58.000]  所以係哥倫多前書入面呢 佢又講到話
[00:07:58.000 --> 00:08:00.000]  論道信上所講嘅
[00:08:00.000 --> 00:08:02.000]  應該就係之前嗰封信
[00:08:02.000 --> 00:08:04.000]  係今日我哋冇嘅信啦
[00:08:04.000 --> 00:08:06.000]  而好多時候呢
[00:08:06.000 --> 00:08:08.000]  保羅係寫哥倫多前書入面呢
[00:08:08.000 --> 00:08:10.000]  都係回應緊一啲
[00:08:10.000 --> 00:08:12.000]  佢哋當時 哥倫多教會
[00:08:12.000 --> 00:08:14.000]  處境上嘅問題
[00:08:14.000 --> 00:08:16.000]  咁可能係因為佢誤解咗
[00:08:16.000 --> 00:08:18.000]  保羅之前嗰封信寫乜嘢 佢回應返啦
[00:08:18.000 --> 00:08:20.000]  或者佢因為聽到
[00:08:20.000 --> 00:08:22.000]  發生啲咩事情 當時
[00:08:22.000 --> 00:08:24.000]  教會有咩問題 佢又回應返
[00:08:24.000 --> 00:08:26.000]  以至哥倫多前書呢
[00:08:26.000 --> 00:08:28.000]  比其他保羅書信呢 相對上呢
[00:08:28.000 --> 00:08:30.000]  個主題冇咁鮮明嘅
[00:08:30.000 --> 00:08:32.000]  因為係省見識
[00:08:32.000 --> 00:08:34.000]  逐漸逐漸回應佢哋
[00:08:34.000 --> 00:08:36.000]  而嗰啲回應呢 都有啲處境性嘅問題
[00:08:36.000 --> 00:08:38.000]  換句話講 唔單止
[00:08:38.000 --> 00:08:40.000]  係一件教會嘅事
[00:08:40.000 --> 00:08:42.000]  都係一件當時
[00:08:42.000 --> 00:08:44.000]  文化嘅事
[00:08:44.000 --> 00:08:46.000]  我哋要理解到 當時嘅
[00:08:46.000 --> 00:08:48.000]  哥倫多嘅文化
[00:08:48.000 --> 00:08:50.000]  係發生緊啲乜嘢 再睇返佢哋嘅
[00:08:50.000 --> 00:08:52.000]  教會出現啲咩問題
[00:08:52.000 --> 00:08:54.000]  以至保羅要咁樣
[00:08:54.000 --> 00:08:56.000]  寫封信 咁樣去
[00:08:56.000 --> 00:08:58.000]  回應個別嘅問題
[00:08:58.000 --> 00:09:00.000]  當我哋日後再睇
[00:09:00.000 --> 00:09:02.000]  哥倫多前書嘅時候
[00:09:02.000 --> 00:09:04.000]  喺唔同嘅事件 見到當時
[00:09:04.000 --> 00:09:06.000]  處境嘅背景 都係對我哋
[00:09:06.000 --> 00:09:08.000]  認識哥倫多前書好重要
[00:09:08.000 --> 00:09:10.000]  哥倫多係一個好大嘅
[00:09:10.000 --> 00:09:12.000]  城市
[00:09:12.000 --> 00:09:14.000]  你見到呢個係而家嘅哥倫多
[00:09:14.000 --> 00:09:16.000]  呢個係舊時嘅哥倫多
[00:09:16.000 --> 00:09:18.000]  你見到呢個就知道係
[00:09:18.000 --> 00:09:20.000]  而家嘅地圖
[00:09:20.000 --> 00:09:22.000]  呢個係希臘本土
[00:09:22.000 --> 00:09:24.000]  當時係一個好大嘅
[00:09:24.000 --> 00:09:26.000]  港口嘅 所以係好多
[00:09:26.000 --> 00:09:28.000]  船隻往來嘅
[00:09:28.000 --> 00:09:30.000]  我細個讀社會嘅時候
[00:09:30.000 --> 00:09:32.000]  就話香港
[00:09:32.000 --> 00:09:34.000]  維多利亞港四季都
[00:09:34.000 --> 00:09:36.000]  唔結冰 所以好多船隻
[00:09:36.000 --> 00:09:38.000]  來臨 有啲似好似香港咁樣
[00:09:38.000 --> 00:09:40.000]  即係好多船 好多
[00:09:40.000 --> 00:09:42.000]  貿易嘅 換句話講
[00:09:42.000 --> 00:09:44.000]  好多商人 換句話講
[00:09:44.000 --> 00:09:46.000]  係文化上好
[00:09:46.000 --> 00:09:48.000]  好多元嘅文化 因為好多人嚟到
[00:09:48.000 --> 00:09:50.000]  而且呢
[00:09:50.000 --> 00:09:52.000]  哥倫多佢哋又會舉辦一個大型
[00:09:52.000 --> 00:09:54.000]  運動會嘅程度係
[00:09:54.000 --> 00:09:56.000]  僅次於奧林匹克
[00:09:56.000 --> 00:09:58.000]  咁你想像一下
[00:09:58.000 --> 00:10:00.000]  世界盃大事 亞洲盃都唔細
[00:10:00.000 --> 00:10:02.000]  如果每一屆亞洲盃都係香港
[00:10:02.000 --> 00:10:04.000]  舉辦嘅話 咁香港都好唔得閒
[00:10:04.000 --> 00:10:06.000]  所以哥倫多係一個
[00:10:06.000 --> 00:10:08.000]  好大嘅城市 好多人
[00:10:08.000 --> 00:10:10.000]  嚟到 好多唔同嘅地方
[00:10:10.000 --> 00:10:12.000]  嚟到 以致佢哋
[00:10:12.000 --> 00:10:14.000]  文化上好多元 佢哋睇嘅嘢
[00:10:14.000 --> 00:10:16.000]  都會幾唔同嘅 其中一
[00:10:16.000 --> 00:10:18.000]  樣特別嘅地方就係哥倫多教會
[00:10:18.000 --> 00:10:20.000]  哥倫多地方
[00:10:20.000 --> 00:10:22.000]  佢哋好著重
[00:10:22.000 --> 00:10:24.000]  一個人嘅身份
[00:10:24.000 --> 00:10:26.000]  而點樣佢嘅身份強勁呢
[00:10:26.000 --> 00:10:28.000]  就係佢講嘢 嘭嘭聲
[00:10:28.000 --> 00:10:30.000]  好犀利 好有知識
[00:10:30.000 --> 00:10:32.000]  好叻嘅 咁呢啲就係叻人
[00:10:32.000 --> 00:10:34.000]  咁好長說 有啲似
[00:10:34.000 --> 00:10:36.000]  今日嘅香港社會
[00:10:36.000 --> 00:10:38.000]  你學歷高 你口才叻
[00:10:38.000 --> 00:10:40.000]  口才講嘢好 你知識好多
[00:10:40.000 --> 00:10:42.000]  你學歷又勁嘅時候
[00:10:42.000 --> 00:10:44.000]  咁你就 嘩 個個都話你好犀利
[00:10:44.000 --> 00:10:46.000]  以致到呢
[00:10:46.000 --> 00:10:48.000]  我哋睇返就係 保羅話到
[00:10:48.000 --> 00:10:50.000]  我哋面前呢
[00:10:50.000 --> 00:10:52.000]  我冇用高大志
[00:10:52.000 --> 00:10:54.000]  我哋戰戰兢兢地轉你地
[00:10:54.000 --> 00:10:56.000]  同佢哋所期望係少唔同
[00:10:56.000 --> 00:10:58.000]  咁呢個都係日後我哋會
[00:10:58.000 --> 00:11:00.000]  睇多啲哥倫多當時嘅文化
[00:11:00.000 --> 00:11:02.000]  所了解嘅事情
[00:11:02.000 --> 00:11:04.000]  咁今日呢 我哋再睇返第一章
[00:11:04.000 --> 00:11:06.000]  嘅時候呢
[00:11:06.000 --> 00:11:08.000]  我哋睇睇 保羅係一個好簡單
[00:11:08.000 --> 00:11:10.000]  一個開場白裏面
[00:11:10.000 --> 00:11:12.000]  佢用返當時寫信
[00:11:12.000 --> 00:11:14.000]  好恆常嘅格式
[00:11:14.000 --> 00:11:16.000]  之後會有個問候語
[00:11:16.000 --> 00:11:18.000]  開始去同佢哋傾計
[00:11:18.000 --> 00:11:20.000]  之後再處理唔同嘅問題
[00:11:20.000 --> 00:11:22.000]  從中間我哋睇一睇
[00:11:22.000 --> 00:11:24.000]  保羅係一個好專注
[00:11:24.000 --> 00:11:26.000]  為大
[00:11:26.000 --> 00:11:28.000]  強調神嘅恩典底下裏面
[00:11:28.000 --> 00:11:30.000]  佢哋應該
[00:11:30.000 --> 00:11:32.000]  係一個點樣嘅教會
[00:11:32.000 --> 00:11:34.000]  咁我哋睇睇第一章第一節
[00:11:34.000 --> 00:11:36.000]  奉神旨意
[00:11:36.000 --> 00:11:38.000]  蒙召作基督耶穌
[00:11:38.000 --> 00:11:40.000]  使徒的保羅
[00:11:40.000 --> 00:11:42.000]  同弟兄所提來寫信給在哥倫多神
[00:11:42.000 --> 00:11:44.000]  嘅教會就是在基督耶穌裏
[00:11:44.000 --> 00:11:46.000]  承聖 蒙召作聖徒的
[00:11:46.000 --> 00:11:48.000]  以及在所有各處求告
[00:11:48.000 --> 00:11:50.000]  我主耶穌基督之名的人
[00:11:50.000 --> 00:11:52.000]  基督是他們的主 也是我們的主
[00:11:52.000 --> 00:11:54.000]  願因為平安 從我們的父神
[00:11:54.000 --> 00:11:56.000]  並主耶穌基督
[00:11:56.000 --> 00:11:58.000]  歸給你們
[00:11:58.000 --> 00:12:00.000]  老老實實 有幾多人睇到呢啲時候好快就會飛咗
[00:12:00.000 --> 00:12:02.000]  無懼受啦
[00:12:02.000 --> 00:12:04.000]  大家都係咁樣啦我相信
[00:12:04.000 --> 00:12:06.000]  本來我封封信都係咁樣架啦
[00:12:06.000 --> 00:12:08.000]  都係講幾句嘢
[00:12:08.000 --> 00:12:10.000]  係呀係呀 我係使徒 我係邊個
[00:12:10.000 --> 00:12:12.000]  問候你地咁樣 好快我就過咗
[00:12:12.000 --> 00:12:14.000]  但係睇深啲呢
[00:12:14.000 --> 00:12:16.000]  其實呢度呢係有好豐富嘅神學
[00:12:16.000 --> 00:12:18.000]  亦都反映緊
[00:12:18.000 --> 00:12:20.000]  表達緊一啲好重要嘅
[00:12:20.000 --> 00:12:22.000]  信息畀我地一見
[00:12:22.000 --> 00:12:24.000]  首先佢話佢自己呢
[00:12:24.000 --> 00:12:26.000]  蒙召作基督耶穌使徒
[00:12:26.000 --> 00:12:28.000]  嘅保羅 保羅話佢自己係
[00:12:28.000 --> 00:12:30.000]  使徒 好多人呢咁睇呢
[00:12:30.000 --> 00:12:32.000]  就係話 你話啫
[00:12:32.000 --> 00:12:34.000]  佢高高壓過嚟 我係使徒呀
[00:12:34.000 --> 00:12:36.000]  你哋要聽我講呀 咁樣嘅
[00:12:36.000 --> 00:12:38.000]  姿態 但其實唔係
[00:12:38.000 --> 00:12:40.000]  但有啲人會話係
[00:12:40.000 --> 00:12:42.000]  保羅 江湖多人呢 實在呢
[00:12:42.000 --> 00:12:44.000]  係挑戰緊保羅使徒嘅身份 使徒嘅
[00:12:44.000 --> 00:12:46.000]  權柄 我無錯 但呢度
[00:12:46.000 --> 00:12:48.000]  一定唔係咁樣高高壓過嚟 點解呢
[00:12:48.000 --> 00:12:50.000]  因為正正 佢哋就係話
[00:12:50.000 --> 00:12:52.000]  保羅唔係咁樣㗎嘛
[00:12:52.000 --> 00:12:54.000]  因為正正就係江湖多人係覺得
[00:12:54.000 --> 00:12:56.000]  應該要好澎湃
[00:12:56.000 --> 00:12:58.000]  棒棒聲 好有能力
[00:12:58.000 --> 00:13:00.000]  好有權柄 咁先至係一個威嘅人嘅
[00:13:00.000 --> 00:13:02.000]  但係保羅話就係
[00:13:02.000 --> 00:13:04.000]  我係你面前 我就係武功高原大戰
[00:13:04.000 --> 00:13:06.000]  我就係戰戰兢兢 我就係
[00:13:06.000 --> 00:13:08.000]  唔係你所期望嗰一隻
[00:13:08.000 --> 00:13:10.000]  所以佢正正
[00:13:10.000 --> 00:13:12.000]  就係因為保羅唔係棒棒聲嘅使徒
[00:13:12.000 --> 00:13:14.000]  佢哋先至唔當佢係使徒
[00:13:14.000 --> 00:13:16.000]  所以保羅佢強調緊佢係使徒嘅時候
[00:13:16.000 --> 00:13:18.000]  佢唔係強調佢嘅身份 佢唔係強調
[00:13:18.000 --> 00:13:20.000]  佢嘅位份 佢唔係強調緊
[00:13:20.000 --> 00:13:22.000]  喺佢嘅權力架構上面 佢高高在上
[00:13:22.000 --> 00:13:26.000]  當佢講佢係使徒嘅時候
[00:13:26.000 --> 00:13:28.000]  佢話緊畀佢知道
[00:13:28.000 --> 00:13:30.000]  呢個我係蒙神
[00:13:30.000 --> 00:13:32.000]  召我作使徒呀
[00:13:32.000 --> 00:13:34.000]  我而家同你講嘢
[00:13:34.000 --> 00:13:36.000]  都係因為神嘅緣故
[00:13:36.000 --> 00:13:38.000]  佢畀到呢個職份
[00:13:38.000 --> 00:13:40.000]  以至我同你講嘢
[00:13:40.000 --> 00:13:44.000]  牧師唔係使徒
[00:13:44.000 --> 00:13:46.000]  不過牧師同樣
