
[00:00:00.000 --> 00:00:04.280]  聽到之前 我也想再次和大家祈禱
[00:03:11.760 --> 00:03:14.040]  以致被神擊殺的事件
[00:03:14.040 --> 00:03:16.440]  所以就算當時多好的教會也好
[00:03:16.440 --> 00:03:18.520]  我們人都會有問題
[00:03:18.520 --> 00:03:21.600]  到了《使徒行傳》第六章這段經文
[00:03:21.600 --> 00:03:23.800]  都出現了一些問題
[00:03:23.800 --> 00:03:27.040]  現在我們就看看這個初期教會
[00:03:27.040 --> 00:03:29.640]  到底他們出了什麼問題呢?
[00:03:29.640 --> 00:03:33.040]  這裡的經文第一節就告訴我們
[00:03:33.040 --> 00:03:38.040]  原來教會裡面有一些巴勒斯坦的猶太人
[00:03:38.040 --> 00:03:40.160]  即耶路撒冷那些
[00:03:40.160 --> 00:03:43.200]  和一群說希臘話的猶太人
[00:03:43.200 --> 00:03:45.920]  他們之間出現了一些衝突
[00:03:45.920 --> 00:03:48.560]  這個衝突是怎樣發生的呢?
[00:03:48.560 --> 00:03:51.360]  因為那些說希臘話的猶太人
[00:03:51.360 --> 00:03:53.200]  他們的寡婦
[00:03:53.200 --> 00:03:56.960]  被土生的希伯來人的猶太人
[00:03:56.960 --> 00:03:58.360]  視為外人
[00:03:58.360 --> 00:04:01.040]  於是在分派食物的時候
[00:04:01.040 --> 00:04:02.440]  他們就被忽略
[00:04:02.440 --> 00:04:05.400]  得不到他們當得的份
[00:04:05.400 --> 00:04:08.480]  事緣就是那些回到祖國居住的
[00:04:08.480 --> 00:04:10.960]  說希臘話的猶太信徒
[00:04:10.960 --> 00:04:12.480]  他們離世之後
[00:04:12.480 --> 00:04:15.480]  就剩下了他們的妻子成為寡婦
[00:04:15.480 --> 00:04:17.240]  沒有人去照顧
[00:04:17.240 --> 00:04:21.040]  但是在當時的猶太社會裡面
[00:04:21.040 --> 00:04:23.640]  他們本身是有系統、有制度
[00:04:23.640 --> 00:04:27.520]  去幫助一些社會上無依無靠的人
[00:04:27.520 --> 00:04:29.280]  包括寡婦
[00:04:29.280 --> 00:04:31.800]  但是因為這一群的寡婦
[00:04:31.800 --> 00:04:34.840]  他們只懂得說希臘話
[00:04:34.840 --> 00:04:37.120]  所以他們就受到了忽略
[00:04:37.120 --> 00:04:40.240]  得不到援助和救濟
[00:04:40.240 --> 00:04:42.480]  如果我們看回前一點
[00:04:42.480 --> 00:04:45.560]  在《使徒行傳》由第三章開始
[00:04:45.560 --> 00:04:50.000]  你會發現出現了一個很有趣的循環
[00:04:50.000 --> 00:04:52.320]  不斷地出現那些主題
[00:04:52.320 --> 00:04:57.440]  包括講到使徒不斷地行神蹟騎士
[00:04:57.440 --> 00:05:00.040]  他們又為主做見證
[00:05:00.040 --> 00:05:02.760]  但接著他們又受到逼迫
[00:05:02.760 --> 00:05:05.560]  但是教會仍然是以神為樂
[00:05:05.560 --> 00:05:07.120]  靠主得力
[00:05:07.120 --> 00:05:09.760]  而門徒之間亦彼此相愛
[00:05:09.760 --> 00:05:14.840]  然後教會就不斷地增長
[00:05:14.840 --> 00:05:17.160]  而我們今天看到這一段
[00:05:17.160 --> 00:05:18.760]  六章第一節這裡
[00:05:18.760 --> 00:05:20.240]  他們都告訴我們
[00:05:20.240 --> 00:05:23.360]  當門徒的數目不斷增加的時候
[00:05:23.360 --> 00:05:26.880]  就出現了一些問題
[00:05:26.880 --> 00:05:30.560]  這一群只講希臘文的猶太人
[00:05:30.560 --> 00:05:32.280]  他們不單止在言語上
[00:05:32.280 --> 00:05:37.720]  和那些希伯來人的猶太信徒有隔膜
[00:05:37.720 --> 00:05:39.200]  可能他們的生活方式
[00:05:39.200 --> 00:05:43.000]  和思想模式都有差異
[00:05:43.000 --> 00:05:46.200]  所以教會所遇到的問題
[00:05:46.200 --> 00:05:48.720]  可能不單止在每一天
[00:05:48.720 --> 00:05:51.600]  分發食物的事情上發生
[00:05:51.600 --> 00:05:54.520]  而是在文化和背景上
[00:05:54.520 --> 00:05:58.600]  你要兩個不同文化的同族的人
[00:05:58.600 --> 00:06:00.840]  在信仰上能夠融合
[00:06:00.840 --> 00:06:02.280]  能夠合一
[00:06:02.280 --> 00:06:05.200]  其實都是一個不容易的功課
[00:06:05.200 --> 00:06:09.480]  也可以說這也成為一個潛在的危機
[00:06:09.480 --> 00:06:13.440]  當門徒發現了這個問題之後
[00:06:13.440 --> 00:06:14.600]  他們沒有逃避
[00:06:14.600 --> 00:06:16.440]  或者為了適時令人
[00:06:16.440 --> 00:06:19.320]  馬上暗地裡處理問題就算了
[00:06:19.320 --> 00:06:24.800]  而是他們很積極地去面對這個問題
[00:06:24.800 --> 00:06:27.400]  他們用什麼方法解決問題呢?
[00:06:27.400 --> 00:06:29.960]  到六章三節那裡就講到
[00:06:29.960 --> 00:06:31.640]  他們的方法就是
[00:06:31.640 --> 00:06:35.560]  要選出七個有美好生命的人
[00:06:35.560 --> 00:06:37.640]  就是那些有好見證
[00:06:37.640 --> 00:06:40.000]  滿有性靈和智慧的人
[00:06:40.000 --> 00:06:41.880]  他們就找這班人出來
[00:06:41.880 --> 00:06:45.840]  負責日後分派食物的工作
[00:06:45.840 --> 00:06:48.720]  在他們這個處理的方案裡面
[00:06:48.720 --> 00:06:50.640]  我發覺原來有很多東西
[00:06:50.640 --> 00:06:55.080]  是值得我們今天的教會學習的
[00:06:55.080 --> 00:06:56.920]  首先第一點就是
[00:06:56.920 --> 00:06:58.600]  侍奉人員的生命
[00:06:58.600 --> 00:07:01.320]  他們要求出來侍奉
[00:07:01.320 --> 00:07:05.200]  這幾個人雖然要他們負責分派食物
[00:07:05.200 --> 00:07:07.520]  但是要他們有好的見證
[00:07:07.520 --> 00:07:09.040]  有性靈的充滿
[00:07:09.040 --> 00:07:11.400]  有智慧的人
[00:07:11.400 --> 00:07:12.720]  無論什麼侍奉
[00:07:12.720 --> 00:07:16.320]  其實侍奉的人的生命都是很重要的
[00:07:16.320 --> 00:07:17.280]  我們不要以為
[00:07:17.280 --> 00:07:18.520]  你做傳道人
[00:07:18.520 --> 00:07:20.520]  你的生命好是最重要的
[00:07:20.520 --> 00:07:23.080]  當然都是需要的
[00:07:23.080 --> 00:07:24.640]  我們做其他侍奉的
[00:07:24.640 --> 00:07:25.600]  沒什麼所謂
[00:07:25.600 --> 00:07:28.200]  反正做一些手把眼見功夫
[00:07:28.200 --> 00:07:30.560]  芝麻綠豆這麼小的事
[00:07:30.560 --> 00:07:31.680]  不是的
[00:07:31.680 --> 00:07:34.480]  原來每一個侍奉和侍奉的人
[00:07:34.480 --> 00:07:36.800]  在神的眼中都很重要
[00:07:36.800 --> 00:07:39.000]  神都是體重
[00:07:39.000 --> 00:07:41.440]  譬如我們在傳音堂
[00:07:41.440 --> 00:07:43.200]  你不要以為傳道人
[00:07:43.200 --> 00:07:44.800]  生命好就最重要
[00:07:44.800 --> 00:07:46.120]  你執事
[00:07:46.120 --> 00:07:47.080]  你們最重要
[00:07:47.080 --> 00:07:48.640]  我們沒什麼所謂
[00:07:48.640 --> 00:07:50.160]  我只是做招待
[00:07:50.160 --> 00:07:52.040]  我只是做投影控音
[00:07:52.040 --> 00:07:56.400]  我只是領事主席之事等等
[00:07:56.400 --> 00:07:58.720]  其實無論你是什麼崗位也好
[00:07:58.720 --> 00:08:00.360]  上帝都很體重
[00:08:00.360 --> 00:08:03.000]  都需要我們有美好的生命
[00:08:03.000 --> 00:08:06.040]  所以當你來到去侍奉的時候
[00:08:06.040 --> 00:08:07.160]  你就不要想著
[00:08:07.160 --> 00:08:08.960]  我氣一下就行了
[00:08:08.960 --> 00:08:11.280]  當然我們就算怎樣做好
[00:08:11.280 --> 00:08:13.160]  我們都可能有不足的
[00:08:13.160 --> 00:08:15.320]  但是上帝體重我們的心態
[00:08:15.320 --> 00:08:17.000]  我們盡力而為
[00:08:17.000 --> 00:08:18.680]  將我們最好的擺上
[00:08:18.680 --> 00:08:20.360]  即使最後出來有不足
[00:08:20.360 --> 00:08:23.840]  但上帝都會欣賞
[00:08:23.840 --> 00:08:25.120]  第二就是
[00:08:25.120 --> 00:08:28.800]  這個優賜取捨的重要性
[00:08:28.800 --> 00:08:32.360]  初期教會本來就沒有執事
[00:08:32.360 --> 00:08:34.600]  但因為見到問題出現了
[00:08:34.600 --> 00:08:38.480]  於是就建立了這個執事的制度
[00:08:38.480 --> 00:08:42.040]  目的就是為了使那班使徒
[00:08:42.040 --> 00:08:43.280]  那班領袖
[00:08:43.280 --> 00:08:45.200]  可以專心來做神父
[00:08:45.200 --> 00:08:47.400]  召他們要做的工作
[00:08:47.400 --> 00:08:49.520]  就是祈禱傳道的工作
[00:08:49.520 --> 00:08:51.880]  這個是最重要的
[00:08:51.880 --> 00:08:54.560]  這班使徒亦都很清楚地看到
[00:08:54.560 --> 00:08:58.240]  教會的使命就是要廣傳福音
[00:08:58.240 --> 00:08:59.680]  教會的制度
[00:08:59.680 --> 00:09:03.480]  可以因應著情況而作出一些調整
[00:09:03.480 --> 00:09:05.160]  但無論什麼情況下
[00:09:05.160 --> 00:09:08.320]  都不能放下神的道不顧
[00:09:08.320 --> 00:09:11.240]  因為這個是重中之重
[00:09:11.240 --> 00:09:13.920]  有時候一些架構或者制度
[00:09:13.920 --> 00:09:17.120]  可以因應著一些事情而產生
[00:09:17.120 --> 00:09:19.320]  或者是臨時出現
[00:09:19.320 --> 00:09:21.560]  等某一件事可能處理了之後
[00:09:21.560 --> 00:09:25.920]  或者那些架構、制度就可以不存在
[00:09:25.920 --> 00:09:27.760]  這一點就讓我們想到
[00:09:27.760 --> 00:09:29.960]  有些什麼是可以變的
[00:09:29.960 --> 00:09:32.320]  有些什麼是不可以變的
[00:09:32.320 --> 00:09:36.480]  神的道、神的工作是不可以變的
[00:09:36.480 --> 00:09:41.640]  但是有些制度、架構是可以調整的
[00:09:41.640 --> 00:09:42.680]  第三就是
[00:09:42.680 --> 00:09:47.160]  我們的制度是為了更好的傳福音
[00:09:47.160 --> 00:09:50.440]  這裡說到使徒帶領了教會
[00:09:50.440 --> 00:09:54.920]  選出七個人來負責管理和分派食物的事
[00:09:54.920 --> 00:09:58.920]  是為了能夠專心祈禱、傳道
[00:09:58.920 --> 00:10:02.560]  可見教會的架構和制度
[00:10:02.560 --> 00:10:05.360]  如果對傳福音沒有幫助的話
[00:10:05.360 --> 00:10:08.240]  甚至成為了傳福音的爛咒
[00:10:08.240 --> 00:10:10.520]  和絆腳石的話
[00:10:10.520 --> 00:10:12.040]  就是多餘的
[00:10:12.040 --> 00:10:14.200]  就應該廢掉
[00:10:14.200 --> 00:10:15.600]  我曾經聽一個朋友
[00:10:15.600 --> 00:10:18.760]  他跟我分享一個牧師的情況
[00:10:18.760 --> 00:10:20.400]  他說他認識一個牧師
[00:10:20.400 --> 00:10:22.840]  他向教會請辭
[00:10:22.840 --> 00:10:25.280]  教會問他為什麼要離職
[00:10:25.280 --> 00:10:26.840]  他說我離職是為了
[00:10:26.840 --> 00:10:30.720]  我要切實來做神呼召我做的工作
[00:10:30.720 --> 00:10:32.840]  我不知道具體的情況是怎樣
[00:10:32.840 --> 00:10:37.000]  我也不便來評論到底誰是誰非
[00:10:37.000 --> 00:10:38.200]  不過在當中
[00:10:38.200 --> 00:10:41.520]  我想有些東西值得我們提醒
[00:10:41.520 --> 00:10:44.200]  我們一些的架構會不會形成
[00:10:44.200 --> 00:10:46.720]  我們只是在做一個行政的人員
[00:10:46.720 --> 00:10:48.240]  我們很忙很忙很忙
[00:10:48.240 --> 00:10:50.040]  某些事務性的事情
[00:10:50.040 --> 00:10:53.480]  以致我們沒空去傳福音
[00:10:53.480 --> 00:10:59.720]  沒空去做神要我們做的事
[00:10:59.720 --> 00:11:04.920]  我也聽過不少人曾經說
[00:11:04.920 --> 00:11:06.440]  他其實是投訴教會
[00:11:06.440 --> 00:11:09.640]  覺得特別是一些很有規模
[00:11:09.640 --> 00:11:12.360]  或者相對地大的教會
[00:11:12.360 --> 00:11:14.800]  他說要處理一個問題
[00:11:14.800 --> 00:11:16.120]  或者做一件事
[00:11:16.120 --> 00:11:19.480]  往往是經過很多很多很多的層級
[00:11:19.480 --> 00:11:21.880]  很多很多的官僚
[00:11:21.880 --> 00:11:24.560]  都真的要去做那件事的時候
[00:11:24.560 --> 00:11:26.600]  但是那件事已經
[00:11:26.600 --> 00:11:29.440]  人家可能有其他途徑已經解決了
[00:11:29.440 --> 00:11:34.120]  以致教會都錯過了最佳服侍的時機
[00:11:34.120 --> 00:11:35.680]  所以教會的制度
[00:11:35.680 --> 00:11:37.520]  我們不能夠固步自封
[00:11:37.520 --> 00:11:40.800]  必須是為著福音的使命的緣故
[00:11:40.800 --> 00:11:44.960]  要有充分的彈性
[00:11:44.960 --> 00:11:47.840]  在這個使徒和信徒
[00:11:47.840 --> 00:11:51.840]  他們解決問題的過程裏面
[00:11:51.840 --> 00:11:57.600]  我們也發現到一些他們成功的關鍵因素
[00:11:57.600 --> 00:12:00.400]  我們現在看看
[00:12:00.400 --> 00:12:02.960]  為什麼他們這件事能夠這麼成功
[00:12:02.960 --> 00:12:04.760]  這麼順利去解決呢?
[00:12:04.760 --> 00:12:08.800]  其中一個就是他們的領袖很有使命
[00:12:08.800 --> 00:12:12.440]  他們看到上帝給他們的職事是什麼
[00:12:12.440 --> 00:12:14.320]  他們看重神的道
[00:12:14.320 --> 00:12:17.560]  他們又看到原來領袖傳承是很重要的
[00:12:17.560 --> 00:12:19.800]  不僅僅是靠我們這幾個做
[00:12:19.800 --> 00:12:21.680]  就像傳音堂裏面
[00:12:21.680 --> 00:12:23.280]  不是靠牧師
[00:12:23.280 --> 00:12:24.520]  不是靠幾個執事
[00:12:24.520 --> 00:12:27.160]  其實是我們很多人一起來做
[00:12:27.160 --> 00:12:29.240]  我們也需要有第二梯隊
[00:12:29.240 --> 00:12:30.440]  第三梯隊
[00:12:30.440 --> 00:12:32.320]  要有領袖的傳承
[00:12:32.320 --> 00:12:35.760]  還有就是我們要勇於面對問題
[00:12:35.760 --> 00:12:37.360]  所以這班領袖
[00:12:37.360 --> 00:12:41.200]  他們能夠積極地去處理這個問題
[00:12:41.200 --> 00:12:43.080]  是成功的第一步
[00:12:43.080 --> 00:12:46.520]  第二就是教會有坦誠的溝通
[00:12:46.520 --> 00:12:50.360]  試圖將問題帶到整個的會眾當中
[00:12:50.360 --> 00:12:53.720]  跟他們解釋當前面對的問題
[00:12:53.720 --> 00:12:57.120]  然後一起來尋求解決的辦法
[00:12:57.120 --> 00:12:58.880]  所以一個坦誠的溝通
[00:12:58.880 --> 00:13:05.360]  也能夠令大家一起共同去找出解決的辦法
[00:13:05.360 --> 00:13:08.520]  第三個成功的因素
[00:13:08.520 --> 00:13:12.880]  就是有一班同心和信服的門徒
[00:13:12.880 --> 00:13:15.480]  剛才那句聖經說到
[00:13:15.480 --> 00:13:19.440]  門徒因為使徒的理由很充分
[00:13:19.440 --> 00:13:22.600]  所以他們很歡喜地表示
[00:13:22.600 --> 00:13:24.360]  很滿意他們的意見
[00:13:24.360 --> 00:13:26.400]  去贊同他們的意見
[00:13:26.400 --> 00:13:28.800]  這也反映這班門徒
[00:13:28.800 --> 00:13:31.040]  他們的心也是很敬畏神
[00:13:31.040 --> 00:13:33.920]  他們也是以神的道為念
[00:13:33.920 --> 00:13:36.120]  所以他們才能夠同心
[00:13:36.120 --> 00:13:40.320]  和信服使徒的建議
[00:13:40.320 --> 00:13:41.440]  第四就是說
[00:13:41.440 --> 00:13:43.920]  他們已經有一班很好的
[00:13:43.920 --> 00:13:47.040]  第二梯隊的信徒領袖
[00:13:47.040 --> 00:13:49.760]  無論那班的使徒
[00:13:49.760 --> 00:13:52.560]  最初那班的使徒能否給他們
[00:13:52.560 --> 00:13:54.360]  他們的建議有多好也好
[00:13:54.360 --> 00:13:55.840]  但如果沒有一班
[00:13:55.840 --> 00:13:59.840]  真的有美好生命的門徒的話
[00:13:59.840 --> 00:14:01.840]  其實也選不到這班人出來
[00:14:01.840 --> 00:14:03.240]  可能譬如如果
[00:14:03.240 --> 00:14:06.640]  譬如來年可能我們要選執事了
[00:14:06.640 --> 00:14:08.400]  但可能我們裏面中間
[00:14:08.400 --> 00:14:10.520]  我們每個人都不行
[00:14:10.520 --> 00:14:12.640]  每個人都不願意上的時候
[00:14:12.640 --> 00:14:15.320]  可能其實我們的方法
[00:14:15.320 --> 00:14:17.720]  想得多好多周詳也好
[00:14:17.720 --> 00:14:19.720]  但其實也做不到
[00:14:19.720 --> 00:14:22.320]  但這個初期教會他們就很好
[00:14:22.320 --> 00:14:23.760]  因為他們有一班
[00:14:23.760 --> 00:14:25.760]  早已有一班很好的
[00:14:25.760 --> 00:14:27.760]  第二梯隊的領袖
[00:14:27.760 --> 00:14:32.960]  從今天這段經文我們看到
[00:14:32.960 --> 00:14:36.840]  初期教會是一個真的很獨特
[00:14:36.840 --> 00:14:40.440]  我相信也是距離耶穌的時代
[00:14:40.440 --> 00:14:41.440]  最近
[00:14:41.440 --> 00:14:43.920]  在當中我們也看到
[00:14:43.920 --> 00:14:48.120]  初期教會是一個很根深蒂固的教會
[00:14:48.120 --> 00:14:51.440]  我們試試從初期教會的
[00:14:51.440 --> 00:14:53.520]  生命這個榜樣裏面
[00:14:53.520 --> 00:14:55.120]  我們來整理一下
[00:14:55.120 --> 00:14:57.560]  看看一間根深蒂固的教會
[00:14:57.560 --> 00:15:00.040]  有甚麼特質
[00:15:00.040 --> 00:15:01.280]  第一點就是
[00:15:01.280 --> 00:15:04.760]  一份相親相愛的順從關係
[00:15:04.760 --> 00:15:07.440]  剛才說到當時的會眾
[00:15:07.440 --> 00:15:09.160]  有希伯來人的
[00:15:09.160 --> 00:15:11.000]  希伯來話的猶太人
[00:15:11.000 --> 00:15:13.520]  有說希臘話的猶太人
[00:15:13.520 --> 00:15:17.000]  所以他們的言語有不同
[00:15:17.000 --> 00:15:18.400]  背景他們的近俗
[00:15:18.400 --> 00:15:20.800]  但是也有些不同
[00:15:20.800 --> 00:15:23.280]  而當中他們會眾裏面
[00:15:23.280 --> 00:15:26.400]  這班希臘話猶太人的寡婦
[00:15:26.400 --> 00:15:27.720]  是少數
[00:15:27.720 --> 00:15:29.160]  但他們沒有因為少數
[00:15:29.160 --> 00:15:31.080]  忽略他們的需要
[00:15:31.080 --> 00:15:33.440]  所以無論他們有甚麼不同
[00:15:33.440 --> 00:15:36.760]  但他們能夠彼此合一
[00:15:36.760 --> 00:15:39.400]  他們又能夠彼此關顧
[00:15:39.400 --> 00:15:41.360]  所以你看到他們當中
[00:15:41.360 --> 00:15:45.360]  這份關係是彼此相愛
[00:15:45.360 --> 00:15:47.400]  而經文也說到
[00:15:47.400 --> 00:15:49.280]  所以弟兄們
[00:15:49.280 --> 00:15:52.760]  他用弟兄們來彼此相稱
[00:15:52.760 --> 00:15:54.720]  其實也反映他們會眾之間
[00:15:54.720 --> 00:15:57.000]  有一份好像兄弟一樣
[00:15:57.000 --> 00:15:59.160]  親密同行的關係
[00:15:59.160 --> 00:16:01.040]  所以根深變化教會
[00:16:01.040 --> 00:16:02.920]  第一個很重要的特質
[00:16:02.920 --> 00:16:05.640]  其實是反映在會眾的群體裏面
[00:16:05.640 --> 00:16:10.880]  我們有沒有一份相親相愛的關係呢?
[00:16:10.880 --> 00:16:12.400]  第二就是
[00:16:12.400 --> 00:16:21.120]  裏面有使命的領袖和門徒
[00:16:21.120 --> 00:16:24.120]  這裏說到
[00:16:24.120 --> 00:16:28.240]  這班領袖他們以神的道為重
[00:16:28.240 --> 00:16:30.280]  不是以個人的需要為重
[00:16:30.280 --> 00:16:33.960]  我們當然也看到他們關心個人的一些需要
[00:16:33.960 --> 00:16:37.240]  但這不是教會最重中之重
[00:16:37.240 --> 00:16:39.360]  當然我這樣說不是說
[00:16:39.360 --> 00:16:42.600]  以後不需要關心個別的弟兄姊妹
[00:16:42.600 --> 00:16:43.520]  不是
[00:16:43.520 --> 00:16:45.280]  但我想強調的是
[00:16:45.280 --> 00:16:47.040]  弟兄姊妹個別的需要
[00:16:47.040 --> 00:16:50.640]  不是教會使命的重中之重
[00:16:50.640 --> 00:16:52.440]  教會是為了建立信徒
[00:16:52.440 --> 00:16:55.440]  一起傳揚神的道
[00:16:55.440 --> 00:17:00.200]  試想像一個教會的傳道人
[00:17:00.200 --> 00:17:01.800]  他每天的工作
[00:17:01.800 --> 00:17:06.600]  只是花時間去關顧每一個會眾的情況
[00:17:06.600 --> 00:17:07.760]  不用去傳道
[00:17:07.760 --> 00:17:08.680]  不用去講道
[00:17:08.680 --> 00:17:10.760]  不用去傳福音
[00:17:10.760 --> 00:17:13.520]  傳道人其實就不再是傳道人
[00:17:13.520 --> 00:17:15.280]  頂多是一個輔導員
[00:17:15.280 --> 00:17:17.440]  或者是一個社工
[00:17:17.440 --> 00:17:20.200]  而教會也不再是一間教會
[00:17:20.200 --> 00:17:21.960]  頂多是一個輔導中心
[00:17:21.960 --> 00:17:23.960]  或者是一個俱樂部
[00:17:23.960 --> 00:17:27.520]  我們傳恩堂人不算太多的時候
[00:17:27.520 --> 00:17:32.240]  還可以關顧得密切一點
[00:17:32.240 --> 00:17:34.920]  但如果是一些大中型的堂會
[00:17:34.920 --> 00:17:36.920]  可想而知傳道人
[00:17:36.920 --> 00:17:41.800]  只是逐個逐個去關心的話
[00:17:41.800 --> 00:17:45.880]  如果他的時間只是用來關心別人的話
[00:17:45.880 --> 00:17:49.440]  其實他也做不到其他要做的事
[00:17:49.440 --> 00:17:52.320]  我這樣說不是為我自己找藉口
[00:17:52.320 --> 00:17:55.080]  「江牧師你以後就不會關心我們了」
[00:17:55.080 --> 00:17:55.880]  不是
[00:17:55.880 --> 00:18:01.640]  我也很看重和弟兄姊妹彼此的關顧情況
[00:18:01.640 --> 00:18:04.640]  所以以後你也不用因為我打電話給你
[00:18:04.640 --> 00:18:06.040]  或者約你吃一頓飯
[00:18:06.040 --> 00:18:09.400]  你就說「不好意思,妨礙了你」
[00:18:09.400 --> 00:18:10.840]  也不需要這樣
[00:18:10.840 --> 00:18:13.240]  但我要強調一點就是
[00:18:13.240 --> 00:18:16.920]  關顧不是傳道人獨有的專利
[00:18:16.920 --> 00:18:18.640]  不是我們獨有的權利
[00:18:18.640 --> 00:18:21.560]  而是其實我們整個的信徒群體
[00:18:21.560 --> 00:18:23.840]  我們是需要彼此去關顧
[00:18:23.840 --> 00:18:26.600]  你想想如果我逐個這樣去關心
[00:18:26.600 --> 00:18:29.560]  今天阿欣、明天Mike、後天Lista
[00:18:29.560 --> 00:18:33.520]  我要排多久才排完我們六十多七十個弟兄姊妹
[00:18:33.520 --> 00:18:35.240]  還要加上小朋友
[00:18:35.240 --> 00:18:37.200]  但如果我們作為一個群體
[00:18:37.200 --> 00:18:39.040]  我們能夠回來的時候
[00:18:39.040 --> 00:18:40.520]  我們彼此關心
