
[00:00:00.000 --> 00:00:03.000]  最近我家發生了一件大事
[00:09:13.000 --> 00:09:15.000]  一邊聽一邊聞
[00:09:15.000 --> 00:09:18.000]  我們當中也有大有小
[00:09:18.000 --> 00:09:20.000]  也有些是在讀書的
[00:09:20.000 --> 00:09:22.000]  上也有,下也有
[00:09:22.000 --> 00:09:25.000]  年輕人上課的
[00:09:25.000 --> 00:09:27.000]  學習
[00:09:27.000 --> 00:09:31.000]  是祂一個無可以逃避的事情
[00:09:31.000 --> 00:09:33.000]  耶穌怎麼上課呢?
[00:09:33.000 --> 00:09:35.000]  祂是聽
[00:09:35.000 --> 00:09:37.000]  祂上課是聽
[00:09:37.000 --> 00:09:39.000]  聽別人怎麼說
[00:09:39.000 --> 00:09:43.000]  祂這個聽不是聽到那個聲音
[00:09:43.000 --> 00:09:48.000]  祂是一邊聽一邊去思考別人說的是什麼
[00:09:48.000 --> 00:09:51.000]  而且祂會問
[00:09:51.000 --> 00:09:52.000]  問是很重要
[00:09:52.000 --> 00:09:56.000]  當祂的問題能夠令到其他人有一個驚訝
[00:09:56.000 --> 00:09:59.000]  就是為什麼祂懂得這樣問呢?
[00:09:59.000 --> 00:10:02.000]  為什麼祂會問這個問題呢?
[00:10:02.000 --> 00:10:03.000]  因為祂問這個問題的時候
[00:10:03.000 --> 00:10:05.000]  祂是思考過的
[00:10:05.000 --> 00:10:06.000]  祂是有深度的
[00:10:06.000 --> 00:10:11.000]  祂是有理解的去問這個問題
[00:10:11.000 --> 00:10:12.000]  其他人才會覺得
[00:10:12.000 --> 00:10:14.000]  為什麼祂會這樣問呢?
[00:10:14.000 --> 00:10:16.000]  有時候我們聽別人問的問題
[00:10:16.000 --> 00:10:17.000]  我們會覺得
[00:10:17.000 --> 00:10:18.000]  你問這些什麼問題
[00:10:18.000 --> 00:10:20.000]  不是在說這件事
[00:10:20.000 --> 00:10:21.000]  你問這件事做什麼呢?
[00:10:21.000 --> 00:10:22.000]  你都不懂得問的
[00:10:22.000 --> 00:10:25.000]  人家都不知道怎麼回答你
[00:10:25.000 --> 00:10:29.000]  但是你問問題的時候
[00:10:29.000 --> 00:10:33.000]  因為祂問到一個重點
[00:10:33.000 --> 00:10:35.000]  耶穌就是
[00:10:35.000 --> 00:10:40.000]  祂是一個肯學習
[00:10:40.000 --> 00:10:41.000]  願意聽
[00:10:41.000 --> 00:10:43.000]  又懂得問的人
[00:10:43.000 --> 00:10:45.000]  就是說祂是有吸收
[00:10:45.000 --> 00:10:47.000]  祂是有消化
[00:10:47.000 --> 00:10:50.000]  這個很重要
[00:10:50.000 --> 00:10:52.000]  學問
[00:10:52.000 --> 00:10:57.000]  我們看到主耶穌的第一個形象
[00:10:57.000 --> 00:10:59.000]  我們可以當祂是一個永恆的形象
[00:10:59.000 --> 00:11:02.000]  一個學習的人
[00:11:02.000 --> 00:11:07.000]  主耶穌基督就是一個學習的人
[00:11:07.000 --> 00:11:16.000]  學問就是求解釋和求解決
[00:11:16.000 --> 00:11:20.000]  求解釋是知性上的
[00:11:20.000 --> 00:11:23.000]  求解決是行動上的
[00:11:23.000 --> 00:11:27.000]  怎麼去做呢?
[00:11:27.000 --> 00:11:29.000]  在1934年
[00:11:29.000 --> 00:11:34.000]  神學家尼泊林寫了一篇禱告文
[00:11:34.000 --> 00:11:37.000]  這篇就被認為是二十世紀最經典
[00:11:37.000 --> 00:11:42.000]  和最著名的禱告詩
[00:11:42.000 --> 00:11:43.000]  他這樣說
[00:11:43.000 --> 00:11:46.000]  神啊,求祢賜給我平靜的心
[00:11:46.000 --> 00:11:49.000]  去接受無法改變的事實
[00:11:49.000 --> 00:11:51.000]  第一件事情
[00:11:51.000 --> 00:11:53.000]  祢給我一個平靜的心
[00:11:53.000 --> 00:11:56.000]  去接受那些我改變不了的
[00:11:56.000 --> 00:12:00.000]  求祢賜給我勇氣
[00:12:00.000 --> 00:12:06.000]  去改變那些我能夠改變的事情
[00:12:06.000 --> 00:12:09.000]  求祢賜給我智慧
[00:12:09.000 --> 00:12:13.000]  去知道哪些事情是可以改變的
[00:12:13.000 --> 00:12:18.000]  哪些事情是不可以改變的
[00:12:18.000 --> 00:12:20.000]  這是三點
[00:12:20.000 --> 00:12:22.000]  祢賜給我平靜的心
[00:12:22.000 --> 00:12:24.000]  去接受那些我改變不了的
[00:12:24.000 --> 00:12:26.000]  祢賜給我勇氣
[00:12:26.000 --> 00:12:29.000]  去改變那些我能夠改變的
[00:12:29.000 --> 00:12:31.000]  但更重要的是
[00:12:31.000 --> 00:12:33.000]  祢賜給我智慧
[00:12:33.000 --> 00:12:35.000]  去分辨哪些是可以改變的
[00:12:35.000 --> 00:12:37.000]  哪些是不可以改變的
[00:12:37.000 --> 00:12:40.000]  我們經常想去改變那些不可以改變的
[00:12:40.000 --> 00:12:43.000]  去忍受那些可以改變的
[00:12:43.000 --> 00:12:47.000]  那你的人生就一塌糊塗了
[00:12:47.000 --> 00:12:50.000]  這個智慧是很重要的
[00:12:50.000 --> 00:12:52.000]  是很重要很重要的
[00:12:52.000 --> 00:12:54.000]  是要經過很多學習
[00:12:54.000 --> 00:12:57.000]  很多練習
[00:12:57.000 --> 00:13:00.000]  我們才能夠拿捏得到的
[00:13:00.000 --> 00:13:05.000]  我們做事為什麼這麼容易呢?
[00:13:05.000 --> 00:13:10.000]  畫家畫一幅畫很容易
[00:13:10.000 --> 00:13:14.000]  文學家寫一篇文章很容易
[00:13:14.000 --> 00:13:16.000]  做那些工程的人
[00:13:16.000 --> 00:13:19.000]  他要搭一間屋很容易
[00:13:19.000 --> 00:13:21.000]  為什麼呢?
[00:13:21.000 --> 00:13:23.000]  不是天生的
[00:13:23.000 --> 00:13:24.000]  是練習
[00:13:24.000 --> 00:13:26.000]  經過了很多的練習
[00:13:26.000 --> 00:13:28.000]  他知道這個東西擺在這個位置是對的
[00:13:28.000 --> 00:13:29.000]  擺在那個位置是不對的
[00:13:29.000 --> 00:13:30.000]  擺在這裡是有危險的
[00:13:30.000 --> 00:13:31.000]  擺在那裡是沒有問題的
[00:13:31.000 --> 00:13:33.000]  是經過很多很多的練習
[00:13:33.000 --> 00:13:38.000]  上下求祢賜給我一個平靜的心
[00:13:38.000 --> 00:13:39.000]  去忍受
[00:13:39.000 --> 00:13:41.000]  這個都不容易
[00:13:41.000 --> 00:13:42.000]  祢賜給我勇氣
[00:13:42.000 --> 00:13:46.000]  祢賜給我的智慧
[00:13:46.000 --> 00:13:49.000]  人生有三個學堂
[00:13:49.000 --> 00:13:51.000]  一個在外面
[00:13:51.000 --> 00:13:53.000]  一個在裡面
[00:13:53.000 --> 00:13:55.000]  或者說兩個在外面一個在裡面
[00:13:55.000 --> 00:13:58.000]  這個是我很簡單的分法
[00:13:58.000 --> 00:14:01.000]  教會或者是教室
[00:14:01.000 --> 00:14:03.000]  是我們其中一個外在的學堂
[00:14:03.000 --> 00:14:06.000]  我們回教會我們來學習
[00:14:06.000 --> 00:14:07.000]  裡面有聖經
[00:14:07.000 --> 00:14:10.000]  有其他不同的栽培的形式
[00:14:10.000 --> 00:14:11.000]  教導我們
[00:14:11.000 --> 00:14:12.000]  社會
[00:14:12.000 --> 00:14:13.000]  我們的家庭
[00:14:13.000 --> 00:14:14.000]  我們的工作的地方
[00:14:14.000 --> 00:14:16.000]  其實都是我們一個學堂
[00:14:16.000 --> 00:14:18.000]  我們在當中很多東西可以學
[00:14:18.000 --> 00:14:23.000]  在那裡我們慢慢培養了我們的性格
[00:14:23.000 --> 00:14:24.000]  我們的人格
[00:14:24.000 --> 00:14:25.000]  我們的興趣
[00:14:25.000 --> 00:14:28.000]  裡面有一個學堂
[00:14:28.000 --> 00:14:30.000]  就是我們的思考和我們的領會
[00:14:30.000 --> 00:14:31.000]  就是我們的內心
[00:14:31.000 --> 00:14:34.000]  就是我們那些東西放在我們的內心
[00:14:34.000 --> 00:14:36.000]  每一種食物放在我們裡面的時候
[00:14:36.000 --> 00:14:37.000]  我們要處理
[00:14:37.000 --> 00:14:39.000]  我們要消化
[00:14:39.000 --> 00:14:42.000]  如果我們不聽
[00:14:42.000 --> 00:14:44.000]  聽了我們不去消化
[00:14:44.000 --> 00:14:45.000]  不去想
[00:14:45.000 --> 00:14:50.000]  在內在裡面沒有一個學習的動機和動力
[00:14:50.000 --> 00:14:52.000]  我們不會的
[00:14:52.000 --> 00:14:53.000]  上堂
[00:14:53.000 --> 00:14:54.000]  上十堂
[00:14:54.000 --> 00:14:57.000]  和沒有上過堂都是一樣的
[00:14:57.000 --> 00:14:58.000]  是不是
[00:14:58.000 --> 00:15:00.000]  聽書和不聽書
[00:15:00.000 --> 00:15:02.000]  聽完書去溫書
[00:15:02.000 --> 00:15:04.000]  這個溫書是用心去溫書
[00:15:04.000 --> 00:15:06.000]  和不是用心去溫書
[00:15:06.000 --> 00:15:12.000]  這個溫書分別是很大很大
[00:15:12.000 --> 00:15:14.000]  這三樣東西結合
[00:15:14.000 --> 00:15:19.000]  我們才能夠產生智慧
[00:15:19.000 --> 00:15:24.000]  耶穌是很熟讀聖經的
[00:15:24.000 --> 00:15:30.000]  也很注意社會上和環境上所發生的事情
[00:15:30.000 --> 00:15:33.000]  所以耶穌說話是很生動
[00:15:33.000 --> 00:15:36.000]  很觀察入微
[00:15:36.000 --> 00:15:39.000]  耶穌也很時常安靜
[00:15:39.000 --> 00:15:41.000]  時常去祈禱
[00:15:41.000 --> 00:15:42.000]  安靜
[00:15:42.000 --> 00:15:44.000]  祈禱不單去祈求
[00:15:44.000 --> 00:15:48.000]  而且祂去尋問上帝的旨意
[00:15:48.000 --> 00:15:50.000]  所以這段聖經說到後面的時候
[00:15:50.000 --> 00:15:52.000]  就說耶穌基督的智慧和新量
[00:15:52.000 --> 00:15:53.000]  被神和人喜愛
[00:15:53.000 --> 00:15:56.000]  祂的心都一同增長
[00:15:56.000 --> 00:15:59.000]  祂是一個全人的成長
[00:15:59.000 --> 00:16:04.000]  一個最好的學習者所得出來的結果
[00:16:04.000 --> 00:16:07.000]  由不清楚到清楚
[00:16:07.000 --> 00:16:09.000]  由不明白到不明白
[00:16:09.000 --> 00:16:11.000]  由不知道到知道
[00:16:11.000 --> 00:16:16.000]  這是一個學習的過程
[00:16:16.000 --> 00:16:19.000]  第二個向導
[00:16:19.000 --> 00:16:23.000]  基督徒的生活不單要清楚
[00:16:23.000 --> 00:16:25.000]  我們不單需要聚會
[00:16:25.000 --> 00:16:27.000]  我們要上課
[00:16:27.000 --> 00:16:30.000]  更加需要的是
[00:16:30.000 --> 00:16:35.000]  我們要學習將生命交託給上帝
[00:16:35.000 --> 00:16:41.000]  這就是由不信服到信服
[00:16:41.000 --> 00:16:43.000]  耶穌第一個形象
[00:16:43.000 --> 00:16:44.000]  我剛才說了
[00:16:44.000 --> 00:16:49.000]  那祂最後一個形象呢?
[00:16:49.000 --> 00:16:51.000]  最後的形象是什麼呢?
[00:16:51.000 --> 00:16:54.000]  弟兄說看這裡
[00:16:54.000 --> 00:16:57.000]  菲律賓書說祂是全心信服
[00:16:57.000 --> 00:16:59.000]  以至於死
[00:16:59.000 --> 00:17:04.000]  且死在十字架上
[00:17:04.000 --> 00:17:09.000]  這是最後一個形象
[00:17:09.000 --> 00:17:16.000]  你看到耶穌基督最後的形象
[00:17:16.000 --> 00:17:20.000]  信服我們時常提到
[00:17:20.000 --> 00:17:25.000]  信服可以說是基督徒所有的靈性功課
[00:17:25.000 --> 00:17:30.000]  或者用另一個字眼叫做生命果子都得
[00:17:30.000 --> 00:17:35.000]  是最難得、最難掌握、最難學的一種
[00:17:35.000 --> 00:17:37.000]  我們的靈性功課有什麼呢?
[00:17:37.000 --> 00:17:46.000]  信實、溫柔、忍耐、良善、溫柔、節制
[00:17:46.000 --> 00:17:48.000]  每樣都不容易
[00:17:48.000 --> 00:17:51.000]  所有矜貴的東西都不會隨手可得
[00:17:51.000 --> 00:17:55.000]  不容易的
[00:17:55.000 --> 00:18:03.000]  但是信服給這些更難
[00:18:03.000 --> 00:18:08.000]  我們每個禮拜五就有一個開心樂團的練習
[00:18:08.000 --> 00:18:10.000]  我們當中有些團友在這裡
[00:18:10.000 --> 00:18:13.000]  其實這個現在還不是樂團
[00:18:13.000 --> 00:18:16.000]  只是開心
[00:18:16.000 --> 00:18:18.000]  因為沒有多少個認識
[00:18:18.000 --> 00:18:21.000]  認識的都是很「哎呀」的
[00:18:21.000 --> 00:18:23.000]  但我們現在都自得其樂
[00:18:23.000 --> 00:18:25.000]  有兩支Saxophone
[00:18:25.000 --> 00:18:26.000]  有兩支黑管
[00:18:26.000 --> 00:18:27.000]  有兩支Foot
[00:18:27.000 --> 00:18:29.000]  有兩支水泥琴
[00:18:29.000 --> 00:18:31.000]  有兩支大地琴
[00:18:31.000 --> 00:18:32.000]  挺好陣容
[00:18:32.000 --> 00:18:37.000]  不過現在還在學那些一級、二級的小歌
[00:18:37.000 --> 00:18:39.000]  很簡單
[00:18:39.000 --> 00:18:40.000]  有一點進步了
[00:18:40.000 --> 00:18:42.000]  因為都有幾個月的時間
[00:18:42.000 --> 00:18:44.000]  有一種很好的
[00:18:44.000 --> 00:18:46.000]  我們答應了樂團的團友
[00:18:46.000 --> 00:18:49.000]  唐慶我們要出隊
[00:18:49.000 --> 00:18:53.000]  你們會看到我們這班
[00:18:53.000 --> 00:18:55.000]  不是帶給你音樂上的滿足感
[00:18:55.000 --> 00:18:59.000]  但是你會感受到我們的喜樂
[00:18:59.000 --> 00:19:01.000]  學音樂
[00:19:01.000 --> 00:19:04.000]  有兩支水泥琴
[00:19:04.000 --> 00:19:08.000]  水泥琴有一個難處
[00:19:08.000 --> 00:19:10.000]  就是它的音準
[00:19:10.000 --> 00:19:13.000]  是你要自己去把握
[00:19:13.000 --> 00:19:17.000]  你按下去不準就不對音
[00:19:17.000 --> 00:19:19.000]  吹管樂也是一樣
[00:19:19.000 --> 00:19:21.000]  要自己去找音準
[00:19:21.000 --> 00:19:24.000]  音樂音樂
[00:19:24.000 --> 00:19:27.000]  先有音才有樂
[00:19:27.000 --> 00:19:30.000]  唱歌走音都不用
[00:19:30.000 --> 00:19:34.000]  唱得多好音色多好都沒有用
[00:19:34.000 --> 00:19:37.000]  音準是很重要
[00:19:37.000 --> 00:19:39.000]  音準是要練的
[00:19:39.000 --> 00:19:47.000]  練水泥琴的人一開始要練到音準很好
[00:19:47.000 --> 00:19:58.000]  他才能去演奏樂曲
[00:19:58.000 --> 00:20:02.000]  樂曲裡面也有難度高一點的樂曲
[00:20:02.000 --> 00:20:05.000]  難度沒那麼高的樂曲
[00:20:05.000 --> 00:20:08.000]  有人說我要拉什麼歌
[00:20:08.000 --> 00:20:10.000]  還沒到那個水平拉不到
[00:20:10.000 --> 00:20:12.000]  給你一個譜很難
[00:20:12.000 --> 00:20:14.000]  都不敢碰
[00:20:14.000 --> 00:20:16.000]  碰都不敢碰
[00:20:16.000 --> 00:20:18.000]  因為水平還沒到
[00:20:18.000 --> 00:20:22.000]  我要全心信服
[00:20:22.000 --> 00:20:24.000]  完全信服
[00:20:24.000 --> 00:20:26.000]  我要信服至死
