
[00:00:00.000 --> 00:00:03.560]  很高興能夠在這裡跟大家分享整個話語
[00:04:22.080 --> 00:04:25.560]  我們交朋友是先看這個人的衣著怎樣
[00:04:25.560 --> 00:04:26.680]  學識怎樣
[00:04:26.680 --> 00:04:27.880]  開什麼車
[00:04:27.880 --> 00:04:29.160]  他住什麼屋
[00:04:29.160 --> 00:04:30.800]  他是什麼工
[00:04:30.800 --> 00:04:33.560]  然後才決定我要不要和你做朋友
[00:04:33.560 --> 00:04:37.800]  我記得在以前中心堂聚會的時候
[00:04:37.800 --> 00:04:39.080]  我們原組有外宴
[00:04:39.080 --> 00:04:43.160]  外宴曾經有一段時間有個老人家和我們一起吃飯
[00:04:43.160 --> 00:04:46.480]  這個老人家穿得很破破爛爛的
[00:04:46.480 --> 00:04:49.000]  如果你不認識他 你以為他是homeless
[00:04:49.000 --> 00:04:51.680]  所以沒人理他 他自己坐在一邊吃飯
[00:04:51.680 --> 00:04:54.840]  當然教會也很有禮貌 見面會say hi
[00:04:54.840 --> 00:04:57.960]  但不會和你坐在一起吃飯 聊天也不會
[00:04:57.960 --> 00:05:00.280]  後來這個老人家被主接走了
[00:05:00.280 --> 00:05:02.440]  後來我們有一個funeral
[00:05:02.440 --> 00:05:04.520]  我去參加funeral的時候
[00:05:04.520 --> 00:05:07.440]  當時funeral會介紹這個人的生平
[00:05:07.440 --> 00:05:10.080]  在介紹之下我才知道
[00:05:10.080 --> 00:05:12.960]  原來這個表面好像homeless的人
[00:05:12.960 --> 00:05:15.200]  原來是一間很出名的醫學院
[00:05:15.200 --> 00:05:18.320]  John Hopkins醫學院的院長
[00:05:18.320 --> 00:05:20.120]  接著我心想 你早點說
[00:05:20.120 --> 00:05:22.560]  我和你做好朋友
[00:05:22.560 --> 00:05:25.160]  人很屎沽 人很現實
[00:05:25.160 --> 00:05:29.960]  當我們看到一個人的形象
[00:05:29.960 --> 00:05:32.320]  我們很難接受
[00:05:32.320 --> 00:05:34.720]  前一陣子有人跟我說
[00:05:34.720 --> 00:05:36.680]  我覺得主耶穌應該很帥
[00:05:36.680 --> 00:05:39.240]  我說你是中世紀的油畫看得太多了
[00:05:39.240 --> 00:05:43.040]  你知道我們現在看到畫出來的
[00:05:43.040 --> 00:05:45.400]  都是中世紀歐洲人畫出來的
[00:05:45.400 --> 00:05:48.000]  所以耶穌是金頭髮 藍眼睛
[00:05:48.000 --> 00:05:49.480]  但耶穌不是這樣的
[00:05:49.480 --> 00:05:52.320]  耶穌是猶太人 一定不是長這個樣子
[00:05:52.320 --> 00:05:54.200]  一定沒那麼帥
[00:05:54.200 --> 00:05:57.480]  所以當年的人為什麼看到的時候
[00:05:57.480 --> 00:06:00.920]  完全不會recognize到原來這個是神
[00:06:00.920 --> 00:06:03.160]  道成肉身 就是這個意思
[00:06:03.160 --> 00:06:07.120]  所以神的出現是用一個很簡陋
[00:06:07.120 --> 00:06:10.080]  很不吸引你的包裝
[00:06:10.080 --> 00:06:13.600]  我們習慣了是一個包裝的文化
[00:06:13.600 --> 00:06:15.880]  我們看東西先看表面
[00:06:15.880 --> 00:06:18.280]  要包裝得金碧輝煌
[00:06:18.280 --> 00:06:19.960]  我們就覺得是好東西
[00:06:19.960 --> 00:06:21.760]  現在的marketing都是這樣的
[00:06:21.760 --> 00:06:23.280]  一定要講包裝的
[00:06:23.280 --> 00:06:24.880]  你可以是沒有真材實料
[00:06:24.880 --> 00:06:27.680]  但包裝一定要漂亮才有人買
[00:06:27.680 --> 00:06:31.520]  但神就不一定buy我們這個文化
[00:06:31.520 --> 00:06:33.440]  所以神來到世上的時候
[00:06:33.440 --> 00:06:35.600]  祂是用最簡陋的方式
[00:06:35.600 --> 00:06:38.560]  讓你知道我有真材實料
[00:06:38.560 --> 00:06:42.840]  我知道以前曾經有一段時間
[00:06:42.840 --> 00:06:46.040]  我在以前的教會負責數奉獻
[00:06:46.040 --> 00:06:48.960]  其中有一段時間
[00:06:48.960 --> 00:06:52.560]  你在教會內聽到一些很奇怪的故事
[00:06:52.560 --> 00:06:54.800]  聽說有人將一些用過的茶包
[00:06:54.800 --> 00:06:56.880]  當奉獻捐給教會
[00:06:56.880 --> 00:06:58.960]  有一次我們點奉獻
[00:06:58.960 --> 00:07:03.360]  點了一包用爛寶紙包著的東西
[00:07:03.360 --> 00:07:05.040]  我一看到之後就很不開心
[00:07:05.040 --> 00:07:10.040]  覺得莫非這就是傳說中用過的茶包
[00:07:10.040 --> 00:07:14.240]  於是就打開數奉獻
[00:07:14.240 --> 00:07:16.200]  一打開才發覺
[00:07:16.200 --> 00:07:19.360]  原來裡面是一顆很厲害的紅寶石
[00:07:19.360 --> 00:07:21.520]  原來有人將一顆很厲害的紅寶石
[00:07:21.520 --> 00:07:22.920]  捐給教會
[00:07:22.920 --> 00:07:26.600]  你知道有時神賜給我們的禮物就是這樣
[00:07:26.600 --> 00:07:30.080]  外表是很不好看 很不吸引
[00:07:30.080 --> 00:07:31.920]  可能爛寶紙包著
[00:07:31.920 --> 00:07:34.040]  你不會覺得你很想要
[00:07:34.040 --> 00:07:35.640]  但你打開發覺
[00:07:35.640 --> 00:07:39.600]  原來裡面這麼厲害
[00:07:39.600 --> 00:07:40.800]  主耶穌也是
[00:07:40.800 --> 00:07:43.200]  很多時神賜給我們的經歷都是一樣
[00:07:43.200 --> 00:07:43.960]  從人的角度看
[00:07:43.960 --> 00:07:45.800]  你覺得這樣的經歷
[00:07:45.800 --> 00:07:47.320]  我真的不想要
[00:07:47.320 --> 00:07:49.960]  我們想要一些很金碧輝煌的東西
[00:07:49.960 --> 00:07:52.960]  你知道我們習慣了文化
[00:07:52.960 --> 00:07:53.920]  但你有沒有想過
[00:07:53.920 --> 00:07:56.120]  你知道流心、汗
[00:07:56.120 --> 00:07:58.760]  其實很多神賜給你的經歷
[00:07:58.760 --> 00:08:00.800]  外表看起來很不好看
[00:08:00.800 --> 00:08:01.960]  但你流心
[00:08:01.960 --> 00:08:05.560]  你會發覺原來裡面有神的心意
[00:08:05.560 --> 00:08:06.840]  有神的祝福
[00:08:06.840 --> 00:08:09.080]  有神的榮耀
[00:08:09.080 --> 00:08:10.880]  所以從主耶穌的出現
[00:08:10.880 --> 00:08:14.080]  啟示了神用什麼方法跟我們相處
[00:08:14.080 --> 00:08:16.320]  讓我們重新反思
[00:08:16.320 --> 00:08:18.840]  有時我們過不了一個豐盛的生命
[00:08:18.840 --> 00:08:20.440]  是因為我們跟神的方式
[00:08:20.440 --> 00:08:22.720]  Expectation 根本就錯了
[00:08:22.720 --> 00:08:24.600]  我們期待一些包裝很漂亮的東西
[00:08:24.600 --> 00:08:27.120]  神不斷賜給我們那些很漂亮的東西
[00:08:27.120 --> 00:08:30.200]  但神說我賜給你一些很真實的東西
[00:08:30.200 --> 00:08:31.720]  很真正的福氣
[00:08:31.720 --> 00:08:34.520]  外表未必是你想像中那麼漂亮
[00:08:34.520 --> 00:08:35.760]  但只要你流心
[00:08:35.760 --> 00:08:37.800]  你會察覺到背後
[00:08:37.800 --> 00:08:40.480]  有神一切的豐盛在裡面
[00:08:40.480 --> 00:08:41.920]  所以當我們來到這個系列
[00:08:41.920 --> 00:08:45.160]  我們就將重點重新放回主耶穌那裡
[00:08:45.160 --> 00:08:47.120]  我們看回主耶穌來到世上
[00:08:47.120 --> 00:08:48.880]  怎樣跟我們相處
[00:08:48.880 --> 00:08:51.280]  祂用什麼方式跟我們相處
[00:08:51.280 --> 00:08:53.320]  我們就得到一些啟示
[00:08:53.320 --> 00:08:55.840]  知道我們應該調整我們的心態
[00:08:55.840 --> 00:08:58.200]  怎樣好好跟主耶穌相處
[00:08:58.200 --> 00:08:59.920]  然後我們可以得著神的應許
[00:08:59.920 --> 00:09:02.640]  神賜給我們那些很豐盛的生命
[00:09:02.640 --> 00:09:05.080]  今天我們會看一群人
[00:09:05.080 --> 00:09:06.440]  三個人
[00:09:06.440 --> 00:09:08.040]  這群人是很不同的
[00:09:08.040 --> 00:09:10.560]  上次我們說到門徒軟弱
[00:09:10.560 --> 00:09:13.880]  門徒是發誓要跟耶穌
[00:09:13.880 --> 00:09:15.520]  最後發覺不行
[00:09:15.520 --> 00:09:17.000]  但這一批人
[00:09:17.000 --> 00:09:20.080]  今天我們所看的這三個人是相反的
[00:09:20.080 --> 00:09:23.080]  這三個人從來沒有想過會跟耶穌
[00:09:23.080 --> 00:09:25.800]  但在無意中認識了耶穌
[00:09:25.800 --> 00:09:28.640]  在無意中跟隨了耶穌
[00:09:28.640 --> 00:09:31.160]  所以我們有句話叫
[00:09:31.160 --> 00:09:33.920]  有心栽花花不開
[00:09:33.920 --> 00:09:35.800]  無心插柳柳成秧
[00:09:35.800 --> 00:09:37.080]  就是這個意思
[00:09:37.080 --> 00:09:38.520]  有些人很想跟耶穌
[00:09:38.520 --> 00:09:39.400]  但結果不行
[00:09:39.400 --> 00:09:41.280]  有些人沒有想過跟
[00:09:41.280 --> 00:09:42.480]  結果跟了
[00:09:42.480 --> 00:09:46.800]  從主耶穌養這些無意跟的人
[00:09:46.800 --> 00:09:48.440]  突然跟了耶穌
[00:09:48.440 --> 00:09:49.600]  我們可以學到什麼
[00:09:49.600 --> 00:09:51.480]  就是今天我們的焦點
[00:09:51.480 --> 00:09:53.280]  第一個我們要分享的人
[00:09:53.280 --> 00:09:55.400]  就是撒瑪利亞的婦人
[00:09:55.400 --> 00:09:56.680]  撒瑪利亞的婦人
[00:09:56.680 --> 00:10:00.560]  她在日常生活中遇見了耶穌
[00:10:00.560 --> 00:10:02.240]  這個人是其中一個典型的例子
[00:10:02.240 --> 00:10:06.160]  在她日常生活中遇見了耶穌
[00:10:06.160 --> 00:10:09.440]  在約翰福音的四章三到九節
[00:10:09.440 --> 00:10:12.680]  記載了撒瑪利亞婦人的故事
[00:10:12.680 --> 00:10:14.400]  在那節的經文說到
[00:10:14.400 --> 00:10:17.960]  耶穌知道這事就離開猶大
[00:10:17.960 --> 00:10:20.200]  再回到加利利去
[00:10:20.200 --> 00:10:23.000]  祂必須經過撒瑪利亞
[00:10:23.000 --> 00:10:28.000]  祂來到撒瑪利亞的最佳鎮
[00:10:28.000 --> 00:10:32.920]  距離阿國給的兒子約瑟的那塊地不遠
[00:10:32.920 --> 00:10:35.280]  阿國井就在那裡
[00:10:35.280 --> 00:10:37.720]  耶穌因為趕路疲倦
[00:10:37.720 --> 00:10:39.920]  就坐在井旁
[00:10:39.920 --> 00:10:42.000]  事後約在中午
[00:10:42.000 --> 00:10:45.880]  有一個撒瑪利亞女人來打水
[00:10:45.880 --> 00:10:47.240]  耶穌對她說
[00:10:47.240 --> 00:10:49.360]  請給我一點水喝
[00:10:49.360 --> 00:10:52.880]  祂的門徒已經到鎮上買食物去了
[00:10:52.880 --> 00:10:54.240]  那女人回答
[00:10:54.240 --> 00:10:55.760]  你是猶太人
[00:10:55.760 --> 00:10:58.320]  而我是撒瑪利亞女人
[00:10:58.320 --> 00:11:00.960]  你為什麼向我要水喝呢
[00:11:00.960 --> 00:11:05.680]  原來猶太人和撒瑪利亞人不相往來
[00:11:05.680 --> 00:11:07.360]  從這節聖經我們看到
[00:11:07.360 --> 00:11:10.240]  描寫了當時一個撒瑪利亞婦人
[00:11:10.240 --> 00:11:11.400]  一個撒瑪利亞女人
[00:11:11.400 --> 00:11:14.280]  和主耶穌相遇的一個情景
[00:11:14.280 --> 00:11:18.360]  首先我們看到主耶穌要離開猶大去加利利
[00:11:18.360 --> 00:11:19.600]  然後經文講到
[00:11:19.600 --> 00:11:22.240]  她必須經過撒瑪利亞
[00:11:22.240 --> 00:11:23.760]  我想大家明白
[00:11:23.760 --> 00:11:27.480]  必須經過不是地理上的必須
[00:11:27.480 --> 00:11:29.920]  不是說我現在去三谷必須要行680米
[00:11:29.920 --> 00:11:30.880]  不是這個意思
[00:11:30.880 --> 00:11:32.520]  我可以行其他路
[00:11:32.520 --> 00:11:34.800]  而且通常猶太人
[00:11:34.800 --> 00:11:37.400]  因為和撒瑪利亞人不相往來
[00:11:37.400 --> 00:11:40.000]  他們通常會避開撒瑪利亞
[00:11:40.000 --> 00:11:43.280]  通常人們如果是從猶大去加利利
[00:11:43.280 --> 00:11:44.760]  會繞個圈
[00:11:44.760 --> 00:11:46.200]  不是這樣走過去
[00:11:46.200 --> 00:11:49.120]  所以當主耶穌說她必須經過撒瑪利亞
[00:11:49.120 --> 00:11:52.200]  這裡所講的不是地理上的必須
[00:11:52.200 --> 00:11:53.560]  從經文我們知道
[00:11:53.560 --> 00:11:55.840]  必須是因為主耶穌知道
[00:11:55.840 --> 00:12:01.200]  今天祂是特別為著一個撒瑪利亞的婦人去
[00:12:01.200 --> 00:12:02.560]  這個就是祂的必須
[00:12:02.560 --> 00:12:04.440]  祂是為了那個人去
[00:12:04.440 --> 00:12:06.560]  而且那個撒瑪利亞婦人
[00:12:06.560 --> 00:12:08.080]  對她來說
[00:12:08.080 --> 00:12:10.240]  那天去井裡打水
[00:12:10.240 --> 00:12:13.320]  只是她日常生活中的日常
[00:12:13.320 --> 00:12:15.320]  就像我每天起床我會喝杯咖啡
[00:12:15.320 --> 00:12:18.680]  有些人上班前會去星巴克喝杯咖啡
[00:12:18.680 --> 00:12:22.960]  主耶穌完全知道她每天的日常是怎樣
[00:12:22.960 --> 00:12:25.800]  你可以想像主耶穌今天說
[00:12:25.800 --> 00:12:27.520]  我必須經過那間星巴克
[00:12:27.520 --> 00:12:30.120]  因為祂知道那天你上班前就去星巴克
[00:12:30.120 --> 00:12:31.680]  祂就在那裡等你
[00:12:31.680 --> 00:12:34.360]  祂就等撒瑪利亞婦人去到
[00:12:34.360 --> 00:12:38.080]  然後就讓她有機會有對話
[00:12:38.080 --> 00:12:39.160]  經過那個對話
[00:12:39.160 --> 00:12:41.040]  我們知道經文後面記載
[00:12:41.040 --> 00:12:43.880]  撒瑪利亞這個女人就信了耶穌
[00:12:43.880 --> 00:12:46.600]  所以這是其中一個很典型的例子
[00:12:46.600 --> 00:12:48.280]  讓我們看到
[00:12:48.280 --> 00:12:51.120]  原來主耶穌是怎樣讓人遇見祂的呢
[00:12:51.120 --> 00:12:55.360]  原來主耶穌是介入了我們日常生活的日常
[00:12:55.360 --> 00:12:58.200]  在一些很平淡的生活當中
[00:12:58.200 --> 00:13:00.640]  主耶穌就讓我們認識了祂
[00:13:00.640 --> 00:13:03.120]  主耶穌不是在會堂教導
[00:13:03.120 --> 00:13:04.600]  所以你來會堂見我
[00:13:04.600 --> 00:13:09.280]  這個設定也不是伍秉儀那些設定
[00:13:09.280 --> 00:13:10.880]  就是坐在草原上講道
[00:13:10.880 --> 00:13:12.080]  於是你來聽
[00:13:12.080 --> 00:13:13.040]  聽了一個培靈會
[00:13:13.040 --> 00:13:14.080]  於是你信主了
[00:13:14.080 --> 00:13:15.240]  不是這個意思
[00:13:15.240 --> 00:13:20.320]  這是主耶穌特別主動地去介入一個人
[00:13:20.320 --> 00:13:23.440]  日常生活的日常
[00:13:23.440 --> 00:13:25.280]  在那裡等你
[00:13:25.280 --> 00:13:26.480]  讓你明白
[00:13:26.480 --> 00:13:28.040]  讓你去認識祂
[00:13:28.040 --> 00:13:30.720]  這是主耶穌來到世上的時候
[00:13:30.720 --> 00:13:34.160]  啟示神與我們相處的方式
[00:13:34.160 --> 00:13:35.680]  很多時候神與我們相處
[00:13:35.680 --> 00:13:38.440]  不是等你來教會才與你相處
[00:13:38.440 --> 00:13:39.520]  神與我們相處
[00:13:39.520 --> 00:13:42.600]  是祂會介入我們很日常生活
[00:13:42.600 --> 00:13:46.000]  連那些我們想不到神會在乎的事情
[00:13:46.000 --> 00:13:47.120]  祂也在乎
[00:13:47.120 --> 00:13:52.040]  你想不到主耶穌是背著一個拯救世人的使命
[00:13:52.040 --> 00:13:53.360]  一個這麼大的使命
[00:13:53.360 --> 00:13:55.240]  祂居然會有空
[00:13:55.240 --> 00:13:58.640]  祂不會說我背著很大的拯救全世界的使命
[00:13:58.640 --> 00:14:00.480]  我哪有空為一個婦人
[00:14:00.480 --> 00:14:02.440]  我還要在乎你什麼時候打水
[00:14:02.440 --> 00:14:04.640]  我專門在那裡等你
[00:14:04.640 --> 00:14:08.360]  我們主耶穌不是要拯救世界
[00:14:08.360 --> 00:14:10.520]  只是穆會也未必有空到這樣
[00:14:10.520 --> 00:14:12.520]  我也未必這麼清楚
[00:14:12.520 --> 00:14:15.280]  我連Shirley的routine也未必清楚到這樣
[00:14:15.280 --> 00:14:18.440]  但主耶穌對這個婦人的routine是完全了解的
[00:14:18.440 --> 00:14:23.040]  祂知道這個人每天什麼時候會去打水
[00:14:23.040 --> 00:14:25.960]  所以祂是真的介入這個人的生命
[00:14:25.960 --> 00:14:31.080]  讓這個人在一些很平淡的生活中就遇見了神
[00:14:31.080 --> 00:14:33.560]  我以前有一個導師
[00:14:33.560 --> 00:14:35.440]  他信主是很特別的
[00:14:35.440 --> 00:14:39.040]  很多人傳福音他打死都不信
[00:14:39.040 --> 00:14:43.600]  有一天當他在日常生活的routine當中
[00:14:43.600 --> 00:14:45.800]  神就遇見他了
[00:14:45.800 --> 00:14:46.920]  他怎麼遇見的呢
[00:14:46.920 --> 00:14:48.080]  因為他有個習慣
[00:14:48.080 --> 00:14:51.480]  每天他都會去backyard那裡
[00:14:51.480 --> 00:14:54.440]  去那裡歇歇喝杯咖啡
[00:14:54.440 --> 00:14:57.720]  就欣賞一下花花草草
[00:14:57.720 --> 00:14:59.840]  神都知道他有這樣的routine
[00:14:59.840 --> 00:15:03.800]  於是神就猜拍一群的螞蟻來點醒了他
[00:15:03.800 --> 00:15:05.960]  有一天他就在那裡喝咖啡
[00:15:05.960 --> 00:15:08.720]  在backyard那裡relax
[00:15:08.720 --> 00:15:10.880]  看著螞蟻跑來跑去
[00:15:10.880 --> 00:15:12.720]  他就在那裡玩螞蟻
[00:15:12.720 --> 00:15:15.760]  玩著玩著就被他突然想通了一件事
[00:15:15.760 --> 00:15:17.200]  想通了什麼呢
[00:15:17.200 --> 00:15:19.280]  他就突然想
[00:15:19.280 --> 00:15:21.120]  對螞蟻來說
[00:15:21.120 --> 00:15:24.240]  如果螞蟻從這裡爬到那裡
[00:15:24.240 --> 00:15:27.840]  可能要十分鐘甚至半個小時
[00:15:27.840 --> 00:15:32.360]  但是我可以拿著螞蟻一秒鐘就把螞蟻移到那裡
[00:15:32.360 --> 00:15:34.160]  這個對螞蟻的世界來說
[00:15:34.160 --> 00:15:35.920]  這個叫瞬間移動
[00:15:35.920 --> 00:15:36.800]  明白嗎
[00:15:36.800 --> 00:15:39.760]  我可以一秒鐘移過去移回來
[00:15:39.760 --> 00:15:42.320]  然後螞蟻就跟其他螞蟻說
[00:15:42.320 --> 00:15:44.600]  你知不知道我經歷了神蹟
[00:15:44.600 --> 00:15:46.640]  一秒鐘去到那裡回來
[00:15:46.640 --> 00:15:48.480]  當然其他螞蟻不相信他
[00:15:48.480 --> 00:15:50.880]  但是他突然想通了
[00:15:50.880 --> 00:15:54.800]  人稍微比螞蟻高級一點
[00:15:54.800 --> 00:15:59.280]  我都可以在螞蟻的世界隨意行一些很簡單的神蹟
[00:15:59.280 --> 00:16:00.920]  但對我來說是很簡單的
[00:16:00.920 --> 00:16:03.200]  對螞蟻來說是不可思議的
[00:16:03.200 --> 00:16:07.760]  我可以隨時讓螞蟻這個世界經歷旱災
[00:16:07.760 --> 00:16:09.760]  你知我一把傘擔著無論怎樣下雨
[00:16:09.760 --> 00:16:12.760]  他那裡沒有雨
[00:16:12.760 --> 00:16:14.360]  他只要求我降雨
[00:16:14.360 --> 00:16:16.800]  隨時我可以降雨給他
[00:16:16.800 --> 00:16:17.400]  我可以的
[00:16:17.400 --> 00:16:18.960]  在螞蟻的世界
[00:16:18.960 --> 00:16:21.160]  我可以扮演神的角色
[00:16:21.160 --> 00:16:22.600]  於是他就想到
[00:16:22.600 --> 00:16:24.680]  我以前看聖經一直都不能夠想
[00:16:24.680 --> 00:16:26.720]  為什麼神會行神蹟
[00:16:26.720 --> 00:16:28.400]  巴斯爾我不相信
[00:16:28.400 --> 00:16:30.120]  他突然想通了
[00:16:30.120 --> 00:16:32.880]  原來既然我比螞蟻高級一點
[00:16:32.880 --> 00:16:34.880]  我也可以隨意行神蹟
[00:16:34.880 --> 00:16:37.280]  神比我們高級那麼多
[00:16:37.280 --> 00:16:40.760]  對於他來說行一個神蹟算不得什麼
[00:16:40.760 --> 00:16:44.080]  所以在一個日常生活的routine
[00:16:44.080 --> 00:16:45.360]  享受一下咖啡
[00:16:45.360 --> 00:16:46.280]  看看花草
[00:16:46.280 --> 00:16:49.640]  神就派了一群螞蟻加入了他的生命
[00:16:49.640 --> 00:16:52.960]  讓他在那天遇見了主耶穌
[00:16:52.960 --> 00:16:53.920]  弟兄姊妹
[00:16:53.920 --> 00:16:58.440]  神跟我們相處很多時候就是這樣
[00:16:58.440 --> 00:16:59.920]  不是在教會的setting
[00:16:59.920 --> 00:17:04.720]  也不是報道會 也不是培靈粉兄會
[00:17:04.720 --> 00:17:07.400]  而是在你routine的生命當中
