
[00:00:00.000 --> 00:00:10.000]  今日來,不知道大家有沒有留意我們這個房間,那些燈,和上個禮拜有什麼不同?
[00:06:26.000 --> 00:06:30.000]  有些人說火燒,地震,我們不知道。
[00:06:30.000 --> 00:06:35.000]  亦都是帶來新天新地,即是有個改變。
[00:06:35.000 --> 00:06:43.000]  所以可能不同的教會,或者不同的講員,在細節上是有少少不同。
[00:06:43.000 --> 00:06:49.000]  即是怎樣,或者什麼時候,但是有個確定,就是耶穌必定會再來。
[00:06:49.000 --> 00:06:55.000]  這個信仰就是從當初彼得寫書信的時候,到現在都是這樣。
[00:06:55.000 --> 00:06:59.000]  我又這樣信,你又這樣信,耶穌必定會再來。
[00:06:59.000 --> 00:07:02.000]  有些人說,這個是不是世界末日?
[00:07:02.000 --> 00:07:05.000]  是,簡單來說就是世界末日。
[00:07:05.000 --> 00:07:10.000]  但是怎樣成為一個末日,沒有人知道。
[00:07:10.000 --> 00:07:15.000]  隨著耶穌而來的,就是新天新地。
[00:07:15.000 --> 00:07:21.000]  所有屬神的子民,包括我們,都會在這個新天新地當中。
[00:07:21.000 --> 00:07:23.000]  有什麼活動,我不清楚。
[00:07:23.000 --> 00:07:25.000]  你問我,我都答不出來。
[00:07:25.000 --> 00:07:31.000]  因為那個時候是一個沒有時間,沒有空間的時代。
[00:07:31.000 --> 00:07:37.000]  沒有了時間,已經不知道有什麼變化,沒有以前,沒有將來。
[00:07:37.000 --> 00:07:40.000]  是一個怎樣的世界,沒有空間的人不知道。
[00:07:40.000 --> 00:07:46.000]  現在我們說三道空間,長、闊、高,或者高深。
[00:07:46.000 --> 00:07:52.000]  有些讀科學的學科,加上時間,四道。
[00:07:52.000 --> 00:07:57.000]  那個時候如果沒有這些空間,人是怎樣的呢?
[00:07:57.000 --> 00:08:02.000]  不知道,可能寫小說,或者你想像。
[00:08:02.000 --> 00:08:07.000]  但是我們確知道,會有改變。
[00:08:07.000 --> 00:08:11.000]  我們會在這個新天新地當中存活。
[00:08:11.000 --> 00:08:14.000]  我們可能那個時候已經不在這個世界了。
[00:08:14.000 --> 00:08:19.000]  大神讓我們復活,再在這個新的天地當中。
[00:08:19.000 --> 00:08:26.000]  所以我們為了這個新天新地,要作好準備,事事準備。
[00:08:26.000 --> 00:08:29.000]  那為了什麼準備呢?
[00:08:29.000 --> 00:08:34.000]  是為了盼望主回來做準備。
[00:08:34.000 --> 00:08:38.000]  所以十三節那裡說,要準備好您的心,謹慎自守,
[00:08:38.000 --> 00:08:45.000]  專心盼望耶穌基督顯現的時候,大給您的恩惠。
[00:08:45.000 --> 00:08:49.000]  我們讀經的時候,大家看到經節就是和合本,
[00:08:49.000 --> 00:08:54.000]  就有個括弧,括著就是說,要束上你的帶子。
[00:08:54.000 --> 00:08:59.000]  因為那個時候,那些人是穿袍的。
[00:08:59.000 --> 00:09:05.000]  如果要做功的時候,最重要是中間的腰綁一條帶,綁一條繩。
[00:09:05.000 --> 00:09:07.000]  那就開始做功了。
[00:09:07.000 --> 00:09:12.000]  好像今天我們有些穿長袖衣服的,壓起衣袖。
[00:09:12.000 --> 00:09:14.000]  意思就是準備好了。
[00:09:14.000 --> 00:09:15.000]  準備什麼呢?
[00:09:15.000 --> 00:09:23.000]  盼望主再來的時候,大給我們新的恩惠,新的恩典。
[00:09:23.000 --> 00:09:28.000]  準備是看我們要做什麼。
[00:09:28.000 --> 00:09:34.000]  如果明天有音樂會,那些歌唱家,
[00:09:34.000 --> 00:09:36.000]  今天要準備做什麼呢?
[00:09:36.000 --> 00:09:39.000]  不要吃那些辣的東西,
[00:09:39.000 --> 00:09:45.000]  或者少講一些話,你講太多話,喉嚨就會不行。
[00:09:45.000 --> 00:09:48.000]  所以帶領唱詩也是這樣。
[00:09:48.000 --> 00:09:53.000]  為了準備,明天就要音樂會了,唱歌了。
[00:09:53.000 --> 00:09:58.000]  今天就要小心一點,或者要足夠休息。
[00:09:58.000 --> 00:10:06.000]  不知道中間有沒有人喜歡跑馬拉松,長跑那些。
[00:10:06.000 --> 00:10:12.000]  長跑那些人,如果參加比賽,要做多久預備?
[00:10:12.000 --> 00:10:14.000]  要做一年。
[00:10:14.000 --> 00:10:19.000]  2027年的馬拉松賽跑,你今年開始要準備了。
[00:10:19.000 --> 00:10:23.000]  定好時間,去什麼地方,每一天幾點鐘起床,
[00:10:23.000 --> 00:10:27.000]  去怎樣操練,吃什麼,幾點鐘休息。
[00:10:27.000 --> 00:10:30.000]  你不能一時之間就這樣。
[00:10:30.000 --> 00:10:36.000]  可能今天走5里,下個禮拜10里,
[00:10:36.000 --> 00:10:42.000]  一路走到26里,就是馬拉松了。
[00:10:42.000 --> 00:10:46.000]  不是馬上就可以參加,要預先準備。
[00:10:46.000 --> 00:10:51.000]  所以有什麼你準備的時候,就看你做什麼。
[00:10:51.000 --> 00:10:56.000]  將來做什麼的時候,今天就要為了那個時候來準備。
[00:10:56.000 --> 00:11:02.000]  要謹慎自守,小心,自律,自己約束。
[00:11:02.000 --> 00:11:04.000]  所以要好好準備。
[00:11:04.000 --> 00:11:09.000]  我們怎樣去盼望主的將來,為那個時候來準備呢?
[00:11:09.000 --> 00:11:17.000]  我們要為將來盼望主再來的時候,有新的恩惠,新的恩典。
[00:11:17.000 --> 00:11:21.000]  有好幾種的恩典,好幾種。
[00:11:21.000 --> 00:11:25.000]  第一就是,不再有苦難。
[00:11:25.000 --> 00:11:29.000]  上個禮拜李牧師都提到他自己的一些苦難,
[00:11:29.000 --> 00:11:32.000]  提到我們怎樣去面對苦難。
[00:11:32.000 --> 00:11:35.000]  但啟示錄有一章第四節說,
[00:11:35.000 --> 00:11:39.000]  神要擦去他們一切眼淚,不再有死亡,
[00:11:39.000 --> 00:11:43.000]  也不再有悲哀、哭號、痛苦,
[00:11:43.000 --> 00:11:47.000]  因為先前的事都過去了。
[00:11:47.000 --> 00:11:50.000]  先前的事都過去了。
[00:11:50.000 --> 00:11:52.000]  在神的恩典之下,
[00:11:52.000 --> 00:11:56.000]  不會再有痛苦,不會再有悲哀,
[00:11:56.000 --> 00:12:00.000]  不會再有病痛。
[00:12:00.000 --> 00:12:03.000]  大家有沒有看過牙醫?
[00:12:03.000 --> 00:12:09.000]  有些人一坐上牙醫的椅子就開始緊張了。
[00:12:09.000 --> 00:12:13.000]  因為牙痛真的很辛苦。
[00:12:13.000 --> 00:12:18.000]  所以現在我們很幸福,有麻藥,
[00:12:18.000 --> 00:12:22.000]  做任何事都要打針,
[00:12:22.000 --> 00:12:24.000]  然後才去做,
[00:12:24.000 --> 00:12:26.000]  去拔牙也好。
[00:12:26.000 --> 00:12:28.000]  但始終都是痛的,
[00:12:28.000 --> 00:12:30.000]  有時不舒服。
[00:12:30.000 --> 00:12:34.000]  所以有些細微的事,
[00:12:34.000 --> 00:12:36.000]  牙醫會問你,
[00:12:36.000 --> 00:12:39.000]  要不要麻醉?
[00:12:39.000 --> 00:12:41.000]  那你自己決定吧。
[00:12:41.000 --> 00:12:42.000]  有時細微的事,
[00:12:42.000 --> 00:12:44.000]  打了麻藥或其他藥,
[00:12:44.000 --> 00:12:47.000]  要幾個小時才過。
[00:12:47.000 --> 00:12:49.000]  幾個小時很辛苦的,
[00:12:49.000 --> 00:12:51.000]  吃東西,舌頭不受控制,
[00:12:51.000 --> 00:12:53.000]  咬到什麼的。
[00:12:53.000 --> 00:12:55.000]  所以細微的保牙,
[00:12:55.000 --> 00:12:57.000]  如果不能弄到神經,
[00:12:57.000 --> 00:12:59.000]  不要用麻藥,
[00:12:59.000 --> 00:13:03.000]  忍一會兒。
[00:13:03.000 --> 00:13:05.000]  所以忍一會兒的時候,
[00:13:05.000 --> 00:13:07.000]  很快就過了,
[00:13:07.000 --> 00:13:10.000]  又不用麻藥弄到舌頭,
[00:13:10.000 --> 00:13:13.000]  出來就可以去飲茶,去吃東西了。
[00:13:13.000 --> 00:13:19.000]  忍一會兒。
[00:13:19.000 --> 00:13:23.000]  不管是身體上帶來的痛苦也好,
[00:13:23.000 --> 00:13:28.000]  或者是同事、老闆給你的傷害,
[00:13:28.000 --> 00:13:30.000]  甚至在教會當中侍奉的時候,
[00:13:30.000 --> 00:13:34.000]  弟兄姊妹帶來的苦惱、痛苦也好,
[00:13:34.000 --> 00:13:36.000]  你要告訴自己,
[00:13:36.000 --> 00:13:38.000]  忍一會兒。
[00:13:38.000 --> 00:13:40.000]  忍一會兒,會過去的。
[00:13:40.000 --> 00:13:42.000]  至於再久的時候,
[00:13:42.000 --> 00:13:44.000]  就沒有痛苦,
[00:13:44.000 --> 00:13:46.000]  沒有眼淚。
[00:13:46.000 --> 00:13:48.000]  如果你這樣想的時候,
[00:13:48.000 --> 00:13:50.000]  比較能夠忍,
[00:13:50.000 --> 00:13:53.000]  會過去的,一會兒就沒有了。
[00:13:53.000 --> 00:13:55.000]  所以在這個確信之後,
[00:13:55.000 --> 00:13:57.000]  是一種恩典,
[00:13:57.000 --> 00:13:59.000]  我們盼望的時候,
[00:13:59.000 --> 00:14:01.000]  今天可以比較能夠忍受
[00:14:01.000 --> 00:14:03.000]  各方面來的一些傷害,
[00:14:03.000 --> 00:14:04.000]  一些的苦難,
[00:14:04.000 --> 00:14:06.000]  一些的困難。
[00:14:06.000 --> 00:14:10.000]  第二方面是不再煩惱,
[00:14:10.000 --> 00:14:12.000]  這是新的恩典,
[00:14:12.000 --> 00:14:14.000]  不用煩惱。
[00:14:14.000 --> 00:14:17.000]  現在有沒有這種恩典?
[00:14:17.000 --> 00:14:19.000]  有些人感覺到有,
[00:14:19.000 --> 00:14:23.000]  有些人覺得天天煩惱,
[00:14:23.000 --> 00:14:27.000]  不只是這些小事,
[00:14:27.000 --> 00:14:31.000]  很多不同方面的煩惱,
[00:14:31.000 --> 00:14:33.000]  沒有錢又煩惱,
[00:14:33.000 --> 00:14:35.000]  有錢的時候,
[00:14:35.000 --> 00:14:37.000]  一樣煩惱,
[00:14:37.000 --> 00:14:40.000]  沒有的時候又說不夠用,
[00:14:40.000 --> 00:14:42.000]  有的時候又多,
[00:14:42.000 --> 00:14:44.000]  怎麼用?
[00:14:44.000 --> 00:14:45.000]  一樣有很多煩惱,
[00:14:45.000 --> 00:14:49.000]  放在哪裡?
[00:14:49.000 --> 00:14:52.000]  這個花花世界好不好?
[00:14:52.000 --> 00:14:56.000]  好,當然好。
[00:14:56.000 --> 00:14:57.000]  不知道有沒有人去過
[00:14:57.000 --> 00:15:00.000]  那些叫做遺產拍賣,
[00:15:00.000 --> 00:15:03.000]  estate sale,
[00:15:03.000 --> 00:15:05.000]  就是一間大的房子,
[00:15:05.000 --> 00:15:07.000]  在郊區的房子,
[00:15:07.000 --> 00:15:09.000]  去estate sale,
[00:15:09.000 --> 00:15:11.000]  一個大牌,
[00:15:11.000 --> 00:15:13.000]  很多人要排隊進去,
[00:15:13.000 --> 00:15:16.000]  整間房子裡面的東西都賣,
[00:15:16.000 --> 00:15:19.000]  整間房子,
[00:15:19.000 --> 00:15:21.000]  平時那些garage sale,
[00:15:21.000 --> 00:15:22.000]  只有這麼多東西,
[00:15:22.000 --> 00:15:24.000]  estate sale就是整間房子的東西,
[00:15:24.000 --> 00:15:27.000]  通常的情形是怎麼樣?
[00:15:27.000 --> 00:15:30.000]  這間房子的主人去世了,
[00:15:30.000 --> 00:15:35.000]  但是他的子女和孫子住在另外一個州,
[00:15:35.000 --> 00:15:37.000]  甚至是外國,
[00:15:37.000 --> 00:15:38.000]  不在身邊,
[00:15:38.000 --> 00:15:40.000]  沒有人處理這些東西,
[00:15:40.000 --> 00:15:45.000]  所以那些子孫也不要這些東西,
[00:15:45.000 --> 00:15:46.000]  給我也沒有用,
[00:15:46.000 --> 00:15:47.000]  或者他們自己有房子,
[00:15:47.000 --> 00:15:48.000]  自己也有這麼多東西,
[00:15:48.000 --> 00:15:50.000]  還要這些東西,
[00:15:50.000 --> 00:15:52.000]  他們不要就委派公司,
[00:15:52.000 --> 00:16:00.000]  將他們過世的父母全部東西都賣了,
[00:16:00.000 --> 00:16:03.000]  剩下來的就批發價,
[00:16:03.000 --> 00:16:05.000]  賣給二手貨的公司,
[00:16:05.000 --> 00:16:08.000]  扣除了公司的佣金,
[00:16:08.000 --> 00:16:09.000]  費用,
[00:16:09.000 --> 00:16:10.000]  折現,
[00:16:10.000 --> 00:16:11.000]  全部都是現金,
[00:16:11.000 --> 00:16:15.000]  一筆過父母的遺產,
[00:16:15.000 --> 00:16:19.000]  我們夫婦以前也去過一些estate sale,
[00:16:19.000 --> 00:16:21.000]  也沒有買很多東西,
[00:16:21.000 --> 00:16:26.000]  但是可以看見很深的感觸,
[00:16:26.000 --> 00:16:32.000]  無論主人生前花了多少時間去收集這些東西,
[00:16:32.000 --> 00:16:34.000]  擁有這些東西,
[00:16:34.000 --> 00:16:36.000]  寶貝這些東西,
[00:16:36.000 --> 00:16:38.000]  你猜也猜得到,
[00:16:38.000 --> 00:16:41.000]  有些人去遊浮,
[00:16:41.000 --> 00:16:45.000]  去哪裏買一個匙羹?
[00:16:45.000 --> 00:16:46.000]  去英國,
[00:16:46.000 --> 00:16:48.000]  英國的匙羹,
[00:16:48.000 --> 00:16:49.000]  法國的匙羹,
[00:16:49.000 --> 00:16:51.000]  那個是泰國的,
[00:16:51.000 --> 00:16:53.000]  整套在那裏,
[00:16:53.000 --> 00:16:54.000]  賣,
[00:16:54.000 --> 00:16:56.000]  沒有人要,
[00:16:56.000 --> 00:17:00.000]  有些收集postcard那些,
[00:17:00.000 --> 00:17:04.000]  你花了這麼多時間一生在那裏收集這些東西,
[00:17:04.000 --> 00:17:06.000]  整理這些東西,
[00:17:06.000 --> 00:17:08.000]  帶不走的,
[00:17:08.000 --> 00:17:10.000]  那些後人都不欣賞,
[00:17:10.000 --> 00:17:11.000]  也不要,
[00:17:11.000 --> 00:17:13.000]  子女的孫子不要,
[00:17:13.000 --> 00:17:14.000]  閉上眼睛,
[00:17:14.000 --> 00:17:15.000]  簽個名,
[00:17:15.000 --> 00:17:19.000]  讓公司全部賣給你,
[00:17:19.000 --> 00:17:22.000]  所以你花這麼多時間來收集,
[00:17:22.000 --> 00:17:23.000]  收購,
[00:17:23.000 --> 00:17:25.000]  保存,
[00:17:25.000 --> 00:17:28.000]  也為這些東西煩心,
[00:17:28.000 --> 00:17:33.000]  留給誰?
[00:17:33.000 --> 00:17:34.000]  所以將來,
[00:17:34.000 --> 00:17:36.000]  在新天新地用不著的東西,
[00:17:36.000 --> 00:17:39.000]  現在你要處理,
[00:17:39.000 --> 00:17:40.000]  我不是叫大家賣光東西,
[00:17:40.000 --> 00:17:42.000]  扔光東西,
[00:17:42.000 --> 00:17:44.000]  只不過你要處理,
[00:17:44.000 --> 00:17:47.000]  即是減少一點,
[00:17:47.000 --> 00:17:49.000]  哪些東西現在還可以穿,
[00:17:49.000 --> 00:17:51.000]  哪些東西現在還欣賞的,
[00:17:51.000 --> 00:17:54.000]  你不要強迫其他人欣賞,
[00:17:54.000 --> 00:17:56.000]  你自己欣賞就可以了,
[00:17:56.000 --> 00:17:57.000]  我不在,
[00:17:57.000 --> 00:17:59.000]  你就扔光它,
[00:17:59.000 --> 00:18:01.000]  你不會心痛,
[00:18:01.000 --> 00:18:03.000]  有些東西就捐了它,
[00:18:03.000 --> 00:18:04.000]  如果不是,
[00:18:04.000 --> 00:18:06.000]  你就很煩,
[00:18:06.000 --> 00:18:07.000]  很煩惱,
[00:18:07.000 --> 00:18:08.000]  所以要想想,
[00:18:08.000 --> 00:18:10.000]  求主賜給我們有智慧,
[00:18:10.000 --> 00:18:12.000]  怎樣去處理,
[00:18:12.000 --> 00:18:16.000]  有些東西就送給別人,
[00:18:16.000 --> 00:18:19.000]  我以前學琴的那個琴先生,
[00:18:19.000 --> 00:18:21.000]  他很懂得,
[00:18:21.000 --> 00:18:22.000]  很捨得,
[00:18:22.000 --> 00:18:24.000]  他快要搬去老人院了,
[00:18:24.000 --> 00:18:28.000]  所以將那些東西全部給學生,
[00:18:28.000 --> 00:18:33.000]  其中有一個花瓶仔給了我,
[00:18:33.000 --> 00:18:35.000]  他懂得怎樣去處理,
[00:18:35.000 --> 00:18:37.000]  你寶貝的東西,
[00:18:37.000 --> 00:18:38.000]  如果你是先生的話,
[00:18:38.000 --> 00:18:40.000]  就分了它,
[00:18:40.000 --> 00:18:42.000]  不要等到將來不在的時候,
[00:18:42.000 --> 00:18:44.000]  就分了它,
[00:18:44.000 --> 00:18:47.000]  就真的很煩,
[00:18:47.000 --> 00:18:50.000]  所以我們要在這個時候,
[00:18:50.000 --> 00:18:51.000]  在還有精神,
[00:18:51.000 --> 00:18:52.000]  還有精力的時候,
[00:18:52.000 --> 00:18:54.000]  我們要處理這些東西,
[00:18:54.000 --> 00:18:56.000]  減少一些煩惱,
[00:18:56.000 --> 00:18:58.000]  有些人到搬家的時候,
[00:18:58.000 --> 00:18:59.000]  就是扔東西,
[00:18:59.000 --> 00:19:00.000]  捐東西,
[00:19:00.000 --> 00:19:01.000]  送東西,
[00:19:01.000 --> 00:19:04.000]  你不搬家也可以開始做,
[00:19:04.000 --> 00:19:05.000]  如果不是,
[00:19:05.000 --> 00:19:06.000]  你想想,
[00:19:06.000 --> 00:19:08.000]  有一天你不在的時候,
[00:19:08.000 --> 00:19:10.000]  你還給他麻煩,
[00:19:10.000 --> 00:19:13.000]  每當你收拾一樣東西,
[00:19:13.000 --> 00:19:16.000]  好的人就不會罵,
[00:19:16.000 --> 00:19:18.000]  收拾一樣東西就罵,
[00:19:18.000 --> 00:19:19.000]  這些還留來做什麼呢?
[00:19:19.000 --> 00:19:20.000]  這些是垃圾,
[00:19:20.000 --> 00:19:23.000]  做草來做什麼呢?
[00:19:23.000 --> 00:19:24.000]  還給他罵,
[00:19:24.000 --> 00:19:26.000]  不值得,
[00:19:26.000 --> 00:19:29.000]  所以有時間去處理那些煩惱,
[00:19:29.000 --> 00:19:32.000]  將來新的恩典就沒有了,
[00:19:32.000 --> 00:19:35.000]  第三就是不再疑惑,
[00:19:35.000 --> 00:19:38.000]  哥倫多前書第十三章說,
[00:19:38.000 --> 00:19:40.000]  我們現在對著鏡子觀看,
[00:19:40.000 --> 00:19:42.000]  模糊不清,
[00:19:42.000 --> 00:19:44.000]  到那時就要面對面了,
[00:19:44.000 --> 00:19:46.000]  我如今所認識的有限,
[00:19:46.000 --> 00:19:48.000]  到那時就全不認識,
[00:19:48.000 --> 00:19:52.000]  如同主認識我一樣,
[00:19:52.000 --> 00:19:53.000]  這裡說,
[00:19:53.000 --> 00:19:56.000]  我們今天對神的認識是有限的,
[00:19:56.000 --> 00:19:59.000]  我們所謂的神學解釋,
[00:19:59.000 --> 00:20:02.000]  可能是有偏差的,
[00:20:02.000 --> 00:20:04.000]  好像看著鏡子一樣,
[00:20:04.000 --> 00:20:06.000]  看著鏡子就很清楚,
[00:20:06.000 --> 00:20:07.000]  不是,
[00:20:07.000 --> 00:20:08.000]  那時是銅鏡,
[00:20:08.000 --> 00:20:09.000]  即是銅,
[00:20:09.000 --> 00:20:11.000]  散乾淨,
[00:20:11.000 --> 00:20:13.000]  很不清楚的,
[00:20:13.000 --> 00:20:14.000]  到後來有玻璃,
[00:20:14.000 --> 00:20:16.000]  當然看得很清楚,
[00:20:16.000 --> 00:20:17.000]  看得不清楚,
[00:20:17.000 --> 00:20:18.000]  就是模糊不清,
[00:20:18.000 --> 00:20:20.000]  但到那一天,
[00:20:20.000 --> 00:20:24.000]  我們就會完全清楚,
[00:20:24.000 --> 00:20:26.000]  不是說樣貌,
[00:20:26.000 --> 00:20:28.000]  而是我們對神的認識,
[00:20:28.000 --> 00:20:29.000]  和神的關係,
[00:20:29.000 --> 00:20:31.000]  我們會完全知道,
[00:20:31.000 --> 00:20:34.000]  我們會明白我們和神之間的愛的關係,
[00:20:34.000 --> 00:20:36.000]  究竟是怎樣,
[00:20:36.000 --> 00:20:38.000]  亦都更加能夠享受,
[00:20:38.000 --> 00:20:41.000]  和神同在的喜樂,
[00:20:41.000 --> 00:20:45.000]  所以我們在這樣的盼望之後,
[00:20:45.000 --> 00:20:49.000]  就對神的認識不再懷疑,
[00:20:49.000 --> 00:20:52.000]  對今天生命的帶領,
[00:20:52.000 --> 00:20:54.000]  我們不再懷疑,
[00:20:54.000 --> 00:20:55.000]  是能夠享受,
[00:20:55.000 --> 00:20:57.000]  這叫做真心的恩典,
[00:20:57.000 --> 00:21:00.000]  所以我們對於將來有盼望,
[00:21:00.000 --> 00:21:03.000]  我們就知道怎樣調整我們今天的心態,
[00:21:03.000 --> 00:21:06.000]  來設計我們生活的方式,
[00:21:06.000 --> 00:21:10.000]  或者你有興趣儲存一些東西,
[00:21:10.000 --> 00:21:12.000]  儲存到一定程度就夠了,
[00:21:12.000 --> 00:21:14.000]  就停在那裏,
[00:21:14.000 --> 00:21:16.000]  我都有儲存東西,
[00:21:16.000 --> 00:21:18.000]  以前儲存郵票,
[00:21:18.000 --> 00:21:21.000]  現在還有一箱舊郵票,
[00:21:21.000 --> 00:21:22.000]  停了,
[00:21:22.000 --> 00:21:23.000]  不再儲存,
[00:21:23.000 --> 00:21:25.000]  亦都沒有新的郵票,
[00:21:25.000 --> 00:21:26.000]  值得儲存,
[00:21:26.000 --> 00:21:28.000]  諸如此類,
[00:21:28.000 --> 00:21:33.000]  求神給我們有智慧,
[00:21:33.000 --> 00:21:34.000]  第二方面,
[00:21:34.000 --> 00:21:37.000]  除了我們調整心態之外,
[00:21:37.000 --> 00:21:38.000]  就是怎樣去做準備,
[00:21:38.000 --> 00:21:42.000]  就是不要放縱私慾,
[00:21:42.000 --> 00:21:43.000]  第十四句話,
[00:21:43.000 --> 00:21:44.000]  作為信服的兒女,
[00:21:44.000 --> 00:21:48.000]  就不要效法從前蒙昧無知的時候,
[00:21:48.000 --> 00:21:51.000]  那個放縱私慾的樣子,
[00:21:51.000 --> 00:21:53.000]  從前無知的時候,
[00:21:53.000 --> 00:21:56.000]  就是我們認識耶穌之前,
[00:21:56.000 --> 00:21:59.000]  我們放縱私慾,
[00:21:59.000 --> 00:22:00.000]  我相信在這裏,
[00:22:00.000 --> 00:22:02.000]  大部分的人在認識神之前,
[00:22:02.000 --> 00:22:04.000]  都不算是大壞人,
[00:22:04.000 --> 00:22:07.000]  不算是放縱,
[00:22:07.000 --> 00:22:10.000]  然而有什麼屬於世界的慾望,
[00:22:10.000 --> 00:22:11.000]  我們有呢?
[00:22:11.000 --> 00:22:12.000]  當然是有,
[00:22:12.000 --> 00:22:14.000]  我也有,
[00:22:14.000 --> 00:22:18.000]  什麼叫屬世界的慾望?
[00:22:18.000 --> 00:22:21.000]  正如有簡單的解釋,
