
[00:00:00.000 --> 00:00:03.000]  2024年剛剛過去了
[00:01:34.000 --> 00:01:35.000]  這個實況就是
[00:01:35.000 --> 00:01:41.000]  這個世界很多事情不單止我們控制不了
[00:01:41.000 --> 00:01:44.000]  有人說我們以後要小心一點
[00:01:44.000 --> 00:01:45.000]  哪裡可以小心?
[00:01:45.000 --> 00:01:47.000]  這個世界很多事情
[00:01:47.000 --> 00:01:48.000]  無論我們如何小心
[00:01:48.000 --> 00:01:52.000]  都不難知道一個事實就是
[00:01:52.000 --> 00:01:57.000]  我們都是難免幸免於不幸
[00:01:57.000 --> 00:02:05.000]  當特朗普再重新選到下一屆總統的時候
[00:02:05.000 --> 00:02:10.000]  我聽說很多美國人開始移民去其他國家
[00:02:10.000 --> 00:02:13.000]  這些新聞的數字突然之間飆升
[00:02:13.000 --> 00:02:14.000]  不單止是這樣
[00:02:14.000 --> 00:02:15.000]  不知道大家有沒有聽過
[00:02:15.000 --> 00:02:17.000]  有一個很有創意的生意人
[00:02:17.000 --> 00:02:19.000]  他說特朗普上場了
[00:02:19.000 --> 00:02:22.000]  我搞了一個四年的船航
[00:02:22.000 --> 00:02:24.000]  四年這麼長
[00:02:24.000 --> 00:02:25.000]  為什麼要四年?
[00:02:25.000 --> 00:02:30.000]  不用在特朗普先生的統治下
[00:02:30.000 --> 00:02:32.000]  我不知道會不會有人參加
[00:02:32.000 --> 00:02:33.000]  如果澳洲可以參加
[00:02:33.000 --> 00:02:35.000]  大家會不會?
[00:02:35.000 --> 00:02:38.000]  但是問題就來了
[00:02:38.000 --> 00:02:40.000]  問題不單止是特朗普
[00:02:40.000 --> 00:02:41.000]  問題不單止是美國
[00:02:41.000 --> 00:02:44.000]  而是整個世界
[00:02:44.000 --> 00:02:46.000]  我們無法移民
[00:02:46.000 --> 00:02:48.000]  不是,我們移民去月球
[00:02:48.000 --> 00:02:51.000]  移民去火星
[00:02:51.000 --> 00:02:54.000]  起碼今天還不可以讓我們這樣移民
[00:02:54.000 --> 00:02:56.000]  無法離開的時候
[00:02:56.000 --> 00:02:58.000]  我們怎麼做?
[00:02:58.000 --> 00:03:00.000]  我們有什麼可以做?
[00:03:00.000 --> 00:03:02.000]  我們今天所讀的經文
[00:03:02.000 --> 00:03:06.000]  主耶穌不只一次告訴我們
[00:03:06.000 --> 00:03:08.000]  我們不屬於這個世界
[00:03:08.000 --> 00:03:11.000]  當主耶穌說我們不屬於這個世界的時候
[00:03:11.000 --> 00:03:13.000]  究竟是什麼意思呢?
[00:03:13.000 --> 00:03:16.000]  是不是說這個世界發生的事情不關我們的事
[00:03:16.000 --> 00:03:18.000]  我們不要管這個世界的事情
[00:03:18.000 --> 00:03:20.000]  是不是這麼簡單呢?
[00:03:20.000 --> 00:03:24.000]  希臘文所說的不屬於這個字
[00:03:24.000 --> 00:03:29.000]  在原文來說並不是一個動詞
[00:03:29.000 --> 00:03:31.000]  也不是一個形容詞
[00:03:31.000 --> 00:03:33.000]  是一個前置詞
[00:03:33.000 --> 00:03:35.000]  英文的翻譯就是說
[00:03:35.000 --> 00:03:38.000]  We are not of this world
[00:03:38.000 --> 00:03:43.000]  兩個的翻譯,無論中文還是英文的翻譯
[00:03:43.000 --> 00:03:48.000]  都不能夠完全具體地將希臘文這個字
[00:03:48.000 --> 00:03:50.000]  講出它的意思
[00:03:50.000 --> 00:03:55.000]  因為這個字本身帶有包含出處、源頭
[00:03:55.000 --> 00:03:57.000]  包含了這兩個意思
[00:03:57.000 --> 00:03:59.000]  如果我問大家
[00:03:59.000 --> 00:04:01.000]  當你被問到你的源頭,你的出處的時候
[00:04:01.000 --> 00:04:03.000]  你會怎麼回答?
[00:04:03.000 --> 00:04:05.000]  每個人都會說
[00:04:05.000 --> 00:04:08.000]  我當然是媽媽生的
[00:04:08.000 --> 00:04:13.000]  雖然今天這個世界更加複雜
[00:04:13.000 --> 00:04:17.000]  未必一定是有一個親生媽媽
[00:04:17.000 --> 00:04:20.000]  未必是生你的媽媽
[00:04:20.000 --> 00:04:22.000]  可以是四管嬰兒
[00:04:22.000 --> 00:04:24.000]  可以是代孕
[00:04:24.000 --> 00:04:26.000]  無論如何,每一個在世的人
[00:04:26.000 --> 00:04:30.000]  事實都是從一個女子而出
[00:04:30.000 --> 00:04:33.000]  從這個角度來看
[00:04:33.000 --> 00:04:35.000]  每一個生在這個世界上的人
[00:04:35.000 --> 00:04:37.000]  都很明顯
[00:04:37.000 --> 00:04:39.000]  由女子而生
[00:04:39.000 --> 00:04:41.000]  都是屬於這個世界的
[00:04:41.000 --> 00:04:43.000]  既然我們屬於這個世界
[00:04:43.000 --> 00:04:45.000]  我們怎麼理解耶穌
[00:04:45.000 --> 00:04:47.000]  當耶穌說我們不屬於這個世界
[00:04:47.000 --> 00:04:49.000]  耶穌這裡的意思是什麼?
[00:04:49.000 --> 00:04:52.000]  我相信在第十四節
[00:04:52.000 --> 00:04:55.000]  給了我們一個線索
[00:04:55.000 --> 00:04:56.000]  主耶穌說什麼?
[00:04:56.000 --> 00:04:59.000]  正如我不屬於這個世界一樣
[00:04:59.000 --> 00:05:01.000]  基督徒不屬於這個世界
[00:05:01.000 --> 00:05:04.000]  就好像耶穌基督不屬於這個世界一樣
[00:05:04.000 --> 00:05:06.000]  你可能會說
[00:05:06.000 --> 00:05:08.000]  耶穌也是女子而生的
[00:05:08.000 --> 00:05:10.000]  為什麼耶穌可以說不屬於這個世界呢?
[00:05:10.000 --> 00:05:12.000]  我們看看約翰福音
[00:05:12.000 --> 00:05:15.000]  那裡有詳盡的講解
[00:05:15.000 --> 00:05:18.000]  使徒約翰這樣說
[00:05:18.000 --> 00:05:20.000]  太初有道
[00:05:20.000 --> 00:05:22.000]  道與神同在
[00:05:22.000 --> 00:05:23.000]  道就是神
[00:05:23.000 --> 00:05:25.000]  而道成了肉身
[00:05:25.000 --> 00:05:26.000]  住在我們中間
[00:05:26.000 --> 00:05:29.000]  沒錯,主耶穌是100%完全的人
[00:05:29.000 --> 00:05:31.000]  但同一時間這段經文告訴我們
[00:05:31.000 --> 00:05:34.000]  祂在進入這個世界之前
[00:05:34.000 --> 00:05:35.000]  祂已經是神
[00:05:35.000 --> 00:05:36.000]  所以
[00:05:36.000 --> 00:05:38.000]  雖然祂生在這個世界
[00:05:38.000 --> 00:05:41.000]  但祂並不屬於這個世界
[00:05:41.000 --> 00:05:43.000]  由於這樣的原因
[00:05:43.000 --> 00:05:48.000]  當耶穌基督和當時的巡撫比拉多有對話的時候
[00:05:48.000 --> 00:05:50.000]  比拉多這樣問他
[00:05:50.000 --> 00:05:51.000]  比拉多就說
[00:05:51.000 --> 00:05:53.000]  你是不是猶太人?
[00:05:53.000 --> 00:05:54.000]  你本國的人
[00:05:54.000 --> 00:05:57.000]  即猶太人和祭司長將你交給我
[00:05:57.000 --> 00:05:59.000]  我在做審判官
[00:05:59.000 --> 00:06:01.000]  你做了什麼事
[00:06:01.000 --> 00:06:04.000]  這幫人要來整死你呢?
[00:06:04.000 --> 00:06:06.000]  耶穌就這樣回答
[00:06:06.000 --> 00:06:08.000]  我的國不屬於這個世界
[00:06:08.000 --> 00:06:11.000]  我的國如果屬於這個世界的時候
[00:06:11.000 --> 00:06:13.000]  我的神徒必要征戰
[00:06:13.000 --> 00:06:17.000]  使我不至於被交給猶太人
[00:06:17.000 --> 00:06:22.000]  但是我的國並不屬於這個世界
[00:06:22.000 --> 00:06:24.000]  你可以說
[00:06:24.000 --> 00:06:27.000]  能夠這樣說當然了
[00:06:27.000 --> 00:06:28.000]  因為祂是人
[00:06:28.000 --> 00:06:29.000]  也都是神
[00:06:29.000 --> 00:06:30.000]  不過我們不是
[00:06:30.000 --> 00:06:32.000]  我們不是神
[00:06:32.000 --> 00:06:37.000]  我們怎麼能夠說我們不屬於這個世界呢?
[00:06:37.000 --> 00:06:39.000]  如果我們都是這樣想的時候
[00:06:39.000 --> 00:06:43.000]  也許我們沒有認真明白福音的真正意思
[00:06:43.000 --> 00:06:46.000]  或者福音所帶來對我們生命的影響
[00:06:46.000 --> 00:06:47.000]  為什麼要這樣說?
[00:06:47.000 --> 00:06:50.000]  因為耶穌在《約翰福音》的三章五節裡說
[00:06:50.000 --> 00:06:53.000]  我實實在在的告訴你
[00:06:53.000 --> 00:06:58.000]  人如果不是從水和聖靈生的
[00:06:58.000 --> 00:07:01.000]  就不能進神的國
[00:07:01.000 --> 00:07:04.000]  從肉身生的就是肉身
[00:07:04.000 --> 00:07:07.000]  從靈生的就是靈
[00:07:07.000 --> 00:07:09.000]  然後說了一個很重要
[00:07:09.000 --> 00:07:10.000]  每一個人都需要明白
[00:07:10.000 --> 00:07:11.000]  要做得到的
[00:07:11.000 --> 00:07:15.000]  你們必須重生
[00:07:15.000 --> 00:07:16.000]  聖經告訴我
[00:07:16.000 --> 00:07:18.000]  當我們真心相信耶穌基督的時候
[00:07:18.000 --> 00:07:20.000]  我們從神從聖靈領悟
[00:07:20.000 --> 00:07:22.000]  有一個新的屬靈生命
[00:07:22.000 --> 00:07:27.000]  而這個新的屬靈生命並不屬於這個世界
[00:07:27.000 --> 00:07:30.000]  而是屬於神的國度
[00:07:30.000 --> 00:07:35.000]  所以我們領受這個新的生命的本質來說的時候
[00:07:35.000 --> 00:07:39.000]  我們並不屬於這個世界
[00:07:39.000 --> 00:07:43.000]  雖然我們不屬於這個世界
[00:07:43.000 --> 00:07:45.000]  不過在經文的第十五節裡
[00:07:45.000 --> 00:07:48.000]  耶穌也說得很清楚
[00:07:48.000 --> 00:07:51.000]  祂並不是要求我們離開這個世界
[00:07:51.000 --> 00:07:56.000]  或者和這個世界完全沒有關係
[00:07:56.000 --> 00:07:57.000]  相反
[00:07:57.000 --> 00:07:58.000]  在第十八節
[00:07:58.000 --> 00:08:00.000]  耶穌說得很清楚
[00:08:00.000 --> 00:08:07.000]  我要差派所有信我的人到世上來
[00:08:07.000 --> 00:08:11.000]  如同天父差派我到世上一樣
[00:08:11.000 --> 00:08:12.000]  換言之
[00:08:12.000 --> 00:08:15.000]  從新的屬靈生命的本質來說
[00:08:15.000 --> 00:08:17.000]  我們並不是屬於這個世界
[00:08:17.000 --> 00:08:19.000]  但是從使命的角度來說
[00:08:19.000 --> 00:08:22.000]  我們每一個真心相信耶穌基督的人
[00:08:22.000 --> 00:08:26.000]  都是被我們主耶穌基督差派進入這個世界
[00:08:26.000 --> 00:08:29.000]  我不知道大家如何明白這個觀念
[00:08:29.000 --> 00:08:35.000]  被耶穌差派進入這個世界
[00:08:35.000 --> 00:08:38.000]  你覺得有沒有問題
[00:08:38.000 --> 00:08:41.000]  被差派到這個世界
[00:08:41.000 --> 00:08:43.000]  其實當我們認真思考的時候
[00:08:43.000 --> 00:08:46.000]  其實這是一個很奧秘的觀念
[00:08:46.000 --> 00:08:50.000]  好幾年前有一部電影叫做
[00:08:50.000 --> 00:08:52.000]  《火星任務》
[00:08:52.000 --> 00:08:53.000]  不知道大家有沒有看過
[00:08:53.000 --> 00:08:57.000]  講述一個太空人滯留在火星
[00:08:57.000 --> 00:09:03.000]  電影講述這個太空人滯留在火星的時候
[00:09:03.000 --> 00:09:06.000]  怎樣用不同的努力去嘗試
[00:09:06.000 --> 00:09:10.000]  以至可以在火星裡面生存
[00:09:10.000 --> 00:09:11.000]  大家都很清楚明白
[00:09:11.000 --> 00:09:17.000]  火星並不是一個人類可以很自然地生存的環境
[00:09:17.000 --> 00:09:18.000]  所以大家想像一下
[00:09:18.000 --> 00:09:23.000]  如果一個嬰兒被放到一個火星的環境上
[00:09:23.000 --> 00:09:27.000]  你覺得這個嬰兒生存生還的機會有多高
[00:09:27.000 --> 00:09:30.000]  很明顯近乎零
[00:09:30.000 --> 00:09:33.000]  同樣我們屬靈的生命
[00:09:33.000 --> 00:09:36.000]  生的生命在本質上並不屬於這個世界
[00:09:36.000 --> 00:09:38.000]  而是屬於天上的角度
[00:09:38.000 --> 00:09:40.000]  而這個世界聖經告訴我們
[00:09:40.000 --> 00:09:47.000]  這個世界空中掌權者是撒旦、魔鬼
[00:09:47.000 --> 00:09:49.000]  所以在第14節耶穌講得很清楚
[00:09:49.000 --> 00:09:53.000]  這個世界將會恨護我們
[00:09:53.000 --> 00:09:56.000]  這個世界將會不喜歡
[00:09:56.000 --> 00:09:58.000]  不會和我們合作
[00:09:58.000 --> 00:10:04.000]  所以一個重生的屬靈生命
[00:10:04.000 --> 00:10:08.000]  可以說是不可能在一個恨護我們的世界裡面
[00:10:08.000 --> 00:10:10.000]  來存活
[00:10:10.000 --> 00:10:13.000]  我們需要外在的幫助
[00:10:13.000 --> 00:10:15.000]  我們需要外在的能力
[00:10:15.000 --> 00:10:18.000]  以致我們新的屬靈生命
[00:10:18.000 --> 00:10:24.000]  可以在一個恨護神的生命的世界裡面存活
[00:10:24.000 --> 00:10:25.000]  答案在哪裏呢?
[00:10:25.000 --> 00:10:31.000]  我相信答案在楊鋒的第17章的17節
[00:10:31.000 --> 00:10:32.000]  答案就是
[00:10:32.000 --> 00:10:35.000]  神使我們成聖
[00:10:35.000 --> 00:10:36.000]  什麼叫成聖?
[00:10:36.000 --> 00:10:39.000]  成聖就是分別為聖
[00:10:39.000 --> 00:10:41.000]  分別為聖有兩個很重要的意思
[00:10:41.000 --> 00:10:43.000]  第一,分別出來
[00:10:43.000 --> 00:10:45.000]  第二,讓神使用
[00:10:45.000 --> 00:10:47.000]  意思就是說
[00:10:47.000 --> 00:10:51.000]  當我們領受了這個屬靈的新生命之後
[00:10:51.000 --> 00:10:53.000]  不要以為我們就進入了自動波
[00:10:53.000 --> 00:10:56.000]  好像自動飛行
[00:10:56.000 --> 00:10:57.000]  自己會飛
[00:10:57.000 --> 00:10:59.000]  聖經從來沒有這個觀念
[00:10:59.000 --> 00:11:00.000]  聖經告訴我們
[00:11:00.000 --> 00:11:02.000]  當我們領受了這個新生命的時候
[00:11:02.000 --> 00:11:04.000]  我們需要繼續的成長
[00:11:04.000 --> 00:11:07.000]  以致我們能夠進入這個真理
[00:11:07.000 --> 00:11:08.000]  什麼真理?
[00:11:08.000 --> 00:11:15.000]  真理完全寄訟在我們今天的聖經上面
[00:11:15.000 --> 00:11:18.000]  當我們進入這個世界
[00:11:18.000 --> 00:11:24.000]  真理讓我們可以重新得著一個新的價值觀
[00:11:24.000 --> 00:11:27.000]  一個新的生活方式
[00:11:27.000 --> 00:11:34.000]  而在實際上,這一種分別出來的價值、生活方式
[00:11:34.000 --> 00:11:41.000]  就讓我們跟這個世界有所分別
[00:11:41.000 --> 00:11:46.000]  而當我們分別出來的時候
[00:11:46.000 --> 00:11:50.000]  其中一個很重要的結果
[00:11:50.000 --> 00:11:53.000]  就是我們會進入一種合一
[00:11:53.000 --> 00:11:58.000]  主要想說的是我們作為基督徒
[00:11:58.000 --> 00:12:01.000]  必須要跟其他人有所分別
[00:12:01.000 --> 00:12:04.000]  而這個信徒分別出來之後的合一
[00:12:04.000 --> 00:12:06.000]  有一個很重要的意思
[00:12:06.000 --> 00:12:07.000]  重要的意思是什麼?
[00:12:07.000 --> 00:12:10.000]  可以讓其他人知道
[00:12:10.000 --> 00:12:15.000]  以及相信是天父差派耶穌來到這個世上
[00:12:15.000 --> 00:12:20.000]  也知道耶穌愛我們
[00:12:20.000 --> 00:12:24.000]  如同天父愛耶穌一樣
[00:12:24.000 --> 00:12:26.000]  我相信大家都很容易經驗得到
[00:12:26.000 --> 00:12:28.000]  在實際的生活上面
[00:12:28.000 --> 00:12:30.000]  當我們來到教會的時候
[00:12:30.000 --> 00:12:31.000]  我問你
[00:12:31.000 --> 00:12:39.000]  最能夠讓一個人留在一個教會裡面的原因是什麼?
[00:12:39.000 --> 00:12:40.000]  是什麼?
[00:12:40.000 --> 00:12:44.000]  有些人說,看看那個堂的設施怎麼樣
[00:12:44.000 --> 00:12:47.000]  我記得以前我去過教會
[00:12:47.000 --> 00:12:51.000]  看見一個新的堂子,真的有新堂效應
[00:12:51.000 --> 00:12:52.000]  很多人來
[00:12:52.000 --> 00:12:53.000]  新的堂子,什麼都新的
[00:12:53.000 --> 00:12:56.000]  廁所也沒有那麼大一股氣味
[00:12:56.000 --> 00:12:57.000]  是不是這個原因?
[00:12:57.000 --> 00:13:02.000]  還是說,他有很原備的侍宮
[00:13:02.000 --> 00:13:03.000]  或者港道的牧師
[00:13:03.000 --> 00:13:05.000]  起碼都不會訓足全程
[00:13:05.000 --> 00:13:06.000]  是不是這個意思?
[00:13:06.000 --> 00:13:10.000]  是不是這個原因讓你留在一個教會?
[00:13:10.000 --> 00:13:11.000]  統計告訴我們
[00:13:11.000 --> 00:13:16.000]  最大部分讓人留在教會的原因
[00:13:16.000 --> 00:13:20.000]  是因為在教會裡面找到朋友
[00:13:20.000 --> 00:13:21.000]  找到愛
[00:13:21.000 --> 00:13:27.000]  找到跟他一起同行人生的關係
[00:13:27.000 --> 00:13:31.000]  以致人可以願意留在教會
[00:13:31.000 --> 00:13:33.000]  這就是教會的合一
[00:13:33.000 --> 00:13:35.000]  這就是當我們進入教會的時候
[00:13:35.000 --> 00:13:38.000]  我們所說的就是人與人之間愛神的愛
[00:13:38.000 --> 00:13:40.000]  被彰顯在教會裡面
[00:13:40.000 --> 00:13:45.000]  第二個最重要的分別為性的意義
[00:13:45.000 --> 00:13:48.000]  就是讓神使用
[00:13:48.000 --> 00:13:51.000]  在約翰福十七章
[00:13:51.000 --> 00:13:54.000]  耶穌基督的禱告裡面有八次說到
[00:13:54.000 --> 00:13:59.000]  祂是按神的心意來到地上工作
[00:13:59.000 --> 00:14:01.000]  到了第十八節
[00:14:01.000 --> 00:14:04.000]  祂說,祂差派人進入世界
[00:14:04.000 --> 00:14:06.000]  如同父差派他一樣
[00:14:06.000 --> 00:14:07.000]  所以很明顯
[00:14:07.000 --> 00:14:10.000]  耶穌基督期望每一個真心跟隨的人
[00:14:10.000 --> 00:14:15.000]  在地上繼續祂在地上的工作
[00:14:15.000 --> 00:14:19.000]  當我們從這個角度去看我們人生的時候
[00:14:19.000 --> 00:14:22.000]  突然之間猛然發覺一件事就是
[00:14:22.000 --> 00:14:25.000]  除了我們作為神兒女的身份之外
[00:14:25.000 --> 00:14:29.000]  我們的生命也給了一個很重要的意義
[00:14:29.000 --> 00:14:30.000]  這個意義就是說
[00:14:30.000 --> 00:14:35.000]  我們是要活出耶穌基督在十字架上面
[00:14:35.000 --> 00:14:38.000]  所成就的福音
[00:14:38.000 --> 00:14:40.000]  當我們理解到明白到原來耶穌基督
[00:14:40.000 --> 00:14:42.000]  一直在天父上帝的右邊
[00:14:42.000 --> 00:14:45.000]  為我們每一個信徒祈求的時候
[00:14:45.000 --> 00:14:51.000]  這種的理解給我們一個很大的動力
[00:14:51.000 --> 00:14:52.000]  動力就是什麼?
[00:14:52.000 --> 00:14:53.000]  動力就是說
[00:14:53.000 --> 00:14:57.000]  我們必須要找出明白和實踐
[00:14:57.000 --> 00:15:03.000]  耶穌基督給我們每一個人在地上的使命
[00:15:03.000 --> 00:15:06.000]  希望大家記得
[00:15:06.000 --> 00:15:08.000]  我跟大家說過很多次
[00:15:08.000 --> 00:15:10.000]  每一個信徒在地上
[00:15:10.000 --> 00:15:11.000]  我們都有一個的角色
[00:15:11.000 --> 00:15:13.000]  有一個的工作
[00:15:13.000 --> 00:15:15.000]  有一個的使命
[00:15:15.000 --> 00:15:17.000]  從楊方第十七章
[00:15:17.000 --> 00:15:19.000]  這個使命
[00:15:19.000 --> 00:15:22.000]  很大程度上是關乎
[00:15:22.000 --> 00:15:26.000]  我們活在今天這個世界
[00:15:26.000 --> 00:15:29.000]  否則耶穌基督也不會三番四次說
[00:15:29.000 --> 00:15:36.000]  我差派我的信眾來進入這個世界
[00:15:36.000 --> 00:15:37.000]  我想大家留意一件事
[00:15:37.000 --> 00:15:40.000]  雖然我們生下來這個世界
[00:15:40.000 --> 00:15:43.000]  我們就在這個世界裡面生活
[00:15:43.000 --> 00:15:46.000]  但是聖經的教導告訴我們
[00:15:46.000 --> 00:15:50.000]  由於我們有著這個新的屬靈的生命
[00:15:50.000 --> 00:15:55.000]  我們是從這個世界裡面被分別出來
[00:15:55.000 --> 00:15:59.000]  以致我們並不屬於這個世界
[00:15:59.000 --> 00:16:01.000]  而我們分別出來之後
[00:16:01.000 --> 00:16:05.000]  神差派我們再進入這個世界
[00:16:05.000 --> 00:16:07.000]  帶著新的身份
[00:16:07.000 --> 00:16:08.000]  新的意義
[00:16:08.000 --> 00:16:10.000]  和新的使命
[00:16:10.000 --> 00:16:14.000]  這個就是經文這裡的意思
[00:16:14.000 --> 00:16:16.000]  實際一點
[00:16:16.000 --> 00:16:19.000]  我們怎麼去實踐
[00:16:19.000 --> 00:16:21.000]  耶穌基督給我們的使命呢?
[00:16:21.000 --> 00:16:23.000]  除了剛才我們所說到
[00:16:23.000 --> 00:16:25.000]  關於主耶穌基督的祈禱
[00:16:25.000 --> 00:16:27.000]  和神的話語之外
[00:16:27.000 --> 00:16:28.000]  有沒有一些聖經裡面
[00:16:28.000 --> 00:16:31.000]  實質的教導
[00:16:31.000 --> 00:16:36.000]  告訴我們如何實踐地上的使命呢?
[00:16:36.000 --> 00:16:38.000]  如果我們看羅馬書的十二章
[00:16:38.000 --> 00:16:39.000]  一道二節
[00:16:39.000 --> 00:16:42.000]  指導保羅他這樣說
[00:16:42.000 --> 00:16:46.000]  他勸喻信徒要將身體獻上
[00:16:46.000 --> 00:16:48.000]  當作活祭
[00:16:48.000 --> 00:16:49.000]  是聖潔的
[00:16:49.000 --> 00:16:51.000]  是神所喜悅的
[00:16:51.000 --> 00:16:55.000]  如此侍奉乃是理所當然的
[00:16:55.000 --> 00:16:56.000]  從這個角度來看
[00:16:56.000 --> 00:17:01.000]  保羅給了我們很多有建設性的教導
[00:17:01.000 --> 00:17:04.000]  他說如果要有效地進入這個世界
[00:17:04.000 --> 00:17:05.000]  實踐我們的使命的時候
[00:17:05.000 --> 00:17:06.000]  我們需要怎樣呢?
[00:17:06.000 --> 00:17:08.000]  我們需要將身體獻上
[00:17:08.000 --> 00:17:10.000]  當作活祭
[00:17:10.000 --> 00:17:13.000]  大家知不知道什麼叫做獻祭呢?
[00:17:13.000 --> 00:17:15.000]  舊約的獻祭
[00:17:15.000 --> 00:17:17.000]  你可以說是很可怕的
[00:17:17.000 --> 00:17:18.000]  為什麼呢?
[00:17:18.000 --> 00:17:19.000]  因為舊約的獻祭
[00:17:19.000 --> 00:17:22.000]  首先將祭物殺了
[00:17:22.000 --> 00:17:24.000]  然後獻給神
[00:17:24.000 --> 00:17:26.000]  死的祭物
[00:17:26.000 --> 00:17:29.000]  殺死祭物之後
[00:17:29.000 --> 00:17:32.000]  獻在祭壇上是會燒盡的
[00:17:32.000 --> 00:17:34.000]  不可以拿來再獻的
[00:17:34.000 --> 00:17:36.000]  是一次過的
[00:17:36.000 --> 00:17:38.000]  但是保羅這裡所說
[00:17:38.000 --> 00:17:39.000]  當我們獻祭的時候
[00:17:39.000 --> 00:17:43.000]  我們只不過是應用舊約獻祭的觀念
[00:17:43.000 --> 00:17:45.000]  但是我們是一個活的祭物
[00:17:45.000 --> 00:17:46.000]  就是說我們不需要死
[00:17:46.000 --> 00:17:47.000]  為什麼呢?
[00:17:47.000 --> 00:17:48.000]  因為耶穌基督已經為我們死了
[00:17:48.000 --> 00:17:50.000]  那你說活的祭物和死的祭物
[00:17:50.000 --> 00:17:52.000]  有什麼分別呢?
[00:17:52.000 --> 00:17:53.000]  最大的分別就是
[00:17:53.000 --> 00:17:55.000]  死的祭物無知無覺
[00:17:55.000 --> 00:17:57.000]  但是我們活的祭物
[00:17:57.000 --> 00:17:58.000]  我們聽到東西
[00:17:58.000 --> 00:17:59.000]  感受到東西
[00:17:59.000 --> 00:18:00.000]  看到東西
[00:18:00.000 --> 00:18:02.000]  有沒有想過
[00:18:02.000 --> 00:18:04.000]  當你排隊
[00:18:04.000 --> 00:18:06.000]  被獻上祭壇的時候
[00:18:06.000 --> 00:18:07.000]  你會怎樣?
[00:18:07.000 --> 00:18:08.000]  活的祭物
[00:18:08.000 --> 00:18:09.000]  最大的分別就是
[00:18:09.000 --> 00:18:11.000]  它會走的
[00:18:11.000 --> 00:18:13.000]  是不是?
[00:18:13.000 --> 00:18:15.000]  曾幾何時
[00:18:15.000 --> 00:18:17.000]  有沒有這樣發生過?
[00:18:17.000 --> 00:18:20.000]  當我們來到主耶穌基督的祭壇上的時候
[00:18:20.000 --> 00:18:22.000]  遇到困難
[00:18:22.000 --> 00:18:24.000]  退縮
[00:18:24.000 --> 00:18:26.000]  感到驚恐的時候
[00:18:26.000 --> 00:18:28.000]  逃走
[00:18:28.000 --> 00:18:30.000]  有沒有這樣試過?
[00:18:30.000 --> 00:18:34.000]  求神憐憫我們
[00:18:34.000 --> 00:18:36.000]  我們獻上的活祭
[00:18:36.000 --> 00:18:38.000]  並不是一次過的
[00:18:38.000 --> 00:18:40.000]  我們獻的活祭
[00:18:40.000 --> 00:18:42.000]  保羅告訴我們
[00:18:42.000 --> 00:18:44.000]  是每一天都要這樣獻
[00:18:44.000 --> 00:18:47.000]  是一生之久
[00:18:47.000 --> 00:18:50.000]  而我們
[00:18:50.000 --> 00:18:52.000]  可以成為活祭的原因
[00:18:52.000 --> 00:18:53.000]  因為
[00:18:53.000 --> 00:18:55.000]  耶穌基督已經成為
[00:18:55.000 --> 00:18:57.000]  一個祭物
[00:18:57.000 --> 00:18:58.000]  經歷死亡
[00:18:58.000 --> 00:18:59.000]  為我們
[00:18:59.000 --> 00:19:01.000]  一次過獻上
[00:19:01.000 --> 00:19:02.000]  所以今天
