
[00:00:00.000 --> 00:00:03.720]  我們其實一系列的講到誠聖 對不對
[00:03:12.760 --> 00:03:15.160]  我想要做的善我不去做
[00:03:15.160 --> 00:03:18.200]  但是我不想要去做的惡怎麼樣
[00:03:18.200 --> 00:03:20.600]  我反倒去做
[00:03:20.600 --> 00:03:25.120]  保羅說我真是苦啊
[00:03:25.120 --> 00:03:27.200]  格羅西書裡面講到
[00:03:27.200 --> 00:03:30.160]  與主耶穌 與基督同死呢
[00:03:30.160 --> 00:03:33.040]  在格羅西書第二章二十節講了一次
[00:03:33.040 --> 00:03:36.560]  在格羅西書第三章第三節講了一次
[00:03:36.560 --> 00:03:37.240]  好了
[00:03:37.240 --> 00:03:39.600]  那麼在羅馬書
[00:03:39.600 --> 00:03:42.240]  第六章第六節又提到說
[00:03:42.240 --> 00:03:47.720]  因為知道我們的救人和他同定十字架
[00:03:47.720 --> 00:03:49.720]  我這邊沒有把後面的經文列出來
[00:03:49.720 --> 00:03:53.960]  其實他講到救人跟他同定十字架
[00:03:53.960 --> 00:03:55.720]  聖經裡面讓我們看見
[00:03:55.720 --> 00:03:58.120]  救人跟基督同定十字架
[00:03:58.120 --> 00:04:00.800]  新人要活出來
[00:04:00.800 --> 00:04:04.240]  所以救的要死 新的要活
[00:04:04.240 --> 00:04:06.400]  我已經與基督同定十字架
[00:04:06.400 --> 00:04:09.280]  現在活著的不再是我
[00:04:09.280 --> 00:04:11.680]  乃是誰在我裡面活
[00:04:11.680 --> 00:04:13.880]  乃是基督在我裡面活
[00:04:13.880 --> 00:04:17.480]  所以一方面我們的救人要與主同定十字架
[00:04:17.480 --> 00:04:18.640]  另外一方面呢
[00:04:18.640 --> 00:04:26.200]  我們的新的生命要活出來
[00:04:26.200 --> 00:04:28.320]  那所以 剛才我們講
[00:04:28.320 --> 00:04:29.760]  我們已經信了耶穌了嘛
[00:04:29.760 --> 00:04:31.200]  這一點是很重要
[00:04:31.200 --> 00:04:33.640]  我一再常常回到這一點來
[00:04:33.640 --> 00:04:39.320]  就是你清楚知道你信耶穌了嗎
[00:04:39.320 --> 00:04:40.160]  確不確定
[00:04:40.160 --> 00:04:42.120]  你確定你重生得救了嗎
[00:04:42.120 --> 00:04:43.880]  要由將領來問
[00:04:43.880 --> 00:04:45.840]  你在這個天主教的國家
[00:04:45.840 --> 00:04:47.840]  我在墨西哥宣教的時候
[00:04:47.840 --> 00:04:50.320]  你問他說 你是基督徒嗎
[00:04:50.320 --> 00:04:50.840]  我跟你講
[00:04:50.840 --> 00:04:54.600]  每一個他都會說我是基督徒
[00:04:54.600 --> 00:04:57.400]  你再問他說 你去教會嗎
[00:04:57.400 --> 00:04:59.120]  這就不一定了
[00:04:59.120 --> 00:05:02.560]  很多人說是基督徒不去教會
[00:05:02.560 --> 00:05:04.200]  但是這些是不是能夠代表說
[00:05:04.200 --> 00:05:06.440]  他是不是一個基督徒呢
[00:05:06.440 --> 00:05:08.240]  不是
[00:05:08.240 --> 00:05:11.000]  嚴格講起來 你要問他
[00:05:11.000 --> 00:05:14.400]  你重生得救了嗎
[00:05:14.400 --> 00:05:19.360]  問一下你旁邊 你重生得救了嗎
[00:05:19.360 --> 00:05:21.160]  這是第一步
[00:05:21.160 --> 00:05:23.760]  如果沒有重生得救
[00:05:23.760 --> 00:05:25.800]  我們今天接下來講的東西
[00:05:25.800 --> 00:05:29.320]  對你來講都是天上飄的東西
[00:05:29.320 --> 00:05:33.280]  你第一步需要先經歷到重生得救
[00:05:33.280 --> 00:05:35.440]  重生得救就是聖靈
[00:05:35.440 --> 00:05:38.800]  把神的生命賜給了我們
[00:05:38.800 --> 00:05:42.480]  那所以在我們裡面有一個舊的生命
[00:05:42.480 --> 00:05:45.840]  當耶穌基督新的生命進來的時候
[00:05:45.840 --> 00:05:48.240]  這個舊的生命跟新的生命
[00:05:48.240 --> 00:05:51.400]  就產生了一場大戰 有沒有
[00:05:51.400 --> 00:05:56.080]  有沒有這個經歷
[00:05:56.080 --> 00:05:58.960]  所以你看見
[00:05:58.960 --> 00:06:00.920]  這個人說救命啊
[00:06:00.920 --> 00:06:03.080]  在我裡面有兩個律
[00:06:03.080 --> 00:06:06.040]  一個告訴我說 唉呀 要行善
[00:06:06.040 --> 00:06:08.080]  另外一個告訴我說 不行
[00:06:08.080 --> 00:06:11.520]  要去做壞事 是不是
[00:06:11.520 --> 00:06:13.680]  一個告訴我說 不要發脾氣
[00:06:13.680 --> 00:06:16.280]  另外一個人說 這個人真是太可惡了
[00:06:16.280 --> 00:06:19.400]  不發群氣怎麼可以
[00:06:19.400 --> 00:06:24.000]  有沒有 有沒有這個掙扎
[00:06:24.000 --> 00:06:25.760]  前六子唄
[00:06:25.760 --> 00:06:29.160]  那不是才剛剛說是聖徒嗎
[00:06:29.160 --> 00:06:32.160]  聖徒會發脾氣嗎
[00:06:32.160 --> 00:06:35.560]  Already but not yet
[00:06:35.560 --> 00:06:37.400]  我們雖然是
[00:06:37.400 --> 00:06:38.840]  耶穌基督定屍駕的時候
[00:06:38.840 --> 00:06:40.040]  我們與祂同定屍駕
[00:06:40.040 --> 00:06:43.400]  我們已經死了 對不對
[00:06:43.400 --> 00:06:49.400]  但是呢 我們的生命卻一直在追求
[00:06:49.400 --> 00:06:52.160]  所以這是我們今天要講的一個很重要的真理
[00:06:52.160 --> 00:06:54.840]  羅馬書第七章講到兩個律
[00:06:54.840 --> 00:06:58.040]  在我裡面有兩個律在裡面交戰
[00:06:58.040 --> 00:06:59.960]  一個是聖靈的律
[00:06:59.960 --> 00:07:02.440]  一個是行御的律
[00:07:02.440 --> 00:07:05.800]  這個兩個律在我們一生當中都在交戰
[00:07:05.800 --> 00:07:07.480]  連保羅都不避免
[00:07:07.480 --> 00:07:10.120]  保羅在講到這個 他的掙扎的時候
[00:07:10.120 --> 00:07:11.440]  他講到說 講到一個地步
[00:07:11.440 --> 00:07:14.680]  他甚至說 他說我真是怎麼樣
[00:07:14.680 --> 00:07:16.120]  苦啊
[00:07:16.120 --> 00:07:17.000]  前六子唄
[00:07:17.000 --> 00:07:20.400]  你信主到現在有沒有這種掙扎到一個地步
[00:07:20.400 --> 00:07:22.200]  感覺到苦的地步 有沒有
[00:07:22.200 --> 00:07:25.640]  有的舉手
[00:07:25.640 --> 00:07:27.600]  不多耶
[00:07:27.600 --> 00:07:30.080]  好 請放下
[00:07:30.080 --> 00:07:34.360]  所以沒有舉手的意思就是說你勝過了
[00:07:34.360 --> 00:07:37.720]  還是你沒有這種掙扎
[00:07:37.720 --> 00:07:41.600]  前六子唄
[00:07:41.600 --> 00:07:43.920]  也許你不好意思舉手
[00:07:43.920 --> 00:07:45.600]  我覺得我們每一個人都該舉手
[00:07:45.600 --> 00:07:46.280]  都應該舉手
[00:07:46.280 --> 00:07:48.720]  這個答案 這個問題應該每一個人都要舉手
[00:07:48.720 --> 00:07:50.600]  你Amen嗎
[00:07:50.600 --> 00:07:52.360]  Amen嗎
[00:07:52.360 --> 00:07:55.000]  應該要舉手的
[00:07:55.000 --> 00:07:58.480]  但是如果你不舉手表明一件事情
[00:07:58.480 --> 00:08:01.720]  就是你還不覺得你需要
[00:08:01.720 --> 00:08:07.960]  你還不覺得你需要與耶穌基督同事
[00:08:07.960 --> 00:08:11.400]  你覺得我發脾氣發得很爽啊
[00:08:11.400 --> 00:08:12.720]  是不是
[00:08:12.720 --> 00:08:14.880]  哎呀 那天老婆不知道是哪一件事情
[00:08:14.880 --> 00:08:17.480]  跟我一句話就出來了
[00:08:17.480 --> 00:08:20.080]  哎呀 我平常忍你忍夠久了
[00:08:20.080 --> 00:08:21.720]  誰怕誰啊
[00:08:21.720 --> 00:08:23.840]  好了 哇 整個就馬上出來了
[00:08:23.840 --> 00:08:27.080]  有沒有
[00:08:27.080 --> 00:08:28.680]  前六子唄
[00:08:28.680 --> 00:08:32.320]  死了沒有
[00:08:32.320 --> 00:08:35.000]  那個脾氣是不是該死的
[00:08:35.000 --> 00:08:37.520]  是不是該死
[00:08:37.520 --> 00:08:41.200]  該死嗎
[00:08:41.200 --> 00:08:43.040]  俺就不怕 就不叫
[00:08:43.040 --> 00:08:46.400]  俺是山東人
[00:08:46.400 --> 00:08:47.720]  對不起啊
[00:08:47.720 --> 00:08:50.520]  請不要對號入座啊
[00:08:50.520 --> 00:08:52.920]  我就是山東人 我就是北方人
[00:08:52.920 --> 00:08:55.480]  是不是 我一個腸子通得比的
[00:08:55.480 --> 00:08:56.480]  是吧
[00:08:56.480 --> 00:08:58.480]  哎呀 我的脾氣就是這樣子
[00:08:58.480 --> 00:09:01.040]  誰也改不了我
[00:09:01.040 --> 00:09:04.280]  你有沒有聽過有人講這句話
[00:09:04.280 --> 00:09:07.960]  這個人沒救了
[00:09:07.960 --> 00:09:10.040]  如果你信了耶穌
[00:09:10.040 --> 00:09:12.000]  你還講這句話
[00:09:12.000 --> 00:09:14.480]  代表你沒有看見
[00:09:14.480 --> 00:09:16.360]  你沒有看見十字架
[00:09:16.360 --> 00:09:21.440]  你沒有看見我們這個老我的敗壞
[00:09:21.440 --> 00:09:24.920]  所以在整個保羅的書信裡面
[00:09:24.920 --> 00:09:26.600]  他講到與基督同時
[00:09:26.600 --> 00:09:28.440]  與基督同活這件事情
[00:09:28.440 --> 00:09:30.720]  是非常重要的一個真理
[00:09:30.720 --> 00:09:31.400]  但是坦白講
[00:09:31.400 --> 00:09:33.960]  今天的講台很膚淺
[00:09:33.960 --> 00:09:34.760]  親愛的宗律民
[00:09:34.760 --> 00:09:35.640]  你在講台裡面
[00:09:35.640 --> 00:09:36.920]  你在信主到現在
[00:09:36.920 --> 00:09:38.680]  有多少次講到
[00:09:38.680 --> 00:09:44.080]  與基督同定十字架的道理
[00:09:44.080 --> 00:09:46.680]  不多 真的不多
[00:09:46.680 --> 00:09:47.400]  你可以有
[00:09:47.400 --> 00:09:49.080]  現在網路太發達了
[00:09:49.080 --> 00:09:51.720]  你去搜一下
[00:09:51.720 --> 00:09:53.640]  你會發現
[00:09:53.640 --> 00:09:56.360]  今天的講台很少在講這個東西
[00:09:56.360 --> 00:09:58.120]  聖經這麼重要的一個真理
[00:09:58.120 --> 00:09:59.960]  為什麼今天教會很少講
[00:09:59.960 --> 00:10:01.480]  這代表一個可能性
[00:10:01.480 --> 00:10:05.160]  就是教會的信徒臨命膚淺
[00:10:05.160 --> 00:10:07.880]  聽不起這種道
[00:10:07.880 --> 00:10:09.280]  要聽什麼道呢
[00:10:09.280 --> 00:10:10.560]  聽那個軟趴趴的
[00:10:10.560 --> 00:10:11.600]  你懂我意思嗎
[00:10:11.600 --> 00:10:13.200]  稀飯容易吃
[00:10:13.200 --> 00:10:14.320]  稀飯
[00:10:14.320 --> 00:10:15.880]  吃過稀飯嗎
[00:10:15.880 --> 00:10:16.400]  是不是
[00:10:16.400 --> 00:10:17.440]  要吃那聽那
[00:10:17.440 --> 00:10:18.720]  哎呀
[00:10:18.720 --> 00:10:21.440]  所以就是這樣的信息
[00:10:21.440 --> 00:10:23.840]  大家很喜歡
[00:10:23.840 --> 00:10:24.640]  對不對
[00:10:24.640 --> 00:10:25.880]  我的意思不是說
[00:10:25.880 --> 00:10:27.320]  今天我們只講十字架
[00:10:27.320 --> 00:10:28.600]  我下次要講到復活
[00:10:28.600 --> 00:10:29.400]  講到得勝了
[00:10:29.400 --> 00:10:29.880]  是不是
[00:10:29.880 --> 00:10:31.640]  但丟字妹
[00:10:31.640 --> 00:10:34.680]  如果沒有死就不會活
[00:10:34.680 --> 00:10:36.640]  如果沒有與主同死的經歷
[00:10:36.640 --> 00:10:38.840]  就不可能與主同活
[00:10:38.840 --> 00:10:42.800]  這個屬靈的真理是不會改變的
[00:10:42.800 --> 00:10:45.200]  好 那麼
[00:10:45.200 --> 00:10:48.160]  我們首先要來認識一下
[00:10:48.160 --> 00:10:54.520]  什麼叫做與主同死
[00:10:54.520 --> 00:10:56.960]  死是什麼意思
[00:10:56.960 --> 00:11:00.240]  死就是分別分離
[00:11:00.240 --> 00:11:01.760]  separation
[00:11:01.760 --> 00:11:02.240]  對不對
[00:11:02.240 --> 00:11:03.880]  我們的身體死了
[00:11:03.880 --> 00:11:05.800]  就是一個separation
[00:11:05.800 --> 00:11:08.960]  我們的body跟我們的spirit
[00:11:08.960 --> 00:11:09.560]  怎麼樣
[00:11:09.560 --> 00:11:10.800]  跟我們的soul
[00:11:10.800 --> 00:11:15.880]  separation of body and soul
[00:11:15.880 --> 00:11:17.680]  我們的靈魂的死
[00:11:17.680 --> 00:11:20.320]  是separation of man and god
[00:11:20.320 --> 00:11:25.160]  也就是說我們靈魂的死亡
[00:11:25.160 --> 00:11:28.120]  親愛的同志們
[00:11:28.120 --> 00:11:32.800]  因為罪的公價乃是死
[00:11:32.800 --> 00:11:34.760]  那個死什麼意思
[00:11:34.760 --> 00:11:36.080]  那個意思就是說
[00:11:36.080 --> 00:11:38.360]  與神分別
[00:11:38.360 --> 00:11:40.440]  與神隔絕
[00:11:40.440 --> 00:11:43.480]  一個人他如果在罪惡的中間
[00:11:43.480 --> 00:11:45.000]  沒有耶穌基督的救贖
[00:11:45.000 --> 00:11:46.160]  不管他再有學問
[00:11:46.160 --> 00:11:47.400]  不管他再有錢
[00:11:47.400 --> 00:11:50.000]  他是一個死人
[00:11:50.000 --> 00:11:51.080]  他死了
[00:11:51.080 --> 00:11:54.560]  他的死是因為他沒有永生的盼望
[00:11:54.560 --> 00:11:56.040]  他會永恆的死亡
[00:11:56.040 --> 00:11:57.760]  當他的身體死亡的時候
[00:11:57.760 --> 00:12:01.120]  他將永遠的與神分開
[00:12:01.120 --> 00:12:02.440]  清楚沒有
[00:12:02.440 --> 00:12:06.240]  但是保羅在這裡講到的這個死
[00:12:06.240 --> 00:12:08.680]  保羅在這裡講的這個死
[00:12:08.680 --> 00:12:11.120]  他講的意思是
[00:12:11.120 --> 00:12:13.600]  就是我用比較通俗的話
[00:12:13.600 --> 00:12:15.440]  就是沒反應
[00:12:15.440 --> 00:12:17.440]  請問一個人死了之後
[00:12:17.440 --> 00:12:20.440]  你跟他說話他會反應嗎
[00:12:20.440 --> 00:12:22.720]  會不會
[00:12:22.720 --> 00:12:24.840]  會不會反應
[00:12:24.840 --> 00:12:26.840]  不會
[00:12:26.840 --> 00:12:27.520]  現在都準備
[00:12:27.520 --> 00:12:29.240]  當我們去參加追思禮拜的時候
[00:12:29.240 --> 00:12:32.440]  最近我們舉行幾次的追思禮拜
[00:12:32.440 --> 00:12:35.640]  我們最後都有一個瞻仰愚弄對不對
[00:12:35.640 --> 00:12:37.000]  那你去瞻仰愚弄
[00:12:37.000 --> 00:12:39.600]  也許有的人就跑去跟著某某
[00:12:39.600 --> 00:12:41.400]  某某老王啊
[00:12:41.400 --> 00:12:42.440]  你跟他講幾句話
[00:12:42.440 --> 00:12:45.240]  請問你跟他講話有沒有意義
[00:12:45.240 --> 00:12:48.240]  有沒有意義
[00:12:48.240 --> 00:12:49.800]  有意義啊
[00:12:49.800 --> 00:12:54.280]  什麼意義啊
[00:12:54.280 --> 00:12:56.640]  你跟他表達什麼
[00:12:56.640 --> 00:12:59.800]  你跟他講話他聽得到嗎
[00:12:59.800 --> 00:13:03.440]  他能聽嗎
[00:13:03.440 --> 00:13:07.520]  你們是信仰問題哦
[00:13:07.520 --> 00:13:10.600]  我在民間的宗教的習俗裡面看到
[00:13:10.600 --> 00:13:14.160]  他們常常會跟死人講話
[00:13:14.160 --> 00:13:16.520]  我記得有一次我在臺灣主持追思禮拜的時候
[00:13:16.520 --> 00:13:22.680]  幫一個監察委員的媽媽舉行
[00:13:22.680 --> 00:13:27.560]  那麼當我在墓地走的時候
[00:13:27.560 --> 00:13:28.360]  你知道嗎
[00:13:28.360 --> 00:13:32.600]  民間宗教的那些上將人員
[00:13:32.600 --> 00:13:33.880]  就會叮嚀旁邊的人
[00:13:33.880 --> 00:13:35.280]  叮嚀這些商家
[00:13:35.280 --> 00:13:38.120]  往前走不要往後看
[00:13:38.120 --> 00:13:41.520]  為什麼
[00:13:41.520 --> 00:13:44.000]  因為怕你往後看
[00:13:44.000 --> 00:13:45.440]  被他抓走了
[00:13:45.440 --> 00:13:47.160]  被鬼抓走 你懂這意思嗎
[00:13:47.160 --> 00:13:49.960]  這叫迷信啊
[00:13:49.960 --> 00:13:53.440]  我們基督徒需不需要相信這個
[00:13:53.440 --> 00:13:54.960]  所以同樣的
[00:13:54.960 --> 00:13:57.080]  如果一個人死了
[00:13:57.080 --> 00:14:00.480]  請問他還能夠跟你說話嗎
[00:14:00.480 --> 00:14:02.560]  他還能夠跟你聽話嗎
[00:14:02.560 --> 00:14:04.640]  可不可以
[00:14:04.640 --> 00:14:07.760]  坦白說你跟他講話
[00:14:07.760 --> 00:14:11.800]  你只是自我安慰
[00:14:11.800 --> 00:14:13.960]  你禱告給主沒問題
[00:14:13.960 --> 00:14:15.520]  懂我意思嗎
[00:14:15.520 --> 00:14:18.280]  可是你跟死的人講話
[00:14:18.280 --> 00:14:21.760]  你是對流
[00:14:21.760 --> 00:14:24.880]  清楚沒
[00:14:24.880 --> 00:14:27.200]  用這一個概念來講
[00:14:27.200 --> 00:14:31.640]  當保羅說我們與基督同死的時候
[00:14:31.640 --> 00:14:36.280]  一個死了的人他沒有反應的
[00:14:36.280 --> 00:14:39.040]  如果我真是一個已經死了的人
[00:14:39.040 --> 00:14:41.480]  我與基督已經同死了
[00:14:41.480 --> 00:14:44.360]  那麼別人罵我
[00:14:44.360 --> 00:14:48.040]  沒反應
[00:14:48.040 --> 00:14:50.760]  親愛的兄弟們
[00:14:50.760 --> 00:14:58.160]  你覺得這個容易嗎
[00:14:58.160 --> 00:15:03.760]  所以與基督同死 與主同死
[00:15:03.760 --> 00:15:09.040]  那這個地方我們又要講的客觀跟主觀了
[00:15:09.040 --> 00:15:11.240]  客觀的講
[00:15:11.240 --> 00:15:15.680]  我們在耶穌定十字架的時候
[00:15:15.680 --> 00:15:17.640]  怎麼樣
[00:15:17.640 --> 00:15:19.160]  我們已經跟祂同定十字架
[00:15:19.160 --> 00:15:20.560]  羅馬書第六章第六節
[00:15:20.560 --> 00:15:26.520]  因為知道我們的救人和祂同定十字架
[00:15:26.520 --> 00:15:27.960]  親愛的兄弟們
[00:15:27.960 --> 00:15:33.840]  請問耶穌什麼時候定十字架的
[00:15:33.840 --> 00:15:36.400]  兩千年前對不對
[00:15:36.400 --> 00:15:38.880]  那麼所以跟祂一同定十字架
[00:15:38.880 --> 00:15:40.880]  什麼時候定的
[00:15:40.880 --> 00:15:46.720]  什麼時候定的
[00:15:46.720 --> 00:15:51.640]  兩千年前你已經跟祂同定十字架
[00:15:51.640 --> 00:15:52.680]  你說我還沒出生
[00:15:52.680 --> 00:15:53.920]  是的 你還沒有出生
[00:15:53.920 --> 00:15:56.400]  可是這是叫做在基督裡面
[00:15:56.400 --> 00:15:59.000]  祂已經給我們成就的救恩
[00:15:59.000 --> 00:16:01.000]  就是凡是信祂的人
[00:16:01.000 --> 00:16:06.000]  我們就與祂同定十字架
[00:16:06.000 --> 00:16:10.440]  請告訴我誰跟祂同定十字架
[00:16:10.440 --> 00:16:13.680]  這裡說救人看到沒有
[00:16:13.680 --> 00:16:16.800]  請你記得救人跟祂同定十字架
[00:16:16.800 --> 00:16:18.800]  因此客觀的來講
[00:16:18.800 --> 00:16:20.080]  你我都死了
[00:16:20.080 --> 00:16:22.080]  如果你真正重生得救的
[00:16:22.080 --> 00:16:23.320]  你我都已經死了
[00:16:23.320 --> 00:16:30.680]  跟你旁邊說你已經死了
[00:16:30.680 --> 00:16:37.560]  但是請問你真的死了嗎
[00:16:37.560 --> 00:16:40.320]  真的死了嗎
[00:16:40.320 --> 00:16:44.080]  有的人是半死半活
[00:16:44.080 --> 00:16:47.520]  有的人是不死不活
[00:16:47.520 --> 00:16:51.160]  有的人是死而復活
[00:16:51.160 --> 00:16:54.080]  你是屬於哪一種
[00:16:54.080 --> 00:16:55.800]  親愛的兄弟妹
[00:16:55.800 --> 00:17:03.520]  所以我們一生都要追求與主同死
[00:17:03.520 --> 00:17:05.120]  你說我信主已經二十年
[00:17:05.120 --> 00:17:06.880]  你說我信主已經五十年了
[00:17:06.880 --> 00:17:07.760]  六十九年了
[00:17:07.760 --> 00:17:10.280]  像趙老師一樣 親愛的兄弟妹
[00:17:10.280 --> 00:17:17.520]  死了沒有
[00:17:17.520 --> 00:17:18.840]  還沒有死透
[00:17:18.840 --> 00:17:20.520]  趙老師自己招供
[00:17:20.520 --> 00:17:25.160]  還沒有死透
[00:17:25.160 --> 00:17:27.720]  什麼時候死透
[00:17:27.720 --> 00:17:30.200]  什麼時候才會死透
[00:17:30.200 --> 00:17:30.920]  親愛的兄弟妹
[00:17:30.920 --> 00:17:33.800]  有人一生都沒有死
[00:17:33.800 --> 00:17:35.080]  不要說死透
[00:17:35.080 --> 00:17:40.560]  有人一生他都不覺得他該死
[00:17:40.560 --> 00:17:42.760]  這個整個的社會
[00:17:42.760 --> 00:17:47.000]  心理學 哲學都告訴我們
[00:17:47.000 --> 00:17:52.680]  不要死 什麼死
[00:17:52.680 --> 00:17:54.000]  這個整個的世界
[00:17:54.000 --> 00:17:55.800]  所以我們今天要看
[00:17:55.800 --> 00:17:58.080]  這個死是指的什麼死
[00:17:58.080 --> 00:17:59.400]  什麼死
[00:17:59.400 --> 00:18:00.840]  我們的救人要死
[00:18:00.840 --> 00:18:03.960]  好 那我們來看看
[00:18:03.960 --> 00:18:06.560]  我們來看看
[00:18:06.560 --> 00:18:09.920]  這個我們要經歷與主同死
[00:18:09.920 --> 00:18:12.040]  首先我們需要來認識一下
[00:18:12.040 --> 00:18:15.920]  這個為什麼我們該死
[00:18:15.920 --> 00:18:20.160]  首先我們來讀這段聖經
[00:18:20.160 --> 00:18:25.400]  因為知道我們的救人和他同定十字架
[00:18:25.400 --> 00:18:26.360]  跟著一起念
[00:18:26.360 --> 00:18:28.800]  這樣子的話你讀了你就會有印象
[00:18:28.800 --> 00:18:33.520]  因為知道我們的救人和他同定十字架
[00:18:33.520 --> 00:18:36.080]  我們若是與基督同死
[00:18:36.080 --> 00:18:38.720]  就性必與他同活
[00:18:38.720 --> 00:18:42.920]  這樣你們向罪也當看自己是死的
[00:18:42.920 --> 00:18:44.480]  好 你看到沒有
[00:18:44.480 --> 00:18:46.960]  我們若是與基督同死
[00:18:46.960 --> 00:18:50.320]  我們也必定會與他同活
[00:18:50.320 --> 00:18:50.960]  看到沒有
[00:18:50.960 --> 00:18:53.520]  與基督同死跟與基督同活
