
[00:00:00.000 --> 00:00:05.240]  好,今天講題是「幸出玉子晴」
[00:14:30.560 --> 00:14:32.640]  他講到這種團契
[00:14:32.640 --> 00:14:33.720]  不是我們這種口號
[00:14:33.720 --> 00:14:35.200]  回到團契
[00:14:35.200 --> 00:14:37.200]  團契找職員
[00:14:37.200 --> 00:14:38.600]  不是那種口號
[00:14:38.600 --> 00:14:41.600]  這種團契原來是colonia
[00:14:41.600 --> 00:14:43.480]  那種聯合的關係
[00:14:43.480 --> 00:14:45.480]  是天天一起的
[00:14:45.480 --> 00:14:46.720]  一起聆聽的
[00:14:46.720 --> 00:14:47.840]  一起崇拜
[00:14:47.840 --> 00:14:49.600]  一起小組行山
[00:14:49.600 --> 00:14:51.920]  一起分享生命的需要
[00:14:51.920 --> 00:14:52.880]  一起說笑
[00:14:52.880 --> 00:14:54.080]  一起流淚
[00:14:54.080 --> 00:14:56.080]  一起互相扶持
[00:14:56.080 --> 00:14:58.560]  甚至我聽到很多弟兄姊妹說
[00:14:58.560 --> 00:15:00.000]  當他人生的低谷
[00:15:00.000 --> 00:15:00.800]  在那一刻
[00:15:00.800 --> 00:15:02.160]  就是這些弟兄姊妹
[00:15:02.160 --> 00:15:02.800]  這些牧者
[00:15:02.800 --> 00:15:03.720]  這些家人
[00:15:03.720 --> 00:15:04.680]  去到家中
[00:15:04.680 --> 00:15:06.520]  將他帶到神面前
[00:15:06.520 --> 00:15:10.400]  否則他早就離婚了
[00:15:10.400 --> 00:15:11.640]  作為牧者一定聽過
[00:15:11.640 --> 00:15:12.920]  我和很多弟兄姊妹
[00:15:12.920 --> 00:15:14.640]  如果不是這些家人
[00:15:14.640 --> 00:15:15.480]  這些弟兄姊妹
[00:15:15.480 --> 00:15:17.400]  或者這些人和我同行
[00:15:17.400 --> 00:15:19.320]  我早就放棄了自己
[00:15:19.320 --> 00:15:21.480]  我早就已經在島上
[00:15:21.480 --> 00:15:25.160]  早就已經在這些毒品裡面
[00:15:25.160 --> 00:15:26.640]  我已經完結了
[00:15:26.640 --> 00:15:27.800]  真的
[00:15:27.800 --> 00:15:30.360]  這種關係說得很清楚
[00:15:30.360 --> 00:15:33.480]  甚至聖經描述這個colonia
[00:15:33.480 --> 00:15:34.440]  這種交接
[00:15:34.440 --> 00:15:35.160]  這種相交
[00:15:35.160 --> 00:15:36.720]  或者這種團契
[00:15:36.720 --> 00:15:40.000]  是和神一樣密切的關係
[00:15:40.000 --> 00:15:42.960]  他說我們乃是與父並他而子
[00:15:42.960 --> 00:15:43.880]  耶穌基督
[00:15:43.880 --> 00:15:44.680]  什麼?
[00:15:44.680 --> 00:15:47.360]  相交的
[00:15:47.360 --> 00:15:48.720]  這個字是colonia
[00:15:48.720 --> 00:15:50.360]  即是團契
[00:15:50.360 --> 00:15:52.560]  天天代表相上
[00:15:52.560 --> 00:15:54.200]  花時間
[00:15:54.200 --> 00:15:54.920]  剛才我說了
[00:15:54.920 --> 00:15:55.760]  吃飯聊天
[00:15:55.760 --> 00:15:57.040]  那種很重要
[00:15:57.040 --> 00:15:58.200]  有需要的
[00:15:58.200 --> 00:16:00.200]  一起承擔生命
[00:16:00.200 --> 00:16:00.880]  我們都知道
[00:16:00.880 --> 00:16:04.560]  有時這些事我們根本解決不了
[00:16:04.560 --> 00:16:06.200]  但是有人和你同行
[00:16:06.200 --> 00:16:07.480]  和沒有人同行
[00:16:07.480 --> 00:16:09.720]  是兩回事
[00:16:09.720 --> 00:16:11.440]  不僅如此
[00:16:11.440 --> 00:16:13.200]  他還花心思
