
[00:00:00.000 --> 00:00:04.000]  今天我們繼續要用菲律賓書第二章
[00:02:00.000 --> 00:02:03.000]  我們承認我們真的是什麼都沒有
[00:02:03.000 --> 00:02:05.000]  主如果不是祢把祢自己的豐盛
[00:02:05.000 --> 00:02:07.000]  加在我們的身上
[00:02:07.000 --> 00:02:09.000]  主我們真的是很貧窮
[00:02:09.000 --> 00:02:10.000]  主我們感謝祢
[00:02:10.000 --> 00:02:12.000]  感謝祢真的是吸引我們
[00:02:12.000 --> 00:02:15.000]  節省了我們讓我們回到祢的面前
[00:02:15.000 --> 00:02:18.000]  讓我們能承受從祢那裡來的永生
[00:02:18.000 --> 00:02:20.000]  承受祢的生命
[00:02:20.000 --> 00:02:22.000]  承受祢自己的豐盛
[00:02:22.000 --> 00:02:23.000]  我們感謝祢
[00:02:23.000 --> 00:02:26.000]  我們把今天這段時間仰望在祢的手中
[00:02:26.000 --> 00:02:28.000]  讓我們存著一個謙卑的心
[00:02:28.000 --> 00:02:29.000]  讓我們定義
[00:02:29.000 --> 00:02:31.000]  我們要聽到祢自己的話
[00:02:31.000 --> 00:02:34.000]  主祢把祢的話語向我們顯明
[00:02:34.000 --> 00:02:37.000]  藉著祢的聖靈啟示給我們
[00:02:37.000 --> 00:02:38.000]  開啟我們的心
[00:02:38.000 --> 00:02:40.000]  開啟我們心中的眼睛
[00:02:40.000 --> 00:02:42.000]  開啟我們的耳朵
[00:02:42.000 --> 00:02:43.000]  讓我們能夠聽見
[00:02:43.000 --> 00:02:45.000]  讓我們也能夠看見
[00:02:45.000 --> 00:02:47.000]  讓我們的心能夠悔改
[00:02:47.000 --> 00:02:48.000]  我們感謝禱告
[00:02:48.000 --> 00:02:51.000]  侍奉主耶穌基督的聖靈
[00:02:51.000 --> 00:02:52.000]  我們
[00:02:52.000 --> 00:03:00.000]  我不知道那個
[00:03:00.000 --> 00:03:03.000]  張達有沒有找到我的東西
[00:03:03.000 --> 00:03:05.000]  我很晚才交給他
[00:03:05.000 --> 00:03:07.000]  所以不能怪他
[00:03:08.000 --> 00:03:11.000]  那我們再讀這個
[00:03:11.000 --> 00:03:15.000]  菲律賓書第二章第五節到第八節
[00:03:15.000 --> 00:03:18.000]  那麼這個是今天所要講的
[00:03:18.000 --> 00:03:19.000]  我們現在再讀
[00:03:19.000 --> 00:03:23.000]  菲律賓書第二章第五節到第八節
[00:03:23.000 --> 00:03:26.000]  我們一起來
[00:03:26.000 --> 00:03:30.000]  你們當以基督耶穌的心為心
[00:03:30.000 --> 00:03:32.000]  祂本有神的形象
[00:03:32.000 --> 00:03:36.000]  不以自己與神同等為搶奪的
[00:03:36.000 --> 00:03:39.000]  凡道虛己取了奴僕的形象
[00:03:39.000 --> 00:03:41.000]  成為人的樣式
[00:03:41.000 --> 00:03:43.000]  既有人的樣子
[00:03:43.000 --> 00:03:44.000]  就自己卑微
[00:03:44.000 --> 00:03:46.000]  純心順服
[00:03:46.000 --> 00:03:47.000]  以至於死
[00:03:47.000 --> 00:03:50.000]  且死在十字架上
[00:03:50.000 --> 00:03:51.000]  各位姐妹
[00:03:51.000 --> 00:03:53.000]  上次我們講到
[00:03:53.000 --> 00:03:56.000]  菲律賓書第二章第五節的
[00:03:56.000 --> 00:03:57.000]  從那邊開始的時候
[00:03:57.000 --> 00:03:58.000]  我們就曉得
[00:03:58.000 --> 00:04:01.000]  這個第五節一直到第十一節
[00:04:01.000 --> 00:04:03.000]  對初期教會的門徒來說
[00:04:03.000 --> 00:04:05.000]  是一種詩歌
[00:04:05.000 --> 00:04:08.000]  就是像聖詩一樣
[00:04:08.000 --> 00:04:10.000]  不是我們現在所唱的
[00:04:10.000 --> 00:04:12.000]  現代的詩歌
[00:04:12.000 --> 00:04:14.000]  而是詩歌本
[00:04:14.000 --> 00:04:16.000]  像我們生命聖詩裡面的
[00:04:16.000 --> 00:04:17.000]  詩歌本一樣
[00:04:17.000 --> 00:04:18.000]  我們有前面
[00:04:18.000 --> 00:04:20.000]  一共有好幾節
[00:04:20.000 --> 00:04:22.000]  我們說一個小段一個小段
[00:04:22.000 --> 00:04:24.000]  英文叫做Stanza
[00:04:24.000 --> 00:04:25.000]  我們有幾節
[00:04:25.000 --> 00:04:27.000]  然後最後來一個
[00:04:27.000 --> 00:04:29.000]  這個叫做什麼呢
[00:04:29.000 --> 00:04:30.000]  副歌
[00:04:30.000 --> 00:04:32.000]  那麼下面一個slide
[00:04:32.000 --> 00:04:34.000]  也許我們就可以看得出來
[00:04:34.000 --> 00:04:36.000]  上一次我們講到
[00:04:36.000 --> 00:04:39.000]  真的是用詩歌來想像
[00:04:39.000 --> 00:04:41.000]  這首詩歌
[00:04:41.000 --> 00:04:42.000]  第一節提到
[00:04:42.000 --> 00:04:44.000]  耶穌是神
[00:04:44.000 --> 00:04:45.000]  第二節提到
[00:04:45.000 --> 00:04:47.000]  祂不爭奪榮耀
[00:04:47.000 --> 00:04:48.000]  第三節提到
[00:04:48.000 --> 00:04:50.000]  祂寧可放下祂自己
[00:04:50.000 --> 00:04:52.000]  或者是說虛己
[00:04:52.000 --> 00:04:54.000]  第四節就講到說
[00:04:54.000 --> 00:04:55.000]  祂自己卑微
[00:04:55.000 --> 00:04:57.000]  或者是說順服
[00:04:57.000 --> 00:05:00.000]  第五節就講到說
[00:05:00.000 --> 00:05:02.000]  祂死在十字架上
[00:05:02.000 --> 00:05:04.000]  聖經上告訴我們說
[00:05:04.000 --> 00:05:05.000]  祂順服
[00:05:05.000 --> 00:05:06.000]  以至於死
[00:05:06.000 --> 00:05:08.000]  且死在十字架上
[00:05:08.000 --> 00:05:09.000]  這是第五節
[00:05:09.000 --> 00:05:10.000]  如果你去看
[00:05:10.000 --> 00:05:11.000]  我們的生命聖詩的話
[00:05:11.000 --> 00:05:13.000]  它就有一小段一小段
[00:05:13.000 --> 00:05:14.000]  我們先唱
[00:05:14.000 --> 00:05:15.000]  把這些都唱完了之後
[00:05:15.000 --> 00:05:17.000]  唱到第六節
[00:05:17.000 --> 00:05:19.000]  第六節是什麼呢
[00:05:19.000 --> 00:05:21.000]  就是從死裡復活
[00:05:21.000 --> 00:05:22.000]  就是我們今天
[00:05:22.000 --> 00:05:23.000]  所要從第九節
[00:05:23.000 --> 00:05:25.000]  一直到第十一節所看的
[00:05:25.000 --> 00:05:28.000]  那麼最後就有一個副歌
[00:05:28.000 --> 00:05:30.000]  那麼過去的那種聖詩
[00:05:30.000 --> 00:05:32.000]  剛剛前面都是講到
[00:05:32.000 --> 00:05:33.000]  一些真理
[00:05:33.000 --> 00:05:36.000]  講到一些叫做DACCHUNG
[00:05:36.000 --> 00:05:40.000]  就是基礎的要義
[00:05:40.000 --> 00:05:41.000]  那我們從這裡面
[00:05:41.000 --> 00:05:42.000]  我們可以看到
[00:05:42.000 --> 00:05:43.000]  很多聖經上的
[00:05:43.000 --> 00:05:45.000]  神學上面的一些真理
[00:05:45.000 --> 00:05:46.000]  在那個地方
[00:05:46.000 --> 00:05:48.000]  然後到副歌的時候
[00:05:48.000 --> 00:05:52.000]  就是要求唱歌的人回應
[00:05:52.000 --> 00:05:53.000]  一般來講
[00:05:53.000 --> 00:05:55.000]  唱到副歌的時候
[00:05:55.000 --> 00:05:57.000]  就是人願意把他自己
[00:05:57.000 --> 00:05:59.000]  完全照著神的話
[00:05:59.000 --> 00:06:01.000]  奉獻給神
[00:06:01.000 --> 00:06:02.000]  那麼今天
[00:06:02.000 --> 00:06:04.000]  我們要看最後兩個
[00:06:04.000 --> 00:06:06.000]  第一個是從死裡復活
[00:06:06.000 --> 00:06:07.000]  這就是第六節
[00:06:07.000 --> 00:06:08.000]  第六段
[00:06:08.000 --> 00:06:10.000]  就是音樂上面的第六段
[00:06:10.000 --> 00:06:12.000]  然後就是副歌
[00:06:12.000 --> 00:06:14.000]  副歌我們通常叫做Refrain
[00:06:14.000 --> 00:06:16.000]  那麼副歌不是附帶的
[00:06:16.000 --> 00:06:18.000]  副歌真的是很重要
[00:06:18.000 --> 00:06:20.000]  副歌就是讓我們回應
[00:06:20.000 --> 00:06:22.000]  我們唱聖詩的時候
[00:06:22.000 --> 00:06:23.000]  我們通常
[00:06:23.000 --> 00:06:26.000]  現在我們很少唱聖詩
[00:06:26.000 --> 00:06:29.000]  那麼像我這個年齡
[00:06:29.000 --> 00:06:31.000]  我唱起聖詩來
[00:06:31.000 --> 00:06:33.000]  我是很高興很高興
[00:06:33.000 --> 00:06:34.000]  為什麼
[00:06:34.000 --> 00:06:36.000]  因為我會唱
[00:06:36.000 --> 00:06:38.000]  那麼唱了幾十年
[00:06:38.000 --> 00:06:41.000]  唱了新的
[00:06:41.000 --> 00:06:42.000]  我就只能聽
[00:06:42.000 --> 00:06:44.000]  這些年輕人他們唱
[00:06:44.000 --> 00:06:45.000]  唱得很高興
[00:06:45.000 --> 00:06:47.000]  不過也是很感謝神
[00:06:47.000 --> 00:06:48.000]  我們能夠用各種
[00:06:48.000 --> 00:06:50.000]  不同的詩歌來敬拜神
[00:06:50.000 --> 00:06:53.000]  但是我們從這一段聖經裡面
[00:06:53.000 --> 00:06:54.000]  我們真的是
[00:06:54.000 --> 00:06:55.000]  你從生命聖事裡面
[00:06:55.000 --> 00:06:57.000]  你就可以明白了
[00:06:57.000 --> 00:06:58.000]  那今天我們就要講
[00:06:58.000 --> 00:07:00.000]  最後一段
[00:07:00.000 --> 00:07:03.000]  就是神使他從死裡復活
[00:07:03.000 --> 00:07:05.000]  那麼上次我們講到
[00:07:05.000 --> 00:07:06.000]  第六節到第八節的時候
[00:07:06.000 --> 00:07:08.000]  我們剛才也提到了
[00:07:08.000 --> 00:07:09.000]  講到耶穌
[00:07:09.000 --> 00:07:14.000]  祂是一個和一的榜樣
[00:07:14.000 --> 00:07:16.000]  或者是說和睦的榜樣
[00:07:16.000 --> 00:07:17.000]  或者是說
[00:07:17.000 --> 00:07:20.000]  祂就是一個謙卑的榜樣
[00:07:20.000 --> 00:07:23.000]  那九到十一節講什麼呢
[00:07:23.000 --> 00:07:24.000]  就講父神對基督
[00:07:24.000 --> 00:07:26.000]  祂自己的謙卑
[00:07:26.000 --> 00:07:27.000]  祂自己卑微
[00:07:27.000 --> 00:07:28.000]  祂自己捨棄
[00:07:28.000 --> 00:07:31.000]  那麼父神做了什麼事情
[00:07:31.000 --> 00:07:33.000]  不是說報答祂
[00:07:33.000 --> 00:07:35.000]  乃是因為祂所做的這些事情
[00:07:35.000 --> 00:07:37.000]  所以父神就接下去
[00:07:37.000 --> 00:07:39.000]  做祂要做的事情
[00:07:39.000 --> 00:07:40.000]  今天我們從第九節
[00:07:40.000 --> 00:07:42.000]  我們就要看兩件事情
[00:07:42.000 --> 00:07:43.000]  第一件事情
[00:07:43.000 --> 00:07:47.000]  就是神將祂升為至高
[00:07:47.000 --> 00:07:48.000]  這是第一件事情
[00:07:48.000 --> 00:07:49.000]  我們要看的
[00:07:49.000 --> 00:07:51.000]  就是神將祂升為至高
[00:07:51.000 --> 00:07:53.000]  第二件事情要看的什麼呢
[00:07:53.000 --> 00:07:58.000]  就是神把那一個超乎萬民之上的名
[00:07:58.000 --> 00:08:00.000]  加在祂的身上
[00:08:00.000 --> 00:08:04.000]  就是賜給祂那超乎萬民之上的名
[00:08:04.000 --> 00:08:05.000]  第一個呢
[00:08:05.000 --> 00:08:07.000]  就是神將祂升為至高
[00:08:07.000 --> 00:08:09.000]  英文就是Exalted Him
[00:08:09.000 --> 00:08:10.000]  第二個呢
[00:08:10.000 --> 00:08:13.000]  就是神把祂那個超乎萬民之上的名
[00:08:13.000 --> 00:08:14.000]  賜給祂
[00:08:14.000 --> 00:08:16.000]  就是Bestowed on Him
[00:08:16.000 --> 00:08:17.000]  這兩個字
[00:08:17.000 --> 00:08:21.000]  都是告訴我們是神所做的
[00:08:21.000 --> 00:08:24.000]  主耶穌祂先是自卑
[00:08:24.000 --> 00:08:27.000]  祂原來是本為神的樣子
[00:08:27.000 --> 00:08:30.000]  祂也是非常豐盛
[00:08:30.000 --> 00:08:32.000]  但是祂願意謙卑
[00:08:32.000 --> 00:08:34.000]  祂自己把祂自己降卑下來
[00:08:34.000 --> 00:08:36.000]  受人藐視
[00:08:36.000 --> 00:08:38.000]  這是在以賽亞書
[00:08:38.000 --> 00:08:39.000]  以賽亞先知
[00:08:39.000 --> 00:08:40.000]  祂就預言的
[00:08:40.000 --> 00:08:42.000]  祂被人藐視
[00:08:42.000 --> 00:08:43.000]  然後最後呢
[00:08:43.000 --> 00:08:45.000]  升為至高
[00:08:45.000 --> 00:08:46.000]  使徒彼得
[00:08:46.000 --> 00:08:48.000]  剛才我們念彼得前書
[00:08:48.000 --> 00:08:50.000]  第一章十一節
[00:08:50.000 --> 00:08:51.000]  也是這麼講
[00:08:51.000 --> 00:08:53.000]  主耶穌基督祂來了
[00:08:53.000 --> 00:08:55.000]  先是要受苦難
[00:08:55.000 --> 00:08:56.000]  然後呢
[00:08:56.000 --> 00:08:57.000]  才得榮耀
[00:08:57.000 --> 00:09:01.000]  這就是基督為我們開了一條新的路
[00:09:01.000 --> 00:09:04.000]  記不記得在希伯來書第十二章那邊
[00:09:04.000 --> 00:09:05.000]  對不對
[00:09:05.000 --> 00:09:08.000]  他說基督為我們開了一條又新又活的路
[00:09:08.000 --> 00:09:09.000]  其實這個呢
[00:09:09.000 --> 00:09:10.000]  就是祂的一條路
[00:09:10.000 --> 00:09:13.000]  祂為我們開了這一條路
[00:09:13.000 --> 00:09:15.000]  祂也讓我們學祂的樣子
[00:09:15.000 --> 00:09:18.000]  祂也讓我們跟著祂走這一條路
[00:09:18.000 --> 00:09:20.000]  記不記得馬太福音第十一章
[00:09:20.000 --> 00:09:21.000]  那邊就告訴我們
[00:09:21.000 --> 00:09:22.000]  祂告訴我們
[00:09:22.000 --> 00:09:24.000]  祂說我心裡柔和謙卑
[00:09:24.000 --> 00:09:25.000]  你們當富我的惡
[00:09:25.000 --> 00:09:26.000]  學我的樣式
[00:09:26.000 --> 00:09:29.000]  這是主耶穌講的
[00:09:29.000 --> 00:09:30.000]  換句話說
[00:09:30.000 --> 00:09:32.000]  祂為我們教會
[00:09:32.000 --> 00:09:34.000]  或者是說為了祂的門徒
[00:09:34.000 --> 00:09:36.000]  或者是為了輸祂的人
[00:09:36.000 --> 00:09:38.000]  定下了這麼一個屬靈的原則
[00:09:38.000 --> 00:09:41.000]  我自己稱祂是天國的律
[00:09:41.000 --> 00:09:43.000]  天國的律
[00:09:43.000 --> 00:09:44.000]  是什麼呢
[00:09:44.000 --> 00:09:48.000]  就是你想要升高嗎
[00:09:48.000 --> 00:09:51.000]  你必須要先自卑
[00:09:51.000 --> 00:09:55.000]  你必須要先把你自己降卑
[00:09:55.000 --> 00:09:57.000]  那我們現在就開始看第九節
[00:09:57.000 --> 00:10:00.000]  神為耶穌自己祂的自卑
[00:10:00.000 --> 00:10:02.000]  自己卑微所做的事情
[00:10:02.000 --> 00:10:05.000]  就是神使祂升為至高
[00:10:05.000 --> 00:10:08.000]  或者是說和合本神將祂升為至高
[00:10:08.000 --> 00:10:09.000]  注意看
[00:10:09.000 --> 00:10:11.000]  這是神使祂升為至高
[00:10:11.000 --> 00:10:14.000]  這是神做的事情
[00:10:14.000 --> 00:10:15.000]  換句話講
[00:10:15.000 --> 00:10:16.000]  不是從人來的
[00:10:16.000 --> 00:10:19.000]  也不是自己把自己抬高的
[00:10:19.000 --> 00:10:21.000]  主耶穌在路加福音第十八章
[00:10:21.000 --> 00:10:23.000]  第九節到十四節那邊
[00:10:23.000 --> 00:10:24.000]  講了一個比喻
[00:10:24.000 --> 00:10:27.000]  就是有兩個人到店裡面去禱告
[00:10:27.000 --> 00:10:28.000]  一個是法利塞人
[00:10:28.000 --> 00:10:30.000]  一個是一個穗吏
[00:10:30.000 --> 00:10:31.000]  那麼這個法利塞人呢
[00:10:31.000 --> 00:10:33.000]  聖經上講的很有意思
[00:10:33.000 --> 00:10:34.000]  聖經上講說
[00:10:34.000 --> 00:10:36.000]  他自言自語
[00:10:36.000 --> 00:10:37.000]  他到了神的面前
[00:10:37.000 --> 00:10:38.000]  自言自語
[00:10:38.000 --> 00:10:40.000]  他的禱告是講給他自己聽的
[00:10:40.000 --> 00:10:42.000]  他講什麼呢
[00:10:42.000 --> 00:10:44.000]  他就說我不像這個人
[00:10:44.000 --> 00:10:45.000]  他自以為異
[00:10:45.000 --> 00:10:46.000]  所以神就說
[00:10:46.000 --> 00:10:47.000]  主耶穌就講
[00:10:47.000 --> 00:10:49.000]  這個人他自以為異
[00:10:49.000 --> 00:10:50.000]  他輕視別人
[00:10:50.000 --> 00:10:51.000]  他藐視別人
[00:10:51.000 --> 00:10:55.000]  特別是藐視這個穗吏在他旁邊的
[00:10:55.000 --> 00:10:57.000]  他也講說我不像這個穗吏
[00:10:57.000 --> 00:10:58.000]  我一個禮拜
[00:10:58.000 --> 00:11:00.000]  禁食兩次
[00:11:00.000 --> 00:11:01.000]  我把我所有的十分之一
[00:11:01.000 --> 00:11:03.000]  全部奉獻給神
[00:11:03.000 --> 00:11:05.000]  這是這個法利塞人
[00:11:05.000 --> 00:11:08.000]  他自以為他比別人善
[00:11:08.000 --> 00:11:11.000]  他自以為他自己做了很多善行
[00:11:11.000 --> 00:11:14.000]  他自以為他自己所行的是異
[00:11:14.000 --> 00:11:15.000]  那麼另外一個穗吏
[00:11:15.000 --> 00:11:16.000]  站在神的面前
[00:11:16.000 --> 00:11:19.000]  他只敢遠遠的站在神的面前
[00:11:19.000 --> 00:11:20.000]  他垂著胸
[00:11:20.000 --> 00:11:21.000]  他求神開恩
[00:11:21.000 --> 00:11:22.000]  可憐他
[00:11:22.000 --> 00:11:23.000]  他求神可憐他
[00:11:23.000 --> 00:11:25.000]  他是個罪人
[00:11:25.000 --> 00:11:26.000]  在神的眼裡面
[00:11:26.000 --> 00:11:27.000]  這個法利塞人呢
[00:11:27.000 --> 00:11:30.000]  就是自己抬高自己
[00:11:30.000 --> 00:11:31.000]  這就是菲律賓書
[00:11:31.000 --> 00:11:33.000]  我們在前面所講過第二節
[00:11:33.000 --> 00:11:35.000]  第二章第三節
[00:11:35.000 --> 00:11:37.000]  那就是說虛浮的榮耀
[00:11:37.000 --> 00:11:38.000]  換句話講
[00:11:38.000 --> 00:11:40.000]  當人我們在這個世界上
[00:11:40.000 --> 00:11:42.000]  我們憑著我們自己的義
[00:11:42.000 --> 00:11:43.000]  憑著我們自己的善行
[00:11:43.000 --> 00:11:45.000]  把我們自己抬高的時候
[00:11:45.000 --> 00:11:51.000]  在神的面前是虛浮的
[00:11:51.000 --> 00:11:53.000]  不是從人來的
[00:11:53.000 --> 00:11:54.000]  第二個
[00:11:54.000 --> 00:11:56.000]  也不是從人來的高升
[00:11:56.000 --> 00:11:58.000]  或者是說升高
[00:11:58.000 --> 00:11:59.000]  抬高
[00:11:59.000 --> 00:12:02.000]  那麼就像約翰福音第五章44節
[00:12:02.000 --> 00:12:03.000]  那邊所講的
[00:12:03.000 --> 00:12:05.000]  主耶穌告訴這些法利塞人
[00:12:05.000 --> 00:12:06.000]  告訴這些文士
[00:12:06.000 --> 00:12:12.000]  他們說你們是彼此求榮耀
[00:12:12.000 --> 00:12:14.000]  你們彼此在那邊稱讚對方
[00:12:14.000 --> 00:12:17.000]  你們彼此在那邊誇獎對方
[00:12:17.000 --> 00:12:18.000]  這是從人來的
[00:12:18.000 --> 00:12:20.000]  但是你們卻不願意謙卑
[00:12:20.000 --> 00:12:22.000]  放下自己
[00:12:22.000 --> 00:12:24.000]  所以我們從聖經上面看
[00:12:24.000 --> 00:12:26.000]  如果是神將他升為至高
[00:12:26.000 --> 00:12:28.000]  不是從自己來的
[00:12:28.000 --> 00:12:31.000]  也不是從別的人來的
[00:12:31.000 --> 00:12:34.000]  那是神使他升為至高
[00:12:34.000 --> 00:12:36.000]  我們從主耶穌的謙卑來看
[00:12:36.000 --> 00:12:39.000]  他先是滿有神的形象
[00:12:39.000 --> 00:12:41.000]  然後他虛極
[00:12:41.000 --> 00:12:42.000]  然後他最後順服
[00:12:42.000 --> 00:12:45.000]  他死在十字架上
[00:12:45.000 --> 00:12:46.000]  對我們來說
[00:12:46.000 --> 00:12:48.000]  或者是從聖經上面看
[00:12:48.000 --> 00:12:51.000]  這就是一個屬靈的謙卑
[00:12:51.000 --> 00:12:52.000]  那麼屬靈的謙卑
[00:12:52.000 --> 00:12:55.000]  跟世界上的謙卑是不一樣的
[00:12:55.000 --> 00:12:56.000]  屬靈的謙卑
[00:12:56.000 --> 00:12:59.000]  首先我們要經歷十字架的死
[00:12:59.000 --> 00:13:01.000]  那就是主耶穌為我們所成就的
[00:13:01.000 --> 00:13:02.000]  最後一件事情
[00:13:02.000 --> 00:13:04.000]  就是我們上次所提到的
[00:13:04.000 --> 00:13:06.000]  他順服至於死
[00:13:06.000 --> 00:13:07.000]  且死在十字架上
[00:13:07.000 --> 00:13:10.000]  但是對我們來講呢
[00:13:10.000 --> 00:13:13.000]  我們因為經歷過主耶穌的死
[00:13:13.000 --> 00:13:15.000]  我們被釘死在十字架上
[00:13:15.000 --> 00:13:16.000]  跟他一樣
[00:13:16.000 --> 00:13:19.000]  雖然我沒有親自地被釘死在十字架上
[00:13:19.000 --> 00:13:21.000]  但是因為我信他
[00:13:21.000 --> 00:13:24.000]  所以我跟他一同釘死在十字架上
[00:13:24.000 --> 00:13:27.000]  然後因為我跟他一同釘死在十字架上
[00:13:27.000 --> 00:13:29.000]  我能夠分享他的死
[00:13:29.000 --> 00:13:31.000]  我也能夠分享他的復活
[00:13:31.000 --> 00:13:34.000]  所以因著我們信了主耶穌
[00:13:34.000 --> 00:13:37.000]  我們經過了死
[00:13:37.000 --> 00:13:40.000]  然後我們在經歷他的復活
[00:13:40.000 --> 00:13:43.000]  那麼我們從聖經上面看見
[00:13:43.000 --> 00:13:45.000]  主原來他是豐盛的
[00:13:45.000 --> 00:13:46.000]  他原來是神
[00:13:46.000 --> 00:13:47.000]  他沒有神的形象
[00:13:47.000 --> 00:13:48.000]  對不對
[00:13:48.000 --> 00:13:49.000]  他為了我們
[00:13:49.000 --> 00:13:50.000]  他虛擠
[00:13:50.000 --> 00:13:52.000]  然後最後被釘死在十字架上
[00:13:52.000 --> 00:13:53.000]  他原來是富足的
[00:13:53.000 --> 00:13:57.000]  但是他卻為了我們成為貧窮
[00:13:57.000 --> 00:13:58.000]  目的是什麼
[00:13:58.000 --> 00:14:01.000]  叫我們能夠成為富足
[00:14:01.000 --> 00:14:06.000]  當我們成為富足的時候
[00:14:06.000 --> 00:14:09.000]  我們就知道我所有的事情
[00:14:09.000 --> 00:14:13.000]  我所有的一切東西都是領受而來
[00:14:13.000 --> 00:14:17.000]  這就是保羅對格林多教會人所顯化
[00:14:17.000 --> 00:14:20.000]  他說既然所有的事情都是領受而來的
[00:14:20.000 --> 00:14:23.000]  還有什麼可以誇口的呢
[00:14:23.000 --> 00:14:27.000]  這才是真正的屬靈的前輩
[00:14:29.000 --> 00:14:32.000]  我們在這個世界上所擁有的一切東西
[00:14:32.000 --> 00:14:34.000]  在神的屬靈的事情裡面
[00:14:34.000 --> 00:14:37.000]  其實都算不得什麼
[00:14:37.000 --> 00:14:39.000]  換句話講
[00:14:39.000 --> 00:14:41.000]  我們本來就是空的
[00:14:41.000 --> 00:14:43.000]  本來就是貧窮
[00:14:43.000 --> 00:14:46.000]  也沒有什麼好可以謙卑的
[00:14:46.000 --> 00:14:48.000]  我真的是從聖經上面看到
[00:14:48.000 --> 00:14:49.000]  屬靈的謙卑
[00:14:49.000 --> 00:14:51.000]  就像主耶穌一樣
[00:14:51.000 --> 00:14:52.000]  祂原來是神
[00:14:52.000 --> 00:14:54.000]  祂有豐豐富富的
[00:14:54.000 --> 00:14:55.000]  祂有一切
[00:14:55.000 --> 00:14:58.000]  The fullness通通在祂裡面
[00:14:58.000 --> 00:15:03.000]  所以祂可以把祂自己放低下來
[00:15:03.000 --> 00:15:06.000]  我覺得屬靈的謙卑也是這個樣子
[00:15:06.000 --> 00:15:12.000]  只有當神把我們抬到最豐盛的地步
[00:15:12.000 --> 00:15:16.000]  那個時候我們才能夠看見
[00:15:16.000 --> 00:15:19.000]  所有的東西都不是我們
[00:15:19.000 --> 00:15:22.000]  這個就是屬靈的謙卑
[00:15:22.000 --> 00:15:25.000]  我們才能夠體諒別人
[00:15:25.000 --> 00:15:29.000]  我們才能夠有主的柔和謙卑
[00:15:29.000 --> 00:15:33.000]  當我們能夠看到這些事情的時候
[00:15:33.000 --> 00:15:35.000]  即使有人誇獎你
[00:15:35.000 --> 00:15:38.000]  即使有人稱讚你
[00:15:38.000 --> 00:15:42.000]  你知道那個不是你自己所有的
[00:15:42.000 --> 00:15:45.000]  你知道那個不是你自己
[00:15:45.000 --> 00:15:48.000]  從你自己而來的
[00:15:48.000 --> 00:15:51.000]  都是從神領受而來的
[00:15:52.000 --> 00:15:54.000]  如果這樣子
