
[00:00:00.000 --> 00:00:02.000]  主願你幫助我們
[00:01:44.040 --> 00:01:45.040]  所有都很有信心
[00:01:45.040 --> 00:01:47.040]  不過我將所有的資產
[00:01:47.040 --> 00:01:49.040]  已經全部移到外地
[00:01:49.040 --> 00:01:51.040]  拿了外國護照
[00:01:51.040 --> 00:01:53.040]  口裡說不
[00:01:53.040 --> 00:01:55.040]  身體卻肯誠實
[00:01:55.040 --> 00:01:57.040]  類似的例子很多
[00:01:57.040 --> 00:01:59.040]  似乎說的那些
[00:01:59.040 --> 00:02:01.040]  越美麗
[00:02:01.040 --> 00:02:04.040]  越偉大的口號和理想
[00:02:04.040 --> 00:02:06.040]  就越有可能
[00:02:06.040 --> 00:02:08.040]  成為一種最矯式
[00:02:08.040 --> 00:02:11.040]  或者最虛偽的情況
[00:02:11.040 --> 00:02:17.040]  不知道是否包括在我們敬拜讚美的裏面
[00:02:17.040 --> 00:02:22.040]  會不會?有的,我有,起碼我有
[00:02:22.040 --> 00:02:25.040]  心靈願意,肉體願若
[00:02:25.040 --> 00:02:27.040]  我們都很明白那種情況
[00:02:27.040 --> 00:02:29.040]  有時你知道
[00:02:29.040 --> 00:02:32.040]  我唱著,不過我裏面在想其他東西
[00:02:32.040 --> 00:02:35.040]  是很經常出現
[00:02:35.040 --> 00:02:39.040]  不過又有時你知道不是,故意要這樣做
[00:02:39.040 --> 00:02:41.040]  我今天所以會看一篇詩篇
[00:02:41.040 --> 00:02:43.040]  我們一起去學習
[00:02:43.040 --> 00:02:47.040]  如何避免不讓自己的敬拜讚美
[00:02:47.040 --> 00:02:51.040]  成為一個口是心非的表現
[00:02:51.040 --> 00:02:53.040]  詩篇裏面當然有很多的讚美詩
[00:02:53.040 --> 00:02:59.040]  在聖殿或者聚會裏面去頌唱
[00:02:59.040 --> 00:03:01.040]  今天我們會說的詩篇145
[00:03:01.040 --> 00:03:03.040]  是很特別的,它有兩個特點
[00:03:03.040 --> 00:03:06.040]  第一個特點就是它叫做145篇
[00:03:06.040 --> 00:03:08.040]  有什麼特別呢?
[00:03:08.040 --> 00:03:10.040]  145篇就是詩篇最後那幾篇
[00:03:10.040 --> 00:03:12.040]  詩篇最後那幾篇
[00:03:12.040 --> 00:03:14.040]  就好像一首歌的高潮一樣
[00:03:14.040 --> 00:03:20.040]  就是將對上帝的頌唱帶到最高潮
[00:03:20.040 --> 00:03:23.040]  大家見到我們大敬拜的時候
[00:03:23.040 --> 00:03:25.040]  有時會出現這樣的手勢
[00:03:25.040 --> 00:03:27.040]  大家都知道是什麼,大家都懂得看
[00:03:27.040 --> 00:03:29.040]  就是重複副歌
[00:03:29.040 --> 00:03:35.040]  重複將那份氣氛帶到最熱烈的狀況
[00:03:35.040 --> 00:03:37.040]  這是第一個特點
[00:03:37.040 --> 00:03:39.040]  第二個特點就是這篇詩歌
[00:03:39.040 --> 00:03:42.040]  是一篇希伯來文的字母詩
[00:03:42.040 --> 00:03:45.040]  希伯來文有22個字母
[00:03:45.040 --> 00:03:49.040]  所以它用每一個字母來做每一節的開頭
[00:03:49.040 --> 00:03:51.040]  如果換成英文的話
[00:03:51.040 --> 00:03:55.040]  第一節就用A,第二節用B來開頭
[00:03:55.040 --> 00:03:57.040]  第三節用C來開頭
[00:03:57.040 --> 00:04:00.040]  不過大家就會心水清了
[00:04:00.040 --> 00:04:02.040]  咦,這首詩只有21節
[00:04:02.040 --> 00:04:05.040]  為什麼你會說有22個字母呢?
[00:04:05.040 --> 00:04:06.040]  這樣不對
[00:04:06.040 --> 00:04:10.040]  原來在大家手上的中文聖經或者和合本
[00:04:10.040 --> 00:04:11.040]  都是少一節的
[00:04:11.040 --> 00:04:12.040]  不過這一節呢
[00:04:12.040 --> 00:04:14.040]  消失了的那一節就在
[00:04:14.040 --> 00:04:17.040]  死海古卷或者希臘文的
[00:04:17.040 --> 00:04:19.040]  七十事易本都有出現
[00:04:19.040 --> 00:04:22.040]  主在他的話是信實的
[00:04:22.040 --> 00:04:25.040]  在他一切的作為都是聖潔的
[00:04:25.040 --> 00:04:27.040]  這個就是消失了的那一節
[00:04:27.040 --> 00:04:31.040]  讚美是一樣什麼呢?
[00:04:31.040 --> 00:04:33.040]  讚美是一樣讓我們的生命
[00:04:33.040 --> 00:04:37.040]  再重現我們和上帝的關係
[00:04:37.040 --> 00:04:40.040]  我們先去讀幾節的聖經
[00:04:40.040 --> 00:04:44.040]  是這首詩的開頭和結尾
[00:04:44.040 --> 00:04:47.040]  第一節,第三節和21節
[00:04:47.040 --> 00:04:49.040]  在屏幕上大家都一起讀出來
[00:04:49.040 --> 00:04:50.040]  預備起
[00:05:03.040 --> 00:05:13.040]  願所有的人都永永遠遠
[00:05:13.040 --> 00:05:16.040]  稱頌他的聖名
[00:05:16.040 --> 00:05:18.040]  如果大家喜歡吃漢堡包
[00:05:18.040 --> 00:05:19.040]  就知道漢堡包的結構
[00:05:19.040 --> 00:05:22.040]  一頭一尾都有兩塊麵包皮
[00:05:22.040 --> 00:05:26.040]  這幾節就好像那塊麵包皮
[00:05:26.040 --> 00:05:31.040]  就是說一些讚美、稱頌
[00:05:31.040 --> 00:05:35.040]  好像不止息那種永永遠遠
[00:05:35.040 --> 00:05:37.040]  都是用這個信息
[00:05:37.040 --> 00:05:38.040]  開頭和結尾
[00:05:38.040 --> 00:05:40.040]  中間的17節的經文
[00:05:40.040 --> 00:05:43.040]  其實都是說一些對上帝的敬拜
[00:05:43.040 --> 00:05:44.040]  不過我想說的是
[00:05:44.040 --> 00:05:46.040]  中間最核心的部分
[00:05:46.040 --> 00:05:48.040]  第十到第十三節
[00:05:48.040 --> 00:05:51.040]  就是漢堡包中間那塊扒
[00:05:51.040 --> 00:05:53.040]  或者是肉
[00:05:53.040 --> 00:05:56.040]  就是一個說上帝的國
[00:05:56.040 --> 00:06:00.040]  和宣告上主是永遠的作王
[00:06:00.040 --> 00:06:02.040]  第十到第十三節
[00:06:02.040 --> 00:06:04.040]  我們都一起讀出來
[00:06:30.040 --> 00:06:34.040]  在他一切的作為都是聖潔的
[00:06:34.040 --> 00:06:37.040]  如果大家對以色列的歷史
[00:06:37.040 --> 00:06:38.040]  輕輕有些了解的話
[00:06:38.040 --> 00:06:39.040]  大家都知道
[00:06:39.040 --> 00:06:43.040]  其實以色列人大部分的時間裡
[00:06:43.040 --> 00:06:45.040]  他們都不是處於一個
[00:06:45.040 --> 00:06:47.040]  獨立的狀態裡
[00:06:47.040 --> 00:06:48.040]  在他們的現實來說
[00:06:48.040 --> 00:06:50.040]  他們經常很長時間
[00:06:50.040 --> 00:06:52.040]  處於一個亡國
[00:06:52.040 --> 00:06:55.040]  又或者是被外族去統治
[00:06:55.040 --> 00:06:57.040]  殖民等等的狀態裡
[00:06:57.040 --> 00:06:59.040]  但這裡經文就告訴我們
[00:06:59.040 --> 00:07:01.040]  上帝的國
[00:07:01.040 --> 00:07:03.040]  是永遠的臨在
[00:07:03.040 --> 00:07:05.040]  上帝永遠的掌權
[00:07:05.040 --> 00:07:07.040]  似乎和那個現實
[00:07:07.040 --> 00:07:09.040]  有很大的落差
[00:07:09.040 --> 00:07:11.040]  英文說是不符合的
[00:07:11.040 --> 00:07:14.040]  究竟一個什麼原因呢
[00:07:14.040 --> 00:07:17.040]  會不會是這樣呢
[00:07:17.040 --> 00:07:19.040]  我舉個例子
[00:07:19.040 --> 00:07:22.040]  不知道大家有沒有這樣的老闆
[00:07:22.040 --> 00:07:24.040]  有一位老闆
[00:07:24.040 --> 00:07:26.040]  他很喜歡
[00:07:26.040 --> 00:07:30.040]  要說說他做的事有多威風
[00:07:30.040 --> 00:07:32.040]  每次都抓住部下跟他說
[00:07:32.040 --> 00:07:34.040]  說我做了什麼
[00:07:34.040 --> 00:07:36.040]  多厲害 很厲害 很厲害
[00:07:36.040 --> 00:07:38.040]  說完之後
[00:07:38.040 --> 00:07:40.040]  他永遠都會留一個停頓位
[00:07:40.040 --> 00:07:42.040]  停頓位用來做什麼
[00:07:42.040 --> 00:07:45.040]  大家都清楚了
[00:07:45.040 --> 00:07:47.040]  大家都懂得做
[00:07:47.040 --> 00:07:50.040]  就是要讓下屬去回應
[00:07:50.040 --> 00:07:52.040]  要讓下屬去稱讚他
[00:07:52.040 --> 00:07:55.040]  老闆你真是厲害
[00:07:55.040 --> 00:07:57.040]  幸好有你
[00:07:57.040 --> 00:07:59.040]  這些決定是你才做到的
[00:07:59.040 --> 00:08:01.040]  這樣的位置
[00:08:01.040 --> 00:08:03.040]  我們的上帝是不是就這樣
[00:08:03.040 --> 00:08:05.040]  我們經常要去擦鞋式
[00:08:05.040 --> 00:08:07.040]  要讚美他
[00:08:07.040 --> 00:08:09.040]  要讚頌他
[00:08:09.040 --> 00:08:11.040]  你掌權 你最厲害
[00:08:11.040 --> 00:08:13.040]  是不是這樣的上帝呢
[00:08:13.040 --> 00:08:15.040]  大家都覺得不是
[00:08:15.040 --> 00:08:17.040]  又或者是另一種情況
[00:08:17.040 --> 00:08:19.040]  大家想像有兩個小孩
[00:08:19.040 --> 00:08:21.040]  在街上爭執
[00:08:21.040 --> 00:08:23.040]  大家要認叻
[00:08:23.040 --> 00:08:25.040]  說一下自己有多厲害
[00:08:25.040 --> 00:08:27.040]  不過小孩
[00:08:27.040 --> 00:08:29.040]  有多厲害都不是相差太遠
[00:08:29.040 --> 00:08:31.040]  於是他們
[00:08:31.040 --> 00:08:33.040]  要鬥什麼厲害呢
[00:08:33.040 --> 00:08:35.040]  你知不知道我爸爸是誰
[00:08:35.040 --> 00:08:37.040]  你知不知道我爸爸是誰
[00:08:37.040 --> 00:08:39.040]  說一下自己的爸爸
[00:08:39.040 --> 00:08:41.040]  多麼厲害 多麼威風
[00:08:41.040 --> 00:08:43.040]  總之就拋自己的爸爸
[00:08:43.040 --> 00:08:45.040]  有多厲害
[00:08:45.040 --> 00:08:47.040]  來嚇襲對方
[00:08:47.040 --> 00:08:49.040]  我們的上帝又是不是這樣呢
[00:08:49.040 --> 00:08:51.040]  我們讚美上帝
[00:08:51.040 --> 00:08:53.040]  永遠的掌權
[00:08:53.040 --> 00:08:55.040]  是不是就說周圍的外族
[00:08:55.040 --> 00:08:57.040]  好像說一下
[00:08:57.040 --> 00:08:59.040]  我爸爸很厲害 天父多厲害
[00:08:59.040 --> 00:09:01.040]  是不是就說一種這樣的狀態呢
[00:09:01.040 --> 00:09:03.040]  可能是
[00:09:03.040 --> 00:09:05.040]  不過我覺得最重要的
[00:09:05.040 --> 00:09:07.040]  對於以色列人來說
[00:09:07.040 --> 00:09:09.040]  讚美其實最重要的
[00:09:09.040 --> 00:09:11.040]  就是讓他們
[00:09:11.040 --> 00:09:13.040]  降服在上帝的面前
[00:09:13.040 --> 00:09:15.040]  讓他們再一次
[00:09:15.040 --> 00:09:17.040]  向神宣告
[00:09:17.040 --> 00:09:19.040]  再一次去說
[00:09:19.040 --> 00:09:21.040]  我們和上帝之間的關係
[00:09:21.040 --> 00:09:23.040]  讚美絕對不是
[00:09:23.040 --> 00:09:25.040]  我們要向神去衰朔的工具
[00:09:25.040 --> 00:09:27.040]  不是我們讚他多一點
[00:09:27.040 --> 00:09:29.040]  然後拿借數
[00:09:29.040 --> 00:09:31.040]  也不是
[00:09:31.040 --> 00:09:33.040]  當上帝說我們做了什麼之後
[00:09:33.040 --> 00:09:35.040]  我們給他一些回報
[00:09:35.040 --> 00:09:37.040]  姑勿論大家叫那些回報
[00:09:37.040 --> 00:09:39.040]  叫做回擁好 貼士好
[00:09:39.040 --> 00:09:41.040]  還是還神好
[00:09:41.040 --> 00:09:43.040]  不是
[00:09:43.040 --> 00:09:45.040]  不論是讚美 感恩
[00:09:45.040 --> 00:09:47.040]  或者是敬拜 都是用不同的方法
[00:09:47.040 --> 00:09:49.040]  去表達我們和上帝的關係
[00:09:49.040 --> 00:09:51.040]  當我們宣告
[00:09:51.040 --> 00:09:53.040]  上帝是全地的主
[00:09:53.040 --> 00:09:55.040]  當我們知道
[00:09:55.040 --> 00:09:57.040]  上帝是全地的王
[00:09:57.040 --> 00:09:59.040]  祂的國永遠臨在的時候
[00:09:59.040 --> 00:10:03.040]  對於那群起亡國的
[00:10:03.040 --> 00:10:05.040]  對於那群沒有
[00:10:05.040 --> 00:10:07.040]  自己的地方的
[00:10:07.040 --> 00:10:09.040]  對於那群沒有任何的盼望
[00:10:09.040 --> 00:10:11.040]  看不見面前的出路的那群
[00:10:11.040 --> 00:10:13.040]  以色列人來說
[00:10:13.040 --> 00:10:15.040]  這就是他們持守
[00:10:15.040 --> 00:10:17.040]  繼續走下去的那份信念
[00:10:17.040 --> 00:10:19.040]  讓他們繼續有力的
[00:10:19.040 --> 00:10:21.040]  要去知道
[00:10:21.040 --> 00:10:23.040]  我們不是絕望
[00:10:23.040 --> 00:10:25.040]  因為上帝仍然的掌權
[00:10:25.040 --> 00:10:27.040]  當我們宣告
[00:10:27.040 --> 00:10:29.040]  上帝的國是長存的時候
[00:10:29.040 --> 00:10:31.040]  我們就明白到
[00:10:31.040 --> 00:10:33.040]  地上沒有一個
[00:10:33.040 --> 00:10:35.040]  永遠長存的國度
[00:10:35.040 --> 00:10:37.040]  也沒有一個
[00:10:37.040 --> 00:10:39.040]  可以永遠強食的
[00:10:39.040 --> 00:10:41.040]  強國 大國
[00:10:41.040 --> 00:10:43.040]  更加沒有一個足以
[00:10:43.040 --> 00:10:45.040]  勝過上帝的
[00:10:45.040 --> 00:10:47.040]  強力部門或勢力
[00:10:47.040 --> 00:10:51.040]  但反之
[00:10:51.040 --> 00:10:53.040]  如果我們看不見
[00:10:53.040 --> 00:10:55.040]  上帝是在掌權的話
[00:10:55.040 --> 00:10:57.040]  或者我們根本不相信
[00:10:57.040 --> 00:10:59.040]  上帝是掌管歷史的主的話
[00:10:59.040 --> 00:11:01.040]  我們就會被
[00:11:01.040 --> 00:11:03.040]  面前我們眼見的
[00:11:03.040 --> 00:11:05.040]  所謂的現實
[00:11:05.040 --> 00:11:07.040]  困住了
[00:11:07.040 --> 00:11:09.040]  我們找不到任何的出路
[00:11:09.040 --> 00:11:11.040]  很容易當我們去到敬拜讚美的時候
[00:11:11.040 --> 00:11:13.040]  我們嘴巴可以繼續唱
[00:11:13.040 --> 00:11:15.040]  但心裡可能是
[00:11:15.040 --> 00:11:17.040]  完全的不相信
[00:11:17.040 --> 00:11:21.040]  前一個禮拜
[00:11:21.040 --> 00:11:23.040]  有一位諾貝爾和平獎的得主
[00:11:23.040 --> 00:11:25.040]  叫做維瑟爾
[00:11:25.040 --> 00:11:27.040]  他剛剛離開了這個世界
[00:11:27.040 --> 00:11:29.040]  他是一位在當年
[00:11:29.040 --> 00:11:31.040]  納粹集中營裏的
[00:11:31.040 --> 00:11:33.040]  倖存者
[00:11:33.040 --> 00:11:35.040]  他有一本回憶錄
[00:11:35.040 --> 00:11:37.040]  叫做《耶》
[00:11:37.040 --> 00:11:39.040]  他這本回憶錄裏面
[00:11:39.040 --> 00:11:41.040]  他有一個這樣的片段
[00:11:41.040 --> 00:11:43.040]  就是他在集中營裏面
[00:11:43.040 --> 00:11:45.040]  有一位猶太的小朋友
[00:11:45.040 --> 00:11:47.040]  就無端端的
[00:11:47.040 --> 00:11:49.040]  就被那些軍人要處決
[00:11:49.040 --> 00:11:51.040]  就被那些軍人要處決
[00:11:51.040 --> 00:11:53.040]  就被那些軍人要處決
[00:11:53.040 --> 00:11:55.040]  就被那些軍人要處決
[00:11:55.040 --> 00:11:57.040]  就被那些軍人要處決
[00:11:57.040 --> 00:11:59.040]  維瑟爾就聽到他後面
[00:11:59.040 --> 00:12:01.040]  很多的群眾就在那裏嘆息
[00:12:01.040 --> 00:12:03.040]  上帝你去了哪裏呢?
[00:12:03.040 --> 00:12:05.040]  上帝你去了哪裏呢?
[00:12:05.040 --> 00:12:07.040]  維瑟爾他自己
[00:12:07.040 --> 00:12:09.040]  在心裏面也同樣哀悼
[00:12:09.040 --> 00:12:11.040]  但他有個信念說
[00:12:11.040 --> 00:12:13.040]  他在哪裏?他就在這裏
[00:12:13.040 --> 00:12:15.040]  他也在那個
[00:12:15.040 --> 00:12:17.040]  絞刑架的上面
[00:12:17.040 --> 00:12:19.040]  他也是那位被釣的
[00:12:19.040 --> 00:12:21.040]  他也是那位被釣的
[00:12:21.040 --> 00:12:23.040]  是不是真的?他是不是真的看到上帝在這裏?
[00:12:23.040 --> 00:12:25.040]  是不是真的?他是不是真的看到上帝在這裏?
[00:12:25.040 --> 00:12:27.040]  當然不是
[00:12:27.040 --> 00:12:29.040]  這是他信心的宣告
[00:12:29.040 --> 00:12:31.040]  當上帝在他自己的國度裏
[00:12:31.040 --> 00:12:33.040]  當上帝在他自己的國度裏
[00:12:33.040 --> 00:12:35.040]  與他的子民百姓同在的時候
[00:12:35.040 --> 00:12:37.040]  他必定參與在場
[00:12:37.040 --> 00:12:39.040]  他沒有離開
[00:12:39.040 --> 00:12:41.040]  同樣
[00:12:41.040 --> 00:12:43.040]  當我們藉著敬拜讚美的時候
[00:12:43.040 --> 00:12:45.040]  我們也與上帝一起
[00:12:45.040 --> 00:12:47.040]  參與在現場裏
[00:12:47.040 --> 00:12:49.040]  所以敬拜讚美
[00:12:49.040 --> 00:12:51.040]  絕對不是一種叫我們
[00:12:51.040 --> 00:12:53.040]  逃避現實的一個做法
[00:12:53.040 --> 00:12:55.040]  反而是叫我們要勇於參與
[00:12:55.040 --> 00:12:57.040]  讓我們在聖靈裏
[00:12:57.040 --> 00:12:59.040]  尋求他的加能賜力
[00:12:59.040 --> 00:13:01.040]  而不是在裏面
[00:13:01.040 --> 00:13:03.040]  尋求一種自我感覺
[00:13:03.040 --> 00:13:05.040]  逃罪
[00:13:05.040 --> 00:13:07.040]  所以這篇詩歌的作者
[00:13:07.040 --> 00:13:09.040]  145篇的作者就是憑著
[00:13:09.040 --> 00:13:11.040]  信心 上帝是你
[00:13:11.040 --> 00:13:13.040]  掌管天地萬物和社會
[00:13:13.040 --> 00:13:15.040]  所以即使地上
[00:13:15.040 --> 00:13:17.040]  政權可以搞得
[00:13:17.040 --> 00:13:19.040]  污吏彈刀 所有東西都亂七八糟
[00:13:19.040 --> 00:13:21.040]  但他們永遠
[00:13:21.040 --> 00:13:23.040]  都不會是
[00:13:23.040 --> 00:13:25.040]  執掌最大權力的那一位
[00:13:25.040 --> 00:13:27.040]  用英文來說
[00:13:27.040 --> 00:13:29.040]  They do not have the last word
[00:13:29.040 --> 00:13:31.040]  最後話事的 並不是他們
[00:13:33.040 --> 00:13:35.040]  我相信上星期
[00:13:35.040 --> 00:13:37.040]  很多弟兄姊妹都有去參加
[00:13:37.040 --> 00:13:39.040]  讚美之傳的
[00:13:39.040 --> 00:13:41.040]  敬拜會
[00:13:41.040 --> 00:13:43.040]  我也有參加其中一場
[00:13:43.040 --> 00:13:45.040]  我想大抵香港
[00:13:45.040 --> 00:13:47.040]  近年的情況
[00:13:47.040 --> 00:13:49.040]  我想在世界裏面
[00:13:49.040 --> 00:13:51.040]  很多人都略有所聞
[00:13:51.040 --> 00:13:53.040]  都知道那種情況
[00:13:53.040 --> 00:13:55.040]  我記得
[00:13:55.040 --> 00:13:57.040]  領會那位的
[00:13:57.040 --> 00:13:59.040]  目者 他就在
[00:13:59.040 --> 00:14:01.040]  講訊息之前
[00:14:01.040 --> 00:14:03.040]  他用了一句話
[00:14:03.040 --> 00:14:05.040]  即使我們處於黑暗時代裏
[00:14:05.040 --> 00:14:07.040]  我們仍然要去
[00:14:07.040 --> 00:14:09.040]  堅持我們要
[00:14:09.040 --> 00:14:11.040]  見到上帝
[00:14:11.040 --> 00:14:13.040]  我覺得很感動
[00:14:13.040 --> 00:14:15.040]  一位來自外地的
[00:14:15.040 --> 00:14:17.040]  目者 給我們香港人一個很大的祝福
[00:14:17.040 --> 00:14:19.040]  好像上帝要跟我們
[00:14:19.040 --> 00:14:21.040]  香港人去講的說話
[00:14:21.040 --> 00:14:23.040]  回到家後 我自己寫下了
[00:14:23.040 --> 00:14:25.040]  一些感想
[00:14:25.040 --> 00:14:27.040]  我的感想就是說
[00:14:27.040 --> 00:14:29.040]  我們真的不需要害怕
[00:14:29.040 --> 00:14:31.040]  為何要害怕
[00:14:31.040 --> 00:14:33.040]  我們已經去到所謂黑暗時代呢
[00:14:33.040 --> 00:14:35.040]  我們曾經
[00:14:35.040 --> 00:14:37.040]  過過一些很和平太平的日子
[00:14:37.040 --> 00:14:39.040]  但這些
[00:14:39.040 --> 00:14:41.040]  不會是永遠的
[00:14:41.040 --> 00:14:43.040]  正正就是我們
[00:14:43.040 --> 00:14:45.040]  現在看不到出路
[00:14:45.040 --> 00:14:47.040]  又找不到線索
[00:14:47.040 --> 00:14:49.040]  沒甚麼盼望的時候 我們才需要
[00:14:49.040 --> 00:14:51.040]  回到上帝的面前
[00:14:51.040 --> 00:14:53.040]  我們要聆聽 我們要屈膝
[00:14:53.040 --> 00:14:55.040]  讓上帝在黑暗裏
[00:14:55.040 --> 00:14:57.040]  彰顯他的榮耀
[00:14:57.040 --> 00:14:59.040]  我們看不到光的時候
[00:14:59.040 --> 00:15:01.040]  用他的光去照明
[00:15:01.040 --> 00:15:03.040]  尤其在十界的裏邊
[00:15:03.040 --> 00:15:05.040]  帶給我們知道跟隨
[00:15:05.040 --> 00:15:07.040]  他的腳踪去走
[00:15:07.040 --> 00:15:09.040]  所以我們不用想
[00:15:09.040 --> 00:15:11.040]  我們可以甩難
[00:15:11.040 --> 00:15:13.040]  不需要想我們所有事都和我無關
[00:15:13.040 --> 00:15:15.040]  因為我們正面對
[00:15:15.040 --> 00:15:17.040]  那位至聖的上帝
[00:15:17.040 --> 00:15:19.040]  他會幫助我們
[00:15:19.040 --> 00:15:21.040]  和我們同行的時候
[00:15:21.040 --> 00:15:23.040]  可以在不可能的裏邊
[00:15:23.040 --> 00:15:25.040]  看到可能出來
[00:15:25.040 --> 00:15:27.040]  總結就是
[00:15:27.040 --> 00:15:29.040]  敬拜讚美真的不可以離地
[00:15:29.040 --> 00:15:31.040]  正正是我們
[00:15:31.040 --> 00:15:33.040]  站在地上的時候
[00:15:33.040 --> 00:15:35.040]  我們才能遇見上帝
[00:15:35.040 --> 00:15:39.040]  敬拜讚美當然不止
[00:15:39.040 --> 00:15:41.040]  我們可以面向上帝
[00:15:41.040 --> 00:15:43.040]  上帝也將他的心意
[00:15:43.040 --> 00:15:45.040]  向我們去顯明 包括了
[00:15:45.040 --> 00:15:47.040]  他想萬國萬民
[00:15:47.040 --> 00:15:49.040]  都一起去敬拜他的心意
[00:15:49.040 --> 00:15:51.040]  我們一起讀出第四
[00:15:51.040 --> 00:15:53.040]  到第七節 預備起
[00:15:55.040 --> 00:15:57.040]  (中華民國六十六年六月十一日)
[00:15:57.040 --> 00:15:59.040]  (慶祝)
[00:15:59.040 --> 00:16:01.040]  (慶祝)
[00:16:01.040 --> 00:16:03.040]  (慶祝)
[00:16:03.040 --> 00:16:05.040]  (慶祝)
[00:16:05.040 --> 00:16:07.040]  (慶祝)
[00:16:07.040 --> 00:16:09.040]  (慶祝)
[00:16:09.040 --> 00:16:11.040]  他們要述說
[00:16:11.040 --> 00:16:13.040]  你所為的事的能力
[00:16:13.040 --> 00:16:15.040]  我也要宣揚你的偉大
[00:16:15.040 --> 00:16:17.040]  他們要傳述
[00:16:17.040 --> 00:16:19.040]  你可紀念至善的名
[00:16:19.040 --> 00:16:21.040]  也要歌唱你的公義
[00:16:21.040 --> 00:16:23.040]  讚美上帝從來
[00:16:23.040 --> 00:16:25.040]  都不是私人派對
[00:16:25.040 --> 00:16:27.040]  不是閻羅伯狀
[00:16:27.040 --> 00:16:29.040]  你要拿著邀請卡
[00:16:29.040 --> 00:16:31.040]  邀請了你才可以進去
[00:16:31.040 --> 00:16:33.040]  上帝不是這樣的心
[00:16:33.040 --> 00:16:35.040]  即使他揀選了以色列人
[00:16:35.040 --> 00:16:37.040]  但也說他們要成為
[00:16:37.040 --> 00:16:39.040]  外邦人的光
[00:16:39.040 --> 00:16:41.040]  就像CB67篇所說
[00:16:41.040 --> 00:16:43.040]  我們都是要萬國萬民
[00:16:43.040 --> 00:16:45.040]  去知道上帝的救恩
[00:16:45.040 --> 00:16:47.040]  但問題就是
[00:16:47.040 --> 00:16:49.040]  這幅萬國萬民
[00:16:49.040 --> 00:16:51.040]  都在上帝面前一起去敬拜的圖畫
[00:16:51.040 --> 00:16:53.040]  我想和我們今天
[00:16:53.040 --> 00:16:55.040]  眼見的那幅圖畫
[00:16:55.040 --> 00:16:57.040]  是可以有很大很大的不同
[00:16:57.040 --> 00:16:59.040]  今天的世代
[00:16:59.040 --> 00:17:01.040]  走向相反的路途
[00:17:01.040 --> 00:17:03.040]  剛剛幾個禮拜前
[00:17:03.040 --> 00:17:05.040]  大家會看到
[00:17:05.040 --> 00:17:07.040]  英國會脫離歐盟
[00:17:07.040 --> 00:17:09.040]  好像在告訴我們
