
[00:00:00.000 --> 00:00:02.840]  今天是第一個主日
[00:06:43.000 --> 00:06:44.360]  您知道嗎
[00:06:44.360 --> 00:06:47.520]  有的時候我看我自己
[00:06:47.520 --> 00:06:48.880]  往裡面看
[00:06:48.880 --> 00:06:50.760]  look inside
[00:06:50.760 --> 00:06:54.080]  我越看我越難過
[00:06:54.080 --> 00:06:56.200]  因為我真的看我自己
[00:06:56.200 --> 00:06:57.960]  真的很差勁
[00:06:57.960 --> 00:07:00.240]  我看世下呢
[00:07:00.240 --> 00:07:03.280]  我也是越看越不滿意
[00:07:03.280 --> 00:07:04.840]  所以我不好看
[00:07:04.840 --> 00:07:06.800]  各位也不見得多好看
[00:07:06.800 --> 00:07:07.880]  是的嗎
[00:07:07.880 --> 00:07:10.960]  但是當我向上看的時候
[00:07:10.960 --> 00:07:12.080]  Amen
[00:07:12.080 --> 00:07:13.800]  我就看到神的龍眉
[00:07:13.800 --> 00:07:15.720]  我就有喜樂
[00:07:15.720 --> 00:07:19.160]  我就能夠靠主常常喜樂
[00:07:19.160 --> 00:07:22.680]  基督徒的喜樂不是說
[00:07:22.680 --> 00:07:25.320]  everything going my way
[00:07:25.320 --> 00:07:28.040]  一切照我的意思送我的
[00:07:28.040 --> 00:07:30.120]  我就歡喜我就快樂
[00:07:30.120 --> 00:07:31.680]  神有的時候
[00:07:31.680 --> 00:07:33.440]  他要試煉
[00:07:33.440 --> 00:07:35.240]  他要就是用一些
[00:07:35.240 --> 00:07:38.200]  足足叫你不高興的事情
[00:07:38.200 --> 00:07:40.200]  看你怎麼反應
[00:07:40.200 --> 00:07:41.320]  他已經跟你講
[00:07:41.320 --> 00:07:43.800]  他說要常常喜樂
[00:07:43.800 --> 00:07:45.480]  你說你信嘛
[00:07:45.480 --> 00:07:45.960]  對不對
[00:07:45.960 --> 00:07:47.000]  我們都是基督徒嘛
[00:07:47.000 --> 00:07:48.160]  你相信神嘛
[00:07:48.160 --> 00:07:50.080]  你相信有天國嘛
[00:07:50.080 --> 00:07:50.720]  對不對
[00:07:50.720 --> 00:07:52.080]  你相信神
[00:07:52.080 --> 00:07:53.640]  允許我們
[00:07:53.640 --> 00:07:54.480]  進出平安
[00:07:54.480 --> 00:07:55.240]  身體健康
[00:07:55.240 --> 00:07:56.760]  身心健壯
[00:07:56.760 --> 00:07:57.840]  你相信
[00:07:57.840 --> 00:07:59.800]  因祂受了鞭傷我們得一知
[00:07:59.800 --> 00:08:02.160]  因祂受了刑罰我們得平安
[00:08:02.160 --> 00:08:03.600]  你相信
[00:08:03.600 --> 00:08:06.080]  常常喜樂不住禱告凡是天
[00:08:06.080 --> 00:08:07.320]  保羅說的
[00:08:07.320 --> 00:08:08.920]  而且是要
[00:08:08.920 --> 00:08:11.080]  要的意思是說什麼
[00:08:11.080 --> 00:08:12.520]  你不要也不行
[00:08:12.520 --> 00:08:14.680]  你非要不可的要
[00:08:14.680 --> 00:08:16.240]  因為這是神說的
[00:08:16.240 --> 00:08:18.120]  既然你相信
[00:08:18.120 --> 00:08:20.680]  還有什麼好不高興的呢
[00:08:20.680 --> 00:08:21.960]  當然啦
[00:08:21.960 --> 00:08:23.360]  我們不是說
[00:08:23.360 --> 00:08:26.080]  要我們碰到了不好的事情
[00:08:26.080 --> 00:08:27.840]  或者是荒誕的事情
[00:08:27.840 --> 00:08:29.800]  或者是別人冒犯了
[00:08:29.800 --> 00:08:31.240]  我們還像個傻瓜一樣
[00:08:31.240 --> 00:08:32.960]  嘿嘿嘿好高興好高興
[00:08:32.960 --> 00:08:34.640]  你罵我罵得好高興
[00:08:34.640 --> 00:08:35.040]  不是
[00:08:35.040 --> 00:08:36.440]  我不是說這樣
[00:08:36.440 --> 00:08:38.520]  我的意思是說
[00:08:38.520 --> 00:08:41.480]  你要有joyful heart
[00:08:41.480 --> 00:08:43.320]  即使是看到
[00:08:43.320 --> 00:08:45.680]  那個得罪你的人
[00:08:45.680 --> 00:08:47.080]  冒犯你的人
[00:08:47.080 --> 00:08:49.520]  即使是你的環境不如意
[00:08:49.520 --> 00:08:54.120]  今天三點半要銀行去砸支票
[00:08:54.120 --> 00:08:55.960]  不知道支票要哪邊來
[00:08:55.960 --> 00:08:59.480]  今天這個project要到期了
[00:08:59.480 --> 00:09:01.720]  不知道答案在哪裡
[00:09:01.720 --> 00:09:04.680]  今天學校要考final了
[00:09:04.680 --> 00:09:06.360]  書還沒讀完
[00:09:06.360 --> 00:09:08.240]  要考西波蘭話文了
[00:09:08.240 --> 00:09:10.600]  還不會念的時候
[00:09:10.600 --> 00:09:13.200]  仍然要相信
[00:09:13.200 --> 00:09:15.480]  他必然會帶你
[00:09:15.480 --> 00:09:16.640]  您知道嗎
[00:09:16.640 --> 00:09:19.960]  或許你心裡面憂愁
[00:09:19.960 --> 00:09:20.880]  擔心
[00:09:20.880 --> 00:09:22.040]  害怕
[00:09:22.040 --> 00:09:24.360]  或者身體有病痛
[00:09:24.360 --> 00:09:27.160]  難道我們憂愁
[00:09:27.160 --> 00:09:29.560]  能給我們掃一根頭髮嗎
[00:09:29.560 --> 00:09:32.520]  難道我們擔心
[00:09:32.520 --> 00:09:34.880]  能夠帶我們走到哪裡嗎
[00:09:34.880 --> 00:09:36.360]  No
[00:09:36.360 --> 00:09:38.360]  神已經為我們預備好了
[00:09:38.360 --> 00:09:41.600]  神已經在前面等著我們
[00:09:41.600 --> 00:09:44.520]  只要你過了這一關
[00:09:44.520 --> 00:09:46.120]  祂就在那邊了
[00:09:46.120 --> 00:09:48.080]  哲學說
[00:09:48.080 --> 00:09:50.280]  退一步路海闊天空
[00:09:50.280 --> 00:09:52.920]  但是我們好像是大衛的勇士
[00:09:52.920 --> 00:09:55.280]  躲在亞都蘭洞裡面
[00:09:55.280 --> 00:09:57.440]  掃羅殺不到我們
[00:09:57.440 --> 00:10:00.200]  但是當我們走出洞的時候
[00:10:00.200 --> 00:10:01.680]  海闊天空
[00:10:01.680 --> 00:10:02.960]  往前走
[00:10:02.960 --> 00:10:07.840]  保羅說我要往你背後努力面前向著標桿直跑
[00:10:07.840 --> 00:10:12.280]  那就是神在基督耶穌裡面為我們所定的旨意
[00:10:12.280 --> 00:10:14.640]  這句話他講得很有意思
[00:10:14.640 --> 00:10:17.000]  保羅的書信他常常講
[00:10:17.000 --> 00:10:18.120]  耶穌基督
[00:10:18.120 --> 00:10:20.480]  基督耶穌
[00:10:20.480 --> 00:10:22.360]  有什麼不同嗎
[00:10:22.360 --> 00:10:24.120]  當他說耶穌基督的時候
[00:10:24.120 --> 00:10:27.040]  他強調是耶穌這個人
[00:10:27.040 --> 00:10:28.680]  Yahshua
[00:10:28.680 --> 00:10:30.560]  耶穌是人
[00:10:30.560 --> 00:10:33.480]  現在還有人叫耶穌的
[00:10:33.480 --> 00:10:36.080]  但是基督可就是神
[00:10:36.080 --> 00:10:38.200]  是受高的王
[00:10:38.200 --> 00:10:40.160]  所以我們講耶穌基督
[00:10:40.160 --> 00:10:43.160]  我們講的是祂的人性
[00:10:43.160 --> 00:10:45.080]  祂人擺在前面
[00:10:45.080 --> 00:10:50.080]  祂從天降世為人
[00:10:50.080 --> 00:10:51.800]  祂成了耶穌
[00:10:51.800 --> 00:10:54.120]  但是祂是基督
[00:10:54.120 --> 00:10:56.480]  當我們說基督耶穌的時候
[00:10:56.480 --> 00:10:59.520]  我們是說祂復活升天了
[00:10:59.520 --> 00:11:02.160]  基督 但是祂在地上
[00:11:02.160 --> 00:11:05.960]  耶穌為我們的罪被釘死在十字架上
[00:11:05.960 --> 00:11:08.280]  所以猶太人的
[00:11:08.280 --> 00:11:11.080]  Bavistar 六角星
[00:11:11.080 --> 00:11:13.560]  一個是倒三角 一個是正三角
[00:11:13.560 --> 00:11:17.480]  倒三角是說神降世為人
[00:11:17.480 --> 00:11:22.200]  正三角向上是說祂復活升天
[00:11:22.200 --> 00:11:23.760]  Hallelujah
[00:11:23.760 --> 00:11:26.240]  神多麼奇妙 多麼偉大
[00:11:26.240 --> 00:11:30.160]  所以我們在患難中 在危險中
[00:11:30.160 --> 00:11:32.640]  我們不用太過害怕
[00:11:32.640 --> 00:11:34.400]  我們心裡面相信
[00:11:34.400 --> 00:11:37.520]  神必定要為我們戰羅
[00:11:37.520 --> 00:11:38.880]  為我們策劃
[00:11:38.880 --> 00:11:40.840]  為我們打勝仗
[00:11:40.840 --> 00:11:42.240]  不是嗎
[00:11:42.240 --> 00:11:44.560]  雅各在雅各書上
[00:11:44.560 --> 00:11:46.240]  他勉勵我們說
[00:11:46.240 --> 00:11:47.960]  我的弟兄們
[00:11:47.960 --> 00:11:50.560]  你們落在百般試煉中
[00:11:50.560 --> 00:11:53.440]  都要以為大喜樂
[00:11:53.440 --> 00:11:56.320]  因為知道你們的信心經過試驗就剩忍耐
[00:11:56.320 --> 00:11:58.080]  但忍耐也當成功
[00:11:58.080 --> 00:12:01.520]  使你們成全完備 毫無缺陷
[00:12:01.520 --> 00:12:03.680]  百般試煉
[00:12:03.680 --> 00:12:05.840]  什麼叫百般試煉
[00:12:05.840 --> 00:12:07.680]  是說
[00:12:07.680 --> 00:12:09.880]  一百個試煉
[00:12:09.880 --> 00:12:12.840]  而這一百個不是一個來一百次
[00:12:12.840 --> 00:12:15.840]  這是一百個不同的試煉
[00:12:15.840 --> 00:12:17.520]  就好像如果說
[00:12:17.520 --> 00:12:21.200]  阿穆斯我有百般武藝
[00:12:21.200 --> 00:12:22.400]  我如果有百般武藝
[00:12:22.400 --> 00:12:24.200]  我只會恰恰恰
[00:12:24.200 --> 00:12:25.120]  打一百遍
[00:12:25.120 --> 00:12:26.720]  第三遍我就被你打倒了
[00:12:26.720 --> 00:12:27.960]  不是嗎
[00:12:27.960 --> 00:12:29.880]  但是我有百般武力恰恰恰
[00:12:29.880 --> 00:12:31.080]  我有咻咻咻
[00:12:31.080 --> 00:12:32.200]  我有哈哈哈哈
[00:12:32.200 --> 00:12:33.960]  你就被我打倒了
[00:12:33.960 --> 00:12:35.680]  百般的意思是說
[00:12:35.680 --> 00:12:37.280]  All kinds
[00:12:37.280 --> 00:12:39.080]  各樣各式的
[00:12:39.080 --> 00:12:40.600]  都不知道會怎麼來
[00:12:40.600 --> 00:12:41.920]  那試煉來的時候
[00:12:41.920 --> 00:12:44.120]  你絕對不會想到是怎麼來
[00:12:44.120 --> 00:12:46.840]  假如說今天你知道
[00:12:46.840 --> 00:12:48.480]  哎呀神你給我這個太太
[00:12:48.480 --> 00:12:50.440]  就是為了要磨煉我的話
[00:12:50.440 --> 00:12:51.880]  天大的苦難
[00:12:51.880 --> 00:12:53.920]  天大的悶氣
[00:12:53.920 --> 00:12:54.880]  我都接受
[00:12:54.880 --> 00:12:55.720]  我都歡喜
[00:12:55.720 --> 00:12:56.280]  我都快樂
[00:12:56.280 --> 00:12:58.080]  就是不知道
[00:12:58.080 --> 00:12:59.320]  還不斷地呼求神
[00:12:59.320 --> 00:13:01.840]  神那你為什麼給我這種先生
[00:13:01.840 --> 00:13:03.520]  豈不是
[00:13:03.520 --> 00:13:06.760]  這是百般試煉中間的一個
[00:13:06.760 --> 00:13:07.960]  神要鍛鍊我們
[00:13:07.960 --> 00:13:08.600]  磨煉我們
[00:13:08.600 --> 00:13:10.200]  我們自己想想看
[00:13:10.200 --> 00:13:11.160]  你的孩子
[00:13:11.160 --> 00:13:14.480]  你希望他是活在溫室的花朵嗎
[00:13:14.480 --> 00:13:17.800]  還是他在經過風霜雪雨的
[00:13:17.800 --> 00:13:21.160]  經過大考小考的
[00:13:21.160 --> 00:13:23.520]  那個真是不得了的
[00:13:23.520 --> 00:13:24.640]  患難生忍耐
[00:13:24.640 --> 00:13:25.560]  忍難生老練
[00:13:25.560 --> 00:13:26.520]  老練生盼望
[00:13:26.520 --> 00:13:28.680]  盼望而不至於羞恥
[00:13:28.680 --> 00:13:30.160]  你有這個能耐嗎
[00:13:30.160 --> 00:13:33.680]  如果是真是你練就了這一身功夫的話
[00:13:33.680 --> 00:13:36.680]  你真的會常常喜樂
[00:13:36.680 --> 00:13:37.760]  Hallelujah
[00:13:37.760 --> 00:13:38.440]  中國人說
[00:13:38.440 --> 00:13:40.880]  天降大任於詩人
[00:13:40.880 --> 00:13:45.800]  必先苦其心志乏其
[00:13:45.800 --> 00:13:46.800]  謝謝你
[00:13:46.800 --> 00:13:49.280]  剛才那個唱的
[00:13:49.280 --> 00:13:52.680]  所以神命令我們要喜樂
[00:13:52.680 --> 00:13:55.520]  而且不是說喜樂而已
[00:13:55.520 --> 00:13:57.960]  是要常常喜樂
[00:13:57.960 --> 00:13:59.840]  你想想看
[00:13:59.840 --> 00:14:02.920]  神為什麼要造天地宇宙萬物
[00:14:02.920 --> 00:14:04.640]  星辰花
[00:14:04.640 --> 00:14:06.640]  還要造美麗的女人
[00:14:06.640 --> 00:14:08.440]  美麗的太太
[00:14:08.440 --> 00:14:09.800]  為什麼
[00:14:09.800 --> 00:14:11.840]  神為什麼要造新鮮的空氣
[00:14:11.840 --> 00:14:12.960]  燦爛的陽光
[00:14:12.960 --> 00:14:14.040]  還有鳥語花香
[00:14:14.040 --> 00:14:15.160]  還有水
[00:14:15.160 --> 00:14:17.400]  還有東西吃呢
[00:14:17.400 --> 00:14:19.880]  他為我們喜樂嘛
[00:14:19.880 --> 00:14:22.640]  他要我們活在這個世界上面高高興興
[00:14:22.640 --> 00:14:23.280]  快快樂樂
[00:14:23.280 --> 00:14:25.720]  不愁吃不愁穿嘛
[00:14:25.720 --> 00:14:29.680]  你想想看當耶穌基督降生的時候
[00:14:29.680 --> 00:14:30.560]  加百列
[00:14:30.560 --> 00:14:32.080]  Gabriel這個天使長
[00:14:32.080 --> 00:14:34.080]  他報的是什麼信息啊
[00:14:34.080 --> 00:14:37.200]  大喜的信息嘛
[00:14:37.200 --> 00:14:38.520]  這個不是苦難的信息
[00:14:38.520 --> 00:14:41.720]  耶穌來不是說要殺我們
[00:14:41.720 --> 00:14:43.200]  審判我們的
[00:14:43.200 --> 00:14:44.400]  將來要
[00:14:44.400 --> 00:14:47.800]  但是他來是帶給我們大喜的信息
[00:14:47.800 --> 00:14:50.120]  那就是福音
[00:14:50.120 --> 00:14:51.720]  Hallelujah
[00:14:51.720 --> 00:14:55.000]  我們基督徒的心境不要像是月亮
[00:14:55.000 --> 00:14:57.280]  初一十五不一樣
[00:14:57.280 --> 00:14:59.520]  我們基督徒的心境
[00:14:59.520 --> 00:15:01.720]  不要像是西雅圖的天氣
[00:15:01.720 --> 00:15:03.800]  陰陽怪氣的
[00:15:03.800 --> 00:15:04.760]  你知道嗎
[00:15:04.760 --> 00:15:09.080]  我們要永遠是從神而來燦爛的陽光
[00:15:09.080 --> 00:15:10.280]  照耀我們
[00:15:10.280 --> 00:15:14.360]  從我們生靈裡面也能夠發出神的榮光
[00:15:14.360 --> 00:15:16.080]  所以
[00:15:16.080 --> 00:15:19.240]  您知道聖靈的果子是喜樂
[00:15:19.240 --> 00:15:23.960]  但是憂愁煩惱那是魔鬼的詭計啊
[00:15:23.960 --> 00:15:29.720]  喜樂是斷絕仇敵的機會
[00:15:29.720 --> 00:15:31.640]  但是我們如果憂傷
[00:15:31.640 --> 00:15:34.640]  就留給仇敵機會了不是嗎
[00:15:34.640 --> 00:15:36.760]  喜樂的心是良藥
[00:15:36.760 --> 00:15:38.240]  Hallelujah
[00:15:38.240 --> 00:15:39.760]  再再說神
[00:15:39.760 --> 00:15:42.040]  禰真偉大
[00:15:42.040 --> 00:15:45.640]  但是我們要靠主常常喜樂
[00:15:45.640 --> 00:15:48.720]  因為我們自己喜樂不起來
[00:15:48.720 --> 00:15:52.520]  現在我看到好多人
[00:15:52.520 --> 00:15:54.560]  動不動感冒
[00:15:54.560 --> 00:15:56.000]  動不動生病
[00:15:56.000 --> 00:15:57.600]  動不動這裡不舒服
[00:15:57.600 --> 00:15:59.560]  動不動那裡不舒服
[00:15:59.560 --> 00:16:01.520]  我說神啊
[00:16:01.520 --> 00:16:03.040]  有的時候我講
[00:16:03.040 --> 00:16:05.760]  說我們人從一生下來啊
[00:16:05.760 --> 00:16:07.960]  就朝著死亡走
[00:16:07.960 --> 00:16:08.960]  對不對
[00:16:08.960 --> 00:16:11.000]  你每過一個生日啊
[00:16:11.000 --> 00:16:14.040]  我現在還很高興過生日啊
[00:16:14.040 --> 00:16:17.640]  等到哪一天我真的過生日我就不高興的時候
[00:16:17.640 --> 00:16:19.680]  那我就差不多了
[00:16:19.680 --> 00:16:23.360]  每過一個生日就像那個死亡走得越近了
[00:16:23.360 --> 00:16:25.040]  小孩子是
[00:16:25.040 --> 00:16:26.040]  我以前小的時候
[00:16:26.040 --> 00:16:29.160]  哎呀真希望時間過快一點啊
[00:16:29.160 --> 00:16:32.120]  現在哎呦一轉眼又過了一年了
[00:16:32.120 --> 00:16:38.200]  但是我們的心情仍然要保持喜樂
[00:16:38.200 --> 00:16:41.800]  因為我們真的不是向死亡走去
[00:16:41.800 --> 00:16:43.720]  你如果真的有信心
[00:16:43.720 --> 00:16:47.720]  所以喜樂要跟有幸要湊在一塊
[00:16:47.720 --> 00:16:51.080]  你如果相信神照你
[00:16:51.080 --> 00:16:53.080]  祂在你身上有旨意
[00:16:53.080 --> 00:16:57.560]  是神在基督耶穌禰為我們所定的旨意
[00:16:57.560 --> 00:16:59.040]  你如果真相信的話
[00:16:59.040 --> 00:17:01.800]  你就知道你生下來絕對不是偶然的
[00:17:01.800 --> 00:17:04.880]  你看我們的小Soprano最新生出來的
