
[00:00:00.000 --> 00:00:04.720]  多謝劍邁隊帶領我們這個興奮高昂的立志
[00:01:29.000 --> 00:01:30.440]  是要他做這三樣東西
[00:01:30.440 --> 00:01:31.400]  但是你放心
[00:01:31.400 --> 00:01:33.560]  上帝已經將能力和權柄
[00:01:33.560 --> 00:01:37.280]  一次過給你和我一切去侍奉
[00:01:37.280 --> 00:01:40.440]  包括你會制伏一切的鬼
[00:01:40.440 --> 00:01:40.840]  OK
[00:01:40.840 --> 00:01:42.360]  當然趕鬼
[00:01:42.360 --> 00:01:45.240]  在緘默來說就不是一件特別的事
[00:01:45.240 --> 00:01:47.680]  因為我們常常在最初期傳福音的時候
[00:01:47.680 --> 00:01:48.840]  都會遇到的
[00:01:48.840 --> 00:01:50.880]  但是後來的特定節目
[00:01:50.880 --> 00:01:52.280]  可能都少見的
[00:01:52.280 --> 00:01:53.520]  當然我們看到
[00:01:53.520 --> 00:01:55.360]  除了魔鬼這個鬼之外
[00:01:55.360 --> 00:01:58.480]  最近熱門的電視劇
[00:01:58.480 --> 00:02:01.040]  我們會發現人都瘋了
[00:02:01.040 --> 00:02:02.240]  原來一個人裡面
[00:02:02.240 --> 00:02:04.320]  究竟那些是職神病
[00:02:04.320 --> 00:02:05.480]  還是有鬼呢
[00:02:05.480 --> 00:02:06.640]  諸如此類
[00:02:06.640 --> 00:02:08.480]  但是有上《葉匹索書》的丁子
[00:02:08.480 --> 00:02:09.560]  會知道的
[00:02:09.560 --> 00:02:11.560]  《葉匹索書》第二章
[00:02:11.560 --> 00:02:13.640]  保羅已經很清楚地提醒
[00:02:13.640 --> 00:02:14.200]  他說
[00:02:14.200 --> 00:02:18.240]  活在人心目當中的邪靈
[00:02:18.240 --> 00:02:19.400]  講得很清楚
[00:02:19.400 --> 00:02:20.320]  人的心
[00:02:20.320 --> 00:02:23.640]  如果你不是受聖靈的感動和帶領
[00:02:23.640 --> 00:02:26.920]  其實我們就是受著邪靈的引導
[00:02:26.920 --> 00:02:29.640]  所以當中的那個分辨
[00:02:29.640 --> 00:02:31.960]  其實都有很大的需要
[00:02:31.960 --> 00:02:33.760]  所以不要常常想著說
[00:02:33.760 --> 00:02:35.160]  我喜歡
[00:02:35.160 --> 00:02:36.440]  我覺得
[00:02:36.440 --> 00:02:38.400]  現在年輕人很喜歡這樣說
[00:02:38.400 --> 00:02:39.760]  你為什麼喜歡
[00:02:39.760 --> 00:02:41.160]  你為什麼覺得
[00:02:41.160 --> 00:02:42.680]  什麼影響你喜歡
[00:02:42.680 --> 00:02:44.440]  什麼影響你覺得
[00:02:44.440 --> 00:02:46.880]  這個都是一件屬靈的事件
[00:02:46.880 --> 00:02:47.840]  但是感恩的
[00:02:47.840 --> 00:02:50.480]  我們被上帝而來都是呼叫成為門徒
[00:02:50.480 --> 00:02:51.840]  去傳福音的時候
[00:02:51.840 --> 00:02:53.040]  我們不需要膽怯
[00:02:53.040 --> 00:02:56.560]  因為這是耶穌基督賜給我們的權柄和能力
[00:02:56.560 --> 00:02:58.000]  可以做到的事
[00:02:58.000 --> 00:03:02.720]  而且在約翰福音的一個補充的經文裡說
[00:03:02.720 --> 00:03:04.600]  是耶穌用「我實實在在」
[00:03:04.600 --> 00:03:06.560]  「我實實在在」是很認真的
[00:03:06.560 --> 00:03:08.960]  祂說我實實在在地跟你們說
[00:03:08.960 --> 00:03:10.200]  我所做的事
[00:03:10.200 --> 00:03:12.120]  信我的人都要做
[00:03:12.120 --> 00:03:15.320]  而且要讓祂做得更大
[00:03:15.320 --> 00:03:16.640]  所以丁子妹
[00:03:16.640 --> 00:03:18.600]  你有沒有預備到你的心
[00:03:18.600 --> 00:03:20.760]  當你唱請差遣我的時候
[00:03:20.760 --> 00:03:23.280]  原來你是踏上一條這樣的路
[00:03:23.280 --> 00:03:26.560]  這一年是精彩和刺激的
[00:03:26.560 --> 00:03:28.880]  你問我有些已經是
[00:03:28.880 --> 00:03:31.160]  身心靈都不是幾得燒的時間
[00:03:31.160 --> 00:03:33.400]  但是也都是有一點變態的
[00:03:33.400 --> 00:03:34.480]  就是有一點興奮的
[00:03:34.480 --> 00:03:36.120]  因為真的與神同行
[00:03:36.120 --> 00:03:38.560]  原來是會有另一個景象
[00:03:38.560 --> 00:03:40.360]  其實一直都覺得自己與神同行
[00:03:40.360 --> 00:03:42.320]  但是沒有在這半年那麼緊張
[00:03:42.320 --> 00:03:46.040]  以及變化的情況那麼大
[00:03:46.040 --> 00:03:46.840]  但是感恩上
[00:03:46.840 --> 00:03:50.200]  在我們其實去年去預備這個主題的時候
[00:03:50.200 --> 00:03:51.360]  我們一步一步
[00:03:51.360 --> 00:03:53.120]  上帝很肯定的幫助了我們
[00:03:53.120 --> 00:03:55.760]  在第一季重新肯定我們自己的身份
[00:03:55.760 --> 00:03:58.440]  也都不是因為靠自己去得了這份救恩
[00:03:58.440 --> 00:04:00.760]  不是靠著自己來去侍奉主
[00:04:00.760 --> 00:04:03.400]  所以追求要完美
[00:04:03.400 --> 00:04:05.000]  做得好好
[00:04:05.000 --> 00:04:07.120]  要很聖潔才可以侍奉主的觀念
[00:04:07.120 --> 00:04:08.720]  請你應該扔下了
[00:04:08.720 --> 00:04:11.720]  我們真的是因信耶穌基督而清義
[00:04:11.720 --> 00:04:14.440]  我們願意可以有幸去侍奉神
[00:04:14.440 --> 00:04:16.760]  是因為我們是神的兒女
[00:04:16.760 --> 00:04:18.280]  面對著第二個季節
[00:04:18.280 --> 00:04:19.120]  上帝要我們差一點
[00:04:19.120 --> 00:04:21.480]  我們出去上帝都不跟我們講道
[00:04:21.480 --> 00:04:23.760]  上帝已經直接訓練了
[00:04:23.760 --> 00:04:27.480]  我們有481個已經畢業了的懷商工人
[00:04:27.480 --> 00:04:31.400]  這一炮我估不到是令到我們一炮而紅
[00:04:31.400 --> 00:04:33.440]  當年八個人在一間教會
[00:04:33.440 --> 00:04:36.120]  其實就是夏牧師在美國的時候
[00:04:36.120 --> 00:04:38.400]  拿了我們的服侍的片去做匯報
[00:04:38.400 --> 00:04:40.160]  我們已經在美國一炮而紅
[00:04:40.160 --> 00:04:42.960]  想不到這次原來我們台灣紅了
[00:04:42.960 --> 00:04:44.840]  因為突然間很轟動
[00:04:44.840 --> 00:04:48.640]  為什麼一間教會那麼多人上課呢
[00:04:48.640 --> 00:04:51.920]  那麼多人願意去學做傳福音的事呢
[00:04:51.920 --> 00:04:57.320]  現在就有其他教會的牧者都主動問
[00:04:57.320 --> 00:05:00.680]  其實我都可以來到是去祝福你們的
[00:05:00.680 --> 00:05:02.480]  你讓我講道吧
[00:05:02.480 --> 00:05:06.040]  所以明年就看看上帝帶我們進一個什麼的場合
[00:05:06.040 --> 00:05:06.920]  其實都挺好的
[00:05:06.920 --> 00:05:08.240]  我們開國語時宮
[00:05:08.240 --> 00:05:11.520]  我其實都很需要一些講國語的講員的
[00:05:11.520 --> 00:05:14.560]  所以寧梓慧是有些吃不消的
[00:05:14.560 --> 00:05:18.960]  如果你是很投入在整個聖靈的工作裡面
[00:05:18.960 --> 00:05:20.960]  因為好像很急很多事情要做
[00:05:20.960 --> 00:05:21.760]  但是有沒有寧梓慧
[00:05:21.760 --> 00:05:23.320]  當你留意這個世界的時候
[00:05:23.320 --> 00:05:25.200]  這個世界真的是很急的
[00:05:25.200 --> 00:05:25.720]  是不是
[00:05:25.720 --> 00:05:26.880]  信了主很多年
[00:05:26.880 --> 00:05:28.840]  傳統教會大的寧梓慧我們都明白
[00:05:28.840 --> 00:05:31.640]  凡是一天牽涉到以色列的
[00:05:31.640 --> 00:05:33.680]  都是觸動我們的神經的
[00:05:33.680 --> 00:05:36.760]  如果你信聖經是上帝的預言
[00:05:36.760 --> 00:05:40.000]  而這些事情不理你們世人怎麼回應
[00:05:40.000 --> 00:05:43.040]  都會按步驟般這樣出現的時候
[00:05:43.040 --> 00:05:45.640]  所有有關以色列的消息
[00:05:45.640 --> 00:05:47.760]  請大家都好好地pay attention
[00:05:47.760 --> 00:05:49.040]  好好地去禱告
[00:05:49.040 --> 00:05:51.160]  我們能夠是傳空音
[00:05:51.160 --> 00:05:53.360]  來活著去見證神的日子
[00:05:53.360 --> 00:05:54.800]  可能真的不多的
[00:05:54.800 --> 00:05:55.640]  但是我明白
[00:05:55.640 --> 00:05:56.640]  也都承認的
[00:05:56.640 --> 00:05:58.480]  我們很多都是害怕的
[00:05:58.480 --> 00:06:00.800]  我自己是其中一個
[00:06:00.800 --> 00:06:02.400]  但是當我們覺得常常都很害怕
[00:06:02.400 --> 00:06:03.880]  不知道怎麼做的時候
[00:06:03.880 --> 00:06:06.240]  在這半年裡面我們看到神很體貼
[00:06:06.240 --> 00:06:09.280]  祂不單止是將訓練給我們
[00:06:09.280 --> 00:06:10.760]  當我們回望這一季
[00:06:10.760 --> 00:06:12.280]  為什麼我們都沒有講到我們主題
[00:06:12.280 --> 00:06:13.640]  因為大部份的時間
[00:06:13.640 --> 00:06:16.080]  都不是我們教會的同工分享的
[00:06:16.080 --> 00:06:19.040]  是各地的牧者都在我們當中
[00:06:19.040 --> 00:06:21.120]  如果你存著這樣的心去領受的時候
[00:06:21.120 --> 00:06:23.880]  你就見到上帝知道我們的需要
[00:06:23.880 --> 00:06:25.560]  我們有些人是很理性的
[00:06:25.560 --> 00:06:27.240]  有些人我們是很感性的
[00:06:27.240 --> 00:06:28.320]  有些要擒魚露
[00:06:28.320 --> 00:06:29.800]  要敬拜
[00:06:29.800 --> 00:06:32.400]  有些講座有部份聽不明白的
[00:06:32.400 --> 00:06:34.320]  有些就情願聽某一些
[00:06:34.320 --> 00:06:36.240]  總之現在都有很多的聲音
[00:06:36.240 --> 00:06:37.440]  但是有沒有見到
[00:06:37.440 --> 00:06:39.520]  上帝為我們開了一個自助餐
[00:06:39.520 --> 00:06:40.320]  你明不明白
[00:06:40.320 --> 00:06:44.000]  每個月我們都有不同的聖經講座
[00:06:44.000 --> 00:06:44.800]  就是說
[00:06:44.800 --> 00:06:48.000]  上帝是希望我們真的快高長大
[00:06:48.000 --> 00:06:49.040]  吃得飽飽
[00:06:49.040 --> 00:06:50.360]  所以跟隔離友說
[00:06:50.360 --> 00:06:51.360]  讀好你的聖經
[00:06:51.360 --> 00:06:51.880]  知道嗎
[00:06:51.880 --> 00:06:52.560]  真的
[00:06:52.560 --> 00:06:54.680]  你要去傳道的時候
[00:06:54.680 --> 00:06:57.040]  你要有道可以講才行
[00:06:57.040 --> 00:06:58.640]  如果我們講道不三不四
[00:06:58.640 --> 00:07:00.000]  講得不清不楚
[00:07:00.000 --> 00:07:04.560]  其實我們是引領別人遠離了基督
[00:07:04.560 --> 00:07:05.560]  但是問題是
[00:07:05.560 --> 00:07:08.280]  為什麼我們心底裡面一講傳福音
[00:07:08.280 --> 00:07:10.080]  就有負面的聲音呢
[00:07:10.080 --> 00:07:11.080]  其實我很坦白
[00:07:11.080 --> 00:07:13.160]  其實你講靈修都有負面聲音的
[00:07:13.160 --> 00:07:14.080]  你要很留意的
[00:07:14.080 --> 00:07:15.200]  如果在教會裡面
[00:07:15.200 --> 00:07:16.720]  一講靈修讀聖經
[00:07:16.720 --> 00:07:17.640]  一講傳福音
[00:07:17.640 --> 00:07:20.200]  就有很多負面的思想會出現
[00:07:20.200 --> 00:07:22.320]  其實我們說為主作見證
[00:07:22.320 --> 00:07:25.000]  其實有什麼好怕呢
[00:07:25.000 --> 00:07:25.880]  一般特興節目
[00:07:25.880 --> 00:07:27.720]  我們發覺有三個反應的
[00:07:27.720 --> 00:07:28.440]  第一就是
[00:07:28.440 --> 00:07:30.560]  不是很知道什麼叫做見證
[00:07:30.560 --> 00:07:32.880]  但是進入了小組的特興節目比較好
[00:07:32.880 --> 00:07:33.800]  因為在小組裡面
[00:07:33.800 --> 00:07:35.840]  都是不斷地訓練我們
[00:07:35.840 --> 00:07:39.160]  兩三分鐘就可以很簡短地講了一個
[00:07:39.160 --> 00:07:41.480]  你自己親身經歷神的經驗
[00:07:41.480 --> 00:07:43.320]  這個就是作見證了
[00:07:43.320 --> 00:07:44.760]  但是有些人就會覺得
[00:07:44.760 --> 00:07:46.800]  要經常都講見證
[00:07:46.800 --> 00:07:48.640]  特別是要站出來跟別人講
[00:07:48.640 --> 00:07:50.200]  都很大壓力
[00:07:50.200 --> 00:07:53.000]  那我們這樣在往幸福小組裡面
[00:07:53.000 --> 00:07:54.720]  我們已經升級了
[00:07:54.720 --> 00:07:57.480]  八堂不同的特興姐妹都有機會
[00:07:57.480 --> 00:08:00.520]  真的在一些你不熟悉的朋友面前
[00:08:00.520 --> 00:08:03.400]  去講神在你生命當中的作為
[00:08:03.400 --> 00:08:05.080]  壓力大不大是大的
[00:08:05.080 --> 00:08:07.040]  但是沒有壓力是不會成長的
[00:08:07.040 --> 00:08:09.440]  所以為每一個有肯參與的講見證抵折
[00:08:09.440 --> 00:08:11.000]  就給他們掌聲好嗎
[00:08:11.000 --> 00:08:13.320]  知問的見證都講得很好的
[00:08:13.320 --> 00:08:15.280]  我們看到我們的朕例
[00:08:15.280 --> 00:08:17.080]  都是講得很簡短很濃縮
[00:08:17.080 --> 00:08:18.640]  也是很到位的
[00:08:18.640 --> 00:08:21.880]  但是我知道有部分抵折會覺得
[00:08:21.880 --> 00:08:23.800]  我好像沒有什麼很特別
[00:08:23.800 --> 00:08:25.280]  或者很好的見證
[00:08:25.280 --> 00:08:28.240]  甚至就算有些順著一段時間
[00:08:28.240 --> 00:08:30.160]  就是躲在小組躲在教會
[00:08:30.160 --> 00:08:32.160]  為什麼很怕做全方位工作呢
[00:08:32.160 --> 00:08:35.040]  因為覺得要做一個好的基督徒
[00:08:35.040 --> 00:08:37.400]  叫做好的見證
[00:08:37.400 --> 00:08:39.640]  是覺得自己不是很OK的
[00:08:39.640 --> 00:08:41.480]  或者是都不是很想改變
[00:08:41.480 --> 00:08:42.880]  我在公司會罵人的
[00:08:42.880 --> 00:08:44.920]  你叫我傳一封音而已
[00:08:44.920 --> 00:08:47.080]  我明白這些的壓力
[00:08:47.080 --> 00:08:48.440]  但是今天我真的想
[00:08:48.440 --> 00:08:51.000]  上帝叫我們無畏無懼的
[00:08:51.000 --> 00:08:52.880]  來為祂作見證
[00:08:52.880 --> 00:08:54.480]  其實跟傳福音三個字
[00:08:54.480 --> 00:08:57.120]  我覺得大興姐妹應該要有個
[00:08:57.120 --> 00:08:59.440]  思維上面的去釐清一下
[00:08:59.440 --> 00:09:00.080]  因為我們
[00:09:00.080 --> 00:09:01.800]  我也不喜歡用傳福音的字
[00:09:01.800 --> 00:09:03.560]  因為小時候傳福音的感覺不是很好
[00:09:03.560 --> 00:09:04.640]  好像賣東西那樣
[00:09:04.640 --> 00:09:06.120]  我們又不是銷售員
[00:09:06.120 --> 00:09:07.160]  怕銷售得不好
[00:09:07.160 --> 00:09:08.400]  而且一說到銷售
[00:09:08.400 --> 00:09:10.680]  就很介意他買不買你明不明白
[00:09:10.680 --> 00:09:12.640]  買得到才是好的銷售員
[00:09:12.640 --> 00:09:13.880]  所以當傳福音的時候
[00:09:13.880 --> 00:09:16.360]  就很介意他信不信
[00:09:16.360 --> 00:09:17.560]  然後如果他不信
[00:09:17.560 --> 00:09:19.040]  他就覺得自己的銷售員
[00:09:19.040 --> 00:09:20.720]  其實真的做得差
[00:09:20.720 --> 00:09:23.120]  是這些模型熟悉的觀念
[00:09:23.120 --> 00:09:25.040]  是在影響我們的心情的
[00:09:25.040 --> 00:09:28.960]  但是緘默的使命宣言
[00:09:28.960 --> 00:09:30.240]  我們都是說
[00:09:30.240 --> 00:09:31.960]  在世上是什麼
[00:09:31.960 --> 00:09:33.160]  作主見證的
[00:09:33.160 --> 00:09:34.760]  當日都是這樣去考慮
[00:09:34.760 --> 00:09:35.840]  因為我們覺得
[00:09:35.840 --> 00:09:37.120]  我們在地上
[00:09:37.120 --> 00:09:39.640]  如果你說我經歷過上帝的恩典
[00:09:39.640 --> 00:09:41.320]  我去讓別人知道
[00:09:41.320 --> 00:09:42.840]  那好像你沒有什麼藉口說
[00:09:42.840 --> 00:09:44.440]  就是你不說
[00:09:44.440 --> 00:09:45.880]  除非你沒有
[00:09:45.880 --> 00:09:47.640]  有的時候應該勇敢去分享
[00:09:47.640 --> 00:09:49.080]  還有當你經歷上帝的恩典
[00:09:49.080 --> 00:09:50.240]  和實在的時候
[00:09:50.240 --> 00:09:52.000]  你心裡面有一個感恩的心
[00:09:52.000 --> 00:09:53.680]  所以都樂意的分享
[00:09:53.680 --> 00:09:54.360]  所以姐妹們
[00:09:54.360 --> 00:09:56.160]  如果你是屬於驚底那一班
[00:09:56.160 --> 00:09:57.800]  我希望你改變你的心情
[00:09:57.800 --> 00:10:00.600]  你真的不是做銷售員的
[00:10:00.600 --> 00:10:02.480]  因為我們不是去銷售
[00:10:02.480 --> 00:10:06.200]  因為不是一個銷售的行業
[00:10:06.200 --> 00:10:07.360]  但是我們應該
[00:10:07.360 --> 00:10:09.520]  如果你真的經歷過上帝的真實
[00:10:09.520 --> 00:10:11.720]  經歷到上帝在你心上的恩典
[00:10:11.720 --> 00:10:13.080]  我鼓勵你勇敢的
[00:10:13.080 --> 00:10:14.480]  你都是和別人分享
[00:10:14.480 --> 00:10:17.440]  因為沒有人傳是沒有人聽的
[00:10:17.440 --> 00:10:19.360]  我們在那個概念裡面
[00:10:19.360 --> 00:10:22.160]  不要只是給一個情緒來控制自己
[00:10:22.160 --> 00:10:23.360]  因為我常常都說
[00:10:23.360 --> 00:10:24.680]  有負能量
[00:10:24.680 --> 00:10:27.560]  有很多古怪的感受在裡面的時候
[00:10:27.560 --> 00:10:29.080]  不要任由它存留
[00:10:29.080 --> 00:10:30.280]  好好地去找
[00:10:30.280 --> 00:10:31.600]  究竟是什麼原因
[00:10:31.600 --> 00:10:32.720]  影響你
[00:10:32.720 --> 00:10:35.000]  以致我們能夠去調教你的情緒
[00:10:35.000 --> 00:10:36.840]  那你就發現你的行為
[00:10:36.840 --> 00:10:38.560]  是容易改變的
[00:10:38.560 --> 00:10:41.560]  你說傳福音好像去傳銷
[00:10:41.560 --> 00:10:42.920]  或者去做見證
[00:10:42.920 --> 00:10:44.600]  是不是真的很難呢
[00:10:44.600 --> 00:10:45.800]  但是香港人
[00:10:45.800 --> 00:10:47.280]  我們天天都在做這些事情
[00:10:47.280 --> 00:10:48.520]  我想說
[00:10:48.520 --> 00:10:50.880]  不過是內容不同而已
[00:10:50.880 --> 00:10:52.560]  你們有沒有鬥這些的
[00:10:52.560 --> 00:10:53.720]  一定有的
[00:10:53.720 --> 00:10:54.400]  是不是
[00:10:54.400 --> 00:10:55.960]  深水埗有什麼好吃的
[00:10:55.960 --> 00:10:57.600]  立刻第一樣東西就是按的
[00:10:57.600 --> 00:10:59.040]  不要管按哪樣東西都好
[00:10:59.040 --> 00:10:59.800]  是不是
[00:10:59.800 --> 00:11:03.880]  然後往往你去介紹人的那些餐廳
[00:11:03.880 --> 00:11:05.080]  很多其實沒有吃過的
[00:11:05.080 --> 00:11:06.120]  我發覺
[00:11:06.120 --> 00:11:07.840]  其實都是聽聞而已
[00:11:07.840 --> 00:11:09.640]  頂指會不會說那裡很好
[00:11:09.640 --> 00:11:12.640]  我們聽組員說那家店好吃呢
[00:11:12.640 --> 00:11:15.440]  我們就勇敢地告訴別人
[00:11:15.440 --> 00:11:16.600]  那裡很好吃的
[00:11:16.600 --> 00:11:18.280]  那個組員說OK的
[00:11:18.280 --> 00:11:19.640]  但是很有趣的
[00:11:19.640 --> 00:11:21.880]  信仰我們這個福音
[00:11:21.880 --> 00:11:24.040]  是我們自己經歷的
[00:11:24.040 --> 00:11:25.200]  不知道為什麼
[00:11:25.200 --> 00:11:27.720]  我們都不敢跟別人說的
[00:11:27.720 --> 00:11:28.280]  如果是這樣
[00:11:28.280 --> 00:11:31.600]  我們每一天在教會的奠禮也好
[00:11:31.600 --> 00:11:35.760]  頂指會那些小組合的分享裡面
[00:11:35.760 --> 00:11:37.000]  我們都很多說的
[00:11:37.000 --> 00:11:38.720]  我的組員
[00:11:38.720 --> 00:11:40.480]  他在病裡面
[00:11:40.480 --> 00:11:42.200]  耶穌神職醫治了他
[00:11:42.200 --> 00:11:43.720]  但是我們是不敢說的
[00:11:43.720 --> 00:11:45.800]  但是你想想這些狀況
[00:11:45.800 --> 00:11:47.320]  在哪裡來的信心
[00:11:47.320 --> 00:11:48.800]  給你有這麼大的勇氣
[00:11:48.800 --> 00:11:52.240]  成為那家餐廳的銷售員
[00:11:52.240 --> 00:11:54.920]  但是你們天天都在做這件事
[00:11:54.920 --> 00:11:55.960]  所以頂指會
[00:11:55.960 --> 00:11:57.840]  當中你要細味一下
[00:11:57.840 --> 00:12:00.320]  為什麼我會有這麼大的分別
[00:12:00.320 --> 00:12:02.520]  我覺得我們要留意的
[00:12:02.520 --> 00:12:05.000]  為什麼耶穌基督要我們無畏無懼
[00:12:05.000 --> 00:12:06.960]  為什麼要將能力權並賜給你
[00:12:06.960 --> 00:12:09.280]  去制伏一切的鬼
[00:12:09.280 --> 00:12:12.120]  不是一隻隻很恐怖的鬼叫做鬼
[00:12:12.120 --> 00:12:13.600]  在魔鬼做的工作
[00:12:13.600 --> 00:12:16.520]  是永遠你看不到那個景象
[00:12:16.520 --> 00:12:18.280]  或者你此時而非
[00:12:18.280 --> 00:12:20.080]  你以為是你自己想的
[00:12:20.080 --> 00:12:22.240]  但是他無形的壓力
[00:12:22.240 --> 00:12:24.400]  就會籠罩著一班的基督徒
[00:12:24.400 --> 00:12:28.040]  以致到我們為餐廳做見證是很容易的
[00:12:28.040 --> 00:12:30.240]  但是我們為主做見證
[00:12:30.240 --> 00:12:31.600]  就覺得很困難
[00:12:31.600 --> 00:12:34.080]  我選擇《路加福音》這本書的原因
[00:12:34.080 --> 00:12:36.520]  就是《路加福音》有兩段
[00:12:36.520 --> 00:12:39.040]  很清楚地去猜遣門徒的經文
[00:12:39.040 --> 00:12:41.880]  頂指如果讀過《基督生平》會比較好
[00:12:41.880 --> 00:12:42.560]  你已經知道
[00:12:42.560 --> 00:12:43.960]  其實四本福音書
[00:12:43.960 --> 00:12:46.320]  其實是有不同的作者
[00:12:46.320 --> 00:12:49.160]  然後每一個作者的接觸是不同的
[00:12:49.160 --> 00:12:51.920]  《路加福音》是很適合剛剛回教會
[00:12:51.920 --> 00:12:55.120]  或者不太熟悉《聖經》的頂指會
[00:12:55.120 --> 00:12:56.160]  一個很好的進路
[00:12:56.160 --> 00:12:57.000]  為什麼呢
[00:12:57.000 --> 00:12:59.360]  因為《路加》是一個醫生
[00:12:59.360 --> 00:13:01.800]  他是保羅宣教隊其中一個
[00:13:01.800 --> 00:13:03.600]  他也是寫《使徒行轉》的
[00:13:03.600 --> 00:13:08.200]  能夠這麼仔細地把保羅的腳蹤一站一站地寫
[00:13:08.200 --> 00:13:11.280]  你知道這個除了是一個醫生讀書的人
[00:13:11.280 --> 00:13:13.240]  也是一個很有理性分析的人
[00:13:13.240 --> 00:13:15.120]  而他寫《路加福音》的對象
[00:13:15.120 --> 00:13:17.040]  是給非猶太人
[00:13:17.040 --> 00:13:19.080]  是一個羅馬的官
[00:13:19.080 --> 00:13:20.560]  因此他用的言詞
[00:13:20.560 --> 00:13:24.280]  他的陳述是我們不是猶太人的背景
[00:13:24.280 --> 00:13:26.080]  其實是比較容易明白的
[00:13:26.080 --> 00:13:28.320]  如果你是第一章去劈頭看的那些
[00:13:28.320 --> 00:13:30.080]  你平時都不會看的那些說話
[00:13:30.080 --> 00:13:32.000]  你就會看到一些端倪的
[00:13:32.000 --> 00:13:34.160]  他寫給提瓦菲羅大人之外
[00:13:34.160 --> 00:13:35.960]  他講得很清楚
[00:13:35.960 --> 00:13:39.720]  他是聽到有人向他傳道的
[00:13:39.720 --> 00:13:41.960]  當然我們知道那個一定是保羅
[00:13:41.960 --> 00:13:45.640]  還有他也有幸會見到十一個門徒的
[00:13:45.640 --> 00:13:47.520]  他說他們親眼見的
[00:13:47.520 --> 00:13:49.280]  他們就傳給我聽
[00:13:49.280 --> 00:13:50.000]  OK
[00:13:50.000 --> 00:13:52.600]  但是《路加正一》是一個醫生
[00:13:52.600 --> 00:13:54.600]  也都相信是一個很有理性的人
[00:13:54.600 --> 00:13:55.960]  很有邏輯性的人
[00:13:55.960 --> 00:13:56.760]  於是他說
[00:13:56.760 --> 00:13:58.880]  他這本福音書是
[00:13:58.880 --> 00:14:02.720]  他從頭都詳細考察過的
[00:14:02.720 --> 00:14:03.400]  行不行
[00:14:03.400 --> 00:14:04.840]  就是說他寫出來的東西
[00:14:04.840 --> 00:14:06.640]  不是道聽途說
[00:14:06.640 --> 00:14:08.640]  不是只是聽保羅說的
[00:14:08.640 --> 00:14:11.240]  他自己是去考察過的
[00:14:11.240 --> 00:14:13.560]  而他的鋪陳的陳述
[00:14:13.560 --> 00:14:16.960]  是定義按著那個次序而寫的
[00:14:16.960 --> 00:14:17.760]  所以為什麼我說
[00:14:17.760 --> 00:14:19.960]  你需要由《路加福音》去看呢
[00:14:19.960 --> 00:14:21.600]  因為你聽著《路加福音》
[00:14:21.600 --> 00:14:23.040]  跟著他這樣走
[00:14:23.040 --> 00:14:24.680]  那三年耶穌走到哪裡
[00:14:24.680 --> 00:14:26.880]  你可以跟著尾去撿一些腳毛
[00:14:26.880 --> 00:14:27.440]  行不行
