
[00:00:00.000 --> 00:00:01.600]  各位囡囡妹,早晨
[00:04:18.620 --> 00:04:20.620]  的設計
[00:04:20.620 --> 00:04:22.620]  外面的環境轉得多快
[00:04:22.620 --> 00:04:24.620]  環境怎麼轉變
[00:04:24.620 --> 00:04:26.620]  如果我們的核心
[00:04:26.620 --> 00:04:28.620]  我們的內心世界
[00:04:28.620 --> 00:04:30.620]  不可以調整起來
[00:04:30.620 --> 00:04:32.620]  面對風浪的時候
[00:04:32.620 --> 00:04:34.620]  我們就會所謂break down
[00:04:34.620 --> 00:04:36.620]  burn out
[00:04:36.620 --> 00:04:38.620]  完全會因為各樣的事情
[00:04:38.620 --> 00:04:40.620]  過生活的時候
[00:04:40.620 --> 00:04:42.620]  我們會走離神
[00:04:42.620 --> 00:04:44.620]  甚至會將自己
[00:04:44.620 --> 00:04:46.620]  關拜起來逃避
[00:04:46.620 --> 00:04:48.620]  面對的事情
[00:04:48.620 --> 00:04:50.620]  所以我們從今天
[00:04:50.620 --> 00:04:52.620]  今年的主題
[00:04:52.620 --> 00:04:54.620]  第一季就是以基督為中心
[00:04:54.620 --> 00:04:56.620]  我們在一月的時候
[00:04:56.620 --> 00:04:58.620]  我們已經開始了
[00:04:58.620 --> 00:05:00.620]  希伯來書的教導
[00:05:00.620 --> 00:05:02.620]  希伯來書提到
[00:05:02.620 --> 00:05:04.620]  我們的主耶穌基督道成肉身
[00:05:04.620 --> 00:05:06.620]  祂有神的
[00:05:06.620 --> 00:05:08.620]  特性
[00:05:08.620 --> 00:05:10.620]  我們在第一章五節
[00:05:10.620 --> 00:05:12.620]  到十四節當中
[00:05:12.620 --> 00:05:14.620]  作者是描述了
[00:05:14.620 --> 00:05:16.620]  主耶穌基督神性方面
[00:05:16.620 --> 00:05:18.620]  是優於聖於天使
[00:05:18.620 --> 00:05:20.620]  第二章我剛才大家所讀的經文當中
[00:05:20.620 --> 00:05:22.620]  從第二節開始就講到
[00:05:22.620 --> 00:05:24.620]  主耶穌基督的人性
[00:05:24.620 --> 00:05:26.620]  祂在人性上面
[00:05:26.620 --> 00:05:28.620]  祂是完全的神
[00:05:28.620 --> 00:05:30.620]  完全的人
[00:05:30.620 --> 00:05:32.620]  都是聖過天使
[00:05:32.620 --> 00:05:34.620]  是比天使更加偉大
[00:05:34.620 --> 00:05:36.620]  那我們今天會繼續去
[00:05:36.620 --> 00:05:38.620]  從經文當中
[00:05:38.620 --> 00:05:40.620]  看到第十八節
[00:05:40.620 --> 00:05:42.620]  我們看一個主題
[00:05:42.620 --> 00:05:46.620]  我們看到原來都是看到
[00:05:46.620 --> 00:05:48.620]  繼續連在一起
[00:05:48.620 --> 00:05:50.620]  就說
[00:05:50.620 --> 00:05:52.620]  第二章的第一節提到說
[00:05:52.620 --> 00:05:54.620]  所以我們當
[00:05:54.620 --> 00:05:56.620]  越發鄭重所聽見的道理
[00:05:56.620 --> 00:05:58.620]  恐怕我們
[00:05:58.620 --> 00:06:00.620]  會隨流失去
[00:06:00.620 --> 00:06:02.620]  當我們遇到各樣的人生的巨浪的時候
[00:06:02.620 --> 00:06:04.620]  這個是希伯來書提出的
[00:06:04.620 --> 00:06:06.620]  第一個警告
[00:06:06.620 --> 00:06:08.620]  就說我們千萬不要隨流失去
[00:06:08.620 --> 00:06:10.620]  我們看第二
[00:06:10.620 --> 00:06:12.620]  繼續看下去
[00:06:12.620 --> 00:06:14.620]  第五節的時候就會看到
[00:06:14.620 --> 00:06:16.620]  究竟主耶穌基督
[00:06:16.620 --> 00:06:18.620]  道成肉身的時候
[00:06:18.620 --> 00:06:20.620]  祂的人性在我們中間的時候
[00:06:20.620 --> 00:06:22.620]  祂是扮演什麼角色
[00:06:22.620 --> 00:06:24.620]  和我們主耶穌基督
[00:06:24.620 --> 00:06:26.620]  和你和我
[00:06:26.620 --> 00:06:28.620]  究竟是有什麼關係
[00:06:28.620 --> 00:06:30.620]  好使我們不會
[00:06:30.620 --> 00:06:32.620]  在人生遇到艱巨巨浪的時候
[00:06:32.620 --> 00:06:34.620]  很不穩定的時候
[00:06:34.620 --> 00:06:36.620]  我們究竟怎麼知道
[00:06:36.620 --> 00:06:38.620]  不會隨流失去
[00:06:38.620 --> 00:06:40.620]  我們從低頭祈禱繼續
[00:06:40.620 --> 00:06:42.620]  我們主耶穌基督我們感謝你
[00:06:42.620 --> 00:06:44.620]  感謝你道成肉身住在我們中間
[00:06:44.620 --> 00:06:46.620]  是滿有恩典風聖的生命
[00:06:46.620 --> 00:06:48.620]  給我們有這個喜樂的時候
[00:06:48.620 --> 00:06:50.620]  我們有時會不明白
[00:06:50.620 --> 00:06:52.620]  我們不明白的時候
[00:06:52.620 --> 00:06:54.620]  求你直著你的話語和說話
[00:06:54.620 --> 00:06:56.620]  求你帶領我們以下的時間
[00:06:56.620 --> 00:06:58.620]  使我講的講得清楚
[00:06:58.620 --> 00:07:00.620]  聽的聽得明白
[00:07:00.620 --> 00:07:02.620]  好使我們能夠在
[00:07:02.620 --> 00:07:04.620]  靈命上有獎盡
[00:07:04.620 --> 00:07:06.620]  感謝你
[00:07:06.620 --> 00:07:08.620]  以上的禱告奉GSO得聖滅節氣球
[00:07:08.620 --> 00:07:10.620]  我們首先看第一點
[00:07:10.620 --> 00:07:12.620]  我想提出第一點
[00:07:12.620 --> 00:07:14.620]  我們從第五節到第九節
[00:07:14.620 --> 00:07:16.620]  剛才大家所讀的經文
[00:07:16.620 --> 00:07:18.620]  講出一樣的身份
[00:07:18.620 --> 00:07:20.620]  祂道成肉身的時候
[00:07:20.620 --> 00:07:22.620]  是我們
[00:07:22.620 --> 00:07:24.620]  生命上的君王的身份
[00:07:24.620 --> 00:07:26.620]  好使我們將來
[00:07:26.620 --> 00:07:28.620]  可以一同得到榮耀
[00:07:32.620 --> 00:07:34.620]  首先我們看到
[00:07:34.620 --> 00:07:36.620]  希伯來宣的作者提到說
[00:07:36.620 --> 00:07:38.620]  將來我們會有
[00:07:38.620 --> 00:07:40.620]  將來的生命
[00:07:40.620 --> 00:07:42.620]  地上的生命
[00:07:42.620 --> 00:07:44.620]  不是就這樣完結就完
[00:07:44.620 --> 00:07:46.620]  我們會有將來的生命
[00:07:46.620 --> 00:07:48.620]  在將來的世界當中
[00:07:48.620 --> 00:07:50.620]  原來不是交給天使去管
[00:07:50.620 --> 00:07:52.620]  將來的世界
[00:07:52.620 --> 00:07:54.620]  是由主耶穌去管
[00:07:54.620 --> 00:07:56.620]  雖然
[00:07:56.620 --> 00:07:58.620]  但這裏提到不是天使去管
[00:07:58.620 --> 00:08:00.620]  但經常說
[00:08:00.620 --> 00:08:02.620]  這裏提到詩篇
[00:08:02.620 --> 00:08:04.620]  引用詩篇
[00:08:04.620 --> 00:08:06.620]  第八篇說
[00:08:06.620 --> 00:08:08.620]  究竟人算是甚麼
[00:08:08.620 --> 00:08:10.620]  怎會叫祂
[00:08:10.620 --> 00:08:12.620]  給天使
[00:08:12.620 --> 00:08:14.620]  道成肉身去成為人
[00:08:14.620 --> 00:08:16.620]  主耶穌幾多
[00:08:16.620 --> 00:08:18.620]  是給天使微小一點
[00:08:18.620 --> 00:08:20.620]  是給天使細
[00:08:20.620 --> 00:08:22.620]  但是祂會賜予給祂榮耀的冠冕
[00:08:22.620 --> 00:08:24.620]  去管理地上的一切
[00:08:24.620 --> 00:08:26.620]  地上的萬物
[00:08:26.620 --> 00:08:28.620]  我們看回創世紀的時候
[00:08:28.620 --> 00:08:30.620]  主耶穌是我們的神
[00:08:30.620 --> 00:08:32.620]  主耶穌在創造世界之前
[00:08:32.620 --> 00:08:34.620]  已經存在
[00:08:34.620 --> 00:08:36.620]  萬物都是藉著祂做
[00:08:36.620 --> 00:08:38.620]  為祂所做
[00:08:38.620 --> 00:08:40.620]  我們人被做的時候
[00:08:40.620 --> 00:08:42.620]  我們當罪未入到世界的時候
[00:08:42.620 --> 00:08:44.620]  我們人亞當是代表神
[00:08:44.620 --> 00:08:46.620]  去管理萬物
[00:08:46.620 --> 00:08:48.620]  但是因為罪的緣故
[00:08:48.620 --> 00:08:50.620]  犯罪的緣故
[00:08:50.620 --> 00:08:52.620]  所以祂沒有了
[00:08:52.620 --> 00:08:54.620]  萬物動物
[00:08:54.620 --> 00:08:56.620]  各樣動物都是
[00:08:56.620 --> 00:08:58.620]  受到受苦
[00:08:58.620 --> 00:09:00.620]  就算是人都會有
[00:09:00.620 --> 00:09:02.620]  犯罪的緣故
[00:09:02.620 --> 00:09:04.620]  男人女人都是被神的懲罰
[00:09:04.620 --> 00:09:06.620]  所以管治上面
[00:09:06.620 --> 00:09:08.620]  管理萬物的情況
[00:09:08.620 --> 00:09:10.620]  已經是
[00:09:10.620 --> 00:09:12.620]  欠缺了神的榮耀
[00:09:12.620 --> 00:09:14.620]  但是
[00:09:14.620 --> 00:09:16.620]  這裡經文提到一樣東西
[00:09:16.620 --> 00:09:18.620]  原來在將來的時候
[00:09:18.620 --> 00:09:20.620]  主耶穌基督是會管理萬物
[00:09:20.620 --> 00:09:22.620]  但是如果主耶穌基督
[00:09:22.620 --> 00:09:24.620]  能夠將我們的罪
[00:09:24.620 --> 00:09:26.620]  我們的問題
[00:09:26.620 --> 00:09:28.620]  能夠解決的話
[00:09:28.620 --> 00:09:30.620]  我們將會和主耶穌基督
[00:09:30.620 --> 00:09:32.620]  一同在生天生地的時候
[00:09:32.620 --> 00:09:34.620]  是管理萬物
[00:09:34.620 --> 00:09:36.620]  一同作和
[00:09:36.620 --> 00:09:38.620]  同得這個榮耀
[00:09:38.620 --> 00:09:40.620]  所以這裡經文
[00:09:40.620 --> 00:09:42.620]  我們剛才所讀的經文當中
[00:09:42.620 --> 00:09:44.620]  是提出這個真理
[00:09:44.620 --> 00:09:46.620]  帶給我們知道
[00:09:46.620 --> 00:09:48.620]  原來現在的事情
[00:09:48.620 --> 00:09:50.620]  和將來是很不同
[00:09:50.620 --> 00:09:52.620]  我們現在地上
[00:09:52.620 --> 00:09:54.620]  看到萬物都是不服
[00:09:54.620 --> 00:09:56.620]  主耶穌基督
[00:09:56.620 --> 00:09:58.620]  看到我們還未在
[00:09:58.620 --> 00:10:00.620]  同回去天間時
[00:10:00.620 --> 00:10:02.620]  生天生地的時候
[00:10:02.620 --> 00:10:04.620]  我們都是最
[00:10:04.620 --> 00:10:06.620]  依然在這個世界上面的時候
[00:10:06.620 --> 00:10:08.620]  我們都未能夠
[00:10:08.620 --> 00:10:10.620]  可以得到這個
[00:10:10.620 --> 00:10:12.620]  榮耀的官員
[00:10:12.620 --> 00:10:14.620]  但是我們可以看到一個盼望
[00:10:14.620 --> 00:10:16.620]  經文提醒我們
[00:10:16.620 --> 00:10:18.620]  我們看到一會兒會提到
[00:10:18.620 --> 00:10:20.620]  十二章第二節的時候
[00:10:20.620 --> 00:10:22.620]  我們知道我們要定征於神
[00:10:22.620 --> 00:10:24.620]  我們很多時我們的
[00:10:24.620 --> 00:10:26.620]  青年人
[00:10:26.620 --> 00:10:28.620]  我們真的為青年人
[00:10:28.620 --> 00:10:30.620]  禱告
[00:10:30.620 --> 00:10:32.620]  現在我們看到青年人
[00:10:32.620 --> 00:10:34.620]  畢業了找工作
[00:10:34.620 --> 00:10:36.620]  都未知道他們的
[00:10:36.620 --> 00:10:38.620]  未來的去向
[00:10:38.620 --> 00:10:40.620]  但是我們要
[00:10:40.620 --> 00:10:42.620]  認定一件事
[00:10:42.620 --> 00:10:44.620]  認定神主耶穌基督
[00:10:44.620 --> 00:10:46.620]  是我們的王
[00:10:46.620 --> 00:10:48.620]  我們只要定征於祂
[00:10:48.620 --> 00:10:50.620]  祂會給我們一個計劃
[00:10:50.620 --> 00:10:52.620]  我們不知道這個計劃
[00:10:52.620 --> 00:10:54.620]  有時未清楚神給我們的計劃
[00:10:54.620 --> 00:10:56.620]  我們要尋求神的心意
[00:10:56.620 --> 00:10:58.620]  好似我們在這個
[00:10:58.620 --> 00:11:00.620]  不明朗的環境當中
[00:11:00.620 --> 00:11:02.620]  我們知道神一直愛我們
[00:11:02.620 --> 00:11:04.620]  神會有個計劃給我們
[00:11:04.620 --> 00:11:06.620]  現在所見的和將來
[00:11:06.620 --> 00:11:08.620]  是有不同
[00:11:08.620 --> 00:11:10.620]  因為聖經已經去過我們
[00:11:10.620 --> 00:11:12.620]  地上我們所遇到的
[00:11:12.620 --> 00:11:14.620]  是一些短暫的事情
[00:11:14.620 --> 00:11:16.620]  我們將來所面對的
[00:11:16.620 --> 00:11:18.620]  因為在第九節提到
[00:11:18.620 --> 00:11:20.620]  這個榮耀的冠冕
[00:11:20.620 --> 00:11:22.620]  是怎樣來的呢
[00:11:22.620 --> 00:11:24.620]  是因為神的恩典
[00:11:24.620 --> 00:11:26.620]  神的恩典
[00:11:26.620 --> 00:11:28.620]  祂既然來到道成
[00:11:28.620 --> 00:11:30.620]  身處在我們中間的時候
[00:11:30.620 --> 00:11:32.620]  祂可以同時
[00:11:32.620 --> 00:11:34.620]  為人去嘗到死的滋味
[00:11:34.620 --> 00:11:36.620]  所以我們看到
[00:11:36.620 --> 00:11:38.620]  這裡的時候原來主耶穌基督
[00:11:38.620 --> 00:11:40.620]  降生於世上
[00:11:40.620 --> 00:11:42.620]  是為了死 為我們死
[00:11:44.620 --> 00:11:46.620]  所謂他born to die
[00:11:46.620 --> 00:11:48.620]  主耶穌基督
[00:11:48.620 --> 00:11:50.620]  是來到我們生命的時候
[00:11:50.620 --> 00:11:52.620]  來到我們道成肉身的時候
[00:11:52.620 --> 00:11:54.620]  住在我們中間
[00:11:54.620 --> 00:11:56.620]  是要為我們的死
[00:11:56.620 --> 00:11:58.620]  所以我們將來有個盼望
[00:11:58.620 --> 00:12:00.620]  在這個等待期間
[00:12:00.620 --> 00:12:02.620]  我們定征於神
[00:12:02.620 --> 00:12:04.620]  我們看到第二點的時候
[00:12:04.620 --> 00:12:06.620]  我們從第十節
[00:12:06.620 --> 00:12:08.620]  到第十三節
[00:12:08.620 --> 00:12:10.620]  就提出主耶穌基督
[00:12:10.620 --> 00:12:12.620]  有第二個身份
[00:12:12.620 --> 00:12:14.620]  祂是我們的弟兄
[00:12:14.620 --> 00:12:16.620]  我們稱為弟兄
[00:12:16.620 --> 00:12:18.620]  是我們成為一個家人的身份
[00:12:18.620 --> 00:12:22.620]  這個成為一家人的身份的時候
[00:12:22.620 --> 00:12:24.620]  我們就可以一同去過
[00:12:24.620 --> 00:12:26.620]  現在這個階段
[00:12:26.620 --> 00:12:28.620]  一同去過聖潔的生活
[00:12:28.620 --> 00:12:30.620]  我們看第十節
[00:12:30.620 --> 00:12:32.620]  第十節那裡
[00:12:32.620 --> 00:12:34.620]  經文提到
[00:12:34.620 --> 00:12:36.620]  原來萬物所屬
[00:12:36.620 --> 00:12:38.620]  萬物所本的
[00:12:38.620 --> 00:12:40.620]  主耶穌基督是
[00:12:40.620 --> 00:12:42.620]  領我們的兒子進入
[00:12:42.620 --> 00:12:44.620]  祂的榮耀裡面
[00:12:44.620 --> 00:12:46.620]  祂是救我們的元帥
[00:12:46.620 --> 00:12:48.620]  因為受難
[00:12:48.620 --> 00:12:50.620]  因為我們的苦難得以完全
[00:12:50.620 --> 00:12:52.620]  本是合二的
[00:12:52.620 --> 00:12:54.620]  原來這個是救恩計劃的一部份
[00:12:54.620 --> 00:12:58.620]  主耶穌基督
[00:12:58.620 --> 00:13:00.620]  是聖潔人
[00:13:00.620 --> 00:13:02.620]  祂是聖潔的神
[00:13:02.620 --> 00:13:04.620]  祂帶我們成為聖潔
[00:13:04.620 --> 00:13:06.620]  藉著這個救恩計劃
[00:13:06.620 --> 00:13:08.620]  中文這裡會譯做
[00:13:08.620 --> 00:13:10.620]  祂是我們的元帥
[00:13:10.620 --> 00:13:12.620]  是這個計劃的
[00:13:12.620 --> 00:13:14.620]  Pioneer NIV
[00:13:14.620 --> 00:13:16.620]  如果舊版的NIV
[00:13:16.620 --> 00:13:18.620]  八十四年的NIV就說
[00:13:18.620 --> 00:13:20.620]  是設計者 是作者
[00:13:20.620 --> 00:13:22.620]  令到這個救恩計劃
[00:13:22.620 --> 00:13:24.620]  得以完全
[00:13:24.620 --> 00:13:26.620]  因為主耶穌基督是完全的
[00:13:26.620 --> 00:13:28.620]  如果沒有缺乏這個完全
[00:13:28.620 --> 00:13:30.620]  主耶穌基督這個角色在對面
[00:13:30.620 --> 00:13:32.620]  我們這個計劃就不完全了
[00:13:32.620 --> 00:13:34.620]  這個完全的計劃當中
[00:13:34.620 --> 00:13:36.620]  原來主耶穌基督
[00:13:36.620 --> 00:13:38.620]  是這個Pioneer
[00:13:38.620 --> 00:13:40.620]  是一個元帥
[00:13:40.620 --> 00:13:42.620]  如果你看
[00:13:42.620 --> 00:13:44.620]  New King James Version的時候
[00:13:44.620 --> 00:13:46.620]  你會發現 祂的名字譯法
[00:13:46.620 --> 00:13:48.620]  祂說是一個Captain
[00:13:48.620 --> 00:13:50.620]  所以主耶穌基督身份
[00:13:50.620 --> 00:13:52.620]  就是這個家裏面
[00:13:52.620 --> 00:13:54.620]  的Captain
[00:13:54.620 --> 00:13:56.620]  這個計劃裏面的Captain
[00:13:56.620 --> 00:13:58.620]  帶我們進入這個計劃當中
[00:13:58.620 --> 00:14:00.620]  怎樣在這個計劃裏面
[00:14:00.620 --> 00:14:02.620]  我們能夠一同過聖潔的生活
[00:14:04.620 --> 00:14:06.620]  我們是地上主來的弟兄姊妹
[00:14:06.620 --> 00:14:08.620]  當我們接受了這個救恩的時候
[00:14:08.620 --> 00:14:10.620]  主耶穌基督的救恩的時候
[00:14:10.620 --> 00:14:12.620]  我們就成為一家人
[00:14:12.620 --> 00:14:14.620]  因為經文再次在下面提到
[00:14:14.620 --> 00:14:16.620]  原來這個救恩計劃
[00:14:16.620 --> 00:14:18.620]  我們看得快一點
[00:14:18.620 --> 00:14:20.620]  先看一點 十二節
[00:14:20.620 --> 00:14:22.620]  原來這個Captain
[00:14:22.620 --> 00:14:24.620]  這個Pioneer這個字
[00:14:24.620 --> 00:14:26.620]  在十二章第二節都出現過
[00:14:26.620 --> 00:14:28.620]  就說這個就是
[00:14:28.620 --> 00:14:30.620]  創始的耶穌
[00:14:32.620 --> 00:14:34.620]  而你的這個字同樣在說
[00:14:34.620 --> 00:14:36.620]  祂是成中
[00:14:36.620 --> 00:14:38.620]  將這個計劃能夠完成
[00:14:38.620 --> 00:14:40.620]  所以當我們看到原來
[00:14:40.620 --> 00:14:42.620]  主耶穌基督是這個救恩的計劃
[00:14:42.620 --> 00:14:44.620]  的創造
[00:14:44.620 --> 00:14:46.620]  offer的作者
[00:14:46.620 --> 00:14:48.620]  是我們的元帥的時候
[00:14:48.620 --> 00:14:50.620]  我們知道祂是創始
[00:14:50.620 --> 00:14:52.620]  我們知道這個計劃
[00:14:52.620 --> 00:14:54.620]  一著主耶穌基督能夠得以完全
[00:14:54.620 --> 00:14:56.620]  所以我們要得到這個信心
[00:14:56.620 --> 00:14:58.620]  就說這個是創始
[00:14:58.620 --> 00:15:00.620]  創始成中的
[00:15:00.620 --> 00:15:02.620]  主耶穌
[00:15:02.620 --> 00:15:04.620]  我們遇到困難
[00:15:04.620 --> 00:15:06.620]  巨浪的時候 不明朗的時候
[00:15:06.620 --> 00:15:08.620]  有時無論是
[00:15:08.620 --> 00:15:10.620]  工作家庭的爭拗
[00:15:10.620 --> 00:15:12.620]  或者工作上的難處
[00:15:12.620 --> 00:15:14.620]  我們都是並徵於主耶穌基督
[00:15:14.620 --> 00:15:16.620]  我們從而
[00:15:16.620 --> 00:15:18.620]  可以擺在神面前
[00:15:18.620 --> 00:15:20.620]  帶給我們喜樂 我們過年的時候
[00:15:20.620 --> 00:15:22.620]  常常說新年快樂
[00:15:22.620 --> 00:15:24.620]  這個快樂
[00:15:24.620 --> 00:15:26.620]  其實我們所追求的是並徵於神的
[00:15:26.620 --> 00:15:28.620]  是一個喜樂當中
[00:15:28.620 --> 00:15:30.620]  我們看到這個喜樂
[00:15:30.620 --> 00:15:32.620]  原來 剛才提到
[00:15:32.620 --> 00:15:34.620]  原來是一家人身份的覺醒
[00:15:34.620 --> 00:15:36.620]  經文提醒我們
[00:15:36.620 --> 00:15:38.620]  主耶穌基督是帶我們去
[00:15:38.620 --> 00:15:40.620]  成聖的那個
[00:15:40.620 --> 00:15:42.620]  我們當中能夠一同去成聖
[00:15:42.620 --> 00:15:44.620]  這個計劃當中 我們過聖節的生活的時候
[00:15:44.620 --> 00:15:46.620]  一同去
