
[00:00:00.000 --> 00:00:04.000]  我們一起中讀這幾節聖經,第十節。
[00:20:27.000 --> 00:20:33.000]  今天我們仍然伏在一個敗壞分離的裏面。
[00:20:33.000 --> 00:20:37.000]  今天不是因為我們信了耶穌之後,我們沒有再分離,
[00:20:37.000 --> 00:20:40.000]  一樣是有生離死別。
[00:20:40.000 --> 00:20:42.000]  但我們不同的地方是什麼呢?
[00:20:42.000 --> 00:20:48.000]  我們不同的地方,就是因為我們有耶穌基督的盼望在裏面。
[00:20:48.000 --> 00:20:53.000]  是那個盼望帶給我們很不同的人生的看法。
[00:20:53.000 --> 00:20:57.000]  今天我們活在一個already but not yet的時候,
[00:20:57.000 --> 00:21:04.000]  耶穌基督已經釋放了我們,但我們仍然是被死亡的權勢在籠罩著。
[00:21:04.000 --> 00:21:09.000]  人仍然有生離死別,正如好像月有陰晴圓缺一樣。
[00:21:09.000 --> 00:21:13.000]  但是我們和未信的人有一個很不同的地方是什麼呢?
[00:21:13.000 --> 00:21:18.000]  我們有盼望,是有永生的盼望。
[00:21:18.000 --> 00:21:24.000]  沒錯,我爸爸已經離開了,沒錯,我媳婦已經離開了,
[00:21:24.000 --> 00:21:31.000]  但我們知道他們只不過去到一個更美好的家鄉,將來我們一定會見面。
[00:21:31.000 --> 00:21:40.000]  因為耶穌已經釋放了我們,秘魯的特釋放,這是唯一的盼望。
[00:21:40.000 --> 00:21:44.000]  我們再來看看十二字至十四字。
[00:21:44.000 --> 00:21:50.000]  「耶穌看見便叫他來,對他說:女人,你脫離這病了。
[00:21:50.000 --> 00:21:58.000]  於是用兩隻手按著他,他立刻直起腰來,就歸榮於神,管會堂的。
[00:21:58.000 --> 00:22:02.000]  因為耶穌在安息日治病,就氣憤憤對眾人說:
[00:22:02.000 --> 00:22:08.000]  有六日應當作供,那六日之內可以來求醫,在安息日不可。」
[00:22:08.000 --> 00:22:11.000]  我們特別留意耶穌怎樣醫這個女人。
[00:22:11.000 --> 00:22:15.000]  他們說:女人,你脫離這病了。
[00:22:15.000 --> 00:22:21.000]  「脫離」這個字,希臘文叫 Apollinusai,
[00:22:21.000 --> 00:22:29.000]  這個字是由一個Apolluo這個字出來的,這個字是一個被動詞,passive voice。
[00:22:29.000 --> 00:22:33.000]  不是這個女人好,而是被醫好的。
[00:22:33.000 --> 00:22:39.000]  「脫離」這個字,Apolluo這個字是有兩個意思的。
[00:22:39.000 --> 00:22:47.000]  第一個意思就是被釋放,第二個意思是蒙連戌。
[00:22:47.000 --> 00:22:54.000]  其實你想想,很有意思的,希臘文這個字,Apolluo這個字非常有意思的。
[00:22:54.000 --> 00:23:00.000]  如果你去憎恨一個人,你就自己捆綁你自己。
[00:23:00.000 --> 00:23:05.000]  如果你去寬恕一個人,你自己就得到釋放。
[00:23:05.000 --> 00:23:16.000]  一個人世上有苦澀,有憤怒,有積怨藏在你心裏面。
[00:23:16.000 --> 00:23:20.000]  你是一個世上最可憐的一個人。
[00:23:20.000 --> 00:23:24.000]  如果你能夠寬恕,你就被釋放。
[00:23:24.000 --> 00:23:30.000]  所以Apolluo這個字可以解作被釋放,也可以是被饒恕。
[00:23:30.000 --> 00:23:36.000]  不是我們,是神的恩典,所以是一個被動詞。
[00:23:36.000 --> 00:23:55.000]  今天有很多人在一個捆綁裏面,就因為一次的創傷,懷著個諾印,懷著個苦澀,一直捆綁到現在。
[00:23:55.000 --> 00:24:11.000]  以前我在加拿大,一個客令會講道,是一些夫婦營,完了之後,就有一對夫婦和我說,
[00:24:11.000 --> 00:24:16.000]  在那次我就和她玩一個遊戲,我玩一個遊戲很簡單的,
[00:24:16.000 --> 00:24:24.000]  就是丈夫看著太太,太太看著丈夫,四目相投,然後手牽著手,三分鐘,一句說話都不說。
[00:24:24.000 --> 00:24:27.000]  我發覺很多是做不到的,做不到的。
[00:24:27.000 --> 00:24:30.000]  經常說為什麼這麼久,這麼久。
[00:24:30.000 --> 00:24:34.000]  完了這個遊戲之後,有一對夫婦來找我,
[00:24:34.000 --> 00:24:38.000]  我太太和我說,多謝我,多謝我什麼?
[00:24:38.000 --> 00:24:47.000]  她說我們冷戰了三個月,不理睬大家三個月,
[00:24:47.000 --> 00:24:57.000]  教會有這個聚會,我們還沒拉到來,玩這個遊戲,我牽著太太,她看著我,看完之後,我們冷戰結束了。
[00:24:57.000 --> 00:25:02.000]  三分鐘就解決了三個月,那種冷戰。
[00:25:02.000 --> 00:25:06.000]  我問她,你為什麼冷戰?
[00:25:06.000 --> 00:25:13.000]  她說因為她岳母剛剛移民到加拿大,住在家裏,
[00:25:13.000 --> 00:25:21.000]  從此兩個人就冷戰,岳母來了就多一個人煮飯,我說好啊,她說不是啊。
[00:25:21.000 --> 00:25:26.000]  我想起三十年前,我結婚的時候,
[00:25:26.000 --> 00:25:32.000]  我岳母要收多少錢,要拿多少錢,要我拿多少錢,我周身債就娶這個太太,
[00:25:32.000 --> 00:25:39.000]  我三十年都記住,我說你岳母功力很厲害,
[00:25:39.000 --> 00:25:46.000]  她說幾句話就捆綁了你三十年,不過你蠢不蠢一點,這樣被人捆綁了三十年。
[00:25:46.000 --> 00:25:53.000]  有很多人因為一句話捆綁了你十幾二十年都睡不著,蠢不蠢一點?
[00:25:53.000 --> 00:25:58.000]  為什麼不去阿波羅被釋放,為什麼不去寬恕?
[00:25:58.000 --> 00:26:04.000]  耶穌不單止對她說,你脫離了這病,十三節更加告訴你,
[00:26:04.000 --> 00:26:10.000]  耶穌用手按住她,她立刻直起腰來,就歸榮耀於神。
[00:26:10.000 --> 00:26:15.000]  直起腰來那個希臘文的字,又是被動詞,
[00:26:15.000 --> 00:26:21.000]  換句話說,在整個醫治的過程裡面,無論是脫離,無論是釋放,
[00:26:21.000 --> 00:26:29.000]  或者是直起腰來,全部都是神的恩典,完全是神的大能。
[00:26:29.000 --> 00:26:38.000]  而且那個大能是什麼?是立刻痊癒,路德達路加特別是將他比對了立刻和十八年,
[00:26:38.000 --> 00:26:47.000]  一個強烈的對比,但是有一個更大的對比,就是這個女人的反應和管會堂人的反應。
[00:26:47.000 --> 00:26:52.000]  這個女人看見上帝的恩典的時候就歸榮耀於神,但是這個管會堂的人不是這樣,
[00:26:52.000 --> 00:26:59.000]  他又說,有六天應該做的工,那六天之內可以來求醫,在安死日卻不可。
[00:26:59.000 --> 00:27:07.000]  首先我們看看他說這句話的態度是什麼,十四節他告訴你,他氣憤憤,
[00:27:07.000 --> 00:27:15.000]  他看不到這個女人受了十八年的苦楚,只是望著地下,因為是駝背,
[00:27:15.000 --> 00:27:22.000]  永遠看不到天,永遠看不到上面,痛苦了十八年,現在得到醫治,
[00:27:22.000 --> 00:27:30.000]  他不是為她高興,他不是與喜樂的人同樂,他不是為了這個女人而感謝神,
[00:27:30.000 --> 00:27:39.000]  而是憤怒,而是調戲不順,原因是因為耶穌在安死日醫病,
[00:27:39.000 --> 00:27:48.000]  其次你留意,他不夠膽直接與耶穌發怨言,他甚至都不是與這個女人發怨言,
[00:27:48.000 --> 00:27:56.000]  聖經說他向眾人說,為什麼?他怕這件事污染了很多他的會友,
[00:27:56.000 --> 00:28:05.000]  污染了他很多會堂裡面的弟兄姊妹,或者他想著為了要維護這些群羊,
[00:28:05.000 --> 00:28:15.000]  所以我維護群羊不會被誤導,所以我這樣做,其實你看一看,他說的話有沒有道理呢?
[00:28:15.000 --> 00:28:24.000]  他說的話有兩個背景,第一個背景是宗教背景,第二個背景是政治背景,
[00:28:24.000 --> 00:28:33.000]  宗教背景在十誡裡面,其中一誡是當守安息日,他對這誡名的詮釋是,
[00:28:33.000 --> 00:28:39.000]  六日要勞碌作你一切的工,第七日要向耶和華當守安息日,
[00:28:39.000 --> 00:28:46.000]  這日你會與你的兒女,你的復辟,你的畜牲,和你寄居的客人,什麼工都不可以做,
[00:28:46.000 --> 00:28:55.000]  這個出埃及記二十章九至十字,但舊的聖經沒有說明什麼是工,什麼不是做工,
[00:28:55.000 --> 00:29:07.000]  然後那些猶太人就寫了一本叫Missionary,就將這些上帝給我們的原則,就成為了這個教條,規鎖,規範了人,
[00:29:07.000 --> 00:29:17.000]  猶太人就是被這些教條,枷鎖,牢牢的抓住他們,第二個是政治原因,
[00:29:17.000 --> 00:29:25.000]  猶太人是旺角奴,被羅馬人統治,他怎樣要維持他猶太人的身份呢?
[00:29:25.000 --> 00:29:35.000]  就因為他以為耶和華給他的法律,他要遵守,他要守安息日,他要表明他自己是一個猶太人,
[00:29:35.000 --> 00:29:49.000]  正如有人問你,我請你安息日去吃大餐,對不起,我是猶太人,我守安息日,我們想在星期六舉行一個大慶祝會,你來吧,
[00:29:49.000 --> 00:30:02.000]  對不起,我是猶太人,我守安息日,趁著這個機會去表明他自己的身份,有很多想去參加,又想去做工,於是就不隱瞞自己,
[00:30:02.000 --> 00:30:14.000]  在那些虔誠的猶太人看來,這些是走狗,這些是叛國賊,所以他對安息日是看得很重,
[00:30:14.000 --> 00:30:29.000]  現在耶穌公然在會堂裏面破戒,醫治這個女人,作為一個會堂的主管,猶太教的忠誠追隨者,於是他就生氣了,
[00:30:29.000 --> 00:30:43.000]  他講的似乎不是沒有理由,六天應該工作,六天之內可以來求醫,安息日是不可,在這個會堂的主管裏面,他好像跟耶穌講道理,
[00:30:43.000 --> 00:30:57.000]  你病了十八年,病多一天都不是很大問題,十八年都不能死,十八年來一天不會死,為什麼你不第二天來,你明天來吧,
[00:30:57.000 --> 00:31:10.000]  如果你明天來,又不用破戒,又不用犯安息日罪,又可以得到醫治,不是兩全其美,有什麼不好,何必一定要跟著來,
