
[00:00:00.000 --> 00:00:04.780]  我們讀兩節的聖經,在哥林多後書第二章十四節
[00:01:48.040 --> 00:01:53.040]  我們在地上會遇到一切的難處跟危機
[00:01:53.040 --> 00:01:56.040]  但雖然如此主硬許我們說
[00:01:56.040 --> 00:02:00.040]  我們可以放心因為主已經勝了世界
[00:02:00.040 --> 00:02:02.040]  哈利路亞
[00:02:02.040 --> 00:02:05.040]  第二點今天我們就看見我們所信的神
[00:02:05.040 --> 00:02:08.040]  不但坐在寶座上掌權的神
[00:02:08.040 --> 00:02:11.040]  而且他也是得勝世界的神
[00:02:11.040 --> 00:02:13.040]  Amen
[00:02:13.040 --> 00:02:17.040]  那也許你會說牧師那與我有什麼關係呢
[00:02:17.040 --> 00:02:20.040]  我告訴你大有關係
[00:02:20.040 --> 00:02:23.040]  因為今天只要你是屬神的兒女
[00:02:23.040 --> 00:02:26.040]  在基督裡面你就是得勝的
[00:02:26.040 --> 00:02:27.040]  Amen
[00:02:27.040 --> 00:02:31.040]  你就是在得勝者的行列當中
[00:02:31.040 --> 00:02:34.040]  所以在哥倫多後書第二章14節裡面
[00:02:34.040 --> 00:02:36.040]  才講到保羅說
[00:02:36.040 --> 00:02:40.040]  神要常常帶領我們在基督裡跨勝
[00:02:40.040 --> 00:02:42.040]  什麼是跨勝
[00:02:42.040 --> 00:02:44.040]  跨勝在原文裡面
[00:02:44.040 --> 00:02:49.040]  就是這個在得勝者的遊行的行列當中的意思
[00:02:49.040 --> 00:02:51.040]  這就好像前一陣子我們Warrior
[00:02:51.040 --> 00:02:55.040]  籃球隊得到NBA的Champion冠軍
[00:02:55.040 --> 00:02:59.040]  回到舊金山有一個勝利大遊行
[00:02:59.040 --> 00:03:00.040]  我在電視上看
[00:03:00.040 --> 00:03:04.040]  哇人山人海歡喜慶祝
[00:03:04.040 --> 00:03:07.040]  雖然不是我們自己上場打
[00:03:07.040 --> 00:03:11.040]  但是他們卻代表我們打贏了這個戰爭
[00:03:11.040 --> 00:03:16.040]  所以我們能夠分享他們得勝的喜樂跟光榮
[00:03:16.040 --> 00:03:17.040]  同樣的
[00:03:17.040 --> 00:03:21.040]  今天在基督裡面你我就是個得勝者
[00:03:21.040 --> 00:03:22.040]  Amen
[00:03:22.040 --> 00:03:26.040]  跟你媽說你就是個得勝者
[00:03:26.040 --> 00:03:29.040]  今天因為耶穌基督已經得勝世界
[00:03:29.040 --> 00:03:32.040]  所以我們在耶穌基督裡面的人
[00:03:32.040 --> 00:03:35.040]  也可以天天向我們的環境來跨勝
[00:03:35.040 --> 00:03:36.040]  Amen
[00:03:36.040 --> 00:03:38.040]  保羅在這裡特別提到
[00:03:38.040 --> 00:03:41.040]  Amen常常率領我們
[00:03:41.040 --> 00:03:43.040]  在基督裡跨勝
[00:03:43.040 --> 00:03:44.040]  那你說我們怎麼樣
[00:03:44.040 --> 00:03:48.040]  能夠在每天的環境當中常常跨勝呢
[00:03:48.040 --> 00:03:50.040]  今天早上從四方面跟大家來分享
[00:03:50.040 --> 00:03:51.040]  第一個
[00:03:51.040 --> 00:03:53.040]  要靠得主的保守來跨勝
[00:03:53.040 --> 00:03:58.040]  跟你媽說要靠得主的保守來跨勝
[00:03:58.040 --> 00:04:01.040]  其次路12章11節講得很清楚
[00:04:01.040 --> 00:04:02.040]  這講了弟兄勝過他
[00:04:02.040 --> 00:04:06.040]  是因為高揚的血和自己所見證的道
[00:04:06.040 --> 00:04:08.040]  所以至於死也不愛惜生命
[00:04:08.040 --> 00:04:12.040]  但也很清楚講到主耶穌的保血
[00:04:12.040 --> 00:04:16.040]  是我們能夠得勝仇敵一個關鍵字
[00:04:16.040 --> 00:04:18.040]  為什麼這樣說呢
[00:04:18.040 --> 00:04:22.040]  因為今天我們生活在憂慮
[00:04:22.040 --> 00:04:25.040]  恐懼怨恨嫉妒紛爭當中
[00:04:25.040 --> 00:04:28.040]  甚至當你看見天災人禍的時候
[00:04:28.040 --> 00:04:31.040]  其實這一切都是因為罪惡
[00:04:31.040 --> 00:04:34.040]  瑕疵所帶來的結果
[00:04:34.040 --> 00:04:39.040]  認爲今天無論你我怎麼來看罪這個事情
[00:04:39.040 --> 00:04:41.040]  我們做一個人
[00:04:41.040 --> 00:04:43.040]  我們就不得不承認
[00:04:43.040 --> 00:04:45.040]  在我們裡面是有個力量
[00:04:45.040 --> 00:04:48.040]  叫我們自己所想要做的善
[00:04:48.040 --> 00:04:49.040]  我們做不到
[00:04:49.040 --> 00:04:51.040]  但我們不想做的惡
[00:04:51.040 --> 00:04:54.040]  我們偏偏去做不是嗎
[00:04:54.040 --> 00:04:56.040]  我這裡所講到惡
[00:04:56.040 --> 00:04:59.040]  倒不見得什麼大壞事
[00:04:59.040 --> 00:05:02.040]  很多時候只是在生活上的小事情
[00:05:02.040 --> 00:05:05.040]  甚至在生活上不好的習慣而已
[00:05:05.040 --> 00:05:07.040]  就像發脾氣一樣
[00:05:07.040 --> 00:05:09.040]  我們明明知道不好
[00:05:09.040 --> 00:05:12.040]  既得罪人又傷胃不是嗎
[00:05:12.040 --> 00:05:14.040]  可是脾氣一來就怎麼樣
[00:05:14.040 --> 00:05:17.040]  三紅爆發來不可收拾
[00:05:17.040 --> 00:05:20.040]  脾氣發完之後又很懊悔
[00:05:20.040 --> 00:05:22.040]  剛才怎麼回事情
[00:05:22.040 --> 00:05:26.040]  下次再也不這樣無緣無故發脾氣
[00:05:26.040 --> 00:05:29.040]  可是下次又有下次
[00:05:29.040 --> 00:05:31.040]  一次又一次
[00:05:31.040 --> 00:05:36.040]  好像我們永遠勝不過那在我們裡面的力量
[00:05:36.040 --> 00:05:39.040]  我告訴你不只是發脾氣這件事情而已
[00:05:39.040 --> 00:05:41.040]  如果我們肯查驗我們自己的生命
[00:05:41.040 --> 00:05:42.040]  我們就會發現
[00:05:42.040 --> 00:05:45.040]  很多的事情一直瑕疵著我們
[00:05:45.040 --> 00:05:49.040]  到現在我們都無法勝過
[00:05:49.040 --> 00:05:52.040]  有的時候是一些不好的習慣
[00:05:52.040 --> 00:05:54.040]  長期在束縛我們
[00:05:54.040 --> 00:05:57.040]  有時候是我們心中的怒氣
[00:05:57.040 --> 00:05:59.040]  特別在疫情期間
[00:05:59.040 --> 00:06:02.040]  很多時候很多的壓力很多的束縛
[00:06:02.040 --> 00:06:07.040]  叫我們心中好像充滿一種無名的怒火
[00:06:07.040 --> 00:06:11.040]  有時候是過去拜偶像那種黑暗的詮釋
[00:06:11.040 --> 00:06:16.040]  有時候是因為過去曾經受過的傷害在我們生命當中
[00:06:16.040 --> 00:06:19.040]  多少時候我們看見過去的傷害
[00:06:19.040 --> 00:06:22.040]  到如今都常常挾制我們的心靈
[00:06:22.040 --> 00:06:24.040]  叫我們無法得到自由
[00:06:24.040 --> 00:06:26.040]  這為什麼耶穌基督
[00:06:26.040 --> 00:06:30.040]  必須為我們走上十字架的道路完成救恩的原因
[00:06:30.040 --> 00:06:32.040]  因為唯有耶穌基督的保險
[00:06:32.040 --> 00:06:34.040]  能夠赦免我們的罪
[00:06:34.040 --> 00:06:36.040]  而且斷開一些黑暗的詮釋
[00:06:36.040 --> 00:06:38.040]  你們
[00:06:38.040 --> 00:06:40.040]  約翰一書第一章第九節
[00:06:40.040 --> 00:06:42.040]  非常寶貴的經我們一同來念
[00:06:42.040 --> 00:06:44.040]  來 我們若認自己的罪
[00:06:44.040 --> 00:06:47.040]  曾是信實的 是公義的
[00:06:47.040 --> 00:06:49.040]  必要赦免我們的罪
[00:06:49.040 --> 00:06:51.040]  洗盡我們一切的不義
[00:06:51.040 --> 00:06:53.040]  這裡講得很清楚
[00:06:53.040 --> 00:06:55.040]  當我們承認我們的罪的時候
[00:06:55.040 --> 00:06:57.040]  主的保險
[00:06:57.040 --> 00:06:59.040]  能夠赦免
[00:06:59.040 --> 00:07:01.040]  除去我們的罪
[00:07:01.040 --> 00:07:03.040]  你要知道
[00:07:03.040 --> 00:07:05.040]  主的保險的赦免
[00:07:05.040 --> 00:07:09.040]  不是我們平常所以為那種純黨式的赦免
[00:07:09.040 --> 00:07:12.040]  這就好像很多夫妻吵架完了
[00:07:12.040 --> 00:07:14.040]  之後的和好
[00:07:14.040 --> 00:07:17.040]  我都常常叫那種和好叫純黨式的和好
[00:07:17.040 --> 00:07:19.040]  這次饒了你
[00:07:19.040 --> 00:07:21.040]  下次給我記住
[00:07:21.040 --> 00:07:23.040]  都在檔案裡面
[00:07:23.040 --> 00:07:25.040]  下次給我記得
[00:07:25.040 --> 00:07:27.040]  聖經上所說的
[00:07:27.040 --> 00:07:29.040]  主保險的赦免
[00:07:29.040 --> 00:07:32.040]  不是這種純黨式的赦免
[00:07:32.040 --> 00:07:35.040]  而是塗抹式的赦免
[00:07:35.040 --> 00:07:37.040]  哥倫秀二章十四節
[00:07:37.040 --> 00:07:39.040]  何等寶一同來念這個經
[00:07:39.040 --> 00:07:41.040]  又塗抹了在律例上所寫
[00:07:41.040 --> 00:07:43.040]  供給我們
[00:07:43.040 --> 00:07:45.040]  有礙於我們的字句
[00:07:45.040 --> 00:07:49.040]  把它撤去 定在十字架上
[00:07:49.040 --> 00:07:54.040]  換句話說 當你我承認我們的罪跟軟弱的時候
[00:07:54.040 --> 00:07:58.040]  主就要完全赦免我們
[00:07:58.040 --> 00:08:00.040]  這裡說是塗抹
[00:08:00.040 --> 00:08:03.040]  擦去了 撤去了
[00:08:03.040 --> 00:08:06.040]  所以一切的對我們的控告
[00:08:06.040 --> 00:08:09.040]  一切攻擊我們的字句都要除掉
[00:08:09.040 --> 00:08:11.040]  哈利路亞
[00:08:11.040 --> 00:08:13.040]  你可以想像
[00:08:13.040 --> 00:08:17.040]  當我們在神面前承認我們的罪之後
[00:08:17.040 --> 00:08:20.040]  當魔鬼要來到神面前來控告我們的時候
[00:08:20.040 --> 00:08:23.040]  神會怎麼對魔鬼說嗎
[00:08:23.040 --> 00:08:26.040]  神會對魔鬼說 什麼罪啊
[00:08:26.040 --> 00:08:28.040]  在我這裡只有白紙一張
[00:08:28.040 --> 00:08:29.040]  哈利路亞
[00:08:29.040 --> 00:08:31.040]  一切的罪都撤去了
[00:08:31.040 --> 00:08:33.040]  你們
[00:08:33.040 --> 00:08:36.040]  這是為什麼今天我們可以勝過一切仇敵的攻擊
[00:08:36.040 --> 00:08:38.040]  勝過一切環境的原因
[00:08:38.040 --> 00:08:43.040]  因為我們在神面前可以坦然無懼
[00:08:43.040 --> 00:08:46.040]  你可知道你能夠在神面前坦然無懼
[00:08:46.040 --> 00:08:49.040]  這何等得自由的事情嗎
[00:08:49.040 --> 00:08:50.040]  你們
[00:08:50.040 --> 00:08:54.040]  今天你可以不必再被你過去的罪惡感
[00:08:54.040 --> 00:08:56.040]  羞愧感所捆綁
[00:08:56.040 --> 00:09:00.040]  你可以不再被仇敵的控告所困擾
[00:09:00.040 --> 00:09:04.040]  當魔鬼撒旦再一次來攻擊你來控告你的時候
[00:09:04.040 --> 00:09:06.040]  你可以抓住神的硬使
[00:09:06.040 --> 00:09:08.040]  站在主保守的根基上
[00:09:08.040 --> 00:09:12.040]  對魔鬼撒旦說 魔鬼你退去吧
[00:09:12.040 --> 00:09:14.040]  魔鬼就必須要退去
[00:09:14.040 --> 00:09:16.040]  必須要離開你
[00:09:16.040 --> 00:09:22.040]  主的保守讓我們勝過一切仇敵撒旦的捆綁性瑕疵
[00:09:22.040 --> 00:09:24.040]  待會我們要領聖餐
[00:09:24.040 --> 00:09:27.040]  在領聖餐之前我們是再一次來到神的面前
[00:09:27.040 --> 00:09:30.040]  我們要承認我們的軟弱跟罪
[00:09:30.040 --> 00:09:32.040]  你要真的抓住神的硬使
[00:09:32.040 --> 00:09:34.040]  無論仇敵在你生命當中
[00:09:34.040 --> 00:09:37.040]  任何的黑暗詮釋罪惡的捆鎖
[00:09:37.040 --> 00:09:39.040]  你要在神面前抓住
[00:09:39.040 --> 00:09:44.040]  你承認你的罪 你承認你的軟弱的時候
[00:09:44.040 --> 00:09:46.040]  主在這裡硬使我們說
[00:09:46.040 --> 00:09:49.040]  祂要塗抹我們一切的過犯
[00:09:49.040 --> 00:09:50.040]  哈利路亞
[00:09:50.040 --> 00:09:52.040]  能夠在我們生命當中主的保守
[00:09:52.040 --> 00:09:54.040]  能夠給我們一個嶄新的開始
[00:09:54.040 --> 00:09:55.040]  你們
[00:09:55.040 --> 00:09:57.040]  第一個 靠著主的保守
[00:09:57.040 --> 00:09:59.040]  你可以坦然無懼的
[00:09:59.040 --> 00:10:02.040]  第二 靠著主的名來跨盛
[00:10:02.040 --> 00:10:05.040]  跟你們說 靠著主的名來跨盛
[00:10:07.040 --> 00:10:10.040]  菲律賓書第二章第九節到第十節這裡說
[00:10:10.040 --> 00:10:15.040]  所以神將祂升為至高又至他那超乎萬名之上的名
[00:10:15.040 --> 00:10:18.040]  叫一切在天上地上和地底下
[00:10:18.040 --> 00:10:21.040]  因耶穌的名無不屈膝
[00:10:21.040 --> 00:10:25.040]  名字是代表了權柄的
[00:10:25.040 --> 00:10:27.040]  這裡講到主的名字是
[00:10:27.040 --> 00:10:29.040]  超乎萬名之上的名
[00:10:29.040 --> 00:10:30.040]  換句話說
[00:10:30.040 --> 00:10:35.040]  沒有一個權柄不是降服在耶穌的名字之下
[00:10:35.040 --> 00:10:38.040]  寶樂在羅馬書裡面甚至也講到說
[00:10:38.040 --> 00:10:40.040]  連這個世地上
[00:10:40.040 --> 00:10:42.040]  在地上一切的政權
[00:10:42.040 --> 00:10:45.040]  也都是在神的權柄之下
[00:10:45.040 --> 00:10:48.040]  所以我們一定要在我們每天的生活當中
[00:10:48.040 --> 00:10:51.040]  在我們生命當中來高舉主的名字
[00:10:51.040 --> 00:10:53.040]  太重要了
[00:10:53.040 --> 00:10:56.040]  你說我們怎麼高舉主的名字法
[00:10:56.040 --> 00:10:58.040]  就是要藉著敬拜
[00:10:58.040 --> 00:11:00.040]  藉著宣告
[00:11:00.040 --> 00:11:02.040]  因為什麼時候當你敬拜讚美的時候
[00:11:02.040 --> 00:11:06.040]  你是歡迎主的寶座能夠在我們中間設立
[00:11:06.040 --> 00:11:08.040]  當神的寶座設立的時候
[00:11:08.040 --> 00:11:12.040]  神的主權就能夠自由地運行
[00:11:12.040 --> 00:11:16.040]  要透過敬拜讚美宣告耶穌是主
[00:11:16.040 --> 00:11:17.040]  你們
[00:11:17.040 --> 00:11:19.040]  你知道這是魔鬼撒旦
[00:11:19.040 --> 00:11:21.040]  最不喜歡我們做的事情
[00:11:21.040 --> 00:11:24.040]  魔鬼撒旦最喜歡告訴我們說
[00:11:24.040 --> 00:11:25.040]  這些事
[00:11:25.040 --> 00:11:26.040]  耶穌是主
[00:11:26.040 --> 00:11:28.040]  你們自己知道就好了
[00:11:28.040 --> 00:11:32.040]  不要張揚不要去宣告了
[00:11:32.040 --> 00:11:35.040]  這就好像中國那種祖傳秘方
[00:11:35.040 --> 00:11:36.040]  那個事情就是這樣
[00:11:36.040 --> 00:11:39.040]  祖傳秘方就叫你不要講不要傳
[00:11:39.040 --> 00:11:41.040]  自己用就好了
[00:11:41.040 --> 00:11:42.040]  最後結果怎麼樣
[00:11:42.040 --> 00:11:45.040]  祖傳秘方就什麼用都沒有都沒用了
[00:11:45.040 --> 00:11:47.040]  那麼今天我們在每天的生活當中
[00:11:47.040 --> 00:11:49.040]  在每一個層面當中
[00:11:49.040 --> 00:11:51.040]  我們要宣告
[00:11:51.040 --> 00:11:53.040]  宣告耶穌是主
[00:11:53.040 --> 00:11:55.040]  宣告神掌權
[00:11:55.040 --> 00:11:58.040]  願神的國降臨
[00:11:58.040 --> 00:12:00.040]  願神的旨意成就
[00:12:00.040 --> 00:12:02.040]  你們
[00:12:02.040 --> 00:12:05.040]  你說牧師我們這樣的宣告有用嗎
[00:12:05.040 --> 00:12:07.040]  我們在魔鬼撒旦
[00:12:07.040 --> 00:12:09.040]  那種黑暗詮釋的前面
[00:12:09.040 --> 00:12:11.040]  不是像個娃娃兵一樣嗎
[00:12:11.040 --> 00:12:15.040]  這種又喊又唱又宣告有用嗎
[00:12:15.040 --> 00:12:17.040]  當然有用
[00:12:17.040 --> 00:12:18.040]  我很喜歡一節經文
[00:12:18.040 --> 00:12:20.040]  在四篇第八篇第二節非常寶貴
[00:12:20.040 --> 00:12:21.040]  一同來念
[00:12:21.040 --> 00:12:23.040]  四篇第八篇第二節
[00:12:23.040 --> 00:12:25.040]  以敵人的緣故
[00:12:25.040 --> 00:12:28.040]  從嬰孩和吃奶的口中建立了能力
[00:12:28.040 --> 00:12:31.040]  使仇敵和報仇的閉口也
[00:12:31.040 --> 00:12:32.040]  哇太棒了
[00:12:32.040 --> 00:12:34.040]  請問誰是嬰孩和吃奶的
[00:12:34.040 --> 00:12:36.040]  就是我們
[00:12:36.040 --> 00:12:39.040]  我們手無抓機之力嘛
[00:12:39.040 --> 00:12:42.040]  嬰孩和吃奶就是我們嘛
[00:12:42.040 --> 00:12:45.040]  但是雖然我們這麼軟弱
[00:12:45.040 --> 00:12:47.040]  但神說
[00:12:47.040 --> 00:12:50.040]  我要做一件事情叫仇敵都吸取
[00:12:50.040 --> 00:12:53.040]  現在仇敵看為最軟弱
[00:12:53.040 --> 00:12:56.040]  像嬰孩和吃奶最軟弱
[00:12:56.040 --> 00:12:58.040]  要從他們的口中
[00:12:58.040 --> 00:13:00.040]  太重要了
[00:13:00.040 --> 00:13:02.040]  特別講從他們的口中
[00:13:02.040 --> 00:13:03.040]  從口中發出來什麼
[00:13:03.040 --> 00:13:05.040]  就是敬拜嘛
[00:13:05.040 --> 00:13:07.040]  就是我們的宣告
[00:13:07.040 --> 00:13:08.040]  神說他就要從
[00:13:08.040 --> 00:13:11.040]  仇敵看為最軟弱的這些
[00:13:11.040 --> 00:13:13.040]  嬰孩和吃奶的口中
[00:13:13.040 --> 00:13:16.040]  所發出來的敬拜跟宣告
[00:13:16.040 --> 00:13:19.040]  要除滅仇敵一切的作為
[00:13:19.040 --> 00:13:20.040]  哈利路亞
[00:13:20.040 --> 00:13:21.040]  換句話說
[00:13:21.040 --> 00:13:23.040]  當我們雖然是十分的軟弱
[00:13:23.040 --> 00:13:25.040]  但什麼時候我們開口來
[00:13:25.040 --> 00:13:27.040]  高舉主的名的時候
[00:13:27.040 --> 00:13:29.040]  高舉主宣告耶穌是主的時候
[00:13:29.040 --> 00:13:31.040]  神就要親自為我們來征戰
[00:13:31.040 --> 00:13:34.040]  要除滅仇敵撒旦一切的工作
[00:13:34.040 --> 00:13:35.040]  Amen
[00:13:35.040 --> 00:13:36.040]  我最記得
[00:13:36.040 --> 00:13:39.040]  萬國主教佈道團的同工們做見證
[00:13:39.040 --> 00:13:42.040]  有一次他們在喜馬拉雅山上的
[00:13:42.040 --> 00:13:44.040]  中間一個山區的一個鄉村
[00:13:44.040 --> 00:13:46.040]  來傳福音
[00:13:46.040 --> 00:13:48.040]  當他們挨家挨戶在那裡
[00:13:48.040 --> 00:13:50.040]  發擔當的時候
[00:13:50.040 --> 00:13:52.040]  這些村民看到他們
[00:13:52.040 --> 00:13:55.040]  都不願意接受擔當就關起門來
[00:13:55.040 --> 00:13:57.040]  所以最後他們沒有辦法
[00:13:57.040 --> 00:13:59.040]  只好回到他們住的地方
[00:13:59.040 --> 00:14:00.040]  回到他們住的地方
[00:14:00.040 --> 00:14:02.040]  他們就在那裡敬拜讚美
[00:14:02.040 --> 00:14:04.040]  整個晚上敬拜讚美
[00:14:04.040 --> 00:14:06.040]  宣告耶穌是主
[00:14:06.040 --> 00:14:08.040]  宣告耶穌是這個村落的主
[00:14:08.040 --> 00:14:11.040]  耶穌是每一個村民的主
[00:14:11.040 --> 00:14:13.040]  結果清晨的時候就聽到
[00:14:13.040 --> 00:14:15.040]  有人敲他們的門
[00:14:15.040 --> 00:14:17.040]  打開門一看
[00:14:17.040 --> 00:14:19.040]  因為所有這個村莊的村民
[00:14:19.040 --> 00:14:21.040]  已經排成一排
[00:14:21.040 --> 00:14:23.040]  站在他們的門口
[00:14:23.040 --> 00:14:25.040]  怎麼回事呢
[00:14:25.040 --> 00:14:27.040]  這些村民一個一個
[00:14:27.040 --> 00:14:28.040]  要對他們說
[00:14:28.040 --> 00:14:29.040]  請問你
[00:14:29.040 --> 00:14:31.040]  我們要怎麼可以接受耶穌基督
[00:14:31.040 --> 00:14:32.040]  他們想
[00:14:32.040 --> 00:14:33.040]  你們為什麼要接受耶穌
[00:14:33.040 --> 00:14:34.040]  昨天還關起門來
[00:14:34.040 --> 00:14:37.040]  今天為什麼要接受耶穌基督呢
[00:14:37.040 --> 00:14:38.040]  這些村民說
[00:14:38.040 --> 00:14:39.040]  因為昨天晚上
[00:14:39.040 --> 00:14:40.040]  我們睡覺的時候
[00:14:40.040 --> 00:14:41.040]  換句話說
[00:14:41.040 --> 00:14:42.040]  就是他們敬拜讚美的時候
[00:14:42.040 --> 00:14:44.040]  他們宣告耶穌是主的時候
[00:14:44.040 --> 00:14:45.040]  昨天晚上
[00:14:45.040 --> 00:14:46.040]  當我們在睡覺的時候
[00:14:46.040 --> 00:14:48.040]  耶穌向我們顯現了
[00:14:48.040 --> 00:14:49.040]  耶穌對我們說
[00:14:49.040 --> 00:14:51.040]  只有祂是救主
[00:14:51.040 --> 00:14:53.040]  要我們來到你這個地方
[00:14:53.040 --> 00:14:55.040]  告訴我們怎麼接受耶穌基督
[00:14:55.040 --> 00:14:56.040]  哈利路亞
[00:14:56.040 --> 00:15:00.040]  第二點
[00:15:00.040 --> 00:15:01.040]  當我們今天敬拜讚美
[00:15:01.040 --> 00:15:03.040]  高舉主民的時候
[00:15:03.040 --> 00:15:04.040]  我們就能得勝
[00:15:04.040 --> 00:15:06.040]  一切仇敵的鎖鏈
[00:15:06.040 --> 00:15:08.040]  能夠得勝一切的環境
[00:15:08.040 --> 00:15:09.040]  所以第二點
[00:15:09.040 --> 00:15:11.040]  今天當你在面對生活
[00:15:11.040 --> 00:15:13.040]  各樣的困境的時候
[00:15:13.040 --> 00:15:14.040]  你不要只是
[00:15:14.040 --> 00:15:15.040]  想盡自己的辦法
[00:15:15.040 --> 00:15:18.040]  用自己的方式想來解決
[00:15:18.040 --> 00:15:20.040]  你要先來敬拜神
[00:15:20.040 --> 00:15:23.040]  先要宣告耶穌是主
[00:15:23.040 --> 00:15:26.040]  不但為你的生命做宣告
[00:15:26.040 --> 00:15:28.040]  為你的家庭做宣告
[00:15:28.040 --> 00:15:29.040]  為你的職場做宣告
[00:15:29.040 --> 00:15:31.040]  耶穌是主
[00:15:31.040 --> 00:15:34.040]  特別是在國慶期間
[00:15:34.040 --> 00:15:35.040]  也讓我們來宣告
[00:15:35.040 --> 00:15:37.040]  為美國來祝福禱告
[00:15:37.040 --> 00:15:39.040]  宣告耶穌是主
[00:15:39.040 --> 00:15:42.040]  願神興起使祂的仇敵釋散
[00:15:42.040 --> 00:15:44.040]  願神的國降臨
[00:15:44.040 --> 00:15:46.040]  神的旨意成全在這裡
[00:15:46.040 --> 00:15:47.040]  Amen
[00:15:47.040 --> 00:15:49.040]  什麼時候當你來宣告
[00:15:49.040 --> 00:15:51.040]  耶穌是主的時候
[00:15:51.040 --> 00:15:53.040]  主的靈就要將你的眼目
[00:15:53.040 --> 00:15:55.040]  從你的環境上
[00:15:55.040 --> 00:15:57.040]  轉移到主身上
[00:15:57.040 --> 00:15:58.040]  從你的環境上
[00:15:58.040 --> 00:16:00.040]  轉移到主的工作上
[00:16:00.040 --> 00:16:02.040]  你就能夠看見
[00:16:02.040 --> 00:16:04.040]  神正在為你身在
[00:16:04.040 --> 00:16:06.040]  神正在為你開路
[00:16:06.040 --> 00:16:07.040]  Amen
[00:16:07.040 --> 00:16:09.040]  第三
[00:16:09.040 --> 00:16:11.040]  你要靠著主的話語來誇聖
[00:16:11.040 --> 00:16:16.040]  跟你們說靠著主的話語來誇聖
[00:16:16.040 --> 00:16:18.040]  以後所說第六章十七節
[00:16:18.040 --> 00:16:19.040]  這裡是講到
[00:16:19.040 --> 00:16:21.040]  保羅講到全副軍裝的經文
[00:16:21.040 --> 00:16:23.040]  十七節我們一同來念來
[00:16:23.040 --> 00:16:25.040]  並戴上救恩的頭盔
[00:16:25.040 --> 00:16:27.040]  拿著聖靈的寶劍
[00:16:27.040 --> 00:16:28.040]  就是神的道
[00:16:28.040 --> 00:16:30.040]  以後所說第六章
[00:16:30.040 --> 00:16:32.040]  保羅講到屬靈的軍裝
[00:16:32.040 --> 00:16:34.040]  是我們非常熟悉的
[00:16:34.040 --> 00:16:35.040]  如果仔細看
[00:16:35.040 --> 00:16:36.040]  這個屬靈的軍裝
[00:16:36.040 --> 00:16:37.040]  很有意思
[00:16:37.040 --> 00:16:40.040]  你發現保羅講的每一個軍裝
[00:16:40.040 --> 00:16:44.040]  其實主要都是講到防衛性
[00:16:44.040 --> 00:16:45.040]  對不對
[00:16:45.040 --> 00:16:46.040]  頭盔
[00:16:46.040 --> 00:16:48.040]  保衛頭
[00:16:48.040 --> 00:16:49.040]  護心鏡
[00:16:49.040 --> 00:16:50.040]  遮胸的
[00:16:50.040 --> 00:16:51.040]  騰牌
[00:16:51.040 --> 00:16:53.040]  擋火箭
[00:16:53.040 --> 00:16:56.040]  只有一件事情是攻擊性的武器
