
[00:00:00.000 --> 00:00:11.600]  今天我們要跟弟兄姊妹一同來看這個四篇一百二十七篇跟一百二十八篇
[00:08:16.000 --> 00:08:20.200]  所以今天的父母
[00:08:20.200 --> 00:08:21.200]  我能夠體會到
[00:08:21.200 --> 00:08:25.200]  他們對孩子的撫養
[00:08:25.200 --> 00:08:27.800]  幫助他們長大
[00:08:27.800 --> 00:08:29.800]  小的時候就教育他們
[00:08:29.800 --> 00:08:31.400]  給他們好的教育
[00:08:31.400 --> 00:08:33.600]  真是費了好多的心思
[00:08:33.600 --> 00:08:35.600]  好多的力氣
[00:08:35.600 --> 00:08:37.000]  父母
[00:08:37.000 --> 00:08:39.600]  好多父母不是為自己的考慮
[00:08:39.600 --> 00:08:41.800]  他為了兒女考慮
[00:08:41.800 --> 00:08:43.600]  叫他們學鋼琴
[00:08:43.600 --> 00:08:46.600]  所以他們去補習班
[00:08:46.600 --> 00:08:49.400]  希望他能夠上一個名校
[00:08:49.400 --> 00:08:52.200]  將來就有好的前途
[00:08:52.200 --> 00:08:54.800]  父母是花了不少力氣
[00:08:54.800 --> 00:08:57.800]  但是這裡我們看到
[00:08:57.800 --> 00:09:01.800]  結果成功的並不是很多
[00:09:01.800 --> 00:09:04.000]  雖然你花了很多力氣
[00:09:04.000 --> 00:09:07.600]  可是收效不大
[00:09:07.600 --> 00:09:08.600]  就往然
[00:09:08.600 --> 00:09:10.200]  這地方說往然
[00:09:10.200 --> 00:09:12.400]  就是你所得到的成果
[00:09:12.400 --> 00:09:15.000]  跟你所花的力氣金錢
[00:09:15.000 --> 00:09:17.200]  不成一個比例
[00:09:17.200 --> 00:09:19.400]  所以這裡說的情形
[00:09:19.400 --> 00:09:23.400]  雖然是在大衛那個時候
[00:09:23.400 --> 00:09:26.400]  幾千年以前寫這個詩篇
[00:09:26.400 --> 00:09:28.000]  但今天看起來
[00:09:28.000 --> 00:09:29.000]  好多話
[00:09:29.000 --> 00:09:32.400]  還真是這樣的情形
[00:09:32.400 --> 00:09:34.400]  所以這裡告訴我們
[00:09:34.400 --> 00:09:35.800]  只有人的手
[00:09:35.800 --> 00:09:37.400]  沒有神的手
[00:09:37.400 --> 00:09:39.200]  一切都是勞力
[00:09:39.200 --> 00:09:41.400]  都是突然的
[00:09:41.400 --> 00:09:45.600]  只有人的眼睛在看守城市
[00:09:45.600 --> 00:09:48.800]  但是沒有神的眼來看的話
[00:09:48.800 --> 00:09:51.000]  也是突然的
[00:09:51.000 --> 00:09:53.000]  所以在一切的工作當中
[00:09:53.000 --> 00:09:55.200]  要有神的存在
[00:09:55.200 --> 00:09:57.400]  要有神的引領
[00:09:57.400 --> 00:09:58.800]  神的幫助
[00:09:58.800 --> 00:10:00.600]  那麼這樣的話
[00:10:00.600 --> 00:10:04.600]  我們就能夠有個榮耀神的家
[00:10:04.600 --> 00:10:06.800]  有個安全的城市
[00:10:06.800 --> 00:10:09.200]  叫神得到榮耀的城市
[00:10:09.200 --> 00:10:12.600]  那麼這一切榮耀都歸給神
[00:10:12.600 --> 00:10:15.200]  所以這個是把我們的家庭
[00:10:15.200 --> 00:10:18.200]  跟整個一個社會的情形
[00:10:18.200 --> 00:10:21.600]  都是提出來一個重要的關鍵
[00:10:21.600 --> 00:10:23.400]  就是不要離開神
[00:10:23.400 --> 00:10:24.800]  離開了神了以後
[00:10:24.800 --> 00:10:29.200]  什麼都沒有
[00:10:29.200 --> 00:10:31.600]  這個地方經文告訴我們
[00:10:31.600 --> 00:10:35.000]  不是說若不是神幫助
[00:10:35.000 --> 00:10:37.400]  若不是神同意
[00:10:37.400 --> 00:10:41.800]  而是說若不是神建造
[00:10:41.800 --> 00:10:45.800]  建造就是說人倚靠神
[00:10:45.800 --> 00:10:47.200]  人倚靠神
[00:10:47.200 --> 00:10:52.400]  把跟神的關係放在前面
[00:10:52.400 --> 00:10:54.200]  那麼這樣的話
[00:10:54.200 --> 00:10:56.000]  人的努力
[00:10:56.000 --> 00:10:58.000]  人的勤奮
[00:10:58.000 --> 00:10:59.600]  人的警醒
[00:10:59.600 --> 00:11:02.800]  都不是突然的
[00:11:02.800 --> 00:11:06.000]  不是把神覺得他在幫助我們
[00:11:06.000 --> 00:11:07.800]  我們出主要的力氣
[00:11:07.800 --> 00:11:09.400]  神幫我們一下
[00:11:09.400 --> 00:11:10.200]  不是的
[00:11:10.200 --> 00:11:14.600]  是把神放在第一位
[00:11:14.600 --> 00:11:16.000]  所以到第二節說
[00:11:16.000 --> 00:11:18.000]  你們清晨早起
[00:11:18.000 --> 00:11:21.400]  傍晚夜晚安息
[00:11:21.400 --> 00:11:24.200]  這是說到
[00:11:24.200 --> 00:11:27.200]  他說你這樣吃勞碌得來的飯
[00:11:27.200 --> 00:11:28.800]  本是枉然
[00:11:28.800 --> 00:11:30.200]  那我們有時候讀到這裡
[00:11:30.200 --> 00:11:31.400]  就會覺得
[00:11:31.400 --> 00:11:34.600]  那這個早起晚睡不是很好嗎
[00:11:34.600 --> 00:11:36.000]  很正常嗎
[00:11:36.000 --> 00:11:40.800]  但是這個詩篇這句話的意義是
[00:11:40.800 --> 00:11:46.600]  不是像我們一般的體會這樣的
[00:11:46.600 --> 00:11:48.000]  他說這個話
[00:11:48.000 --> 00:11:50.200]  就是說早起的話
[00:11:50.200 --> 00:11:52.800]  不是一種正常的早起
[00:11:52.800 --> 00:11:56.400]  而是想辦法設法的早起
[00:11:56.400 --> 00:11:58.200]  你晚上睡覺
[00:11:58.200 --> 00:12:00.000]  晚睡
[00:12:00.000 --> 00:12:02.600]  不是說自然的晚睡
[00:12:02.600 --> 00:12:04.000]  早起晚睡
[00:12:04.000 --> 00:12:06.000]  那都是很好的意思
[00:12:06.000 --> 00:12:08.400]  但這個叫早起跟晚睡
[00:12:08.400 --> 00:12:10.800]  都是人要想辦法
[00:12:10.800 --> 00:12:14.200]  增加他的工作的時間
[00:12:14.200 --> 00:12:15.800]  本來按照人的正常
[00:12:15.800 --> 00:12:18.000]  應該六點鐘就起來了
[00:12:18.000 --> 00:12:20.000]  他為了多掙點錢
[00:12:20.000 --> 00:12:21.600]  多得到一些收穫
[00:12:21.600 --> 00:12:24.000]  他五點鐘就要起來
[00:12:24.000 --> 00:12:26.600]  等到晚上應該是八點鐘
[00:12:26.600 --> 00:12:28.400]  九點鐘就睡覺了
[00:12:28.400 --> 00:12:30.000]  他為了多幹點活
[00:12:30.000 --> 00:12:31.400]  多掙點錢
[00:12:31.400 --> 00:12:33.600]  那就弄到十點十一點
[00:12:33.600 --> 00:12:36.400]  就延長工作的時間
[00:12:36.400 --> 00:12:38.800]  超過一般的規律
[00:12:38.800 --> 00:12:40.400]  他說這樣的話
[00:12:40.400 --> 00:12:41.800]  清晨早起
[00:12:41.800 --> 00:12:44.800]  夜晚安歇
[00:12:44.800 --> 00:12:46.800]  是勞碌得來的快
[00:12:46.800 --> 00:12:48.400]  這個勞碌
[00:12:48.400 --> 00:12:50.400]  人的世界上就是勞碌
[00:12:50.400 --> 00:12:52.200]  但這個勞碌的意思
[00:12:52.200 --> 00:12:54.000]  是憂愁的意思
[00:12:54.000 --> 00:12:56.200]  是辛苦的意思
[00:12:56.200 --> 00:12:57.600]  神要我們工作
[00:12:57.600 --> 00:12:59.600]  不是要我們憂愁
[00:12:59.600 --> 00:13:01.800]  不是在工作中間的憂愁
[00:13:01.800 --> 00:13:05.400]  不是在工作中間花好多的力氣
[00:13:05.400 --> 00:13:08.200]  所以就是這個看起來
[00:13:08.200 --> 00:13:11.400]  我們這個正常的情況
[00:13:11.400 --> 00:13:15.200]  應該按照人的自然的法則
[00:13:15.200 --> 00:13:18.200]  我們說早晨起來
[00:13:18.200 --> 00:13:19.600]  就不要睡懶覺
[00:13:19.600 --> 00:13:23.000]  到晚上該休息了就休息了
[00:13:23.000 --> 00:13:26.600]  但是人現在青年的情況怎麼樣
[00:13:26.600 --> 00:13:28.000]  早晨起不來
[00:13:28.000 --> 00:13:29.600]  晚上也不肯睡
[00:13:29.600 --> 00:13:31.200]  那麼這樣的話你說
[00:13:31.200 --> 00:13:34.000]  健康本來就不符合能力了
[00:13:34.000 --> 00:13:36.000]  那麼有些人比這更好一些
[00:13:36.000 --> 00:13:37.400]  早晨很早起來
[00:13:37.400 --> 00:13:40.000]  晚上還很晚睡覺
[00:13:40.000 --> 00:13:40.800]  加班
[00:13:40.800 --> 00:13:43.000]  一天可以加班幾個鐘頭
[00:13:43.000 --> 00:13:44.400]  掙了不少錢
[00:13:44.400 --> 00:13:47.400]  但是把健康也損壞了
[00:13:47.400 --> 00:13:49.600]  因為當你人不按照
[00:13:49.600 --> 00:13:53.200]  這個正常的規律來生活的話
[00:13:53.200 --> 00:13:56.800]  就是想為了多知道一些什麼東西的話
[00:13:56.800 --> 00:14:00.000]  那你的損失就很大了
[00:14:00.000 --> 00:14:03.600]  因為這個睡覺應該有多少時間
[00:14:03.600 --> 00:14:06.600]  一般的應該有多少時間
[00:14:06.600 --> 00:14:09.200]  那我們大家都符合這些時間的話
[00:14:09.200 --> 00:14:13.200]  我們的健康就能夠得到這個保證
[00:14:13.200 --> 00:14:17.000]  如果你違反這個自然的律
[00:14:17.000 --> 00:14:21.200]  那麼暫時或者一段時間
[00:14:21.200 --> 00:14:23.000]  看見有好處了
[00:14:23.000 --> 00:14:24.400]  多加班幾個鐘頭
[00:14:24.400 --> 00:14:26.400]  多掙幾十塊錢
[00:14:26.400 --> 00:14:27.600]  積少成多
[00:14:27.600 --> 00:14:29.400]  那就也不錯
[00:14:29.400 --> 00:14:35.000]  但是結果損害了自己的健康
[00:14:35.000 --> 00:14:38.600]  所以這個像動物就好
[00:14:38.600 --> 00:14:39.800]  動物的話
[00:14:39.800 --> 00:14:41.600]  牠不用加班加點的
[00:14:41.600 --> 00:14:43.400]  該什麼時候起來就起來
[00:14:43.400 --> 00:14:45.800]  該什麼時候睡覺就睡覺
[00:14:45.800 --> 00:14:46.800]  牠們很聰明
[00:14:46.800 --> 00:14:48.400]  牠比人類聰明
[00:14:48.400 --> 00:14:53.200]  因為牠按照神給牠們的規律來生活
[00:14:53.200 --> 00:14:55.400]  所以這個話是對我們
[00:14:55.400 --> 00:15:00.600]  有一些人他就是為了多得到一些報酬
[00:15:00.600 --> 00:15:03.000]  不顧這個自然的規律
[00:15:03.000 --> 00:15:07.800]  他想早早就起來
[00:15:07.800 --> 00:15:09.400]  很晚的睡覺
[00:15:09.400 --> 00:15:10.800]  多得的東西
[00:15:10.800 --> 00:15:14.000]  他說這個地方也是枉然
[00:15:14.000 --> 00:15:17.800]  枉然的意思就是落空的
[00:15:17.800 --> 00:15:20.200]  所以你看到
[00:15:20.200 --> 00:15:23.000]  我們想到這種情形的話
[00:15:23.000 --> 00:15:27.400]  不會給我們帶來真正的好處
[00:15:27.400 --> 00:15:30.600]  因為這裡說
[00:15:30.600 --> 00:15:33.800]  他說過分的勞碌
[00:15:33.800 --> 00:15:38.600]  勞碌得來的飯本是枉然
[00:15:38.600 --> 00:15:43.000]  枉然的意思就是空的
[00:15:43.000 --> 00:15:45.200]  神也不要我們在擔心
[00:15:45.200 --> 00:15:46.000]  害怕
[00:15:46.000 --> 00:15:48.200]  憂愁中間來工作
[00:15:48.200 --> 00:15:50.000]  來過日子
[00:15:50.000 --> 00:15:53.600]  因為耶和華賜的福是使人付諸
[00:15:53.600 --> 00:15:55.600]  並不加上憂愁
[00:15:55.600 --> 00:15:57.000]  憂慮的
[00:15:57.000 --> 00:15:59.200]  在《箴言書》裡頭就提到
[00:15:59.200 --> 00:16:01.000]  神要給你的福氣
[00:16:01.000 --> 00:16:05.000]  並不是要教你憂慮才能得到
[00:16:05.000 --> 00:16:07.400]  而是教你能夠交錯
[00:16:07.400 --> 00:16:09.800]  看神賜的恩典
[00:16:09.800 --> 00:16:13.000]  這樣的真正的福
[00:16:13.000 --> 00:16:15.000]  所以我們要倚靠神
[00:16:15.000 --> 00:16:19.600]  我們要按照身體的正常的規律
[00:16:19.600 --> 00:16:21.400]  有勞有益
[00:16:21.400 --> 00:16:27.200]  不要自己來背重擔
[00:16:27.200 --> 00:16:32.400]  如果一個人不靠神去建造
[00:16:32.400 --> 00:16:34.400]  那麼你費了好多力氣
[00:16:34.400 --> 00:16:38.200]  如果一個城不靠著神去看守
[00:16:38.200 --> 00:16:40.800]  也是枉然的
[00:16:40.800 --> 00:16:43.000]  所以再下來
[00:16:43.000 --> 00:16:44.000]  這個枉然
[00:16:44.000 --> 00:16:46.800]  第三個枉然就是在第二節裡頭
[00:16:46.800 --> 00:16:51.200]  他說如果你過分的勞累
[00:16:51.200 --> 00:16:53.200]  也是枉然
[00:16:53.200 --> 00:16:55.800]  就是你要適路其縫
[00:16:55.800 --> 00:16:58.000]  適合這個人正常的規律
[00:16:58.000 --> 00:16:59.400]  那這樣的話呢
[00:16:59.400 --> 00:17:00.600]  你的生活
[00:17:00.600 --> 00:17:03.200]  不再是一天兩天的
[00:17:03.200 --> 00:17:04.400]  長期下去
[00:17:04.400 --> 00:17:10.400]  還是得知道是可以持久的
[00:17:10.400 --> 00:17:11.800]  所以我們要相信
[00:17:11.800 --> 00:17:14.400]  像主禱文裡頭所說的
[00:17:14.400 --> 00:17:19.600]  今天我們所需要的神會按時給我們
[00:17:19.600 --> 00:17:25.600]  我們能知道神會供應我們生活的需要
[00:17:25.600 --> 00:17:28.800]  只要我們盡上自己的本分
[00:17:28.800 --> 00:17:33.800]  如果為了增加收入而過度的疲勞
[00:17:33.800 --> 00:17:36.800]  這是得不償失
[00:17:36.800 --> 00:17:42.200]  所以這個第二節的第三節
[00:17:42.200 --> 00:17:45.000]  唯有耶和華所親愛的
[00:17:45.000 --> 00:17:48.400]  唯有耶和華所親愛的意思
[00:17:48.400 --> 00:17:56.600]  就是說同樣的結果
[00:17:56.600 --> 00:17:58.800]  就沒有多餘的麻煩
[00:17:58.800 --> 00:18:05.000]  如果是按照神的話去做的話
[00:18:05.000 --> 00:18:09.400]  那麼你一定是有一個好的結果
[00:18:09.400 --> 00:18:14.600]  不會是找了一些多餘的麻煩
[00:18:14.600 --> 00:18:17.400]  那麼這個就是第二節最後說
[00:18:17.400 --> 00:18:19.000]  安然睡覺
[00:18:19.000 --> 00:18:21.000]  安然睡覺的意思呢
[00:18:21.000 --> 00:18:24.400]  就是神給他睡覺
[00:18:24.400 --> 00:18:26.600]  你到時候不睡覺
[00:18:26.600 --> 00:18:28.800]  睡覺的時候還有很多的憂慮
[00:18:28.800 --> 00:18:30.600]  那麼你就睡不好的話
[00:18:30.600 --> 00:18:33.800]  那就對一天的工作的話
[00:18:33.800 --> 00:18:38.000]  都是很大的影響
[00:18:38.000 --> 00:18:41.600]  第一節第二節說到我們個人
[00:18:41.600 --> 00:18:44.600]  說到家裡的父母家長
[00:18:44.600 --> 00:18:47.800]  第三節就說到兒女了
[00:18:47.800 --> 00:18:52.600]  他說兒女是耶和華所賜的產業
[00:18:52.600 --> 00:18:55.800]  是神所賜的
[00:18:55.800 --> 00:18:58.800]  一個是父母呢
[00:18:58.800 --> 00:19:00.600]  既然神所賜給你
[00:19:00.600 --> 00:19:04.200]  那父母就要信靠神
[00:19:04.200 --> 00:19:07.000]  給兒女的預備跟保護
[00:19:07.000 --> 00:19:10.000]  也是把這個兒女
[00:19:10.000 --> 00:19:12.600]  看作是神託付給他管的
[00:19:12.600 --> 00:19:16.800]  他們要盡心來照顧他們
[00:19:16.800 --> 00:19:19.800]  跟他們一同的長大
[00:19:19.800 --> 00:19:24.800]  也是在神面前常常為他們禱告
[00:19:24.800 --> 00:19:29.600]  所以這個兒女是神賜的產業
[00:19:29.600 --> 00:19:34.200]  神賜給我們產業有錢財有房子
[00:19:34.200 --> 00:19:37.400]  但是兒女也是神所賜的
[00:19:37.400 --> 00:19:39.600]  神把兒女賜給我們
[00:19:39.600 --> 00:19:43.000]  是叫我們替神來管理他們
[00:19:43.000 --> 00:19:46.000]  來教育他們來栽培他們
[00:19:46.000 --> 00:19:48.200]  叫他們長大以後
[00:19:48.200 --> 00:19:53.600]  能夠成為神喜悅的兒女
[00:19:53.600 --> 00:20:00.200]  所以這個對兒女說
[00:20:00.200 --> 00:20:04.200]  所懷的胎是給他給的賞賜
[00:20:04.200 --> 00:20:07.800]  所以是神賜給我們的
[00:20:07.800 --> 00:20:10.400]  所以他是這裡說
[00:20:10.400 --> 00:20:13.800]  兒女是神所賜的
[00:20:13.800 --> 00:20:16.800]  所以我們對兒女說
[00:20:16.800 --> 00:20:19.800]  我們如果有敬畏神的父母
[00:20:19.800 --> 00:20:22.000]  是兒女的福氣
[00:20:22.000 --> 00:20:24.200]  對父母說
[00:20:24.200 --> 00:20:25.800]  如果他養育兒女
[00:20:25.800 --> 00:20:27.600]  他們也能夠敬畏神
[00:20:27.600 --> 00:20:29.400]  這是父母的福氣
[00:20:29.400 --> 00:20:34.000]  所以這一切的恩典跟福氣
[00:20:34.000 --> 00:20:39.400]  都是跟神的關係而來的
[00:20:39.400 --> 00:20:42.000]  所以我們感謝神
[00:20:42.000 --> 00:20:44.400]  神賜給我們兒女
[00:20:44.400 --> 00:20:47.000]  是叫我們能夠享受
[00:20:47.000 --> 00:20:49.400]  得到神給他福氣
[00:20:49.400 --> 00:20:53.800]  雖然撫養兒女很辛苦也很困難
[00:20:53.800 --> 00:20:57.200]  但是這個是神所賜的
[00:20:57.200 --> 00:21:01.600]  我們神給的兒女來帶領我們
[00:21:01.600 --> 00:21:04.400]  在他們年幼的時候
[00:21:04.400 --> 00:21:05.800]  你教育他們
