
[00:00:00.000 --> 00:00:01.420]  好 請姐妹們早晨
[00:01:14.480 --> 00:01:16.980]  但是其實這個我覺得都是一個
[00:01:16.980 --> 00:01:19.480]  《傳道書》的作者
[00:01:19.480 --> 00:01:23.680]  刻意的一種寫作的編排
[00:01:23.680 --> 00:01:26.680]  因為事實上在我們人生的生活當中
[00:01:26.680 --> 00:01:28.680]  我們看到很多的事情
[00:01:28.680 --> 00:01:30.680]  很多事情發生的時候
[00:01:30.680 --> 00:01:34.680]  有時候好像表面上神的工作
[00:01:34.680 --> 00:01:36.680]  不是那麼明顯
[00:01:36.680 --> 00:01:38.680]  而事實上
[00:01:38.680 --> 00:01:40.680]  在我們今天活在的世界
[00:01:40.680 --> 00:01:43.680]  更加顯得太像是這樣
[00:01:43.680 --> 00:01:45.680]  你想想我們身邊的人
[00:01:45.680 --> 00:01:48.680]  整個社會不信耶穌的人
[00:01:48.680 --> 00:01:51.680]  是佔大多數的
[00:01:51.680 --> 00:01:56.680]  而怎樣是將你的信仰
[00:01:56.680 --> 00:01:57.680]  應用在生活的時候
[00:01:57.680 --> 00:02:00.680]  很多人都不會這樣提的
[00:02:00.680 --> 00:02:02.680]  而《傳道書》的作者其實
[00:02:02.680 --> 00:02:04.680]  他是很明白這一點
[00:02:04.680 --> 00:02:08.680]  雖然當然他擺在《聖經》當時的讀者
[00:02:08.680 --> 00:02:10.680]  很多是信神的猶太人
[00:02:10.680 --> 00:02:14.680]  但是我想對應回今天的時候
[00:02:14.680 --> 00:02:16.680]  我們更加能有同感
[00:02:16.680 --> 00:02:18.680]  就是我們是活在一個
[00:02:18.680 --> 00:02:22.680]  沒有神的世界的主導之下
[00:02:22.680 --> 00:02:24.680]  而在一個沒有神的世界的主導之下
[00:02:24.680 --> 00:02:26.680]  我們究竟怎樣去生活
[00:02:26.680 --> 00:02:28.680]  怎樣去行事為人呢
[00:02:28.680 --> 00:02:31.680]  很多時候好像神就是
[00:02:31.680 --> 00:02:34.680]  在我們心中很重要的位置
[00:02:34.680 --> 00:02:37.680]  但是又不是那麼明顯
[00:02:37.680 --> 00:02:40.680]  舉例來講
[00:02:40.680 --> 00:02:43.680]  你和一個人去交談
[00:02:43.680 --> 00:02:45.680]  或者在公司裡面
[00:02:45.680 --> 00:02:48.680]  去做事情的時候
[00:02:48.680 --> 00:02:50.680]  和同事去交往
[00:02:50.680 --> 00:02:52.680]  因為我們信耶穌的時候
[00:02:52.680 --> 00:02:54.680]  我們有時候有些態度
[00:02:54.680 --> 00:02:56.680]  有些言語
[00:02:56.680 --> 00:02:58.680]  有些做事的方式
[00:02:58.680 --> 00:03:01.680]  我們是根據於我們的信仰
[00:03:01.680 --> 00:03:03.680]  但是可能你跟他講的時候
[00:03:03.680 --> 00:03:06.680]  你就沒有特地說
[00:03:06.680 --> 00:03:08.680]  因為我是基督徒
[00:03:08.680 --> 00:03:10.680]  所以這樣騙人就不好
[00:03:10.680 --> 00:03:13.680]  你未必這樣講的
[00:03:13.680 --> 00:03:15.680]  好像把神那部分
[00:03:15.680 --> 00:03:17.680]  你就放在心裡面
[00:03:17.680 --> 00:03:18.680]  但是你真的跟他說
[00:03:18.680 --> 00:03:19.680]  我不想這樣做
[00:03:19.680 --> 00:03:21.680]  因為我覺得這樣不好
[00:03:21.680 --> 00:03:23.680]  但其實背後是因為
[00:03:23.680 --> 00:03:25.680]  你跟神的關係
[00:03:25.680 --> 00:03:27.680]  我們很多時候
[00:03:27.680 --> 00:03:29.680]  就是活在一個這樣的處境
[00:03:29.680 --> 00:03:31.680]  一個這樣的
[00:03:31.680 --> 00:03:33.680]  面對我們生活的一種方式
[00:03:33.680 --> 00:03:35.680]  不是神不重要
[00:03:35.680 --> 00:03:37.680]  但是在整個的
[00:03:37.680 --> 00:03:40.680]  社會大環境的氣氛之中
[00:03:40.680 --> 00:03:43.680]  有時候我們好像都是
[00:03:43.680 --> 00:03:45.680]  收斂起我們
[00:03:45.680 --> 00:03:48.680]  在心中對神的那一部分
[00:03:48.680 --> 00:03:52.680]  而將人可以聽得明白的
[00:03:52.680 --> 00:03:55.680]  來和人去相處
[00:03:55.680 --> 00:03:58.680]  交流 解釋
[00:03:58.680 --> 00:04:00.680]  某個程度其實傳道書
[00:04:00.680 --> 00:04:01.680]  就是這樣寫的
[00:04:01.680 --> 00:04:04.680]  當你去明白了這樣的時候
[00:04:04.680 --> 00:04:05.680]  你就會明白到
[00:04:05.680 --> 00:04:07.680]  它表面上的傳道書
[00:04:07.680 --> 00:04:11.680]  有很多世界 怎樣虛空
[00:04:11.680 --> 00:04:15.680]  人際間的黑暗那些東西
[00:04:15.680 --> 00:04:17.680]  但是它來不來
[00:04:17.680 --> 00:04:19.680]  它就滲透了有些
[00:04:19.680 --> 00:04:21.680]  它提到神的事情
[00:04:21.680 --> 00:04:23.680]  就好像剛才我所說的
[00:04:23.680 --> 00:04:24.680]  那種交流的方式
[00:04:24.680 --> 00:04:26.680]  它預設了
[00:04:26.680 --> 00:04:28.680]  你很明白活在這個世界
[00:04:28.680 --> 00:04:33.680]  是沒有神的一種表達
[00:04:33.680 --> 00:04:35.680]  但是對於每一個基督徒的
[00:04:35.680 --> 00:04:38.680]  信念當中神始終都是
[00:04:38.680 --> 00:04:43.680]  最重要主導的方向
[00:04:43.680 --> 00:04:45.680]  如果你明白到這樣的時候
[00:04:45.680 --> 00:04:48.680]  當你再一次重讀
[00:04:48.680 --> 00:04:51.680]  傳道書的時候
[00:04:51.680 --> 00:04:54.680]  每一次它提到有關神的地方
[00:04:54.680 --> 00:04:56.680]  可能一兩句說話
[00:04:56.680 --> 00:04:59.680]  但是其實是很重要的
[00:04:59.680 --> 00:05:02.680]  好像那個就是一個
[00:05:02.680 --> 00:05:03.680]  每一次的方向
[00:05:03.680 --> 00:05:05.680]  它是怎樣一提到神的時候
[00:05:05.680 --> 00:05:07.680]  就教正我們的心思
[00:05:07.680 --> 00:05:10.680]  這樣的一個編排
[00:05:10.680 --> 00:05:13.680]  所以如果你再次重新
[00:05:13.680 --> 00:05:15.680]  去讀傳道書
[00:05:15.680 --> 00:05:18.680]  由第一章
[00:05:18.680 --> 00:05:20.680]  由一次讀到尾的時候
[00:05:20.680 --> 00:05:22.680]  你留意一下關於神那些
[00:05:22.680 --> 00:05:25.680]  然後看回上文下理的時候
[00:05:25.680 --> 00:05:26.680]  你就發覺原來那些
[00:05:26.680 --> 00:05:27.680]  每一次都是一個
[00:05:27.680 --> 00:05:29.680]  很重要的部分
[00:05:29.680 --> 00:05:33.680]  但是今天這一段
[00:05:33.680 --> 00:05:39.680]  卻是一個很少有的
[00:05:39.680 --> 00:05:43.680]  它就很大的篇幅講到神
[00:05:43.680 --> 00:05:45.680]  它就沒有將神
[00:05:45.680 --> 00:05:48.680]  好像擺在後台那裡
[00:05:48.680 --> 00:05:52.680]  那張神現在就擺在前台
[00:05:52.680 --> 00:05:54.680]  今天這一段
[00:05:54.680 --> 00:05:56.680]  它首先就講到
[00:05:56.680 --> 00:06:00.680]  人要活在敬拜神的時候
[00:06:00.680 --> 00:06:01.680]  那種態度
[00:06:01.680 --> 00:06:04.680]  它說你到神一定要謹慎腳步
[00:06:04.680 --> 00:06:06.680]  因為近前聽聖過愚門人憲
[00:06:06.680 --> 00:06:11.680]  就是他們本不知道所做的事惡
[00:06:11.680 --> 00:06:15.680]  而今天這一段一開始的討論
[00:06:15.680 --> 00:06:17.680]  它就真正講到敬拜
[00:06:17.680 --> 00:06:20.680]  而事實上那個敬拜生活
[00:06:20.680 --> 00:06:22.680]  當時的猶太人
[00:06:22.680 --> 00:06:25.680]  是一個很重要的部分
[00:06:25.680 --> 00:06:29.680]  我相信在那時候
[00:06:29.680 --> 00:06:30.680]  寫傳道書的時候
[00:06:30.680 --> 00:06:33.680]  整個社會都沒有人敢說
[00:06:33.680 --> 00:06:35.680]  自己是無神論者
[00:06:35.680 --> 00:06:37.680]  就是沒有人敢說
[00:06:37.680 --> 00:06:39.680]  沒有人會說自己是不信神的
[00:06:39.680 --> 00:06:43.680]  因為在那個社會是不容許的
[00:06:43.680 --> 00:06:45.680]  但是問題就來了
[00:06:45.680 --> 00:06:49.680]  有很多人就做了表面的
[00:06:49.680 --> 00:06:51.680]  宗教信仰的活動
[00:06:51.680 --> 00:06:55.680]  和他們去到神的聖殿獻祭那些
[00:06:55.680 --> 00:06:56.680]  但問題就是
[00:06:56.680 --> 00:06:59.680]  他們的心根本就不在那裡
[00:06:59.680 --> 00:07:02.680]  他們的心根本不在那裡
[00:07:02.680 --> 00:07:05.680]  而傳道書今天就在講這件事
[00:07:05.680 --> 00:07:09.680]  在那個宗教活動的背後
[00:07:09.680 --> 00:07:12.680]  我們真的要更加反省
[00:07:12.680 --> 00:07:14.680]  我們的心態
[00:07:14.680 --> 00:07:18.680]  和究竟我們和神的關係
[00:07:18.680 --> 00:07:20.680]  究竟是如何的呢
[00:07:20.680 --> 00:07:23.680]  一開始他首先提到一件事就是
[00:07:23.680 --> 00:07:25.680]  要謹慎腳步
[00:07:25.680 --> 00:07:27.680]  謹慎腳步的意思就是說
[00:07:27.680 --> 00:07:31.680]  你的態度是很小心
[00:07:31.680 --> 00:07:34.680]  腳步不只是走的意思
[00:07:34.680 --> 00:07:36.680]  代表著你的活動
[00:07:36.680 --> 00:07:38.680]  你做事情的活動
[00:07:38.680 --> 00:07:41.680]  你的活動 你所做的一切的事
[00:07:41.680 --> 00:07:45.680]  特別我們要活在神面前
[00:07:45.680 --> 00:07:47.680]  要去敬拜神的時候
[00:07:47.680 --> 00:07:49.680]  我們整個人生有沒有想過
[00:07:49.680 --> 00:07:54.680]  其實神是看著的
[00:07:54.680 --> 00:07:56.680]  為什麼他說謹慎腳步
[00:07:56.680 --> 00:07:59.680]  意思就是說神看著你
[00:07:59.680 --> 00:08:00.680]  神看著你
[00:08:00.680 --> 00:08:02.680]  當你知道神看著你的時候
[00:08:02.680 --> 00:08:04.680]  有些事情你的做法就不同了
[00:08:04.680 --> 00:08:08.680]  就是在以前
[00:08:08.680 --> 00:08:14.680]  沒有那麼完善的監獄制度的時候
[00:08:14.680 --> 00:08:24.680]  其實將有些罪犯抓去坐牢
[00:08:24.680 --> 00:08:30.680]  其實是要用很多警察
[00:08:30.680 --> 00:08:34.680]  或者訓導人員看著他們
[00:08:34.680 --> 00:08:36.680]  因為怕他們會造反
[00:08:36.680 --> 00:08:39.680]  怕他們會在裏面搞事
[00:08:39.680 --> 00:08:42.680]  要用很多人
[00:08:42.680 --> 00:08:47.680]  但是後來其實在18-19世紀
[00:08:47.680 --> 00:08:51.680]  有人提出了一個觀念
[00:08:51.680 --> 00:08:58.680]  其實是將整個監獄的設計改變了
[00:08:58.680 --> 00:09:01.680]  監獄的觀念怎樣改變呢
[00:09:01.680 --> 00:09:05.680]  就是說原來監獄的設計
[00:09:05.680 --> 00:09:11.680]  不單止是一間間房
[00:09:11.680 --> 00:09:14.680]  它就設計到整個監獄
[00:09:14.680 --> 00:09:21.680]  每個角落是沒有死角的
[00:09:21.680 --> 00:09:24.680]  每個角落你所做的事
[00:09:24.680 --> 00:09:26.680]  會被人看得見的
[00:09:26.680 --> 00:09:29.680]  會你看到我 我看到你
[00:09:29.680 --> 00:09:32.680]  只是這個改變而已
[00:09:32.680 --> 00:09:38.680]  監獄當中的獄卒的人手就大幅下降
[00:09:38.680 --> 00:09:41.680]  你都很明白為什麼
[00:09:41.680 --> 00:09:43.680]  因為原來就發覺
[00:09:43.680 --> 00:09:45.680]  當人知道他所做的事
[00:09:45.680 --> 00:09:48.680]  會有人看見的時候
[00:09:48.680 --> 00:09:54.680]  做事的方式是不同的
[00:09:54.680 --> 00:09:56.680]  其實這個不單止是監獄
[00:09:56.680 --> 00:09:59.680]  你想想 有時有些餐廳
[00:09:59.680 --> 00:10:01.680]  如果廚師知道
[00:10:01.680 --> 00:10:04.680]  他會被人看到他怎樣煮東西的時候
[00:10:04.680 --> 00:10:07.680]  可能他煮法也不同
[00:10:07.680 --> 00:10:09.680]  乾淨很多
[00:10:09.680 --> 00:10:11.680]  舉例來說
[00:10:11.680 --> 00:10:12.680]  有些人做過餐廳
[00:10:12.680 --> 00:10:14.680]  你說你先不要進廚房
[00:10:14.680 --> 00:10:15.680]  你進過廚房之後
[00:10:15.680 --> 00:10:17.680]  你以後不會吃的了
[00:10:17.680 --> 00:10:19.680]  因為他想你沒有看到
[00:10:19.680 --> 00:10:20.680]  他做事是不同的
[00:10:20.680 --> 00:10:21.680]  掉到地上撿起來
[00:10:21.680 --> 00:10:22.680]  然後再炒一炒
[00:10:22.680 --> 00:10:24.680]  炒熱了就殺菌
[00:10:24.680 --> 00:10:26.680]  殺菌就可以了
[00:10:26.680 --> 00:10:28.680]  就是這樣
[00:10:28.680 --> 00:10:31.680]  但是說回這件事就是
[00:10:31.680 --> 00:10:34.680]  原來我們的人生是知道
[00:10:34.680 --> 00:10:36.680]  活在神面前的時候
[00:10:36.680 --> 00:10:38.680]  我們是看著
[00:10:38.680 --> 00:10:40.680]  我們是會謹慎很多的
[00:10:40.680 --> 00:10:42.680]  我們是會謹慎很多
[00:10:42.680 --> 00:10:44.680]  很大的一個問題
[00:10:44.680 --> 00:10:46.680]  其實在現在這個
[00:10:46.680 --> 00:10:49.680]  世俗化的社會的時候
[00:10:49.680 --> 00:10:51.680]  這個就是一個很大的問題
[00:10:51.680 --> 00:10:54.680]  因為 怎樣為之世俗化的社會呢
[00:10:54.680 --> 00:10:57.680]  其中一個特點就是說
[00:10:57.680 --> 00:11:00.680]  你活在這個社會生活那裡
[00:11:00.680 --> 00:11:05.680]  你不會從你的信仰當中
[00:11:05.680 --> 00:11:08.680]  從你的敬虔當中
[00:11:08.680 --> 00:11:09.680]  敬虔表現當中
[00:11:09.680 --> 00:11:13.680]  得到任何的加賞
[00:11:13.680 --> 00:11:18.680]  這個是世俗社會其中一個特點
[00:11:18.680 --> 00:11:20.680]  為什麼會提這一點呢
[00:11:20.680 --> 00:11:21.680]  為什麼這麼重要呢
[00:11:21.680 --> 00:11:23.680]  我告訴你很重要
[00:11:23.680 --> 00:11:24.680]  因為你想想
[00:11:24.680 --> 00:11:26.680]  在一個未是世俗化社會之前
[00:11:26.680 --> 00:11:28.680]  譬如你想想以前中世紀
[00:11:28.680 --> 00:11:32.680]  或者還是在二三百年前
[00:11:32.680 --> 00:11:34.680]  還有大部分的社會
[00:11:34.680 --> 00:11:38.680]  每個人星期天讀教堂的時候
[00:11:38.680 --> 00:11:41.680]  譬如你去讀聖經
[00:11:41.680 --> 00:11:42.680]  你身邊的人
[00:11:42.680 --> 00:11:43.680]  每個人都是基督徒
[00:11:43.680 --> 00:11:45.680]  都會加賞你的
[00:11:45.680 --> 00:11:47.680]  你星期天不去教會
[00:11:47.680 --> 00:11:51.680]  身邊的人會覺得你是另類的
[00:11:51.680 --> 00:11:52.680]  為什麼你不去教會呢
[00:11:52.680 --> 00:11:54.680]  譬如你在三百年前
[00:11:54.680 --> 00:11:57.680]  沒有得去購物的
[00:11:57.680 --> 00:11:59.680]  星期天什麼都關係
[00:11:59.680 --> 00:12:00.680]  每個人都只是
[00:12:00.680 --> 00:12:02.680]  早上去教會的
[00:12:02.680 --> 00:12:06.680]  在歐美那些主流的西方社會
[00:12:06.680 --> 00:12:07.680]  如果有一個人不去教會
[00:12:07.680 --> 00:12:09.680]  那個是另類來的
[00:12:09.680 --> 00:12:11.680]  他可能找工作都很難
[00:12:11.680 --> 00:12:12.680]  別人問他你去哪個教會
[00:12:12.680 --> 00:12:14.680]  為什麼可能如果一個城市
[00:12:14.680 --> 00:12:15.680]  每個人你都知道
[00:12:15.680 --> 00:12:16.680]  我就知道
[00:12:16.680 --> 00:12:17.680]  就知道你不回教會
[00:12:17.680 --> 00:12:19.680]  老闆都不想請你
[00:12:19.680 --> 00:12:20.680]  你這個人不回教會
[00:12:20.680 --> 00:12:22.680]  都不知道是不是誠實的
[00:12:22.680 --> 00:12:23.680]  會不會偷東西
[00:12:23.680 --> 00:12:24.680]  你明白嗎
[00:12:24.680 --> 00:12:25.680]  在公司裡工作是不是
[00:12:25.680 --> 00:12:27.680]  所以這個就是
[00:12:27.680 --> 00:12:30.680]  在非世俗化之前
[00:12:30.680 --> 00:12:32.680]  一個社會就是宗教信仰
[00:12:32.680 --> 00:12:35.680]  或者人對神的態度
[00:12:35.680 --> 00:12:38.680]  在社會的表現出來
[00:12:38.680 --> 00:12:42.680]  是會有一些回報的
[00:12:42.680 --> 00:12:47.680]  即使是你做一個好人
[00:12:47.680 --> 00:12:49.680]  人看你是否一個好人
[00:12:49.680 --> 00:12:53.680]  和你的信仰價值掛鉤
[00:12:53.680 --> 00:12:55.680]  用剛才那個例子來講
[00:12:55.680 --> 00:12:56.680]  你找工作的時候
[00:12:56.680 --> 00:12:57.680]  老闆知道
[00:12:57.680 --> 00:12:59.680]  你都不回教會
[00:12:59.680 --> 00:13:00.680]  都不知道你是否
[00:13:00.680 --> 00:13:02.680]  一個誠實的員工
[00:13:02.680 --> 00:13:03.680]  所以不太想請你
[00:13:03.680 --> 00:13:05.680]  可能會這樣的
[00:13:05.680 --> 00:13:11.680]  但是現在是怎樣
[00:13:11.680 --> 00:13:15.680]  現在就是你所有信仰的東西
[00:13:15.680 --> 00:13:17.680]  和你的社會生活
[00:13:17.680 --> 00:13:20.680]  是沒有任何直接的掛鉤的
[00:13:20.680 --> 00:13:21.680]  你做基督徒
[00:13:21.680 --> 00:13:23.680]  你用很多時間去祈禱
[00:13:23.680 --> 00:13:24.680]  讀經
[00:13:24.680 --> 00:13:26.680]  第一你不想告訴別人
[00:13:26.680 --> 00:13:28.680]  第二即使你告訴別人
[00:13:28.680 --> 00:13:30.680]  你身邊的人
[00:13:30.680 --> 00:13:31.680]  例如你的老闆
[00:13:31.680 --> 00:13:32.680]  你告訴他
[00:13:32.680 --> 00:13:33.680]  你知不知道
[00:13:33.680 --> 00:13:35.680]  其實我放了工之後
[00:13:35.680 --> 00:13:36.680]  那些是工餘時間
[00:13:36.680 --> 00:13:38.680]  即是我都用很多時間
[00:13:38.680 --> 00:13:39.680]  我去讀聖經
[00:13:39.680 --> 00:13:40.680]  我去進修
[00:13:40.680 --> 00:13:42.680]  晚上去讀神學
[00:13:42.680 --> 00:13:43.680]  去禱告
[00:13:43.680 --> 00:13:45.680]  那個老闆會怎樣
[00:13:45.680 --> 00:13:47.680]  那個老闆
[00:13:47.680 --> 00:13:49.680]  你浪費時間
[00:13:49.680 --> 00:13:51.680]  你和工作無關
[00:13:51.680 --> 00:13:52.680]  你不要講這些
[00:13:52.680 --> 00:13:53.680]  是不是
[00:13:53.680 --> 00:13:55.680]  因為這些和社會
[00:13:55.680 --> 00:13:58.680]  在一個世俗化的社會
[00:13:58.680 --> 00:14:00.680]  人的信仰
[00:14:00.680 --> 00:14:05.680]  和他怎樣去評價
[00:14:05.680 --> 00:14:06.680]  做一個好的人
[00:14:06.680 --> 00:14:09.680]  是沒有任何關係的
[00:14:09.680 --> 00:14:11.680]  所以現在來說
[00:14:11.680 --> 00:14:13.680]  很多時候
[00:14:13.680 --> 00:14:16.680]  我們就活在一個這樣的時代
[00:14:16.680 --> 00:14:17.680]  好像覺得
[00:14:17.680 --> 00:14:19.680]  在平時的生活當中
[00:14:19.680 --> 00:14:21.680]  我們就好像
[00:14:21.680 --> 00:14:26.680]  和神的生活那部份就分了出來
[00:14:26.680 --> 00:14:27.680]  星期日
[00:14:27.680 --> 00:14:29.680]  或者在教會的生活
[00:14:29.680 --> 00:14:30.680]  團契
[00:14:30.680 --> 00:14:33.680]  或者一些教會聚會活動的時候
[00:14:33.680 --> 00:14:35.680]  就和信仰生活有關
[00:14:35.680 --> 00:14:38.680]  和其他的工作
[00:14:38.680 --> 00:14:39.680]  很多的時間
[00:14:39.680 --> 00:14:41.680]  就和信仰生活無關的
[00:14:41.680 --> 00:14:42.680]  即使有關
[00:14:42.680 --> 00:14:45.680]  都好像把神都不想提的
[00:14:45.680 --> 00:14:46.680]  這個就是一個
[00:14:46.680 --> 00:14:49.680]  現在一個世俗的社會
[00:14:49.680 --> 00:14:51.680]  但是從這樣的改變之下
[00:14:51.680 --> 00:14:53.680]  這個世俗化的改變之下
[00:14:53.680 --> 00:14:55.680]  久而久之
[00:14:55.680 --> 00:14:57.680]  人越來越
[00:14:57.680 --> 00:14:59.680]  不覺得在平時的生活當中
[00:14:59.680 --> 00:15:02.680]  有神看著
[00:15:02.680 --> 00:15:03.680]  因為沒有人看
[00:15:03.680 --> 00:15:05.680]  也沒有神看
[00:15:05.680 --> 00:15:07.680]  你明白嗎
[00:15:07.680 --> 00:15:08.680]  所以很多人
[00:15:08.680 --> 00:15:10.680]  他的信仰生活
[00:15:10.680 --> 00:15:13.680]  是在和教會
[00:15:13.680 --> 00:15:16.680]  和那個團契
[00:15:16.680 --> 00:15:18.680]  或者和信仰有關的活動的時候
[00:15:18.680 --> 00:15:20.680]  就覺得有信仰生活
[00:15:20.680 --> 00:15:22.680]  一離開了
[00:15:22.680 --> 00:15:24.680]  就沒有了
[00:15:24.680 --> 00:15:27.680]  一離開了就不覺得了
[00:15:27.680 --> 00:15:28.680]  所以
[00:15:28.680 --> 00:15:31.680]  有時候你可能你都遇過
[00:15:31.680 --> 00:15:33.680]  就是有些人
[00:15:33.680 --> 00:15:35.680]  為什麼和他做了這麼久的同事
[00:15:35.680 --> 00:15:36.680]  原來都不知道他
[00:15:36.680 --> 00:15:38.680]  原來他有回教會的
[00:15:38.680 --> 00:15:39.680]  是不是
[00:15:39.680 --> 00:15:41.680]  你可能都遇過這樣
[00:15:41.680 --> 00:15:42.680]  就是因為
[00:15:42.680 --> 00:15:46.680]  我們不覺得要活在神面前
[00:15:46.680 --> 00:15:50.680]  這個就是整個的問題所在
[00:15:50.680 --> 00:15:53.680]  所以傳道書一開始第一點就說
[00:15:53.680 --> 00:15:55.680]  大家要好知道
[00:15:55.680 --> 00:15:56.680]  你是活在神面前
[00:15:56.680 --> 00:15:58.680]  所以你就會謹慎腳步
[00:15:58.680 --> 00:15:59.680]  你知道你活在神面前
[00:15:59.680 --> 00:16:01.680]  很多時候你謹慎
[00:16:01.680 --> 00:16:04.680]  有時候你知道有些事
[00:16:04.680 --> 00:16:05.680]  如果你是
[00:16:05.680 --> 00:16:06.680]  譬如舉例來講
[00:16:06.680 --> 00:16:08.680]  你在一個重要的人面前
[00:16:08.680 --> 00:16:10.680]  你想
[00:16:10.680 --> 00:16:12.680]  想過再說
[00:16:12.680 --> 00:16:14.680]  你都不會亂說話
[00:16:14.680 --> 00:16:16.680]  是不是有些人
[00:16:16.680 --> 00:16:18.680]  講完之後才後悔
[00:16:18.680 --> 00:16:20.680]  就是因為他沒有想過
[00:16:20.680 --> 00:16:22.680]  但是如果你在重要的人面前
[00:16:22.680 --> 00:16:24.680]  你一定會想過再說
[00:16:24.680 --> 00:16:26.680]  就是這個意思
[00:16:26.680 --> 00:16:27.680]  更加他就說
[00:16:27.680 --> 00:16:31.680]  因為近前聽聖歌愚昧人獻祭
[00:16:31.680 --> 00:16:32.680]  有時候你
[00:16:32.680 --> 00:16:34.680]  近前愚昧人獻祭是怎樣
[00:16:34.680 --> 00:16:35.680]  就是動手動腳
[00:16:35.680 --> 00:16:37.680]  你就做很多事
[00:16:37.680 --> 00:16:40.680]  但是根本你都不聽神講的
[00:16:40.680 --> 00:16:41.680]  不聽神講
[00:16:41.680 --> 00:16:43.680]  就是不近前聽的意思就是說
[00:16:43.680 --> 00:16:46.680]  你根本都不知道神的心意
[00:16:46.680 --> 00:16:48.680]  你就想著做
[00:16:48.680 --> 00:16:49.680]  這個都是一個問題
[00:16:49.680 --> 00:16:50.680]  你有沒有想過
[00:16:50.680 --> 00:16:52.680]  有時候
[00:16:52.680 --> 00:16:55.680]  你打算去為神做一些事
[00:16:55.680 --> 00:16:56.680]  但其實你知不知道
[00:16:56.680 --> 00:16:58.680]  神的心意是怎樣的
[00:16:58.680 --> 00:17:00.680]  神對於侍奉他的人
[00:17:00.680 --> 00:17:04.680]  有什麼要求和態度的
[00:17:04.680 --> 00:17:06.680]  事實上
[00:17:06.680 --> 00:17:08.680]  如果不知道的時候
[00:17:08.680 --> 00:17:09.680]  那就亂來
[00:17:09.680 --> 00:17:10.680]  亂來的時候
[00:17:10.680 --> 00:17:12.680]  他說所以你所做的事
[00:17:12.680 --> 00:17:14.680]  反而變成了愚昧人獻祭
[00:17:14.680 --> 00:17:16.680]  愚昧人獻祭就是
[00:17:16.680 --> 00:17:18.680]  獻祭本身就是
[00:17:18.680 --> 00:17:20.680]  做那件事是希望神越立的
[00:17:20.680 --> 00:17:21.680]  對不對
[00:17:21.680 --> 00:17:22.680]  就變成了
[00:17:22.680 --> 00:17:25.680]  做了上來反而神不越立你
[00:17:25.680 --> 00:17:27.680]  神不越立
[00:17:27.680 --> 00:17:29.680]  這個都是一個問題
[00:17:29.680 --> 00:17:31.680]  事實上
[00:17:31.680 --> 00:17:33.680]  不做是一個問題
[00:17:33.680 --> 00:17:35.680]  做了上來
[00:17:35.680 --> 00:17:36.680]  一把熱心
[00:17:36.680 --> 00:17:40.680]  但是亦都不按著神的心意來做
[00:17:40.680 --> 00:17:42.680]  亦都是一個問題
[00:17:42.680 --> 00:17:44.680]  這裡就是這樣
[00:17:44.680 --> 00:17:45.680]  所以他說
[00:17:45.680 --> 00:17:48.680]  他們本不知所做的是惡的
[00:17:48.680 --> 00:17:49.680]  更加慘
[00:17:49.680 --> 00:17:52.680]  因為你不聽神講的時候
[00:17:52.680 --> 00:17:54.680]  你根本就不知道
[00:17:54.680 --> 00:17:56.680]  你自己所做的是錯的
[00:17:56.680 --> 00:17:57.680]  你都不知道
