
[00:00:00.000 --> 00:00:04.000]  大家早上好高興在這麼特別的日子
[00:04:59.000 --> 00:05:01.000]  生命有一個很大的改變
[00:05:01.000 --> 00:05:02.000]  的確
[00:05:02.000 --> 00:05:03.000]  這兩個問題
[00:05:03.000 --> 00:05:04.000]  為何忙碌
[00:05:04.000 --> 00:05:06.000]  為誰活?
[00:05:06.000 --> 00:05:09.000]  如果你沒有一個滿意的答案的話
[00:05:09.000 --> 00:05:13.000]  你會覺得萬無目標地生活
[00:05:13.000 --> 00:05:14.000]  你生活了
[00:05:14.000 --> 00:05:15.000]  OK
[00:05:15.000 --> 00:05:16.000]  那一天就這樣
[00:05:16.000 --> 00:05:17.000]  做這些事
[00:05:17.000 --> 00:05:19.000]  甚至有些人是覺得
[00:05:19.000 --> 00:05:20.000]  沒有動力去生活下去
[00:05:20.000 --> 00:05:22.000]  貢獻就不用說了
[00:05:22.000 --> 00:05:24.000]  很多大學生去到大學
[00:05:24.000 --> 00:05:25.000]  他們沒有主修
[00:05:25.000 --> 00:05:26.000]  不知道做甚麼
[00:05:26.000 --> 00:05:27.000]  所以沒有心機上學
[00:05:27.000 --> 00:05:30.000]  沒有心機去做他要做的事
[00:05:30.000 --> 00:05:31.000]  在輔導
[00:05:31.000 --> 00:05:32.000]  在心理學
[00:05:32.000 --> 00:05:34.000]  一個研究叫做
[00:05:34.000 --> 00:05:37.000]  缺乏人生目標的一個人生
[00:05:37.000 --> 00:05:40.000]  可以帶來一個存在危機
[00:05:40.000 --> 00:05:42.000]  existential crisis
[00:05:42.000 --> 00:05:45.000]  在心理學的一個研究發現
[00:05:45.000 --> 00:05:46.000]  一個人沒有人生目標
[00:05:46.000 --> 00:05:49.000]  是有existential crisis
[00:05:49.000 --> 00:05:53.000]  研究發現是憂鬱症的其中一個因素
[00:05:53.000 --> 00:05:54.000]  我們可能沒有想過
[00:05:54.000 --> 00:05:56.000]  憂鬱症可能是因為你不知道
[00:05:56.000 --> 00:05:58.000]  你為誰活
[00:05:58.000 --> 00:05:59.000]  為甚麼來活
[00:05:59.000 --> 00:06:01.000]  是導致的
[00:06:01.000 --> 00:06:02.000]  那我想問一下
[00:06:02.000 --> 00:06:04.000]  你在這兩個問題上
[00:06:04.000 --> 00:06:06.000]  的答案是甚麼呢
[00:06:06.000 --> 00:06:08.000]  這些答案是否能給你
[00:06:08.000 --> 00:06:10.000]  目標動力去生活呢
[00:06:10.000 --> 00:06:12.000]  如果你生命有改變
[00:06:12.000 --> 00:06:14.000]  你的家人離開的時候
[00:06:14.000 --> 00:06:16.000]  你的答案又是甚麼呢
[00:06:16.000 --> 00:06:18.000]  那聖經在這方面
[00:06:18.000 --> 00:06:22.000]  有沒有給我們一些指引呢
[00:06:22.000 --> 00:06:24.000]  今天我們就簡單地
[00:06:24.000 --> 00:06:26.000]  看看幾段經文
[00:06:26.000 --> 00:06:29.000]  看看神在這兩個重要的問題上
[00:06:29.000 --> 00:06:31.000]  有沒有給我們一些答案
[00:06:31.000 --> 00:06:34.000]  我們一起低頭祈禱
[00:06:34.000 --> 00:06:37.000]  所以我們渴望你對我們說話
[00:06:37.000 --> 00:06:39.000]  因為你是創造我們的主
[00:06:39.000 --> 00:06:41.000]  你是拯救我們的主
[00:06:41.000 --> 00:06:43.000]  懇求你指引我們
[00:06:43.000 --> 00:06:46.000]  在這個世上成為你的門徒之後
[00:06:46.000 --> 00:06:48.000]  你要我們怎樣繼續來生活
[00:06:48.000 --> 00:06:50.000]  為甚麼來生活
[00:06:50.000 --> 00:06:52.000]  為甚麼
[00:06:52.000 --> 00:06:53.000]  為誰來生活
[00:06:53.000 --> 00:06:55.000]  我們懇求你
[00:06:55.000 --> 00:06:58.000]  在我們心中作功
[00:06:58.000 --> 00:07:00.000]  公主耶穌明祈禱
[00:07:00.000 --> 00:07:02.000]  Amen
[00:07:02.000 --> 00:07:05.000]  我們先開始問第二個問題
[00:07:05.000 --> 00:07:07.000]  為甚麼來生活
[00:07:07.000 --> 00:07:09.000]  為誰生活
[00:07:09.000 --> 00:07:11.000]  我們第一段經文就是看
[00:07:11.000 --> 00:07:13.000]  《創世紀》第一章
[00:07:13.000 --> 00:07:14.000]  我知道有點小
[00:07:14.000 --> 00:07:15.000]  你們看不到
[00:07:15.000 --> 00:07:17.000]  我讀出來給大家聽
[00:07:17.000 --> 00:07:18.000]  《創世紀》第一章
[00:07:18.000 --> 00:07:20.000]  二十六節到三十一節
[00:07:20.000 --> 00:07:22.000]  就是講述創造人
[00:07:22.000 --> 00:07:24.000]  那一段重要的經文
[00:07:24.000 --> 00:07:26.000]  你會發覺其實有很多的答案
[00:07:26.000 --> 00:07:28.000]  是在這裡的
[00:07:28.000 --> 00:07:30.000]  二十六節開始講到甚麼呢
[00:07:30.000 --> 00:07:33.000]  神說我們要照著我們的形象
[00:07:33.000 --> 00:07:36.000]  按照我們的樣式做人
[00:07:36.000 --> 00:07:39.000]  使他們管理海裡的魚
[00:07:39.000 --> 00:07:40.000]  空中的鳥
[00:07:40.000 --> 00:07:44.000]  地上的生畜
[00:07:44.000 --> 00:07:48.000]  和全地並地上所爬的一切昆蟲
[00:07:48.000 --> 00:07:51.000]  神就照著自己的形象做人
[00:07:51.000 --> 00:07:55.000]  乃是照著他的形象做男做女
[00:07:55.000 --> 00:07:57.000]  神就賜福給他們
[00:07:57.000 --> 00:08:00.000]  又對他們說要生養眾多
[00:08:00.000 --> 00:08:03.000]  遍滿地面治理這地
[00:08:03.000 --> 00:08:05.000]  也要管理海裡的魚
[00:08:05.000 --> 00:08:06.000]  空中的鳥
[00:08:06.000 --> 00:08:09.000]  和地上各樣行動的活物
[00:08:09.000 --> 00:08:10.000]  神說
[00:08:10.000 --> 00:08:14.000]  我那我將遍地上一切結種子的
[00:08:14.000 --> 00:08:17.000]  菜蔬和一切樹上所結有核的
[00:08:17.000 --> 00:08:20.000]  果子全似給你們作食物
[00:08:20.000 --> 00:08:23.000]  至於地上的走獸和空中的飛鳥
[00:08:23.000 --> 00:08:27.000]  並各樣爬在地上有生命的物
[00:08:27.000 --> 00:08:30.000]  我將青草賜給他們作食物
[00:08:30.000 --> 00:08:32.000]  事就這樣成了
[00:08:32.000 --> 00:08:35.000]  神看著一切所做的都甚好
[00:08:35.000 --> 00:08:38.000]  有晚上有早晨
[00:08:38.000 --> 00:08:41.000]  是第六日
[00:08:41.000 --> 00:08:43.000]  第二段經文在《以塞亞書》
[00:08:43.000 --> 00:08:46.000]  四十三章第七節
[00:08:46.000 --> 00:08:50.000]  簡單的一節是神對伊斯利文說的
[00:08:50.000 --> 00:08:54.000]  就是就此凡稱為我名下的人
[00:08:54.000 --> 00:08:57.000]  自我為自己的榮耀創造的
[00:08:57.000 --> 00:08:59.000]  如果有這兩段經文
[00:08:59.000 --> 00:09:01.000]  來幫我們看到什麼呢
[00:09:01.000 --> 00:09:04.000]  看到為誰活的答案
[00:09:04.000 --> 00:09:06.000]  神給我們的指引就是
[00:09:06.000 --> 00:09:09.000]  神是按照祂的形象創造了我們
[00:09:09.000 --> 00:09:11.000]  我們是祂的弟弟
[00:09:11.000 --> 00:09:14.000]  祂創造我們是為祂而活
[00:09:14.000 --> 00:09:16.000]  祂希望我們是按照祂的旨意
[00:09:16.000 --> 00:09:19.000]  來管理祂所創造的這個世界
[00:09:19.000 --> 00:09:22.000]  和透過生養競拳的後代
[00:09:22.000 --> 00:09:24.000]  一代一代將神的旨意
[00:09:24.000 --> 00:09:27.000]  在這個大地能夠行出來
[00:09:27.000 --> 00:09:30.000]  敬畏祂 榮耀祂
[00:09:30.000 --> 00:09:33.000]  祂就供應我們一切的需要
[00:09:33.000 --> 00:09:34.000]  看到剛才經文
[00:09:34.000 --> 00:09:36.000]  我們所需要的一切祂供應
[00:09:36.000 --> 00:09:41.000]  和祂很渴望跟我們有親密的關係
[00:09:41.000 --> 00:09:42.000]  簡單來說
[00:09:42.000 --> 00:09:43.000]  神創造了我們
[00:09:43.000 --> 00:09:47.000]  就是要我們以祂為我們生命的中心
[00:09:47.000 --> 00:09:49.000]  我們依靠祂才有氣息
[00:09:49.000 --> 00:09:51.000]  今天如果神拿走這種氣息
[00:09:51.000 --> 00:09:54.000]  我們全部都死了
[00:09:54.000 --> 00:09:57.000]  以祂為我們的生命中心
[00:09:57.000 --> 00:10:01.000]  不單是依靠祂給我們有氣息
[00:10:01.000 --> 00:10:04.000]  更加是依靠祂在每天的生活上
[00:10:04.000 --> 00:10:08.000]  依靠祂來滿足我們內心最深層的需要
[00:10:08.000 --> 00:10:10.000]  活出祂給我們的使命
[00:10:10.000 --> 00:10:14.000]  我們的存在祂是有積分給我們的
[00:10:14.000 --> 00:10:17.000]  我們不是百戰土地的一群人
[00:10:17.000 --> 00:10:20.000]  在剛才《創世紀》那段經文你看到
[00:10:20.000 --> 00:10:23.000]  神跟我們的角色很分明
[00:10:23.000 --> 00:10:25.000]  祂是創造者
[00:10:25.000 --> 00:10:28.000]  祂是供應者
[00:10:28.000 --> 00:10:30.000]  我們是依靠祂的
[00:10:30.000 --> 00:10:33.000]  我們是祂所創造
[00:10:33.000 --> 00:10:35.000]  是祂所愛的小朋友
[00:10:35.000 --> 00:10:42.000]  在過去的500年
[00:10:42.000 --> 00:10:46.000]  長老會有一個新信徒
[00:10:46.000 --> 00:10:51.000]  基耀真理班他們會講的一些內容
[00:10:51.000 --> 00:10:54.000]  就是記錄在那個
[00:10:54.000 --> 00:10:57.000]  "Westminster Short Catechism"
[00:10:57.000 --> 00:10:59.000]  有沒有人聽過
[00:10:59.000 --> 00:11:01.000]  "Westminster Short Catechism"
[00:11:01.000 --> 00:11:03.000]  中文翻譯 西文只得小要你問答
[00:11:03.000 --> 00:11:05.000]  基本上就是講
[00:11:05.000 --> 00:11:08.000]  你的信仰最核心重要的東西
[00:11:08.000 --> 00:11:10.000]  是甚麼 基督的信仰
[00:11:10.000 --> 00:11:12.000]  基督徒要知道甚麼
[00:11:12.000 --> 00:11:14.000]  第一個問題是甚麼
[00:11:14.000 --> 00:11:15.000]  第一個問題就是
[00:11:15.000 --> 00:11:18.000]  人的首要目的是甚麼
[00:11:18.000 --> 00:11:20.000]  這個是將聖經裏面
[00:11:20.000 --> 00:11:22.000]  很多相關的經文
[00:11:22.000 --> 00:11:24.000]  他們搜集出來
[00:11:24.000 --> 00:11:27.000]  找到人的首要目的是甚麼
[00:11:27.000 --> 00:11:29.000]  答案是甚麼呢
[00:11:29.000 --> 00:11:32.000]  人的首要目的就是要榮耀神
[00:11:32.000 --> 00:11:35.000]  並以祂為樂直到永遠
[00:11:35.000 --> 00:11:37.000]  你看到下面一和二
[00:11:37.000 --> 00:11:39.000]  就是聖經的經文
[00:11:39.000 --> 00:11:40.000]  出處了
[00:11:40.000 --> 00:11:43.000]  所以寫這個問題答案的人
[00:11:43.000 --> 00:11:45.000]  他們是查了很多很多經文
[00:11:45.000 --> 00:11:48.000]  然後看到整本聖經給我們的信息
[00:11:48.000 --> 00:11:51.000]  人的首要目的就是要榮耀神
[00:11:51.000 --> 00:11:53.000]  以及以祂為樂
[00:11:53.000 --> 00:11:55.000]  那"榮耀神"
[00:11:55.000 --> 00:11:57.000]  "榮耀神"甚麼意思呢
[00:11:57.000 --> 00:11:59.000]  我不知道你們有沒有看過
[00:11:59.000 --> 00:12:01.000]  木蘭那個卡通片
[00:12:01.000 --> 00:12:03.000]  有孫子那些可能看過
[00:12:03.000 --> 00:12:06.000]  中國人寫說
[00:12:06.000 --> 00:12:10.000]  "我要為我的父母和家人帶來榮耀"
[00:12:10.000 --> 00:12:15.000]  我們希望孩子讓我們覺得很榮耀
[00:12:15.000 --> 00:12:19.000]  他們做的事讓我們感到很驕傲
[00:12:19.000 --> 00:12:21.000]  神要我們
[00:12:21.000 --> 00:12:23.000]  我們的言行舉止所做的事
[00:12:23.000 --> 00:12:25.000]  讓祂得到榮耀
[00:12:25.000 --> 00:12:28.000]  讓祂的本質
[00:12:28.000 --> 00:12:31.000]  祂的本質
[00:12:31.000 --> 00:12:32.000]  祂的特性
[00:12:32.000 --> 00:12:36.000]  是透過我們能夠給全世界的人看到
[00:12:36.000 --> 00:12:37.000]  就是祂的良善
[00:12:37.000 --> 00:12:38.000]  祂的恩賜
[00:12:38.000 --> 00:12:39.000]  祂的寬恕
[00:12:39.000 --> 00:12:40.000]  祂的愛
[00:12:40.000 --> 00:12:41.000]  祂的信實
[00:12:41.000 --> 00:12:44.000]  透過我們更加發揚光大
[00:12:44.000 --> 00:12:46.000]  因為不信主的人
[00:12:46.000 --> 00:12:47.000]  他看不到神
[00:12:47.000 --> 00:12:49.000]  就是看到我們
[00:12:49.000 --> 00:12:53.000]  我們是否將祂的本質彰顯出來呢
[00:12:53.000 --> 00:12:57.000]  這件事是榮耀神的一個具體的表現
[00:12:57.000 --> 00:12:59.000]  透過我們的言行舉止
[00:12:59.000 --> 00:13:03.000]  幾年前我們有一個神學院的學生
[00:13:03.000 --> 00:13:06.000]  他是大陸來的
[00:13:06.000 --> 00:13:08.000]  他就在一個城市裡面
[00:13:08.000 --> 00:13:11.000]  他說他的教會有很多年輕人
[00:13:11.000 --> 00:13:13.000]  我說為什麼這麼多年輕人呢
[00:13:13.000 --> 00:13:15.000]  特別是年輕夫婦
[00:13:15.000 --> 00:13:17.000]  他說 我們都覺得很奇怪
[00:13:17.000 --> 00:13:21.000]  為什麼有這麼多年輕不信主的人自己走進教會
[00:13:21.000 --> 00:13:22.000]  他就去問那些人
[00:13:22.000 --> 00:13:24.000]  你們怎麼知道我們的教會的
[00:13:24.000 --> 00:13:26.000]  為什麼會進來的
[00:13:26.000 --> 00:13:29.000]  那些夫婦就跟他說
[00:13:29.000 --> 00:13:33.000]  我們看到你們教會的婚姻
[00:13:33.000 --> 00:13:35.000]  好像很彼此相愛
[00:13:35.000 --> 00:13:37.000]  就是跟外面我們看到的不同
[00:13:37.000 --> 00:13:39.000]  所以我們想進來教會
[00:13:39.000 --> 00:13:40.000]  看看你們有什麼秘密
[00:13:40.000 --> 00:13:42.000]  我們可以學的
[00:13:42.000 --> 00:13:44.000]  所以他們就湧了進來教會
[00:13:44.000 --> 00:13:46.000]  不單止一對夫婦
[00:13:46.000 --> 00:13:48.000]  兩對 很多對
[00:13:48.000 --> 00:13:50.000]  所以這個就是榮耀神
[00:13:50.000 --> 00:13:53.000]  他們的婚姻彼此的相愛
[00:13:53.000 --> 00:13:57.000]  榮耀神到一個地步他們不信的朋友
[00:13:57.000 --> 00:13:59.000]  都想來學學看他們為什麼
[00:13:59.000 --> 00:14:03.000]  他們的婚姻會跟其他不信主的人的婚姻這麼不同
[00:14:03.000 --> 00:14:06.000]  你們知道現在大陸離婚率很高很高
[00:14:06.000 --> 00:14:08.000]  所以當一些夫婦
[00:14:08.000 --> 00:14:09.000]  基督徒的夫婦
[00:14:09.000 --> 00:14:11.000]  他們的婚姻是美滿
[00:14:11.000 --> 00:14:13.000]  彼此相愛的時候
[00:14:13.000 --> 00:14:14.000]  是很榮耀神的
[00:14:14.000 --> 00:14:16.000]  很吸引不信主的人
[00:14:16.000 --> 00:14:18.000]  所以他們就進來了
[00:14:18.000 --> 00:14:22.000]  我的學生他們都沒有特別去傳福音
[00:14:22.000 --> 00:14:24.000]  就是要告訴他們不信主的朋友
[00:14:24.000 --> 00:14:25.000]  他們的婚姻怎麼好
[00:14:25.000 --> 00:14:26.000]  沒有
[00:14:26.000 --> 00:14:28.000]  但是那些人就看到了
[00:14:28.000 --> 00:14:29.000]  這個是榮耀神
[00:14:29.000 --> 00:14:31.000]  很具體的榮耀神
[00:14:31.000 --> 00:14:33.000]  他們的關係榮耀到神
[00:14:33.000 --> 00:14:37.000]  然後吸引那些人進來教會
[00:14:37.000 --> 00:14:39.000]  所以這個是第一點
[00:14:39.000 --> 00:14:41.000]  那你有沒有留意到這個
[00:14:41.000 --> 00:14:44.000]  人的首要目的的第二部分是什麼呢
[00:14:44.000 --> 00:14:46.000]  以他為樂
[00:14:46.000 --> 00:14:47.000]  以神為樂
[00:14:47.000 --> 00:14:49.000]  直到永遠
[00:14:49.000 --> 00:14:50.000]  這件事我們很少想
[00:14:50.000 --> 00:14:53.000]  因為我們還基督徒都是忙碌
[00:14:53.000 --> 00:14:54.000]  為神而活
[00:14:54.000 --> 00:14:55.000]  榮耀神要很多的服侍
[00:14:55.000 --> 00:14:56.000]  但是沒有想到
[00:14:56.000 --> 00:15:01.000]  神是要我們其實以他為我們的喜樂的源頭
[00:15:01.000 --> 00:15:02.000]  你知不知道
[00:15:02.000 --> 00:15:04.000]  他希望我們能夠
[00:15:04.000 --> 00:15:08.000]  等他來滿足我的內心
[00:15:08.000 --> 00:15:09.000]  他愛我們
[00:15:09.000 --> 00:15:11.000]  他要將他自己給我們
[00:15:11.000 --> 00:15:13.000]  他相信他能夠滿足
[00:15:13.000 --> 00:15:16.000]  我們內心最渴望的東西
[00:15:16.000 --> 00:15:18.000]  渴望的安全感
[00:15:18.000 --> 00:15:19.000]  價值
[00:15:19.000 --> 00:15:20.000]  意義
[00:15:20.000 --> 00:15:22.000]  目標
[00:15:22.000 --> 00:15:24.000]  很多很多我們內心
[00:15:24.000 --> 00:15:26.000]  希望別人給我們的
[00:15:26.000 --> 00:15:27.000]  給不到的
[00:15:27.000 --> 00:15:29.000]  他是願意滿足我們的
[00:15:29.000 --> 00:15:31.000]  神在創造我們的時候
[00:15:31.000 --> 00:15:34.000]  他已經將我們
[00:15:34.000 --> 00:15:36.000]  學慕和神建立關係的那種心
[00:15:36.000 --> 00:15:38.000]  放在我們的心裡面
[00:15:38.000 --> 00:15:40.000]  所以詩篇
[00:15:40.000 --> 00:15:41.000]  在十六篇
[00:15:41.000 --> 00:15:43.000]  大衛他自己很深信
[00:15:43.000 --> 00:15:45.000]  神是他的喜樂的源頭
[00:15:45.000 --> 00:15:46.000]  所以他就說
[00:15:46.000 --> 00:15:49.000]  神必將生命的道路指示我
[00:15:49.000 --> 00:15:53.000]  在你面前有滿足的喜樂
[00:15:53.000 --> 00:15:56.000]  在你右手中有永遠的福樂
[00:15:56.000 --> 00:15:58.000]  他自己的經歷
[00:15:58.000 --> 00:15:59.000]  就是看到
[00:15:59.000 --> 00:16:01.000]  和神的關係裡面
[00:16:01.000 --> 00:16:03.000]  他所需要的喜樂和滿足
[00:16:03.000 --> 00:16:05.000]  是可以得到的
[00:16:05.000 --> 00:16:06.000]  這是他的見證
[00:16:06.000 --> 00:16:08.000]  也是他深信的
[00:16:08.000 --> 00:16:11.000]  第四世紀的一位神學家
[00:16:11.000 --> 00:16:13.000]  叫奧古斯丁 Augustine
[00:16:13.000 --> 00:16:17.000]  他有一本書叫Confessions
[00:16:17.000 --> 00:16:20.000]  他自己的經歷
[00:16:20.000 --> 00:16:23.000]  和他的神學運寫在裡面
[00:16:23.000 --> 00:16:24.000]  其中一句
[00:16:24.000 --> 00:16:26.000]  可能有些人聽過
[00:16:26.000 --> 00:16:29.000]  他說我們的心會感到不安
[00:16:29.000 --> 00:16:34.000]  直到我們的心安歇在神的裡面
[00:16:34.000 --> 00:16:37.000]  英文你們有沒有看到
