
[00:00:00.000 --> 00:00:02.000]  他特別喜歡的東西
[00:06:28.000 --> 00:06:30.000]  我愛你一萬年嗎
[00:06:30.000 --> 00:06:32.000]  我愛你海枯石爛嗎
[00:06:32.000 --> 00:06:33.000]  其實你知道
[00:06:33.000 --> 00:06:35.000]  海都沒枯石都沒爛
[00:06:35.000 --> 00:06:38.000]  人都早就不見了
[00:06:38.000 --> 00:06:39.000]  原因是為什麼
[00:06:39.000 --> 00:06:45.000]  因為你的相交在什麼的基礎上面
[00:06:45.000 --> 00:06:47.000]  各位因為你的相交
[00:06:47.000 --> 00:06:49.000]  不是在神的基礎上面
[00:06:49.000 --> 00:06:53.000]  所以你的相交就沒有保質期
[00:06:53.000 --> 00:06:55.000]  所以各位我們大家都知道說
[00:06:55.000 --> 00:06:58.000]  當我們真正的做到
[00:06:58.000 --> 00:07:00.000]  在基督裡面彼此分享
[00:07:00.000 --> 00:07:03.000]  用我們的生命去彼此分享的時候
[00:07:03.000 --> 00:07:05.000]  他說你一定大家會怎麼樣
[00:07:05.000 --> 00:07:07.000]  喜樂滿意
[00:07:07.000 --> 00:07:09.000]  你發現在座的各位
[00:07:09.000 --> 00:07:11.000]  我們喜樂滿意嗎
[00:07:11.000 --> 00:07:12.000]  我會常常發現
[00:07:12.000 --> 00:07:16.000]  只有一半的人是笑得很開心的
[00:07:16.000 --> 00:07:19.000]  有一半的臉都拉著一張
[00:07:19.000 --> 00:07:21.000]  那個中國中央電視台
[00:07:21.000 --> 00:07:24.000]  那個李勇主持的一個六加一
[00:07:24.000 --> 00:07:25.000]  六還加一
[00:07:25.000 --> 00:07:26.000]  你發現為什麼
[00:07:26.000 --> 00:07:28.000]  拉著一張臉感覺很痛苦
[00:07:28.000 --> 00:07:30.000]  所以為什麼很多時候
[00:07:30.000 --> 00:07:31.000]  我們不會喜樂滿意
[00:07:31.000 --> 00:07:33.000]  說我們很多的時候
[00:07:33.000 --> 00:07:36.000]  我們沒有真正的在神的裡面
[00:07:36.000 --> 00:07:38.000]  在基督的裡面
[00:07:38.000 --> 00:07:40.000]  讓我們彼此分享
[00:07:40.000 --> 00:07:42.000]  本來你知道Facebook
[00:07:42.000 --> 00:07:44.000]  是一個很好的一個平台
[00:07:44.000 --> 00:07:45.000]  借著這個平台
[00:07:45.000 --> 00:07:47.000]  讓我們大家在那個平台裡面
[00:07:47.000 --> 00:07:50.000]  去分享我們彼此的生命
[00:07:50.000 --> 00:07:52.000]  去分享我們自己
[00:07:52.000 --> 00:07:55.000]  每一個人真實所經歷過的人生
[00:07:55.000 --> 00:07:58.000]  可以去影響別人
[00:07:58.000 --> 00:08:00.000]  可以去改變別人
[00:08:00.000 --> 00:08:02.000]  可以去激勵別人
[00:08:02.000 --> 00:08:03.000]  也可以怎麼樣呢
[00:08:03.000 --> 00:08:05.000]  讓自己的內心
[00:08:05.000 --> 00:08:07.000]  得到了更多的平安
[00:08:07.000 --> 00:08:09.000]  和更多的喜樂
[00:08:09.000 --> 00:08:13.000]  但是你知道很多的時候
[00:08:13.000 --> 00:08:15.000]  Facebook那個臉書
[00:08:15.000 --> 00:08:17.000]  那個平台的時候
[00:08:17.000 --> 00:08:19.000]  很多時候我們並不是說
[00:08:19.000 --> 00:08:20.000]  真正的在借著
[00:08:20.000 --> 00:08:21.000]  那個很好的平台
[00:08:21.000 --> 00:08:23.000]  借著這樣的資源
[00:08:23.000 --> 00:08:26.000]  去分享你我的真實的經歷
[00:08:26.000 --> 00:08:27.000]  去改變別人
[00:08:27.000 --> 00:08:29.000]  去影響別人
[00:08:29.000 --> 00:08:31.000]  很多的時候我們在那裡就
[00:08:31.000 --> 00:08:32.000]  閒聊
[00:08:32.000 --> 00:08:34.000]  很多時候我們在上面
[00:08:34.000 --> 00:08:36.000]  講了很多非常無聊的話
[00:08:36.000 --> 00:08:37.000]  很多的時候
[00:08:37.000 --> 00:08:40.000]  我們在上面講了很多的話
[00:08:40.000 --> 00:08:42.000]  並且是
[00:08:42.000 --> 00:08:44.000]  無中生有的
[00:08:44.000 --> 00:08:45.000]  各位這樣的話
[00:08:45.000 --> 00:08:48.000]  結果會很多人把臉書
[00:08:48.000 --> 00:08:50.000]  這樣的一個很好的平台
[00:08:50.000 --> 00:08:53.000]  我們只認為這是一個娛樂的
[00:08:53.000 --> 00:08:54.000]  這是一個
[00:08:54.000 --> 00:08:55.000]  因為這個時代的人
[00:08:55.000 --> 00:08:57.000]  因為人與人之間的那種關係
[00:08:57.000 --> 00:08:59.000]  越來越遠了
[00:08:59.000 --> 00:09:00.000]  所以呢
[00:09:00.000 --> 00:09:02.000]  只能有人進入那個虛擬世界
[00:09:02.000 --> 00:09:03.000]  在虛擬的世界裡面
[00:09:03.000 --> 00:09:06.000]  去削削自己內心中的痛苦
[00:09:06.000 --> 00:09:07.000]  讓自己的內心中
[00:09:07.000 --> 00:09:08.000]  能找一個
[00:09:08.000 --> 00:09:12.000]  那個虛擬的聽眾而已罷了
[00:09:12.000 --> 00:09:14.000]  但是結果呢
[00:09:14.000 --> 00:09:17.000]  你真能改變自己
[00:09:17.000 --> 00:09:20.000]  各位你看到前個月的時間
[00:09:20.000 --> 00:09:21.000]  8月29號
[00:09:21.000 --> 00:09:23.000]  廖柱子妹來到我們中間
[00:09:23.000 --> 00:09:25.000]  去分享她人生中的
[00:09:25.000 --> 00:09:29.000]  那個非常艱難
[00:09:29.000 --> 00:09:31.000]  也非常精彩的
[00:09:31.000 --> 00:09:33.000]  那個人生故事的時候
[00:09:33.000 --> 00:09:34.000]  我相信我們在座
[00:09:34.000 --> 00:09:36.000]  坐在下面的很多的人
[00:09:36.000 --> 00:09:38.000]  我們都內心為之感動
[00:09:38.000 --> 00:09:40.000]  都為之震撼
[00:09:40.000 --> 00:09:42.000]  因為一個人
[00:09:42.000 --> 00:09:44.000]  她喜愛跳舞
[00:09:44.000 --> 00:09:45.000]  一個舞蹈演員
[00:09:45.000 --> 00:09:47.000]  如果失去了雙腳
[00:09:47.000 --> 00:09:49.000]  我相信如果是你我的話
[00:09:49.000 --> 00:09:52.000]  可能我們的這一輩子
[00:09:52.000 --> 00:09:54.000]  你都會在那種陰影裡面
[00:09:54.000 --> 00:09:56.000]  你走不出來
[00:09:56.000 --> 00:09:58.000]  但是她卻可以
[00:09:58.000 --> 00:10:00.000]  她並且還編了一個舞蹈
[00:10:00.000 --> 00:10:01.000]  叫鼓舞
[00:10:01.000 --> 00:10:03.000]  她真的鼓舞了很多的人
[00:10:03.000 --> 00:10:06.000]  她真的影響了很多的人
[00:10:06.000 --> 00:10:08.000]  我相信那天晚上
[00:10:08.000 --> 00:10:09.000]  那些在下面
[00:10:09.000 --> 00:10:12.000]  舉字悔改的那些弟兄姊妹們
[00:10:12.000 --> 00:10:13.000]  她一定會受到了
[00:10:13.000 --> 00:10:16.000]  她那種生命與生命的碰撞的時候
[00:10:16.000 --> 00:10:20.000]  她自己那種真實的人生的經歷
[00:10:20.000 --> 00:10:23.000]  會影響你我們
[00:10:23.000 --> 00:10:26.000]  各位我們在剛才所讀過的那段經文
[00:10:26.000 --> 00:10:28.000]  約翰怎麼說
[00:10:28.000 --> 00:10:29.000]  約翰裡面講了有幾句話
[00:10:29.000 --> 00:10:30.000]  我特別有意思
[00:10:30.000 --> 00:10:31.000]  在第一節的時候
[00:10:31.000 --> 00:10:34.000]  他說我告訴你這個生命之道
[00:10:34.000 --> 00:10:36.000]  這個生命之道
[00:10:36.000 --> 00:10:39.000]  是我親耳聽到的
[00:10:39.000 --> 00:10:42.000]  是我親眼看到的
[00:10:42.000 --> 00:10:46.000]  並且是我親手摸到的
[00:10:46.000 --> 00:10:47.000]  因為你知道
[00:10:47.000 --> 00:10:49.000]  人就是說這個真實不真實
[00:10:49.000 --> 00:10:50.000]  用我們的感官
[00:10:50.000 --> 00:10:51.000]  什麼呢
[00:10:51.000 --> 00:10:54.000]  去聽聽看
[00:10:54.000 --> 00:10:57.000]  去看看看
[00:10:57.000 --> 00:10:58.000]  那我們呢
[00:10:58.000 --> 00:11:00.000]  要去摸摸看
[00:11:00.000 --> 00:11:03.000]  如果是實物的話
[00:11:03.000 --> 00:11:04.000]  我們去聞聞看
[00:11:04.000 --> 00:11:08.000]  因為我們都是希望用我們的感官
[00:11:08.000 --> 00:11:10.000]  去經歷那個真實
[00:11:10.000 --> 00:11:12.000]  當你發現
[00:11:12.000 --> 00:11:14.000]  當約翰寫約翰一書
[00:11:14.000 --> 00:11:16.000]  告訴大家的時候
[00:11:16.000 --> 00:11:18.000]  他告訴我們的並不是一個
[00:11:18.000 --> 00:11:21.000]  很空洞的生命之道的概念
[00:11:21.000 --> 00:11:23.000]  他所告訴的是什麼
[00:11:23.000 --> 00:11:25.000]  他說我經歷過的
[00:11:25.000 --> 00:11:26.000]  我實實在在
[00:11:26.000 --> 00:11:28.000]  在我的生命裡面經歷過的
[00:11:28.000 --> 00:11:30.000]  正像廖智梓那樣
[00:11:30.000 --> 00:11:31.000]  他說在我的生命裡面
[00:11:31.000 --> 00:11:33.000]  我經歷過了
[00:11:33.000 --> 00:11:34.000]  經歷了什麼
[00:11:34.000 --> 00:11:37.000]  他說經歷了那種人生中的低谷
[00:11:37.000 --> 00:11:39.000]  經歷了那種要放棄
[00:11:39.000 --> 00:11:41.000]  經歷了那種黑暗和絕望
[00:11:41.000 --> 00:11:44.000]  但是我今天站起來了
[00:11:44.000 --> 00:11:46.000]  我從來沒有了雙腿
[00:11:46.000 --> 00:11:50.000]  但是我站的比很多有雙腿的人
[00:11:50.000 --> 00:11:51.000]  站得更好
[00:11:51.000 --> 00:11:53.000]  並且我活得更精彩
[00:11:53.000 --> 00:11:55.000]  他說為什麼呢
[00:11:55.000 --> 00:11:56.000]  就是因為
[00:11:56.000 --> 00:12:00.000]  我擁有了這個生命之道
[00:12:00.000 --> 00:12:01.000]  各位你知道
[00:12:01.000 --> 00:12:03.000]  如果當我們今天很多的人
[00:12:03.000 --> 00:12:06.000]  很好地去利用像臉書
[00:12:06.000 --> 00:12:08.000]  像QQ這樣的平台的時候
[00:12:08.000 --> 00:12:11.000]  你會影響很多的人
[00:12:11.000 --> 00:12:13.000]  好多年前
[00:12:13.000 --> 00:12:16.000]  曾經有一個人的一個故事
[00:12:16.000 --> 00:12:20.000]  他自己的一段經歷
[00:12:20.000 --> 00:12:22.000]  發給很多的人
[00:12:22.000 --> 00:12:25.000]  真的鼓勵影響了很多的人
[00:12:25.000 --> 00:12:26.000]  在我教會裡面有個姊妹
[00:12:26.000 --> 00:12:30.000]  就深深地被這一段話所激勵
[00:12:30.000 --> 00:12:33.000]  你知道那個姊妹經歷了什麼呢
[00:12:33.000 --> 00:12:35.000]  那個姊妹她懷孕五個月了
[00:12:35.000 --> 00:12:38.000]  她去醫院做常規檢查
[00:12:38.000 --> 00:12:39.000]  一過去的時候
[00:12:39.000 --> 00:12:40.000]  醫生告訴她說
[00:12:40.000 --> 00:12:42.000]  你的孩子死在攤裡面
[00:12:42.000 --> 00:12:45.000]  已經五天時間了
[00:12:45.000 --> 00:12:47.000]  你知道那天她沒有人陪她去
[00:12:47.000 --> 00:12:49.000]  是她一個人去醫院的
[00:12:49.000 --> 00:12:53.000]  但是她就不知道自己到底做什麼
[00:12:53.000 --> 00:12:55.000]  她就暈里暈氣
[00:12:55.000 --> 00:12:57.000]  糊裡糊塗地就出來了
[00:12:57.000 --> 00:12:58.000]  出來了之後
[00:12:58.000 --> 00:12:59.000]  她就給我們教會的一個弟兄
[00:12:59.000 --> 00:13:01.000]  打一個電話
[00:13:01.000 --> 00:13:03.000]  她說我不知道怎麼辦
[00:13:03.000 --> 00:13:07.000]  她說我不知道現在要解決這種狀態怎麼辦
[00:13:07.000 --> 00:13:10.000]  因為她想尋求教會的傳道人的幫助
[00:13:10.000 --> 00:13:14.000]  後來那個弟兄給她發了一條信息
[00:13:14.000 --> 00:13:16.000]  他說
[00:13:16.000 --> 00:13:18.000]  曾經有這樣的一個故事
[00:13:18.000 --> 00:13:21.000]  有一個人說
[00:13:21.000 --> 00:13:23.000]  當他很多的時候在山塔上面
[00:13:23.000 --> 00:13:26.000]  看到了有兩行的腳印留下
[00:13:26.000 --> 00:13:27.000]  他就很高興說
[00:13:27.000 --> 00:13:30.000]  你看耶穌在我的旁邊陪著我走過
[00:13:30.000 --> 00:13:31.000]  當他有一段時間
[00:13:31.000 --> 00:13:33.000]  他的人生很低落
[00:13:33.000 --> 00:13:35.000]  他的人生很痛苦的時候
[00:13:35.000 --> 00:13:36.000]  他去發洩
[00:13:36.000 --> 00:13:39.000]  轉頭看到這個沙灘上面留下的
[00:13:39.000 --> 00:13:41.000]  他有一行的腳印
[00:13:41.000 --> 00:13:42.000]  他就很痛苦
[00:13:42.000 --> 00:13:44.000]  他就很絕望
[00:13:44.000 --> 00:13:45.000]  所以他在那個時候覺得說
[00:13:45.000 --> 00:13:46.000]  耶穌已經你拋棄我了
[00:13:46.000 --> 00:13:48.000]  你不要我了
[00:13:48.000 --> 00:13:49.000]  他就試問耶穌說
[00:13:49.000 --> 00:13:50.000]  耶穌為什麼
[00:13:50.000 --> 00:13:52.000]  在我最艱難的時候
[00:13:52.000 --> 00:13:53.000]  你不陪著我走過
[00:13:53.000 --> 00:13:55.000]  你反而離開我了
[00:13:55.000 --> 00:13:56.000]  在我平安的時候
[00:13:56.000 --> 00:13:58.000]  你和我一起走過
[00:13:58.000 --> 00:14:01.000]  耶穌告訴他說孩子
[00:14:01.000 --> 00:14:03.000]  我每天都在你的旁邊
[00:14:03.000 --> 00:14:07.000]  我每天都和你陪著你一起走
[00:14:07.000 --> 00:14:08.000]  當你快樂的時候
[00:14:08.000 --> 00:14:10.000]  當你平安的時候
[00:14:10.000 --> 00:14:13.000]  我在你的旁邊陪著你一起走
[00:14:13.000 --> 00:14:14.000]  當你在痛苦
[00:14:14.000 --> 00:14:15.000]  當你在絕望
[00:14:15.000 --> 00:14:17.000]  當你無力的時候
[00:14:17.000 --> 00:14:19.000]  我是抱著你走去
[00:14:19.000 --> 00:14:22.000]  所以在山塔上面留下那一行腳印
[00:14:22.000 --> 00:14:23.000]  不是你的
[00:14:23.000 --> 00:14:25.000]  乃是我的
[00:14:25.000 --> 00:14:26.000]  各位你知道
[00:14:26.000 --> 00:14:28.000]  這一個經歷
[00:14:28.000 --> 00:14:29.000]  這一個人所發出來的
[00:14:29.000 --> 00:14:31.000]  這一個經歷
[00:14:31.000 --> 00:14:33.000]  其實在我們國內的教會裡面
[00:14:33.000 --> 00:14:36.000]  就激勵了很多在患難中
[00:14:36.000 --> 00:14:39.000]  很多在教育打擊的弟兄姊妹們
[00:14:39.000 --> 00:14:42.000]  很大的激勵
[00:14:42.000 --> 00:14:44.000]  他們的人生改變了
[00:14:44.000 --> 00:14:45.000]  所以我們知道
[00:14:45.000 --> 00:14:47.000]  我們願意不願意
[00:14:47.000 --> 00:14:49.000]  也想約翰一樣
[00:14:49.000 --> 00:14:51.000]  也想料子姊妹也一樣
[00:14:51.000 --> 00:14:53.000]  也想那個不知名的
[00:14:53.000 --> 00:14:54.000]  那個弟兄姊妹一樣
[00:14:54.000 --> 00:14:58.000]  把他自己真實所經歷過的人生經歷
[00:14:58.000 --> 00:15:01.000]  去告訴大家
[00:15:01.000 --> 00:15:02.000]  去年的時候
[00:15:02.000 --> 00:15:04.000]  12月
[00:15:04.000 --> 00:15:07.000]  我在美中基督公認中心裡面的
[00:15:07.000 --> 00:15:10.000]  他一個夏令營裡面
[00:15:10.000 --> 00:15:12.000]  我去做一些專題的講座
[00:15:12.000 --> 00:15:14.000]  但是你知道那個夏令營人很多
[00:15:14.000 --> 00:15:17.000]  本來我們預計他說是2000人
[00:15:17.000 --> 00:15:20.000]  結果來到了2700人
[00:15:20.000 --> 00:15:23.000]  2700人裡面
[00:15:23.000 --> 00:15:27.000]  有800位是沒有姓祖的基督徒
[00:15:27.000 --> 00:15:30.000]  所以我們後來安排了將近
[00:15:30.000 --> 00:15:33.000]  有400位的輔導員
[00:15:33.000 --> 00:15:34.000]  你知道
[00:15:34.000 --> 00:15:36.000]  當我們去全福音告訴大家的時候
[00:15:36.000 --> 00:15:38.000]  我發現有一個問題
[00:15:38.000 --> 00:15:40.000]  其實那些人問你的並不是說
[00:15:40.000 --> 00:15:42.000]  聖經這個問題怎麼談
[00:15:42.000 --> 00:15:44.000]  那麼到底這個問題怎麼樣
[00:15:44.000 --> 00:15:46.000]  很多人很感興趣地問你說
[00:15:46.000 --> 00:15:50.000]  你是怎麼姓祖的
[00:15:50.000 --> 00:15:52.000]  所以從那以後
[00:15:52.000 --> 00:15:54.000]  我就一直告訴我身邊的弟兄姊妹
[00:15:54.000 --> 00:15:57.000]  我說你一定要把你自己怎麼姓祖的
[00:15:57.000 --> 00:16:00.000]  那個經歷想清楚一點
[00:16:00.000 --> 00:16:02.000]  當別人問你的時候
[00:16:02.000 --> 00:16:04.000]  你就很簡單
[00:16:04.000 --> 00:16:06.000]  很清楚地告訴他
[00:16:06.000 --> 00:16:08.000]  你知道為什麼別人喜歡聽這個呢
[00:16:08.000 --> 00:16:09.000]  因為別人說
[00:16:09.000 --> 00:16:12.000]  我不希望聽你那些空頭理論
[00:16:12.000 --> 00:16:13.000]  我希望聽的是什麼
