
[00:00:00.000 --> 00:00:03.420]  士士記的十六章
[00:03:38.240 --> 00:03:40.480]  就見到有一個妓女
[00:03:40.480 --> 00:03:42.400]  他就喜歡了這個妓女
[00:03:42.400 --> 00:03:45.400]  他要去拜訪她
[00:03:45.400 --> 00:03:48.200]  眼目的情慾和肉體的情慾
[00:03:48.200 --> 00:03:51.360]  又一次捆綁參宣
[00:03:51.360 --> 00:03:56.880]  令到她成為情慾的奴隸
[00:03:56.880 --> 00:03:58.200]  對我們來說
[00:03:58.200 --> 00:04:00.000]  參宣真的很奇怪
[00:04:00.000 --> 00:04:01.800]  一個神的僕人
[00:04:01.800 --> 00:04:03.640]  有聖靈來帶領他
[00:04:03.640 --> 00:04:06.080]  居然會去找妓女
[00:04:06.080 --> 00:04:09.480]  墮入黑暗的裡面
[00:04:09.480 --> 00:04:12.040]  尤其是參宣是一個拿世耳人
[00:04:12.040 --> 00:04:15.720]  就更加令人不可思議
[00:04:15.720 --> 00:04:18.520]  但是當我們是指責參宣
[00:04:18.520 --> 00:04:21.720]  當我們甚至嘲笑參宣的時候
[00:04:21.720 --> 00:04:24.320]  我們自己都要很小心
[00:04:24.320 --> 00:04:25.160]  記不記得
[00:04:25.160 --> 00:04:28.240]  哥倫多前書的十章十二節
[00:04:28.240 --> 00:04:29.960]  是怎樣說的
[00:04:29.960 --> 00:04:30.800]  保羅說
[00:04:30.800 --> 00:04:34.120]  「所以自己以為站得穩的
[00:04:34.120 --> 00:04:38.120]  需要謹慎免得跌倒」
[00:04:38.120 --> 00:04:41.040]  我們自己以為自己站得穩
[00:04:41.040 --> 00:04:42.760]  其實我們要很小心
[00:04:42.760 --> 00:04:45.440]  不要像參宣一樣
[00:04:45.440 --> 00:04:48.520]  如果我們是被撒旦來試探
[00:04:48.520 --> 00:04:51.280]  我們沒有話說
[00:04:51.280 --> 00:04:54.040]  但是如果我們自己去試探自己
[00:04:54.040 --> 00:04:55.600]  那就大問題了
[00:04:55.600 --> 00:04:58.600]  我們自己就成為了自己的敵人
[00:04:58.600 --> 00:05:01.640]  這個是很可怕的
[00:05:01.640 --> 00:05:04.280]  在《雅各書》第一章告訴我們
[00:05:04.280 --> 00:05:06.720]  神是不會試探我們
[00:05:06.720 --> 00:05:07.920]  在《主土文》
[00:05:07.920 --> 00:05:09.800]  耶穌基督教我們
[00:05:09.800 --> 00:05:14.680]  要求神不叫我們遇見試探
[00:05:14.680 --> 00:05:18.880]  我們求神不要讓撒旦來試探我們
[00:05:18.880 --> 00:05:21.720]  但是當我們自己試探自己
[00:05:21.720 --> 00:05:24.760]  那就真的是很笨的一件事
[00:05:24.760 --> 00:05:28.560]  甚至我們也不要去試探神
[00:05:28.560 --> 00:05:31.240]  我們怎麼能夠試探神呢
[00:05:31.240 --> 00:05:35.800]  當我們強迫神來做我們想做的事
[00:05:35.800 --> 00:05:38.080]  當我們強迫神來改變
[00:05:38.080 --> 00:05:40.160]  祂在我們身上的旨意
[00:05:40.160 --> 00:05:43.480]  我們就會試探神
[00:05:43.480 --> 00:05:45.640]  所以我們千萬不要試探神
[00:05:45.640 --> 00:05:48.440]  也不要試探自己
[00:05:48.440 --> 00:05:51.200]  參宣就是一次又一次
[00:05:51.200 --> 00:05:55.000]  將自己暴露在色情的面前
[00:05:55.000 --> 00:05:59.280]  一次又一次來試探自己
[00:05:59.280 --> 00:06:04.120]  當一個人的品格出現了問題的時候
[00:06:04.120 --> 00:06:07.240]  他就不需要有外來的試探
[00:06:07.240 --> 00:06:08.960]  他就會犯罪
[00:06:08.960 --> 00:06:10.680]  只要有機會犯罪
[00:06:10.680 --> 00:06:13.840]  他就會去試探自己
[00:06:13.840 --> 00:06:16.600]  不正當的性愛開始的時候
[00:06:16.600 --> 00:06:17.920]  真的很甜蜜
[00:06:17.920 --> 00:06:20.200]  就像蜜糖一樣
[00:06:20.200 --> 00:06:21.960]  但是去到最後
[00:06:21.960 --> 00:06:24.400]  就像因塵一樣苦
[00:06:24.400 --> 00:06:26.720]  這就是聖經教我們
[00:06:26.720 --> 00:06:29.600]  《針言》第五章
[00:06:29.600 --> 00:06:33.280]  當這個妓女將參宣帶入城
[00:06:33.280 --> 00:06:38.040]  就像牽著一隻牛進入被宰殺之地
[00:06:38.040 --> 00:06:41.840]  《針言》第七章講得很清楚
[00:06:41.840 --> 00:06:45.480]  有個叫做聖安博(Ambrose)
[00:06:45.480 --> 00:06:46.960]  他曾經說
[00:06:46.960 --> 00:06:51.480]  他說參宣強而有力地勒死了一隻獅子
[00:06:51.480 --> 00:06:55.400]  但是他不能夠扼殺自己的情慾
[00:06:55.400 --> 00:06:58.040]  他打破了敵人的架鎖
[00:06:58.040 --> 00:07:01.760]  但是他沒有辦法脫離自己的屍肉
[00:07:01.760 --> 00:07:04.720]  他燒毀了敵人的裝甲
[00:07:04.720 --> 00:07:06.400]  但是他沒有辦法
[00:07:06.400 --> 00:07:10.360]  抵擋一個女人的熱情火焰
[00:07:10.360 --> 00:07:13.360]  將他所有的屬靈的果子
[00:07:13.360 --> 00:07:15.280]  將他美德的果子
[00:07:15.280 --> 00:07:18.000]  全部燒光
[00:07:18.000 --> 00:07:20.920]  這個真的用在參宣身上
[00:07:20.920 --> 00:07:25.440]  講參宣真的非常非常貼切
[00:07:25.440 --> 00:07:28.400]  參宣在城裡的消息
[00:07:28.400 --> 00:07:31.400]  很快就傳遍了加薩
[00:07:31.400 --> 00:07:35.520]  加薩人準備要來捉拿參宣
[00:07:35.520 --> 00:07:39.080]  他們預備明天一早在城門口
[00:07:39.080 --> 00:07:43.520]  賣腹來捉拿並殺死參宣
[00:07:43.520 --> 00:07:45.880]  參宣知道了這個消息
[00:07:45.880 --> 00:07:50.040]  他就決定半夜離開加薩這個城
[00:07:50.040 --> 00:07:53.720]  但是城門是封鎖的
[00:07:53.720 --> 00:07:55.800]  怎麼辦呢?
[00:07:55.800 --> 00:07:58.080]  沒有東西能夠攔得住參宣
[00:07:58.080 --> 00:07:58.920]  他怎樣做?
[00:07:58.920 --> 00:08:02.760]  他將城門的門線、門框、門山
[00:08:02.760 --> 00:08:04.800]  全部都拆掉
[00:08:04.800 --> 00:08:07.200]  然後揹在他的肩膀上
[00:08:07.200 --> 00:08:13.080]  一直帶到四十里以外的希伯倫這個地方
[00:08:13.080 --> 00:08:16.000]  《四師記》的十六章第三節
[00:08:16.000 --> 00:08:17.880]  有兩種翻譯
[00:08:17.880 --> 00:08:19.880]  有些解經家就說
[00:08:19.880 --> 00:08:22.880]  哪有可能揹著這麼重的東西
[00:08:22.880 --> 00:08:25.840]  揹了四十里去到希伯倫
[00:08:25.840 --> 00:08:31.480]  他只不過是去了向著希伯倫的一個小山
[00:08:31.480 --> 00:08:33.440]  其實我們解經的時候
[00:08:33.440 --> 00:08:35.520]  很多時候我們喜歡怎樣?
[00:08:35.520 --> 00:08:40.040]  用我們自己的能力來測度神的能力
[00:08:40.040 --> 00:08:43.640]  如果參宣真的有聖靈的力量在他身上
[00:08:43.640 --> 00:08:49.120]  他絕對有可能將這些城門搬到希伯倫
[00:08:49.120 --> 00:08:50.680]  很多時候我們解經
[00:08:50.680 --> 00:08:55.640]  不要有一個框框來擺神在中間
[00:08:55.640 --> 00:09:00.960]  神的力量遠遠超過我們的力量
[00:09:00.960 --> 00:09:05.600]  為什麼參宣要將城門帶走?
[00:09:05.600 --> 00:09:08.480]  其實這裡是有一個隱喻
[00:09:08.480 --> 00:09:12.520]  城門當然不只是保護城裡面的人
[00:09:12.520 --> 00:09:18.840]  也是長老、官長辨別是非、判斷公義的地方
[00:09:18.840 --> 00:09:23.600]  佔有他仇敵的門是一個隱喻
[00:09:23.600 --> 00:09:27.960]  意思就是打敗你的敵人
[00:09:27.960 --> 00:09:31.360]  耶穌基督在《馬太福音》十六章十八節
[00:09:31.360 --> 00:09:35.920]  說到陰間的門是不能戰勝教會
[00:09:35.920 --> 00:09:42.240]  就是說教會是會勝過撒旦的勢力和撒旦的邪惡
[00:09:42.240 --> 00:09:46.240]  耶穌基督是為我們的罪被釘十字架
[00:09:46.240 --> 00:09:47.880]  他三天復活
[00:09:47.880 --> 00:09:56.280]  但他曾經去到陰間帶領陰間的異人上到天堂
[00:09:56.280 --> 00:09:58.760]  這裡也有一個隱喻
[00:09:58.760 --> 00:10:00.160]  在說什麼?
[00:10:00.160 --> 00:10:03.800]  就是說他已經戰勝了死亡
[00:10:03.800 --> 00:10:07.200]  能夠帶領本來要進入陰間
[00:10:07.200 --> 00:10:09.120]  要進入地獄的人
[00:10:09.120 --> 00:10:11.560]  能夠帶他們上到天堂
[00:10:11.560 --> 00:10:13.120]  就是我們這班人
[00:10:13.120 --> 00:10:15.800]  我們每一個接受耶穌基督的人
[00:10:15.800 --> 00:10:20.200]  我們死後的靈魂會立刻與主相遇
[00:10:20.200 --> 00:10:22.280]  能夠去到神那裡
[00:10:22.280 --> 00:10:30.520]  而我們的身體會等候將來耶穌基督再次回來的復活
[00:10:30.520 --> 00:10:34.240]  參宣不單止是試探自己
[00:10:34.240 --> 00:10:36.960]  他也出賣了自己
[00:10:36.960 --> 00:10:43.000]  這個鎖列谷位於鎖拉和亭拿之間
[00:10:43.000 --> 00:10:48.240]  記不記得亭拿就是他要去娶第一位他的妻子
[00:10:48.240 --> 00:10:51.840]  那個菲利士的女子就在亭拿
[00:10:51.840 --> 00:10:58.520]  這個地方是在樹猶大和菲利士的邊界上高
[00:10:58.520 --> 00:11:02.640]  這個地方應該就是柏士密城
[00:11:02.640 --> 00:11:07.840]  柏士密城就是在約書亞記的21章16節
[00:11:07.840 --> 00:11:12.840]  當約書亞是將48座城分給利美人
[00:11:12.840 --> 00:11:17.520]  其中13座城是分給哥克族
[00:11:17.520 --> 00:11:20.960]  其中一座城就是柏士密城
[00:11:20.960 --> 00:11:24.520]  我相信鎖列谷就在那裡
[00:11:24.520 --> 00:11:28.880]  每當參宣進入敵人的領土的時候
[00:11:28.880 --> 00:11:30.840]  無論在地理上
[00:11:30.840 --> 00:11:33.480]  或者他屬靈的程度上
[00:11:33.480 --> 00:11:35.720]  都是每放入下
[00:11:35.720 --> 00:11:37.160]  向下走
[00:11:37.160 --> 00:11:38.600]  為什麼?
[00:11:38.600 --> 00:11:44.040]  記不記得我跟大家說過以色列人當時是住在山上
[00:11:44.040 --> 00:11:48.120]  而菲利士人是住在山腳的平原那裡
[00:11:48.120 --> 00:11:52.080]  所以每當參宣要走去菲利士人的土地
[00:11:52.080 --> 00:11:54.760]  無論地理上、屬靈程度上
[00:11:54.760 --> 00:11:56.520]  都是向下走
[00:11:56.520 --> 00:11:58.920]  走下坡
[00:11:58.920 --> 00:12:03.400]  他去到離開他家不遠的山谷裡面
[00:12:03.400 --> 00:12:05.240]  見到了一個女人
[00:12:05.240 --> 00:12:07.800]  這個就是大利拉
[00:12:07.800 --> 00:12:09.680]  她愛上了大利拉
[00:12:09.680 --> 00:12:11.880]  這是很危險的事
[00:12:11.880 --> 00:12:14.360]  在敵人的邊界逗留
[00:12:14.360 --> 00:12:16.480]  你說是多愚蠢
[00:12:16.480 --> 00:12:19.040]  是一件多危險的事
[00:12:19.040 --> 00:12:24.080]  學者對大利拉的名字有不同的見解
[00:12:24.080 --> 00:12:25.920]  他們說這個字
[00:12:25.920 --> 00:12:29.320]  是解釋奉獻者
[00:12:29.320 --> 00:12:32.960]  意思就是暗示這個女人可能是
[00:12:32.960 --> 00:12:36.840]  廟裡面的一個妓女
[00:12:36.840 --> 00:12:40.000]  大利拉不像那個家賊女子
[00:12:40.000 --> 00:12:43.160]  一出場就叫她做妓女
[00:12:43.160 --> 00:12:47.080]  所以我們沒有證據證明她真的是一個妓女
[00:12:47.080 --> 00:12:50.880]  但我們也沒有證據證明她不是一個妓女
[00:12:50.880 --> 00:12:55.320]  經文甚至沒有告訴我們她是一個菲利士人
[00:12:55.320 --> 00:13:01.440]  但是大利拉和菲利士的領袖有交往
[00:13:01.440 --> 00:13:05.080]  很明顯她和菲利士人有關係
[00:13:05.080 --> 00:13:08.960]  她是他們的一份子
[00:13:08.960 --> 00:13:11.440]  神學家認為
[00:13:11.440 --> 00:13:13.400]  大利拉這個名字
[00:13:13.400 --> 00:13:17.160]  是來自希伯來文的DALAO這個字
[00:13:17.160 --> 00:13:19.440]  意思就是減弱
[00:13:19.440 --> 00:13:22.960]  意思就是使她貧窮
[00:13:22.960 --> 00:13:25.600]  無論這個解釋是否正確
[00:13:25.600 --> 00:13:29.960]  大利拉最後真的減弱了參選的力量
[00:13:29.960 --> 00:13:34.000]  真的使她的力量消失了
[00:13:34.000 --> 00:13:36.440]  每一個菲利士人的領袖
[00:13:36.440 --> 00:13:42.280]  都願意給大利拉1100赦克勒的銀紙
[00:13:42.280 --> 00:13:44.480]  你說有多少個領袖?
[00:13:44.480 --> 00:13:48.280]  我們知道菲利士人有五個主要的城市
[00:13:48.280 --> 00:13:50.720]  我和大家以前也說過
[00:13:50.720 --> 00:13:54.840]  所以五個領袖每人給他1100赦克勒
[00:13:54.840 --> 00:13:57.480]  就有5500赦克勒
[00:13:57.480 --> 00:14:01.560]  這個是非常龐大的一個數目
[00:14:01.560 --> 00:14:03.040]  我們怎樣知道?
[00:14:03.040 --> 00:14:05.480]  看看《士司記》的十七章
[00:14:05.480 --> 00:14:07.800]  有一個叫米加的人
[00:14:07.800 --> 00:14:10.240]  他家裡養了一個祭司
[00:14:10.240 --> 00:14:14.120]  他每年給祭司的俸祿是多少?
[00:14:14.120 --> 00:14:16.920]  是10赦克勒的銀紙
[00:14:16.920 --> 00:14:20.120]  所以10赦克勒就是一年的工資
[00:14:20.120 --> 00:14:25.160]  5500赦克勒是550年的工資
[00:14:25.160 --> 00:14:29.120]  可想而知這是多麼龐大的一個數字
[00:14:29.120 --> 00:14:32.720]  當大利拉開始盤問參選
[00:14:32.720 --> 00:14:35.040]  你力量的來源在哪裡
[00:14:35.040 --> 00:14:38.200]  你力量的秘密在哪裡
[00:14:38.200 --> 00:14:41.200]  參選就應該知道危險
[00:14:41.200 --> 00:14:43.760]  應該隱身而退
[00:14:43.760 --> 00:14:45.640]  但是他沒有
[00:14:45.640 --> 00:14:50.080]  我們見到聖經裡面每房有色情的隱友
[00:14:50.080 --> 00:14:51.920]  聖經教我們做什麼?
[00:14:51.920 --> 00:14:54.120]  是要逃跑
[00:14:54.120 --> 00:14:56.800]  在聖經裡面對付色情的隱友
[00:14:56.800 --> 00:15:00.000]  唯一的方法就是逃跑
[00:15:00.000 --> 00:15:04.080]  若失我們見到在《創世紀》的三十九章
[00:15:04.080 --> 00:15:06.440]  被主母來引誘的時候
[00:15:06.440 --> 00:15:07.920]  他怎樣?
[00:15:07.920 --> 00:15:08.920]  他逃跑
[00:15:08.920 --> 00:15:10.880]  連衣服都不要
[00:15:10.880 --> 00:15:12.280]  主母抓住他的衣服
[00:15:12.280 --> 00:15:14.560]  但是他就逃跑了
[00:15:14.560 --> 00:15:17.120]  在提摩一太後書的二章二十二節
[00:15:17.120 --> 00:15:18.440]  也教我們
[00:15:18.440 --> 00:15:20.480]  當遇見色情的試探
[00:15:20.480 --> 00:15:22.680]  是要逃跑
[00:15:22.680 --> 00:15:25.480]  但是很可惜參選他沒有逃跑
[00:15:25.480 --> 00:15:27.600]  他完全是麻木了
[00:15:27.600 --> 00:15:30.280]  他完全失去了理性
[00:15:30.280 --> 00:15:31.680]  如果有人跟他說
[00:15:31.680 --> 00:15:33.760]  大利拉是要害他
[00:15:33.760 --> 00:15:36.880]  他根本是不會相信
[00:15:36.880 --> 00:15:39.480]  其實他很應該做的就是什麼?
[00:15:39.480 --> 00:15:43.160]  我們說三十六章就走為上著
[00:15:43.160 --> 00:15:46.200]  他是沒有這樣做的
[00:15:46.200 --> 00:15:52.760]  菲律師人他們預先埋伏在大利拉的家裡
[00:15:52.760 --> 00:15:54.760]  然後大利拉就去
[00:15:54.760 --> 00:15:58.360]  引誘參選說出他的秘密
[00:15:58.360 --> 00:16:01.440]  如果參選真的說出了他的秘密
[00:16:01.440 --> 00:16:03.560]  大利拉減弱了他的力量
[00:16:03.560 --> 00:16:07.640]  這幫人就會衝出來制伏參選
[00:16:07.640 --> 00:16:12.400]  但是頭三次參選都沒有說出真話
[00:16:12.400 --> 00:16:13.600]  第一次他說
[00:16:13.600 --> 00:16:18.440]  只要用七條未乾的青繩綁著我的話
[00:16:18.440 --> 00:16:21.600]  我就會好像其他普通人一樣
[00:16:21.600 --> 00:16:23.000]  沒有力量
[00:16:23.000 --> 00:16:25.080]  這個是假的
[00:16:25.080 --> 00:16:26.320]  第二次
[00:16:26.320 --> 00:16:30.520]  他說你用未用過的新繩來綁著我
[00:16:30.520 --> 00:16:32.920]  我就會完全沒有力量
[00:16:32.920 --> 00:16:35.240]  這個也是假的
[00:16:35.240 --> 00:16:38.480]  第三個就更加離譜、更加詼諧
[00:16:38.480 --> 00:16:39.520]  他說什麼?
[00:16:39.520 --> 00:16:42.000]  他說你將我頭上的七條辮
[00:16:42.000 --> 00:16:44.640]  釘在織布機上的布
[00:16:44.640 --> 00:16:45.960]  釘在一起
[00:16:45.960 --> 00:16:48.000]  那我就會沒有力量了
[00:16:48.000 --> 00:16:51.280]  這個也是謊言
[00:16:51.280 --> 00:16:55.320]  當然大利拉是一個非常貪錢的人
[00:16:55.320 --> 00:16:57.960]  但是我相信他也曾經聽過
[00:16:57.960 --> 00:17:00.640]  菲律師人是怎樣對付
[00:17:00.640 --> 00:17:02.960]  參選第一位的太太
[00:17:02.960 --> 00:17:06.720]  將她和她的岳父燒死
[00:17:06.720 --> 00:17:12.240]  所以我相信他也有騎虎難下的感覺
[00:17:12.240 --> 00:17:15.680]  如果參選不再去找大利拉
[00:17:15.680 --> 00:17:18.640]  相信是會保留她的頭髮
[00:17:18.640 --> 00:17:22.560]  也會保留她的力量、她的能力
[00:17:22.560 --> 00:17:25.480]  但是他就繼續去找大利拉
[00:17:25.480 --> 00:17:28.520]  最後說出了他的秘密
[00:17:28.520 --> 00:17:30.960]  參選不認識他自己
[00:17:30.960 --> 00:17:33.520]  參選不認識他自己的心
[00:17:33.520 --> 00:17:36.360]  他認為自己可以經得起試探
[00:17:36.360 --> 00:17:37.680]  沒問題
[00:17:37.680 --> 00:17:41.520]  結果他就失敗了
[00:17:41.520 --> 00:17:45.400]  將聰明放在罪惡的上高
[00:17:45.400 --> 00:17:47.800]  是一件很危險的事
[00:17:47.800 --> 00:17:51.640]  當參選第四次去找大利拉的時候
[00:17:51.640 --> 00:17:54.440]  他就說出了他的秘密
[00:17:54.440 --> 00:17:56.000]  他的秘密是什麼?
[00:17:56.000 --> 00:17:57.880]  他是一個拿細爾人
[00:17:57.880 --> 00:17:59.560]  是分別為性
[00:17:59.560 --> 00:18:02.000]  他的力量就在那裡出來
[00:18:02.000 --> 00:18:04.080]  因為他是分別為性
[00:18:04.080 --> 00:18:05.960]  有神的靈在他的身上
[00:18:05.960 --> 00:18:08.160]  所以他這麼大力
[00:18:08.160 --> 00:18:11.720]  但是拿細爾人的標記在哪裡?
[00:18:11.720 --> 00:18:14.160]  他們的憑據在哪裡?
[00:18:14.160 --> 00:18:16.440]  是他們的頭髮
[00:18:16.440 --> 00:18:19.280]  就是因為他們手拿細爾人的誓言
[00:18:19.280 --> 00:18:23.360]  而他的標記就是他的頭髮
[00:18:23.360 --> 00:18:27.440]  所以大利拉將參選的標記
[00:18:27.440 --> 00:18:31.880]  就是他的頭髮全部剃掉
[00:18:31.880 --> 00:18:34.840]  在《史詩記》的十六章二十節
[00:18:34.840 --> 00:18:37.080]  大利拉和參選說
[00:18:37.080 --> 00:18:40.040]  「菲律師人,那裡來了?」
[00:18:40.040 --> 00:18:42.520]  參選從睡中醒來
[00:18:42.520 --> 00:18:43.240]  心裡說
[00:18:43.240 --> 00:18:46.640]  「我要像前幾次出去活動身體」
[00:18:46.640 --> 00:18:52.000]  「他卻不知道耶和華已經離開他了」
[00:18:52.000 --> 00:18:57.280]  當參選毀了他最後一個拿細爾人的誓言
[00:18:57.280 --> 00:18:59.000]  神就離開了他
[00:18:59.000 --> 00:19:03.480]  他真的好像平時人一樣軟弱無力
[00:19:03.480 --> 00:19:06.200]  他的力量是從神而來
[00:19:06.200 --> 00:19:08.080]  是性靈在他的身上
[00:19:08.080 --> 00:19:10.280]  不是因為他的頭髮
[00:19:10.280 --> 00:19:14.040]  而是因為他毀了拿細爾人的誓言
[00:19:14.040 --> 00:19:17.280]  所以性靈離開了他
[00:19:17.280 --> 00:19:18.800]  其實為什麼?
[00:19:18.800 --> 00:19:22.800]  就是因為他服從大利拉
[00:19:22.800 --> 00:19:24.920]  他不服從性靈
[00:19:24.920 --> 00:19:28.160]  他不能夠再將自己分別為性
[00:19:28.160 --> 00:19:30.440]  所以性靈離開了他
[00:19:30.440 --> 00:19:32.600]  這是真正的原因
[00:19:32.600 --> 00:19:36.720]  為什麼他失去了他的力量
[00:19:36.720 --> 00:19:39.720]  在《史詩記》的六章七節
[00:19:39.720 --> 00:19:43.080]  說因為那離軸歸神的貧懼
[00:19:43.080 --> 00:19:45.240]  是在他的頭上
[00:19:45.240 --> 00:19:49.760]  離軸歸神的意思就是分別為性
[00:19:49.760 --> 00:19:53.680]  拿細爾人「拿細爾」這個字原文
[00:19:53.680 --> 00:19:56.800]  希伯來文「Nazil」這個字
[00:19:56.800 --> 00:20:00.120]  分離就是奉獻的意思
[00:20:00.120 --> 00:20:02.360]  將自己奉獻給神
[00:20:02.360 --> 00:20:06.160]  但這個字也可以解釋為冠冕
[00:20:06.160 --> 00:20:10.880]  參宣的頭髮也可以說是他的冠冕
[00:20:10.880 --> 00:20:12.640]  但當他毀約
[00:20:12.640 --> 00:20:15.720]  他就失去了他的冠冕
[00:20:15.720 --> 00:20:18.040]  在啟示錄的三章十一節
[00:20:18.040 --> 00:20:19.120]  耶穌基督說
[00:20:19.120 --> 00:20:22.560]  「我必快來,祢要持守祢所有的,
[00:20:22.560 --> 00:20:26.760]  免得有人奪去祢的冠冕。」
[00:20:26.760 --> 00:20:28.160]  我們每個人都要很小心
[00:20:28.160 --> 00:20:30.280]  我們要持守真道
[00:20:30.280 --> 00:20:33.120]  不要讓別人奪去我們的冠冕
[00:20:33.120 --> 00:20:35.520]  好像參宣一樣
[00:20:35.520 --> 00:20:38.960]  因為參宣沒有持守他的誓言
[00:20:38.960 --> 00:20:41.240]  所以他失去了他的冠冕
[00:20:41.240 --> 00:20:43.880]  失去了他的獎品
[00:20:43.880 --> 00:20:47.000]  在基督教的歷史上
[00:20:47.000 --> 00:20:50.560]  其實同樣的事重複地出現
[00:20:50.560 --> 00:20:52.280]  就是有很多的信徒
[00:20:52.280 --> 00:20:54.640]  在他們成聖的路上
[00:20:54.640 --> 00:20:58.000]  在他們與神同行的路上
[00:20:58.000 --> 00:21:00.000]  玩火
[00:21:00.000 --> 00:21:04.520]  他們認為他們可以試探自己
