
[00:00:00.000 --> 00:00:02.000]  好,我們一起祈禱,好嗎?
[00:09:09.000 --> 00:09:12.000]  在第三章第十節一起讀吧
[00:09:12.000 --> 00:09:16.000]  使我認識基督和他復活的大能
[00:09:16.000 --> 00:09:20.000]  並且在他所受的苦上有份
[00:09:20.000 --> 00:09:23.000]  受他所受的死
[00:09:23.000 --> 00:09:24.000]  在第四章
[00:09:24.000 --> 00:09:27.000]  這個Colonel這個字
[00:09:27.000 --> 00:09:31.000]  就是其實他講的那個供給
[00:09:31.000 --> 00:09:33.000]  菲勒比供給他
[00:09:33.000 --> 00:09:34.000]  供給這個字
[00:09:34.000 --> 00:09:39.000]  又是同一個字
[00:09:39.000 --> 00:09:46.000]  所以他每一章裏面
[00:09:46.000 --> 00:09:48.000]  他都有講到這個Colonel
[00:09:48.000 --> 00:09:50.000]  怎樣去幫助他
[00:09:50.000 --> 00:09:51.000]  他怎樣在那裏面
[00:09:51.000 --> 00:09:54.000]  去學會知足這件事情
[00:09:54.000 --> 00:09:56.000]  他不是一種突然間感覺
[00:09:56.000 --> 00:09:58.000]  或者是自己騙自己欺騙
[00:09:58.000 --> 00:10:00.000]  說我現在很知足
[00:10:00.000 --> 00:10:01.000]  他在不同的情況
[00:10:01.000 --> 00:10:02.000]  第一個情況
[00:10:02.000 --> 00:10:04.000]  剛剛阿特講就是說
[00:10:04.000 --> 00:10:10.000]  在福音那裏的Colonel
[00:10:10.000 --> 00:10:19.000]  他這裏有份是在新日本翻譯成
[00:10:19.000 --> 00:10:20.000]  有份Colonel
[00:10:20.000 --> 00:10:22.000]  有很多其他日本和合本
[00:10:22.000 --> 00:10:23.000]  如果你記得這句話
[00:10:23.000 --> 00:10:24.000]  其實就是說
[00:10:24.000 --> 00:10:26.000]  我們同心合意
[00:10:26.000 --> 00:10:28.000]  興旺福音
[00:10:28.000 --> 00:10:29.000]  他的滿足
[00:10:29.000 --> 00:10:30.000]  你想想
[00:10:30.000 --> 00:10:32.000]  保羅在監獄的時候
[00:10:32.000 --> 00:10:33.000]  他當日叱吒風雲
[00:10:33.000 --> 00:10:36.000]  是否在全福音周圍去建立教會
[00:10:36.000 --> 00:10:39.000]  今天他在監獄裏面
[00:10:39.000 --> 00:10:41.000]  自己一個人的時候
[00:10:41.000 --> 00:10:43.000]  在福音這件事上面
[00:10:43.000 --> 00:10:47.000]  他怎樣學會知足呢
[00:10:47.000 --> 00:10:49.000]  怎樣去學會這個知足呢
[00:10:49.000 --> 00:10:51.000]  他不會再想起
[00:10:51.000 --> 00:10:54.000]  他可以帶領多少人信耶穌的
[00:10:54.000 --> 00:10:55.000]  因為他已經自己
[00:10:55.000 --> 00:10:59.000]  不可以怎樣去周圍走
[00:10:59.000 --> 00:11:02.000]  他在想的是
[00:11:02.000 --> 00:11:03.000]  弟兄姊妹那個Colonel
[00:11:03.000 --> 00:11:06.000]  在福音上面那個的同心
[00:11:06.000 --> 00:11:10.000]  他在那個方面去
[00:11:10.000 --> 00:11:12.000]  得到那份的知足
[00:11:12.000 --> 00:11:13.000]  為甚麼這樣說呢
[00:11:13.000 --> 00:11:15.000]  因為在福音上面
[00:11:15.000 --> 00:11:16.000]  我們有時候
[00:11:16.000 --> 00:11:18.000]  不是只是看那個校的
[00:11:18.000 --> 00:11:20.000]  不是看有多少人的
[00:11:20.000 --> 00:11:22.000]  是大家去同心去做那件事
[00:11:22.000 --> 00:11:24.000]  這件事本身
[00:11:24.000 --> 00:11:26.000]  在監獄的保羅
[00:11:26.000 --> 00:11:28.000]  他在這裏去學會一份知足
[00:11:28.000 --> 00:11:29.000]  他不會再想
[00:11:29.000 --> 00:11:31.000]  我怎樣去建立多少教會
[00:11:31.000 --> 00:11:32.000]  他坐在監獄裏面
[00:11:32.000 --> 00:11:34.000]  他不會再痴心妄想這些
[00:11:34.000 --> 00:11:35.000]  他學會
[00:11:35.000 --> 00:11:36.000]  在這樣的處境下
[00:11:36.000 --> 00:11:38.000]  我的福音怎樣為知足呢
[00:11:38.000 --> 00:11:41.000]  我就是要有一班同心合意的人
[00:11:41.000 --> 00:11:44.000]  弟兄姊妹 菲勒比
[00:11:44.000 --> 00:11:45.000]  在菲勒比書的時候
[00:11:45.000 --> 00:11:47.000]  你記得他記載了
[00:11:47.000 --> 00:11:49.000]  有兩個的女士
[00:11:49.000 --> 00:11:50.000]  是嗎
[00:11:50.000 --> 00:11:53.000]  哪兩個女士
[00:11:53.000 --> 00:11:54.000]  一個女士叫友阿爹
[00:11:54.000 --> 00:11:56.000]  一個叫秦都基
[00:11:56.000 --> 00:11:57.000]  友阿爹
[00:11:57.000 --> 00:12:00.000]  其實她的名字叫芳香
[00:12:00.000 --> 00:12:01.000]  秦都基的名字
[00:12:01.000 --> 00:12:03.000]  其實她的名字叫命運
[00:12:03.000 --> 00:12:05.000]  就是命運
[00:12:05.000 --> 00:12:07.000]  就是阿信那些
[00:12:07.000 --> 00:12:09.000]  就是很勞苦的
[00:12:09.000 --> 00:12:14.000]  芳香那個是很貴婦那樣的
[00:12:14.000 --> 00:12:16.000]  這兩個姊妹本身是
[00:12:16.000 --> 00:12:17.000]  聖經給我們看到
[00:12:17.000 --> 00:12:19.000]  他們兩個不是很同心
[00:12:19.000 --> 00:12:20.000]  是不是
[00:12:20.000 --> 00:12:23.000]  其實原因是因為他們有不同
[00:12:23.000 --> 00:12:25.000]  因為我們從她的名字當中
[00:12:25.000 --> 00:12:28.000]  就看到可能有一個是比較斯文一點的
[00:12:28.000 --> 00:12:29.000]  貴婦一點的
[00:12:29.000 --> 00:12:31.000]  但是有一個比較實幹一點的
[00:12:31.000 --> 00:12:34.000]  可能他們在階級上有些不同的
[00:12:34.000 --> 00:12:35.000]  一個比較有錢一點
[00:12:35.000 --> 00:12:37.000]  一個比較基層一點的
[00:12:37.000 --> 00:12:39.000]  你記得菲勒比教會
[00:12:39.000 --> 00:12:41.000]  最初被建立的時候
[00:12:41.000 --> 00:12:43.000]  是很多外邦人的
[00:12:43.000 --> 00:12:45.000]  不是一班猶太人
[00:12:45.000 --> 00:12:49.000]  由那個賣紫色布的女抵押
[00:12:49.000 --> 00:12:50.000]  開始的教會
[00:12:50.000 --> 00:12:53.000]  有很多外邦的女子開始
[00:12:53.000 --> 00:12:57.000]  所以這兩個可能是其中當時的一些女子
[00:12:57.000 --> 00:13:00.000]  可能甚至其實長刀姬
[00:13:00.000 --> 00:13:04.000]  有阿爹是不同種族的人
[00:13:04.000 --> 00:13:06.000]  因為有很多外邦人
[00:13:06.000 --> 00:13:08.000]  會不會是一個猶太人一個外邦人呢
[00:13:08.000 --> 00:13:09.000]  可能都會
[00:13:09.000 --> 00:13:12.000]  在文化上可能有不同
[00:13:12.000 --> 00:13:14.000]  在這麼多不同之下
[00:13:14.000 --> 00:13:17.000]  是會在福音上這件事
[00:13:17.000 --> 00:13:20.000]  是會出現很多問題的
[00:13:20.000 --> 00:13:23.000]  在教會也好在小組也好
[00:13:23.000 --> 00:13:26.000]  所以有時候保羅體
[00:13:26.000 --> 00:13:27.000]  在這一刻他不是看
[00:13:27.000 --> 00:13:29.000]  我一帶到幾個人信耶穌
[00:13:29.000 --> 00:13:30.000]  我做過多少人
[00:13:30.000 --> 00:13:33.000]  而他是看大家是不是有一份的同心
[00:13:33.000 --> 00:13:34.000]  很重要
[00:13:34.000 --> 00:13:36.000]  有一件比較好出名的事件
[00:13:36.000 --> 00:13:38.000]  在一個宣教神學院裡面發生的
[00:13:38.000 --> 00:13:42.000]  叫做雞蛋黃事件
[00:13:42.000 --> 00:13:44.000]  雞蛋黃事件是什麼事件呢
[00:13:44.000 --> 00:13:46.000]  他就說有一批的神學生
[00:13:46.000 --> 00:13:51.000]  在這個宣教的神學院去學習
[00:13:51.000 --> 00:13:52.000]  有兩批學生
[00:13:52.000 --> 00:13:56.000]  一批學生就是吃雞蛋的時候
[00:13:56.000 --> 00:13:58.000]  是會吃雞蛋黃的
[00:13:58.000 --> 00:14:01.000]  有一批就不吃雞蛋黃的
[00:14:01.000 --> 00:14:02.000]  有兩批人
[00:14:02.000 --> 00:14:04.000]  我不知道在座當中
[00:14:04.000 --> 00:14:07.000]  有幾個人吃雞蛋是吃雞蛋黃的
[00:14:07.000 --> 00:14:09.000]  有啊你們是那一批
[00:14:09.000 --> 00:14:10.000]  不吃雞蛋黃的
[00:14:10.000 --> 00:14:14.000]  即是剛才沒有舉手是不吃雞蛋黃的
[00:14:14.000 --> 00:14:16.000]  吃雞蛋黃的那批神學生
[00:14:16.000 --> 00:14:20.000]  大家早上就派雞蛋
[00:14:20.000 --> 00:14:21.000]  大家在吃早餐
[00:14:21.000 --> 00:14:23.000]  一邊在剝
[00:14:23.000 --> 00:14:27.000]  那批吃雞蛋黃的學生
[00:14:27.000 --> 00:14:29.000]  他最後看不過眼
[00:14:29.000 --> 00:14:31.000]  他說為什麼你們這批神學生
[00:14:31.000 --> 00:14:32.000]  是不吃雞蛋黃的
[00:14:32.000 --> 00:14:34.000]  在我們的文化底下
[00:14:34.000 --> 00:14:35.000]  你如果不吃雞蛋黃
[00:14:35.000 --> 00:14:38.000]  你基本上是不可能跟他們傳到福音的
[00:14:38.000 --> 00:14:39.000]  為什麼
[00:14:39.000 --> 00:14:40.000]  你很浪費東西
[00:14:40.000 --> 00:14:41.000]  是不是
[00:14:41.000 --> 00:14:43.000]  所以他最後不可以跟他們同台
[00:14:43.000 --> 00:14:44.000]  他去了別的地方
[00:14:44.000 --> 00:14:46.000]  變成兩個很不同
[00:14:46.000 --> 00:14:49.000]  當然剛才沒有舉手那批不吃雞蛋黃的
[00:14:49.000 --> 00:14:50.000]  有沒有原因
[00:14:50.000 --> 00:14:51.000]  即是不吃雞蛋黃的有沒有原因
[00:14:51.000 --> 00:14:52.000]  當然有原因的
[00:14:52.000 --> 00:14:53.000]  是不是
[00:14:53.000 --> 00:14:54.000]  什麼原因
[00:14:54.000 --> 00:14:56.000]  我真的不知道什麼原因
[00:14:56.000 --> 00:14:58.000]  因為我是吃雞蛋黃的
[00:14:58.000 --> 00:14:59.000]  即是我是吃雞蛋黃的
[00:14:59.000 --> 00:15:02.000]  什麼 collatural 這些東西
[00:15:02.000 --> 00:15:03.000]  我不接受那些
[00:15:03.000 --> 00:15:05.000]  通常吃那些照吃
[00:15:05.000 --> 00:15:06.000]  怎樣也好
[00:15:06.000 --> 00:15:07.000]  即是說
[00:15:07.000 --> 00:15:09.000]  即使在福音上面
[00:15:09.000 --> 00:15:10.000]  在神學院裡面
[00:15:10.000 --> 00:15:12.000]  都會有這些的分歧
[00:15:12.000 --> 00:15:14.000]  實在是的
[00:15:14.000 --> 00:15:16.000]  當你如果你真的很有心
[00:15:16.000 --> 00:15:18.000]  去跟一些跟你很不一樣
[00:15:18.000 --> 00:15:20.000]  異文化的人去傳福音的時候
[00:15:20.000 --> 00:15:22.000]  好像接下來那些 youth
[00:15:22.000 --> 00:15:23.000]  要去跟那些不同階層
[00:15:23.000 --> 00:15:25.000]  不同的人去傳福音
[00:15:25.000 --> 00:15:27.000]  去接觸他們是不容易的
[00:15:27.000 --> 00:15:31.000]  我記得有一個姊妹
[00:15:31.000 --> 00:15:34.000]  都是宣教神學生來的
[00:15:34.000 --> 00:15:38.000]  她就想跟她旁邊那些的外國人
[00:15:38.000 --> 00:15:39.000]  傳福音
[00:15:39.000 --> 00:15:42.000]  去大家文化交流
[00:15:42.000 --> 00:15:44.000]  最好的文化交流是怎樣呢
[00:15:44.000 --> 00:15:46.000]  當然是去吃東西
[00:15:46.000 --> 00:15:50.000]  她就約了那三個外籍的朋友
[00:15:50.000 --> 00:15:52.000]  去吃東西
[00:15:52.000 --> 00:15:55.000]  去到這個中國餐館
[00:15:55.000 --> 00:15:56.000]  很簡單
[00:15:56.000 --> 00:15:59.000]  大家的 menu 去叫菜
[00:15:59.000 --> 00:16:01.000]  第一個的外國學生
[00:16:01.000 --> 00:16:04.000]  他就叫了那個
[00:16:04.000 --> 00:16:05.000]  剛才說那個什麼
[00:16:05.000 --> 00:16:06.000]  咕嚕肉
[00:16:06.000 --> 00:16:09.000]  外國人喜歡吃咕嚕肉
[00:16:09.000 --> 00:16:12.000]  第二個外國人
[00:16:12.000 --> 00:16:14.000]  他叫什麼呢
[00:16:14.000 --> 00:16:15.000]  餃子
[00:16:15.000 --> 00:16:17.000]  宮保雞丁
[00:16:17.000 --> 00:16:21.000]  第三個外國人
[00:16:21.000 --> 00:16:25.000]  叫什麼呢
[00:16:25.000 --> 00:16:29.000]  就是那些
[00:16:29.000 --> 00:16:33.000]  Borkley Beef
[00:16:33.000 --> 00:16:35.000]  就是這三樣
[00:16:35.000 --> 00:16:39.000]  那個想跟他們傳福音的人
[00:16:39.000 --> 00:16:40.000]  看到就夠了
[00:16:40.000 --> 00:16:42.000]  四個人三個菜
[00:16:42.000 --> 00:16:43.000]  他叫什麼呢
[00:16:43.000 --> 00:16:44.000]  白飯就可以了
[00:16:44.000 --> 00:16:45.000]  白飯
[00:16:45.000 --> 00:16:48.000]  白飯就夠了
[00:16:48.000 --> 00:16:51.000]  但這件事最後很尷尬
[00:16:51.000 --> 00:16:54.000]  尷尬的地方是什麼呢
[00:16:54.000 --> 00:16:56.000]  就是一上菜就放在這裡
[00:16:56.000 --> 00:16:58.000]  你們慢慢吃吧
[00:16:58.000 --> 00:17:00.000]  然後叫宮保雞丁的人
[00:17:00.000 --> 00:17:03.000]  就拿一碟宮保雞丁放在前面
[00:17:03.000 --> 00:17:06.000]  叫咕嚕肉的人又放咕嚕肉在前面
[00:17:06.000 --> 00:17:08.000]  叫Borkley Beef的人又放在前面
[00:17:08.000 --> 00:17:09.000]  接著自己吃
[00:17:09.000 --> 00:17:11.000]  嘩 好棒喔
[00:17:11.000 --> 00:17:14.000]  接著那個女生看到就呆了
[00:17:14.000 --> 00:17:16.000]  他們沒有那個 concept(概念)
[00:17:16.000 --> 00:17:17.000]  要 share(分享)
[00:17:17.000 --> 00:17:19.000]  很尷尬整件事
[00:17:19.000 --> 00:17:21.000]  留在桌上剩下什麼呢
[00:17:21.000 --> 00:17:24.000]  那就吃白飯
[00:17:24.000 --> 00:17:27.000]  有時候你是要去做
[00:17:27.000 --> 00:17:29.000]  你是要踏出去
[00:17:29.000 --> 00:17:30.000]  是難的
[00:17:30.000 --> 00:17:33.000]  你很難去 大家同心
[00:17:33.000 --> 00:17:34.000]  明明share(分享)
[00:17:34.000 --> 00:17:36.000]  很多communication(溝通)
[00:17:36.000 --> 00:17:38.000]  在福音的事上
[00:17:38.000 --> 00:17:40.000]  要同心
[00:17:40.000 --> 00:17:43.000]  要學習是很不容易
[00:17:43.000 --> 00:17:46.000]  但在菲律賓書
