
[00:00:00.000 --> 00:00:02.000]  各位親愛的兄弟姊妹
[00:01:29.000 --> 00:01:32.000]  在那裡幫他講個退休會
[00:01:32.000 --> 00:01:35.000]  我講的信息就跟他說過
[00:01:35.000 --> 00:01:38.000]  簡樸一點的生活
[00:01:38.000 --> 00:01:42.000]  我以為自己很什麼
[00:01:42.000 --> 00:01:45.000]  講自己的見證
[00:01:45.000 --> 00:01:48.000]  我們在香港
[00:01:48.000 --> 00:01:49.000]  我在我家
[00:01:49.000 --> 00:01:51.000]  我們每天吃飯
[00:01:51.000 --> 00:01:53.000]  吃來吃去都是那些東西
[00:01:53.000 --> 00:01:56.000]  都是沒什麼變化的東西
[00:01:56.000 --> 00:01:59.000]  煲煲湯
[00:01:59.000 --> 00:02:01.000]  你知香港人當然要煲湯
[00:02:01.000 --> 00:02:03.000]  我們隔日煲一煲
[00:02:03.000 --> 00:02:05.000]  飲兩餐
[00:02:05.000 --> 00:02:07.000]  然後六碟菜
[00:02:07.000 --> 00:02:10.000]  我太太是極其健康的人
[00:02:10.000 --> 00:02:11.000]  不放油不放鹽
[00:02:11.000 --> 00:02:13.000]  總之就是清水灼的菜
[00:02:13.000 --> 00:02:15.000]  然後蒸一條魚
[00:02:15.000 --> 00:02:19.000]  基本上是patternize
[00:02:19.000 --> 00:02:21.000]  差不多每餐都是這樣的菜
[00:02:21.000 --> 00:02:24.000]  我也吃過小的也沒問題
[00:02:24.000 --> 00:02:27.000]  誰知我以為我講一些很簡單的東西
[00:02:27.000 --> 00:02:29.000]  台下的人起哄
[00:02:29.000 --> 00:02:30.000]  就罵我
[00:02:30.000 --> 00:02:32.000]  說有沒有這麼豪奢
[00:02:32.000 --> 00:02:33.000]  牧師
[00:02:33.000 --> 00:02:35.000]  每餐都蒸一條魚
[00:02:35.000 --> 00:02:37.000]  你知道在那邊就沒那麼容易
[00:02:37.000 --> 00:02:38.000]  蒸一條魚
[00:02:38.000 --> 00:02:40.000]  香港讓魚不貴
[00:02:40.000 --> 00:02:41.000]  幾十塊一條
[00:02:41.000 --> 00:02:44.000]  總之我以為很簡單的東西
[00:02:44.000 --> 00:02:45.000]  他們就說
[00:02:45.000 --> 00:02:47.000]  很豪奢
[00:02:47.000 --> 00:02:50.000]  聽到我自己也很不好意思
[00:02:50.000 --> 00:02:52.000]  真的
[00:02:52.000 --> 00:02:53.000]  有的東西
[00:02:53.000 --> 00:02:55.000]  我總是覺得
[00:02:55.000 --> 00:02:56.000]  不在乎
[00:02:56.000 --> 00:02:58.000]  沒什麼特別
[00:02:58.000 --> 00:03:00.000]  沒有的話
[00:03:00.000 --> 00:03:01.000]  你就會覺得
[00:03:01.000 --> 00:03:03.000]  原來它是挺重要的
[00:03:03.000 --> 00:03:05.000]  香港人
[00:03:05.000 --> 00:03:08.000]  我們過去
[00:03:08.000 --> 00:03:11.000]  這段時間活得挺辛苦
[00:03:11.000 --> 00:03:13.000]  過去十幾年
[00:03:13.000 --> 00:03:15.000]  香港太雜亂
[00:03:15.000 --> 00:03:16.000]  太動蕩
[00:03:16.000 --> 00:03:18.000]  很嘈
[00:03:18.000 --> 00:03:21.000]  所以很多人想離開香港
[00:03:21.000 --> 00:03:24.000]  去找一個比較安靜的地方
[00:03:24.000 --> 00:03:27.000]  過一些平靜的生活
[00:03:27.000 --> 00:03:29.000]  不過
[00:03:29.000 --> 00:03:31.000]  我認識不少
[00:03:31.000 --> 00:03:33.000]  我接觸不少
[00:03:33.000 --> 00:03:34.000]  移居了北美
[00:03:34.000 --> 00:03:35.000]  英國的人
[00:03:35.000 --> 00:03:37.000]  又覺得那裡太靜
[00:03:37.000 --> 00:03:39.000]  太沒有變化
[00:03:39.000 --> 00:03:44.000]  又會使人感覺不安的感覺
[00:03:44.000 --> 00:03:46.000]  其實很有趣的
[00:03:46.000 --> 00:03:48.000]  什麼叫靜
[00:03:48.000 --> 00:03:54.000]  其實是相對很主觀的
[00:03:54.000 --> 00:03:57.000]  如果你試過去一個隔音室
[00:03:57.000 --> 00:04:00.000]  完全沒有外面的聲音
[00:04:00.000 --> 00:04:05.000]  但你不一定會有那種很寧靜的感覺
[00:04:05.000 --> 00:04:07.000]  不知道為什麼
[00:04:07.000 --> 00:04:13.000]  你會聽到近乎耳鳴的嗡嗡聲
[00:04:13.000 --> 00:04:15.000]  會聽到一些喧嘩的聲音
[00:04:15.000 --> 00:04:16.000]  相反
[00:04:16.000 --> 00:04:20.000]  我們走上去山頂
[00:04:20.000 --> 00:04:22.000]  走進樹林
[00:04:22.000 --> 00:04:26.000]  你不要以為那裡很安靜
[00:04:26.000 --> 00:04:28.000]  滿耳都是風聲
[00:04:28.000 --> 00:04:30.000]  樹枝搖曳的聲音
[00:04:30.000 --> 00:04:31.000]  蟲鳴水流
[00:04:31.000 --> 00:04:33.000]  不過聽到這些聲音
[00:04:33.000 --> 00:04:36.000]  你也會有寧靜的感覺
[00:04:36.000 --> 00:04:37.000]  很有趣的
[00:04:37.000 --> 00:04:40.000]  我在長洲工作很多年
[00:04:40.000 --> 00:04:46.000]  我在山頂的辦公室
[00:04:46.000 --> 00:04:48.000]  不過離海邊也不是很遠
[00:04:48.000 --> 00:04:49.000]  如果你去過長洲
[00:04:49.000 --> 00:04:50.000]  去過神學院
[00:04:50.000 --> 00:04:51.000]  你就知道我在說什麼
[00:04:51.000 --> 00:04:56.000]  我想檢查自己的心是否寧靜
[00:04:56.000 --> 00:05:00.000]  我就看我聽不聽到海浪聲
[00:05:00.000 --> 00:05:04.000]  藍藤那些海水拍岸的聲音
[00:05:04.000 --> 00:05:06.000]  我聽到海浪聲
[00:05:06.000 --> 00:05:08.000]  我就知道我的心靜
[00:05:08.000 --> 00:05:09.000]  很有趣
[00:05:09.000 --> 00:05:11.000]  聽到聲音就覺得自己寧靜
[00:05:11.000 --> 00:05:12.000]  不知道什麼叫寧靜
[00:05:12.000 --> 00:05:14.000]  什麼叫不寧靜
[00:05:14.000 --> 00:05:17.000]  我和我太太都分享過一次
[00:05:17.000 --> 00:05:20.000]  我半夜三點鐘上山
[00:05:20.000 --> 00:05:23.000]  我住的地方很近一條山路
[00:05:23.000 --> 00:05:25.000]  可以上山頂
[00:05:25.000 --> 00:05:27.000]  我通常都是五六點才去跑步
[00:05:27.000 --> 00:05:31.000]  有時候早起那天三點鐘上去
[00:05:31.000 --> 00:05:34.000]  我和我太太說
[00:05:34.000 --> 00:05:37.000]  你不要以為夜闌人靜
[00:05:37.000 --> 00:05:39.000]  在爬上山的時候
[00:05:39.000 --> 00:05:41.000]  那些昆蟲的聲音
[00:05:41.000 --> 00:05:43.000]  吵得像街市一樣
[00:05:43.000 --> 00:05:45.000]  你應該沒聽過
[00:05:45.000 --> 00:05:46.000]  是很吵很吵的
[00:05:46.000 --> 00:05:49.000]  半夜聽那些昆蟲的聲音
[00:05:49.000 --> 00:05:51.000]  所以什麼叫靜
[00:05:51.000 --> 00:05:52.000]  什麼叫吵
[00:05:52.000 --> 00:05:54.000]  怎麼感覺到安靜
[00:05:54.000 --> 00:05:55.000]  怎麼感覺到吵
[00:05:55.000 --> 00:05:57.000]  什麼時候你喜歡吵
[00:05:57.000 --> 00:05:58.000]  什麼時候你喜歡靜
[00:05:58.000 --> 00:06:00.000]  其實真的不容易說
[00:06:00.000 --> 00:06:02.000]  快樂
[00:06:02.000 --> 00:06:04.000]  什麼叫做快樂
[00:06:04.000 --> 00:06:07.000]  快樂是一種很微妙的東西
[00:06:07.000 --> 00:06:09.000]  刻意追求快樂
[00:06:09.000 --> 00:06:11.000]  通常是很難快樂的
[00:06:11.000 --> 00:06:13.000]  快樂是副產品
[00:06:13.000 --> 00:06:15.000]  通常是你不直接追求它
[00:06:15.000 --> 00:06:17.000]  就會得到它
[00:06:17.000 --> 00:06:20.000]  詩篇一百二十八篇
[00:06:20.000 --> 00:06:23.000]  是一篇講述幸福的詩
[00:06:23.000 --> 00:06:26.000]  我們看看聖經的說話
[00:06:26.000 --> 00:06:28.000]  范經威又說
[00:06:28.000 --> 00:06:30.000]  遵行他道的人變為有福
[00:06:30.000 --> 00:06:32.000]  你要吃勞碌得來的
[00:06:32.000 --> 00:06:34.000]  你要享福事情順利
[00:06:34.000 --> 00:06:36.000]  你妻子在你的內室
[00:06:36.000 --> 00:06:39.000]  好像多結果子的葡萄樹
[00:06:39.000 --> 00:06:41.000]  你兒女圍繞你的桌子
[00:06:41.000 --> 00:06:43.000]  好像橄欖栽子
[00:06:43.000 --> 00:06:44.000]  看啊
[00:06:44.000 --> 00:06:46.000]  經威又說的人不要借用蒙福
[00:06:46.000 --> 00:06:48.000]  願耶和從錫安賜福給你
[00:06:48.000 --> 00:06:51.000]  願你一生一世看見耶路撒冷的好處
[00:06:51.000 --> 00:06:53.000]  願你看見你兒女的兒女
[00:06:53.000 --> 00:06:56.000]  願平安歸於以色列
[00:06:56.000 --> 00:06:58.000]  這六節的聖經
[00:06:58.000 --> 00:07:01.000]  有很豐富很豐富的內容
[00:07:01.000 --> 00:07:05.000]  蘊含了人生的大智慧
[00:07:05.000 --> 00:07:09.000]  詩人首先開宗明義
[00:07:09.000 --> 00:07:13.000]  講明全篇的主要訊息
[00:07:13.000 --> 00:07:15.000]  經威又說
[00:07:15.000 --> 00:07:18.000]  遵行祂的道是一切幸福的源頭
[00:07:18.000 --> 00:07:19.000]  第一節
[00:07:19.000 --> 00:07:20.000]  范經威又說
[00:07:20.000 --> 00:07:22.000]  遵行他道的人變為有福
[00:07:22.000 --> 00:07:23.000]  第四節
[00:07:23.000 --> 00:07:24.000]  看啊
[00:07:24.000 --> 00:07:26.000]  經威又說的人不要借用蒙福
[00:07:26.000 --> 00:07:28.000]  幸福的第一個元素
[00:07:28.000 --> 00:07:30.000]  是敬畏上帝
[00:07:30.000 --> 00:07:35.000]  為什麼敬畏上帝會和幸福人生連在一起說呢
[00:07:35.000 --> 00:07:38.000]  原因可能有兩個
[00:07:38.000 --> 00:07:39.000]  第一
[00:07:39.000 --> 00:07:43.000]  幸福是敬畏上帝所獲得的成果
[00:07:43.000 --> 00:07:46.000]  上帝是一切美善的來源
[00:07:46.000 --> 00:07:49.000]  人間所有福樂的源頭
[00:07:49.000 --> 00:07:51.000]  祂擁有一切的福氣
[00:07:51.000 --> 00:07:53.000]  祂賜給我們各樣的福氣
[00:07:53.000 --> 00:07:55.000]  如果我們敬畏祂
[00:07:55.000 --> 00:07:57.000]  過土祂喜悅的生活
[00:07:57.000 --> 00:07:59.000]  祂就賜福我們
[00:07:59.000 --> 00:08:01.000]  讓我們有各樣的福樂
[00:08:01.000 --> 00:08:04.000]  第五節就提到上帝對人的賜福
[00:08:04.000 --> 00:08:06.000]  這是第一個原因
[00:08:06.000 --> 00:08:08.000]  你敬畏祂
[00:08:08.000 --> 00:08:09.000]  祂賜福你
[00:08:09.000 --> 00:08:10.000]  所以你就幸福
[00:08:10.000 --> 00:08:12.000]  第二個原因
[00:08:12.000 --> 00:08:17.000]  幸福就在敬畏上帝的行動中
[00:08:17.000 --> 00:08:21.000]  幸福不僅僅是一個將來得到的獎賞
[00:08:21.000 --> 00:08:24.000]  而是今天你已經擁有的景況
[00:08:24.000 --> 00:08:28.000]  就是我們立志過敬畏上帝的生活裡
[00:08:28.000 --> 00:08:32.000]  就是我們進行上帝旨的過程裡
[00:08:32.000 --> 00:08:36.000]  我們已經是幸福的人
[00:08:36.000 --> 00:08:39.000]  我希望我不是說得很抽象
[00:08:39.000 --> 00:08:45.000]  幸福常常不是拿回來的
[00:08:45.000 --> 00:08:48.000]  幸福是發現來的
[00:08:48.000 --> 00:08:50.000]  幸福感
[00:08:50.000 --> 00:08:54.000]  姐妹剛才說的幸福感
[00:08:54.000 --> 00:08:56.000]  是當下的發現
[00:08:56.000 --> 00:08:59.000]  就是你將來可以達到的地步
[00:08:59.000 --> 00:09:03.000]  發現自己是蒙上帝大恩的人
[00:09:03.000 --> 00:09:06.000]  讓你期待將來獲得恩典
[00:09:06.000 --> 00:09:08.000]  更加快樂
[00:09:08.000 --> 00:09:10.000]  一個敬畏上帝的人
[00:09:10.000 --> 00:09:14.000]  就是認識上帝和生命之主建立了關係
[00:09:14.000 --> 00:09:19.000]  活在天地的主所創造的世界裡
[00:09:19.000 --> 00:09:26.000]  也活在歷史的主所掌管的人生歷程裡
[00:09:26.000 --> 00:09:31.000]  這樣的人身有所屬心有所屬
[00:09:31.000 --> 00:09:33.000]  他知道自己當下的位置
[00:09:33.000 --> 00:09:36.000]  也知道未來人生的方向
[00:09:36.000 --> 00:09:38.000]  所以不會迷路
[00:09:38.000 --> 00:09:39.000]  不會迷失自己
[00:09:39.000 --> 00:09:41.000]  不會不了解生命的意義
[00:09:41.000 --> 00:09:45.000]  不知道為了什麼而活
[00:09:45.000 --> 00:09:46.000]  敬畏上帝的人
[00:09:46.000 --> 00:09:49.000]  知道自己不是上帝
[00:09:49.000 --> 00:09:52.000]  不可以過自把自為的生活
[00:09:52.000 --> 00:09:57.000]  他妄圖控制自己身處的生活世界
[00:09:57.000 --> 00:09:59.000]  因為不想控制
[00:09:59.000 --> 00:10:02.000]  所以也不會失控
[00:10:02.000 --> 00:10:06.000]  永不失誤的上帝才是他的掌舵人
[00:10:06.000 --> 00:10:10.000]  他只管將自己一生交托在上帝手裡
[00:10:10.000 --> 00:10:12.000]  大事不管
[00:10:12.000 --> 00:10:14.000]  專管小事
[00:10:14.000 --> 00:10:16.000]  做好人的角色
[00:10:16.000 --> 00:10:20.000]  做好眼前的本分和任務
[00:10:20.000 --> 00:10:22.000]  遵行他道
[00:10:22.000 --> 00:10:26.000]  就是這種交托的生活表現
[00:10:26.000 --> 00:10:29.000]  我常常都說
[00:10:29.000 --> 00:10:31.000]  我是個眼界不高
[00:10:31.000 --> 00:10:33.000]  心胸不夠闊的人
[00:10:33.000 --> 00:10:34.000]  你要我看將來
[00:10:34.000 --> 00:10:35.000]  我不懂得看
[00:10:35.000 --> 00:10:39.000]  你要我去預測
[00:10:39.000 --> 00:10:41.000]  去推測未來會發生什麼事
[00:10:41.000 --> 00:10:42.000]  我很煩
[00:10:42.000 --> 00:10:44.000]  不知道怎麼推測
[00:10:44.000 --> 00:10:46.000]  我又不是那個什麼零零
[00:10:46.000 --> 00:10:48.000]  他可能會比較容易說
[00:10:48.000 --> 00:10:50.000]  我做不到 我說不到
[00:10:50.000 --> 00:10:51.000]  所以
[00:10:51.000 --> 00:10:56.000]  當要問將來可以怎麼做的時候
[00:10:56.000 --> 00:10:58.000]  我就很簡單
[00:10:58.000 --> 00:11:08.000]  我只是做今天我認定對的抉擇
[00:11:08.000 --> 00:11:10.000]  上帝負責
[00:11:10.000 --> 00:11:13.000]  將來對的結果
[00:11:13.000 --> 00:11:15.000]  什麼叫做對的抉擇
[00:11:15.000 --> 00:11:17.000]  按照我對聖經的了解
[00:11:17.000 --> 00:11:20.000]  按照我今天去尋求上帝的旨意
[00:11:20.000 --> 00:11:25.000]  我做一個我覺得是應該做的選擇
[00:11:25.000 --> 00:11:27.000]  我不說謊
[00:11:27.000 --> 00:11:28.000]  我不管
[00:11:28.000 --> 00:11:29.000]  如果不說謊
[00:11:29.000 --> 00:11:31.000]  說真話會有什麼後果
[00:11:31.000 --> 00:11:32.000]  我選擇
[00:11:32.000 --> 00:11:33.000]  待會我會說
[00:11:33.000 --> 00:11:34.000]  我選擇信任
[00:11:34.000 --> 00:11:35.000]  我不管
[00:11:35.000 --> 00:11:37.000]  信任之後會有什麼後果
[00:11:37.000 --> 00:11:38.000]  那些不關我的事
[00:11:38.000 --> 00:11:40.000]  結果上帝負責
[00:11:40.000 --> 00:11:43.000]  我只做今天我覺得對的事情
[00:11:43.000 --> 00:11:44.000]  你猜來猜去
[00:11:44.000 --> 00:11:48.000]  因應著將來要做今天的選擇
[00:11:48.000 --> 00:11:49.000]  很煩
[00:11:49.000 --> 00:11:51.000]  我不做這些事情
[00:11:51.000 --> 00:11:56.000]  敬畏是承認自己的生命裡面有界線
[00:11:56.000 --> 00:12:01.000]  願意在各種命定的規範之下生活
[00:12:01.000 --> 00:12:04.000]  其實我們生活裡面總是有很多的命定
[00:12:04.000 --> 00:12:08.000]  很多事情不是我選擇的
[00:12:08.000 --> 00:12:09.000]  我父母不是我選擇的
[00:12:09.000 --> 00:12:11.000]  我的家庭不是我選擇的
[00:12:11.000 --> 00:12:12.000]  當然有些是我選擇的
[00:12:12.000 --> 00:12:14.000]  不過選擇了也等於再也沒得選擇了
[00:12:14.000 --> 00:12:15.000]  對不對
[00:12:15.000 --> 00:12:19.000]  我在培靈會上跟你們說過了
[00:12:19.000 --> 00:12:25.000]  我在四十年前不小心跟太太結婚
[00:12:25.000 --> 00:12:26.000]  說大了
[00:12:26.000 --> 00:12:29.000]  刷爆了一張卡
[00:12:29.000 --> 00:12:31.000]  於是乎我一生就找卡數
[00:12:31.000 --> 00:12:38.000]  我不會推倒我以前做過的決定
[00:12:38.000 --> 00:12:40.000]  於是做了這個決定
[00:12:40.000 --> 00:12:44.000]  一生就跟著那個決定去做
[00:12:44.000 --> 00:12:46.000]  已經再也沒得選擇了
[00:12:46.000 --> 00:12:52.000]  我是沒得選擇
[00:12:52.000 --> 00:12:55.000]  生活裡面有很多的命定
[00:12:55.000 --> 00:12:57.000]  關鍵我們是不是將這些命定
[00:12:57.000 --> 00:13:01.000]  連繫到一個慈愛的上帝之上
[00:13:01.000 --> 00:13:02.000]  年輕的弟兄姊妹
[00:13:02.000 --> 00:13:06.000]  年輕人總是期望參與決策
[00:13:06.000 --> 00:13:07.000]  有話事權
[00:13:07.000 --> 00:13:09.000]  有得選擇才是老闆
[00:13:09.000 --> 00:13:12.000]  不過年紀大的我
[00:13:12.000 --> 00:13:15.000]  平日可能做的決定太多
[00:13:15.000 --> 00:13:16.000]  壓力太大
[00:13:16.000 --> 00:13:20.000]  就很喜歡不用話事
[00:13:20.000 --> 00:13:21.000]  不用決擇
[00:13:21.000 --> 00:13:24.000]  不用做決定的場景
[00:13:24.000 --> 00:13:27.000]  我們一家都很喜歡去旅行
[00:13:27.000 --> 00:13:29.000]  太太子女都很喜歡去旅行
[00:13:29.000 --> 00:13:31.000]  一年都會去好幾次
[00:13:31.000 --> 00:13:34.000]  我太太和子女都不喜歡參加旅行團
[00:13:34.000 --> 00:13:36.000]  喜歡自己安排食宿
[00:13:36.000 --> 00:13:37.000]  交通
[00:13:37.000 --> 00:13:38.000]  節目
[00:13:38.000 --> 00:13:40.000]  這叫自由行
[00:13:40.000 --> 00:13:42.000]  不過他們之所以喜歡自由行
[00:13:42.000 --> 00:13:44.000]  是因為一切行程策劃
[00:13:44.000 --> 00:13:46.000]  都是由我一個人承包
[00:13:46.000 --> 00:13:48.000]  我計劃整個行程
[00:13:48.000 --> 00:13:50.000]  我訂車 船 酒店
[00:13:50.000 --> 00:13:51.000]  我安排一切
[00:13:51.000 --> 00:13:54.000]  而且我兒子最近才學了開車
[00:13:54.000 --> 00:13:56.000]  之前全家只有我一個會開車
[00:13:56.000 --> 00:13:59.000]  由我一個從頭開到尾
[00:13:59.000 --> 00:14:01.000]  大小事情我承擔
[00:14:01.000 --> 00:14:03.000]  他們什麼都不管
[00:14:03.000 --> 00:14:04.000]  分工分得很好
[00:14:04.000 --> 00:14:08.000]  專注去玩他們
[00:14:08.000 --> 00:14:13.000]  我個人都不一定很喜歡旅行團安排的節目
[00:14:13.000 --> 00:14:16.000]  不過我很喜歡參加旅行團
[00:14:16.000 --> 00:14:19.000]  那種只管吃喝拉睡
[00:14:19.000 --> 00:14:21.000]  其他什麼都不用管
[00:14:21.000 --> 00:14:22.000]  那種輕鬆的感覺
[00:14:22.000 --> 00:14:25.000]  一上旅遊巴就睡覺
[00:14:25.000 --> 00:14:28.000]  然後下車就去拍照
[00:14:28.000 --> 00:14:30.000]  看看有什麼風景看
[00:14:30.000 --> 00:14:34.000]  不用擔心道路阻塞
[00:14:34.000 --> 00:14:36.000]  不用擔心找不到飯店
[00:14:36.000 --> 00:14:38.000]  不用擔心趕不到飛機
[00:14:38.000 --> 00:14:40.000]  不會發生這些事情
[00:14:40.000 --> 00:14:42.000]  而是那些事情是領隊擔心的
[00:14:42.000 --> 00:14:43.000]  關我什麼事
[00:14:43.000 --> 00:14:44.000]  他幫我承擔
[00:14:44.000 --> 00:14:46.000]  我怎會承擔這些事情
[00:14:46.000 --> 00:14:51.000]  所以自由行是行動自由
[00:14:51.000 --> 00:14:53.000]  有外在的自由
[00:14:53.000 --> 00:14:55.000]  自己決定去哪裡
[00:14:55.000 --> 00:14:57.000]  但是參加旅行團
[00:14:57.000 --> 00:14:59.000]  就是心靈興盛
[00:14:59.000 --> 00:15:03.000]  有內在的自由
[00:15:03.000 --> 00:15:07.000]  敬畏上帝遵行他的道的人
[00:15:07.000 --> 00:15:13.000]  過的就是有領隊帶領的客旅人生
[00:15:13.000 --> 00:15:17.000]  外表看來好像不太自由
[00:15:17.000 --> 00:15:22.000]  不過心靈就自由得很
[00:15:22.000 --> 00:15:26.000]  我想再推下去說
[00:15:26.000 --> 00:15:28.000]  遵行他道
[00:15:28.000 --> 00:15:30.000]  遵行上帝的道
[00:15:30.000 --> 00:15:33.000]  不僅僅是自面理解的
[00:15:33.000 --> 00:15:36.000]  聽命的表現
[00:15:36.000 --> 00:15:39.000]  更加深層一個意義是
[00:15:39.000 --> 00:15:42.000]  信任的表現
[00:15:42.000 --> 00:15:44.000]  我們信得過上帝
[00:15:44.000 --> 00:15:48.000]  知道他不會點我們行兆死路
[00:15:48.000 --> 00:15:52.000]  他比我們更了解我們自己的需要
[00:15:52.000 --> 00:15:55.000]  所以我們寧可聽從他的話
[00:15:55.000 --> 00:15:59.000]  不跟大隊不跟主流
[00:15:59.000 --> 00:16:02.000]  也不跟著自己感覺走
[00:16:02.000 --> 00:16:07.000]  信任不僅僅是獲至幸福的一個重要元素
[00:16:07.000 --> 00:16:11.000]  信任是能夠幸福的先決條件
[00:16:11.000 --> 00:16:14.000]  沒有信任沒有幸福
[00:16:14.000 --> 00:16:16.000]  對上帝對人
[00:16:16.000 --> 00:16:20.000]  甚至對自己一切都不信任的人
[00:16:20.000 --> 00:16:22.000]  不可能是幸福的人
[00:16:22.000 --> 00:16:26.000]  今天香港人香港社會
[00:16:26.000 --> 00:16:29.000]  就落在一個這樣的危機境地裡
[00:16:29.000 --> 00:16:33.000]  其實很多年前已經流行了
[00:16:33.000 --> 00:16:38.000]  從中國大陸台灣香港都說三信危機
[00:16:38.000 --> 00:16:41.000]  三信危機就是第一不要信政府
[00:16:41.000 --> 00:16:43.000]  政府說的所有壞事
[00:16:43.000 --> 00:16:46.000]  你承擔十倍大概就是這麼壞
[00:16:46.000 --> 00:16:48.000]  說的好事不要信他
[00:16:48.000 --> 00:16:50.000]  一成信他一成都多餘
[00:16:50.000 --> 00:16:54.000]  然後不要信傳媒
[00:16:54.000 --> 00:16:57.000]  第三不要信專家
[00:16:57.000 --> 00:17:00.000]  那些專家都是被收買了
[00:17:00.000 --> 00:17:02.000]  說的統計數據都是假的
[00:17:02.000 --> 00:17:05.000]  不信政府不信傳媒不信專家
[00:17:05.000 --> 00:17:08.000]  有一次我問一個年輕人
[00:17:08.000 --> 00:17:11.000]  你幾樣都不信你信什麼
[00:17:11.000 --> 00:17:13.000]  接著他就說我信自己
[00:17:13.000 --> 00:17:15.000]  我說好
[00:17:15.000 --> 00:17:18.000]  在你過去的經驗裡面
[00:17:18.000 --> 00:17:20.000]  是政府騙你多一點
[00:17:20.000 --> 00:17:22.000]  還是你自己騙自己多一點
[00:17:22.000 --> 00:17:24.000]  自己都能夠信
[00:17:24.000 --> 00:17:26.000]  是不是
[00:17:26.000 --> 00:17:28.000]  說真的
[00:17:28.000 --> 00:17:30.000]  他覺得我們成年人騙他
[00:17:30.000 --> 00:17:35.000]  但是其實年輕人那種懷疑的心態
[00:17:35.000 --> 00:17:41.000]  其實更多不是從我們騙他們的經驗學回來
[00:17:41.000 --> 00:17:43.000]  是他們活在他們自己
[00:17:43.000 --> 00:17:51.000]  以互聯網為主的生活世界裡面造成的
[00:17:51.000 --> 00:17:54.000]  他們比我們更知道
[00:17:54.000 --> 00:17:56.000]  在這個生活環境裡面
[00:17:56.000 --> 00:17:59.000]  你對任何看到聽到觀察到的東西
[00:17:59.000 --> 00:18:01.000]  都要保持懷疑
[00:18:01.000 --> 00:18:07.000]  YouTube的東西信三成都傷亡失明
[00:18:07.000 --> 00:18:09.000]  對不對
[00:18:09.000 --> 00:18:11.000]  大家都知道的
[00:18:11.000 --> 00:18:13.000]  Facebook你發的東西
[00:18:13.000 --> 00:18:15.000]  當然不講真話
[00:18:15.000 --> 00:18:17.000]  你的數據不會真的
[00:18:17.000 --> 00:18:19.000]  大家都知道
[00:18:19.000 --> 00:18:21.000]  所以他們是
[00:18:21.000 --> 00:18:24.000]  被他們自己的社群騙的機會
[00:18:24.000 --> 00:18:26.000]  多過被勝利人騙
[00:18:26.000 --> 00:18:28.000]  我要說
[00:18:28.000 --> 00:18:30.000]  我們自己問一問
[00:18:30.000 --> 00:18:32.000]  父母騙我們的次數多一點
[00:18:32.000 --> 00:18:35.000]  還是我自己騙自己的次數多一點
[00:18:35.000 --> 00:18:37.000]  我們常常辜負自己
[00:18:37.000 --> 00:18:39.000]  背叛自己做過的承諾
[00:18:39.000 --> 00:18:42.000]  立志為善就做不出來
[00:18:42.000 --> 00:18:45.000]  明明是錯的就明知故犯
[00:18:45.000 --> 00:18:47.000]  我們的感受和慾望
[00:18:47.000 --> 00:18:49.000]  常常牽制著自己
[00:18:49.000 --> 00:18:52.000]  無法實現所訂定的目標
[00:18:52.000 --> 00:18:54.000]  戒不了煙
[00:18:54.000 --> 00:18:55.000]  減不了肥
[00:18:55.000 --> 00:18:57.000]  我們騙自己的次數
