
[00:00:00.000 --> 00:00:02.720]  不知道大家喜不喜歡「想當年」
[00:03:39.200 --> 00:03:44.320]  當時他們見到這個殿的根基被建好之後
[00:03:44.320 --> 00:03:46.240]  有些老年人怎樣
[00:03:46.240 --> 00:03:48.080]  大聲哭號
[00:03:48.080 --> 00:03:49.160]  為甚麼哭號
[00:03:49.160 --> 00:03:53.000]  因為見過之前聖殿的榮耀
[00:03:53.000 --> 00:03:56.000]  現在再看回這個聖殿的根基
[00:03:56.000 --> 00:03:57.480]  只能夠大聲哭號
[00:03:57.480 --> 00:04:03.960]  不過未見過以前聖殿的人卻是大聲歡呼
[00:04:03.960 --> 00:04:09.360]  所以看到當時的情緒是很混雜的
[00:04:09.360 --> 00:04:10.720]  我們經常都說
[00:04:10.720 --> 00:04:14.320]  沒有比較就沒有傷害
[00:04:14.320 --> 00:04:18.520]  所以見過之前聖殿的光景
[00:04:18.520 --> 00:04:19.840]  再看回今天
[00:04:19.840 --> 00:04:22.040]  覺得只有灰心
[00:04:22.040 --> 00:04:23.120]  只有喪志
[00:04:23.120 --> 00:04:24.440]  沒有心機
[00:04:24.440 --> 00:04:26.400]  情緒極度低落
[00:04:26.400 --> 00:04:27.400]  神知道的
[00:04:27.400 --> 00:04:29.400]  神知道他們的情緒
[00:04:29.400 --> 00:04:32.600]  所以神就跟他們說
[00:04:32.600 --> 00:04:37.600]  你們要剛強
[00:04:37.600 --> 00:04:39.680]  很明顯
[00:04:39.680 --> 00:04:43.760]  想當年所引發的負面情緒
[00:04:43.760 --> 00:04:46.200]  很明顯是從一班年老人
[00:04:46.200 --> 00:04:49.000]  一直擴散去所有的人
[00:04:49.000 --> 00:04:49.920]  為甚麼這樣說
[00:04:49.920 --> 00:04:50.960]  因為聖經說的
[00:04:50.960 --> 00:04:52.080]  聖經說剛強
[00:04:52.080 --> 00:04:53.960]  他跟誰說剛強
[00:04:53.960 --> 00:04:56.160]  跟當時的領袖所羅巴伯
[00:04:56.160 --> 00:04:58.880]  跟當時的大祭司約書牙
[00:04:58.880 --> 00:05:00.240]  而亦都跟甚麼
[00:05:00.240 --> 00:05:02.880]  跟所有的百姓
[00:05:02.880 --> 00:05:03.960]  那裡說的
[00:05:03.960 --> 00:05:05.320]  這地的百姓
[00:05:05.320 --> 00:05:09.040]  你們都當剛強做工
[00:05:09.040 --> 00:05:13.480]  因為每一個人都極度的失望
[00:05:13.480 --> 00:05:14.800]  喪志
[00:05:14.800 --> 00:05:16.240]  我想大家留意一下
[00:05:16.240 --> 00:05:18.800]  神怎樣來鼓勵他們
[00:05:18.800 --> 00:05:21.800]  神怎樣鼓勵他們
[00:05:21.800 --> 00:05:23.680]  神沒有跟他們說
[00:05:23.680 --> 00:05:26.160]  現在你們所擔心缺乏的東西
[00:05:26.160 --> 00:05:30.040]  你們擔心沒有材料建聖殿
[00:05:30.040 --> 00:05:31.680]  你擔心不夠錢
[00:05:31.680 --> 00:05:33.720]  不夠建築材料
[00:05:33.720 --> 00:05:35.880]  你擔心建屋的時候沒有平安
[00:05:35.880 --> 00:05:37.880]  你擔心這樣擔心那樣擔心
[00:05:37.880 --> 00:05:40.480]  不夠體力
[00:05:40.480 --> 00:05:41.760]  神沒有提到任何
[00:05:41.760 --> 00:05:43.600]  剛才我們所說的話
[00:05:43.600 --> 00:05:47.520]  神只是說甚麼
[00:05:47.520 --> 00:05:50.560]  神沒有跟他們說
[00:05:50.560 --> 00:05:53.760]  補充他們的資源
[00:05:53.760 --> 00:05:55.400]  原因就是很明顯
[00:05:55.400 --> 00:05:57.000]  他們的氣餒
[00:05:57.000 --> 00:05:59.760]  並不是因為缺乏資源
[00:05:59.760 --> 00:06:00.640]  那他們的氣餒
[00:06:00.640 --> 00:06:01.520]  他們的恐懼
[00:06:01.520 --> 00:06:05.240]  他們的喪志是由於甚麼原因呢
[00:06:05.240 --> 00:06:07.360]  是恐懼
[00:06:07.360 --> 00:06:08.840]  是他們心裏面的恐懼
[00:06:08.840 --> 00:06:11.000]  以及心裏面的懷疑
[00:06:11.000 --> 00:06:11.680]  為甚麼
[00:06:11.680 --> 00:06:13.880]  為甚麼我們會覺得他們心裏面的恐懼
[00:06:13.880 --> 00:06:16.160]  如果我們回顧另一個聖經
[00:06:16.160 --> 00:06:18.160]  在歷代至上
[00:06:18.160 --> 00:06:21.560]  我們看看當初第一個聖殿
[00:06:21.560 --> 00:06:23.560]  是如何被建造
[00:06:23.560 --> 00:06:31.280]  當大衛王知道神禁止他建聖殿
[00:06:31.280 --> 00:06:35.800]  他就跟他的兒子所羅門說
[00:06:35.800 --> 00:06:39.000]  你要為耶和華建造的殿宇
[00:06:39.000 --> 00:06:41.000]  要高大輝煌
[00:06:41.000 --> 00:06:43.800]  要榮譽和榮耀
[00:06:43.800 --> 00:06:46.840]  要全片萬國
[00:06:46.840 --> 00:06:48.160]  為此
[00:06:48.160 --> 00:06:50.000]  大衛王就跟他的兒子說
[00:06:50.000 --> 00:06:52.840]  我已經預備金紙十萬他蓮德
[00:06:52.840 --> 00:06:55.880]  銀紙一百萬他蓮德
[00:06:55.880 --> 00:06:57.600]  就是預備了很多金銀
[00:06:57.600 --> 00:06:58.880]  不單止金和銀
[00:06:58.880 --> 00:07:02.120]  也預備了很多其他寶貴的木材
[00:07:02.120 --> 00:07:03.640]  寶石等等
[00:07:03.640 --> 00:07:05.720]  都是去建聖殿的
[00:07:05.720 --> 00:07:07.160]  不單止是這樣
[00:07:07.160 --> 00:07:11.720]  如果我們再看後幾章歷代之下
[00:07:11.720 --> 00:07:15.880]  大衛王加碼
[00:07:15.880 --> 00:07:17.800]  除了我之前預備的那些
[00:07:17.800 --> 00:07:19.440]  我還加了
[00:07:19.440 --> 00:07:22.560]  鵝匪金三千他蓮德
[00:07:22.560 --> 00:07:25.240]  精煉的銀紙七千他蓮德
[00:07:25.240 --> 00:07:27.960]  其他領袖看到他們的大衛王
[00:07:27.960 --> 00:07:32.920]  這麼多年去為聖殿預備的時候
[00:07:32.920 --> 00:07:34.680]  他們也參與了一份
[00:07:34.680 --> 00:07:35.800]  所以這裡說到了
[00:07:35.800 --> 00:07:37.600]  各支派的首領
[00:07:37.600 --> 00:07:41.080]  也預備了金紙五千他蓮德
[00:07:41.080 --> 00:07:43.800]  銀紙一萬他蓮德
[00:07:43.800 --> 00:07:45.800]  大家猜到什麼是他蓮德
[00:07:45.800 --> 00:07:47.320]  如果我們把剛才的數字
[00:07:47.320 --> 00:07:48.880]  一路加起來的時候
[00:07:48.880 --> 00:07:53.520]  大概金有十萬他蓮德
[00:07:53.520 --> 00:07:55.920]  銀一百萬他蓮德
[00:07:55.920 --> 00:07:57.200]  而一個他蓮德
[00:07:57.200 --> 00:08:01.280]  大概是今天的三十四千克左右
[00:08:01.280 --> 00:08:07.480]  就是說預備了有三千四百噸的金
[00:08:07.480 --> 00:08:11.240]  以及三萬四千噸的銀
[00:08:11.240 --> 00:08:12.680]  大家想不想知道有多少
[00:08:12.680 --> 00:08:13.440]  不知道有多少
[00:08:13.440 --> 00:08:15.480]  總之是很多
[00:08:15.480 --> 00:08:16.960]  難怪有人說
[00:08:16.960 --> 00:08:20.720]  今天的特朗普一定很喜歡這個聖殿
[00:08:20.720 --> 00:08:21.720]  為什麼
[00:08:21.720 --> 00:08:25.600]  大家都知道特朗普是很喜歡金的
[00:08:25.600 --> 00:08:29.880]  至於你去過特朗普大樓的時候
[00:08:29.880 --> 00:08:32.480]  一整座金都放在那裡
[00:08:32.480 --> 00:08:33.400]  他進了白宮之後
[00:08:33.400 --> 00:08:35.800]  差點把白宮變成金宮
[00:08:35.800 --> 00:08:37.760]  很喜歡金的
[00:08:37.760 --> 00:08:39.520]  但是無論他多喜歡金
[00:08:39.520 --> 00:08:41.640]  無論他家裡有多少金
[00:08:41.640 --> 00:08:44.920]  都比不上聖殿的金
[00:08:44.920 --> 00:08:46.120]  我們要知道
[00:08:46.120 --> 00:08:47.120]  這個聖殿
[00:08:47.120 --> 00:08:48.440]  所羅門所建的聖殿
[00:08:48.440 --> 00:08:50.160]  是在以色列文
[00:08:50.160 --> 00:08:53.640]  或者是所羅門的皇朝最光輝的時候
[00:08:53.640 --> 00:08:55.240]  來建這個聖殿的
[00:08:55.240 --> 00:08:57.040]  除了金和銀之外
[00:08:57.040 --> 00:08:59.040]  也有很多罕有的寶石
[00:08:59.040 --> 00:09:00.640]  上等的木材
[00:09:00.640 --> 00:09:02.000]  你也是去建造
[00:09:02.000 --> 00:09:03.000]  用了多少年時間
[00:09:03.000 --> 00:09:04.360]  用了七年的時間
[00:09:04.360 --> 00:09:06.080]  用了多少工匠
[00:09:06.080 --> 00:09:11.760]  用了十八萬三千的考象來建造這個聖殿
[00:09:11.760 --> 00:09:12.560]  好了
[00:09:12.560 --> 00:09:13.640]  今天
[00:09:13.640 --> 00:09:14.960]  這一班的以色列人
[00:09:14.960 --> 00:09:18.920]  回歸回去重建聖殿的以色列人
[00:09:18.920 --> 00:09:22.040]  建了一個這樣
[00:09:22.040 --> 00:09:26.360]  令豪不起眼的聖殿的根基
[00:09:26.360 --> 00:09:27.520]  無論是財力
[00:09:27.520 --> 00:09:28.320]  物力
[00:09:28.320 --> 00:09:29.120]  人力
[00:09:29.120 --> 00:09:29.960]  建築材料
[00:09:29.960 --> 00:09:30.520]  時間
[00:09:30.520 --> 00:09:35.960]  什麼都比不上第一次聖殿的建造
[00:09:35.960 --> 00:09:38.920]  所以我相信
[00:09:38.920 --> 00:09:40.560]  這個感受
[00:09:40.560 --> 00:09:44.520]  大家很多時候都會經驗過
[00:09:44.520 --> 00:09:45.440]  我們有沒有試過
[00:09:45.440 --> 00:09:46.960]  曾幾何時
[00:09:46.960 --> 00:09:48.480]  我們開始一些工作
[00:09:48.480 --> 00:09:49.400]  一些計劃
[00:09:49.400 --> 00:09:50.400]  一些事工
[00:09:50.400 --> 00:09:51.400]  充滿期盼
[00:09:51.400 --> 00:09:53.560]  充滿興奮都是開始的
[00:09:53.560 --> 00:09:56.320]  不過做了沒多久的時候發覺
[00:09:56.320 --> 00:09:57.560]  出來的果效
[00:09:57.560 --> 00:10:00.720]  跟我們所期望的落差很大
[00:10:00.720 --> 00:10:04.800]  又或者我們看到根本我們沒辦法
[00:10:04.800 --> 00:10:08.040]  曾經成功過的地方
[00:10:08.040 --> 00:10:10.600]  可以再次重複
[00:10:10.600 --> 00:10:12.360]  很多時候我們都會這樣
[00:10:12.360 --> 00:10:14.200]  特別當我們什麼
[00:10:14.200 --> 00:10:15.480]  中年危機
[00:10:15.480 --> 00:10:17.480]  大家有沒有試過中年危機
[00:10:17.480 --> 00:10:19.840]  過了
[00:10:19.840 --> 00:10:20.880]  不知道
[00:10:20.880 --> 00:10:23.320]  中年危機是怎樣的
[00:10:23.320 --> 00:10:25.680]  中年危機就是當我們有一天發覺
[00:10:25.680 --> 00:10:28.760]  我們的體力、我們的精神
[00:10:28.760 --> 00:10:31.680]  我們的健康開始走下坡
[00:10:31.680 --> 00:10:34.240]  突然之間發覺
[00:10:34.240 --> 00:10:36.320]  我們能夠成就
[00:10:36.320 --> 00:10:38.200]  我們想成就
[00:10:38.200 --> 00:10:42.080]  但是還沒成就的東西
[00:10:42.080 --> 00:10:45.280]  似乎能夠成就的機會是越來越小
[00:10:45.280 --> 00:10:46.480]  又或者發覺
[00:10:46.480 --> 00:10:49.480]  我們很難再重複
[00:10:49.480 --> 00:10:52.680]  我們以前所成就過的成功
[00:10:52.680 --> 00:10:53.480]  突然之間有一天
[00:10:53.480 --> 00:10:55.720]  我們望一望鏡子
[00:10:55.720 --> 00:10:56.680]  男的就覺得
[00:10:56.680 --> 00:10:58.920]  為什麼我的頭越來越光
[00:10:58.920 --> 00:10:59.880]  女的就覺得
[00:10:59.880 --> 00:11:03.160]  為什麼我的皺紋越來越多
[00:11:03.160 --> 00:11:04.360]  猛然發覺
[00:11:04.360 --> 00:11:06.440]  我們人生原來過了一半
[00:11:06.440 --> 00:11:10.480]  甚至過了三分之二
[00:11:10.480 --> 00:11:13.680]  我們無論之前曾經有過什麼的成功
[00:11:13.680 --> 00:11:15.400]  很難再出現
[00:11:15.400 --> 00:11:16.920]  很有可能
[00:11:16.920 --> 00:11:18.840]  只不過會停留在我們腦海裡
[00:11:18.840 --> 00:11:21.080]  一個光輝的回憶
[00:11:21.080 --> 00:11:22.640]  有些人說不要緊
[00:11:22.640 --> 00:11:28.040]  我今天不能夠再成就的東西
[00:11:28.040 --> 00:11:30.280]  我可以寄望我的下一代
[00:11:30.280 --> 00:11:32.200]  我要催谷我的下一代
[00:11:32.200 --> 00:11:34.920]  讓他完成我未完成的夢想
[00:11:34.920 --> 00:11:37.760]  大家有沒有這樣想的
[00:11:37.760 --> 00:11:38.800]  如果有的話
[00:11:38.800 --> 00:11:40.640]  千萬不要
[00:11:40.640 --> 00:11:42.400]  千萬不要
[00:11:42.400 --> 00:11:43.600]  我們容納我們的下一代
[00:11:43.600 --> 00:11:44.760]  追求他們的夢想
[00:11:44.760 --> 00:11:46.640]  不是我們的夢想
[00:11:46.640 --> 00:11:49.200]  對於當時的以色列人來說
[00:11:49.200 --> 00:11:50.760]  當他們很認真往夢
[00:11:50.760 --> 00:11:53.640]  跟他們所建造的聖殿的根基
[00:11:53.640 --> 00:11:57.040]  他們只能夠灰心失望
[00:11:57.040 --> 00:11:58.160]  我可以想像得到
[00:11:58.160 --> 00:12:00.600]  他們望著只能搖頭嘆息
[00:12:00.600 --> 00:12:02.080]  將他們的工具放下
[00:12:02.080 --> 00:12:04.800]  調頭走不再做了
[00:12:04.800 --> 00:12:06.240]  走到他們會問自己
[00:12:06.240 --> 00:12:07.920]  浪費力氣
[00:12:07.920 --> 00:12:10.320]  為什麼要再花費我們的心機
[00:12:10.320 --> 00:12:12.120]  去做一個
[00:12:12.120 --> 00:12:17.680]  永遠都比之前那個比不上的聖殿呢
[00:12:17.680 --> 00:12:19.880]  眼前的東西所見到的
[00:12:19.880 --> 00:12:24.880]  反而抹走了他們的希望
[00:12:24.880 --> 00:12:27.400]  不過神確是這樣跟他們說的
[00:12:27.400 --> 00:12:29.360]  神說你們要剛強
[00:12:29.360 --> 00:12:31.200]  你們不要懼怕
[00:12:31.200 --> 00:12:35.200]  我們看神如何鼓勵他們的時候
[00:12:35.200 --> 00:12:37.600]  很明顯他們真正的問題
[00:12:37.600 --> 00:12:38.760]  並不是缺乏時間
[00:12:38.760 --> 00:12:39.600]  金錢財力
[00:12:39.600 --> 00:12:40.520]  或者是什麼
[00:12:40.520 --> 00:12:41.160]  而是什麼
[00:12:41.160 --> 00:12:41.800]  而是恐懼
[00:12:41.800 --> 00:12:42.440]  為什麼呢
[00:12:42.440 --> 00:12:44.640]  因為在第五節說
[00:12:44.640 --> 00:12:47.840]  神說我的靈住在你們中間
[00:12:47.840 --> 00:12:49.360]  你們不要懼怕
[00:12:49.360 --> 00:12:52.680]  所以很明顯他們所面對的問題
[00:12:52.680 --> 00:12:54.240]  是心裡面懼怕
[00:12:54.240 --> 00:12:56.680]  那你說他們怕什麼
[00:12:56.680 --> 00:12:58.280]  怕什麼
[00:12:58.280 --> 00:12:59.200]  聖經說什麼
[00:12:59.200 --> 00:13:01.440]  我的靈住在你們中間
[00:13:01.440 --> 00:13:02.840]  哦
[00:13:02.840 --> 00:13:06.920]  原來他們所懼怕的是什麼
[00:13:06.920 --> 00:13:07.520]  神啊
[00:13:07.520 --> 00:13:10.680]  我面前所見到一個
[00:13:10.680 --> 00:13:12.000]  毫不起眼
[00:13:12.000 --> 00:13:15.280]  毫不令人興奮的聖殿根基的時候
[00:13:15.280 --> 00:13:17.840]  他們的結論是什麼
[00:13:17.840 --> 00:13:20.120]  神不再賜福我們
[00:13:20.120 --> 00:13:22.520]  神不再與我們同在
[00:13:22.520 --> 00:13:24.320]  神不再愛我們
[00:13:24.320 --> 00:13:28.160]  神也不會再有計劃住在我們當中
[00:13:28.160 --> 00:13:32.880]  這就是他們從他們眼前所見到的景象
[00:13:32.880 --> 00:13:35.720]  得到的結論
[00:13:35.720 --> 00:13:40.320]  這也是很多時候人通常會犯的一個毛病
[00:13:40.320 --> 00:13:41.640]  什麼毛病
[00:13:41.640 --> 00:13:46.600]  很多時候我們就是按照我們所看到的東西
[00:13:46.600 --> 00:13:52.560]  去解讀我們發生在我們身邊的事情
[00:13:52.560 --> 00:13:53.560]  沒錯
[00:13:53.560 --> 00:13:54.920]  他們所見到的根基
[00:13:54.920 --> 00:13:58.200]  不能夠與昔日的聖殿來做比較
[00:13:58.200 --> 00:13:58.720]  沒錯
[00:13:58.720 --> 00:14:00.480]  他們現在所有的資源
[00:14:00.480 --> 00:14:02.560]  他們現在所有的人力物力
[00:14:02.560 --> 00:14:07.520]  沒有辦法與最頂城所羅門興旺的時代來比較
[00:14:07.520 --> 00:14:08.840]  這都是事實
[00:14:08.840 --> 00:14:12.520]  神也沒有隱藏這些事實
[00:14:12.520 --> 00:14:13.480]  是不是
[00:14:13.480 --> 00:14:18.840]  但是神卻給了一個很直接清楚
[00:14:18.840 --> 00:14:20.280]  他們需要知道的事情
[00:14:20.280 --> 00:14:22.800]  他說你們要剛強
[00:14:22.800 --> 00:14:24.960]  那你說如何剛強呢
[00:14:24.960 --> 00:14:25.880]  我們什麼都沒有
[00:14:25.880 --> 00:14:28.360]  如何剛強
[00:14:28.360 --> 00:14:31.440]  神的答覆是什麼
[00:14:31.440 --> 00:14:35.200]  我的靈住在你們中間
[00:14:35.200 --> 00:14:39.080]  我的靈住在你們中間
[00:14:39.080 --> 00:14:40.040]  是什麼意思
[00:14:40.040 --> 00:14:40.880]  意思就是說
[00:14:40.880 --> 00:14:45.200]  不要被你眼前所看到的東西被欺騙了
[00:14:45.200 --> 00:14:46.760]  不要讓我們的現實
[00:14:46.760 --> 00:14:48.560]  我們今天所看到的事情
[00:14:48.560 --> 00:14:49.640]  影響到
[00:14:49.640 --> 00:14:53.720]  限制了我們在神面前的信服
[00:14:53.720 --> 00:14:58.200]  成功與失敗並不是在乎環境
[00:14:58.200 --> 00:15:00.560]  並不是在乎我們所看到的東西
[00:15:00.560 --> 00:15:01.560]  而是在乎什麼
[00:15:01.560 --> 00:15:03.080]  聖經中說得很清楚
[00:15:03.080 --> 00:15:07.440]  在乎神是否與我們同在
[00:15:07.440 --> 00:15:09.520]  記不記得一個故事
[00:15:09.520 --> 00:15:14.320]  當有一次一群耶穌和祂的門徒
[00:15:14.320 --> 00:15:16.160]  在海上
[00:15:16.160 --> 00:15:17.320]  耶穌不在船上
[00:15:17.320 --> 00:15:19.720]  但是當時風浪大作
[00:15:19.720 --> 00:15:22.520]  然後耶穌在海面上行走
[00:15:22.520 --> 00:15:24.560]  那些門徒看到非常害怕
[00:15:24.560 --> 00:15:26.160]  彼得第一個就說
[00:15:26.160 --> 00:15:27.080]  主啊
[00:15:27.080 --> 00:15:29.840]  如果你是行在水上的
[00:15:29.840 --> 00:15:30.880]  那個是你的話
[00:15:30.880 --> 00:15:31.520]  神啊
[00:15:31.520 --> 00:15:32.160]  耶穌說
[00:15:32.160 --> 00:15:33.800]  我也想來
[00:15:33.800 --> 00:15:35.320]  我也想行在海上
[00:15:35.320 --> 00:15:36.000]  耶穌說
[00:15:36.000 --> 00:15:36.760]  好
[00:15:36.760 --> 00:15:37.840]  你就下來
[00:15:37.840 --> 00:15:38.600]  行在海上
[00:15:38.600 --> 00:15:39.960]  到我這裡來
[00:15:39.960 --> 00:15:41.520]  彼得真的下去了
[00:15:41.520 --> 00:15:43.480]  走了一段時間之後
[00:15:43.480 --> 00:15:45.400]  風浪甚大
[00:15:45.400 --> 00:15:47.080]  接著就怕
[00:15:47.080 --> 00:15:50.880]  然後就要沉下去了
[00:15:50.880 --> 00:15:53.240]  這個故事告訴我們什麼
[00:15:53.240 --> 00:15:54.280]  這個故事告訴我們
[00:15:54.280 --> 00:15:56.760]  彼得容讓周圍的環境
[00:15:56.760 --> 00:15:59.480]  容讓當時的風浪
[00:15:59.480 --> 00:16:03.400]  戰勝了他在耶穌基督裡面的信心
[00:16:03.400 --> 00:16:06.960]  他的眼目原本是望著耶穌基督的
[00:16:06.960 --> 00:16:11.160]  現在卻是將他注目的焦點
[00:16:11.160 --> 00:16:12.360]  從耶穌基督的身上
[00:16:12.360 --> 00:16:14.600]  轉到了風浪
[00:16:14.600 --> 00:16:17.840]  這個就是他的問題
[00:16:17.840 --> 00:16:18.560]  同樣
[00:16:18.560 --> 00:16:20.040]  當時的以色列人
[00:16:20.040 --> 00:16:24.000]  也是將他應該注視的地方
[00:16:24.000 --> 00:16:27.000]  從神身上轉換到什麼
[00:16:27.000 --> 00:16:29.800]  去了一個他們剛剛起好
[00:16:29.800 --> 00:16:33.800]  卻是毫不起眼的聖殿根基
[00:16:33.800 --> 00:16:35.960]  在這個他們覺得很卑微
[00:16:35.960 --> 00:16:36.920]  很簡陋
[00:16:36.920 --> 00:16:40.600]  很令人失望的根基
[00:16:40.600 --> 00:16:41.600]  他說
[00:16:41.600 --> 00:16:43.520]  我看不到神在當中
[00:16:43.520 --> 00:16:45.040]  我看不到神在這個
[00:16:45.040 --> 00:16:49.720]  如此卑微的聖殿根基那裡
[00:16:49.720 --> 00:16:50.960]  神跟他們說什麼
[00:16:50.960 --> 00:16:52.040]  神說
[00:16:52.040 --> 00:16:58.080]  不要讓你眼前所看到的東西
[00:16:58.080 --> 00:17:01.640]  令你在我裡面的信心失去
[00:17:01.640 --> 00:17:02.720]  為什麼
[00:17:02.720 --> 00:17:05.080]  因為我的靈
[00:17:05.080 --> 00:17:09.120]  住在你們的中間
[00:17:09.120 --> 00:17:14.440]  神再一次提醒他們
[00:17:14.440 --> 00:17:20.240]  今天神跟他們所做的應許
[00:17:20.240 --> 00:17:27.240]  也是神當初跟他們的先祖做的應許
[00:17:27.240 --> 00:17:28.080]  大家記得嗎
[00:17:28.080 --> 00:17:30.080]  當神引領這些以色列人
[00:17:30.080 --> 00:17:31.400]  從埃及地出來
[00:17:31.400 --> 00:17:33.000]  走在曠野上
[00:17:33.000 --> 00:17:36.840]  神就為這些人叫他們設立這個會幕
[00:17:36.840 --> 00:17:38.000]  然後跟他們說什麼
[00:17:38.000 --> 00:17:39.040]  然後跟他們說
[00:17:39.040 --> 00:17:46.520]  我的靈住在你們中間
[00:17:46.520 --> 00:17:47.480]  我是誰
[00:17:47.480 --> 00:17:51.840]  我就是從埃及地領你們出來的神
