
[00:00:00.000 --> 00:00:02.000]  復活的主,我們獻上感恩
[00:16:48.000 --> 00:16:50.000]  就是我們可能
[00:16:50.000 --> 00:16:52.000]  某些原因
[00:16:52.000 --> 00:16:53.000]  可能不安
[00:16:53.000 --> 00:16:55.000]  或者可能我們真的很缺乏
[00:16:55.000 --> 00:16:57.000]  我們就是這樣
[00:16:57.000 --> 00:16:59.000]  甚麼都操控
[00:16:59.000 --> 00:17:01.000]  最好就由幼稚園
[00:17:01.000 --> 00:17:05.000]  可以控制到我們的將來的職業
[00:17:05.000 --> 00:17:06.000]  規劃
[00:17:06.000 --> 00:17:07.000]  全規劃
[00:17:07.000 --> 00:17:09.000]  如果有甚麼動作
[00:17:09.000 --> 00:17:12.000]  都最好不要
[00:17:12.000 --> 00:17:13.000]  但原來
[00:17:13.000 --> 00:17:16.000]  我們最簡單的呼吸
[00:17:16.000 --> 00:17:17.000]  其實我們有沒有發覺
[00:17:17.000 --> 00:17:19.000]  你越緊張
[00:17:19.000 --> 00:17:22.000]  我們的呼吸會越快
[00:17:22.000 --> 00:17:25.000]  怎樣可以令自己輕鬆呢
[00:17:25.000 --> 00:17:27.000]  就是讓你的呼吸緩慢
[00:17:27.000 --> 00:17:31.000]  但原來這樣我們都做不到
[00:17:31.000 --> 00:17:32.000]  但試想一下是真的
[00:17:32.000 --> 00:17:36.000]  我們身體是真的可以自主嗎
[00:17:36.000 --> 00:17:37.000]  有兩樣東西
[00:17:37.000 --> 00:17:39.000]  你想想
[00:17:39.000 --> 00:17:40.000]  呼吸
[00:17:40.000 --> 00:17:43.000]  是不是我們可以決定的呢
[00:17:43.000 --> 00:17:46.000]  是可以決定閉氣一會
[00:17:46.000 --> 00:17:48.000]  但再閉下去
[00:17:48.000 --> 00:17:50.000]  就麻煩了
[00:17:50.000 --> 00:17:52.000]  另一邊廂
[00:17:52.000 --> 00:17:54.000]  我們身體有甚麼器官
[00:17:54.000 --> 00:17:58.000]  其實是我們控制不到的
[00:17:58.000 --> 00:18:01.000]  心跳
[00:18:01.000 --> 00:18:03.000]  你試想一下
[00:18:03.000 --> 00:18:04.000]  你試一下叫它停
[00:18:04.000 --> 00:18:07.000]  停
[00:18:07.000 --> 00:18:08.000]  你感恩它
[00:18:08.000 --> 00:18:10.000]  好在它不停
[00:18:10.000 --> 00:18:12.000]  但有趣的地方是
[00:18:12.000 --> 00:18:15.000]  你可不可以控制它快慢
[00:18:15.000 --> 00:18:18.000]  例如吃藥
[00:18:18.000 --> 00:18:20.000]  但太快會怎樣
[00:18:20.000 --> 00:18:21.000]  心臟病發
[00:18:21.000 --> 00:18:24.000]  太慢會有很多毛病
[00:18:24.000 --> 00:18:25.000]  有時想想
[00:18:25.000 --> 00:18:27.000]  傳來上帝的恩典
[00:18:27.000 --> 00:18:31.000]  令它跳動的速度
[00:18:31.000 --> 00:18:36.000]  是適合我們身體健康的發展
[00:18:36.000 --> 00:18:40.000]  最好不要由我們控制
[00:18:40.000 --> 00:18:41.000]  如果是這樣的話
[00:18:41.000 --> 00:18:44.000]  我們身體又怎樣自主呢
[00:18:44.000 --> 00:18:46.000]  但說起身體
[00:18:46.000 --> 00:18:52.000]  有時最不可能自主的就是很多無常
[00:18:52.000 --> 00:18:54.000]  你今天很健康
[00:18:54.000 --> 00:18:59.000]  明天可能不知在不在
[00:18:59.000 --> 00:19:02.000]  年輕時
[00:19:02.000 --> 00:19:03.000]  我這個年紀經常說
[00:19:03.000 --> 00:19:06.000]  年輕時打球一個打三個
[00:19:06.000 --> 00:19:08.000]  現在一個都打不掂
[00:19:08.000 --> 00:19:11.000]  還要是小朋友
[00:19:11.000 --> 00:19:14.000]  開始不是理想
[00:19:14.000 --> 00:19:16.000]  面對一個身體的無常
[00:19:16.000 --> 00:19:17.000]  我們免面對
[00:19:17.000 --> 00:19:18.000]  不要緊
[00:19:18.000 --> 00:19:20.000]  剛才讀過五章一節五節
[00:19:20.000 --> 00:19:23.000]  你看我們有永恆的盼望
[00:19:23.000 --> 00:19:24.000]  我想問一個問題
[00:19:24.000 --> 00:19:26.000]  是否可以這麼理性
[00:19:26.000 --> 00:19:27.000]  因為我們有一個很深信
[00:19:27.000 --> 00:19:29.000]  一個很永恆的盼望的身體
[00:19:29.000 --> 00:19:31.000]  所以當我們知道
[00:19:31.000 --> 00:19:33.000]  我們的親友或者我們自己
[00:19:33.000 --> 00:19:36.000]  總有一天會離開這個世界
[00:19:36.000 --> 00:19:39.000]  我們真的可以完全沒有感受
[00:19:39.000 --> 00:19:41.000]  我想起聖經裏面
[00:19:41.000 --> 00:19:43.000]  耶穌的事蹟
[00:19:43.000 --> 00:19:45.000]  有一幕讓我見到
[00:19:45.000 --> 00:19:48.000]  有時你理性相信一件事
[00:19:48.000 --> 00:19:53.000]  不等於你感性不可以沒有感觸
[00:19:53.000 --> 00:19:55.000]  大家還記得
[00:19:55.000 --> 00:19:58.000]  耶穌的好朋友拉撒路嗎
[00:19:58.000 --> 00:20:01.000]  拉撒路死病重的時候
[00:20:01.000 --> 00:20:02.000]  他兩個姐姐很緊張
[00:20:02.000 --> 00:20:04.000]  不斷催求耶穌去
[00:20:04.000 --> 00:20:06.000]  但耶穌沒有去
[00:20:06.000 --> 00:20:10.000]  直到拉撒路病死了
[00:20:10.000 --> 00:20:11.000]  耶穌才去
[00:20:11.000 --> 00:20:15.000]  這兩個姐姐心裏很傷痛
[00:20:15.000 --> 00:20:17.000]  哭到收不到聲
[00:20:17.000 --> 00:20:18.000]  一見到耶穌之後
[00:20:18.000 --> 00:20:20.000]  為什麼你不早點來
[00:20:20.000 --> 00:20:21.000]  你早點來
[00:20:21.000 --> 00:20:23.000]  我弟弟就不用死了
[00:20:23.000 --> 00:20:26.000]  很多不明白
[00:20:26.000 --> 00:20:29.000]  耶穌當然有講一些道理給他們聽
[00:20:29.000 --> 00:20:32.000]  看來他們都不是很明白
[00:20:32.000 --> 00:20:37.000]  但有一個經文很簡潔
[00:20:37.000 --> 00:20:39.000]  亦很表達到
[00:20:39.000 --> 00:20:42.000]  當時耶穌面對他們
[00:20:42.000 --> 00:20:43.000]  耶穌跟他們說
[00:20:43.000 --> 00:20:45.000]  你弟弟將來會復活的
[00:20:45.000 --> 00:20:46.000]  他們說是呀
[00:20:46.000 --> 00:20:47.000]  將來會復活
[00:20:47.000 --> 00:20:49.000]  我知道
[00:20:49.000 --> 00:20:56.000]  但都難令他們釋懷
[00:20:56.000 --> 00:21:00.000]  但這四個字的經文
[00:21:00.000 --> 00:21:02.000]  我見到耶穌
[00:21:02.000 --> 00:21:06.000]  他不是因為覺得在理性上
[00:21:06.000 --> 00:21:07.000]  他將來都會復活的
[00:21:07.000 --> 00:21:09.000]  哭來幹什麼
