
[00:00:00.000 --> 00:00:03.780]  不知大家最近一聽到BB會想到甚麼
[00:06:33.520 --> 00:06:35.680]  這個已經是神級了
[00:06:35.680 --> 00:06:38.880]  這個已經是神級的人了
[00:06:38.880 --> 00:06:41.240]  為什麼他會被奉為神明呢
[00:06:41.240 --> 00:06:45.240]  因為在他在位44年的時間
[00:06:45.240 --> 00:06:47.200]  很太平
[00:06:47.200 --> 00:06:48.600]  很和平
[00:06:48.600 --> 00:06:51.600]  那個時代在歷史上也是很有名的
[00:06:51.600 --> 00:06:55.440]  就叫做羅馬和平時期
[00:06:55.440 --> 00:06:57.840]  正如Pastor John上次所講
[00:06:57.840 --> 00:07:00.400]  在這個皇帝出現之前
[00:07:00.400 --> 00:07:04.200]  其實中東換了很多很多的老闆
[00:07:04.200 --> 00:07:05.680]  亞述
[00:07:05.680 --> 00:07:07.240]  巴比倫
[00:07:07.240 --> 00:07:09.440]  波斯
[00:07:09.440 --> 00:07:12.680]  其實在裏面的人很悶很厭
[00:07:12.680 --> 00:07:14.400]  已經很煩厭
[00:07:14.400 --> 00:07:16.720]  經常都打仗
[00:07:16.720 --> 00:07:19.240]  當有一位皇帝出現
[00:07:19.240 --> 00:07:21.840]  他要停止這些戰事
[00:07:21.840 --> 00:07:24.400]  為世界帶來和平的時間
[00:07:24.400 --> 00:07:29.520]  人就當他是上帝來看待
[00:07:29.520 --> 00:07:32.640]  我記得我以前舊公司也轉過老闆
[00:07:32.640 --> 00:07:34.400]  不知道大家有沒有轉過老闆
[00:07:34.400 --> 00:07:37.240]  我第一次轉只是轉Department Head
[00:07:37.240 --> 00:07:41.240]  那次轉的過程真的很辛苦
[00:07:41.240 --> 00:07:44.960]  很混亂
[00:07:44.960 --> 00:07:47.720]  總之整間公司很混亂
[00:07:47.720 --> 00:07:49.240]  第二次轉是什麼呢
[00:07:49.240 --> 00:07:52.400]  第二次轉就是當公司去到2003年
[00:07:52.400 --> 00:07:53.200]  大家記得什麼時候嗎
[00:07:53.200 --> 00:07:54.560]  沙士時間
[00:07:54.560 --> 00:07:56.320]  沒有生意
[00:07:56.320 --> 00:07:57.520]  竟然轉老闆
[00:07:57.520 --> 00:07:59.760]  有一間上市公司收購我們
[00:07:59.760 --> 00:08:01.280]  嘩 開心嗎
[00:08:01.280 --> 00:08:02.360]  當然開心
[00:08:02.360 --> 00:08:03.440]  為什麼呢
[00:08:03.440 --> 00:08:05.480]  明明可能沒有薪金
[00:08:05.480 --> 00:08:08.920]  突然間變了有薪金多開心
[00:08:08.920 --> 00:08:14.120]  可能都是有一種和平穩陣的心情
[00:08:14.120 --> 00:08:15.480]  我想當時的人都是這樣
[00:08:15.480 --> 00:08:20.720]  所以每逢聽到神 平安這些字
[00:08:20.720 --> 00:08:23.880]  他們都會聯想到這個羅馬皇帝
[00:08:23.880 --> 00:08:27.640]  甚至他的出生 他的出世
[00:08:27.640 --> 00:08:29.440]  後來更被人追封做
[00:08:29.440 --> 00:08:33.040]  天下大喜的訊息
[00:08:33.040 --> 00:08:36.480]  嘩 你的字是不是很熟悉
[00:08:36.480 --> 00:08:39.600]  經文《路加福音》
[00:08:39.600 --> 00:08:41.320]  它是告訴我們
[00:08:41.320 --> 00:08:43.360]  天兵 天使
[00:08:43.360 --> 00:08:46.000]  他們很大聲地稱讚你
[00:08:46.000 --> 00:08:48.600]  是下平安的神
[00:08:48.600 --> 00:08:50.640]  是不是阿古士讀的
[00:08:50.640 --> 00:08:51.680]  不是阿古士讀的
[00:08:51.680 --> 00:08:53.360]  我們一起讀這段經文好嗎
[00:08:53.360 --> 00:08:55.240]  十字十四字
[00:08:55.240 --> 00:08:55.960]  預備起
[00:08:55.960 --> 00:08:58.560]  那時天使對他們說
[00:08:58.560 --> 00:08:59.720]  不要懼怕
[00:08:59.720 --> 00:09:02.200]  我報給你們大喜的訊息
[00:09:02.200 --> 00:09:04.040]  是關乎萬民的
[00:09:04.040 --> 00:09:06.440]  因今天在大衛的城裡
[00:09:06.440 --> 00:09:08.560]  為你們伸了救主
[00:09:08.560 --> 00:09:10.280]  就是主基督
[00:09:10.280 --> 00:09:12.760]  你們要看見一個鷹鞋
[00:09:12.760 --> 00:09:13.800]  包著布
[00:09:13.800 --> 00:09:15.680]  我在馬槽裡
[00:09:15.680 --> 00:09:18.400]  那就是記號了
[00:09:18.400 --> 00:09:22.280]  忽然
[00:09:22.280 --> 00:09:24.800]  忽然有一大隊天兵
[00:09:24.800 --> 00:09:27.480]  和那天使讚美神說
[00:09:27.480 --> 00:09:29.040]  在至高之處
[00:09:29.040 --> 00:09:30.800]  榮耀歸於神
[00:09:30.800 --> 00:09:35.040]  在地上平安歸於他所喜悅的人
[00:09:35.040 --> 00:09:36.320]  哇 平安
[00:09:36.320 --> 00:09:39.840]  神
[00:09:39.840 --> 00:09:41.560]  天下大喜的訊息
[00:09:41.560 --> 00:09:43.800]  這些是很熟悉的字
[00:09:43.800 --> 00:09:47.480]  再一次在天使的宣告裡出現
[00:09:47.480 --> 00:09:49.080]  天使的宣告說什麼
[00:09:49.080 --> 00:09:51.720]  他說原來耶穌的降生
[00:09:51.720 --> 00:09:53.760]  才是大喜的訊息
[00:09:53.760 --> 00:09:56.040]  因為祂的降生
[00:09:56.040 --> 00:09:59.080]  才是真正為人帶來平安
[00:09:59.080 --> 00:10:00.920]  而天使的宣告裡提到
[00:10:00.920 --> 00:10:04.520]  今天在大衛的城裡
[00:10:04.520 --> 00:10:07.080]  為你們伸了救主
[00:10:07.080 --> 00:10:11.000]  你們知不知道大衛的城是哪裡?
[00:10:11.000 --> 00:10:14.920]  伯利恆
[00:10:14.920 --> 00:10:16.880]  我們來看一看一段舊約經文
[00:10:16.880 --> 00:10:18.760]  我們一起讀
[00:10:18.760 --> 00:10:21.200]  伯利恆 爾伯他
[00:10:21.200 --> 00:10:24.160]  你在猶大諸城中為少
[00:10:24.160 --> 00:10:27.360]  將來必有一位從你那裡出來
[00:10:27.360 --> 00:10:30.680]  在你之中為我作掌權職
[00:10:30.680 --> 00:10:32.680]  他的根源從僅古
[00:10:32.680 --> 00:10:35.280]  從太初就有
[00:10:35.280 --> 00:10:38.440]  耶穌 知道什麼時候寫成的嗎?
[00:10:38.440 --> 00:10:44.080]  在耶穌降生之前的六百至七百年期間寫成
[00:10:44.080 --> 00:10:46.000]  原來在那段時間
[00:10:46.000 --> 00:10:48.440]  上帝已經預告了
[00:10:48.440 --> 00:10:53.840]  耶穌的降生要在伯利恆
[00:10:53.840 --> 00:10:58.480]  雖然阿古士督的旨意好像出於人的意思
[00:10:58.480 --> 00:11:03.120]  但原來一早就在上帝的計劃裡面
[00:11:03.120 --> 00:11:05.160]  事實上安住上里
[00:11:05.160 --> 00:11:07.840]  住在那撒勒城的約瑟
[00:11:07.840 --> 00:11:11.160]  根本就不會帶著瑪利亞去伯利恆
[00:11:11.160 --> 00:11:15.640]  因為這裡不是由摩頓台去大坑
[00:11:15.640 --> 00:11:20.640]  知不知道由那撒勒去伯利恆有多遠?
[00:11:20.640 --> 00:11:22.360]  有八十英里
[00:11:22.360 --> 00:11:24.800]  即是一百二十八公里
[00:11:24.800 --> 00:11:30.360]  即是從香港去廣州
[00:11:30.360 --> 00:11:35.240]  有沒有人在香港走過去廣州?
[00:11:35.240 --> 00:11:38.000]  我以為有人舉手
[00:11:38.000 --> 00:11:39.880]  這麼厲害
[00:11:39.880 --> 00:11:42.760]  真的很難 很遠
[00:11:42.760 --> 00:11:45.760]  更加說是不是在瑪利亞那時是怎樣的?
[00:11:45.760 --> 00:11:47.760]  在大肚子裡
[00:11:47.760 --> 00:11:50.000]  瑪利亞在大肚子裡
[00:11:50.000 --> 00:11:52.480]  真的很困難
[00:11:52.480 --> 00:11:57.240]  即使是很正常的一個人慢慢走
[00:11:57.240 --> 00:11:59.880]  走一天 估計走六個小時 七個小時左右
[00:11:59.880 --> 00:12:01.880]  都要走多久?
[00:12:01.880 --> 00:12:06.200]  原來都要走六七天才走得過去
[00:12:06.200 --> 00:12:11.200]  更何況那撒勒的海拔是三百五十米
[00:12:11.200 --> 00:12:14.160]  而伯利恆的海拔是七百七十五米
[00:12:14.160 --> 00:12:15.560]  即是說什麼?
[00:12:15.560 --> 00:12:19.560]  向上走的 斜坡來的
[00:12:19.560 --> 00:12:22.400]  一點都不簡單
[00:12:22.400 --> 00:12:24.280]  這也是為什麼第四節說
[00:12:24.280 --> 00:12:28.960]  從加里尼的那撒勒城上猶太去
[00:12:28.960 --> 00:12:30.400]  有個「上」字
[00:12:30.400 --> 00:12:34.320]  漁民都有個「上」字
[00:12:34.320 --> 00:12:36.320]  如果不是
[00:12:36.320 --> 00:12:40.080]  亞古斯督洛子要天下人民都報名上策
[00:12:40.080 --> 00:12:43.040]  我相信約瑟都不會帶著
[00:12:43.040 --> 00:12:47.520]  福大便便的瑪利亞去伯利恆
[00:12:47.520 --> 00:12:50.360]  但其實
[00:12:50.360 --> 00:12:52.320]  舊約的梅加書
[00:12:52.320 --> 00:12:56.200]  已經預告了這件事的發生
[00:12:56.200 --> 00:13:02.080]  所以當世人都奉亞古斯督為神去敬拜的時間
[00:13:02.080 --> 00:13:04.520]  天使是宣告
[00:13:04.520 --> 00:13:06.040]  真正在上面
[00:13:06.040 --> 00:13:09.400]  真正居高臨下 掌權作王的
[00:13:09.400 --> 00:13:12.440]  原來仍然都是上帝
[00:13:12.440 --> 00:13:14.000]  耶穌的降生
[00:13:14.000 --> 00:13:17.280]  使得我們看得到真正有能力
[00:13:17.280 --> 00:13:21.000]  視下平安給我們的是誰
[00:13:21.000 --> 00:13:22.400]  所以耶穌來
[00:13:22.400 --> 00:13:25.000]  第一個帶給我們的改變
[00:13:25.000 --> 00:13:30.080]  就是敬畏的對象
[00:13:30.080 --> 00:13:33.920]  耶穌來帶給世界第一個的改變
[00:13:33.920 --> 00:13:37.880]  就是要改變我們敬畏的對象
[00:13:37.880 --> 00:13:40.640]  我們要由敬畏人
[00:13:40.640 --> 00:13:42.680]  或者敬畏環境
[00:13:42.680 --> 00:13:47.360]  轉為敬畏上帝
[00:13:47.360 --> 00:13:51.520]  不知道大家有沒有看過這幅圖畫
[00:13:51.520 --> 00:13:52.960]  曾經有一個比賽
[00:13:52.960 --> 00:13:55.920]  它是用平安做主題
[00:13:55.920 --> 00:13:59.320]  有很多畫家參賽
[00:13:59.320 --> 00:14:00.880]  參加所有的畫家
[00:14:00.880 --> 00:14:02.800]  怎樣畫這個主題呢
[00:14:02.800 --> 00:14:06.560]  就是很靜的湖
[00:14:06.560 --> 00:14:09.080]  很靜的樹
[00:14:09.080 --> 00:14:11.680]  山環繞著湖
[00:14:11.680 --> 00:14:13.680]  很祥和的感覺
[00:14:13.680 --> 00:14:16.520]  天空裏面有一些白雲
[00:14:16.520 --> 00:14:18.960]  但其中有一個畫家
[00:14:18.960 --> 00:14:22.440]  他參賽卻是用這幅圖畫
[00:14:22.440 --> 00:14:24.200]  我一開始也不明白為甚麼
[00:14:24.200 --> 00:14:27.080]  我想大家也不明白為甚麼
[00:14:27.080 --> 00:14:29.440]  畫裏面的山很高
[00:14:29.440 --> 00:14:32.280]  逛脫脫
[00:14:32.280 --> 00:14:34.040]  風吹雨打
[00:14:34.040 --> 00:14:35.680]  雷電交加
[00:14:35.680 --> 00:14:38.760]  還有瀑布猛猛奔騰地湧下來
[00:14:38.760 --> 00:14:42.200]  真是想也不明白
[00:14:42.200 --> 00:14:44.840]  但原來當我們細心看的時候
[00:14:44.840 --> 00:14:47.720]  我們會發現在瀑布的中間
[00:14:47.720 --> 00:14:50.080]  原來有一個石洞
[00:14:50.080 --> 00:14:53.120]  石洞裏面有一個鳥巢
[00:14:53.120 --> 00:14:55.880]  鳥巢裏面有一隻小鳥
[00:14:55.880 --> 00:15:00.960]  在媽媽的翅膀底下睡覺
[00:15:00.960 --> 00:15:03.080]  這幅圖畫
[00:15:03.080 --> 00:15:06.040]  最後你猜贏不贏得比賽
[00:15:06.040 --> 00:15:10.240]  最後成為了這個比賽的冠軍
[00:15:10.240 --> 00:15:14.600]  你知不知道甚麼才是真正的平安
[00:15:14.600 --> 00:15:18.040]  平安不是說沒有壓困
[00:15:18.040 --> 00:15:20.040]  不是說沒有衝擊
[00:15:20.040 --> 00:15:24.920]  不是說沒有一些很雜亂的聲音騷擾你
[00:15:24.920 --> 00:15:27.440]  而是能夠在很紛亂
[00:15:27.440 --> 00:15:30.080]  在很艱難的裏面
[00:15:30.080 --> 00:15:34.040]  心裏面仍然找得到這份平安
[00:15:34.040 --> 00:15:38.200]  這個才是真正的平安
[00:15:38.200 --> 00:15:39.920]  而這份真正的平安
[00:15:39.920 --> 00:15:45.680]  只有在真正的和平之君裏面可以找得到
[00:15:45.680 --> 00:15:48.040]  可能我和你的處境
[00:15:48.040 --> 00:15:53.680]  都和這幅圖畫剛剛相反
[00:15:53.680 --> 00:15:59.000]  我們外面可能是很光武聖平
[00:15:59.000 --> 00:16:01.040]  我們表面看沒甚麼
[00:16:01.040 --> 00:16:05.720]  但心裏面有很多東西去搞動我們
[00:16:05.720 --> 00:16:07.400]  很多東西的擔心
[00:16:07.400 --> 00:16:09.120]  很多東西的憂慮
[00:16:09.120 --> 00:16:11.920]  很多東西的疑惑
[00:16:11.920 --> 00:16:15.080]  可能是我們的前途
[00:16:15.080 --> 00:16:17.360]  可能是我們的感情
[00:16:17.360 --> 00:16:19.560]  我們的工作
[00:16:19.560 --> 00:16:21.480]  我們的健康
[00:16:21.480 --> 00:16:26.560]  甚至乎我們的子女
[00:16:26.560 --> 00:16:31.720]  我們覺得害怕是因為我們敬畏的對象錯了
[00:16:31.720 --> 00:16:33.640]  弟兄姊妹
[00:16:33.640 --> 00:16:36.560]  我們敬畏的對象錯了
[00:16:36.560 --> 00:16:38.360]  讓我問一個問題
[00:16:38.360 --> 00:16:41.880]  我想大家可以舉手給我看
[00:16:41.880 --> 00:16:45.600]  如果你曾經經歷過
[00:16:45.600 --> 00:16:48.880]  上帝給你在你身上
[00:16:48.880 --> 00:16:51.080]  做在你身上所發生的
[00:16:51.080 --> 00:16:55.280]  超過你自己所想所求的
[00:16:55.280 --> 00:16:57.000]  遠好過你所想所求的
[00:16:57.000 --> 00:16:57.880]  有這樣的弟兄姊妹
[00:16:57.880 --> 00:16:58.600]  你經歷過的
[00:16:58.600 --> 00:16:59.800]  你舉手給我看好嗎
[00:16:59.800 --> 00:17:02.200]  你看看周圍
[00:17:02.200 --> 00:17:04.480]  全部都是很好的見證人
[00:17:04.480 --> 00:17:07.160]  可以放下手弟兄姊妹
[00:17:07.160 --> 00:17:10.960]  每一個舉手的都是一個見證人
[00:17:10.960 --> 00:17:12.640]  我們見證上帝
[00:17:12.640 --> 00:17:15.560]  才是真正在我們的生命裏面
[00:17:15.560 --> 00:17:19.720]  在我們的環境裏面掌權的那個位
[00:17:19.720 --> 00:17:22.040]  但很多時候我們都會忘記了
[00:17:22.040 --> 00:17:23.200]  我們會忘記了
[00:17:23.200 --> 00:17:27.760]  我們仍然會為很多事情去擔心
[00:17:27.760 --> 00:17:30.560]  我們忘記了原來這些事情
[00:17:30.560 --> 00:17:34.280]  仍然都在上帝的控制之內
[00:17:34.280 --> 00:17:38.600]  我們太喜歡看著那些無定向的人
[00:17:38.600 --> 00:17:41.480]  捉不到的事
[00:17:41.480 --> 00:17:43.800]  猜不到的環境
[00:17:43.800 --> 00:17:45.440]  卻忘記了
[00:17:45.440 --> 00:17:50.240]  有一個我們可以肯定的上帝
[00:17:50.240 --> 00:17:53.280]  耶穌的降生是要改變
[00:17:53.280 --> 00:17:54.760]  要我們認定
[00:17:54.760 --> 00:17:56.320]  真正在我們人生
[00:17:56.320 --> 00:17:58.240]  以至世界歷史裏面
[00:17:58.240 --> 00:18:03.400]  掌權的是哪一位
[00:18:03.400 --> 00:18:04.520]  耶穌的降生
[00:18:04.520 --> 00:18:09.240]  除了改變了平安的定義之外
[00:18:09.240 --> 00:18:10.680]  同時間
[00:18:10.680 --> 00:18:12.880]  祂將「愛」這個字
[00:18:12.880 --> 00:18:15.040]  抹闊了
[00:18:15.040 --> 00:18:18.320]  抹深了
[00:18:18.320 --> 00:18:20.040]  耶穌基督的降生
[00:18:20.040 --> 00:18:24.440]  令我們明白什麼是真正又深又廣的愛
[00:18:24.440 --> 00:18:27.040]  讓我們一起讀第六節第七節
[00:18:27.040 --> 00:18:28.400]  預備起
[00:18:28.400 --> 00:18:32.760]  「撐上了你的肢口,我們也是撐著你的肚臍
[00:18:32.760 --> 00:18:36.640]  撐著你的臂膀的意志,從無到達的地方
[00:18:36.640 --> 00:18:41.440]  安上了他的手腿,將你壓在他的肩膀上」
[00:18:41.440 --> 00:18:43.720]  這兩句經文完全
[00:18:43.720 --> 00:18:51.080]  撐大了世人對愛所能夠理解的那種心動
[00:18:51.080 --> 00:18:54.080]  創造浩瀚宇宙的上帝
[00:18:54.080 --> 00:18:56.320]  祂是多麼的尊貴
[00:18:56.320 --> 00:18:59.720]  祂竟然甘願成為人
[00:18:59.720 --> 00:19:02.840]  甚至在一個最卑微
[00:19:02.840 --> 00:19:06.600]  最卑微的環境下誕生
[00:19:06.600 --> 00:19:09.680]  不知道大家認不認識什麼是馬槽
[00:19:09.680 --> 00:19:15.640]  通常看到的場景都是和廣草 很舒服 很溫暖
[00:19:15.640 --> 00:19:17.320]  但其實在以色列
[00:19:17.320 --> 00:19:20.320]  馬槽通常是一些石的馬槽
[00:19:20.320 --> 00:19:23.800]  又或者是一些用木製的馬槽
[00:19:23.800 --> 00:19:25.640]  舒不舒服 弟兄姊妹
[00:19:25.640 --> 00:19:27.440]  一點都不舒服
[00:19:27.440 --> 00:19:32.720]  只是用布包起來 躺在裏面
[00:19:32.720 --> 00:19:35.760]  我記得阿姨Mary在其中一次的祈禱會裏
[00:19:35.760 --> 00:19:37.320]  她這樣分享過
[00:19:37.320 --> 00:19:39.560]  她分享這段經文 她說得很好
[00:19:39.560 --> 00:19:45.360]  當被造的異人不斷地向上爬的時間
[00:19:45.360 --> 00:19:47.040]  愛我們的神
[00:19:47.040 --> 00:19:49.720]  祂卑微向下
[00:19:49.720 --> 00:19:54.960]  甚至取了露瀑的形象
[00:19:54.960 --> 00:19:56.840]  耶穌的舉動
[00:19:56.840 --> 00:20:01.160]  就剛剛和人的舉動相反
[00:20:01.160 --> 00:20:03.680]  我們很想成為神
[00:20:03.680 --> 00:20:06.520]  因為我們想有最大的權力
