
[00:00:00.000 --> 00:00:03.600]  好多謝主給我們今日這樣的機會
[00:02:56.000 --> 00:02:58.200]  而裡面是怎樣呢
[00:02:58.200 --> 00:03:00.600]  裡面是有紛爭
[00:03:00.600 --> 00:03:03.000]  頗多的爭拗
[00:03:03.000 --> 00:03:08.400]  頗多的勾心鬥角的事
[00:03:08.400 --> 00:03:09.800]  你說會嗎
[00:03:09.800 --> 00:03:12.800]  為什麼教會都會有
[00:03:12.800 --> 00:03:15.000]  其實我們真是很需要
[00:03:15.000 --> 00:03:19.400]  來明白到人性的軟弱
[00:03:19.400 --> 00:03:21.200]  最近聽見
[00:03:21.200 --> 00:03:26.200]  有人在這個教會工作的發展上面
[00:03:26.200 --> 00:03:28.800]  大展拳腳
[00:03:28.800 --> 00:03:30.800]  但是同時之間
[00:03:30.800 --> 00:03:33.600]  又聽見背後
[00:03:33.600 --> 00:03:38.000]  頗多負面的故事
[00:03:38.000 --> 00:03:39.800]  我就想
[00:03:39.800 --> 00:03:43.200]  為什麼這麼有發展的工作
[00:03:43.200 --> 00:03:47.800]  裡面又有這麼複雜的人際關係呢
[00:03:47.800 --> 00:03:50.400]  為什麼會這樣呢
[00:03:50.400 --> 00:03:52.400]  其實有兩位姊妹
[00:03:52.400 --> 00:03:56.600]  她們給我們的提示
[00:03:56.600 --> 00:03:57.600]  都是很重要的
[00:03:57.600 --> 00:04:01.200]  一個叫做有阿爹秦都基
[00:04:01.200 --> 00:04:04.800]  不過這些譯音的女士的名字很難聽
[00:04:04.800 --> 00:04:08.200]  希臘文的名字比較好聽
[00:04:08.200 --> 00:04:10.000]  不過這兩位女士
[00:04:10.000 --> 00:04:11.800]  她們就是很熱心的
[00:04:11.800 --> 00:04:14.200]  其實和保羅都很合得來
[00:04:14.200 --> 00:04:17.400]  不過和保羅這位大仕徒很合得來
[00:04:17.400 --> 00:04:20.200]  大家彼此之間又不合得來
[00:04:20.200 --> 00:04:23.600]  是整天很多意見相左
[00:04:23.600 --> 00:04:28.200]  左到今天我們讀聖經都讀到她們的名字
[00:04:28.200 --> 00:04:30.200]  我經常想她們今天在天上
[00:04:30.200 --> 00:04:33.000]  每次聽見人家讀她們的名字的時候
[00:04:33.000 --> 00:04:35.400]  早知就不要吵架了
[00:04:35.400 --> 00:04:38.600]  你看現在豐盛生命堂的人都認識我們
[00:04:38.600 --> 00:04:41.200]  我想我們大家都希望自己的名字
[00:04:41.200 --> 00:04:44.200]  如果有一天留在教會的歷史裡面
[00:04:44.200 --> 00:04:47.200]  都不希望是一個負面的見證
[00:04:47.200 --> 00:04:49.400]  不過無論是怎樣
[00:04:49.400 --> 00:04:52.400]  就在這個菲律賓教會
[00:04:52.400 --> 00:04:55.400]  對著外憂內患的時候
[00:04:55.400 --> 00:04:59.400]  保羅給的一個呼召一個勸勉
[00:04:59.400 --> 00:05:04.400]  是很值得我們今天來深思
[00:05:04.400 --> 00:05:10.600]  保羅的勸勉其實又是一個很好的示範
[00:05:10.600 --> 00:05:13.200]  有時候我們見到一些事情不妥的時候
[00:05:13.200 --> 00:05:16.800]  我們最容易的是發脾氣
[00:05:16.800 --> 00:05:20.000]  去罵、去責備
[00:05:20.000 --> 00:05:24.800]  或者甚至去挖苦、去嘲笑
[00:05:24.800 --> 00:05:27.600]  我想提醒彼此提醒
[00:05:27.600 --> 00:05:30.000]  有時候我們說一句話
[00:05:30.000 --> 00:05:31.400]  一個不覺意
[00:05:31.400 --> 00:05:34.800]  好像一支毒針射入人的心
[00:05:34.800 --> 00:05:36.000]  一個不覺意
[00:05:36.000 --> 00:05:39.400]  就帶來一個關係很大的損傷
[00:05:39.400 --> 00:05:41.400]  所以在言語方面
[00:05:41.400 --> 00:05:46.200]  我們實在需要聖靈給我們一個很好的學習
[00:05:46.200 --> 00:05:51.200]  千萬千萬不要一開口就罵人
[00:05:51.200 --> 00:05:56.000]  千萬不要好像很有善那樣
[00:05:56.000 --> 00:05:59.800]  不過其實說的話是很辛辣的
[00:05:59.800 --> 00:06:01.600]  譬如一個弟弟
[00:06:01.600 --> 00:06:05.800]  不覺意打爛了一個瓶子
[00:06:05.800 --> 00:06:13.800]  啊!你的手皮膚很嫩滑吧
[00:06:13.800 --> 00:06:16.800]  你猜弟弟聽了會怎樣
[00:06:16.800 --> 00:06:18.600]  他覺得你真的稱讚他
[00:06:18.600 --> 00:06:20.400]  手皮膚很嫩滑
[00:06:20.400 --> 00:06:23.800]  還是他聽到之後知道你是嘲笑他
[00:06:23.800 --> 00:06:25.200]  挖苦他
[00:06:25.200 --> 00:06:28.200]  就是抓著什麼都耍手
[00:06:28.200 --> 00:06:30.200]  抓著什麼都跌
[00:06:30.200 --> 00:06:32.000]  這樣的教導方式
[00:06:32.000 --> 00:06:34.400]  這樣的勸導方式
[00:06:34.400 --> 00:06:36.800]  從來都不是一件好事
[00:06:36.800 --> 00:06:39.600]  保羅沒有告訴菲律賓教會
[00:06:39.600 --> 00:06:44.400]  說你們這樣就一定沒有前途沒有盼望
[00:06:44.400 --> 00:06:45.800]  他反而是告訴他們
[00:06:45.800 --> 00:06:47.600]  你們外憂即將來臨
[00:06:47.600 --> 00:06:49.600]  內患也有
[00:06:49.600 --> 00:06:53.400]  不如請你們幫助我
[00:06:53.400 --> 00:06:57.000]  給我的喜樂可以滿足
[00:06:57.000 --> 00:06:58.400]  言下之意就是說
[00:06:58.400 --> 00:07:01.200]  你們其實都給了我一些喜樂
[00:07:01.200 --> 00:07:03.600]  你們有很多東西是很好的
[00:07:03.600 --> 00:07:06.400]  不過可以更加好的
[00:07:06.400 --> 00:07:09.400]  我覺得這個功課是我們很值得學習的
[00:07:09.400 --> 00:07:11.600]  另外他就是將耶穌基督
[00:07:11.600 --> 00:07:15.600]  擺做一個至高的榜樣
[00:07:15.600 --> 00:07:19.000]  使到這個榜樣放在教會前面的時候
[00:07:19.000 --> 00:07:24.200]  任何人都應該向他服服
[00:07:24.200 --> 00:07:27.000]  萬口要承認
[00:07:27.000 --> 00:07:30.800]  萬失要跪拜
[00:07:30.800 --> 00:07:34.600]  我覺得我們時常都是一個叛徒
[00:07:34.600 --> 00:07:36.600]  我不知道你覺不覺
[00:07:36.600 --> 00:07:39.400]  我覺得自己是一個叛徒
[00:07:39.400 --> 00:07:41.200]  時不時就反叛耶穌
[00:07:41.200 --> 00:07:43.600]  時不時就出賣耶穌
[00:07:43.600 --> 00:07:45.000]  口稱他為主
[00:07:45.000 --> 00:07:49.600]  其實行動上我並沒有尊他為主
[00:07:49.600 --> 00:07:51.600]  屈膝向他跪拜
[00:07:51.600 --> 00:07:55.400]  但是生活上未必向他跪拜
[00:07:55.400 --> 00:07:57.200]  親愛的弟兄姊妹
[00:07:57.200 --> 00:07:59.600]  我們今天來思想的時候
[00:07:59.600 --> 00:08:01.800]  看見保羅是告訴弟兄姊妹
[00:08:01.800 --> 00:08:05.600]  其實我們在基督的群體裡面
[00:08:05.600 --> 00:08:08.000]  我們應該是這樣的
[00:08:08.000 --> 00:08:10.200]  我們實在在主的恩典裡面
[00:08:10.200 --> 00:08:12.200]  我們可以是這樣的
[00:08:12.200 --> 00:08:14.400]  所以他在第一站的宣講裡面
[00:08:14.400 --> 00:08:16.000]  第一站的文字裡面
[00:08:16.000 --> 00:08:18.400]  是很精心的
[00:08:18.400 --> 00:08:21.000]  好像寫對戀那樣寫出來的
[00:08:21.000 --> 00:08:22.600]  在基督裡
[00:08:22.600 --> 00:08:24.200]  在愛心裡
[00:08:24.200 --> 00:08:25.800]  在聖靈裡
[00:08:25.800 --> 00:08:28.000]  要有勸勉
[00:08:28.000 --> 00:08:30.000]  要有安慰
[00:08:30.000 --> 00:08:32.200]  要有共通
[00:08:32.200 --> 00:08:38.400]  其實他就說出這個是群體生活裡面的常態
[00:08:38.400 --> 00:08:40.200]  這個群體生活
[00:08:40.200 --> 00:08:45.200]  無可避免地是一種充滿互動
[00:08:45.200 --> 00:08:49.600]  我很記得我們九幾年初的時候
[00:08:49.600 --> 00:08:53.000]  八零年代、九零年代初的時候
[00:08:53.000 --> 00:08:55.200]  我們在這個教會裡面
[00:08:55.200 --> 00:08:59.200]  是經歷了一個很蒙恩的時刻
[00:08:59.200 --> 00:09:03.000]  就是我們思考到底面對九七
[00:09:03.000 --> 00:09:06.400]  政治環境改變的時候
[00:09:06.400 --> 00:09:08.400]  我們的教會生活
[00:09:08.400 --> 00:09:09.800]  我們的群體生活
[00:09:09.800 --> 00:09:12.000]  應該是怎麼樣的
[00:09:12.000 --> 00:09:14.000]  其中我們就發覺
[00:09:14.000 --> 00:09:16.400]  我們不可以只是做一個
[00:09:16.400 --> 00:09:19.000]  單單回來坐禮拜
[00:09:19.000 --> 00:09:22.800]  坐在這裡然後單單看人家的後尾枕
[00:09:22.800 --> 00:09:25.400]  從來沒有正面四目交投
[00:09:25.400 --> 00:09:27.600]  問候過、認識過的
[00:09:27.600 --> 00:09:30.000]  不可以做一個這樣的群體
[00:09:30.000 --> 00:09:31.400]  由那時候
[00:09:31.400 --> 00:09:35.000]  我們的教會有多少的轉變
[00:09:35.000 --> 00:09:36.800]  我想來到今時今日
[00:09:36.800 --> 00:09:38.800]  二零一八年的時候
[00:09:38.800 --> 00:09:42.600]  或者都是要重新有種前瞻性
[00:09:42.600 --> 00:09:44.800]  看我們今天教會的生活
[00:09:44.800 --> 00:09:49.600]  到底經不經得起外憂內患
[00:09:49.600 --> 00:09:52.600]  我們需不需要繼續學習
[00:09:52.600 --> 00:09:56.600]  去那一種群體裡面的互動性
[00:09:56.600 --> 00:09:58.600]  因為如果我只是你一來
[00:09:58.600 --> 00:10:00.200]  然後我就走
[00:10:00.200 --> 00:10:02.200]  你又不認識我,我又不認識你
[00:10:02.200 --> 00:10:03.800]  其實這個群體
[00:10:03.800 --> 00:10:07.000]  不是一個真真正正的群體
[00:10:07.000 --> 00:10:09.600]  我們需要求主幫助我們
[00:10:09.600 --> 00:10:10.800]  不過我感謝主
[00:10:10.800 --> 00:10:13.600]  我相信我們在座有不少弟兄姊妹
[00:10:13.600 --> 00:10:17.200]  你都經歷過有人在基督裡面
[00:10:17.200 --> 00:10:19.600]  和你的怨面的,是不是
[00:10:19.600 --> 00:10:22.400]  有經歷過人鼓勵的,有沒有
[00:10:22.400 --> 00:10:23.600]  在哀傷的時候
[00:10:23.600 --> 00:10:26.600]  有經歷過被人安慰的,有沒有
[00:10:26.600 --> 00:10:28.600]  有人和你分享的,有沒有
[00:10:28.600 --> 00:10:31.600]  有人請過你吃飯的,舉手看看
[00:10:31.600 --> 00:10:34.600]  有吃過人家的飯的,舉手看看
[00:10:34.600 --> 00:10:36.600]  有分享過物品給人
[00:10:36.600 --> 00:10:38.600]  有接受過人家給的物品
[00:10:38.600 --> 00:10:39.600]  有很多的
[00:10:39.600 --> 00:10:43.600]  其實越肯投入的就越投入
[00:10:43.600 --> 00:10:47.600]  越抽離的永遠都在邊際那裡
[00:10:47.600 --> 00:10:50.600]  而保羅告訴菲律賓的弟兄姊妹
[00:10:50.600 --> 00:10:52.600]  你們在群體裡面
[00:10:52.600 --> 00:10:59.600]  你們可以有安慰,有怨面,有共通
[00:10:59.600 --> 00:11:02.600]  然後心裡面有什麼呢
[00:11:02.600 --> 00:11:05.600]  就是最重要的一件事
[00:11:05.600 --> 00:11:07.600]  他用這麼工整的
[00:11:07.600 --> 00:11:09.600]  在基督裡,在聖靈裡,在愛心裡
[00:11:09.600 --> 00:11:12.600]  有怨面,有安慰,有共通
[00:11:12.600 --> 00:11:14.600]  他最重要帶出那一句
[00:11:14.600 --> 00:11:19.600]  就是說你們當中要有慈悲,憐憫
[00:11:19.600 --> 00:11:22.600]  我覺得這個是我們每一個人
[00:11:22.600 --> 00:11:26.600]  都可以分享出去的
[00:11:26.600 --> 00:11:28.600]  是每一個人都有
[00:11:28.600 --> 00:11:33.600]  這一份這樣的造福別人的力量
[00:11:33.600 --> 00:11:37.600]  你能不能夠有慈悲,憐憫
[00:11:37.600 --> 00:11:39.600]  慈悲是什麼
[00:11:39.600 --> 00:11:41.600]  是體貼
[00:11:41.600 --> 00:11:43.600]  憐憫是什麼
[00:11:43.600 --> 00:11:45.600]  是能夠
[00:11:45.600 --> 00:11:48.600]  明明那個人真的不值得你愛
[00:11:48.600 --> 00:11:50.600]  都不值得你去接近他
[00:11:50.600 --> 00:11:52.600]  都不值得你問候他
[00:11:52.600 --> 00:11:54.600]  都不值得你對他好的
[00:11:54.600 --> 00:11:57.600]  你都對他好
[00:11:57.600 --> 00:12:00.600]  我發覺今天香港很需要慈悲,憐憫
[00:12:00.600 --> 00:12:01.600]  你覺不覺得
[00:12:01.600 --> 00:12:03.600]  你覺不覺得走出街
[00:12:03.600 --> 00:12:05.600]  那些人的樣子很兇的
[00:12:05.600 --> 00:12:09.600]  最近台灣人對我們很不滿意
[00:12:09.600 --> 00:12:11.600]  覺得旅遊的城市裡面
[00:12:11.600 --> 00:12:12.600]  香港是最差那個
[00:12:12.600 --> 00:12:14.600]  有沒有聽過這些
[00:12:14.600 --> 00:12:16.600]  香港人很喜歡去台灣
[00:12:16.600 --> 00:12:18.600]  不過人家很不喜歡你
[00:12:18.600 --> 00:12:19.600]  為什麼
[00:12:19.600 --> 00:12:21.600]  因為我覺得台灣人
[00:12:21.600 --> 00:12:23.600]  如果你去過的話
[00:12:23.600 --> 00:12:26.600]  是比較有文化一點
[00:12:26.600 --> 00:12:28.600]  因為他們鄉下一點
[00:12:28.600 --> 00:12:30.600]  他們的農村多一點
[00:12:30.600 --> 00:12:31.600]  不是的
[00:12:31.600 --> 00:12:32.600]  有時是一個文化
[00:12:32.600 --> 00:12:34.600]  是一個意識
[00:12:34.600 --> 00:12:35.600]  如果我們都學習
[00:12:35.600 --> 00:12:37.600]  比較有一種的
[00:12:37.600 --> 00:12:39.600]  磁場一點的樣子
[00:12:39.600 --> 00:12:42.600]  那怎麼可以有磁場一點的樣子呢
[00:12:42.600 --> 00:12:43.600]  我老了的時候
[00:12:43.600 --> 00:12:46.600]  就發覺我越老越不磁場
[00:12:46.600 --> 00:12:49.600]  我越老就越猛震
[00:12:49.600 --> 00:12:52.600]  不知道是不是因為日子無多
[00:12:52.600 --> 00:12:55.600]  我越老地心吸力就越厲害
[00:12:55.600 --> 00:12:58.600]  就是將嘴角越扯越低
[00:12:58.600 --> 00:13:00.600]  樣子不笑的時候
[00:13:00.600 --> 00:13:01.600]  有人說
[00:13:01.600 --> 00:13:03.600]  陳牧師你不笑樣子很兇
[00:13:03.600 --> 00:13:04.600]  我也不知道是不是
[00:13:04.600 --> 00:13:06.600]  不過你笑就很可愛
[00:13:06.600 --> 00:13:09.600]  我又不是很喜歡這個形容詞
[00:13:09.600 --> 00:13:11.600]  不要形容成這樣
[00:13:11.600 --> 00:13:15.600]  我知道笑的時候總是可愛很多
[00:13:15.600 --> 00:13:18.600]  我在地鐵裡面注意到一個情況
[00:13:18.600 --> 00:13:20.600]  就是大家目口目面
[00:13:20.600 --> 00:13:22.600]  有些人穿著校服
[00:13:22.600 --> 00:13:23.600]  一衝上車
[00:13:23.600 --> 00:13:24.600]  有位置就坐了
[00:13:24.600 --> 00:13:26.600]  然後不看全世界
[00:13:26.600 --> 00:13:29.600]  就繼續在那裡掃手機
[00:13:29.600 --> 00:13:30.600]  我這一百走過
[00:13:30.600 --> 00:13:32.600]  他都當你沒到
[00:13:32.600 --> 00:13:33.600]  再老一點的
[00:13:33.600 --> 00:13:35.600]  他都當你沒到
[00:13:35.600 --> 00:13:36.600]  到有時候
[00:13:36.600 --> 00:13:39.600]  有些年輕人讓座給長輩
[00:13:39.600 --> 00:13:41.600]  那些長輩又好像是英訓
[00:13:41.600 --> 00:13:43.600]  一掉下去就看都不看他
[00:13:43.600 --> 00:13:45.600]  我又覺得很奇怪
[00:13:45.600 --> 00:13:48.600]  為什麼大家不可以笑一笑
[00:13:48.600 --> 00:13:52.600]  我最近有一個挺好的經驗
[00:13:52.600 --> 00:13:54.600]  不過又不是挺好的經驗
[00:13:54.600 --> 00:13:55.600]  我進入巴士
[00:13:55.600 --> 00:13:57.600]  我一定盡量走到最入
[00:13:57.600 --> 00:13:58.600]  不要擋住人
[00:13:58.600 --> 00:13:59.600]  走到最入
[00:13:59.600 --> 00:14:00.600]  那些四人座位
[00:14:00.600 --> 00:14:01.600]  面對面那些
[00:14:01.600 --> 00:14:02.600]  我扶著手
[00:14:02.600 --> 00:14:04.600]  不知道後面有一個下車了
[00:14:04.600 --> 00:14:06.600]  就是有位置坐
[00:14:06.600 --> 00:14:08.600]  有一個年紀不大不小的女士
[00:14:08.600 --> 00:14:10.600]  拍我
[00:14:10.600 --> 00:14:13.600]  叫阿伯坐
[00:14:13.600 --> 00:14:16.600]  我都不知道怎樣回應她
[00:14:16.600 --> 00:14:19.600]  我覺得我沒有這個需要被人拍
[00:14:19.600 --> 00:14:22.600]  我就是讓座給人家的阿伯
[00:14:22.600 --> 00:14:25.600]  不過我覺得這個仁慈
[00:14:25.600 --> 00:14:26.600]  這種心
[00:14:26.600 --> 00:14:27.600]  我坐下的時候
[00:14:27.600 --> 00:14:28.600]  都是笑笑口
[00:14:28.600 --> 00:14:30.600]  多謝了她
[00:14:30.600 --> 00:14:31.600]  不過我看
[00:14:31.600 --> 00:14:33.600]  小姐我不是很大
[00:14:33.600 --> 00:14:40.600]  但是在教會的群體裏面
[00:14:40.600 --> 00:14:43.600]  心裏面有慈悲憐憫
[00:14:43.600 --> 00:14:46.600]  我們有多一些的寬容
[00:14:46.600 --> 00:14:49.600]  然後保羅就繼續說一些
[00:14:49.600 --> 00:14:52.600]  我覺得是沒有可能的事
[00:14:52.600 --> 00:14:54.600]  但是他是刻意這樣說的
[00:14:54.600 --> 00:14:57.600]  他說你要意念相同
[00:14:57.600 --> 00:14:59.600]  愛心相同
[00:14:59.600 --> 00:15:01.600]  心思一樣
[00:15:01.600 --> 00:15:03.600]  意念一樣
[00:15:03.600 --> 00:15:06.600]  你看又是很工整的詞句
[00:15:06.600 --> 00:15:07.600]  這樣堆砌出來的
[00:15:07.600 --> 00:15:08.600]  有些識經者就說
[00:15:08.600 --> 00:15:11.600]  麻煩你讀這些經文的時候
[00:15:11.600 --> 00:15:13.600]  就不要去吹毛求疵地
[00:15:13.600 --> 00:15:15.600]  又說意念是什麼
[00:15:15.600 --> 00:15:16.600]  心思是什麼
[00:15:16.600 --> 00:15:18.600]  這樣又是什麼
[00:15:18.600 --> 00:15:20.600]  其實說安慰說怨面什麼
[00:15:20.600 --> 00:15:23.600]  主題都是差不多的東西
[00:15:23.600 --> 00:15:26.600]  不用去度磨到這麼厲害的
[00:15:26.600 --> 00:15:28.600]  總之重點就是說
[00:15:28.600 --> 00:15:31.600]  你們要大家能夠包容
[00:15:31.600 --> 00:15:36.600]  不是說你們個個都是一種的思維
[00:15:36.600 --> 00:15:37.600]  這樣都很可怕的
[00:15:37.600 --> 00:15:40.600]  投票只有傳票沒有意見
[00:15:40.600 --> 00:15:43.600]  這樣的環境是很可怕的
[00:15:43.600 --> 00:15:46.600]  如果大家都是有意見之中
[00:15:46.600 --> 00:15:49.600]  然後能夠大家包容起來
[00:15:49.600 --> 00:15:51.600]  那種才是最精彩的
[00:15:51.600 --> 00:15:52.600]  所以這個不是說
[00:15:52.600 --> 00:15:55.600]  要將你所有的意見全部剷平
[00:15:55.600 --> 00:15:59.600]  這個是說即使你有更大的differences
[00:15:59.600 --> 00:16:00.600]  有更大的分歧
[00:16:00.600 --> 00:16:01.600]  有更大的不同
[00:16:01.600 --> 00:16:04.600]  你都要能夠有一個更大的同
[00:16:04.600 --> 00:16:08.600]  使你們當中不會產生這種狗咬狗骨
[00:16:08.600 --> 00:16:09.600]  內裡面的鬥爭
[00:16:09.600 --> 00:16:12.600]  內裡面的那一種的吵鬧
[00:16:12.600 --> 00:16:14.600]  乃是能夠在外裡面
[00:16:14.600 --> 00:16:17.600]  是那個思想的傾向就是說
[00:16:17.600 --> 00:16:20.600]  我會尊重你的意見
[00:16:20.600 --> 00:16:23.600]  我會肯聽你
[00:16:23.600 --> 00:16:26.600]  而你亦都會肯聽我
[00:16:26.600 --> 00:16:31.600]  我們大家一起是追求那一種的一
[00:16:31.600 --> 00:16:33.600]  那一種的合一
[00:16:33.600 --> 00:16:36.600]  那一種真真正正的和睦
[00:16:36.600 --> 00:16:40.600]  這一種就是外裡面所成就的
[00:16:40.600 --> 00:16:43.600]  那有什麼可能可以這樣
[00:16:43.600 --> 00:16:46.600]  就跟著他講一些你不好做的東西
[00:16:46.600 --> 00:16:48.600]  不過我們都喜歡做
[00:16:48.600 --> 00:16:51.600]  我最喜歡就是我一說話
[00:16:51.600 --> 00:16:55.600]  有一群人就馬上和應
[00:16:55.600 --> 00:16:58.600]  我有一群的應聲蟲
[00:16:58.600 --> 00:17:00.600]  有一群的跟班
[00:17:00.600 --> 00:17:03.600]  如果我再有一批的打手就更厲害
[00:17:03.600 --> 00:17:06.600]  有人說我和我反話
[00:17:06.600 --> 00:17:08.600]  他們我還沒撲出來
[00:17:08.600 --> 00:17:10.600]  他們已經撲出來保護我
[00:17:10.600 --> 00:17:12.600]  如果每一個群體裡面
[00:17:12.600 --> 00:17:15.600]  都有一個這樣的KOL
[00:17:15.600 --> 00:17:18.600]  然後每個人都捧著他
[00:17:18.600 --> 00:17:19.600]  支持著他
[00:17:19.600 --> 00:17:22.600]  然後你的群體裡有幾個KOL
[00:17:22.600 --> 00:17:25.600]  你的群體就已經KO了
[00:17:25.600 --> 00:17:28.600]  所以這裡說的不要分黨
[00:17:28.600 --> 00:17:30.600]  不是說你不會有朋友
[00:17:30.600 --> 00:17:33.600]  不過我不會為了建立自己的意見
[00:17:33.600 --> 00:17:34.600]  和自己的勢力
[00:17:34.600 --> 00:17:37.600]  去叫人來支持我
[00:17:37.600 --> 00:17:38.600]  我從來都是這樣說
[00:17:38.600 --> 00:17:40.600]  我無論去到哪裡
[00:17:40.600 --> 00:17:43.600]  如果萬一有一天我離開那個群體
[00:17:43.600 --> 00:17:46.600]  千萬沒有一個人要跟著我來
[00:17:46.600 --> 00:17:48.600]  因為你是跟從耶穌基督的
[00:17:48.600 --> 00:17:51.600]  我覺得這種態度
[00:17:51.600 --> 00:17:54.600]  就是我們在教會生活裡面
[00:17:54.600 --> 00:17:56.600]  在群體生活裡面要做的
[00:17:56.600 --> 00:17:58.600]  不要結黨
[00:17:58.600 --> 00:18:00.600]  不要結黨的意思就是
[00:18:00.600 --> 00:18:03.600]  我這一條線就畫了
[00:18:03.600 --> 00:18:05.600]  誰過來就死了
[00:18:05.600 --> 00:18:09.600]  沒有一個人可能進到我這個圈子裡
[00:18:09.600 --> 00:18:12.600]  這種態度是不應該有的
[00:18:12.600 --> 00:18:14.600]  他們是那邊的
[00:18:14.600 --> 00:18:15.600]  我們是這邊的
[00:18:15.600 --> 00:18:19.600]  他們支持的東西我們就反對的
[00:18:19.600 --> 00:18:21.600]  這種就是結黨
[00:18:21.600 --> 00:18:26.600]  我們不要這樣的生活在我們當中
[00:18:26.600 --> 00:18:27.600]  那怎麼可以呢
[00:18:27.600 --> 00:18:29.600]  就是謙卑
[00:18:29.600 --> 00:18:31.600]  謙卑就不要瓦剎
[00:18:31.600 --> 00:18:34.600]  瓦剎就是以為自己比別人厲害
[00:18:34.600 --> 00:18:37.600]  瓦剎就是認為別人都沒有資格
[00:18:37.600 --> 00:18:39.600]  你信主只不過幾個月
[00:18:39.600 --> 00:18:41.600]  你懂得做這些事嗎
[00:18:41.600 --> 00:18:43.600]  他信主幾個月
[00:18:43.600 --> 00:18:48.600]  他未必可以做某一些屬靈的領導的東西
[00:18:48.600 --> 00:18:49.600]  但是他信主幾個月
[00:18:49.600 --> 00:18:51.600]  他有一些的資歷
[00:18:51.600 --> 00:18:54.600]  比你信主三十年還厲害
[00:18:54.600 --> 00:18:55.600]  還好
[00:18:55.600 --> 00:18:58.600]  他信主之後就是屬於主的人
