
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹你好
[00:01:28.000 --> 00:01:31.000]  在這個急症室裏面等候
[00:01:31.000 --> 00:01:33.000]  要超過8小時
[00:01:33.000 --> 00:01:35.000]  才可以看到症
[00:01:35.000 --> 00:01:37.000]  或者可以有一個安排
[00:01:37.000 --> 00:01:39.000]  我們看到這些
[00:01:39.000 --> 00:01:41.000]  真的非常的緊張
[00:01:41.000 --> 00:01:44.000]  我不知道大家在我們認識的親友當中
[00:01:44.000 --> 00:01:46.000]  有多少個染疫
[00:01:46.000 --> 00:01:48.000]  又或者是同事
[00:01:48.000 --> 00:01:50.000]  或者等等
[00:01:50.000 --> 00:01:52.000]  我們知道
[00:01:52.000 --> 00:01:54.000]  有些巴士的專線
[00:01:54.000 --> 00:01:56.000]  都要停駛
[00:01:56.000 --> 00:02:01.000]  因為太多的車長染了疫
[00:02:01.000 --> 00:02:05.000]  我們去到疫情第五波
[00:02:05.000 --> 00:02:07.000]  是一個非常嚴峻的時候
[00:02:07.000 --> 00:02:09.000]  我們又看到
[00:02:09.000 --> 00:02:11.000]  在遠方的烏克蘭
[00:02:11.000 --> 00:02:13.000]  我們也非常的擔憂
[00:02:13.000 --> 00:02:15.000]  那個戰事越來越的緊張
[00:02:15.000 --> 00:02:17.000]  聽到有些和談會展開
[00:02:17.000 --> 00:02:21.000]  但是似乎解決的方案都不容易
[00:02:21.000 --> 00:02:24.000]  因為非常複雜的一些問題
[00:02:24.000 --> 00:02:26.000]  國際之間的問題
[00:02:26.000 --> 00:02:29.000]  我們似乎難以解決
[00:02:29.000 --> 00:02:31.000]  有時我們看到這些都不知道怎麼辦
[00:02:31.000 --> 00:02:35.000]  我知道很多烏克蘭的人民
[00:02:35.000 --> 00:02:37.000]  去到外面鄰近的國家
[00:02:37.000 --> 00:02:40.000]  希望離開這個烏克蘭
[00:02:40.000 --> 00:02:42.000]  有大批的難民
[00:02:42.000 --> 00:02:48.000]  特別是烏克蘭西邊的鄰國的地方
[00:02:48.000 --> 00:02:50.000]  我們發覺這些難民
[00:02:50.000 --> 00:02:52.000]  他們缺乏很多的物資
[00:02:52.000 --> 00:02:55.000]  禦寒的衣物等等這些
[00:02:55.000 --> 00:02:58.000]  棲身之所都未有著落
[00:02:58.000 --> 00:03:00.000]  很多很多這些需要
[00:03:00.000 --> 00:03:03.000]  有時我們在這一刻
[00:03:03.000 --> 00:03:07.000]  好像是壓到我們很透不過氣來
[00:03:07.000 --> 00:03:09.000]  但是我們又看看
[00:03:09.000 --> 00:03:12.000]  沒錯 我們想想怎麼做這個是重要的
[00:03:12.000 --> 00:03:14.000]  我們怎麼去防疫
[00:03:14.000 --> 00:03:17.000]  我們怎麼去實際的支援是重要的
[00:03:17.000 --> 00:03:19.000]  但是我想最重要的
[00:03:19.000 --> 00:03:21.000]  就是禱告
[00:03:21.000 --> 00:03:23.000]  因為很多東西我們掌握不了
[00:03:23.000 --> 00:03:25.000]  我們也無能為力
[00:03:25.000 --> 00:03:27.000]  但是唯有禱告的時候
[00:03:27.000 --> 00:03:29.000]  神會師恩憐憫
[00:03:29.000 --> 00:03:32.000]  如果我們看這段經文的時候
[00:03:32.000 --> 00:03:36.000]  我們一起看《盧家福音》第十一章一至十三節
[00:03:36.000 --> 00:03:37.000]  我們看到很重要的經文
[00:03:37.000 --> 00:03:38.000]  特別是在這個時代
[00:03:38.000 --> 00:03:41.000]  這個時勢非常重要
[00:03:41.000 --> 00:03:43.000]  在之前的經文
[00:03:43.000 --> 00:03:47.000]  耶穌基督去到一個家庭裡面
[00:03:47.000 --> 00:03:48.000]  馬大馬利亞這個地方
[00:03:48.000 --> 00:03:50.000]  大家會很熟悉
[00:03:50.000 --> 00:03:52.000]  人很想做很多事
[00:03:52.000 --> 00:03:54.000]  但是原來最重要的
[00:03:54.000 --> 00:03:57.000]  在神面前安靜聽祂的道
[00:03:57.000 --> 00:03:59.000]  然後好好的去服事
[00:03:59.000 --> 00:04:02.000]  今天這段經文更加看到
[00:04:02.000 --> 00:04:04.000]  耶穌基督在地上的生活
[00:04:04.000 --> 00:04:05.000]  很多的需要
[00:04:05.000 --> 00:04:06.000]  祂經常禱告
[00:04:06.000 --> 00:04:09.000]  當祂要去侍奉開支的時候
[00:04:09.000 --> 00:04:12.000]  是接受施洗約翰的洗禮的時候
[00:04:12.000 --> 00:04:13.000]  祂禱告
[00:04:13.000 --> 00:04:18.000]  當有很多人去擁戴祂
[00:04:18.000 --> 00:04:19.000]  要聽祂的道
[00:04:19.000 --> 00:04:21.000]  要給祂得醫治的時候
[00:04:21.000 --> 00:04:23.000]  聖經在第五章《盧家福音》說到
[00:04:23.000 --> 00:04:28.000]  祂要退到山上去禱告
[00:04:28.000 --> 00:04:30.000]  在六章我們看到祂很重要
[00:04:30.000 --> 00:04:33.000]  要去選立十二個使徒的時候
[00:04:33.000 --> 00:04:36.000]  祂要退到山上去禱告
[00:04:36.000 --> 00:04:39.000]  大家不要忽略這個禱告
[00:04:39.000 --> 00:04:40.000]  是最需要
[00:04:40.000 --> 00:04:42.000]  當我們很需要行動
[00:04:42.000 --> 00:04:45.000]  很需要想很多計謀的時候
[00:04:45.000 --> 00:04:48.000]  但是更加需要的就是禱告
[00:04:48.000 --> 00:04:50.000]  在這段經文一開始
[00:04:50.000 --> 00:04:52.000]  門徒很珍惜禱告
[00:04:52.000 --> 00:04:54.000]  看到主耶穌這樣的禱告
[00:04:54.000 --> 00:04:57.000]  又看到約翰教導門徒禱告
[00:04:57.000 --> 00:04:59.000]  我師父很重要
[00:04:59.000 --> 00:05:02.000]  主耶穌你教我們禱告吧
[00:05:02.000 --> 00:05:04.000]  我想這個真的很重要
[00:05:04.000 --> 00:05:09.000]  有時候信徒覺得禱告是理所當然的事
[00:05:09.000 --> 00:05:13.000]  我們覺得只是我們信徒生活的一部分
[00:05:13.000 --> 00:05:16.000]  但是有沒有仔細看看禱告的重要
[00:05:16.000 --> 00:05:19.000]  好像這班門徒很迫切地
[00:05:19.000 --> 00:05:21.000]  主耶穌你教我們禱告吧
[00:05:21.000 --> 00:05:24.000]  是一個很迫切的需求
[00:05:24.000 --> 00:05:26.000]  我相信今天我們很重要
[00:05:26.000 --> 00:05:28.000]  一起學習禱告
[00:05:28.000 --> 00:05:32.000]  當我們好像什麼事都很擔心
[00:05:32.000 --> 00:05:35.000]  但卻是我們很乏力的時候
[00:05:35.000 --> 00:05:36.000]  更加需要
[00:05:36.000 --> 00:05:38.000]  主耶穌很快就已經答應了
[00:05:38.000 --> 00:05:41.000]  當我們一求請求的時候
[00:05:41.000 --> 00:05:43.000]  主耶穌馬上就說到
[00:05:43.000 --> 00:05:45.000]  如果我們看一到四節這裡
[00:05:45.000 --> 00:05:47.000]  經文開始說到
[00:05:47.000 --> 00:05:50.000]  我們要看一個合神心意的禱告
[00:05:50.000 --> 00:05:52.000]  是非常重要的
[00:05:52.000 --> 00:05:55.000]  這段經文有人這樣說
[00:05:55.000 --> 00:05:58.000]  主禱文 主教導門徒去禱告
[00:05:58.000 --> 00:06:01.000]  並不是代表我們要念了以後
[00:06:01.000 --> 00:06:03.000]  所有禱告就是這樣禱告
[00:06:03.000 --> 00:06:06.000]  但是給了我們一個很重要的
[00:06:06.000 --> 00:06:08.000]  一個基本的內容
[00:06:08.000 --> 00:06:11.000]  或者我們的優先次序
[00:06:11.000 --> 00:06:13.000]  我們如何在禱告生活
[00:06:13.000 --> 00:06:17.000]  有一個平衡的方式來禱告
[00:06:17.000 --> 00:06:18.000]  是非常重要的
[00:06:18.000 --> 00:06:21.000]  這段經文在《馬太福音》第六章
[00:06:21.000 --> 00:06:24.000]  也說到類似的說話
[00:06:24.000 --> 00:06:25.000]  但是有些不同
[00:06:25.000 --> 00:06:27.000]  我相信在不同的場合
[00:06:27.000 --> 00:06:33.000]  主耶穌說到一些不同的分別
[00:06:33.000 --> 00:06:35.000]  但是大致上都是一樣
[00:06:35.000 --> 00:06:38.000]  我們留意一下這個禱告
[00:06:38.000 --> 00:06:40.000]  主耶穌說「父啊」
[00:06:40.000 --> 00:06:42.000]  我們停在這裡很重要
[00:06:42.000 --> 00:06:43.000]  禱告第一
[00:06:43.000 --> 00:06:48.000]  不是我們向一個超能力的神
[00:06:48.000 --> 00:06:52.000]  滿足我們的需要而已
[00:06:52.000 --> 00:06:55.000]  我們尊崇我們的神是「父」
[00:06:55.000 --> 00:06:56.000]  這個很重要
[00:06:56.000 --> 00:06:59.000]  因為我們知道我們禱告的對象
[00:06:59.000 --> 00:07:01.000]  跟我們有親密的關係
[00:07:01.000 --> 00:07:03.000]  而我們又用這個親密的關係
[00:07:03.000 --> 00:07:05.000]  跟他去禱告
[00:07:05.000 --> 00:07:08.000]  好像一個兒女跟爸爸
[00:07:08.000 --> 00:07:11.000]  去需要一些事情的時候
[00:07:11.000 --> 00:07:15.000]  是一個很深厚的關係的交流
[00:07:15.000 --> 00:07:17.000]  第一件事就是這樣
[00:07:17.000 --> 00:07:19.000]  其實我們基督徒也是
[00:07:19.000 --> 00:07:21.000]  每次我們去禱告的時候
[00:07:21.000 --> 00:07:23.000]  你不要當作是
[00:07:23.000 --> 00:07:25.000]  你只是集中點在我
[00:07:25.000 --> 00:07:28.000]  神啊 你幫我做這件事
[00:07:28.000 --> 00:07:31.000]  你看重父神的對象
[00:07:31.000 --> 00:07:32.000]  是我們的對象
[00:07:32.000 --> 00:07:33.000]  請求的對象
[00:07:33.000 --> 00:07:37.000]  這個是我們親密的天上的爸爸
[00:07:37.000 --> 00:07:39.000]  在《羅馬書》裏提到
[00:07:39.000 --> 00:07:41.000]  我們的心靈
[00:07:41.000 --> 00:07:42.000]  當我們相信主的時候
[00:07:42.000 --> 00:07:44.000]  我們是神的兒女
[00:07:44.000 --> 00:07:46.000]  聖靈跟我們有同樣的印證
[00:07:46.000 --> 00:07:48.000]  我們是神的兒女
[00:07:48.000 --> 00:07:51.000]  在心靈裏我們呼叫阿爸父
[00:07:51.000 --> 00:07:54.000]  這個關係非常之重要
[00:07:54.000 --> 00:07:55.000]  禱告我們體重
[00:07:55.000 --> 00:07:57.000]  我們是跟神的關係
[00:07:57.000 --> 00:07:59.000]  然後我們看看
[00:07:59.000 --> 00:08:01.000]  什麼是禱告的優先
[00:08:01.000 --> 00:08:02.000]  耶穌就教
[00:08:02.000 --> 00:08:04.000]  「願人尊你的名為聖
[00:08:04.000 --> 00:08:06.000]  願你的國降臨」
[00:08:06.000 --> 00:08:08.000]  首先是神的角度
[00:08:08.000 --> 00:08:11.000]  我們會看到
[00:08:11.000 --> 00:08:13.000]  這個跟我們一般的禱告
[00:08:13.000 --> 00:08:15.000]  我不知道有沒有分別
[00:08:15.000 --> 00:08:16.000]  譬如今天這樣
[00:08:16.000 --> 00:08:18.000]  這個疫情你會怎樣禱告呢
[00:08:18.000 --> 00:08:20.000]  神啊 我們快點
[00:08:20.000 --> 00:08:22.000]  這個疫症的止息
[00:08:22.000 --> 00:08:25.000]  我們怎樣去在疫症裏面
[00:08:25.000 --> 00:08:27.000]  很多的物資我們求祢供應
[00:08:27.000 --> 00:08:29.000]  這個當然是的
[00:08:29.000 --> 00:08:31.000]  但是我們不要搞錯
[00:08:31.000 --> 00:08:32.000]  當你禱告的時候
[00:08:32.000 --> 00:08:35.000]  有一個更加優先的次序
[00:08:35.000 --> 00:08:37.000]  就是神的角
[00:08:37.000 --> 00:08:39.000]  在這個時代彰顯
[00:08:39.000 --> 00:08:41.000]  雖然我們有很多實際的需要
[00:08:41.000 --> 00:08:43.000]  但是這個來得更加重要
[00:08:43.000 --> 00:08:46.000]  這裡說「願人尊你的名為聖」
[00:08:46.000 --> 00:08:47.000]  神聖
[00:08:47.000 --> 00:08:49.000]  就是完全超然
[00:08:49.000 --> 00:08:51.000]  跟我們一般的世人不同
[00:08:51.000 --> 00:08:54.000]  神的屬靈的
[00:08:54.000 --> 00:08:57.000]  道德的屬性
[00:08:57.000 --> 00:08:58.000]  跟我們完全不同
[00:08:58.000 --> 00:08:59.000]  祂的能力
[00:08:59.000 --> 00:09:00.000]  祂的慈愛
[00:09:00.000 --> 00:09:01.000]  祂的公義
[00:09:01.000 --> 00:09:03.000]  跟我們完全分別出來
[00:09:03.000 --> 00:09:05.000]  我們要尊祂為聖
[00:09:05.000 --> 00:09:06.000]  是願人
[00:09:06.000 --> 00:09:08.000]  就是別人能夠看到
[00:09:08.000 --> 00:09:11.000]  神是要認識神
[00:09:11.000 --> 00:09:15.000]  至到人是將神的名看為尊貴
[00:09:15.000 --> 00:09:16.000]  神的名
[00:09:16.000 --> 00:09:18.000]  就是神自己是尊貴
[00:09:18.000 --> 00:09:19.000]  簡單來說
[00:09:19.000 --> 00:09:21.000]  希望很多人都認識神
[00:09:21.000 --> 00:09:24.000]  歸向神的救恩裏面
[00:09:24.000 --> 00:09:26.000]  然後神的角降臨
[00:09:26.000 --> 00:09:29.000]  這個神的角的降臨
[00:09:29.000 --> 00:09:31.000]  很重要
[00:09:31.000 --> 00:09:33.000]  我們知道
[00:09:33.000 --> 00:09:35.000]  我們今天面對很多的處境
[00:09:35.000 --> 00:09:36.000]  戰爭
[00:09:36.000 --> 00:09:39.000]  又或者很多人的一些禍患
[00:09:39.000 --> 00:09:41.000]  其實聖經裏面描述
[00:09:41.000 --> 00:09:43.000]  神作一個拯救的計劃
[00:09:43.000 --> 00:09:46.000]  在人類很早
[00:09:46.000 --> 00:09:49.000]  自早創造之後
[00:09:49.000 --> 00:09:50.000]  自從犯罪
[00:09:50.000 --> 00:09:53.000]  整個世界都敗壞了
[00:09:53.000 --> 00:09:57.000]  人與人之間彼此的傷害
[00:09:57.000 --> 00:10:00.000]  各與各之間互相的爭鬥
[00:10:00.000 --> 00:10:02.000]  其實我們今天看的局面就是這樣
[00:10:02.000 --> 00:10:05.000]  人因為罪來到這個世界的時候
[00:10:05.000 --> 00:10:07.000]  我們為了自己的私慾
[00:10:07.000 --> 00:10:09.000]  為了自己的野心
[00:10:09.000 --> 00:10:13.000]  而我們看不到自己的罪行
[00:10:13.000 --> 00:10:15.000]  傷害其他的人
[00:10:15.000 --> 00:10:17.000]  而達到自己的目的
[00:10:17.000 --> 00:10:19.000]  其實今天我們就面對這個問題
[00:10:19.000 --> 00:10:21.000]  而神的拯救計劃
[00:10:21.000 --> 00:10:24.000]  就是將他的角度臨到地上
[00:10:24.000 --> 00:10:27.000]  要他公義能夠彰顯
[00:10:27.000 --> 00:10:30.000]  在舊約的時代
[00:10:30.000 --> 00:10:32.000]  他設立了以色列這個角度
[00:10:32.000 --> 00:10:35.000]  是代表他在地上
[00:10:35.000 --> 00:10:38.000]  自從耶穌基督來到這個世界的時候
[00:10:38.000 --> 00:10:39.000]  他叫人去悔改
[00:10:39.000 --> 00:10:42.000]  因為天國已經近了
[00:10:42.000 --> 00:10:43.000]  當他完成了救恩
[00:10:43.000 --> 00:10:44.000]  叫人恩信
[00:10:44.000 --> 00:10:45.000]  得著永生
[00:10:45.000 --> 00:10:47.000]  這個非常之重要的盼望
[00:10:47.000 --> 00:10:49.000]  非常之寶貴的盼望
[00:10:49.000 --> 00:10:52.000]  但這個角度未完全的彰顯
[00:10:52.000 --> 00:10:55.000]  直到耶穌基督第二次
[00:10:55.000 --> 00:10:57.000]  他應許會再來的時候
[00:10:57.000 --> 00:10:58.000]  那個時間
[00:10:58.000 --> 00:11:00.000]  就完完全全很明顯的
[00:11:00.000 --> 00:11:03.000]  將他角度的彰顯
[00:11:03.000 --> 00:11:05.000]  換言之如果我們
[00:11:05.000 --> 00:11:06.000]  在我們的禱告裏面
[00:11:06.000 --> 00:11:08.000]  祈求神的角度的來臨
[00:11:08.000 --> 00:11:11.000]  我們是看到神救恩的拯救計劃
[00:11:11.000 --> 00:11:13.000]  或許我們今天看不到
[00:11:13.000 --> 00:11:15.000]  好像神的能力是怎樣
[00:11:15.000 --> 00:11:17.000]  神的角度臨到?
[00:11:17.000 --> 00:11:19.000]  神的角在這裏嗎?
[00:11:19.000 --> 00:11:21.000]  神掌權嗎?
[00:11:21.000 --> 00:11:23.000]  有些弟兄姊妹會
[00:11:23.000 --> 00:11:26.000]  有時和我發問一個問題
[00:11:26.000 --> 00:11:28.000]  如果神是掌權
[00:11:28.000 --> 00:11:30.000]  為什麼會搞到亂七八糟呢?
[00:11:30.000 --> 00:11:32.000]  這個疫症我們祈禱了
[00:11:32.000 --> 00:11:34.000]  很長的時間
[00:11:34.000 --> 00:11:37.000]  但發覺仍然是這樣
[00:11:37.000 --> 00:11:39.000]  但我們要知道
[00:11:39.000 --> 00:11:42.000]  神的角度來了
[00:11:42.000 --> 00:11:44.000]  但我們今天仍然活在一個
[00:11:44.000 --> 00:11:46.000]  不完全的世代裏面
[00:11:46.000 --> 00:11:48.000]  但神是掌權
[00:11:48.000 --> 00:11:51.000]  以至他的救恩繼續推展
[00:11:51.000 --> 00:11:52.000]  直到末世
[00:11:52.000 --> 00:11:54.000]  以至最後的公義和平
[00:11:54.000 --> 00:11:56.000]  能夠臨到地上
[00:11:56.000 --> 00:12:00.000]  如果我們會看到
[00:12:00.000 --> 00:12:01.000]  聖經裏面的進程
[00:12:01.000 --> 00:12:03.000]  令我們很詫異
[00:12:03.000 --> 00:12:05.000]  很多我們不想發生的事
[00:12:05.000 --> 00:12:07.000]  在今世裏面
[00:12:07.000 --> 00:12:08.000]  如果我們看到
[00:12:08.000 --> 00:12:09.000]  使徒行傳是一個
[00:12:09.000 --> 00:12:11.000]  蒙福的一班使徒
[00:12:11.000 --> 00:12:13.000]  將福音展開
[00:12:13.000 --> 00:12:15.000]  將他的角度彰顯的時候
[00:12:15.000 --> 00:12:17.000]  有聖靈的痛哉
[00:12:17.000 --> 00:12:20.000]  但我們發覺有很多的危難
[00:12:20.000 --> 00:12:22.000]  甚至是殉道
[00:12:22.000 --> 00:12:26.000]  很多悲慘的事情發生
[00:12:26.000 --> 00:12:30.000]  神的角度仍然展開
[00:12:30.000 --> 00:12:31.000]  當然我們不明白
[00:12:31.000 --> 00:12:33.000]  神的作為是怎樣
[00:12:33.000 --> 00:12:35.000]  但滿有他的心意
[00:12:35.000 --> 00:12:38.000]  所以我們在患難的時候
[00:12:38.000 --> 00:12:39.000]  我們更加看到
[00:12:39.000 --> 00:12:42.000]  這個救恩的重要
[00:12:42.000 --> 00:12:44.000]  我們去禱告
[00:12:44.000 --> 00:12:46.000]  在疫情當中
[00:12:46.000 --> 00:12:48.000]  我相信我們認定
[00:12:48.000 --> 00:12:50.000]  神的主權
[00:12:50.000 --> 00:12:52.000]  我們有這樣的信心
[00:12:52.000 --> 00:12:55.000]  去忍耐今天的不完全
[00:12:55.000 --> 00:12:58.000]  有位弟兄早些時候
[00:12:58.000 --> 00:13:00.000]  相信大家都聽過
[00:13:00.000 --> 00:13:02.000]  有一種中藥
[00:13:02.000 --> 00:13:07.000]  是對患了新冠病毒的時候
[00:13:07.000 --> 00:13:09.000]  能夠做到一個舒緩的作用
[00:13:09.000 --> 00:13:12.000]  我不是覺得這個藥怎樣
[00:13:12.000 --> 00:13:14.000]  不過這個的確很多人用
[00:13:14.000 --> 00:13:17.000]  有位弟兄早些時候跟我說
[00:13:17.000 --> 00:13:19.000]  朱牧師你有沒有需要
[00:13:19.000 --> 00:13:21.000]  我有些存貨在這裏
[00:13:21.000 --> 00:13:22.000]  我有些在這裏
[00:13:22.000 --> 00:13:24.000]  他說我不需要
[00:13:24.000 --> 00:13:27.000]  後來有位弟兄真的染了疫
[00:13:27.000 --> 00:13:29.000]  我也很想幫忙
[00:13:29.000 --> 00:13:31.000]  於是我問這位弟兄
[00:13:31.000 --> 00:13:33.000]  你剛才跟我說過
[00:13:33.000 --> 00:13:35.000]  你還有沒有
[00:13:35.000 --> 00:13:38.000]  他說我還有一盒
[00:13:38.000 --> 00:13:41.000]  不過我怎樣給你
[00:13:41.000 --> 00:13:43.000]  他說因為一個問題
[00:13:43.000 --> 00:13:46.000]  就是他自己在工作的場所
[00:13:46.000 --> 00:13:48.000]  因為他是做一個老師
[00:13:48.000 --> 00:13:51.000]  他是一個神學院的教授
[00:13:51.000 --> 00:13:53.000]  有一個老師
[00:13:53.000 --> 00:13:54.000]  有些學生
[00:13:54.000 --> 00:13:56.000]  有些同工都染了疫
[00:13:56.000 --> 00:13:58.000]  我不可以出去
[00:13:58.000 --> 00:14:00.000]  亦都不可以讓人進來
[00:14:00.000 --> 00:14:01.000]  那怎麼辦
[00:14:01.000 --> 00:14:02.000]  我說你不要管
[00:14:02.000 --> 00:14:04.000]  你自己留著自己用
[00:14:04.000 --> 00:14:08.000]  我說我為你禱告
[00:14:08.000 --> 00:14:10.000]  這位弟兄就說了一句話
[00:14:10.000 --> 00:14:11.000]  很簡短很簡短
[00:14:11.000 --> 00:14:14.000]  謝謝你 朱牧師
[00:14:14.000 --> 00:14:17.000]  一切在主手裏
[00:14:17.000 --> 00:14:19.000]  一切在主手裏
[00:14:19.000 --> 00:14:20.000]  什麼意思呢
[00:14:20.000 --> 00:14:21.000]  我感覺到
[00:14:21.000 --> 00:14:23.000]  無論什麼情況
[00:14:23.000 --> 00:14:26.000]  神是在掌權
[00:14:26.000 --> 00:14:28.000]  我們有這個信心
[00:14:28.000 --> 00:14:31.000]  神去帶領著今天的世代
[00:14:31.000 --> 00:14:33.000]  我們認定神的主權
[00:14:33.000 --> 00:14:35.000]  亦都在忍耐當中
[00:14:35.000 --> 00:14:37.000]  後來這位弟兄告訴我
[00:14:37.000 --> 00:14:41.000]  他確診了染疫
[00:14:41.000 --> 00:14:45.000]  他說有平安
[00:14:45.000 --> 00:14:48.000]  基督徒不是看我們信或疑
[00:14:48.000 --> 00:14:49.000]  也不是因為這樣
[00:14:49.000 --> 00:14:52.000]  斷定神的國是否掌權
[00:14:52.000 --> 00:14:53.000]  我們活在真理裏
[00:14:53.000 --> 00:14:55.000]  神在當中掌權
[00:14:55.000 --> 00:14:56.000]  祂帶領著我們
[00:14:56.000 --> 00:14:58.000]  我們繼續為神的國度來臨
[00:14:58.000 --> 00:15:00.000]  去禱告
[00:15:00.000 --> 00:15:02.000]  在現代的時代
[00:15:02.000 --> 00:15:03.000]  全球的疫症
[00:15:03.000 --> 00:15:05.000]  我覺得最重要我們要禱告
[00:15:05.000 --> 00:15:08.000]  願人穿起的名為聖
[00:15:08.000 --> 00:15:10.000]  人正在疫症裏
[00:15:10.000 --> 00:15:12.000]  看到人生的渺小
[00:15:12.000 --> 00:15:15.000]  人生命的短暫
[00:15:15.000 --> 00:15:17.000]  是需要投放永恆
[00:15:17.000 --> 00:15:20.000]  找到真正的穩靠
[00:15:20.000 --> 00:15:23.000]  真正的平安
[00:15:23.000 --> 00:15:25.000]  我們能夠讓人去認識神
[00:15:25.000 --> 00:15:27.000]  很重要
[00:15:27.000 --> 00:15:29.000]  在烏克蘭這個地方
[00:15:29.000 --> 00:15:31.000]  剛才我們提過
[00:15:31.000 --> 00:15:34.000]  有些人去到周圍的境內
[00:15:34.000 --> 00:15:36.000]  逃離這個地方
[00:15:36.000 --> 00:15:40.000]  去到別國的地方去棲身
[00:15:40.000 --> 00:15:41.000]  羅馬尼亞
[00:15:41.000 --> 00:15:43.000]  其中羅馬尼亞
[00:15:43.000 --> 00:15:45.000]  摩爾多亞
[00:15:45.000 --> 00:15:46.000]  這些在旁邊的
[00:15:46.000 --> 00:15:48.000]  有些教會他們在做什麼呢?
[00:15:48.000 --> 00:15:51.000]  就是知道這些難民來到的時候
[00:15:51.000 --> 00:15:53.000]  有些不只是烏克蘭的人
[00:15:53.000 --> 00:15:54.000]  有些可能是其他
[00:15:54.000 --> 00:15:57.000]  甚至是被歧視的種族的人
[00:15:57.000 --> 00:15:59.000]  逃離了出去
[00:15:59.000 --> 00:16:03.000]  這些教會提供一些接待
[00:16:03.000 --> 00:16:05.000]  有食物的供應
[00:16:05.000 --> 00:16:09.000]  亦聯絡了一些慈善團體
[00:16:09.000 --> 00:16:10.000]  拿多一些物資
[00:16:10.000 --> 00:16:12.000]  禦寒的衣物
[00:16:12.000 --> 00:16:15.000]  一些緊急支援的物品
[00:16:15.000 --> 00:16:18.000]  來服侍這些難民
[00:16:18.000 --> 00:16:19.000]  是見證福音
[00:16:19.000 --> 00:16:22.000]  見證神的愛
[00:16:22.000 --> 00:16:23.000]  很重要
[00:16:23.000 --> 00:16:25.000]  今天的世代
[00:16:25.000 --> 00:16:28.000]  什麼是首要呢?
[00:16:28.000 --> 00:16:30.000]  神的各降臨
[00:16:30.000 --> 00:16:31.000]  這是第一樣
[00:16:31.000 --> 00:16:33.000]  然後我們再看
[00:16:33.000 --> 00:16:35.000]  神又給我們一個平衡
[00:16:35.000 --> 00:16:37.000]  我們個人又如何呢?
[00:16:37.000 --> 00:16:38.000]  我們作為一個信徒
[00:16:38.000 --> 00:16:42.000]  我們日常的飲食天天賜給我們
[00:16:42.000 --> 00:16:44.000]  很重要
[00:16:44.000 --> 00:16:45.000]  在疫症的時候
[00:16:45.000 --> 00:16:46.000]  在戰爭的時候
[00:16:46.000 --> 00:16:47.000]  食物
[00:16:47.000 --> 00:16:50.000]  我們大家都知道有多重要
[00:16:50.000 --> 00:16:52.000]  神很體重
[00:16:52.000 --> 00:16:54.000]  禱告
[00:16:54.000 --> 00:16:55.000]  求神賜給我們
[00:16:55.000 --> 00:16:57.000]  食物不是必然的
[00:16:57.000 --> 00:16:58.000]  是神的恩典
[00:16:58.000 --> 00:17:00.000]  當我們這樣求的時候
[00:17:00.000 --> 00:17:03.000]  就知道我們要依靠神的供應
[00:17:03.000 --> 00:17:04.000]  這裡說到
