
[00:00:00.000 --> 00:00:04.800]  好,各位大英姊妹,午安,剛才也說了午安
[00:05:39.400 --> 00:05:43.400]  就打算浩浩蕩蕩出發了
[00:05:43.400 --> 00:05:46.400]  去到那裡也是很長的路途
[00:05:46.400 --> 00:05:47.900]  而且也是很大的地方
[00:05:47.900 --> 00:05:48.900]  怎麼辦呢
[00:05:48.900 --> 00:05:50.400]  於是這個老僕人就跪在那裡
[00:05:50.400 --> 00:05:51.400]  求神去幫助
[00:05:51.400 --> 00:05:54.400]  他說我的主人的神
[00:05:54.400 --> 00:05:55.400]  求你親自幫助我
[00:05:55.400 --> 00:05:57.400]  讓我可以找到合適的女子
[00:05:57.400 --> 00:06:00.900]  成為我主人的兒子的妻子
[00:06:00.900 --> 00:06:02.900]  他當中就去求
[00:06:02.900 --> 00:06:04.400]  希望有一個女孩子
[00:06:04.400 --> 00:06:07.900]  在黃昏的時候出來井裡打水
[00:06:07.900 --> 00:06:10.400]  如果她是願意打水給我喝
[00:06:10.400 --> 00:06:13.400]  並且是願意打水給駱駝喝的話
[00:06:13.400 --> 00:06:14.900]  我就知道這個女孩子
[00:06:14.900 --> 00:06:19.400]  就是神你為我的主人的兒子預備的
[00:06:19.400 --> 00:06:21.900]  果然讓她遇到同樣的事情
[00:06:21.900 --> 00:06:22.400]  不說了
[00:06:22.400 --> 00:06:23.900]  詳細大家可以回去看看
[00:06:23.900 --> 00:06:25.900]  《創世紀》第24章
[00:06:25.900 --> 00:06:28.400]  接著就見到李伯嘉
[00:06:28.400 --> 00:06:30.400]  李伯嘉也是做了這件事
[00:06:30.400 --> 00:06:32.900]  接著他就和李伯嘉回到家裡
[00:06:32.900 --> 00:06:34.900]  就向李伯嘉的家人
[00:06:34.900 --> 00:06:38.400]  即是他的父親哥哥說了這件事
[00:06:38.400 --> 00:06:42.400]  於是李伯嘉就搭上這個旅途
[00:06:42.400 --> 00:06:44.900]  就一路和這個老僕人
[00:06:44.900 --> 00:06:47.400]  回到迦南地的地方
[00:06:47.400 --> 00:06:51.400]  預備成為以薩的太太
[00:06:51.400 --> 00:06:54.900]  我們再看看剛才我們讀的經文
[00:06:54.900 --> 00:06:56.900]  就是剛才主席和我們讀的經文
[00:06:56.900 --> 00:07:00.400]  第63節說到在田間
[00:07:00.400 --> 00:07:03.400]  其實田間也可以指到平原
[00:07:03.400 --> 00:07:07.400]  因為以薩本身是一個遊牧民族
[00:07:07.400 --> 00:07:08.900]  不是一名農夫
[00:07:08.900 --> 00:07:10.400]  所以可以解作平原
[00:07:10.400 --> 00:07:12.900]  就會比較適合
[00:07:12.900 --> 00:07:16.400]  還有他當時是在做什麼呢
[00:07:16.400 --> 00:07:17.400]  是在做墨想
[00:07:17.400 --> 00:07:19.400]  墨想可以是
[00:07:19.400 --> 00:07:20.400]  因為這個字很特別
[00:07:20.400 --> 00:07:21.900]  在《聖經》裡面出現了一次
[00:07:21.900 --> 00:07:24.400]  所以就不太肯定他的意思是什麼
[00:07:24.400 --> 00:07:25.900]  可以指到沉思
[00:07:25.900 --> 00:07:27.400]  可能祈禱
[00:07:27.400 --> 00:07:28.900]  可能反省
[00:07:28.900 --> 00:07:30.900]  或者是懷念他媽媽
[00:07:30.900 --> 00:07:33.900]  他媽媽死後會懷念他
[00:07:33.900 --> 00:07:35.900]  在阿拉伯文中這個字
[00:07:35.900 --> 00:07:38.400]  也表示散步、徘徊的意思
[00:07:38.400 --> 00:07:43.400]  這裡說到他在傍晚的時候
[00:07:43.400 --> 00:07:46.900]  以薩就出來在田間墨想
[00:07:46.900 --> 00:07:47.900]  剛才說過了
[00:07:47.900 --> 00:07:49.900]  他一舉目一看
[00:07:49.900 --> 00:07:50.900]  一看一張照片
[00:07:50.900 --> 00:07:52.900]  看看來了一對駱駝
[00:07:52.900 --> 00:07:54.900]  他認得那對駱駝可能是
[00:07:54.900 --> 00:07:56.900]  他的家人
[00:07:56.900 --> 00:08:00.400]  李伯嘉同時舉目又見到以薩
[00:08:00.400 --> 00:08:02.400]  於是急忙去了駱駝
[00:08:02.400 --> 00:08:03.900]  剛才經文所說的
[00:08:03.900 --> 00:08:05.400]  就問那個僕人
[00:08:05.400 --> 00:08:07.400]  那個在田間走來的那個人
[00:08:07.400 --> 00:08:08.400]  是誰來的
[00:08:08.400 --> 00:08:09.900]  僕人就說這個不是我的主人
[00:08:09.900 --> 00:08:11.900]  李伯嘉知道是他的未婚夫
[00:08:11.900 --> 00:08:12.900]  以薩
[00:08:12.900 --> 00:08:14.900]  於是立刻就用棉紗蓋著自己
[00:08:14.900 --> 00:08:16.900]  所謂棉紗其實是很大塊布
[00:08:16.900 --> 00:08:18.900]  整個身體都遮住了
[00:08:18.900 --> 00:08:20.900]  因為他始終未過門的妻子
[00:08:20.900 --> 00:08:24.900]  他都要保持住這個
[00:08:24.900 --> 00:08:25.900]  不可以給到丈夫
[00:08:25.900 --> 00:08:27.900]  或者給一個陌生男子看到了
[00:08:27.900 --> 00:08:29.900]  那麼僕人就將他所做的事
[00:08:29.900 --> 00:08:30.900]  就告訴了以薩
[00:08:30.900 --> 00:08:31.900]  以薩就
[00:08:31.900 --> 00:08:32.900]  第67節
[00:08:32.900 --> 00:08:34.900]  我們稍後會詳細看了
[00:08:34.900 --> 00:08:37.900]  以薩就令李伯嘉進了母親撒拉的帳篷
[00:08:37.900 --> 00:08:40.900]  娶了她為妻並且愛她
[00:08:40.900 --> 00:08:42.900]  以薩自從母親離世以後
[00:08:42.900 --> 00:08:43.900]  就得了安慰
[00:08:43.900 --> 00:08:44.900]  那麼
[00:08:44.900 --> 00:08:46.900]  第67節提到
[00:08:46.900 --> 00:08:49.900]  以薩原來是為了他媽媽離世之後
[00:08:49.900 --> 00:08:51.900]  他一直很難過
[00:08:51.900 --> 00:08:54.900]  直至他娶了李伯嘉才得到安慰
[00:08:54.900 --> 00:08:55.900]  那麼以薩是給他媽媽
[00:08:55.900 --> 00:08:57.900]  很愛的一個兒子
[00:08:57.900 --> 00:08:59.900]  因為他媽媽是
[00:08:59.900 --> 00:09:02.900]  90歲的時候才生下他的
[00:09:02.900 --> 00:09:04.900]  失去了母親就很難過
[00:09:04.900 --> 00:09:05.900]  那麼舊約的習俗
[00:09:05.900 --> 00:09:07.900]  原來哀悼一個死人
[00:09:07.900 --> 00:09:10.900]  大約的期限是30天至70天
[00:09:10.900 --> 00:09:12.900]  那麼在《創世記》
[00:09:12.900 --> 00:09:14.900]  50章13節
[00:09:14.900 --> 00:09:17.900]  《文素記》20章第29節都有提到
[00:09:17.900 --> 00:09:19.900]  但是當時撒拉其實已經死了
[00:09:19.900 --> 00:09:21.900]  將近3年的時間
[00:09:21.900 --> 00:09:22.900]  那麼就是說
[00:09:22.900 --> 00:09:23.900]  在3年以來
[00:09:23.900 --> 00:09:26.900]  以薩都未曾去受過安慰
[00:09:26.900 --> 00:09:27.900]  都是一個
[00:09:27.900 --> 00:09:29.900]  就是在一個很哀傷的裡面
[00:09:29.900 --> 00:09:33.900]  就是懷念他媽媽
[00:09:33.900 --> 00:09:35.900]  那麼我們看到第67節
[00:09:35.900 --> 00:09:37.900]  我跟大家詳細地看
[00:09:37.900 --> 00:09:38.900]  因為67節很特別
[00:09:38.900 --> 00:09:40.900]  有4個動詞
[00:09:40.900 --> 00:09:41.900]  是一個接一個
[00:09:41.900 --> 00:09:43.900]  一個接一個這樣去說
[00:09:43.900 --> 00:09:44.900]  其中
[00:09:44.900 --> 00:09:46.900]  頭3個的主動式
[00:09:46.900 --> 00:09:49.900]  頭3個動詞是主動式的
[00:09:49.900 --> 00:09:52.900]  是描述以薩做了3個的動作
[00:09:52.900 --> 00:09:53.900]  那麼我們就來看看
[00:09:53.900 --> 00:09:55.900]  以薩所做的這3件事
[00:09:55.900 --> 00:09:57.900]  當中表達了
[00:09:57.900 --> 00:09:59.900]  婚姻的3重的意義
[00:09:59.900 --> 00:10:01.900]  或者是3種的關係
[00:10:01.900 --> 00:10:05.900]  第67節說
[00:10:05.900 --> 00:10:08.900]  以薩領尼伯加進了
[00:10:08.900 --> 00:10:09.900]  母親撒拉的象棚
[00:10:09.900 --> 00:10:12.900]  娶了她為妻並且愛她
[00:10:12.900 --> 00:10:14.900]  首先第一個的
[00:10:14.900 --> 00:10:16.900]  第一重的意義我想跟大家一起看
[00:10:16.900 --> 00:10:18.900]  就是家族的關係
[00:10:18.900 --> 00:10:20.900]  因為以薩領尼伯加
[00:10:20.900 --> 00:10:23.900]  進了母親撒拉的象棚
[00:10:23.900 --> 00:10:26.900]  他帶尼伯加進了
[00:10:26.900 --> 00:10:28.900]  他母親撒拉的象棚
[00:10:28.900 --> 00:10:30.900]  可能表示在他婚禮之前
[00:10:30.900 --> 00:10:32.900]  他還未進入撒拉的象棚
[00:10:32.900 --> 00:10:35.900]  因為他們那晚
[00:10:35.900 --> 00:10:38.900]  僕人和尼伯加很遠
[00:10:38.900 --> 00:10:39.900]  來到的時候
[00:10:39.900 --> 00:10:41.900]  可能找個地方安頓了
[00:10:41.900 --> 00:10:42.900]  休息了
[00:10:42.900 --> 00:10:45.900]  以薩領尼伯加慢慢聽僕人解釋
[00:10:45.900 --> 00:10:46.900]  遇到什麼事
[00:10:46.900 --> 00:10:47.900]  知道了
[00:10:47.900 --> 00:10:50.900]  這是他神為他預備的妻子
[00:10:50.900 --> 00:10:52.900]  他才預備了婚禮
[00:10:52.900 --> 00:10:55.900]  所以當他領尼伯加進了
[00:10:55.900 --> 00:10:57.900]  母親撒拉的象棚
[00:10:57.900 --> 00:10:59.900]  表示他們以前是分開住宿
[00:10:59.900 --> 00:11:02.900]  現在可以一起了
[00:11:02.900 --> 00:11:03.900]  也可以代表到
[00:11:03.900 --> 00:11:05.900]  尼伯加在婚後
[00:11:05.900 --> 00:11:09.900]  繼承了撒拉的地位和財物
[00:11:09.900 --> 00:11:10.900]  成為了族長夫人
[00:11:10.900 --> 00:11:12.900]  一個新的女主人
[00:11:12.900 --> 00:11:16.900]  得到阿伯拉罕家裡所有的特權
[00:11:16.900 --> 00:11:18.900]  和尊貴的地位
[00:11:18.900 --> 00:11:21.900]  可能當時阿伯拉罕已經年紀老了
[00:11:21.900 --> 00:11:25.900]  他也知道神要祝福他的兒子
[00:11:25.900 --> 00:11:29.900]  繼續因為他的後代得福
[00:11:29.900 --> 00:11:31.900]  所以他將所有的財物
[00:11:31.900 --> 00:11:33.900]  地位各方面的代表
[00:11:33.900 --> 00:11:36.900]  都送給了尼撒拉
[00:11:36.900 --> 00:11:40.900]  我想起英國的凱特王妃
[00:11:40.900 --> 00:11:42.900]  經常在公開場合
[00:11:42.900 --> 00:11:44.900]  刻意佩戴她奶奶
[00:11:44.900 --> 00:11:47.900]  戴安娜王妃的飾物和首飾
[00:11:47.900 --> 00:11:50.900]  一方面表明尊重和紀念
[00:11:50.900 --> 00:11:53.900]  二方面宣示她的地位
[00:11:53.900 --> 00:11:55.900]  就算不在皇室裡
[00:11:55.900 --> 00:11:57.900]  也在威廉王子的心目中
[00:11:57.900 --> 00:11:59.900]  代替了地位
[00:11:59.900 --> 00:12:01.900]  說到母親
[00:12:01.900 --> 00:12:03.900]  母親就是一個家庭的關係
[00:12:03.900 --> 00:12:04.900]  有家庭的關係
[00:12:04.900 --> 00:12:06.900]  婚姻和家庭有關
[00:12:06.900 --> 00:12:08.900]  而撒拉是英許之母
[00:12:08.900 --> 00:12:10.900]  因為神曾經應許
[00:12:10.900 --> 00:12:14.900]  要透過撒拉祝福後世晚代
[00:12:14.900 --> 00:12:18.900]  在當時盛行一夫多妻制的社會裡
[00:12:18.900 --> 00:12:22.900]  尼伯加和以撒這個一夫一妻
[00:12:22.900 --> 00:12:25.900]  是一個很美好的家庭榜樣
[00:12:25.900 --> 00:12:29.900]  我們看到以撒聽了牧人報告之後
[00:12:29.900 --> 00:12:30.900]  第66節
[00:12:30.900 --> 00:12:34.900]  然後她就去領尼伯加
[00:12:34.900 --> 00:12:36.900]  進了母親撒拉的帳篷
[00:12:36.900 --> 00:12:40.900]  我們現在看回婚姻應用的時候
[00:12:40.900 --> 00:12:42.900]  當我們未婚的弟兄姊妹
[00:12:42.900 --> 00:12:44.900]  你要決定去結婚的時候
[00:12:44.900 --> 00:12:48.900]  希望你的決定都會尋求到神的旨意
[00:12:48.900 --> 00:12:50.900]  而且婚姻和我們的家庭
[00:12:50.900 --> 00:12:52.900]  和我們的家族
[00:12:52.900 --> 00:12:55.900]  原生的家庭和家族有莫大的關係
[00:12:55.900 --> 00:12:59.900]  這是婚姻裡第一重的意義
[00:12:59.900 --> 00:13:02.900]  就是一個家族的關係
[00:13:02.900 --> 00:13:07.900]  第二就是一個社會族群的關係
[00:13:07.900 --> 00:13:09.900]  第二個動作
[00:13:09.900 --> 00:13:10.900]  以撒做的
[00:13:10.900 --> 00:13:13.900]  就是說他娶了她
[00:13:13.900 --> 00:13:18.900]  以撒娶了她
[00:13:18.900 --> 00:13:21.900]  以撒就領尼伯加進了母親撒拉的帳篷
[00:13:21.900 --> 00:13:23.900]  娶了她為妻並且愛她
[00:13:23.900 --> 00:13:24.900]  這個第三動作是愛她
[00:13:24.900 --> 00:13:25.900]  我現在說第二
[00:13:25.900 --> 00:13:27.900]  他是娶了她
[00:13:27.900 --> 00:13:31.900]  娶了她,希伯來文的意思就是拿了她
[00:13:31.900 --> 00:13:37.900]  廣義就指接受、帶走、拿走、得到
[00:13:37.900 --> 00:13:39.900]  甚至是購買
[00:13:39.900 --> 00:13:44.900]  娶了這個字就是娶、婚嫁、嫁娶的娶字
[00:13:44.900 --> 00:13:47.900]  好像裸所的娶字也是這樣
[00:13:47.900 --> 00:13:50.900]  在《創世紀》第二十章第二節
[00:13:50.900 --> 00:13:54.900]  說到亞比米勒對待亞伯拉香的妻子撒拉的時候
[00:13:54.900 --> 00:13:57.900]  也是用了這個字,娶了她
[00:13:57.900 --> 00:13:59.900]  和修版就說帶走
[00:13:59.900 --> 00:14:03.900]  當時亞伯拉罕害怕他的太太撒拉太漂亮
[00:14:03.900 --> 00:14:05.900]  那些人就會殺了她
[00:14:05.900 --> 00:14:06.900]  然後拿了她太太
[00:14:06.900 --> 00:14:09.900]  所以他就騙那些人說這個是我的妹妹
[00:14:09.900 --> 00:14:11.900]  希望因為他的緣故就不用死
[00:14:11.900 --> 00:14:13.900]  亞比米勒就真的以為是他的妹妹
[00:14:13.900 --> 00:14:15.900]  因為他沒有婚約
[00:14:15.900 --> 00:14:17.900]  就想拿了她,要娶了
[00:14:17.900 --> 00:14:21.900]  看到原來這個亞比米勒
[00:14:21.900 --> 00:14:24.900]  因為這個緣故就被神懲罰
[00:14:24.900 --> 00:14:29.900]  《創世紀》第二十章第三節
[00:14:29.900 --> 00:14:32.900]  夜間神在夢裏面就跟亞比米勒講
[00:14:32.900 --> 00:14:34.900]  去到那裏跟他講
[00:14:34.900 --> 00:14:36.900]  看看,你要死了
[00:14:36.900 --> 00:14:39.900]  因為你帶來這個女人
[00:14:39.900 --> 00:14:40.900]  娶了這個女人
[00:14:40.900 --> 00:14:42.900]  她是有丈夫的女子
[00:14:42.900 --> 00:14:44.900]  她是有丈夫的
[00:14:44.900 --> 00:14:49.900]  第六節說神就在夢裏面對她講
[00:14:49.900 --> 00:14:51.900]  因為亞比米勒當然解釋
[00:14:51.900 --> 00:14:54.900]  我怎麼知道,他說她是亞伯拉罕的妹妹
[00:14:54.900 --> 00:14:57.900]  我不知道原來他已經結了婚有丈夫
[00:14:57.900 --> 00:14:58.900]  所以神就說
[00:14:58.900 --> 00:15:01.900]  我都知道你做這件事是心中正直的
[00:15:01.900 --> 00:15:05.900]  你不知道的,所以不知者不罪
[00:15:05.900 --> 00:15:07.900]  是我難了你,所以我今天提醒你
[00:15:07.900 --> 00:15:09.900]  免得你得罪我
[00:15:09.900 --> 00:15:12.900]  所以我就不讓你去侵犯他
[00:15:12.900 --> 00:15:13.900]  我們看到
[00:15:13.900 --> 00:15:18.900]  原來人是不可以隨便跟人發生夫妻的性關係
[00:15:18.900 --> 00:15:19.900]  如果那個人已經結了婚
[00:15:19.900 --> 00:15:22.900]  你就不可以跟他發生這個關係
[00:15:22.900 --> 00:15:26.900]  所以婚姻除了是一個家族的關係之外
[00:15:26.900 --> 00:15:28.900]  在社群裏面
[00:15:28.900 --> 00:15:31.900]  在社會族群裏面其實是有關係的
[00:15:31.900 --> 00:15:33.900]  是有一些儀式的
[00:15:33.900 --> 00:15:35.900]  可能不同的部落
[00:15:35.900 --> 00:15:36.900]  不同的文化
[00:15:36.900 --> 00:15:38.900]  他們有不同的婚禮儀式
[00:15:38.900 --> 00:15:43.900]  婚姻是一個在文化上有認同的制度
[00:15:43.900 --> 00:15:44.900]  有儀式的
[00:15:44.900 --> 00:15:49.900]  李伯嘉作了以撒的妻子
[00:15:49.900 --> 00:15:51.900]  都是有一個儀式
[00:15:51.900 --> 00:15:54.900]  可能比當時他的族裏面
[00:15:54.900 --> 00:15:56.900]  族人裏面都要知道
[00:15:56.900 --> 00:15:58.900]  在現代裏面我們看到
[00:15:58.900 --> 00:16:00.900]  婚姻都是受到法律的保障
[00:16:00.900 --> 00:16:03.900]  譬如香港我們有婚姻註冊處
[00:16:03.900 --> 00:16:05.900]  結婚之前都要去註冊
[00:16:05.900 --> 00:16:07.900]  成為一個合法的夫妻
[00:16:07.900 --> 00:16:08.900]  法律的保障
[00:16:08.900 --> 00:16:09.900]  這些都是這樣的
[00:16:09.900 --> 00:16:11.900]  可能在不同的社會裏面
[00:16:11.900 --> 00:16:15.900]  都有社會的約制和保障規範
[00:16:15.900 --> 00:16:21.900]  在聖經裏面婚姻是神聖的
[00:16:21.900 --> 00:16:25.900]  因為神在創世之初就設立了婚姻
[00:16:25.900 --> 00:16:27.900]  人就不可以隨便
[00:16:27.900 --> 00:16:29.900]  或者用一個隨便的
[00:16:29.900 --> 00:16:32.900]  不尊重的態度去對待婚姻
[00:16:32.900 --> 00:16:35.900]  因為婚姻是關乎一個人際關係
[00:16:35.900 --> 00:16:37.900]  男女雙方當事人
[00:16:37.900 --> 00:16:39.900]  男女雙方的父母
[00:16:39.900 --> 00:16:43.900]  以及整個家族社會的群體
[00:16:43.900 --> 00:16:48.900]  我們看了這兩層的關係
[00:16:48.900 --> 00:16:49.900]  家族的關係
[00:16:49.900 --> 00:16:50.900]  社會族群的關係
[00:16:50.900 --> 00:16:53.900]  第三項是夫妻彼此的關係
[00:16:53.900 --> 00:16:55.900]  就是二煞愛他
[00:16:55.900 --> 00:17:00.900]  愛這個詞在希伯來文是恨的相反
[00:17:00.900 --> 00:17:01.900]  恨的相反
[00:17:01.900 --> 00:17:04.900]  我們現在說愛的相反其實不是恨
[00:17:04.900 --> 00:17:05.900]  愛的相反其實是冷淡
[00:17:05.900 --> 00:17:07.900]  冷漠不理他
[00:17:07.900 --> 00:17:10.900]  但是在希伯來的文化裏面
[00:17:10.900 --> 00:17:11.900]  很強烈的
[00:17:11.900 --> 00:17:12.900]  這種對比
[00:17:12.900 --> 00:17:13.900]  愛的相反就是恨
[00:17:13.900 --> 00:17:15.900]  聖經第一次用這個詞
[00:17:15.900 --> 00:17:18.900]  就是在創世紀第二十二章第二節
[00:17:18.900 --> 00:17:20.900]  當時就是形容
[00:17:20.900 --> 00:17:23.900]  阿巴拉罕對他兒子以殺的感受
[00:17:23.900 --> 00:17:24.900]  創世紀第二十二章
[00:17:24.900 --> 00:17:28.900]  說到神給阿巴拉罕有個私厭
[00:17:28.900 --> 00:17:29.900]  要他將兒子獻上
[00:17:29.900 --> 00:17:32.900]  當時神就說你將你所愛的兒子獻上
[00:17:32.900 --> 00:17:35.900]  這個愛字是第一次用
[00:17:35.900 --> 00:17:37.900]  而第二次用就在這裏
[00:17:37.900 --> 00:17:38.900]  在這個地方
[00:17:38.900 --> 00:17:41.900]  說到以煞去愛你百家
[00:17:41.900 --> 00:17:42.900]  這個是人對人的愛
[00:17:42.900 --> 00:17:45.900]  不是人對物件或者人對動物的愛
[00:17:45.900 --> 00:17:46.900]  不是人對其他生物的愛
[00:17:46.900 --> 00:17:48.900]  而是人對人的愛
[00:17:48.900 --> 00:17:52.900]  夫妻的愛是彼此之間的
[00:17:52.900 --> 00:17:55.900]  包括建立家庭和性方面的愛
[00:17:55.900 --> 00:17:57.900]  當中是有偉生
