
[00:00:00.000 --> 00:00:05.480]  (主席) 剛才競拜裏面有一首詩篇
[00:04:33.160 --> 00:04:34.160]  (主席) 其實我有一點改了
[00:04:34.160 --> 00:04:36.280]  (主席) 原本今天不應該講這一段的
[00:04:36.280 --> 00:04:37.760]  (主席) 就是在年度計劃裡面
[00:04:37.760 --> 00:04:42.640]  (主席) 我就覺得這一段主要想我們留心
[00:04:42.640 --> 00:04:45.960]  (主席) 因為彼得前書第四章第七節
[00:04:45.960 --> 00:04:49.960]  (主席) 開頭這一句就吸引了我的注意力
[00:04:49.960 --> 00:04:53.400]  (主席) 第四章第七節就是「萬物的結局近」
[00:04:53.400 --> 00:04:56.040]  (主席) 萬物的結局
[00:04:56.040 --> 00:04:56.960]  (主席) 好像看電影一樣
[00:04:56.960 --> 00:04:59.360]  (主席) 最後差不多達結局
[00:04:59.360 --> 00:05:00.320]  (主席) 好像賽跑一樣
[00:05:00.320 --> 00:05:01.840]  (主席) 差不多到終點
[00:05:01.840 --> 00:05:02.560]  (主席) 那怎麼辦呢
[00:05:02.560 --> 00:05:03.720]  (主席) 在那個狀況之下
[00:05:03.720 --> 00:05:05.600]  (主席) 其實我們應該要怎樣面對呢
[00:05:05.600 --> 00:05:10.080]  (主席) 接著他就講了很多提醒、鼓勵的說話
[00:05:10.080 --> 00:05:11.400]  (主席) 所以我今天想跟大家分享的
[00:05:11.400 --> 00:05:14.800]  (主席) 就是彼得前書第四章第七節到第十九節
[00:05:14.800 --> 00:05:17.280]  (主席) 可能有部分大家熟悉的
[00:05:17.280 --> 00:05:18.960]  (主席) 有些可能不太熟悉的
[00:05:18.960 --> 00:05:20.680]  (主席) 我們試試看這段經文
[00:05:20.680 --> 00:05:23.920]  (主席) 第四章第七節到第十九節
[00:05:23.920 --> 00:05:25.840]  (主席) 十二節請聽我讀出
[00:05:25.840 --> 00:05:30.240]  (主席) 「親愛的弟兄,有火煉的試驗臨到你們
[00:05:30.240 --> 00:05:34.520]  (主席) 不要以為奇怪,似乎是遭遇非常的事
[00:05:34.520 --> 00:05:39.000]  (主席) 倒要歡喜,因為你們是與基督一同受苦
[00:05:39.000 --> 00:05:41.400]  (主席) 使你們在他榮耀顯現的時候
[00:05:41.400 --> 00:05:43.400]  (主席) 才可以歡喜快樂
[00:05:43.400 --> 00:05:47.800]  (主席) 你們若為基督的名受辱罵,便是有福的
[00:05:47.800 --> 00:05:51.160]  (主席) 因為神榮耀的靈常住在你們身上
[00:05:51.160 --> 00:05:55.920]  (主席) 你們中間卻不可有人因為殺人、偷竊、作惡
[00:05:55.920 --> 00:05:58.000]  (主席) 好管閒事而受苦
[00:05:58.000 --> 00:06:01.400]  (主席) 若為作基督徒受苦,卻不要羞恥
[00:06:01.400 --> 00:06:04.320]  (主席) 倒要恩者明歸,榮耀給神
[00:06:04.320 --> 00:06:08.600]  (主席) 因為時候多了,審判要從神的家起手
[00:06:08.600 --> 00:06:10.600]  (主席) 若是先從我們起手
[00:06:10.600 --> 00:06:15.320]  (主席) 那不順從神福音的人,將有何等的結局呢?
[00:06:15.320 --> 00:06:17.320]  (主席) 若是義人僅僅得救
[00:06:17.320 --> 00:06:21.920]  (主席) 那不乾淨和犯罪的人,將有何地可站呢?
[00:06:21.920 --> 00:06:25.120]  (主席) 所以,那照神旨意受苦的人
[00:06:25.120 --> 00:06:26.920]  (主席) 要一心為善
[00:06:26.920 --> 00:06:32.000]  (主席) 將自己的靈魂交於那信實的造化之主
[00:06:32.000 --> 00:06:34.000]  (主席) 我想前面那段我們比較熟悉
[00:06:34.000 --> 00:06:38.400]  (主席) 因為我講道應該這幾年都有提及過這段經文
[00:06:38.400 --> 00:06:41.120]  (主席) 後面那段我們就較為少講
[00:06:41.120 --> 00:06:44.720]  (主席) 可能很刺激,所以暫時不敢碰它
[00:06:44.720 --> 00:06:48.600]  (主席) 但其實它是一個有連貫性的經文
[00:06:48.600 --> 00:06:50.600]  (主席) 其實當中還未完結
[00:06:50.600 --> 00:06:53.200]  (主席) 但在萬物的結局近
[00:06:53.200 --> 00:06:56.600]  (主席) 在這個主題和氛圍之下
[00:06:56.600 --> 00:07:00.000]  (主席) 彼得對我們有些勉勵和提醒
[00:07:00.000 --> 00:07:03.320]  (主席) 我主要從三個方面去分享
[00:07:03.320 --> 00:07:06.920]  (主席) 因為他有一些是從個人角度去講
[00:07:06.920 --> 00:07:10.800]  (主席) 有些是從教會群體之間的關係去講
[00:07:10.800 --> 00:07:13.720]  (主席) 有些是從外面的環境如何影響教會
[00:07:13.720 --> 00:07:16.200]  (主席) 如何影響弟兄姊妹的角度去講
[00:07:16.200 --> 00:07:18.000]  (主席) 我嘗試從這三個層面去講
[00:07:18.000 --> 00:07:20.400]  (主席) 如何看萬物的結局近
[00:07:20.400 --> 00:07:22.800]  (主席) 這個狀態有甚麼提醒
[00:07:22.800 --> 00:07:25.000]  (主席) 第一個從個人層面,很短的
[00:07:25.000 --> 00:07:26.520]  (主席) 只是看這一節
[00:07:26.520 --> 00:07:30.800]  (主席) 萬物結局近,所以你們要怎樣?
[00:07:30.800 --> 00:07:34.520]  (主席) 謹慎自守,警醒禱告
[00:07:34.520 --> 00:07:38.200]  (主席) 相信這個提醒是在講
[00:07:38.200 --> 00:07:41.720]  (主席) 面對這些很多張力的裏面
[00:07:41.720 --> 00:07:43.200]  (主席) 其實我們要怎樣做
[00:07:43.200 --> 00:07:46.400]  (主席) 簡單來說,這一句的吩咐裏面
[00:07:46.400 --> 00:07:48.320]  (主席) 只有一個動詞,就是禱告
[00:07:48.320 --> 00:07:50.120]  (主席) 其他甚麼謹慎自守,警醒
[00:07:50.120 --> 00:07:52.400]  (主席) 這些詞是形容禱告的
[00:07:52.400 --> 00:07:54.720]  (主席) 怎樣去禱告
[00:07:54.720 --> 00:07:58.120]  (主席) 其實甚麼叫做謹慎自守,甚麼叫做警醒
[00:07:58.120 --> 00:08:01.600]  (主席) 簡單來說,即是要清醒
[00:08:01.600 --> 00:08:07.000]  (主席) 警醒這個詞跟喝醉酒的詞是相反的
[00:08:07.000 --> 00:08:10.600]  (主席) 不要迷迷糊糊,好像喝醉酒一樣
[00:08:10.600 --> 00:08:12.120]  (主席) 要清清醒醒,禱告
[00:08:12.120 --> 00:08:16.320]  (主席) 禱告的時候,頭腦和思想要很清楚
[00:08:16.320 --> 00:08:21.320]  (主席) 謹慎即是小心,其實原文沒有自守這個字
[00:08:21.320 --> 00:08:22.920]  (主席) 謹慎和清醒
[00:08:22.920 --> 00:08:24.320]  (主席) 所以有些譯本就說
[00:08:24.320 --> 00:08:27.600]  (主席) 你們要清醒謹慎,才可以好好的禱告
[00:08:27.600 --> 00:08:30.800]  (主席) 或者說,你們為了禱告的緣故
[00:08:30.800 --> 00:08:32.800]  (主席) 應當要清醒和謹慎
[00:08:32.800 --> 00:08:37.800]  (主席) 其實這個這麼簡單的吩咐是很有意思的
[00:08:37.800 --> 00:08:42.800]  (主席) 環境轉差,周圍給我們有壓力
[00:08:42.800 --> 00:08:47.800]  (主席) 我們覺得不安全,甚至不開心
[00:08:47.800 --> 00:08:54.800]  (主席) 覺得有很多感受,負面感受出現的時候
[00:08:54.800 --> 00:08:57.800]  (主席) 我覺得其實是很影響我們的祈禱的
[00:08:57.800 --> 00:09:01.800]  (主席) 如果你很累,精神又很累,身體又很累
[00:09:01.800 --> 00:09:04.800]  (主席) 通常你會不會去祈禱呢?
[00:09:04.800 --> 00:09:06.800]  (主席) 通常你都會去睡覺
[00:09:06.800 --> 00:09:09.800]  (主席) 如果你很不開心,很不愉快
[00:09:09.800 --> 00:09:10.800]  (主席) 你會不會去祈禱呢?
[00:09:10.800 --> 00:09:13.800]  (主席) 你可能會,可能你都會去吃東西
[00:09:13.800 --> 00:09:15.800]  (主席) 可能你會去睡覺
[00:09:15.800 --> 00:09:17.800]  (主席) 也不一定,或者去買東西
[00:09:17.800 --> 00:09:18.800]  (主席) 也不一定
[00:09:18.800 --> 00:09:20.800]  (主席) 但他告訴我們
[00:09:20.800 --> 00:09:23.800]  (主席) 當我們面對這個世界的接近的時候
[00:09:23.800 --> 00:09:27.800]  (主席) 帶來的就是一種好像很多不安定
[00:09:27.800 --> 00:09:28.800]  (主席) 好多的不安穩
[00:09:28.800 --> 00:09:31.800]  (主席) 好多我心裏面的,好多很負面的感受
[00:09:31.800 --> 00:09:32.800]  (主席) 壓力
[00:09:32.800 --> 00:09:34.800]  (主席) 這個情況之下呢
[00:09:34.800 --> 00:09:37.800]  (主席) 他鼓勵我們要清醒的
[00:09:37.800 --> 00:09:41.800]  (主席) 是要謹慎的,好好的去祈禱
[00:09:41.800 --> 00:09:46.800]  (主席) 其實這個形容呢
[00:09:46.800 --> 00:09:49.800]  (主席) 關於這樣的形容,禱告的形容呢
[00:09:49.800 --> 00:09:54.800]  (主席) 有少少令我想起一幕,那一幕是關於耶穌的
[00:09:54.800 --> 00:09:56.800]  (主席) 在耶穌一生的裏面呢
[00:09:56.800 --> 00:09:59.800]  (主席) 有一幕跟這個都很有關係的
[00:09:59.800 --> 00:10:02.800]  (主席) 不知道你想到哪一幕
[00:10:02.800 --> 00:10:04.800]  (主席) 在耶穌一生的裏面
[00:10:04.800 --> 00:10:05.800]  (主席) 在耶穌一生的裏面呢
[00:10:05.800 --> 00:10:08.800]  (主席) 有一幕是他最大壓力的
[00:10:08.800 --> 00:10:10.800]  (主席) 他最辛苦的
[00:10:10.800 --> 00:10:12.800]  (主席) 最困難的
[00:10:12.800 --> 00:10:14.800]  (主席) 那個日子,那個時間
[00:10:14.800 --> 00:10:15.800]  (主席) 大家都可能想到了
[00:10:15.800 --> 00:10:18.800]  (主席) 就是赫西瑪利園那一幕
[00:10:18.800 --> 00:10:20.800]  (主席) 他知道那一晚
[00:10:20.800 --> 00:10:23.800]  (主席) 他將會遭遇被人抓
[00:10:23.800 --> 00:10:25.800]  (主席) 被人抓
[00:10:25.800 --> 00:10:28.800]  (主席) 他要面對十字架,被出賣
[00:10:28.800 --> 00:10:30.800]  (主席) 他要面對這個刑罰
[00:10:30.800 --> 00:10:31.800]  (主席) 在他壓力很大
[00:10:31.800 --> 00:10:33.800]  (主席) 聖經說,耶穌說
[00:10:33.800 --> 00:10:35.800]  (主席) 在那段經文裏面呢
[00:10:35.800 --> 00:10:38.800]  (主席) 耶穌就帶了三個門徒跟他一起
[00:10:38.800 --> 00:10:40.800]  (主席) 彼得、雅各、日漢
[00:10:40.800 --> 00:10:42.800]  (主席) 跟他最熟悉,最親密的門徒
[00:10:42.800 --> 00:10:44.800]  (主席) 跟他一起,其實他想有盤
[00:10:44.800 --> 00:10:46.800]  (主席) 他不是想自己一個人面對
[00:10:46.800 --> 00:10:48.800]  (主席) 他想有盤
[00:10:48.800 --> 00:10:51.800]  (主席) 所以他說,我心裏極其憂傷
[00:10:51.800 --> 00:10:53.800]  (主席) 很難過,很憂傷
[00:10:53.800 --> 00:10:56.800]  (主席) 我去那裏祈禱了,在樹林裏面
[00:10:56.800 --> 00:10:57.800]  (主席) 橄欖樹林裏面祈禱了
[00:10:57.800 --> 00:11:00.800]  (主席) 你們在這裏陪我好嗎?陪我
[00:11:00.800 --> 00:11:04.800]  (主席) 誰知奇奇阿兔回頭看他們
[00:11:04.800 --> 00:11:05.800]  (主席) 做什麼事?
[00:11:05.800 --> 00:11:07.800]  (主席) 哇,睡著了
[00:11:07.800 --> 00:11:09.800]  (主席) 你們不可以警醒片刻
[00:11:09.800 --> 00:11:10.800]  (主席) 片刻都不可以,一分鐘
[00:11:10.800 --> 00:11:11.800]  (主席) 即是五分鐘都不可以
[00:11:11.800 --> 00:11:13.800]  (主席) 十五分鐘都不可以
[00:11:13.800 --> 00:11:16.800]  (主席) 其實耶穌當時很有需要
[00:11:16.800 --> 00:11:18.800]  (主席) 祂需要人跟祂一起陪祂
[00:11:18.800 --> 00:11:20.800]  (主席) 所以祂祈禱的時候怎樣?
[00:11:20.800 --> 00:11:24.800]  (主席) 形容祂流的汗好像滴血一樣滴下來
[00:11:24.800 --> 00:11:27.800]  (主席) 哇,其實是很痛苦,很辛苦
[00:11:27.800 --> 00:11:30.800]  (主席) 所以祂第二次祈禱之後
[00:11:30.800 --> 00:11:32.800]  (主席) 回去看那些門徒
[00:11:32.800 --> 00:11:33.800]  (主席) 哇,又是很睏
[00:11:33.800 --> 00:11:34.800]  (主席) 黑眼瞓,中下中下這樣
[00:11:34.800 --> 00:11:37.800]  (主席) 你們不可以一起嗎?跟我一起祈禱嗎?
[00:11:37.800 --> 00:11:39.800]  (主席) 一起警醒嗎?片時嗎?
[00:11:39.800 --> 00:11:41.800]  (主席) 回去又再祈禱,三次
[00:11:41.800 --> 00:11:44.800]  (主席) 三次重覆這樣的呼籲
[00:11:44.800 --> 00:11:47.800]  (主席) 表達祂裡面的需要
[00:11:47.800 --> 00:11:49.800]  (主席) 我相信在耶穌一生裡面
[00:11:49.800 --> 00:11:53.800]  (主席) 其中這一幕就是祂最需要的時候
[00:11:53.800 --> 00:11:55.800]  (主席) 但祂仍然警醒,祂又祈禱
[00:11:55.800 --> 00:11:56.800]  (主席) 祂跟門徒說
[00:11:56.800 --> 00:11:58.800]  (主席) 如果你們不祈禱,要祈禱
[00:11:58.800 --> 00:12:00.800]  (主席) 否則你們會進入迷惑
[00:12:00.800 --> 00:12:02.800]  (主席) 你們會有些迷惑
[00:12:02.800 --> 00:12:04.800]  (主席) 你們會不知道自己在做什麼
[00:12:04.800 --> 00:12:07.800]  (主席) 所以你們要祈禱,在那裡祈禱
[00:12:07.800 --> 00:12:09.800]  (主席) 我覺得那段經文
[00:12:09.800 --> 00:12:11.800]  (主席) 那個耶穌禱告裡面的經文
[00:12:11.800 --> 00:12:13.800]  (主席) 是給我們一些啟發的
[00:12:13.800 --> 00:12:15.800]  (主席) 這個警醒的禱告
[00:12:15.800 --> 00:12:17.800]  (主席) 大家不知道記不記得
[00:12:17.800 --> 00:12:18.800]  (主席) 耶穌祈禱祈什麼
[00:12:18.800 --> 00:12:21.800]  (主席) 主要有兩樣東西
[00:12:21.800 --> 00:12:23.800]  (主席) 第一樣是祂跟父神說
[00:12:23.800 --> 00:12:26.800]  (主席) 哇,這個杯,苦杯
[00:12:26.800 --> 00:12:28.800]  (主席) 好辛苦啊
[00:12:28.800 --> 00:12:30.800]  (主席) 我不是很想喝
[00:12:30.800 --> 00:12:32.800]  (主席) 祂真的跟神這樣說
[00:12:32.800 --> 00:12:34.800]  (主席) 可不可以不要
[00:12:34.800 --> 00:12:37.800]  (主席) 若是可行,可不可以不要
[00:12:37.800 --> 00:12:39.800]  (主席) 這句話是在說
[00:12:39.800 --> 00:12:41.800]  (主席) 耶穌作為一個人
[00:12:41.800 --> 00:12:43.800]  (主席) 祂有人的需要
[00:12:43.800 --> 00:12:45.800]  (主席) 甚至是軟弱
[00:12:45.800 --> 00:12:47.800]  (主席) 祂很清楚自己的情感世界
[00:12:47.800 --> 00:12:50.800]  (主席) 祂很清楚自己的狀況是怎樣
[00:12:50.800 --> 00:12:52.800]  (主席) 很困難,很哀傷,很不想
[00:12:52.800 --> 00:12:54.800]  (主席) 這個第一樣
[00:12:54.800 --> 00:12:55.800]  (主席) 第二樣是什麼
[00:12:55.800 --> 00:12:57.800]  (主席) 同時之間,祂又知道
[00:12:57.800 --> 00:13:00.800]  (主席) 祂的路是父神要祂走的路
[00:13:00.800 --> 00:13:02.800]  (主席) 所以祂說什麼
[00:13:02.800 --> 00:13:04.800]  (主席) 不要照我的意思
[00:13:04.800 --> 00:13:05.800]  (主席) 照你的意思
[00:13:05.800 --> 00:13:07.800]  (主席) 所以第二樣就是說
[00:13:07.800 --> 00:13:09.800]  (主席) 警政的禱告背後
[00:13:09.800 --> 00:13:11.800]  (主席) 有一個很重要的情況
[00:13:11.800 --> 00:13:13.800]  (主席) 除了知道自己是什麼狀況
[00:13:13.800 --> 00:13:15.800]  (主席) 什麼環境,什麼問題,什麼需要之外
[00:13:15.800 --> 00:13:17.800]  (主席) 祂同樣知道神想怎樣
[00:13:17.800 --> 00:13:19.800]  (主席) 在這兩個知道之下
[00:13:19.800 --> 00:13:21.800]  (主席) 祂做了決定
[00:13:21.800 --> 00:13:25.800]  (主席) 不要照我的意思
[00:13:25.800 --> 00:13:27.800]  (主席) 照你的意思
[00:13:27.800 --> 00:13:29.800]  (主席) 所以我想
[00:13:29.800 --> 00:13:32.800]  (主席) 警政的禱告其實是很powerful的
[00:13:32.800 --> 00:13:34.800]  (主席) 祂將人的實況
[00:13:34.800 --> 00:13:36.800]  (主席) 和將神的旨意
[00:13:36.800 --> 00:13:38.800]  (主席) 同時並行在我們心中
[00:13:38.800 --> 00:13:41.800]  (主席) 然後用意志去做一個對的決定
[00:13:41.800 --> 00:13:45.800]  (主席) 警政的禱告帶來這麼有威力
[00:13:45.800 --> 00:13:47.800]  (主席) 這麼有闊度
[00:13:47.800 --> 00:13:49.800]  (主席) 耶穌作為一個神,作為一個人
[00:13:49.800 --> 00:13:51.800]  (主席) 祂就經歷了人的需要
[00:13:51.800 --> 00:13:53.800]  (主席) 同時祂是用人的方法
[00:13:53.800 --> 00:13:56.800]  (主席) 人的方式去完成了父神的心意
[00:13:56.800 --> 00:13:59.800]  (主席) 警政的禱告是帶給我們的
[00:13:59.800 --> 00:14:01.800]  (主席) 所以這裡告訴我們
[00:14:01.800 --> 00:14:03.800]  (主席) 面對世界的結局近了
[00:14:03.800 --> 00:14:08.800]  (主席) 鼓勵我們謹慎清醒地去祈禱
[00:14:08.800 --> 00:14:12.800]  (主席) 我覺得有時候我們要了解自己
[00:14:12.800 --> 00:14:14.800]  (主席) 有時候祈禱主幫我們去明白
[00:14:14.800 --> 00:14:16.800]  (主席) 我們在發生什麼事
[00:14:16.800 --> 00:14:19.800]  (主席) 有人這樣說
[00:14:19.800 --> 00:14:21.800]  (主席) 有一個社工跟他聊天
[00:14:21.800 --> 00:14:23.800]  (主席) 就是Karen,她剛剛回到祖堂
[00:14:23.800 --> 00:14:25.800]  (主席) 他們在聊天,她就說分享一件事
[00:14:25.800 --> 00:14:27.800]  (主席) 她說其實香港人
[00:14:27.800 --> 00:14:29.800]  (主席) 其實面對這幾個星期
[00:14:29.800 --> 00:14:31.800]  (主席) 其實有很多情緒,很多感覺
[00:14:31.800 --> 00:14:34.800]  (主席) 其中一個感覺就是很生氣
[00:14:34.800 --> 00:14:36.800]  (主席) 不知道你會不會
[00:14:36.800 --> 00:14:38.800]  (主席) 憤怒
[00:14:38.800 --> 00:14:40.800]  (主席) 但這個憤怒背後
[00:14:40.800 --> 00:14:42.800]  (主席) 其實真正的感覺就是哀傷
[00:14:42.800 --> 00:14:44.800]  (主席) 為什麼呢?因為好像有些東西
[00:14:44.800 --> 00:14:46.800]  (主席) 你被別人奪去了
[00:14:46.800 --> 00:14:48.800]  (主席) 不知道你明白我說什麼
[00:14:48.800 --> 00:14:50.800]  (主席) 有些東西原本有的
[00:14:50.800 --> 00:14:51.800]  (主席) 被別人剝奪了
[00:14:51.800 --> 00:14:52.800]  (主席) 那種哀傷
[00:14:52.800 --> 00:14:54.800]  (主席) 就好像我們無力反抗
[00:14:54.800 --> 00:14:55.800]  (主席) 所以是一種
[00:14:55.800 --> 00:14:57.800]  (主席) 但有憤怒和哀傷結在一起
[00:14:57.800 --> 00:15:01.800]  (主席) 可能在禱告裏面,你經常在面前審查自己
[00:15:01.800 --> 00:15:05.800]  (主席) 可能你會發現自己的狀況和問題
[00:15:05.800 --> 00:15:08.800]  (主席) 所以他鼓勵我們
[00:15:08.800 --> 00:15:10.800]  (主席) 第一,個人層面
[00:15:10.800 --> 00:15:12.800]  (主席) 我們需要上上的
[00:15:12.800 --> 00:15:14.800]  (主席) 在主的裏面
[00:15:14.800 --> 00:15:17.800]  (主席) 清醒的、謹慎的、警醒的去禱告
[00:15:17.800 --> 00:15:19.800]  (主席) 如果你覺得很難
[00:15:19.800 --> 00:15:21.800]  (主席) 我鼓勵你更加需要
[00:15:21.800 --> 00:15:23.800]  (主席) 不要像那些悶徒一樣
[00:15:23.800 --> 00:15:27.800]  (主席) 我猜當彼得寫這篇經文的時候
[00:15:27.800 --> 00:15:29.800]  (主席) 或多或少他都會想起這一幕
[00:15:29.800 --> 00:15:31.800]  (主席) 因為他是當事人
[00:15:31.800 --> 00:15:33.800]  (主席) 他是黑眼瞓的那個
[00:15:33.800 --> 00:15:35.800]  (主席) 可能他想起耶穌當日跟他說的話
[00:15:35.800 --> 00:15:37.800]  (主席) 他會覺得不行,我寫出來
