
[00:00:00.000 --> 00:00:06.280]  大家是否覺得寬恕別人是一件很容易的事情呢?
[00:06:03.280 --> 00:06:04.440]  還沒起飛之前
[00:06:04.440 --> 00:06:07.280]  服務員當然會跟你講一些安全措施
[00:06:07.280 --> 00:06:10.560]  大家有沒有留意他怎樣講?
[00:06:10.560 --> 00:06:12.280]  服務員通常就是說
[00:06:12.280 --> 00:06:15.400]  在你未幫你旁邊的人之前
[00:06:15.400 --> 00:06:18.960]  麻煩你自己先搞定你戴好氧氣罩
[00:06:18.960 --> 00:06:20.800]  為什麼要這樣做?
[00:06:20.800 --> 00:06:21.720]  很明顯
[00:06:21.720 --> 00:06:24.640]  因為當我們自己失去了生命之後
[00:06:24.640 --> 00:06:27.360]  不單止幫不到我們周圍的人
[00:06:27.360 --> 00:06:28.800]  而且我們所愛
[00:06:28.800 --> 00:06:29.640]  我們所關心
[00:06:29.640 --> 00:06:31.360]  我們所寶貴的人與物
[00:06:31.360 --> 00:06:35.480]  都會隨著我們的生命消失而失去
[00:06:35.480 --> 00:06:36.200]  換句話來說
[00:06:36.200 --> 00:06:37.080]  對我們來說
[00:06:37.080 --> 00:06:41.000]  最重要的是我們的生命
[00:06:41.000 --> 00:06:42.480]  聖經告訴我們
[00:06:42.480 --> 00:06:45.400]  罪惡的代價
[00:06:45.400 --> 00:06:47.560]  就是奪去我們的生命
[00:06:47.560 --> 00:06:49.720]  就是死亡
[00:06:49.720 --> 00:06:54.040]  而故事裡面的僕人
[00:06:54.040 --> 00:06:57.040]  就是面臨著這一刻
[00:06:57.040 --> 00:06:59.360]  他知道沒辦法還清這筆債
[00:06:59.360 --> 00:07:02.320]  他的生命、他的財產、他的一切
[00:07:02.320 --> 00:07:07.280]  都掌握在國王的手上
[00:07:07.280 --> 00:07:09.200]  可以這麼說
[00:07:09.200 --> 00:07:11.960]  處境是一個絕望的處境
[00:07:11.960 --> 00:07:14.040]  所以那個僕人沒辦法的時候
[00:07:14.040 --> 00:07:18.160]  就苦復在地去求他的主人
[00:07:18.160 --> 00:07:20.200]  主啊,寬容我
[00:07:20.200 --> 00:07:21.840]  讓我慢慢還
[00:07:21.840 --> 00:07:23.080]  大家想一想
[00:07:23.080 --> 00:07:24.680]  讓我慢慢還
[00:07:24.680 --> 00:07:26.240]  其實這是一個
[00:07:26.240 --> 00:07:28.720]  很厚臉皮的請求
[00:07:28.720 --> 00:07:32.840]  因為你根本沒機會還得到
[00:07:32.840 --> 00:07:33.720]  我在想
[00:07:33.720 --> 00:07:35.000]  如果我是國王的時候
[00:07:35.000 --> 00:07:36.640]  我會怎麼說呢
[00:07:36.640 --> 00:07:38.400]  我在想如果我是國王的時候
[00:07:38.400 --> 00:07:39.640]  你要還錢
[00:07:39.640 --> 00:07:40.920]  你怎麼還呢
[00:07:40.920 --> 00:07:42.440]  你有二十萬年的生命
[00:07:42.440 --> 00:07:45.440]  可以每天工作幫我還錢嗎
[00:07:45.440 --> 00:07:47.840]  不行,不過這個僕人很好運
[00:07:47.840 --> 00:07:49.600]  因為我不是他的主人
[00:07:49.600 --> 00:07:50.720]  這個主人很慷慨
[00:07:50.720 --> 00:07:51.960]  這個主人怎樣呢
[00:07:51.960 --> 00:07:55.400]  聖經說主人就動了持心
[00:07:55.400 --> 00:07:57.600]  把他釋放了
[00:07:57.600 --> 00:08:00.240]  並且免了他的債
[00:08:00.240 --> 00:08:01.600]  嘩
[00:08:01.600 --> 00:08:03.120]  這個國王的舉動
[00:08:03.120 --> 00:08:05.840]  大家怎樣形容他這個舉動呢
[00:08:05.840 --> 00:08:07.640]  我覺得難以置信
[00:08:07.640 --> 00:08:10.120]  竟然有這麼好的國王
[00:08:10.120 --> 00:08:12.920]  但很多時候
[00:08:12.920 --> 00:08:15.840]  當我們讀到這個故事的時候
[00:08:15.840 --> 00:08:18.480]  我們很容易會陶醉在這個
[00:08:18.480 --> 00:08:20.040]  嘩,happy ending
[00:08:20.040 --> 00:08:21.160]  一個很幸福
[00:08:21.160 --> 00:08:21.800]  很美滿
[00:08:21.800 --> 00:08:24.600]  很快樂的一個故事的結束裡面
[00:08:24.600 --> 00:08:28.920]  但是很多時候我們往往會忘記了
[00:08:28.920 --> 00:08:32.280]  很多時候我們往往會忘記了
[00:08:32.280 --> 00:08:34.840]  這筆被免去的債
[00:08:34.840 --> 00:08:35.880]  我們跳到下一張
[00:08:35.880 --> 00:08:38.400]  我們跳到下一張的slide
[00:08:38.400 --> 00:08:39.360]  沒錯
[00:08:39.360 --> 00:08:43.560]  我們知道這個債務已經被取消了
[00:08:43.560 --> 00:08:46.560]  但是大家有沒有想過
[00:08:46.560 --> 00:08:48.360]  取消了的債
[00:08:48.360 --> 00:08:50.040]  你始終都要有人承擔的
[00:08:50.040 --> 00:08:52.200]  始終都要有人結帳的
[00:08:52.200 --> 00:08:54.440]  大家有沒有收過告票
[00:08:54.440 --> 00:08:55.520]  超速
[00:08:55.520 --> 00:08:57.200]  現在超速很貴的
[00:08:57.200 --> 00:08:59.560]  你收過超速的告票之後
[00:08:59.560 --> 00:09:01.440]  那就要付罰款了
[00:09:01.440 --> 00:09:02.760]  但不一定你付的
[00:09:02.760 --> 00:09:04.440]  如果你找到有另外一個人
[00:09:04.440 --> 00:09:06.520]  去一個nomination form
[00:09:06.520 --> 00:09:07.960]  如果那時候開車的不是你
[00:09:07.960 --> 00:09:09.280]  你找到另一個人開車的時候
[00:09:09.280 --> 00:09:11.400]  你就轉回給那個人
[00:09:11.400 --> 00:09:13.600]  但是你無論轉哪個名字
[00:09:13.600 --> 00:09:15.920]  你都要有人付錢的
[00:09:15.920 --> 00:09:18.720]  這筆債永遠都要有人付錢的
[00:09:18.720 --> 00:09:19.880]  同樣
[00:09:19.880 --> 00:09:20.920]  在這個故事裡面
[00:09:20.920 --> 00:09:23.720]  沒錯,這個僕人的債是被免去的
[00:09:23.720 --> 00:09:26.320]  究竟這筆債是誰付錢的?
[00:09:26.320 --> 00:09:27.600]  誰付的?
[00:09:27.600 --> 00:09:29.040]  國王付了
[00:09:29.040 --> 00:09:31.080]  他的主人幫他付了錢
[00:09:31.080 --> 00:09:32.360]  同樣
[00:09:32.360 --> 00:09:35.160]  當上帝寬恕罪人的時候
[00:09:35.160 --> 00:09:36.760]  並不是說
[00:09:36.760 --> 00:09:41.480]  這個所欠的款項
[00:09:41.480 --> 00:09:44.800]  不再需要你去付任何的代價
[00:09:44.800 --> 00:09:48.200]  聖經在約翰福音的三章十六節那裡說
[00:09:48.200 --> 00:09:50.280]  神愛世人
[00:09:50.280 --> 00:09:52.920]  甚至將他獨生子賜給他們
[00:09:52.920 --> 00:09:55.720]  叫一切信他的不至滅亡
[00:09:55.720 --> 00:09:57.920]  反得永生
[00:09:57.920 --> 00:10:00.720]  這一段的經文其實就是告訴我們
[00:10:00.720 --> 00:10:06.760]  上帝的獨生子就是神要付出的代價
[00:10:06.760 --> 00:10:08.560]  意思就是說
[00:10:08.560 --> 00:10:10.720]  對於那些來到神面前
[00:10:10.720 --> 00:10:13.840]  真心認罪悔過的人
[00:10:13.840 --> 00:10:16.680]  神的應許說必定寬恕
[00:10:16.680 --> 00:10:20.680]  並不是說這個代價就從此不需要付
[00:10:20.680 --> 00:10:26.320]  因為上帝從來沒有改變或免除了罪的代價或後果
[00:10:26.320 --> 00:10:27.960]  而這個後果
[00:10:27.960 --> 00:10:28.960]  聖經說得很清楚
[00:10:28.960 --> 00:10:35.360]  罪的功架、罪的代價、後果就是死亡
[00:10:35.360 --> 00:10:36.360]  事實上
[00:10:36.360 --> 00:10:38.720]  在神寬恕罪人的時候
[00:10:38.720 --> 00:10:41.520]  是他的獨生兒子耶穌基督
[00:10:41.520 --> 00:10:45.400]  為罪人付上了這個罪的代價
[00:10:45.400 --> 00:10:47.280]  代替了世人
[00:10:47.280 --> 00:10:51.440]  代替世人來體驗死亡的滋味
[00:10:51.440 --> 00:10:53.240]  以致我們信耶穌的人
[00:10:53.240 --> 00:10:56.720]  可以脫離罪的核制
[00:10:56.720 --> 00:11:00.760]  可以免除死亡的恐懼
[00:11:00.760 --> 00:11:02.680]  重新得到生命的自由
[00:11:02.680 --> 00:11:05.480]  這正正是這個故事裏面
[00:11:05.480 --> 00:11:08.680]  這個僕人發生的事情
[00:11:08.680 --> 00:11:11.280]  這個僕人由於主人對他的赦免
[00:11:11.280 --> 00:11:16.240]  他可以不再有債務纏身
[00:11:16.240 --> 00:11:19.160]  可以重獲自由
[00:11:19.160 --> 00:11:21.640]  不過大家留意
[00:11:21.640 --> 00:11:25.560]  這個僕人在整個被赦免的過程裏面
[00:11:25.560 --> 00:11:27.640]  他做過甚麼
[00:11:27.640 --> 00:11:29.320]  甚麼都沒有做過
[00:11:29.320 --> 00:11:34.360]  主人亦沒有要求他儘量償還
[00:11:34.360 --> 00:11:38.000]  儘量償還不完的就算了,就取消了
[00:11:38.000 --> 00:11:39.160]  主人沒有這樣說
[00:11:39.160 --> 00:11:46.720]  換句話來說,主人並不是幫他
[00:11:46.720 --> 00:11:52.000]  給你一些財務計劃、財務援助、分期付款
[00:11:52.000 --> 00:11:54.360]  幫你怎樣還錢
[00:11:54.360 --> 00:11:56.360]  並不是這樣
[00:11:56.360 --> 00:12:00.400]  而是完完全全一份禮物
[00:12:00.400 --> 00:12:07.360]  一份這個僕人沒有做過任何事情而賺取的禮物
[00:12:07.360 --> 00:12:11.200]  當耶穌被釘在十字架上的時候
[00:12:11.200 --> 00:12:12.600]  主耶穌為每一個人
[00:12:12.600 --> 00:12:17.520]  包括你和我承擔了所有罪惡和咒詛
[00:12:17.520 --> 00:12:18.800]  留意
[00:12:18.800 --> 00:12:23.760]  祂沒有要求我們儘我們的能力做好人
[00:12:23.760 --> 00:12:28.000]  做不夠數的神就先來赦免我們
[00:12:28.000 --> 00:12:29.840]  事實上說到寬恕
[00:12:29.840 --> 00:12:35.680]  其實罪人就是神恩典憐憫
[00:12:35.680 --> 00:12:39.720]  一個被動的受惠者
[00:12:39.720 --> 00:12:40.720]  換句話來說
[00:12:40.720 --> 00:12:47.560]  罪惡的赦免完全是罪人從神得到的一份禮物
[00:12:47.560 --> 00:12:49.600]  所需要的只是我們來到神面前
[00:12:49.600 --> 00:12:52.960]  一個認罪悔過的心
[00:12:52.960 --> 00:12:54.480]  耶穌曾經命令
[00:12:54.480 --> 00:12:57.560]  祂的信徒要走到世界的每一個角落
[00:12:57.560 --> 00:13:01.440]  和每一個民族、每一個國家、每一個人來傳福音
[00:13:01.440 --> 00:13:02.560]  即是說甚麼?
[00:13:02.560 --> 00:13:06.040]  即是說這份福音是給全世界所有的人
[00:13:06.040 --> 00:13:07.680]  這份禮物是給每一個人的
[00:13:07.680 --> 00:13:09.400]  不理我們的膚色
[00:13:09.400 --> 00:13:11.560]  不理我們的財富、社會地位
[00:13:11.560 --> 00:13:12.840]  各樣都不需要
[00:13:12.840 --> 00:13:14.240]  亦都有分別
[00:13:14.240 --> 00:13:18.240]  都是可以領受神給我們這份禮物
[00:13:18.240 --> 00:13:23.200]  不過雖然這份禮物是可以讓每一個人都得到
[00:13:23.200 --> 00:13:29.560]  不過現實上並不是每一個人都願意收到這份禮物
[00:13:29.560 --> 00:13:35.600]  回到這個故事,當這個僕人看到自己沒有辦法再償還的時候
[00:13:35.600 --> 00:13:39.800]  他就跪下求主人
[00:13:39.800 --> 00:13:49.920]  這個事情就和耶穌在路加福音的31到32節中間
[00:13:49.920 --> 00:13:56.040]  耶穌所說的話的意思是一樣的
[00:13:56.040 --> 00:14:02.040]  主耶穌說:「無病的人,用不著醫生;有病的人,才用得著。」
[00:14:02.040 --> 00:14:10.240]  「耶穌你本不是來召義人悔改,乃是召罪人悔改。」
[00:14:10.240 --> 00:14:15.160]  所以儘管上帝的寬恕是給每一個人
[00:14:15.160 --> 00:14:20.560]  但只有那些真心認罪悔過的人才能夠得到寬恕
[00:14:20.560 --> 00:14:25.840]  好了,當這個欠債被取消之後
[00:14:25.840 --> 00:14:28.920]  這個僕人就以自由的身份離開了
[00:14:28.920 --> 00:14:32.800]  不再是欠款人,而是自由人
[00:14:32.800 --> 00:14:36.280]  同樣,當上帝寬恕罪人的時候
[00:14:36.280 --> 00:14:38.680]  我們的罪債就會得到赦免
[00:14:38.680 --> 00:14:42.480]  不再是罪過勞僕,不再受罪的克制
[00:14:42.480 --> 00:14:49.200]  可以自由地過一個合神心意的生活
[00:14:49.200 --> 00:14:53.000]  讓我們看看這個故事繼續發展下去
[00:14:53.000 --> 00:14:58.600]  這個僕人被宣佈不再欠債
[00:14:58.600 --> 00:15:01.960]  他出去之後遇到他自己的僕人
[00:15:01.960 --> 00:15:06.040]  這個僕人欠他十兩銀子
[00:15:06.040 --> 00:15:09.640]  十兩銀子大概是兩三個月的工資左右
[00:15:09.640 --> 00:15:12.240]  雖然兩三個月的工資不是小數目
[00:15:12.240 --> 00:15:15.560]  但絕對是有償還的機會
[00:15:15.560 --> 00:15:20.640]  但是這個僕人雖然跪下來乞求他
[00:15:20.640 --> 00:15:22.680]  讓他慢慢償還
[00:15:22.680 --> 00:15:28.400]  但這個僕人卻是對他自己的僕人相當的苛刻
[00:15:28.400 --> 00:15:32.520]  甚至要關他去監獄裏面
[00:15:32.520 --> 00:15:37.080]  當整個事情被他的主人知道的時候
[00:15:37.080 --> 00:15:39.920]  主人很生氣
[00:15:39.920 --> 00:15:41.640]  他就叫這個僕人來說
[00:15:41.640 --> 00:15:45.320]  你這個惡僕,我寬恕你
[00:15:45.320 --> 00:15:49.400]  但你卻是沒有寬恕欠你的錢的人
[00:15:49.400 --> 00:15:55.280]  甚至要把他抓去監獄裏面
[00:15:55.280 --> 00:15:58.440]  所以你都會受到同樣的待遇
[00:15:58.440 --> 00:16:02.000]  所以就將這個惡僕關進監獄
[00:16:02.000 --> 00:16:06.440]  直至債項被還清為止
[00:16:06.440 --> 00:16:07.800]  很可惜吧
[00:16:07.800 --> 00:16:12.040]  一個本來很開心、很美麗的結局
[00:16:12.040 --> 00:16:16.600]  現在卻成為一個令人很惋惜的結局
[00:16:16.600 --> 00:16:20.600]  在23節,如果我們看回第23節
[00:16:20.600 --> 00:16:22.600]  其實耶穌早就講得很清楚
[00:16:22.600 --> 00:16:29.320]  這個比喻其實是要讓我們更加知道多一點天國的事情
[00:16:29.320 --> 00:16:31.400]  我們知道什麼事情?
[00:16:31.400 --> 00:16:33.240]  上帝是聖潔的
[00:16:33.240 --> 00:16:35.400]  所以在神的國度裏面
[00:16:35.400 --> 00:16:38.040]  是不可以容許有任何的罪惡
[00:16:38.040 --> 00:16:42.200]  所以耶穌在35節裏面做了一個總結
[00:16:42.200 --> 00:16:47.400]  就是你們各人若不從心裏要恕你的弟兄
[00:16:47.400 --> 00:16:50.040]  我的天父也要這樣待你們了
[00:16:50.040 --> 00:16:52.120]  換句話來說,大家聽清楚
[00:16:52.120 --> 00:16:57.320]  要恕從來不是一個神給人的建議
[00:16:57.320 --> 00:17:01.720]  要恕也從來不是我們一個選項
[00:17:01.720 --> 00:17:06.520]  要恕在聖經裏面從來是一個命令
[00:17:06.520 --> 00:17:09.560]  一個神對人的要求
[00:17:09.560 --> 00:17:10.760]  為甚麼?
[00:17:10.760 --> 00:17:13.320]  因為是神國度裏面的律法
[00:17:13.320 --> 00:17:17.080]  不過我們也不是神
[00:17:17.080 --> 00:17:21.000]  怎能夠原諒?
[00:17:21.000 --> 00:17:25.240]  我想大家留意第35節裏面所講到的
[00:17:25.240 --> 00:17:29.080]  從心裏要恕
[00:17:29.080 --> 00:17:30.920]  什麼意思?
[00:17:30.920 --> 00:17:34.200]  什麼叫從心裏要恕?
[00:17:34.200 --> 00:17:36.680]  有一個這樣的故事
[00:17:36.680 --> 00:17:39.880]  有一個老頭子,他的名字叫特朗普
[00:17:39.880 --> 00:17:43.800]  這個老頭子病得快要死了
[00:17:43.800 --> 00:17:46.520]  在最後的日子裏面,他想起他的老朋友
[00:17:46.520 --> 00:17:49.320]  剛好他的老朋友叫拜登
[00:17:49.320 --> 00:17:52.120]  他們曾經是好朋友
[00:17:52.120 --> 00:17:55.400]  但因為有一次玩一個搶王位的遊戲
[00:17:55.400 --> 00:17:56.680]  玩到翻臉
[00:17:56.680 --> 00:17:59.240]  一個說是我贏,一個說我沒輸
[00:17:59.240 --> 00:18:00.360]  最後就這樣翻臉了
[00:18:00.360 --> 00:18:02.840]  本來的朋友就成為了敵人
[00:18:02.840 --> 00:18:06.840]  這個老頭子知道他離世的日子近了
[00:18:06.840 --> 00:18:11.000]  他就不想帶著不安與仇恨離開世界
[00:18:11.000 --> 00:18:13.720]  所以他就叫了拜登來見他
[00:18:13.720 --> 00:18:15.960]  雖然拜登很不想去
[00:18:15.960 --> 00:18:17.640]  不過最後都去了
[00:18:17.640 --> 00:18:20.120]  不過去到之後很出乎他的意料
[00:18:20.120 --> 00:18:23.560]  因為特朗普竟然向拜登道歉
[00:18:23.560 --> 00:18:25.560]  從前我所做的事情、說的說話
[00:18:25.560 --> 00:18:29.320]  如果得罪過你的,求你寬恕我
[00:18:29.320 --> 00:18:30.680]  還有你可以放心
[00:18:30.680 --> 00:18:33.640]  你傷害過我的事情,我都已經寬恕了你
[00:18:33.640 --> 00:18:35.640]  我已經原諒了你
[00:18:35.640 --> 00:18:37.960]  很漂亮的結局
[00:18:37.960 --> 00:18:42.360]  好了,大家握手道別
[00:18:42.360 --> 00:18:44.920]  當拜登要走出房門的時候
[00:18:44.920 --> 00:18:46.680]  特朗普就大聲說
[00:18:46.680 --> 00:18:49.560]  拜登拜登,你記住
[00:18:49.560 --> 00:18:52.360]  如果我真的康復的話
[00:18:52.360 --> 00:18:57.400]  我剛才所說的話是不算數的
[00:18:57.400 --> 00:19:00.920]  大家可能會爭辯
[00:19:00.920 --> 00:19:03.000]  究竟這個特朗普的寬恕
[00:19:03.000 --> 00:19:05.320]  是不是真正的寬恕
[00:19:05.320 --> 00:19:08.840]  但我們可以同意一件事
[00:19:08.840 --> 00:19:15.240]  這個寬恕絕對不是從心底裡發出的寬恕
[00:19:15.240 --> 00:19:16.600]  可以說在這個故事裡面
[00:19:16.600 --> 00:19:18.040]  這個特朗普的寬恕
[00:19:18.040 --> 00:19:21.720]  是以一種自我為中心的寬恕
[00:19:21.720 --> 00:19:26.680]  他原諒,只不過為了自己的感覺良好一點
[00:19:26.680 --> 00:19:29.640]  特朗普的寬恕
[00:19:29.640 --> 00:19:34.360]  並不是耶穌在聖經裡面所說的寬恕
[00:19:34.360 --> 00:19:35.640]  聖經要求的寬恕
[00:19:35.640 --> 00:19:39.000]  是從心底裡發出來的寬恕
[00:19:39.000 --> 00:19:40.920]  而這種寬恕
[00:19:40.920 --> 00:19:46.680]  是屬於一個屬神生命的寬恕
[00:19:46.680 --> 00:19:49.480]  我想大家都聽過一個很古老的寓言
[00:19:49.480 --> 00:19:51.000]  聽過很多次
[00:19:51.000 --> 00:19:53.080]  有一次風來挑戰太陽
[00:19:53.080 --> 00:19:56.280]  看誰可以吹走路上行人的外衣
[00:19:56.280 --> 00:19:58.200]  風就吹來吹去
[00:19:58.200 --> 00:19:59.080]  吹來吹去吹不到
[00:19:59.080 --> 00:20:00.840]  因為風越大力吹的時候
[00:20:00.840 --> 00:20:03.160]  這個人就越拉緊他的衣服
[00:20:03.160 --> 00:20:04.440]  到太陽出來的時候
[00:20:04.440 --> 00:20:05.560]  太陽一出來
