
[00:00:00.000 --> 00:00:04.000]  愛是包括犧牲和付出
[00:04:20.000 --> 00:04:22.000]  每一段的關係都有一個進程
[00:04:22.000 --> 00:04:24.000]  有一個改變的進程
[00:04:24.000 --> 00:04:26.000]  每一個階段都有一個改變的進程
[00:04:26.000 --> 00:04:28.000]  在這個改變的進程當中
[00:04:28.000 --> 00:04:30.000]  在這個改變的進程當中
[00:04:30.000 --> 00:04:32.000]  怎樣更加建立這份關係
[00:04:32.000 --> 00:04:34.000]  這個反而是最重要
[00:04:34.000 --> 00:04:38.000]  我們先從今天看看
[00:04:38.000 --> 00:04:41.000]  究竟原來神在這個愛的關係裏面
[00:04:41.000 --> 00:04:45.000]  有很多痛苦藏在裏面
[00:04:45.000 --> 00:04:49.000]  是祂的子民帶來給祂的
[00:04:51.000 --> 00:04:54.000]  而這些傷害
[00:04:54.000 --> 00:04:58.000]  歸納在今天我們所看的第二章
[00:04:58.000 --> 00:05:00.000]  第二至十五節當中
[00:05:00.000 --> 00:05:07.000]  在這短短的十四節經文裏面
[00:05:07.000 --> 00:05:10.000]  裏面講了給我們知道
[00:05:10.000 --> 00:05:15.000]  有三大類傷害神和神的子民之間的關係
[00:05:19.000 --> 00:05:21.000]  而這個關係的傷害
[00:05:21.000 --> 00:05:23.000]  也都同時反映在
[00:05:23.000 --> 00:05:27.000]  先知何西亞和他的太太戈敏的身上
[00:05:27.000 --> 00:05:31.000]  這個傷害同樣反映著
[00:05:31.000 --> 00:05:33.000]  先知何西亞和他的太太戈敏的身上
[00:05:33.000 --> 00:05:35.000]  我歸納三類
[00:05:35.000 --> 00:05:38.000]  第一類叫做移情別戀
[00:05:38.000 --> 00:05:44.000]  或者用宗教的說法叫做拜偶像
[00:05:44.000 --> 00:05:48.000]  第二類是沒有感恩的心
[00:05:50.000 --> 00:05:53.000]  第三類是假冒偽善的愛
[00:05:53.000 --> 00:05:57.000]  在這三類的傷害當中
[00:05:57.000 --> 00:06:02.000]  我們看看究竟上帝和神的子民
[00:06:02.000 --> 00:06:05.000]  或者先知和他的太太戈敏
[00:06:05.000 --> 00:06:08.000]  那個關係破裂到一個什麼情況
[00:06:08.000 --> 00:06:10.000]  上帝與子民的關係
[00:06:10.000 --> 00:06:12.000]  或者說何西亞與他太太的關係
[00:06:12.000 --> 00:06:14.000]  破裂到什麼程度
[00:06:14.000 --> 00:06:17.000]  怎麼被撕碎
[00:06:17.000 --> 00:06:20.000]  上帝或者先知何西亞
[00:06:20.000 --> 00:06:23.000]  為什麼仍然去愛著他的子民
[00:06:23.000 --> 00:06:25.000]  愛著他的太太呢
[00:06:25.000 --> 00:06:27.000]  上帝和何西亞先知
[00:06:27.000 --> 00:06:31.000]  是如何接受愛他的子民和他太太
[00:06:31.000 --> 00:06:33.000]  所以希望大家等一會
[00:06:33.000 --> 00:06:36.000]  從今天開始我們看何西亞先知書的時候
[00:06:36.000 --> 00:06:39.000]  當我們從今天開始看何西亞先知書的時候
[00:06:39.000 --> 00:06:42.000]  我們必須要帶著一個這樣的理解
[00:06:42.000 --> 00:06:45.000]  從以下所說的經文
[00:06:45.000 --> 00:06:47.000]  全部
[00:06:47.000 --> 00:06:50.000]  是一種兩開的說法
[00:06:50.000 --> 00:06:53.000]  是上帝和他的子民
[00:06:53.000 --> 00:06:55.000]  一同時說
[00:06:55.000 --> 00:06:58.000]  神的先知和他的太太的關係
[00:06:58.000 --> 00:07:02.000]  兩者混在一起
[00:07:02.000 --> 00:07:05.000]  去反映出
[00:07:05.000 --> 00:07:07.000]  那種痛苦
[00:07:07.000 --> 00:07:09.000]  我們一起去看一下
[00:07:09.000 --> 00:07:12.000]  和我們一起去看的是第二節第五節
[00:07:12.000 --> 00:07:15.000]  我們先看第二節第五節
[00:07:15.000 --> 00:07:17.000]  神怎麼處理
[00:07:17.000 --> 00:07:19.000]  他的子民在犯罪的時候
[00:07:19.000 --> 00:07:21.000]  第一個問題
[00:07:21.000 --> 00:07:23.000]  犯罪的時候的第一個問題
[00:07:23.000 --> 00:07:26.000]  就是移情別戀
[00:07:26.000 --> 00:07:27.000]  移情別戀
[00:07:27.000 --> 00:07:29.000]  或者用宗教的層面來說
[00:07:29.000 --> 00:07:32.000]  就是敬拜偶像
[00:07:32.000 --> 00:07:35.000]  什麼叫敬拜偶像呢
[00:07:35.000 --> 00:07:36.000]  這個敬拜偶像
[00:07:36.000 --> 00:07:38.000]  其實就是說你喜歡的東西
[00:07:38.000 --> 00:07:42.000]  你去看你所喜歡的
[00:07:42.000 --> 00:07:43.000]  你喜歡的東西
[00:07:43.000 --> 00:07:44.000]  你可以把它變成偶像
[00:07:44.000 --> 00:07:46.000]  你所喜歡的就變成偶像
[00:07:46.000 --> 00:07:48.000]  我們看一下第二節第五節
[00:07:48.000 --> 00:07:50.000]  我們看第二節第五節
[00:07:50.000 --> 00:07:52.000]  打開聖經我們一起讀
[00:07:52.000 --> 00:07:53.000]  我們打開聖經一同來讀
[00:07:53.000 --> 00:07:55.000]  我們一起讀
[00:07:55.000 --> 00:08:00.000]  你們要與你們的母親大大爭辯
[00:08:00.000 --> 00:08:03.000]  因為她不是我的妻子
[00:08:03.000 --> 00:08:06.000]  我也不是她的丈夫
[00:08:06.000 --> 00:08:09.000]  叫她除掉念上的淫杖
[00:08:09.000 --> 00:08:11.000]  和空間的淫態
[00:08:11.000 --> 00:08:14.000]  免得我剝她的衣服
[00:08:14.000 --> 00:08:18.000]  使她赤體與才生的時候一樣
[00:08:18.000 --> 00:08:20.000]  使她如曠野
[00:08:20.000 --> 00:08:22.000]  如乾旱之地
[00:08:22.000 --> 00:08:24.000]  因渴而死
[00:08:24.000 --> 00:08:27.000]  我必不憐憫她的兒女
[00:08:27.000 --> 00:08:31.000]  因為他們是從淫亂而生的
[00:08:31.000 --> 00:08:34.000]  他們的母親行了淫亂
[00:08:34.000 --> 00:08:38.000]  懷他們的母做了可羞恥的事
[00:08:38.000 --> 00:08:42.000]  因為她說我要隨從所愛的
[00:08:42.000 --> 00:08:48.000]  我的餅、水、羊毛、麻、油、酒
[00:08:48.000 --> 00:08:51.000]  都是他們給的
[00:08:51.000 --> 00:08:52.000]  看一段聖經的裏面
[00:08:52.000 --> 00:08:54.000]  在這個聖經裏面
[00:08:54.000 --> 00:08:55.000]  我們看見一件事
[00:08:55.000 --> 00:08:56.000]  我們看見一件事
[00:08:56.000 --> 00:09:01.000]  先知和何西亞的太太
[00:09:01.000 --> 00:09:02.000]  何西亞的太太
[00:09:02.000 --> 00:09:04.000]  是上帝要她娶的一個淫婦
[00:09:04.000 --> 00:09:06.000]  是上帝要她娶的淫婦
[00:09:06.000 --> 00:09:07.000]  這個淫婦
[00:09:07.000 --> 00:09:09.000]  即是由外面淫到裏面
[00:09:09.000 --> 00:09:10.000]  什麼?
[00:09:10.000 --> 00:09:11.000]  愛
[00:09:11.000 --> 00:09:13.000]  她淫啊
[00:09:13.000 --> 00:09:16.000]  她淫從裏到外
[00:09:16.000 --> 00:09:19.000]  每個方面她出的思想行為
[00:09:19.000 --> 00:09:21.000]  一切都是這樣淫亂的
[00:09:21.000 --> 00:09:24.000]  因為她思想行為一切都是淫亂的
[00:09:24.000 --> 00:09:26.000]  上帝痛到一個什麼地步呢?
[00:09:26.000 --> 00:09:28.000]  上帝痛到什麼地步呢?
[00:09:28.000 --> 00:09:29.000]  她不想講啊
[00:09:29.000 --> 00:09:30.000]  她不想講
[00:09:30.000 --> 00:09:31.000]  她叫啊
[00:09:31.000 --> 00:09:34.000]  你兒女都要和你媽媽爭辯吧
[00:09:34.000 --> 00:09:37.000]  兒女和媽媽去爭辯吧
[00:09:37.000 --> 00:09:39.000]  你看看你媽媽是一個什麼樣的人
[00:09:39.000 --> 00:09:41.000]  你看看我這是什麼樣的人
[00:09:41.000 --> 00:09:44.000]  我都講不出口
[00:09:44.000 --> 00:09:45.000]  我都講不出口
[00:09:45.000 --> 00:09:47.000]  我都不想再做她丈夫
[00:09:47.000 --> 00:09:49.000]  我不想做她丈夫
[00:09:49.000 --> 00:09:50.000]  她再不是我太太
[00:09:50.000 --> 00:09:51.000]  她也不是我太太
[00:09:51.000 --> 00:09:53.000]  都一種這麼激烈的狀態
[00:09:53.000 --> 00:09:54.000]  都一種這麼激烈的狀態
[00:09:54.000 --> 00:09:55.000]  到這個極的狀態
[00:09:55.000 --> 00:09:58.000]  你說 嘩 為什麼激烈到這麼緊要啊
[00:09:58.000 --> 00:10:00.000]  來 激烈到這個程度嗎?
[00:10:00.000 --> 00:10:01.000]  你娶她做太太
[00:10:01.000 --> 00:10:03.000]  你就應該疼她到底了
[00:10:03.000 --> 00:10:05.000]  所以只要你娶她做太太
[00:10:05.000 --> 00:10:06.000]  就一定能愛她多一點
[00:10:06.000 --> 00:10:07.000]  我經常都有句金句的
[00:10:07.000 --> 00:10:08.000]  跟朋友講
[00:10:08.000 --> 00:10:10.000]  我知道有一個金句
[00:10:10.000 --> 00:10:11.000]  跟朋友講
[00:10:11.000 --> 00:10:13.000]  老婆娶回來是疼的
[00:10:13.000 --> 00:10:15.000]  老婆娶回來是愛的
[00:10:15.000 --> 00:10:18.000]  我去嫁給一個丈夫呢
[00:10:18.000 --> 00:10:21.000]  我作為她的丈夫呢
[00:10:21.000 --> 00:10:22.000]  就是去呵護她的
[00:10:22.000 --> 00:10:24.000]  就是去呵護她的
[00:10:24.000 --> 00:10:25.000]  一個這樣的關係
[00:10:25.000 --> 00:10:26.000]  就是這樣的關係
[00:10:26.000 --> 00:10:28.000]  但是為什麼到一個什麼程度
[00:10:28.000 --> 00:10:32.000]  才寫出這麼激烈的話呢?
[00:10:32.000 --> 00:10:35.000]  什麼情況引起先生寫出這麼激烈的話?
[00:10:35.000 --> 00:10:38.000]  因為她的太太過敏
[00:10:38.000 --> 00:10:39.000]  她的太太過敏
[00:10:39.000 --> 00:10:42.000]  有一大籮的情人
[00:10:42.000 --> 00:10:44.000]  有一大籮的情人
[00:10:44.000 --> 00:10:46.000]  男朋友多得不堪
[00:10:46.000 --> 00:10:47.000]  男朋友多得不堪
[00:10:47.000 --> 00:10:48.000]  當一個父親
[00:10:48.000 --> 00:10:49.000]  作為一個父親
[00:10:49.000 --> 00:10:50.000]  作為一個丈夫
[00:10:50.000 --> 00:10:51.000]  作為一個丈夫
[00:10:51.000 --> 00:10:52.000]  見到這樣的情況
[00:10:52.000 --> 00:10:53.000]  見到這樣的情況
[00:10:53.000 --> 00:10:54.000]  你還有什麼好講的?
[00:10:54.000 --> 00:10:55.000]  你還有什麼好講的?
[00:10:55.000 --> 00:10:57.000]  你原本去愛護她的太太
[00:10:57.000 --> 00:10:59.000]  你原本去愛護她的太太
[00:10:59.000 --> 00:11:03.000]  她竟然一次再次三次
[00:11:03.000 --> 00:11:06.000]  不斷地在你的前面也好後面也好
[00:11:06.000 --> 00:11:10.000]  都去嘗試去毀滅這段的關係
[00:11:10.000 --> 00:11:12.000]  她都是一而再再而三的
[00:11:12.000 --> 00:11:14.000]  都嘗試去毀滅這種關係
[00:11:14.000 --> 00:11:16.000]  傷害這段的關係
[00:11:16.000 --> 00:11:17.000]  傷害這種關係
[00:11:17.000 --> 00:11:18.000]  之前是怎麼樣?
[00:11:18.000 --> 00:11:19.000]  之前是怎麼樣?
[00:11:19.000 --> 00:11:20.000]  之前是怎麼樣?
[00:11:20.000 --> 00:11:21.000]  之前是怎樣?
[00:11:21.000 --> 00:11:22.000]  之前是怎樣?
[00:11:22.000 --> 00:11:23.000]  在這樣的狀態之下
[00:11:23.000 --> 00:11:24.000]  在這樣的狀態之下
[00:11:24.000 --> 00:11:26.000]  我見到她的印象
[00:11:26.000 --> 00:11:27.000]  我見到她的印象
[00:11:27.000 --> 00:11:28.000]  我見到她的印象
[00:11:28.000 --> 00:11:29.000]  形態
[00:11:29.000 --> 00:11:30.000]  我真的忍受不住
[00:11:30.000 --> 00:11:31.000]  我真的忍受不住
[00:11:31.000 --> 00:11:32.000]  我真的忍受不住
[00:11:32.000 --> 00:11:33.000]  於是怎麼樣?
[00:11:33.000 --> 00:11:34.000]  於是怎麼樣?
[00:11:34.000 --> 00:11:35.000]  第三節講
[00:11:35.000 --> 00:11:36.000]  第三節講
[00:11:36.000 --> 00:11:37.000]  她真的很想
[00:11:37.000 --> 00:11:38.000]  她真的很想
[00:11:38.000 --> 00:11:39.000]  她真的很想
[00:11:39.000 --> 00:11:40.000]  把她的衣服脫光
[00:11:40.000 --> 00:11:41.000]  把她的衣服脫光
[00:11:41.000 --> 00:11:42.000]  把她的衣服脫光
[00:11:42.000 --> 00:11:43.000]  把她的衣服脫光
[00:11:43.000 --> 00:11:44.000]  把她的衣服脫光
[00:11:44.000 --> 00:11:45.000]  暴露出她的醜態
[00:11:45.000 --> 00:11:46.000]  暴露出她的醜態
[00:11:46.000 --> 00:11:47.000]  暴露出她的醜態
[00:11:47.000 --> 00:11:48.000]  但是丁子梅
[00:11:48.000 --> 00:11:49.000]  但是丁子梅
[00:11:49.000 --> 00:11:51.000]  為什麼上帝要這樣做呢?
[00:11:51.000 --> 00:11:53.000]  為什麼上帝要這樣做呢?
[00:11:53.000 --> 00:11:56.000]  我們接著看第六節更嚴重
[00:11:56.000 --> 00:11:57.000]  我們接著看第六節更嚴重
[00:11:57.000 --> 00:11:59.000]  為什麼上帝要這樣做呢?
[00:11:59.000 --> 00:12:01.000]  為什麼上帝要這樣做呢?
[00:12:01.000 --> 00:12:02.000]  先知那種痛
[00:12:02.000 --> 00:12:03.000]  先知那種痛
[00:12:03.000 --> 00:12:04.000]  先知那種痛
[00:12:04.000 --> 00:12:05.000]  先知那種痛
[00:12:05.000 --> 00:12:07.000]  是一種說不出口的痛
[00:12:07.000 --> 00:12:08.000]  是一種說不出口的痛
[00:12:08.000 --> 00:12:09.000]  是一種說不出口的痛
[00:12:09.000 --> 00:12:10.000]  是一種說不出口的痛
[00:12:10.000 --> 00:12:12.000]  她在這樣的狀態下
[00:12:12.000 --> 00:12:13.000]  她在這樣的狀態下
[00:12:13.000 --> 00:12:14.000]  為什麼她不愛她太太?
[00:12:14.000 --> 00:12:15.000]  為什麼她不愛她太太?
[00:12:15.000 --> 00:12:16.000]  不是她不愛她太太
[00:12:16.000 --> 00:12:17.000]  不是她不愛她太太
[00:12:17.000 --> 00:12:18.000]  如果她不愛她太太就容易了
[00:12:18.000 --> 00:12:19.000]  如果她不愛她太太就容易了
[00:12:19.000 --> 00:12:20.000]  如果她不愛她太太就容易了
[00:12:20.000 --> 00:12:21.000]  你知道嗎?
[00:12:21.000 --> 00:12:23.000]  一段婚姻很簡單
[00:12:23.000 --> 00:12:24.000]  你看她是否正常
[00:12:24.000 --> 00:12:25.000]  你覺得她正常嗎?
[00:12:25.000 --> 00:12:26.000]  正常還是不好呢?
[00:12:26.000 --> 00:12:28.000]  如果這段婚姻是好是不好
[00:12:28.000 --> 00:12:30.000]  有一個很簡單的權貴標準
[00:12:30.000 --> 00:12:33.000]  當其中一方傷害了對方的時候
[00:12:33.000 --> 00:12:35.000]  當其中一方傷害了對方的時候
[00:12:35.000 --> 00:12:37.000]  受傷害的一方
[00:12:37.000 --> 00:12:38.000]  受傷害的一方
[00:12:38.000 --> 00:12:40.000]  是怎樣回應?
[00:12:40.000 --> 00:12:41.000]  是怎樣回應?
[00:12:41.000 --> 00:12:43.000]  如果受傷害的一方
[00:12:43.000 --> 00:12:45.000]  如果受傷害的一方
[00:12:45.000 --> 00:12:47.000]  會不會說
[00:12:47.000 --> 00:12:49.000]  算了吧
[00:12:49.000 --> 00:12:51.000]  沒所謂
[00:12:51.000 --> 00:12:52.000]  沒所謂
[00:12:52.000 --> 00:12:54.000]  由她繼續這樣
[00:12:54.000 --> 00:12:56.000]  由她繼續這樣
[00:12:56.000 --> 00:12:58.000]  如果是這樣的態度
[00:12:58.000 --> 00:12:59.000]  如果是這樣的態度
[00:12:59.000 --> 00:13:01.000]  就證明這段婚姻是有問題的
[00:13:01.000 --> 00:13:03.000]  證明這段婚姻是有問題的
[00:13:03.000 --> 00:13:05.000]  在這個世界上
[00:13:05.000 --> 00:13:07.000]  只要你越關心那個人
[00:13:07.000 --> 00:13:08.000]  就越關心這個人
[00:13:08.000 --> 00:13:09.000]  你就越緊張這件事
[00:13:09.000 --> 00:13:10.000]  你就越緊張這個人
[00:13:10.000 --> 00:13:13.000]  你就越緊張這個人的將來是如何
[00:13:13.000 --> 00:13:14.000]  就越緊張這個人
[00:13:14.000 --> 00:13:17.000]  如果當你不想再理會這個人的話
[00:13:17.000 --> 00:13:20.000]  你根本不愛這個人
[00:13:20.000 --> 00:13:21.000]  你根本不愛這個人
[00:13:21.000 --> 00:13:22.000]  關係已經破裂了
[00:13:22.000 --> 00:13:24.000]  關係已經破裂了
[00:13:24.000 --> 00:13:26.000]  在這段聖經當中
[00:13:26.000 --> 00:13:27.000]  在這段聖經當中
[00:13:27.000 --> 00:13:28.000]  我們可以看見
[00:13:28.000 --> 00:13:30.000]  一位移情別戀
[00:13:30.000 --> 00:13:32.000]  向其他的情人
[00:13:32.000 --> 00:13:34.000]  寧願拋媚的人
[00:13:34.000 --> 00:13:36.000]  如果移情別戀
[00:13:36.000 --> 00:13:38.000]  向其他的情人拋媚的人
[00:13:38.000 --> 00:13:41.000]  她對她的丈夫一切的公益
[00:13:41.000 --> 00:13:43.000]  她對她的丈夫一切的公益
[00:13:43.000 --> 00:13:44.000]  都視之為
[00:13:44.000 --> 00:13:46.000]  是從情人而得的
[00:13:46.000 --> 00:13:47.000]  都視之為
[00:13:47.000 --> 00:13:48.000]  是從情人而得的
[00:13:48.000 --> 00:13:50.000]  在這種狀態之下
[00:13:50.000 --> 00:13:51.000]  在這種狀態之下
[00:13:51.000 --> 00:13:53.000]  她的思維就開始扭曲了
[00:13:53.000 --> 00:13:55.000]  她的思維就開始扭曲了
[00:13:55.000 --> 00:13:56.000]  我留意到現在這個世代
[00:13:56.000 --> 00:13:58.000]  特別年輕那一代
[00:13:58.000 --> 00:14:01.000]  我留意到最年輕的這一代
[00:14:01.000 --> 00:14:03.000]  她對人的關係完全不理會
[00:14:03.000 --> 00:14:05.000]  她對人的關係完全不理會
[00:14:05.000 --> 00:14:06.000]  為甚麼
[00:14:06.000 --> 00:14:07.000]  無他
[00:14:07.000 --> 00:14:08.000]  沒有他
[00:14:08.000 --> 00:14:10.000]  因為電腦的緣故
[00:14:10.000 --> 00:14:11.000]  因為電腦的緣故
[00:14:11.000 --> 00:14:13.000]  你說阿穆斯你經常賴電腦
[00:14:13.000 --> 00:14:14.000]  你為甚麼賴電腦呢
[00:14:14.000 --> 00:14:16.000]  真是的
[00:14:16.000 --> 00:14:18.000]  電腦是一個催化劑
[00:14:18.000 --> 00:14:20.000]  電腦是一個催化劑
[00:14:20.000 --> 00:14:24.000]  電腦使人與人之間的關係斬斷
[00:14:24.000 --> 00:14:27.000]  電腦使人與人之間的關係斬斷
[00:14:27.000 --> 00:14:29.000]  而活在自己的空間當中
[00:14:29.000 --> 00:14:30.000]  而活在自己的空間當中
[00:14:30.000 --> 00:14:33.000]  你不相信你可以自己留意一下
[00:14:33.000 --> 00:14:35.000]  如果你不相信你可以留意一下
[00:14:35.000 --> 00:14:38.000]  我本身以前也是做電腦的
[00:14:38.000 --> 00:14:40.000]  因為我以前也是做電腦的
[00:14:40.000 --> 00:14:42.000]  我認識不少做電腦的人
[00:14:42.000 --> 00:14:43.000]  我認識不少做電腦的人
[00:14:43.000 --> 00:14:46.000]  他們有一個相同的特點
[00:14:46.000 --> 00:14:47.000]  他們有一個相同的特點
[00:14:47.000 --> 00:14:51.000]  就是他與人與人之間的關係是有問題的
[00:14:51.000 --> 00:14:54.000]  他與人與人之間的關係是有問題的
[00:14:54.000 --> 00:14:55.000]  他見到你他多數不會說話
[00:14:55.000 --> 00:14:57.000]  他就多數不會說話
[00:14:57.000 --> 00:14:58.000]  為甚麼
[00:14:58.000 --> 00:14:59.000]  因為他對的是電腦
[00:14:59.000 --> 00:15:01.000]  因為他對的是電腦
[00:15:01.000 --> 00:15:03.000]  他以為電腦是在幫他與人溝通
[00:15:03.000 --> 00:15:07.000]  他以為電腦能幫助人與人溝通
[00:15:07.000 --> 00:15:10.000]  但原來他所溝通的是自己的空間
[00:15:10.000 --> 00:15:12.000]  因為他所溝通的是自己的空間
[00:15:12.000 --> 00:15:14.000]  當人以為自己與人溝通的時候
[00:15:14.000 --> 00:15:17.000]  原來他只是與自己的空間溝通
[00:15:17.000 --> 00:15:19.000]  如果他以為他能溝通
[00:15:19.000 --> 00:15:20.000]  因為他只是與自己溝通
[00:15:20.000 --> 00:15:23.000]  就不懂得回應其他真正一個人對他的回應
[00:15:23.000 --> 00:15:27.000]  就不懂得回應別人對他的回應
[00:15:27.000 --> 00:15:28.000]  在這樣的情況之下
[00:15:28.000 --> 00:15:29.000]  在這樣的情況之下
[00:15:29.000 --> 00:15:31.000]  他所想的事情就會很扭曲
[00:15:31.000 --> 00:15:33.000]  他所想的事情就會很扭曲
[00:15:33.000 --> 00:15:35.000]  我曾經看過一篇研究
[00:15:35.000 --> 00:15:36.000]  我曾經看過一篇研究
[00:15:36.000 --> 00:15:42.000]  講到日本最早期所出現的一些宅男的情況
[00:15:42.000 --> 00:15:45.000]  講到日本最早期所出現的一些宅男的情況
[00:15:45.000 --> 00:15:46.000]  宅男有幾個特色
[00:15:46.000 --> 00:15:47.000]  宅男有幾個特色
[00:15:47.000 --> 00:15:48.000]  一定有兩樣東西
[00:15:48.000 --> 00:15:49.000]  一定有兩樣東西
[00:15:49.000 --> 00:15:50.000]  手提電話
[00:15:50.000 --> 00:15:51.000]  手提電話
[00:15:51.000 --> 00:15:52.000]  電腦上網
[00:15:52.000 --> 00:15:53.000]  電腦上網
[00:15:53.000 --> 00:15:55.000]  上網一定是打電腦遊戲
[00:15:55.000 --> 00:15:57.000]  上網一定是打電腦遊戲
[00:15:57.000 --> 00:15:58.000]  手機一定是做text
[00:15:58.000 --> 00:16:00.000]  手機一定是做text
[00:16:00.000 --> 00:16:01.000]  手機一定是做text
[00:16:01.000 --> 00:16:03.000]  在這兩種活動當中
[00:16:03.000 --> 00:16:05.000]  在這兩種活動當中
[00:16:05.000 --> 00:16:09.000]  他們可以塑造各種不同類型的性情在裏面
[00:16:09.000 --> 00:16:11.000]  他們可以塑造各種不同類型的性情在裏面
[00:16:11.000 --> 00:16:12.000]  他們可以塑造各種不同類型的性情在裏面
[00:16:12.000 --> 00:16:13.000]  你說很特別
[00:16:13.000 --> 00:16:14.000]  你說很特別
[00:16:14.000 --> 00:16:15.000]  他的人生就很豐富
[00:16:15.000 --> 00:16:16.000]  他的人生就很豐富
[00:16:16.000 --> 00:16:17.000]  不是很豐富
[00:16:17.000 --> 00:16:18.000]  不是很豐富
[00:16:18.000 --> 00:16:19.000]  不是很豐富
[00:16:19.000 --> 00:16:20.000]  不是很豐富
[00:16:20.000 --> 00:16:21.000]  是他個人的個性不能定性下來
[00:16:21.000 --> 00:16:22.000]  是他個人的個性不能定性下來
[00:16:22.000 --> 00:16:23.000]  是他個人的個性不能定性下來
[00:16:23.000 --> 00:16:24.000]  是他個人的個性不能定性下來
[00:16:24.000 --> 00:16:25.000]  是他個人的個性不能定性下來
[00:16:25.000 --> 00:16:26.000]  是他個人的個性不能定性下來
[00:16:26.000 --> 00:16:27.000]  是他個人的個性不能定性下來
[00:16:27.000 --> 00:16:28.000]  你問一下年輕人
[00:16:28.000 --> 00:16:29.000]  你問一下年輕人
[00:16:29.000 --> 00:16:35.000]  你問一下年輕人
[00:16:35.000 --> 00:16:36.000]  你問他自己個人的性格性情是怎樣
[00:16:36.000 --> 00:16:37.000]  他很難回答你
[00:16:37.000 --> 00:16:38.000]  你問他個人的性情是怎樣
