
[00:00:00.000 --> 00:00:02.920]  我們開始的時候,我們先離大去低頭,我們禱告媽
[00:01:26.500 --> 00:01:27.700]  後來他們悔改
[00:01:27.700 --> 00:01:30.300]  你想想如果一個悔改了的人
[00:01:30.300 --> 00:01:34.140]  基本上他的生命是會有改變的
[00:01:34.140 --> 00:01:38.140]  就不會再這麼殘酷了
[00:01:38.140 --> 00:01:41.740]  而且這次不只是君王悔改,是全城的人悔改
[00:01:41.740 --> 00:01:44.020]  所以這個民族都很好
[00:01:44.020 --> 00:01:49.340]  所以後來他們沒有來帶去立刻攻佔什麼呢?
[00:01:49.340 --> 00:01:50.740]  就是猶大國
[00:01:50.740 --> 00:01:55.340]  所以其實約拿想著我不想你來帶他去好
[00:01:55.340 --> 00:01:59.340]  但原來他的訊息是幫助到間接
[00:01:59.340 --> 00:02:01.340]  幫助到自己的國家
[00:02:01.340 --> 00:02:05.620]  不會這麼快的來帶去被亞述來帶去攻擊
[00:02:05.620 --> 00:02:09.780]  你記住兩者約拿是先的
[00:02:09.780 --> 00:02:11.540]  《拿紅》是後的
[00:02:11.540 --> 00:02:13.380]  兩者相隔了多少年?
[00:02:13.380 --> 00:02:15.140]  一百五十年
[00:02:15.140 --> 00:02:21.420]  即是說一百五十年之後神就再猜派《拿紅》這個先知
[00:02:21.420 --> 00:02:23.980]  去傳一個審判的訊息
[00:02:23.980 --> 00:02:27.900]  我們這次的題目叫大國的崛起和什麼?
[00:02:27.900 --> 00:02:28.860]  衰亡
[00:02:28.860 --> 00:02:31.980]  《拿紅》宣告了沒多久
[00:02:31.980 --> 00:02:35.260]  利尼眉即是亞述國就被滅亡了
[00:02:35.260 --> 00:02:38.380]  我們這次就來看,我們先看這個先知
[00:02:38.380 --> 00:02:41.860]  先知《拿紅》聖經裡面就說他叫什麼呢?
[00:02:41.860 --> 00:02:43.540]  叫伊勒戈斯人
[00:02:43.540 --> 00:02:45.180]  伊勒戈斯是什麼呢?
[00:02:45.180 --> 00:02:47.980]  大家對戈斯是不是較為熟悉一點?
[00:02:47.980 --> 00:02:51.740]  是的,沒錯,最近有一套叫戈斯拉
[00:02:51.740 --> 00:02:54.220]  戈斯拉原產地是什麼?
[00:02:54.220 --> 00:02:55.940]  日本的
[00:02:55.940 --> 00:03:00.180]  但現在美國的電影就來帶去做戈斯拉
[00:03:00.180 --> 00:03:01.300]  這個時候
[00:03:01.300 --> 00:03:04.860]  差點又想說戈斯拉
[00:03:04.860 --> 00:03:09.940]  伊勒戈斯其實可能是新約的加伯隆
[00:03:09.940 --> 00:03:12.940]  加伯隆去過以色列的地方就會知道了
[00:03:12.940 --> 00:03:16.100]  加伯隆有一個會堂
[00:03:16.100 --> 00:03:19.100]  在加里尼湖附近
[00:03:19.100 --> 00:03:22.580]  《拿紅》這個字的意思是什麼呢?
[00:03:22.580 --> 00:03:23.620]  就是安慰
[00:03:23.620 --> 00:03:27.500]  透過他來帶去有訊息安慰人
[00:03:27.500 --> 00:03:29.020]  但是某個程度
[00:03:29.020 --> 00:03:31.500]  如果你來帶去看《拿紅》書
[00:03:31.500 --> 00:03:35.220]  對利尼眉絕對不是安慰
[00:03:35.220 --> 00:03:37.220]  因為是審判
[00:03:37.220 --> 00:03:38.220]  是審判
[00:03:38.220 --> 00:03:41.980]  對哪個國家來說是安慰呢?
[00:03:41.980 --> 00:03:44.500]  對猶大國是安慰
[00:03:44.500 --> 00:03:46.980]  因為神要審判利尼眉聖
[00:03:46.980 --> 00:03:50.180]  如果你留意到整段聖經裡面
[00:03:50.180 --> 00:03:54.580]  只是有三節經文提到猶大國的
[00:03:54.580 --> 00:03:57.780]  其實某個程度是在安慰猶大國
[00:03:57.780 --> 00:04:01.100]  你們曾經被亞述來攻佔
[00:04:01.100 --> 00:04:03.740]  但是亞述將會滅亡
[00:04:03.740 --> 00:04:05.740]  我經常都這樣說
[00:04:05.740 --> 00:04:10.100]  原來每一樣東西都有兩面看的
[00:04:10.100 --> 00:04:12.100]  十字架
[00:04:12.100 --> 00:04:15.260]  我們經常都說是一個救恩的記號
[00:04:15.260 --> 00:04:18.660]  但是不要忘記十字架也是一個審判的記號
[00:04:18.660 --> 00:04:21.180]  就是因為耶穌基督已經完成了救贖
[00:04:21.180 --> 00:04:23.980]  你去拒絕這個救恩的時候
[00:04:23.980 --> 00:04:25.580]  你就面對這個審判
[00:04:25.580 --> 00:04:27.220]  你是不能走的了
[00:04:27.220 --> 00:04:30.020]  正如今晚
[00:04:30.020 --> 00:04:32.020]  今天是星期幾嗎?星期二
[00:04:32.020 --> 00:04:36.460]  今晚有一班年輕人休息的時候
[00:04:36.460 --> 00:04:38.260]  我都會過去那邊跟他們打氣
[00:04:38.260 --> 00:04:40.260]  我已經不認識這班年輕人了
[00:04:40.260 --> 00:04:42.260]  知道明天是什麼日子嗎?
[00:04:42.260 --> 00:04:44.260]  明天是放榜
[00:04:44.260 --> 00:04:46.260]  DSE放榜
[00:04:46.260 --> 00:04:48.260]  DSE放榜可以是對某些人來說是祝福
[00:04:48.260 --> 00:04:51.260]  某些人可能是就座的
[00:04:51.260 --> 00:04:53.260]  為什麼呢?
[00:04:53.260 --> 00:04:56.260]  他們考完DSE一定會對卷的
[00:04:56.260 --> 00:04:58.260]  當他們對卷的時候發覺
[00:04:58.260 --> 00:05:01.260]  十條有九條半都答對的
[00:05:01.260 --> 00:05:03.260]  每一科都是這個時候
[00:05:03.260 --> 00:05:06.260]  明天對他們來說這個放榜是祝福還是就座?
[00:05:06.260 --> 00:05:08.260]  祝福
[00:05:08.260 --> 00:05:14.260]  科大、中大、康康科都任我選的
[00:05:14.260 --> 00:05:16.260]  因為他們成績好的時候
[00:05:16.260 --> 00:05:20.260]  所以明天的放榜對他們來說是祝福
[00:05:20.260 --> 00:05:26.260]  如果有另一個人對卷發覺十條有九條半都是錯的
[00:05:26.260 --> 00:05:28.260]  而且每一科都是這樣
[00:05:28.260 --> 00:05:30.260]  明天對他們來說是祝福還是就座?
[00:05:30.260 --> 00:05:32.260]  就座
[00:05:32.260 --> 00:05:35.260]  一定沒有大學入讀的
[00:05:35.260 --> 00:05:39.260]  連repeat都可能出問題
[00:05:39.260 --> 00:05:41.260]  所以你記住
[00:05:41.260 --> 00:05:43.260]  我昨天教摩斯書
[00:05:43.260 --> 00:05:45.260]  你都預備迎見你的神
[00:05:45.260 --> 00:05:46.260]  這個是很重要
[00:05:46.260 --> 00:05:47.260]  如果我們做得好的時候
[00:05:47.260 --> 00:05:49.260]  我們是很開心神會回來的時候
[00:05:49.260 --> 00:05:51.260]  我們會得到獎賞
[00:05:51.260 --> 00:05:53.260]  糟了我什麼都沒有預備的時候
[00:05:53.260 --> 00:05:55.260]  我就會唱葉善文的那首歌
[00:05:55.260 --> 00:05:56.260]  什麼歌?
[00:05:56.260 --> 00:06:00.260]  黎明請你不要來
[00:06:00.260 --> 00:06:02.260]  主你不要這麼快回來
[00:06:02.260 --> 00:06:05.260]  我還沒準備好
[00:06:05.260 --> 00:06:06.260]  所以你留意到
[00:06:06.260 --> 00:06:12.260]  雖然整卷的拿紅書是向著利利微成發出
[00:06:12.260 --> 00:06:14.260]  是說我們一定會滅亡
[00:06:14.260 --> 00:06:19.260]  整卷書裡面只有三節經文是提過給猶大的
[00:06:19.260 --> 00:06:21.260]  拿紅這個字是安慰的意思
[00:06:21.260 --> 00:06:26.260]  但是這個信息卻是對猶大國來說是一個安慰
[00:06:26.260 --> 00:06:28.260]  希望大家能夠明白
[00:06:28.260 --> 00:06:31.260]  什麼時期呢?
[00:06:31.260 --> 00:06:33.260]  我們最重要是讀夠了
[00:06:33.260 --> 00:06:36.260]  要知道何時黎大爺去寫這卷書
[00:06:36.260 --> 00:06:41.260]  請大家先來看拿紅書第三章
[00:06:41.260 --> 00:06:43.260]  第三章
[00:06:43.260 --> 00:06:45.260]  有人跟我讀聖經嗎?
[00:06:45.260 --> 00:06:49.260]  第三章第八到第十節
[00:06:49.260 --> 00:06:51.260]  第八到第十節
[00:06:51.260 --> 00:06:54.260]  當然我們下一課就會讀這段經文
[00:06:54.260 --> 00:06:55.260]  會解釋的
[00:06:55.260 --> 00:06:58.260]  但現在我們先看看第三章第八到第十節
[00:06:58.260 --> 00:06:59.260]  我們一起來讀
[00:06:59.260 --> 00:07:03.260]  你豈比羅亞門強呢?
[00:07:03.260 --> 00:07:06.260]  羅亞門坐落在縱河之間
[00:07:06.260 --> 00:07:08.260]  周圍有水
[00:07:08.260 --> 00:07:10.260]  海作他的鴻溝
[00:07:10.260 --> 00:07:13.260]  又作他的城牆
[00:07:13.260 --> 00:07:17.260]  古實及埃及是他無窮的力量
[00:07:17.260 --> 00:07:21.260]  佛人和魯比族是他的幫手
[00:07:21.260 --> 00:07:23.260]  但他被遷移
[00:07:23.260 --> 00:07:24.260]  被擄去
[00:07:24.260 --> 00:07:29.260]  他的嬰孩在各市口上也被戳死
[00:07:29.260 --> 00:07:32.260]  人為他的尊貴人尖叩
[00:07:32.260 --> 00:07:37.260]  他所有的大人都被蓮子鎖著
[00:07:37.260 --> 00:07:41.260]  我們看到這裡有一個地方叫拿亞門
[00:07:41.260 --> 00:07:44.260]  我們當然在考堂會解釋的
[00:07:44.260 --> 00:07:49.260]  拿亞門原來那時是一個很強大很強大的國家
[00:07:49.260 --> 00:07:53.260]  這個國家強大到連古實及埃及都會幫他
[00:07:53.260 --> 00:07:57.260]  但這個國家都滅亡了
[00:07:57.260 --> 00:08:01.260]  相對地雖然那索及尼尼現在是強
[00:08:01.260 --> 00:08:04.260]  但不及當年的拿亞門那麼強
[00:08:04.260 --> 00:08:06.260]  拿亞門都可以滅亡
[00:08:06.260 --> 00:08:09.260]  不要自恃你們一樣滅亡
[00:08:09.260 --> 00:08:10.260]  我們看這一段的時候
[00:08:10.260 --> 00:08:12.260]  歷史告訴我們
[00:08:12.260 --> 00:08:17.260]  拿亞門是何時來帶人滅亡呢?
[00:08:17.260 --> 00:08:24.260]  不是689亦不是633
[00:08:24.260 --> 00:08:26.260]  是663年
[00:08:26.260 --> 00:08:28.260]  公元前663年
[00:08:28.260 --> 00:08:30.260]  因為有些數目比較容易記
[00:08:30.260 --> 00:08:31.260]  689大家知道為甚麼
[00:08:31.260 --> 00:08:33.260]  633有沒有人知道是甚麼來的?
[00:08:33.260 --> 00:08:35.260]  沒錯,是誰說的?
[00:08:35.260 --> 00:08:38.260]  這個對電影研究很多
[00:08:38.260 --> 00:08:40.260]  但跟年齡沒有關係
[00:08:40.260 --> 00:08:42.260]  有一套電影叫633敢死隊
[00:08:42.260 --> 00:08:44.260]  這套電影很好看
[00:08:44.260 --> 00:08:48.260]  其中一個男主角是West Side Story
[00:08:48.260 --> 00:08:50.260]  其中一個男主角
[00:08:50.260 --> 00:08:51.260]  所以對我們來說
[00:08:51.260 --> 00:08:54.260]  我們對電影研究633是很熟悉的
[00:08:54.260 --> 00:08:56.260]  633就是敢死隊
[00:08:56.260 --> 00:08:58.260]  記住不是689
[00:08:58.260 --> 00:09:00.260]  不是633
[00:09:00.260 --> 00:09:01.260]  是甚麼?
[00:09:01.260 --> 00:09:03.260]  663
[00:09:03.260 --> 00:09:06.260]  我教書就是這樣教大家容易記
[00:09:06.260 --> 00:09:08.260]  跟我旅行的就會這樣去記東西
[00:09:08.260 --> 00:09:10.260]  記不記得我說過
[00:09:10.260 --> 00:09:17.260]  彼得建議將陳呼召去幫一個外邦人
[00:09:17.260 --> 00:09:19.260]  那個外邦人叫甚麼名字?
[00:09:19.260 --> 00:09:21.260]  大佬就快死了
[00:09:21.260 --> 00:09:23.260]  大家就容易記
[00:09:23.260 --> 00:09:25.260]  是663年
[00:09:25.260 --> 00:09:27.260]  而歷史裏面記載
[00:09:27.260 --> 00:09:32.260]  莉莉未成是612年來帶人去亡了
[00:09:32.260 --> 00:09:35.260]  所以一定是寫作期間
[00:09:35.260 --> 00:09:37.260]  因為我已經講了那門已經亡了
[00:09:37.260 --> 00:09:42.260]  所以一定是663年到612年之間完成的
[00:09:42.260 --> 00:09:44.260]  希望大家要記住
[00:09:44.260 --> 00:09:47.260]  我們今年是多少年?
[00:09:47.260 --> 00:09:51.260]  2019
[00:09:51.260 --> 00:09:53.260]  下年呢?
[00:09:53.260 --> 00:09:54.260]  2020
[00:09:54.260 --> 00:09:55.260]  再下一年呢?
[00:09:55.260 --> 00:09:56.260]  2021
[00:09:56.260 --> 00:09:57.260]  大家都很熟
[00:09:57.260 --> 00:10:01.260]  這個叫公元後就逐年逐年加上去
[00:10:01.260 --> 00:10:05.260]  但有時我們不太記得原來公元前是倒轉的
[00:10:05.260 --> 00:10:09.260]  譬如今年是當我們在公元前
[00:10:09.260 --> 00:10:11.260]  現在是2019
[00:10:11.260 --> 00:10:12.260]  下年是甚麼時候?
[00:10:12.260 --> 00:10:13.260]  2018
[00:10:13.260 --> 00:10:15.260]  2018、2017一直這樣數上去
[00:10:15.260 --> 00:10:17.260]  所以你不要想著搞錯
[00:10:17.260 --> 00:10:20.260]  原來是663年一直倒數
[00:10:20.260 --> 00:10:22.260]  去到612年之間
[00:10:22.260 --> 00:10:24.260]  完成這一卷的書
[00:10:24.260 --> 00:10:29.260]  大概拿紅先知在他侍奉的期間
[00:10:29.260 --> 00:10:34.260]  就應該有先知耶利米、哈巴谷和西班牙
[00:10:34.260 --> 00:10:36.260]  這三位先知
[00:10:36.260 --> 00:10:42.260]  和他同期的尼達人去做神的暴行工作
[00:10:42.260 --> 00:10:44.260]  內容很簡單
[00:10:44.260 --> 00:10:46.260]  就是講
[00:10:46.260 --> 00:10:47.260]  尼利未成
[00:10:47.260 --> 00:10:48.260]  這個大成
[00:10:48.260 --> 00:10:51.260]  將會完全的尼達人去傾覆
[00:10:51.260 --> 00:10:54.260]  一無所證
[00:10:54.260 --> 00:10:57.260]  就是因為你們犯罪很厲害
[00:10:57.260 --> 00:10:59.260]  又不聽神的教導
[00:10:59.260 --> 00:11:00.260]  就是這麼簡單
[00:11:00.260 --> 00:11:01.260]  所以這卷書
[00:11:01.260 --> 00:11:05.260]  紅書只有三章的經文
[00:11:05.260 --> 00:11:07.260]  所以很容易看
[00:11:07.260 --> 00:11:08.260]  所以我經常說
[00:11:08.260 --> 00:11:09.260]  如果我去讀舊約
[00:11:09.260 --> 00:11:10.260]  很快就看完這卷書
[00:11:10.260 --> 00:11:14.260]  這三章我們會給他一個分題
[00:11:14.260 --> 00:11:16.260]  第一就是
[00:11:16.260 --> 00:11:18.260]  講到神的權能
[00:11:18.260 --> 00:11:20.260]  神是沒有能力的
[00:11:20.260 --> 00:11:24.260]  第二就是講到神向尼利未成發出警告
[00:11:24.260 --> 00:11:29.260]  第三最後就是講到神怎樣懲罰尼利未成
[00:11:29.260 --> 00:11:33.260]  先知用了很多的東西
[00:11:33.260 --> 00:11:34.260]  尼達人去描繪
[00:11:34.260 --> 00:11:35.260]  一會兒我們會看下去
[00:11:35.260 --> 00:11:37.260]  譬如他用大自然
[00:11:37.260 --> 00:11:39.260]  尼達人去描繪到
[00:11:39.260 --> 00:11:40.260]  神的能力
[00:11:40.260 --> 00:11:41.260]  神的權能
[00:11:41.260 --> 00:11:42.260]  神的偉大
[00:11:42.260 --> 00:11:45.260]  但接著一到講打仗的時候
[00:11:45.260 --> 00:11:48.260]  他比其他的先知書
[00:11:48.260 --> 00:11:50.260]  描繪得更加透徹
[00:11:50.260 --> 00:11:53.260]  所以有人懷疑
[00:11:53.260 --> 00:11:56.260]  拿紅是經歷過戰爭的痛苦
[00:11:56.260 --> 00:11:59.260]  所以他才可以寫得這麼好
[00:11:59.260 --> 00:12:02.260]  這麼深入的體會
[00:12:02.260 --> 00:12:05.260]  我們先來看一些分段
[00:12:05.260 --> 00:12:06.260]  第一段就是講到
[00:12:06.260 --> 00:12:09.260]  神的權能和本性
[00:12:09.260 --> 00:12:12.260]  就是第一章的第一到第八節
[00:12:12.260 --> 00:12:16.260]  然後講到神是怎樣
[00:12:16.260 --> 00:12:17.260]  接著就會宣告
[00:12:17.260 --> 00:12:18.260]  尼利未成
[00:12:18.260 --> 00:12:21.260]  必定的會被滅絕
[00:12:21.260 --> 00:12:23.260]  然後第三段
[00:12:23.260 --> 00:12:25.260]  就是講他們被滅的時候
[00:12:25.260 --> 00:12:29.260]  那個警方的慘狀是怎樣
[00:12:29.260 --> 00:12:31.260]  還有在這本書裡面
[00:12:31.260 --> 00:12:32.260]  特別出現了一種動物
[00:12:32.260 --> 00:12:34.260]  知道是什麼動物嗎
[00:12:34.260 --> 00:12:35.260]  是獅子
[00:12:35.260 --> 00:12:37.260]  經常出現獅子
[00:12:37.260 --> 00:12:38.260]  因為尼利未成
[00:12:38.260 --> 00:12:40.260]  有時會養獅子
[00:12:40.260 --> 00:12:42.260]  用獅子尼達人去描繪
[00:12:42.260 --> 00:12:44.260]  最後就是尼利未成
[00:12:44.260 --> 00:12:47.260]  為什麼他會被滅呢
[00:12:47.260 --> 00:12:49.260]  神就透過先知
[00:12:49.260 --> 00:12:51.260]  指出他們那個罪惡
[00:12:51.260 --> 00:12:52.260]  和那個結局
[00:12:52.260 --> 00:12:54.260]  這個是很重要
[00:12:54.260 --> 00:12:57.260]  我一直有一個很大的感慨
[00:12:57.260 --> 00:13:01.260]  就是今天大國的崛起
[00:13:01.260 --> 00:13:04.260]  記不記得我們剛才看第三章那段
[00:13:04.260 --> 00:13:08.260]  這個城是那亞門很強的
[00:13:08.260 --> 00:13:11.260]  當然我們不熟悉中東的歷史
[00:13:11.260 --> 00:13:12.260]  我們沒有聽過
[00:13:12.260 --> 00:13:15.260]  我們很熟悉亞述、巴比倫
[00:13:15.260 --> 00:13:16.260]  為什麼呢
[00:13:16.260 --> 00:13:19.260]  和神的子民有關係
[00:13:19.260 --> 00:13:22.260]  但是原來那亞門都很厲害
[00:13:22.260 --> 00:13:25.260]  先知就說那亞門都可以滅
[00:13:25.260 --> 00:13:26.260]  何況你現在亞述
[00:13:26.260 --> 00:13:27.260]  你很威風嗎
[00:13:27.260 --> 00:13:29.260]  我讀到這一段
[00:13:29.260 --> 00:13:30.260]  我有一點點的感慨
[00:13:30.260 --> 00:13:34.260]  因為我們中國人口很多
[00:13:34.260 --> 00:13:36.260]  我們說我們大國崛起
[00:13:36.260 --> 00:13:38.260]  我們現在表面
[00:13:38.260 --> 00:13:40.260]  我們的經濟好像很強
[00:13:40.260 --> 00:13:41.260]  因為其實我們人多
[00:13:41.260 --> 00:13:43.260]  那個勞動力
[00:13:43.260 --> 00:13:45.260]  就是人工低
[00:13:45.260 --> 00:13:47.260]  所以那些貨就去到歐美
[00:13:47.260 --> 00:13:49.260]  用較便宜的價錢
[00:13:49.260 --> 00:13:51.260]  於是就怎樣呢
[00:13:51.260 --> 00:13:53.260]  壟斷了那個市場
[00:13:53.260 --> 00:13:57.260]  我們覺得自己大國崛起
[00:13:57.260 --> 00:13:59.260]  我是八十前的
[00:13:59.260 --> 00:14:01.260]  我回想一下
[00:14:01.260 --> 00:14:02.260]  我讀神學的時候
[00:14:02.260 --> 00:14:03.260]  我真的是八十前的
[00:14:03.260 --> 00:14:05.260]  那我就
[00:14:05.260 --> 00:14:08.260]  是啊沒有騙你的
[00:14:08.260 --> 00:14:09.260]  不是八十後
[00:14:09.260 --> 00:14:10.260]  我是八十前的
[00:14:10.260 --> 00:14:12.260]  可能是很前的
[00:14:12.260 --> 00:14:14.260]  我1975年讀神學的
[00:14:14.260 --> 00:14:16.260]  大家知道以前我小時候
[00:14:16.260 --> 00:14:18.260]  我第一次回中國大陸
[00:14:18.260 --> 00:14:20.260]  是文化大革命的後期
[00:14:20.260 --> 00:14:22.260]  我爸爸也是在香港出生的
[00:14:22.260 --> 00:14:24.260]  我應該是1973年左右
[00:14:24.260 --> 00:14:25.260]  或者1972年
[00:14:25.260 --> 00:14:26.260]  第一次回中國大陸
[00:14:26.260 --> 00:14:27.260]  那個年代
[00:14:27.260 --> 00:14:28.260]  全部的人都是穿
[00:14:28.260 --> 00:14:29.260]  一是穿灰色的衣服
[00:14:29.260 --> 00:14:30.260]  一是穿藍色的衣服
[00:14:30.260 --> 00:14:32.260]  我記得我第一次回去的時候
[00:14:32.260 --> 00:14:34.260]  我穿一件內衣和一條短褲
[00:14:34.260 --> 00:14:36.260]  拖鞋過關回來香港的
[00:14:36.260 --> 00:14:37.260]  為什麼呢
[00:14:37.260 --> 00:14:40.260]  我將所有的東西都留給國內的人
[00:14:40.260 --> 00:14:41.260]  他們很窮
[00:14:41.260 --> 00:14:43.260]  不是很多年
[00:14:43.260 --> 00:14:46.260]  那時候是一九七幾年
[00:14:46.260 --> 00:14:51.260]  好了是後來鄧小平的改革開放
[00:14:51.260 --> 00:14:54.260]  大概是一九七六
[00:14:54.260 --> 00:14:55.260]  七七左右
[00:14:55.260 --> 00:14:56.260]  不是一九七八年
[00:14:56.260 --> 00:14:57.260]  改革開放
[00:14:57.260 --> 00:14:59.260]  一九七八年距離現在多少年
[00:14:59.260 --> 00:15:01.260]  當你七九
[00:15:01.260 --> 00:15:03.260]  一九七九距離現在多少
[00:15:03.260 --> 00:15:04.260]  四十年
[00:15:04.260 --> 00:15:06.260]  其實歷史很短
[00:15:06.260 --> 00:15:09.260]  但是如果我們再想一下
[00:15:09.260 --> 00:15:11.260]  我們在中國歷史裡面
[00:15:11.260 --> 00:15:13.260]  有個什麼叫盛世
[00:15:13.260 --> 00:15:15.260]  唐朝盛世
[00:15:15.260 --> 00:15:17.260]  唐朝很厲害
[00:15:17.260 --> 00:15:18.260]  現在還有沒有唐朝
[00:15:18.260 --> 00:15:20.260]  有啊
[00:15:20.260 --> 00:15:22.260]  在國內有酒樓是唐朝的
[00:15:22.260 --> 00:15:24.260]  你有沒有過去
[00:15:24.260 --> 00:15:26.260]  羅湖那裡
[00:15:26.260 --> 00:15:27.260]  你下電梯
[00:15:27.260 --> 00:15:29.260]  不是有些廣告寫唐朝的
[00:15:29.260 --> 00:15:30.260]  還在哪裡
[00:15:30.260 --> 00:15:31.260]  上海有唐朝
[00:15:31.260 --> 00:15:32.260]  深圳有唐朝
[00:15:32.260 --> 00:15:33.260]  那些酒樓而已
[00:15:33.260 --> 00:15:36.260]  但是真的唐朝
[00:15:36.260 --> 00:15:37.260]  多厲害
[00:15:37.260 --> 00:15:38.260]  沒有了
[00:15:38.260 --> 00:15:39.260]  滅了
[00:15:39.260 --> 00:15:40.260]  還有
[00:15:40.260 --> 00:15:42.260]  蒙古
[00:15:42.260 --> 00:15:44.260]  我們知道蒙古多厲害
[00:15:44.260 --> 00:15:47.260]  他們會攻打到歐洲
[00:15:47.260 --> 00:15:49.260]  就是突厥人
[00:15:49.260 --> 00:15:52.260]  我說我月底就去土耳其和希臘
[00:15:52.260 --> 00:15:54.260]  土耳其原來都被蒙古
[00:15:54.260 --> 00:15:56.260]  就是當日
[00:15:56.260 --> 00:15:58.260]  來攻佔了
[00:15:58.260 --> 00:16:00.260]  是控制了他們
[00:16:00.260 --> 00:16:01.260]  有沒有
[00:16:01.260 --> 00:16:02.260]  現在
[00:16:02.260 --> 00:16:03.260]  沒有了
[00:16:03.260 --> 00:16:05.260]  就是希臘
[00:16:05.260 --> 00:16:07.260]  現在的經濟是非常弱的
[00:16:07.260 --> 00:16:09.260]  剛剛大家有沒有留意新聞
[00:16:09.260 --> 00:16:10.260]  跟我們好像沒有什麼關係
[00:16:10.260 --> 00:16:11.260]  希臘變天
[00:16:11.260 --> 00:16:15.260]  剛剛換了一個國家的領袖
[00:16:15.260 --> 00:16:17.260]  但是不要忘記當年的希臘
[00:16:17.260 --> 00:16:19.260]  是很厲害的
[00:16:19.260 --> 00:16:21.260]  所以我經常都說
[00:16:21.260 --> 00:16:22.260]  當我這個國家
[00:16:22.260 --> 00:16:23.260]  一直覺得自己很厲害的時候
[00:16:23.260 --> 00:16:24.260]  當然我們是
[00:16:24.260 --> 00:16:26.260]  如果這是我的國家
[00:16:26.260 --> 00:16:27.260]  我會感到榮耀的
[00:16:27.260 --> 00:16:28.260]  我終於站起來了
[00:16:28.260 --> 00:16:29.260]  是不是
[00:16:29.260 --> 00:16:31.260]  但是我們不要自恃
[00:16:31.260 --> 00:16:32.260]  很厲害嗎
[00:16:32.260 --> 00:16:33.260]  你想一下
[00:16:33.260 --> 00:16:36.260]  現在我們中國的所謂經濟崛起
[00:16:36.260 --> 00:16:37.260]  大國崛起
[00:16:37.260 --> 00:16:38.260]  都不夠50年
[00:16:38.260 --> 00:16:40.260]  同樣這段經文一樣
[00:16:40.260 --> 00:16:42.260]  你現在中華人民共和國
[00:16:42.260 --> 00:16:44.260]  可不可以好像以前的
[00:16:44.260 --> 00:16:45.260]  就是
[00:16:45.260 --> 00:16:47.260]  突厥或者匈奴
[00:16:47.260 --> 00:16:48.260]  或者唐朝
[00:16:48.260 --> 00:16:49.260]  甚至清朝
[00:16:49.260 --> 00:16:50.260]  這麼厲害的
[00:16:50.260 --> 00:16:52.260]  就是那時候他們是很厲害的
[00:16:52.260 --> 00:16:53.260]  那個版圖
[00:16:53.260 --> 00:16:55.260]  但是可以一樣沒有
[00:16:55.260 --> 00:16:57.260]  所以你真的不要
[00:16:57.260 --> 00:16:58.260]  自以為是
[00:16:58.260 --> 00:16:59.260]  自我膨脹
[00:16:59.260 --> 00:17:01.260]  不然這個時候你死定了
[00:17:01.260 --> 00:17:03.260]  如果我們沒有謙卑的時候
[00:17:03.260 --> 00:17:05.260]  再包括國民
[00:17:05.260 --> 00:17:07.260]  都一樣死了
[00:17:07.260 --> 00:17:09.260]  最慘就是有時候連國民都自以為是
[00:17:09.260 --> 00:17:11.260]  這個就很糟糕了
