
[00:00:00.000 --> 00:00:02.000]  曾經有一個故事,不知是真是假
[00:04:12.000 --> 00:04:14.000]  我發覺人的口
[00:04:14.000 --> 00:04:16.000]  越來越少用
[00:04:16.000 --> 00:04:18.000]  現在人的手越來越多用
[00:04:18.000 --> 00:04:20.000]  因為現在我們通常
[00:04:20.000 --> 00:04:22.000]  用whatsapp,wechat,email,facebook
[00:04:22.000 --> 00:04:24.000]  我們現在就算同桌吃飯
[00:04:24.000 --> 00:04:26.000]  你發覺都不是很聊天
[00:04:26.000 --> 00:04:28.000]  都是
[00:04:28.000 --> 00:04:30.000]  叮
[00:04:30.000 --> 00:04:32.000]  是不是對呢
[00:04:32.000 --> 00:04:34.000]  都不是錯的
[00:04:34.000 --> 00:04:36.000]  始終whatsapp實在太方便了
[00:04:36.000 --> 00:04:38.000]  方便到一個地步
[00:04:38.000 --> 00:04:40.000]  如果特別你要和一班人吃飯
[00:04:40.000 --> 00:04:42.000]  約一班人去吃飯
[00:04:42.000 --> 00:04:44.000]  要打電話打到鎖都約不到一個人
[00:04:44.000 --> 00:04:46.000]  但whatsapp
[00:04:46.000 --> 00:04:48.000]  一個group chat一打
[00:04:48.000 --> 00:04:50.000]  大家就知道哪天有空吃飯
[00:04:50.000 --> 00:04:52.000]  的確科技有科技的重要
[00:04:52.000 --> 00:04:54.000]  但另一方面
[00:04:54.000 --> 00:04:56.000]  有時就算whatsapp,wechat
[00:04:56.000 --> 00:04:58.000]  這些情況
[00:04:58.000 --> 00:05:00.000]  一個時空的交錯
[00:05:00.000 --> 00:05:02.000]  有時你沒有wifi
[00:05:02.000 --> 00:05:04.000]  人家有wifi,人家給你訊息
[00:05:04.000 --> 00:05:06.000]  你未收到,但你收到的時候
[00:05:06.000 --> 00:05:08.000]  可能你問人家第二個問題
[00:05:08.000 --> 00:05:10.000]  找第二個問題的問題
[00:05:10.000 --> 00:05:12.000]  以致帶來了很多誤會
[00:05:12.000 --> 00:05:14.000]  這個不出奇
[00:05:14.000 --> 00:05:16.000]  人因為科技
[00:05:16.000 --> 00:05:18.000]  帶給我們方便
[00:05:18.000 --> 00:05:20.000]  但亦帶給我們很多誤會
[00:05:20.000 --> 00:05:22.000]  都不出奇
[00:05:22.000 --> 00:05:24.000]  甚至有時我這樣
[00:05:24.000 --> 00:05:26.000]  今天我們很多未信耶穌的朋友
[00:05:26.000 --> 00:05:28.000]  可能因為我們對
[00:05:28.000 --> 00:05:30.000]  信仰在某些時段
[00:05:30.000 --> 00:05:32.000]  可能有些時空的交錯
[00:05:32.000 --> 00:05:34.000]  我們可能都會對我們的上帝
[00:05:34.000 --> 00:05:36.000]  可能有很多誤解
[00:05:36.000 --> 00:05:38.000]  但亦都不出奇
[00:05:38.000 --> 00:05:40.000]  以致我們很多時
[00:05:40.000 --> 00:05:42.000]  見到一些未信耶穌的朋友
[00:05:42.000 --> 00:05:44.000]  很多時都會問這個問題
[00:05:44.000 --> 00:05:46.000]  上帝如果這麼慈愛
[00:05:46.000 --> 00:05:48.000]  為什麼容讓這麼多苦難
[00:05:48.000 --> 00:05:50.000]  淋到我們這個世界
[00:05:50.000 --> 00:05:52.000]  我們很多時都會問這個問題
[00:05:52.000 --> 00:05:54.000]  很多時我們聽到一些未信的朋友
[00:05:54.000 --> 00:05:56.000]  都會問這個問題
[00:05:56.000 --> 00:05:58.000]  為什麼上帝容讓埃及地震
[00:05:58.000 --> 00:06:00.000]  容讓這麼多事情發生
[00:06:00.000 --> 00:06:02.000]  有時上帝是很慈愛的話
[00:06:02.000 --> 00:06:04.000]  為什麼容讓這些苦難淋到我們這個世界
[00:06:04.000 --> 00:06:06.000]  但是弟兄姊妹
[00:06:06.000 --> 00:06:08.000]  今天我們看著我們所住的環境
[00:06:08.000 --> 00:06:10.000]  有時我都會這樣
[00:06:10.000 --> 00:06:12.000]  如果回想我幾十年前的香港
[00:06:12.000 --> 00:06:14.000]  回想我小時候的香港
[00:06:14.000 --> 00:06:16.000]  我覺得香港那時很單純
[00:06:16.000 --> 00:06:18.000]  那時真的很開心
[00:06:18.000 --> 00:06:20.000]  那時大家都好像沒什麼錢
[00:06:20.000 --> 00:06:22.000]  但大家穿教花也是OK
[00:06:22.000 --> 00:06:24.000]  大家剪褲襪的頭髮也是OK
[00:06:24.000 --> 00:06:26.000]  大家沒什麼所謂
[00:06:26.000 --> 00:06:28.000]  一家人開開心心
[00:06:28.000 --> 00:06:30.000]  可以吃五毛錢買七隻菠蘿包
[00:06:30.000 --> 00:06:32.000]  你今天起碼要五元一隻菠蘿包
[00:06:32.000 --> 00:06:34.000]  以前是五毛錢七隻菠蘿包
[00:06:34.000 --> 00:06:36.000]  那時的環境真的很好
[00:06:36.000 --> 00:06:38.000]  但這個世代轉變了很多
[00:06:38.000 --> 00:06:40.000]  去到今天
[00:06:40.000 --> 00:06:42.000]  報紙都說
[00:06:42.000 --> 00:06:44.000]  今年移民去外國的地方
[00:06:44.000 --> 00:06:46.000]  外國的人
[00:06:46.000 --> 00:06:48.000]  比去年是加倍
[00:06:48.000 --> 00:06:50.000]  弟兄姊妹究竟發生什麼事
[00:06:50.000 --> 00:06:52.000]  我們很多人會問這些問題
[00:06:52.000 --> 00:06:54.000]  為什麼
[00:06:54.000 --> 00:06:56.000]  當然如果要挑戰上帝的慈愛
[00:06:56.000 --> 00:06:58.000]  要挑戰上帝的慈愛
[00:06:58.000 --> 00:07:00.000]  我覺得最有資格的
[00:07:00.000 --> 00:07:02.000]  真的是約伯
[00:07:02.000 --> 00:07:04.000]  約伯最有資格去問上帝
[00:07:04.000 --> 00:07:06.000]  上帝為什麼你容讓苦難
[00:07:06.000 --> 00:07:08.000]  因為約伯一直覺得自己是一個無辜者
[00:07:08.000 --> 00:07:10.000]  因為他真的是一個疑人
[00:07:10.000 --> 00:07:12.000]  聖經說他是一個疑人
[00:07:12.000 --> 00:07:14.000]  聖經說上帝親口說他是我的僕人
[00:07:14.000 --> 00:07:16.000]  他甚至為自己的子女
[00:07:16.000 --> 00:07:18.000]  每天都獻祭
[00:07:18.000 --> 00:07:20.000]  獻祭就是怕自己的子女犯罪
[00:07:20.000 --> 00:07:22.000]  換言之
[00:07:22.000 --> 00:07:24.000]  他也是一個德高望重的人
[00:07:24.000 --> 00:07:26.000]  能夠要挑戰上帝的慈愛
[00:07:26.000 --> 00:07:28.000]  容讓一個無辜者受苦
[00:07:28.000 --> 00:07:30.000]  一個表表者
[00:07:30.000 --> 00:07:32.000]  我覺得絕對是約伯
[00:07:32.000 --> 00:07:34.000]  但另一方面
[00:07:34.000 --> 00:07:36.000]  為什麼約伯
[00:07:36.000 --> 00:07:38.000]  聽完上帝一番說話之後
[00:07:38.000 --> 00:07:40.000]  整個生命改變
[00:07:40.000 --> 00:07:42.000]  究竟約伯望著上帝
[00:07:42.000 --> 00:07:44.000]  那幾張聖經的分享
[00:07:44.000 --> 00:07:46.000]  那七十多條問題
[00:07:46.000 --> 00:07:48.000]  是答不到的問題
[00:07:48.000 --> 00:07:50.000]  是約伯的口答不到那七十多條問題
[00:07:50.000 --> 00:07:52.000]  還是為什麼忽然之間
[00:07:52.000 --> 00:07:54.000]  他能夠去到神的面前
[00:07:54.000 --> 00:07:56.000]  居然凝聚悔改
[00:07:56.000 --> 00:07:58.000]  究竟上帝
[00:07:58.000 --> 00:08:00.000]  讓他看到了什麼
[00:08:00.000 --> 00:08:02.000]  或者對約伯來說
[00:08:02.000 --> 00:08:04.000]  究竟他對上帝的認識
[00:08:04.000 --> 00:08:06.000]  會不會是一個重新的
[00:08:06.000 --> 00:08:08.000]  一個的認識
[00:08:08.000 --> 00:08:10.000]  以致他能夠帶給他一個
[00:08:10.000 --> 00:08:12.000]  百分之一百的自願地
[00:08:12.000 --> 00:08:14.000]  去凝聚悔改
[00:08:14.000 --> 00:08:16.000]  今天我就和大家來分析
[00:08:16.000 --> 00:08:18.000]  約伯記裡邊的神觀
[00:08:18.000 --> 00:08:20.000]  上一次我講到
[00:08:20.000 --> 00:08:22.000]  是講他的人觀
[00:08:22.000 --> 00:08:24.000]  今天是講約伯記的觀點
[00:08:24.000 --> 00:08:26.000]  約伯對神的觀點
[00:08:26.000 --> 00:08:28.000]  約伯對神的觀點
[00:08:28.000 --> 00:08:30.000]  就成為了今天我們對神的觀點
[00:08:30.000 --> 00:08:32.000]  希望我們不會有時空的交錯
[00:08:32.000 --> 00:08:34.000]  但另一方面
[00:08:34.000 --> 00:08:36.000]  我自己對神學的定義
[00:08:36.000 --> 00:08:38.000]  對神學的定義就是
[00:08:38.000 --> 00:08:40.000]  我喜歡中世紀的一個前輩
[00:08:40.000 --> 00:08:42.000]  他叫Thomas Aquinas
[00:08:42.000 --> 00:08:44.000]  他所定義的定義就是說
[00:08:44.000 --> 00:08:46.000]  神學是認知上帝
[00:08:46.000 --> 00:08:48.000]  也是歸回上帝
[00:08:48.000 --> 00:08:50.000]  換言之我們不單止
[00:08:50.000 --> 00:08:52.000]  只是頭腦知識
[00:08:52.000 --> 00:08:54.000]  認識這個上帝
[00:08:54.000 --> 00:08:56.000]  但同樣是和這個上帝
[00:08:56.000 --> 00:08:58.000]  建立一個關係的上帝
[00:08:58.000 --> 00:09:00.000]  所以我們的信仰絕對不是
[00:09:00.000 --> 00:09:02.000]  只是一個宗教
[00:09:02.000 --> 00:09:04.000]  我們的信仰是一個關係
[00:09:04.000 --> 00:09:06.000]  和上帝建立一個關係
[00:09:06.000 --> 00:09:08.000]  今天我會和大家從42章
[00:09:08.000 --> 00:09:10.000]  當約伯聽完神一番說話之後
[00:09:10.000 --> 00:09:12.000]  去到42章
[00:09:12.000 --> 00:09:14.000]  我們來看看
[00:09:14.000 --> 00:09:16.000]  究竟約伯如何重新
[00:09:16.000 --> 00:09:18.000]  去認識這個神
[00:09:18.000 --> 00:09:20.000]  是他觀點認識的神
[00:09:20.000 --> 00:09:22.000]  同一時間他如何
[00:09:22.000 --> 00:09:24.000]  去歸回這個神
[00:09:24.000 --> 00:09:26.000]  以致成為了今天你和我
[00:09:26.000 --> 00:09:28.000]  自己的學習
[00:09:28.000 --> 00:09:30.000]  所以今天的講道是約伯
[00:09:30.000 --> 00:09:32.000]  對神的認識之後
[00:09:32.000 --> 00:09:34.000]  一個正確認識之後
[00:09:34.000 --> 00:09:36.000]  一個生命的轉捩點
[00:09:36.000 --> 00:09:38.000]  我希望這個轉捩點也成為了
[00:09:38.000 --> 00:09:40.000]  今天你和我的轉捩點
[00:09:40.000 --> 00:09:42.000]  可以更加歸回我們的耶和華
[00:09:42.000 --> 00:09:44.000]  所以你和隔壁的妹妹
[00:09:44.000 --> 00:09:46.000]  說我們今天要歸回耶和華
[00:09:46.000 --> 00:09:48.000]  有一個方面
[00:09:48.000 --> 00:09:50.000]  第一方面
[00:09:50.000 --> 00:09:52.000]  就是約伯說
[00:09:52.000 --> 00:09:54.000]  神是無所不能
[00:09:54.000 --> 00:09:56.000]  神是無所不能
[00:09:56.000 --> 00:09:58.000]  所以因為祂是無所不能
[00:09:58.000 --> 00:10:00.000]  就讓我們只能夠
[00:10:00.000 --> 00:10:02.000]  回歸祂的信服
[00:10:02.000 --> 00:10:04.000]  我們只能夠百分之一百
[00:10:04.000 --> 00:10:06.000]  去信服我們的神
[00:10:06.000 --> 00:10:08.000]  在第二節我們讀讀
[00:10:08.000 --> 00:10:10.000]  兩個不同的翻譯本
[00:10:10.000 --> 00:10:12.000]  準備 123
[00:10:12.000 --> 00:10:14.000]  我知道你萬事都能作
[00:10:14.000 --> 00:10:16.000]  你的旨意不能顏左
[00:10:16.000 --> 00:10:18.000]  我知道你無所不能
[00:10:18.000 --> 00:10:20.000]  沒有人能阻止你
[00:10:20.000 --> 00:10:22.000]  所以新普的譯本就說
[00:10:22.000 --> 00:10:24.000]  很清楚的
[00:10:24.000 --> 00:10:26.000]  神啊你是無所不能的神
[00:10:26.000 --> 00:10:28.000]  在英文來說
[00:10:28.000 --> 00:10:30.000]  omnipotence的字就是
[00:10:30.000 --> 00:10:32.000]  一個完全的能力
[00:10:32.000 --> 00:10:34.000]  你的能力是完全的
[00:10:34.000 --> 00:10:36.000]  換言之如果上帝要做事
[00:10:36.000 --> 00:10:40.000]  他絕對不需要任何人幫他
[00:10:40.000 --> 00:10:42.000]  換言之
[00:10:42.000 --> 00:10:44.000]  當上帝帶著約伯
[00:10:44.000 --> 00:10:48.000]  看回上帝創造世界的過程
[00:10:48.000 --> 00:10:50.000]  那幾章是看回
[00:10:50.000 --> 00:10:52.000]  上帝創造世界的過程
[00:10:52.000 --> 00:10:54.000]  其實上帝創造世界
[00:10:54.000 --> 00:10:56.000]  根本不需要人的幫助
[00:10:56.000 --> 00:10:58.000]  上帝命有就有
[00:10:58.000 --> 00:11:00.000]  命立就有
[00:11:00.000 --> 00:11:02.000]  上帝不需要人幫助
[00:11:02.000 --> 00:11:04.000]  但是一方面今天我們人
[00:11:04.000 --> 00:11:06.000]  可以有機會和神去配搭
[00:11:06.000 --> 00:11:08.000]  去侍奉其實是
[00:11:08.000 --> 00:11:10.000]  百分之一百上帝的恩典
[00:11:10.000 --> 00:11:12.000]  大家明白我的意思嗎
[00:11:12.000 --> 00:11:14.000]  上帝做事他根本不需要人幫助
[00:11:14.000 --> 00:11:16.000]  換言之如果上帝容讓
[00:11:16.000 --> 00:11:18.000]  這些苦難淋到
[00:11:18.000 --> 00:11:20.000]  在我們的心靈當中的時候
[00:11:20.000 --> 00:11:22.000]  我們要知道我們沒有人可以
[00:11:22.000 --> 00:11:24.000]  阻止上帝去這樣做
[00:11:24.000 --> 00:11:26.000]  但是一方面在整個約伯的那邊
[00:11:26.000 --> 00:11:28.000]  我們會看到
[00:11:28.000 --> 00:11:30.000]  任何苦難的背後
[00:11:30.000 --> 00:11:32.000]  上帝一定有他的美意
[00:11:32.000 --> 00:11:34.000]  所以在烏雲的背後
[00:11:34.000 --> 00:11:36.000]  一定有什麼呢
[00:11:36.000 --> 00:11:38.000]  藍天就是這個意思
[00:11:38.000 --> 00:11:40.000]  今天我們要明白上帝
[00:11:40.000 --> 00:11:42.000]  的無所不能
[00:11:42.000 --> 00:11:44.000]  根本你和我都沒有
[00:11:44.000 --> 00:11:46.000]  資格去攔阻
[00:11:46.000 --> 00:11:48.000]  上帝要成就
[00:11:48.000 --> 00:11:50.000]  上帝任何的事
[00:11:50.000 --> 00:11:52.000]  但是我深信上帝
[00:11:52.000 --> 00:11:54.000]  容讓任何的事
[00:11:54.000 --> 00:11:56.000]  淋到我們心靈當中
[00:11:56.000 --> 00:11:58.000]  淋到今天香港這個地方
[00:11:58.000 --> 00:12:00.000]  淋到我們自己的家庭裏面
[00:12:00.000 --> 00:12:02.000]  我們的背後上帝
[00:12:02.000 --> 00:12:04.000]  一定有他的美意
[00:12:04.000 --> 00:12:06.000]  約伯說
[00:12:06.000 --> 00:12:08.000]  神是無所不能
[00:12:08.000 --> 00:12:10.000]  所以我們今天只能夠
[00:12:10.000 --> 00:12:12.000]  百分之一百去信服
[00:12:12.000 --> 00:12:14.000]  第二方面
[00:12:14.000 --> 00:12:16.000]  他就說我們神的作為
[00:12:16.000 --> 00:12:18.000]  是難以測度
[00:12:18.000 --> 00:12:20.000]  讓我們知道
[00:12:20.000 --> 00:12:22.000]  人是有限的
[00:12:22.000 --> 00:12:24.000]  這個我們以前也說過
[00:12:24.000 --> 00:12:26.000]  換言之今天人
[00:12:26.000 --> 00:12:28.000]  整天覺得自己好
[00:12:28.000 --> 00:12:30.000]  人覺得自己很了不起
[00:12:30.000 --> 00:12:32.000]  但是如果看回第三節
[00:12:32.000 --> 00:12:34.000]  這兩個版本裏面
[00:12:34.000 --> 00:12:36.000]  我們看到特別的新普及譯本
[00:12:36.000 --> 00:12:38.000]  約伯自己問自己答
[00:12:38.000 --> 00:12:40.000]  你問是誰
[00:12:40.000 --> 00:12:42.000]  就無知地質疑我的智慧
[00:12:42.000 --> 00:12:44.000]  那不就是我嗎
[00:12:44.000 --> 00:12:46.000]  我所談論的是我一無所知
[00:12:46.000 --> 00:12:48.000]  這些事情對我來說
[00:12:48.000 --> 00:12:50.000]  是太奇妙
[00:12:50.000 --> 00:12:52.000]  上帝讓他看回整個世界的創造之後
[00:12:52.000 --> 00:12:54.000]  原來上帝的創造
[00:12:54.000 --> 00:12:56.000]  是這麼奇妙
[00:12:56.000 --> 00:12:58.000]  其實對我來說我要挑戰上帝
[00:12:58.000 --> 00:13:00.000]  上帝我是無辜的
[00:13:00.000 --> 00:13:02.000]  我要在法庭見你
[00:13:02.000 --> 00:13:04.000]  我要申訴我自己的無辜
[00:13:04.000 --> 00:13:06.000]  原來上帝所做的事
[00:13:06.000 --> 00:13:08.000]  我很多事都想不通
[00:13:08.000 --> 00:13:10.000]  我測度不到祂的作為
[00:13:10.000 --> 00:13:12.000]  但是人很喜歡問為什麼
[00:13:12.000 --> 00:13:14.000]  以前我也說過在哪裡
[00:13:14.000 --> 00:13:16.000]  人很喜歡問為什麼
[00:13:16.000 --> 00:13:18.000]  所以坊間有一萬個為什麼
[00:13:18.000 --> 00:13:20.000]  因為人很喜歡求知
[00:13:20.000 --> 00:13:22.000]  我們會問上帝為什麼有警方
[00:13:22.000 --> 00:13:24.000]  為什麼有戰爭
[00:13:24.000 --> 00:13:26.000]  為什麼有強暴 為什麼有謀殺
[00:13:26.000 --> 00:13:28.000]  為什麼這麼殘忍的
[00:13:28.000 --> 00:13:30.000]  可以把自己的父母都殺了
[00:13:30.000 --> 00:13:32.000]  我們可以問很多這些問題
[00:13:32.000 --> 00:13:34.000]  為什麼那些有錢人
[00:13:34.000 --> 00:13:36.000]  要賺到盡
[00:13:36.000 --> 00:13:38.000]  甚至我們問自己
[00:13:38.000 --> 00:13:40.000]  我明明讀了書
[00:13:40.000 --> 00:13:42.000]  為什麼我會胖
[00:13:42.000 --> 00:13:44.000]  我們會問為什麼
[00:13:44.000 --> 00:13:46.000]  我們經常都會問為什麼
[00:13:46.000 --> 00:13:48.000]  但是有時候會想
[00:13:48.000 --> 00:13:50.000]  就算你知道答案
[00:13:50.000 --> 00:13:52.000]  會不會減少你的痛苦呢
[00:13:52.000 --> 00:13:54.000]  有時候我們會想
[00:13:54.000 --> 00:13:56.000]  我經常想約伯
[00:13:56.000 --> 00:13:58.000]  如果上帝真的
[00:13:58.000 --> 00:14:00.000]  跟他回答他的問題
[00:14:00.000 --> 00:14:02.000]  他跟約伯說
[00:14:02.000 --> 00:14:04.000]  有一天有空
[00:14:04.000 --> 00:14:06.000]  跟他聊聊天
[00:14:06.000 --> 00:14:08.000]  他就說
[00:14:08.000 --> 00:14:10.000]  只要上帝對你不好
[00:14:10.000 --> 00:14:12.000]  收拾你的東西
[00:14:12.000 --> 00:14:14.000]  你一定會棄絕上帝
[00:14:14.000 --> 00:14:16.000]  不過我覺得你不是
[00:14:16.000 --> 00:14:18.000]  我覺得我看得起你
[00:14:18.000 --> 00:14:20.000]  你不會的
[00:14:20.000 --> 00:14:22.000]  所以我就放他一馬
[00:14:22.000 --> 00:14:24.000]  讓他來搞你
[00:14:24.000 --> 00:14:26.000]  有時候
[00:14:26.000 --> 00:14:28.000]  你知道答案
[00:14:28.000 --> 00:14:30.000]  未必會減少你的痛苦
[00:14:30.000 --> 00:14:34.000]  但是為什麼
[00:14:34.000 --> 00:14:36.000]  我們這麼想問呢
[00:14:36.000 --> 00:14:38.000]  有時候不知道
[00:14:38.000 --> 00:14:40.000]  可能會比知道好
[00:14:40.000 --> 00:14:42.000]  也不奇怪
[00:14:42.000 --> 00:14:44.000]  但是我們要明白
[00:14:44.000 --> 00:14:46.000]  今天這個世界
[00:14:46.000 --> 00:14:48.000]  聖經說得很清楚
[00:14:48.000 --> 00:14:50.000]  一早就說了
[00:14:50.000 --> 00:14:52.000]  罪,藉著一個人
[00:14:52.000 --> 00:14:54.000]  進入了這個世界
[00:14:54.000 --> 00:14:56.000]  所以這個世界是有罪惡的
[00:14:56.000 --> 00:14:58.000]  聖經從來沒有否定
[00:14:58.000 --> 00:15:00.000]  這個世界
[00:15:00.000 --> 00:15:02.000]  是一個烏托邦
[00:15:02.000 --> 00:15:04.000]  絕對不是烏托邦
[00:15:04.000 --> 00:15:06.000]  不過罪從一個人進入了世界
[00:15:06.000 --> 00:15:08.000]  不過救恩
[00:15:08.000 --> 00:15:10.000]  也藉著主耶穌
