
[00:00:00.000 --> 00:00:04.000]  請姐妹平安 讓我們一同禱告
[00:02:04.000 --> 00:02:06.000]  星期日晚上第五次
[00:02:06.000 --> 00:02:11.000]  四個主日就是24、17、10、10、3號
[00:02:11.000 --> 00:02:13.000]  既然今天我是3號來
[00:02:13.000 --> 00:02:16.000]  我就要應節叫做張臨節期
[00:02:16.000 --> 00:02:19.000]  但我的訊息絕對不是講張臨節期
[00:02:19.000 --> 00:02:21.000]  我要講主的恩
[00:02:21.000 --> 00:02:26.000]  藉著這個時刻和大家一起思想神的恩典
[00:02:26.000 --> 00:02:31.000]  在基督徒的一般禮儀裡面
[00:02:31.000 --> 00:02:34.000]  我們每一年有三個大節期都是重要的
[00:02:34.000 --> 00:02:36.000]  就好像猶太人一樣
[00:02:36.000 --> 00:02:38.000]  他們每一年有三個大節期
[00:02:38.000 --> 00:02:40.000]  一個是禹節
[00:02:40.000 --> 00:02:41.000]  一個是午巡節
[00:02:41.000 --> 00:02:43.000]  一個是鑄盤節
[00:02:43.000 --> 00:02:47.000]  所有的藍丁都會回耶路撒冷聖殿紀念
[00:02:47.000 --> 00:02:48.000]  去聚會
[00:02:48.000 --> 00:02:51.000]  我們基督徒是哪三個大節呢?
[00:02:51.000 --> 00:02:53.000]  其他的沒有那麼重要
[00:02:53.000 --> 00:02:55.000]  都是與基督生平有關的
[00:02:55.000 --> 00:02:57.000]  一個就是聖誕節
[00:02:57.000 --> 00:02:59.000]  接著就是受難節
[00:02:59.000 --> 00:03:01.000]  接著就是復活節
[00:03:01.000 --> 00:03:03.000]  這三個大節期
[00:03:03.000 --> 00:03:07.000]  紀念或慶賀神的三方面
[00:03:07.000 --> 00:03:09.000]  紀念三方面
[00:03:09.000 --> 00:03:15.000]  譬如聖誕節我們慶賀或紀念神的大恩
[00:03:15.000 --> 00:03:17.000]  恩就是禮物
[00:03:17.000 --> 00:03:20.000]  神給我們一個很大的禮物
[00:03:20.000 --> 00:03:21.000]  很大的恩典
[00:03:21.000 --> 00:03:22.000]  是我們不配的
[00:03:22.000 --> 00:03:25.000]  就是祂將祂的兒子賜給我們
[00:03:25.000 --> 00:03:29.000]  就好像我們今天所讀的八章第九節
[00:03:29.000 --> 00:03:33.000]  基督為我們成為貧窮
[00:03:33.000 --> 00:03:35.000]  以致我們可以成為富足
[00:03:35.000 --> 00:03:36.000]  聖誕節
[00:03:36.000 --> 00:03:39.000]  Joy to the world
[00:03:39.000 --> 00:03:40.000]  很開心
[00:03:40.000 --> 00:03:42.000]  很多人彼此送禮物
[00:03:42.000 --> 00:03:44.000]  因為是合法我們的神
[00:03:44.000 --> 00:03:46.000]  在這個恩典的時間
[00:03:46.000 --> 00:03:47.000]  去到受難節
[00:03:47.000 --> 00:03:50.000]  我們紀念神的大愛
[00:03:50.000 --> 00:03:51.000]  基督的愛
[00:03:51.000 --> 00:03:52.000]  神的愛
[00:03:52.000 --> 00:03:56.000]  為我們負上一個這麼難的死亡
[00:03:56.000 --> 00:03:57.000]  上十字架
[00:03:57.000 --> 00:03:58.000]  成就救贖
[00:03:58.000 --> 00:04:01.000]  將我們從罪惡裡面救贖出來
[00:04:01.000 --> 00:04:02.000]  主的愛
[00:04:02.000 --> 00:04:04.000]  神的愛
[00:04:04.000 --> 00:04:05.000]  復活節
[00:04:05.000 --> 00:04:06.000]  慶賀
[00:04:06.000 --> 00:04:07.000]  紀念
[00:04:07.000 --> 00:04:08.000]  神的大能
[00:04:08.000 --> 00:04:12.000]  沒有一樣東西可以將主的生命困阻
[00:04:12.000 --> 00:04:14.000]  祂能勝過死亡
[00:04:14.000 --> 00:04:16.000]  所以我們每年在三個節期裡面
[00:04:16.000 --> 00:04:19.000]  有三個不同的氣氛和感覺
[00:04:19.000 --> 00:04:20.000]  一個是很開心的
[00:04:20.000 --> 00:04:22.000]  現在來到節期
[00:04:22.000 --> 00:04:24.000]  一個是很沉著的
[00:04:24.000 --> 00:04:26.000]  很感恩的
[00:04:26.000 --> 00:04:29.000]  紀念主的受難
[00:04:29.000 --> 00:04:33.000]  用一個得勝得榮的紀念主的復活
[00:04:33.000 --> 00:04:36.000]  這個聖誕節快到了
[00:04:36.000 --> 00:04:38.000]  是講恩典的
[00:04:38.000 --> 00:04:42.000]  今天想和大家講一下主的恩典
[00:04:42.000 --> 00:04:45.000]  我現在給大家一個問卷
[00:04:45.000 --> 00:04:50.000]  你最近有沒有領受到神的恩典
[00:04:50.000 --> 00:04:52.000]  也有的
[00:04:52.000 --> 00:04:54.000]  討過門英文
[00:04:54.000 --> 00:04:56.000]  生病又好了
[00:04:56.000 --> 00:04:59.000]  有些難處又解決了
[00:04:59.000 --> 00:05:02.000]  有些需要主又供應
[00:05:02.000 --> 00:05:05.000]  有些缺陷主又赦免
[00:05:05.000 --> 00:05:06.000]  我們都會數這些
[00:05:06.000 --> 00:05:08.000]  我們覺得這些都是神的恩典
[00:05:08.000 --> 00:05:10.000]  例如我們12月31日
[00:05:10.000 --> 00:05:12.000]  快要年終了
[00:05:12.000 --> 00:05:13.000]  有個見證會
[00:05:13.000 --> 00:05:16.000]  我想大家都會報名數算一下
[00:05:16.000 --> 00:05:20.000]  神今天給自己得到什麼的好處
[00:05:20.000 --> 00:05:22.000]  恩典
[00:05:22.000 --> 00:05:26.000]  要和大家從另外一個角度去看神的恩典
[00:05:26.000 --> 00:05:29.000]  或者我們不會想到這個就是恩典
[00:05:29.000 --> 00:05:31.000]  因為我們講恩典都是可以的
[00:05:31.000 --> 00:05:33.000]  但這是什麼恩呢
[00:05:33.000 --> 00:05:38.000]  我想和大家看看哥倫多後書第八章
[00:05:38.000 --> 00:05:43.000]  剛才我們的主席執事和我們都讀過
[00:05:43.000 --> 00:05:46.000]  八章一至五節和第九節
[00:05:46.000 --> 00:05:49.000]  第九節為何我會先用這節
[00:05:49.000 --> 00:05:51.000]  因為那節是一個榜樣
[00:05:51.000 --> 00:05:55.000]  一到五節是保羅寫給哥倫多教會
[00:05:55.000 --> 00:05:57.000]  教導他們
[00:05:57.000 --> 00:05:58.000]  提醒他們
[00:05:58.000 --> 00:05:59.000]  鼓勵他們
[00:05:59.000 --> 00:06:03.000]  要在一些事上積極用心
[00:06:03.000 --> 00:06:05.000]  究竟這些事是什麼事呢
[00:06:05.000 --> 00:06:08.000]  剛才在第八章第一節
[00:06:08.000 --> 00:06:11.000]  保羅和哥倫多的信徒說
[00:06:11.000 --> 00:06:14.000]  弟兄和姊妹
[00:06:14.000 --> 00:06:17.000]  我把神賜給馬其頓宗教會
[00:06:17.000 --> 00:06:19.000]  現在告訴你
[00:06:19.000 --> 00:06:21.000]  現在我要和大家數一下
[00:06:21.000 --> 00:06:25.000]  神怎樣賜恩給馬其頓教會
[00:06:25.000 --> 00:06:27.000]  我們以為是下帝教
[00:06:27.000 --> 00:06:30.000]  馬其頓教會得到很多很多贖儲
[00:06:30.000 --> 00:06:33.000]  原來馬其頓教會是經歷了一些事
[00:06:33.000 --> 00:06:36.000]  但他們的表現很另類
[00:06:36.000 --> 00:06:41.000]  這個另類的表現就成為神賜恩的記號
[00:06:41.000 --> 00:06:43.000]  亦可以讓我們學習
[00:06:43.000 --> 00:06:45.000]  原來神賜恩的時候
[00:06:45.000 --> 00:06:47.000]  可以用另外一個表達方式
[00:06:47.000 --> 00:06:49.000]  第一個表達方式
[00:06:49.000 --> 00:06:53.000]  就是第二節上半節所說的
[00:06:53.000 --> 00:06:57.000]  他們在患難中受大試煉的時候
[00:06:57.000 --> 00:07:01.000]  仍有滿足的快樂
[00:07:01.000 --> 00:07:05.000]  在患難中受大試煉
[00:07:05.000 --> 00:07:07.000]  什麼是試煉
[00:07:07.000 --> 00:07:09.000]  這裡還說是大試煉
[00:07:09.000 --> 00:07:11.000]  試煉是我們不歡迎的
[00:07:11.000 --> 00:07:13.000]  試煉是在我們人生裡
[00:07:13.000 --> 00:07:16.000]  不是我們會經過的
[00:07:16.000 --> 00:07:19.000]  是一些外來的
[00:07:19.000 --> 00:07:22.000]  針對我們的身或心或靈
[00:07:22.000 --> 00:07:24.000]  令我們不安的
[00:07:24.000 --> 00:07:26.000]  令我們覺得阻礙我們走的
[00:07:26.000 --> 00:07:28.000]  那些就是試煉
[00:07:28.000 --> 00:07:31.000]  所以中文的煉字會有一個火
[00:07:31.000 --> 00:07:33.000]  令我們覺得不舒服
[00:07:33.000 --> 00:07:35.000]  當我們遇見試煉時
[00:07:35.000 --> 00:07:37.000]  無論是身心靈
[00:07:37.000 --> 00:07:41.000]  假如做了一個例常的體檢
[00:07:41.000 --> 00:07:43.000]  身體檢查
[00:07:43.000 --> 00:07:45.000]  檢查醫生說照到一些東西
[00:07:45.000 --> 00:07:47.000]  一會兒再檢查
[00:07:47.000 --> 00:07:49.000]  確診有東西
[00:07:49.000 --> 00:07:52.000]  這個是試煉
[00:07:52.000 --> 00:07:54.000]  他怎麼面對呢
[00:07:54.000 --> 00:07:56.000]  感恩啊
[00:07:56.000 --> 00:07:57.000]  我做了這些事
[00:07:57.000 --> 00:07:58.000]  會不會啊
[00:07:58.000 --> 00:07:59.000]  不會的
[00:07:59.000 --> 00:08:01.000]  或者是遇到天災
[00:08:01.000 --> 00:08:02.000]  人禍
[00:08:02.000 --> 00:08:03.000]  忽然之間的事
[00:08:03.000 --> 00:08:05.000]  臨到自己家庭
[00:08:05.000 --> 00:08:07.000]  親友
[00:08:07.000 --> 00:08:09.000]  這麼陰公
[00:08:09.000 --> 00:08:12.000]  我們不會說是開心的
[00:08:12.000 --> 00:08:14.000]  或者有時候一些警方
[00:08:14.000 --> 00:08:16.000]  臨到教會
[00:08:16.000 --> 00:08:17.000]  臨到社會
[00:08:17.000 --> 00:08:19.000]  我們都覺得 為什麼這樣
[00:08:19.000 --> 00:08:23.000]  試煉是我們很自然抗拒的
[00:08:23.000 --> 00:08:26.000]  我們不想去面對的
[00:08:26.000 --> 00:08:28.000]  我們不知道馬其頓的教會
[00:08:28.000 --> 00:08:30.000]  特別我們想到裡面有兩間
[00:08:30.000 --> 00:08:31.000]  我覺得
[00:08:31.000 --> 00:08:34.000]  就是比利亞或者是菲律賓
[00:08:34.000 --> 00:08:36.000]  遇到什麼的事
[00:08:36.000 --> 00:08:39.000]  我相信是困難的
[00:08:39.000 --> 00:08:41.000]  但是保羅說
[00:08:41.000 --> 00:08:43.000]  這個教會
[00:08:43.000 --> 00:08:46.000]  他們遇見大試煉的時候
[00:08:46.000 --> 00:08:49.000]  仍然有滿足的快樂
[00:08:49.000 --> 00:08:50.000]  在英文裡說
[00:08:50.000 --> 00:08:53.000]  最嚴重的試煉
[00:08:53.000 --> 00:08:56.000]  就是滿足的快樂
[00:08:56.000 --> 00:08:58.000]  最嚴重的試煉
[00:08:58.000 --> 00:09:00.000]  但是滿足的快樂
[00:09:00.000 --> 00:09:02.000]  喜樂是漏了出來的
[00:09:02.000 --> 00:09:05.000]  不是剛剛自己心裡知道就行了
[00:09:05.000 --> 00:09:08.000]  這樣就很另類
[00:09:08.000 --> 00:09:10.000]  很不正常
[00:09:10.000 --> 00:09:12.000]  你說你需不需要去看看
[00:09:12.000 --> 00:09:15.000]  是不是思覺失調
[00:09:15.000 --> 00:09:16.000]  不是
[00:09:16.000 --> 00:09:17.000]  保羅說
[00:09:17.000 --> 00:09:23.000]  當人在人生裡遇見試煉不安的時候
[00:09:23.000 --> 00:09:25.000]  能夠去感恩
[00:09:25.000 --> 00:09:27.000]  能夠有喜樂
[00:09:27.000 --> 00:09:29.000]  是什麼 是恩典
[00:09:29.000 --> 00:09:31.000]  是神給這個人恩典
[00:09:31.000 --> 00:09:35.000]  導致他可以面對試煉時有喜樂
[00:09:35.000 --> 00:09:37.000]  保羅有沒有這樣的經歷
[00:09:37.000 --> 00:09:38.000]  他自己有這樣的經歷
[00:09:38.000 --> 00:09:40.000]  他絕對有這樣的經歷
[00:09:40.000 --> 00:09:43.000]  他多少次被人打
[00:09:43.000 --> 00:09:46.000]  多數遇見逼白
[00:09:46.000 --> 00:09:49.000]  一個最令我們記得的場景
[00:09:49.000 --> 00:09:52.000]  就是他在菲律賓的地方
[00:09:52.000 --> 00:09:54.000]  傳福音
[00:09:54.000 --> 00:09:57.000]  因為他趕出一個侍女身上的鬼
[00:09:57.000 --> 00:10:00.000]  令他不能夠再說一句預言
[00:10:00.000 --> 00:10:03.000]  他的主人就拉他去坐牢
[00:10:03.000 --> 00:10:05.000]  還有他同宮西拉
[00:10:05.000 --> 00:10:07.000]  聖經很活動地形容
[00:10:07.000 --> 00:10:09.000]  當時受的試煉
[00:10:09.000 --> 00:10:12.000]  在《士童傳》十六章記載
[00:10:12.000 --> 00:10:15.000]  他們被剝衣服
[00:10:15.000 --> 00:10:18.000]  然後用棍打了很多次
[00:10:18.000 --> 00:10:22.000]  然後用鍊子鎖住放入監獄
[00:10:22.000 --> 00:10:26.000]  這樣的情況對於保羅和西拉來說
[00:10:26.000 --> 00:10:28.000]  是一個很大的試煉
[00:10:28.000 --> 00:10:31.000]  因為他們本來是在亞西亞傳福音
[00:10:31.000 --> 00:10:34.000]  無緣無故為什麼要來到馬其頓去歐洲
[00:10:34.000 --> 00:10:36.000]  因為神給他們一個意象
[00:10:36.000 --> 00:10:37.000]  馬其頓意象
[00:10:37.000 --> 00:10:38.000]  他們就服從了
[00:10:38.000 --> 00:10:43.000]  都不計較路途遠或者是跨洋去
[00:10:43.000 --> 00:10:46.000]  去到以為我聽你的旨意
[00:10:46.000 --> 00:10:49.000]  我既然願意來到這麼遠傳福音
[00:10:49.000 --> 00:10:51.000]  你應該要大大賜福給我
[00:10:51.000 --> 00:10:53.000]  凡事順利吧
[00:10:53.000 --> 00:10:56.000]  沒想到在那裡受到這樣的經歷
[00:10:56.000 --> 00:10:58.000]  遵行神的旨意帶來的果效
[00:10:58.000 --> 00:10:59.000]  就是被人打
[00:10:59.000 --> 00:11:02.000]  被人帶到監獄裡
[00:11:02.000 --> 00:11:04.000]  當日兩個坐在監獄裡
[00:11:04.000 --> 00:11:05.000]  你眼望我眼
[00:11:05.000 --> 00:11:08.000]  然後流著眼淚
[00:11:08.000 --> 00:11:11.000]  真是無辜
[00:11:11.000 --> 00:11:12.000]  為什麼呢
[00:11:12.000 --> 00:11:15.000]  我們是不是錯解了神的旨意呢
[00:11:15.000 --> 00:11:18.000]  然後就很心傷
[00:11:18.000 --> 00:11:21.000]  我想那天晚上就沒有神蹟
[00:11:21.000 --> 00:11:24.000]  聖經記載他們兩個搬走的時候
[00:11:24.000 --> 00:11:26.000]  不是對著流淚
[00:11:26.000 --> 00:11:28.000]  而是對著唱歌
[00:11:28.000 --> 00:11:30.000]  唱什麼歌
[00:11:30.000 --> 00:11:31.000]  不是唱愛歌
[00:11:31.000 --> 00:11:33.000]  因為聖經裡有很多愛歌
[00:11:33.000 --> 00:11:36.000]  為何為何為何
[00:11:36.000 --> 00:11:38.000]  他不唱為何
[00:11:38.000 --> 00:11:39.000]  不唱喇嘛
[00:11:39.000 --> 00:11:41.000]  是希伯來文
[00:11:41.000 --> 00:11:43.000]  他唱讚美事
[00:11:43.000 --> 00:11:46.000]  神有祂的美意
[00:11:46.000 --> 00:11:48.000]  我們來到這裡絕對不是白費
[00:11:48.000 --> 00:11:49.000]  Let's praise God
[00:11:49.000 --> 00:11:50.000]  讚美
[00:11:50.000 --> 00:11:52.000]  兩個大聲唱到
[00:11:52.000 --> 00:11:53.000]  人們都聽到
[00:11:53.000 --> 00:11:55.000]  其他囚犯都聽到
[00:11:55.000 --> 00:11:57.000]  不是在心裡面來唱
[00:11:57.000 --> 00:11:59.000]  是低下聲唱
[00:11:59.000 --> 00:12:01.000]  神的僕人
[00:12:01.000 --> 00:12:03.000]  在試煉中榮耀祂時
[00:12:03.000 --> 00:12:05.000]  神蹟就發現了
[00:12:05.000 --> 00:12:07.000]  那就是地震
[00:12:07.000 --> 00:12:09.000]  家門開了
[00:12:09.000 --> 00:12:11.000]  鎖鏈落了
[00:12:11.000 --> 00:12:12.000]  哇
[00:12:12.000 --> 00:12:14.000]  大釋放
[00:12:14.000 --> 00:12:15.000]  知道下去
[00:12:15.000 --> 00:12:16.000]  就是欲擢信主
[00:12:16.000 --> 00:12:17.000]  知道下去
[00:12:17.000 --> 00:12:20.000]  教會那邊來承諾
[00:12:20.000 --> 00:12:22.000]  遇見試煉
[00:12:22.000 --> 00:12:25.000]  能不能夠一起下呢
[00:12:25.000 --> 00:12:27.000]  一般來說不能夠
[00:12:27.000 --> 00:12:29.000]  但是靠主能夠
[00:12:29.000 --> 00:12:32.000]  跨過自己的感受
[00:12:32.000 --> 00:12:34.000]  起來
[00:12:34.000 --> 00:12:35.000]  保羅說
[00:12:35.000 --> 00:12:37.000]  這些是恩典
[00:12:37.000 --> 00:12:39.000]  這是神給人的恩典
[00:12:39.000 --> 00:12:40.000]  令到他可以
[00:12:40.000 --> 00:12:42.000]  做一些這麼另類的事
[00:12:42.000 --> 00:12:44.000]  而不是在這裡發願
[00:12:44.000 --> 00:12:46.000]  在這裡
[00:12:46.000 --> 00:12:47.000]  我有一個小小的經歷
[00:12:47.000 --> 00:12:49.000]  在這裡和大家說
[00:12:49.000 --> 00:12:50.000]  要見證
[00:12:50.000 --> 00:12:51.000]  今天我感謝主
[00:12:51.000 --> 00:12:52.000]  我站在你們當中
[00:12:52.000 --> 00:12:55.000]  來說道誦信息
[00:12:55.000 --> 00:12:57.000]  在剛剛一個半月之前
[00:12:57.000 --> 00:12:59.000]  10月18日
[00:12:59.000 --> 00:13:01.000]  本人有一個大經歷
[00:13:01.000 --> 00:13:02.000]  大經歷就是
[00:13:02.000 --> 00:13:05.000]  當我早上在神學院的宿舍
[00:13:05.000 --> 00:13:08.000]  走回去校舍的時候
[00:13:08.000 --> 00:13:10.000]  那裡都是郊野的路
[00:13:10.000 --> 00:13:11.000]  都是石路
[00:13:11.000 --> 00:13:12.000]  沙石的路
[00:13:12.000 --> 00:13:13.000]  走了幾年
[00:13:13.000 --> 00:13:14.000]  沒事的
[00:13:14.000 --> 00:13:16.000]  每天都走很快
[00:13:16.000 --> 00:13:17.000]  運動又趕時間
[00:13:17.000 --> 00:13:19.000]  兩天都達到目的
[00:13:19.000 --> 00:13:21.000]  又趕時間運動
[00:13:21.000 --> 00:13:22.000]  願允許
[00:13:22.000 --> 00:13:24.000]  我就跨到那裡
[00:13:24.000 --> 00:13:26.000]  一個人跌下去
[00:13:26.000 --> 00:13:28.000]  很大力地砰
[00:13:28.000 --> 00:13:29.000]  我聽到
[00:13:29.000 --> 00:13:31.000]  我的牙齒崩了
[00:13:31.000 --> 00:13:32.000]  鼻子崩了
[00:13:32.000 --> 00:13:34.000]  因為是面直下的
[00:13:34.000 --> 00:13:37.000]  在心裡面馬上
[00:13:37.000 --> 00:13:39.000]  看聖經怎麼教
[00:13:39.000 --> 00:13:41.000]  主是允許的
[00:13:41.000 --> 00:13:42.000]  於是我就說
[00:13:42.000 --> 00:13:44.000]  我感謝你
[00:13:44.000 --> 00:13:45.000]  我讚美你
[00:13:45.000 --> 00:13:46.000]  你允許的
[00:13:46.000 --> 00:13:47.000]  我沒有想到自己
[00:13:47.000 --> 00:13:49.000]  接著博士來
[00:13:49.000 --> 00:13:50.000]  我起來
[00:13:50.000 --> 00:13:51.000]  從那裡走十分鐘
[00:13:51.000 --> 00:13:52.000]  回到校舍
[00:13:52.000 --> 00:13:53.000]  走得到
[00:13:53.000 --> 00:13:55.000]  腳沒事
[00:13:55.000 --> 00:13:57.000]  回到校舍的時候
[00:13:57.000 --> 00:13:58.000]  我都暈了一步
[00:13:58.000 --> 00:13:59.000]  擦一擦臉
[00:13:59.000 --> 00:14:01.000]  臉上有血
[00:14:01.000 --> 00:14:03.000]  有個學生看到我
[00:14:03.000 --> 00:14:04.000]  今天很大塵
[00:14:04.000 --> 00:14:05.000]  怎麼掩著臉
[00:14:05.000 --> 00:14:06.000]  我說不是
[00:14:06.000 --> 00:14:07.000]  跌倒了
[00:14:07.000 --> 00:14:08.000]  看看
[00:14:08.000 --> 00:14:09.000]  其實我還沒有照鏡
[00:14:09.000 --> 00:14:10.000]  我不知道是什麼事
[00:14:10.000 --> 00:14:11.000]  他說很嚴重
[00:14:11.000 --> 00:14:12.000]  有血
[00:14:12.000 --> 00:14:14.000]  回到學校
[00:14:14.000 --> 00:14:16.000]  我呢
[00:14:16.000 --> 00:14:18.000]  同工說
[00:14:18.000 --> 00:14:19.000]  不行
[00:14:19.000 --> 00:14:20.000]  快點去醫院照
[00:14:20.000 --> 00:14:21.000]  有沒有骨裂骨折
[00:14:21.000 --> 00:14:23.000]  有沒有撞傷
[00:14:23.000 --> 00:14:25.000]  奉命
[00:14:25.000 --> 00:14:26.000]  奉別人的愛心之命
[00:14:26.000 --> 00:14:28.000]  走到醫院
[00:14:28.000 --> 00:14:29.000]  看一看
[00:14:29.000 --> 00:14:30.000]  醫生看一看
[00:14:30.000 --> 00:14:31.000]  他說皮外傷
[00:14:31.000 --> 00:14:32.000]  沒事
[00:14:32.000 --> 00:14:33.000]  我說要不要照
[00:14:33.000 --> 00:14:34.000]  不用照
[00:14:34.000 --> 00:14:35.000]  一照
[00:14:35.000 --> 00:14:36.000]  照X光沒有益
[00:14:36.000 --> 00:14:37.000]  回去吧
[00:14:37.000 --> 00:14:38.000]  只給我止痛藥
[00:14:38.000 --> 00:14:40.000]  還有消炎藥
[00:14:40.000 --> 00:14:43.000]  這樣回去
[00:14:43.000 --> 00:14:44.000]  沒有錯
[00:14:44.000 --> 00:14:45.000]  受傷
[00:14:45.000 --> 00:14:46.000]  掩著臉
[00:14:46.000 --> 00:14:48.000]  一個星期沒有嚇到人
[00:14:48.000 --> 00:14:50.000]  但是疤痕都掉了
[00:14:50.000 --> 00:14:52.000]  沒有照過
[00:14:52.000 --> 00:14:53.000]  沒有骨折
[00:14:53.000 --> 00:14:54.000]  沒有骨裂
[00:14:54.000 --> 00:14:56.000]  沒有任何縫口
[00:14:56.000 --> 00:14:58.000]  每一餐都吃得到
[00:14:58.000 --> 00:14:59.000]  牙都拆得到
[00:14:59.000 --> 00:15:01.000]  沒有崩
[00:15:01.000 --> 00:15:04.000]  沒有崩裂
[00:15:04.000 --> 00:15:06.000]  讚美主弟兄姊妹
[00:15:06.000 --> 00:15:10.000]  我們是不能避免會有試煉
[00:15:10.000 --> 00:15:11.000]  但是如果我當時說
[00:15:11.000 --> 00:15:13.000]  為什麼呀
[00:15:13.000 --> 00:15:14.000]  主啊
[00:15:14.000 --> 00:15:15.000]  那天下午我站在那裡
[00:15:15.000 --> 00:15:17.000]  教了三個小時
[00:15:17.000 --> 00:15:19.000]  寶羅生平與書信
[00:15:19.000 --> 00:15:20.000]  那個週末
[00:15:20.000 --> 00:15:21.000]  那天是星期三
[00:15:21.000 --> 00:15:23.000]  還是神學生聯討日
[00:15:23.000 --> 00:15:24.000]  講到
[00:15:24.000 --> 00:15:27.000]  任何的事都沒有難度
[00:15:27.000 --> 00:15:30.000]  因為主的恩典很夠用
[00:15:30.000 --> 00:15:33.000]  比勒比的教會
[00:15:33.000 --> 00:15:35.000]  遇見大試煉
[00:15:35.000 --> 00:15:37.000]  有滿足的快樂
[00:15:37.000 --> 00:15:39.000]  順著行神蹟
[00:15:39.000 --> 00:15:42.000]  令到他們很多恩典
[00:15:42.000 --> 00:15:43.000]  正如寶羅一樣
[00:15:43.000 --> 00:15:45.000]  他在試煉裡面
[00:15:45.000 --> 00:15:47.000]  不是自怨自艾
[00:15:47.000 --> 00:15:48.000]  他是感恩
[00:15:48.000 --> 00:15:50.000]  順著行神蹟
[00:15:50.000 --> 00:15:52.000]  在我自己的經歷裡面
[00:15:52.000 --> 00:15:54.000]  就是一個這樣的試煉
[00:15:54.000 --> 00:15:56.000]  因為我扭轉我的台
[00:15:56.000 --> 00:15:58.000]  不要說負面台
[00:15:58.000 --> 00:16:00.000]  扭轉到正面台
[00:16:00.000 --> 00:16:01.000]  來感恩
[00:16:01.000 --> 00:16:02.000]  來讚美
[00:16:02.000 --> 00:16:04.000]  來祝你容許
[00:16:04.000 --> 00:16:07.000]  我相信在那一刻是神蹟
[00:16:07.000 --> 00:16:10.000]  因為很可能會有些事發生
[00:16:10.000 --> 00:16:12.000]  但是完全沒有
[00:16:12.000 --> 00:16:14.000]  讓我們學習
[00:16:14.000 --> 00:16:17.000]  神的恩典將顯在什麼時候呢
[00:16:17.000 --> 00:16:18.000]  顯得更多
[00:16:18.000 --> 00:16:21.000]  是當我們遇見逆境時
[00:16:21.000 --> 00:16:23.000]  這個我們要記得
[00:16:23.000 --> 00:16:25.000]  不要說不幸運
[00:16:25.000 --> 00:16:27.000]  應該說主你容許的
[00:16:27.000 --> 00:16:28.000]  我讚美你
[00:16:28.000 --> 00:16:29.000]  看看主怎樣
[00:16:29.000 --> 00:16:33.000]  因著我們的信服而顯出的榮耀
[00:16:33.000 --> 00:16:36.000]  第二個恩典在哪裡顯出呢
[00:16:36.000 --> 00:16:38.000]  就是第二節的下半節
[00:16:38.000 --> 00:16:41.000]  他說他們在極窮之間
[00:16:41.000 --> 00:16:46.000]  還額格外顯出樂捐的口恩
[00:16:46.000 --> 00:16:48.000]  在極窮之間
