
[00:00:00.000 --> 00:00:03.400]  各位弟兄姊妹平安 各位朋友平安
[00:05:41.360 --> 00:05:43.800]  今天我們說這是與神的關係裏面
[00:05:43.800 --> 00:05:46.120]  一個新的藥藉著主耶穌基督
[00:05:46.120 --> 00:05:48.720]  因著祂的補血洗淨我們的罪
[00:05:48.720 --> 00:05:50.760]  弟兄姊妹
[00:05:50.760 --> 00:05:54.200]  保羅是一個曾受國禮的人
[00:05:54.200 --> 00:06:00.600]  他亦都以曾經受過國禮而為傲
[00:06:00.600 --> 00:06:03.760]  如果我們看《菲勒比書》三章五節我們就理解
[00:06:03.760 --> 00:06:08.000]  當時他不知道神有什麼計劃
[00:06:08.000 --> 00:06:10.880]  他悔改之後跟隨主耶穌
[00:06:10.880 --> 00:06:16.280]  所以保羅很感受到主耶穌基督給他的恩典
[00:06:16.280 --> 00:06:19.080]  在這個恩典裏面他大受激勵
[00:06:19.080 --> 00:06:23.720]  以致他行事為人很多的準則、準繩裏面
[00:06:23.720 --> 00:06:31.880]  就以基督的愛、他的犧牲、他的赦免、他的大恩
[00:06:34.240 --> 00:06:40.040]  以耶穌基督的聖潔作為去判別事物的一種標準
[00:06:40.040 --> 00:06:43.480]  就用這個標準去判別
[00:06:43.480 --> 00:06:48.440]  在他行事為人裏面作一個很重要的標準
[00:06:48.440 --> 00:06:52.240]  阮尼臣的人
[00:06:52.240 --> 00:06:56.080]  阮尼臣(可以說是梭尼)
[00:06:56.080 --> 00:07:01.760]  最初開始的是一位德國的神學家
[00:07:01.760 --> 00:07:03.360]  費爾巴赫
[00:07:05.240 --> 00:07:07.120]  Animated from God
[00:07:07.120 --> 00:07:11.040]  人和神因著罪的原故事隔得很遠
[00:07:11.040 --> 00:07:15.800]  接著發揚光大的是誰呢?
[00:07:15.800 --> 00:07:17.640]  又是一位德國人
[00:07:17.640 --> 00:07:20.880]  他叫馬克思
[00:07:20.880 --> 00:07:24.040]  人在資本主義社會裏面
[00:07:24.040 --> 00:07:26.800]  就跟自己的工作隔離、跟人隔離
[00:07:26.800 --> 00:07:27.880]  梭尼
[00:07:27.880 --> 00:07:31.720]  跟他的生產工具隔離
[00:07:31.720 --> 00:07:32.640]  梭尼
[00:07:33.800 --> 00:07:34.960]  德國的馬克思
[00:07:34.960 --> 00:07:38.040]  就將梭尼隔離發揚光大
[00:07:38.040 --> 00:07:40.040]  梭尼的人會怎樣?
[00:07:40.040 --> 00:07:43.320]  你知不知道坐牢都可以隔離的?
[00:07:43.320 --> 00:07:46.120]  最慘的就是單獨拘禁
[00:07:46.120 --> 00:07:50.120]  為什麼人這麼慘要單獨拘禁?
[00:07:50.120 --> 00:07:53.960]  人單獨拘禁為什麼會這麼慘?
[00:07:53.960 --> 00:07:56.920]  因為我們都是群體的動物
[00:07:56.920 --> 00:08:00.120]  所以你不會一個人在家崇拜,對不對?
[00:08:00.120 --> 00:08:02.120]  我們當然要一起崇拜
[00:08:02.120 --> 00:08:03.600]  一起崇拜是不是一把聲音呢?
[00:08:03.600 --> 00:08:04.720]  響亮一點
[00:08:04.720 --> 00:08:06.720]  我們可以看到斯班
[00:08:06.720 --> 00:08:08.120]  一會兒我們握手問安
[00:08:08.120 --> 00:08:09.320]  可以跟你握手
[00:08:09.320 --> 00:08:11.520]  我不可以對著電腦握手問安
[00:08:11.520 --> 00:08:12.760]  你明不明白?
[00:08:12.760 --> 00:08:13.760]  我們崇拜
[00:08:13.760 --> 00:08:17.040]  我們這個群體這樣向神
[00:08:17.040 --> 00:08:21.360]  我們需要有一份跟神、跟人
[00:08:21.360 --> 00:08:22.640]  有一份親密關係
[00:08:22.640 --> 00:08:24.440]  單獨拘禁
[00:08:24.440 --> 00:08:26.560]  就是將你跟人隔離
[00:08:26.560 --> 00:08:29.520]  跟人隔離都很慘
[00:08:29.520 --> 00:08:30.960]  但這裡就是說
[00:08:30.960 --> 00:08:33.200]  我們要跟神隔離
[00:08:34.600 --> 00:08:36.720]  今天我們作為主耶穌基督的人
[00:08:36.720 --> 00:08:39.280]  我們得以怎樣呢?
[00:08:39.280 --> 00:08:42.840]  跟神親近了
[00:08:42.840 --> 00:08:45.000]  靠著祂的補血
[00:08:45.000 --> 00:08:46.120]  因為我們的罪
[00:08:46.120 --> 00:08:47.360]  我們被赦免了
[00:08:47.360 --> 00:08:50.480]  原來遠離神
[00:08:50.480 --> 00:08:52.000]  跟親近神
[00:08:52.000 --> 00:08:54.120]  中間的距離
[00:08:54.120 --> 00:08:58.840]  就成為生命裡的生與死的分別
[00:08:58.840 --> 00:09:03.360]  其實保羅在第一章裡說明
[00:09:04.120 --> 00:09:08.200]  人是受幾種勢力所克制
[00:09:08.200 --> 00:09:09.560]  包括我們的罪
[00:09:09.560 --> 00:09:14.160]  包括我們罪會面對的死
[00:09:14.160 --> 00:09:18.000]  人跟自己的關係不和的時候
[00:09:18.000 --> 00:09:20.760]  人跟自己的人
[00:09:20.760 --> 00:09:24.120]  我們本身有一種疏離的時間
[00:09:24.120 --> 00:09:26.640]  我們就很容易有一種怒氣
[00:09:26.640 --> 00:09:32.480]  神本來就揀選以色列人作為他的聖民
[00:09:34.200 --> 00:09:38.720]  亞伯拉罕要藉著他使萬國得福
[00:09:38.720 --> 00:09:40.440]  以色列人就忘記了
[00:09:40.440 --> 00:09:43.680]  忘記了他有一個使命
[00:09:43.680 --> 00:09:47.360]  使世人有機會認識這位真神
[00:09:47.360 --> 00:09:50.960]  本來以色列人有這份的召命
[00:09:50.960 --> 00:09:53.840]  但他們就厭惡外邦人
[00:09:53.840 --> 00:09:59.240]  甚至說他們是犬類
[00:09:59.240 --> 00:10:02.320]  所以在這樣的處境裡
[00:10:02.560 --> 00:10:05.720]  外邦人跟神隔絕
[00:10:05.720 --> 00:10:07.240]  跟以色列人隔絕
[00:10:07.240 --> 00:10:11.200]  當然外邦人有很多不同的敬拜
[00:10:11.200 --> 00:10:12.440]  不過不是真神
[00:10:12.440 --> 00:10:17.400]  所以在第十三節這裡所提及
[00:10:17.400 --> 00:10:18.960]  他們遠離神的人
[00:10:18.960 --> 00:10:21.960]  是因著他們不認識神
[00:10:21.960 --> 00:10:24.360]  沒有基督
[00:10:24.360 --> 00:10:26.240]  沒有國家身份
[00:10:26.240 --> 00:10:27.600]  沒有朋友
[00:10:27.600 --> 00:10:28.960]  沒有希望
[00:10:28.960 --> 00:10:30.240]  沒有真神
[00:10:31.280 --> 00:10:32.760]  所以去到第十二節就說
[00:10:32.760 --> 00:10:33.640]  你都要記住
[00:10:33.640 --> 00:10:37.280]  未信的人
[00:10:37.280 --> 00:10:40.480]  你未信的時候你就要光記
[00:10:40.480 --> 00:10:42.880]  丁子妹
[00:10:42.880 --> 00:10:45.440]  有沒有想一想你未信的時候是怎樣
[00:10:45.440 --> 00:10:51.800]  不過在那個處境
[00:10:51.800 --> 00:10:54.360]  你未信的時候又不覺得你很壞
[00:10:54.360 --> 00:10:57.520]  但你信了又可以比較你就知道
[00:11:01.440 --> 00:11:03.680]  我一九七八年信耶穌
[00:11:03.680 --> 00:11:04.840]  一九七八年
[00:11:04.840 --> 00:11:08.640]  即是現在信了三十八年
[00:11:08.640 --> 00:11:14.320]  林牧師是怎樣的
[00:11:14.320 --> 00:11:19.200]  由小到大我講粗口是很流利的
[00:11:19.200 --> 00:11:21.120]  很流利
[00:11:21.120 --> 00:11:23.560]  然後去到大學第一、二年
[00:11:23.560 --> 00:11:25.920]  就學講粗口的諧音
[00:11:25.920 --> 00:11:27.360]  因為我們是斯文人
[00:11:27.360 --> 00:11:28.800]  我們不會直接講的
[00:11:28.800 --> 00:11:31.040]  我們就學粗口的諧音
[00:11:31.040 --> 00:11:32.480]  亦都講得很流暢
[00:11:32.480 --> 00:11:35.600]  但知道信耶穌不可以這樣
[00:11:35.600 --> 00:11:37.600]  信耶穌七、八年開始
[00:11:37.600 --> 00:11:41.080]  七、九年受浸加入教會
[00:11:41.080 --> 00:11:42.760]  就不再這樣
[00:11:42.760 --> 00:11:47.440]  上星期有一位新來賓
[00:11:47.440 --> 00:11:50.040]  他未信耶穌
[00:11:50.040 --> 00:11:52.160]  他有一些困難
[00:11:52.160 --> 00:11:52.960]  他說不行
[00:11:52.960 --> 00:11:54.600]  我現在還在賭馬
[00:11:54.600 --> 00:11:55.680]  所以我不信
[00:11:55.680 --> 00:11:58.320]  我馬上就想跟他說見證
[00:11:58.320 --> 00:12:00.240]  想說見證甚麼
[00:12:00.520 --> 00:12:02.600]  我中三、中四賭馬賭很多
[00:12:02.600 --> 00:12:04.520]  哪有那麼多錢
[00:12:04.520 --> 00:12:05.400]  夾份
[00:12:05.400 --> 00:12:08.960]  一、二、三、四、四個位一起去買
[00:12:08.960 --> 00:12:10.920]  差點中
[00:12:10.920 --> 00:12:13.120]  差點中
[00:12:13.120 --> 00:12:16.120]  我說要買那隻同學說不要買
[00:12:16.120 --> 00:12:18.280]  終於我說要買那隻中了
[00:12:18.280 --> 00:12:19.720]  中了就慘了
[00:12:19.720 --> 00:12:21.640]  二萬六千元我還記得
[00:12:21.640 --> 00:12:23.920]  一九七四年
[00:12:29.360 --> 00:12:30.640]  這是以前的我
[00:12:30.640 --> 00:12:33.200]  我在想我中了
[00:12:33.200 --> 00:12:36.320]  我估計我做傳道的機會都很小
[00:12:36.320 --> 00:12:37.880]  我接著就經常賭錢
[00:12:37.880 --> 00:12:41.720]  但是怎知道
[00:12:41.720 --> 00:12:44.000]  昔日我們沒有神
[00:12:44.000 --> 00:12:45.960]  我們想事用我們自己的方式
[00:12:45.960 --> 00:12:48.560]  我們亦都不知道神的計劃
[00:12:48.560 --> 00:12:49.440]  我們亦都不知道
[00:12:49.440 --> 00:12:51.040]  原來在外國生命裏面
[00:12:51.040 --> 00:12:52.480]  我就是神的傑作
[00:12:52.480 --> 00:12:54.680]  正如你同樣是神的傑作
[00:12:54.680 --> 00:12:55.240]  創作
[00:12:55.240 --> 00:12:56.040]  工藝品
[00:12:56.040 --> 00:12:57.760]  為要預備我們
[00:12:58.080 --> 00:13:00.320]  為要預備你和我去行善
[00:13:00.320 --> 00:13:01.800]  等於姊妹
[00:13:01.800 --> 00:13:03.400]  一班外邦人
[00:13:03.400 --> 00:13:05.520]  他們未認識神
[00:13:05.520 --> 00:13:08.880]  從沒有神、沒有指望
[00:13:08.880 --> 00:13:10.560]  然後去到一個點
[00:13:10.560 --> 00:13:12.280]  和神結連
[00:13:12.280 --> 00:13:15.000]  就重現一份的指望
[00:13:15.000 --> 00:13:16.880]  希望
[00:13:16.880 --> 00:13:18.120]  是要藉著
[00:13:18.120 --> 00:13:20.200]  主耶穌基督的補血
[00:13:20.200 --> 00:13:22.640]  等於姊妹
[00:13:22.640 --> 00:13:24.520]  疏離
[00:13:24.520 --> 00:13:26.280]  隔離
[00:13:27.240 --> 00:13:31.520]  是令人對現狀感到一種很缺乏
[00:13:31.520 --> 00:13:32.920]  很不滿
[00:13:32.920 --> 00:13:35.640]  但是亦都沒有能力去改變
[00:13:35.640 --> 00:13:39.960]  這個是人的狀態
[00:13:39.960 --> 00:13:42.320]  甚至有些人
[00:13:42.320 --> 00:13:45.640]  不知道自己在一個這樣的狀態
[00:13:45.640 --> 00:13:48.360]  但是保羅接著說
[00:13:48.360 --> 00:13:49.360]  第十四
[00:13:49.360 --> 00:13:50.960]  到第十八節
[00:13:50.960 --> 00:13:52.560]  其實就是基本上
[00:13:52.560 --> 00:13:54.320]  是一個的
[00:13:54.320 --> 00:13:56.240]  基礎的神學
[00:13:56.800 --> 00:13:57.880]  神學的基礎
[00:13:57.880 --> 00:14:01.680]  用如今和從前的對比
[00:14:01.680 --> 00:14:05.080]  我們是靠著主耶穌基督的補血
[00:14:05.080 --> 00:14:06.800]  因為祂自己
[00:14:06.800 --> 00:14:12.560]  就成為你和我生命裏面的和平
[00:14:12.560 --> 00:14:14.720]  和平
[00:14:14.720 --> 00:14:15.760]  其實都是
[00:14:15.760 --> 00:14:17.320]  平安的意思
[00:14:17.320 --> 00:14:20.040]  如果我們看《倚創蟹書》第九章
[00:14:20.040 --> 00:14:20.960]  第六節
[00:14:20.960 --> 00:14:24.320]  主耶穌來的時候
[00:14:25.600 --> 00:14:27.840]  政權擔在祂的肩頭上
[00:14:27.840 --> 00:14:30.040]  祂是永在的父
[00:14:30.040 --> 00:14:32.880]  祂是和平的君
[00:14:32.880 --> 00:14:36.880]  所以這裡的和平
[00:14:36.880 --> 00:14:39.160]  可以表達的是一個什麼意思呢?
[00:14:39.160 --> 00:14:40.520]  是和睦
[00:14:40.520 --> 00:14:43.080]  是你的心靈的狀態
[00:14:43.080 --> 00:14:44.280]  一份的平安
[00:14:44.280 --> 00:14:47.320]  這份平安不單止你和神的關係
[00:14:47.320 --> 00:14:48.240]  你和人的關係
[00:14:48.240 --> 00:14:49.400]  你和自己的關係
[00:14:49.400 --> 00:14:51.280]  甚至有些時候神已經原諒了你
[00:14:51.280 --> 00:14:52.760]  你自己不原諒自己
[00:14:53.560 --> 00:14:55.720]  自己不原諒自己的人是不是很痛苦?
[00:14:55.720 --> 00:14:59.520]  即是心裏的那種內疚不能得著釋放
[00:14:59.520 --> 00:15:04.280]  這裡
[00:15:04.280 --> 00:15:06.040]  祂在表達的
[00:15:06.040 --> 00:15:07.600]  就是說
[00:15:07.600 --> 00:15:10.480]  我們能夠得著平安
[00:15:10.480 --> 00:15:12.440]  叫雙方合而為一
[00:15:12.440 --> 00:15:15.480]  拆毀中間隔絕的牆
[00:15:15.480 --> 00:15:18.360]  是用祂自己的身體
[00:15:18.360 --> 00:15:21.640]  終止了冤仇
[00:15:23.600 --> 00:15:24.920]  冤仇的牆
[00:15:24.920 --> 00:15:26.320]  是在說什麼呢?
[00:15:26.320 --> 00:15:29.080]  大家知道聖殿
[00:15:29.080 --> 00:15:32.720]  聖殿有三個院
[00:15:32.720 --> 00:15:34.920]  祭司一個院
[00:15:34.920 --> 00:15:38.120]  以色列的男孩一個院
[00:15:38.120 --> 00:15:41.240]  以色列的女孩有一個院
[00:15:41.240 --> 00:15:44.040]  在聖殿裏面同一個階層
[00:15:44.040 --> 00:15:46.240]  同一個平台階級
[00:15:46.240 --> 00:15:48.800]  然後再下五級
[00:15:48.800 --> 00:15:51.400]  再下五級就有一道牆
[00:15:52.600 --> 00:15:54.280]  有一個圍牆圍住
[00:15:54.280 --> 00:15:58.760]  然後再下十四級有另一道牆
[00:15:58.760 --> 00:16:02.280]  隔住了外邦人
[00:16:02.280 --> 00:16:04.840]  這個叫做外邦人院
[00:16:04.840 --> 00:16:06.560]  外邦人在很低的地方
[00:16:06.560 --> 00:16:08.600]  只看到聖殿的宏偉
[00:16:08.600 --> 00:16:10.520]  然後牆上
[00:16:10.520 --> 00:16:12.600]  刻上什麼呢?
[00:16:12.600 --> 00:16:16.200]  這個是聖所的地方
[00:16:16.200 --> 00:16:17.920]  二軸
[00:16:17.920 --> 00:16:18.800]  紙布
[00:16:20.440 --> 00:16:22.960]  那個牆每隔一公尺半
[00:16:22.960 --> 00:16:24.600]  就有一個警告
[00:16:24.600 --> 00:16:26.800]  不可以逾越
[00:16:26.800 --> 00:16:30.360]  違者必死
[00:16:30.360 --> 00:16:34.520]  土耳其有一個博物館
[00:16:34.520 --> 00:16:37.240]  博物館有一個闊一公尺的
[00:16:37.240 --> 00:16:39.160]  白石灰的板
[00:16:39.160 --> 00:16:41.800]  在1971年有一塊
[00:16:41.800 --> 00:16:44.960]  1935年有一塊出土
[00:16:44.960 --> 00:16:46.640]  就寫上
[00:16:47.520 --> 00:16:51.400]  這個牆上的警告
[00:16:51.400 --> 00:16:54.400]  在聖殿裏面
[00:16:54.400 --> 00:16:57.560]  將猶太人和外邦人分隔開
[00:16:57.560 --> 00:17:01.400]  原來今天耶穌基督來了之後
[00:17:01.400 --> 00:17:02.680]  我們都成為新人
[00:17:02.680 --> 00:17:06.080]  你和我原來都成為新人類
[00:17:06.080 --> 00:17:09.880]  因著耶穌基督來了就廢掉了律法
[00:17:09.880 --> 00:17:13.800]  舊約的律法裏面
[00:17:13.800 --> 00:17:16.880]  他們要做很多的規條
[00:17:16.880 --> 00:17:19.920]  甚至現在的猶太人還要遵守很多
[00:17:19.920 --> 00:17:22.440]  律法裏面的規定
[00:17:22.440 --> 00:17:25.400]  做不足他們是不安心
[00:17:25.400 --> 00:17:28.440]  但是我們今天知道
[00:17:28.440 --> 00:17:31.000]  若有人在基督裏
[00:17:31.000 --> 00:17:34.760]  他就是新造的人
[00:17:34.760 --> 00:17:36.200]  弟兄姊妹
[00:17:36.200 --> 00:17:38.760]  明不明白你和我都成為一個新人類
[00:17:38.760 --> 00:17:40.360]  我們在這個世界裏面
[00:17:40.360 --> 00:17:41.360]  我們可以是怎樣
[00:17:43.160 --> 00:17:48.880]  他成就和睦,我們都要去傳一個和平的福音
[00:17:48.880 --> 00:17:51.840]  人為甚麼不和睦呢?
[00:17:51.840 --> 00:17:57.920]  英國
[00:17:57.920 --> 00:18:00.360]  英國
[00:18:00.360 --> 00:18:09.120]  現在有一百人裏面有五十一個人說要脫歐
[00:18:10.160 --> 00:18:13.880]  有四十九或四十八人說要留歐
[00:18:13.880 --> 00:18:16.440]  直至脫歐就完了
[00:18:16.440 --> 00:18:19.240]  很不開心
[00:18:19.240 --> 00:18:22.280]  同一個國民好像分成兩派
[00:18:22.280 --> 00:18:25.160]  新的首相Tracy
[00:18:25.160 --> 00:18:33.720]  她要去處理國裏面民眾之間的矛盾
[00:18:33.720 --> 00:18:38.000]  家裏為甚麼不和?
[00:18:40.680 --> 00:18:41.320]  家裏
[00:18:41.320 --> 00:18:42.560]  家庭
[00:18:42.560 --> 00:18:47.440]  爸爸和媽媽的意見不合
[00:18:47.440 --> 00:18:51.520]  兄弟姐妹之間的看法不一樣
[00:18:51.520 --> 00:18:53.200]  不能夠協調
[00:18:53.200 --> 00:18:56.560]  教會為甚麼不和?
[00:18:56.560 --> 00:18:59.280]  教會為甚麼不和?
[00:18:59.280 --> 00:19:00.960]  回教會很久
[00:19:00.960 --> 00:19:03.440]  回教會五、六十年
[00:19:03.440 --> 00:19:07.800]  教會為甚麼不和?
[00:19:08.680 --> 00:19:10.280]  有沒有試過開完會
[00:19:10.280 --> 00:19:13.120]  大家拿著咪高峰搶咪高峰
[00:19:13.120 --> 00:19:13.920]  很大聲
[00:19:13.920 --> 00:19:18.160]  然後外面的看家剛巡到上來
[00:19:18.160 --> 00:19:19.800]  又聽到我們在吵架
[00:19:19.800 --> 00:19:20.480]  有沒有試過?
[00:19:20.480 --> 00:19:22.240]  我們聲音很密的
[00:19:22.240 --> 00:19:23.480]  傳不出去
[00:19:23.480 --> 00:19:25.480]  關上門後隔音做得很好
[00:19:25.480 --> 00:19:27.960]  如果我們吵架真的要做好隔音
[00:19:27.960 --> 00:19:30.480]  我們都隔了一點
[00:19:30.480 --> 00:19:35.360]  原來在生活裏面
[00:19:35.360 --> 00:19:38.160]  神來到就要我們傳和平的福音
[00:19:38.320 --> 00:19:39.640]  第十六、第十七節
[00:19:39.640 --> 00:19:41.720]  我們在主裏面的合一
[00:19:41.720 --> 00:19:44.440]  因為十字架消滅了冤仇
[00:19:44.440 --> 00:19:48.320]  既然十字架叫雙方歸為一體於神和
[00:19:48.320 --> 00:19:50.400]  我們就傳和平的福音
[00:19:50.400 --> 00:19:53.480]  給遠處亦給近處的人
[00:19:53.480 --> 00:19:55.200]  我們傳的福音是甚麼?
[00:19:55.200 --> 00:19:55.920]  是好的消息
[00:19:55.920 --> 00:19:57.960]  這個消息是一個和平的福音
[00:19:57.960 --> 00:19:59.520]  是一個和諧的福音
[00:19:59.520 --> 00:20:01.800]  而不是上面講的那種和諧
[00:20:01.800 --> 00:20:04.560]  那種是強力的和諧
[00:20:04.760 --> 00:20:08.400]  用強力膠黏在一起那種是不行的
[00:20:08.400 --> 00:20:09.760]  最後都要分的
[00:20:09.760 --> 00:20:11.480]  但是我們這種和平
[00:20:11.480 --> 00:20:12.680]  我們這個和諧
[00:20:12.680 --> 00:20:14.000]  我們這個和好
[00:20:14.000 --> 00:20:15.320]  是主耶穌基督
[00:20:15.320 --> 00:20:16.920]  用祂的身體
[00:20:16.920 --> 00:20:19.880]  廢掉了這個冤仇
[00:20:19.880 --> 00:20:21.760]  成就和睦
[00:20:21.760 --> 00:20:25.400]  原來人與人之間都很想一起相處
[00:20:25.400 --> 00:20:28.880]  但是因著我們人的自我
[00:20:28.880 --> 00:20:30.280]  就出了問題
[00:20:30.280 --> 00:20:33.480]  所以在英國有留歐
[00:20:33.480 --> 00:20:34.520]  對脫歐
[00:20:34.520 --> 00:20:36.960]  美國有黑人對白人
[00:20:36.960 --> 00:20:40.840]  香港呢?
[00:20:40.840 --> 00:20:43.040]  有沒有看過電影
[00:20:43.040 --> 00:20:46.080]  《南北一家親》
[00:20:46.080 --> 00:20:49.400]  又或者
[00:20:49.400 --> 00:20:53.720]  為了大家的和諧
[00:20:53.720 --> 00:20:55.920]  有時候我都會講幾句潮州話
[00:20:55.920 --> 00:20:57.440]  我都不是很講的
[00:20:57.440 --> 00:20:58.760]  在一個群體裏面
[00:20:58.760 --> 00:21:02.960]  你當然講大家能夠聽的說話
[00:21:02.960 --> 00:21:05.160]  所以我們全部都講廣東話的
[00:21:05.160 --> 00:21:08.000]  鍾老闆
[00:21:08.000 --> 00:21:09.880]  我們不會講潮州話的
