
[00:00:00.000 --> 00:00:04.060]  很高興來到當中跟大家分享神的話語
[00:03:10.900 --> 00:03:13.180]  神真的有那個恩典在那裡
[00:03:13.180 --> 00:03:15.180]  這個是不是控制不了呢?
[00:03:15.180 --> 00:03:17.180]  因為我不是很懂得搞機器
[00:03:17.180 --> 00:03:19.180]  我按幾下都按不到
[00:03:19.180 --> 00:03:21.180]  好
[00:03:21.180 --> 00:03:22.180]  那就
[00:03:22.180 --> 00:03:24.180]  或者你看我這個遙控
[00:03:24.180 --> 00:03:26.180]  我這個手指是遙控
[00:03:26.180 --> 00:03:27.180]  好嗎?
[00:03:27.180 --> 00:03:28.180]  你可以先試一試的
[00:03:28.180 --> 00:03:31.180]  然後再搞一搞這個遙控
[00:03:31.180 --> 00:03:34.180]  你試一下
[00:03:34.180 --> 00:03:35.180]  不行
[00:03:35.180 --> 00:03:44.180]  OK
[00:03:44.180 --> 00:03:45.180]  好,謝謝
[00:03:45.180 --> 00:03:47.180]  那麼成功並不容易的
[00:03:47.180 --> 00:03:49.180]  如果你留意到
[00:03:49.180 --> 00:03:51.180]  尼熙米一個很美麗的生命
[00:03:51.180 --> 00:03:52.180]  我想大家都會記得
[00:03:52.180 --> 00:03:55.180]  尼熙米是一個很精明的人
[00:03:55.180 --> 00:03:58.180]  他是在皇帝的身邊做什麼?
[00:03:58.180 --> 00:03:59.180]  做酒精
[00:03:59.180 --> 00:04:01.180]  你不要想著他是waiter
[00:04:01.180 --> 00:04:03.180]  倒酒
[00:04:03.180 --> 00:04:04.180]  因為當時的王
[00:04:04.180 --> 00:04:06.180]  他都是怎麼樣呢?
[00:04:06.180 --> 00:04:08.180]  他是用毒酒殺死前朝的人
[00:04:08.180 --> 00:04:10.180]  然後謀朝篡位的
[00:04:10.180 --> 00:04:11.180]  你知道那些呢
[00:04:11.180 --> 00:04:12.180]  就是
[00:04:12.180 --> 00:04:15.180]  起革命的人最怕別人會革命他的
[00:04:15.180 --> 00:04:16.180]  我看歷史都知道
[00:04:16.180 --> 00:04:19.180]  他是搞革命推翻前朝的政府
[00:04:19.180 --> 00:04:21.180]  但他就很怕人民會搞革命
[00:04:21.180 --> 00:04:24.180]  所以他是很留意自己的飲食
[00:04:24.180 --> 00:04:26.180]  而尼熙米是一個外籍人士
[00:04:26.180 --> 00:04:27.180]  你記住
[00:04:27.180 --> 00:04:28.180]  他是猶太人
[00:04:28.180 --> 00:04:30.180]  當時是幫燒皇朝
[00:04:30.180 --> 00:04:32.180]  他是來做酒精
[00:04:32.180 --> 00:04:33.180]  酒精是什麼呢?
[00:04:33.180 --> 00:04:36.180]  原來就是管理那些皇的酒
[00:04:36.180 --> 00:04:37.180]  他怕人下毒
[00:04:37.180 --> 00:04:39.180]  所以他是一個很精明的人
[00:04:39.180 --> 00:04:40.180]  給皇帝信任
[00:04:40.180 --> 00:04:42.180]  他是身居高位
[00:04:42.180 --> 00:04:44.180]  高薪厚職
[00:04:44.180 --> 00:04:48.180]  但他沒有忘記自己的國家
[00:04:48.180 --> 00:04:50.180]  他們已經敗亡了
[00:04:50.180 --> 00:04:53.180]  後來他聽到那些人說自己的故鄉
[00:04:53.180 --> 00:04:55.180]  城牆破爛
[00:04:55.180 --> 00:04:57.180]  他們受到外邦人的入侵
[00:04:57.180 --> 00:04:58.180]  記住
[00:04:58.180 --> 00:05:00.180]  他已經在外國生活了很長時間
[00:05:00.180 --> 00:05:02.180]  但他不忘故鄉之情
[00:05:02.180 --> 00:05:04.180]  他心裏很難過
[00:05:04.180 --> 00:05:05.180]  他禱告
[00:05:05.180 --> 00:05:07.180]  然後他就跟皇說
[00:05:07.180 --> 00:05:10.180]  我想回去幫忙建造城牆
[00:05:10.180 --> 00:05:14.180]  他放棄了自己很舒服的生活
[00:05:14.180 --> 00:05:16.180]  今天我們現在在英國
[00:05:16.180 --> 00:05:18.180]  其實生活也不錯
[00:05:18.180 --> 00:05:19.180]  較為自由
[00:05:19.180 --> 00:05:21.180]  但我們不要忘記
[00:05:21.180 --> 00:05:23.180]  我們熟悉的地方
[00:05:23.180 --> 00:05:26.180]  很可能都在面對很多困苦
[00:05:26.180 --> 00:05:28.180]  有很多人在面對很多挑戰
[00:05:28.180 --> 00:05:31.180]  我們雖然活得開心
[00:05:31.180 --> 00:05:34.180]  但不要忘記一些人的苦難
[00:05:34.180 --> 00:05:37.180]  我們不可以獨善其身
[00:05:37.180 --> 00:05:39.180]  黎希敏就是一個很好的榜樣
[00:05:39.180 --> 00:05:41.180]  他回去的時候
[00:05:41.180 --> 00:05:44.180]  就做了特區行政首長
[00:05:44.180 --> 00:05:47.180]  在耶路撒冷裏面
[00:05:47.180 --> 00:05:49.180]  他不是一個宗教人士
[00:05:49.180 --> 00:05:51.180]  他是一個政治人物
[00:05:51.180 --> 00:05:53.180]  他委派去建城牆
[00:05:53.180 --> 00:05:57.180]  但他面對內憂外患
[00:05:57.180 --> 00:06:00.180]  第一就是被敵人搞擾
[00:06:00.180 --> 00:06:04.180]  你記得過去有聽的時候知道
[00:06:04.180 --> 00:06:06.180]  他被人恥笑
[00:06:06.180 --> 00:06:09.180]  你們的城牆這麼差
[00:06:09.180 --> 00:06:10.180]  就算你建好了
[00:06:10.180 --> 00:06:12.180]  那隻狐狸跳上去
[00:06:12.180 --> 00:06:14.180]  那牆都會倒
[00:06:14.180 --> 00:06:18.180]  亦都派人入去當中
[00:06:18.180 --> 00:06:19.180]  想去殺他們
[00:06:19.180 --> 00:06:22.180]  所以黎希敏他們要建造城牆
[00:06:22.180 --> 00:06:24.180]  很辛苦
[00:06:24.180 --> 00:06:26.180]  一隻手拿兵器
[00:06:26.180 --> 00:06:28.180]  一隻手拿工具
[00:06:28.180 --> 00:06:30.180]  去建造城牆
[00:06:30.180 --> 00:06:33.180]  但如何分配人呢
[00:06:33.180 --> 00:06:35.180]  一會兒我們會提到「糞廠門」
[00:06:35.180 --> 00:06:37.180]  知道甚麼是糞廠門嗎
[00:06:37.180 --> 00:06:42.180]  那時是沒有化糞池
[00:06:42.180 --> 00:06:44.180]  就倒到外面的地方
[00:06:44.180 --> 00:06:47.180]  糞廠門就是很多屎的地方
[00:06:47.180 --> 00:06:50.180]  派誰去做糞廠門呢
[00:06:50.180 --> 00:06:53.180]  有些建造花園的好很多
[00:06:53.180 --> 00:06:56.180]  要有智慧去分配工作
[00:06:56.180 --> 00:06:58.180]  亦都出現了問題
[00:06:58.180 --> 00:07:00.180]  外患有
[00:07:00.180 --> 00:07:01.180]  亦都有來由
[00:07:01.180 --> 00:07:03.180]  當然當中都有些有錢人
[00:07:03.180 --> 00:07:06.180]  有些人為了要來建造城牆
[00:07:06.180 --> 00:07:09.180]  他們停了自己的工作部去耕種
[00:07:09.180 --> 00:07:13.180]  但那些有錢人就乘機剝削他們
[00:07:13.180 --> 00:07:16.180]  黎希敏聽到很多埋怨
[00:07:16.180 --> 00:07:18.180]  特別有些女士
[00:07:18.180 --> 00:07:20.180]  就說我丈夫出去工作
[00:07:20.180 --> 00:07:23.180]  我們無法去收入
[00:07:23.180 --> 00:07:26.180]  甚至兒子要賣來做奴隸
[00:07:26.180 --> 00:07:28.180]  為何那些人會這樣
[00:07:28.180 --> 00:07:32.180]  黎希敏聽到這些埋怨
[00:07:32.180 --> 00:07:33.180]  反對聲音
[00:07:33.180 --> 00:07:35.180]  一個好的領袖
[00:07:35.180 --> 00:07:37.180]  不是去滅聲
[00:07:37.180 --> 00:07:39.180]  不是去滅人
[00:07:39.180 --> 00:07:41.180]  是去面對這個問題
[00:07:41.180 --> 00:07:43.180]  於是就斥責那些貴族
[00:07:43.180 --> 00:07:45.180]  你知道他對這班人
[00:07:45.180 --> 00:07:47.180]  這樣斥責的時候
[00:07:47.180 --> 00:07:49.180]  是對他不利
[00:07:49.180 --> 00:07:51.180]  但他是走在正義那邊
[00:07:51.180 --> 00:07:53.180]  但更重要的是黎希敏
[00:07:53.180 --> 00:07:56.180]  他是很願意去禱告的人
[00:07:56.180 --> 00:07:58.180]  他不是一個行動型的人
[00:07:58.180 --> 00:07:59.180]  如果你留意到
[00:07:59.180 --> 00:08:01.180]  在黎希敏的記載中
[00:08:01.180 --> 00:08:03.180]  有九個的祈禱
[00:08:03.180 --> 00:08:05.180]  其中一個禱告很特別
[00:08:05.180 --> 00:08:07.180]  「神,因為我所做的
[00:08:07.180 --> 00:08:09.180]  祢要賜恩於我」
[00:08:09.180 --> 00:08:10.180]  好像要脅神
[00:08:10.180 --> 00:08:11.180]  「祢一定要祝福我」
[00:08:11.180 --> 00:08:14.180]  你要追溯究竟他做了甚麼
[00:08:14.180 --> 00:08:16.180]  很偉大的
[00:08:16.180 --> 00:08:19.180]  因為他這麼有智慧的緣故之下
[00:08:19.180 --> 00:08:22.180]  結果這個城牆
[00:08:22.180 --> 00:08:26.180]  竟然很快的建造成功
[00:08:26.180 --> 00:08:30.180]  我們一起來看黎希敏的第六章的十五、十六兩節
[00:08:30.180 --> 00:08:32.180]  我們一起來讀出
[00:08:48.180 --> 00:08:50.180]  有沒有留意這句話
[00:08:50.180 --> 00:08:53.180]  一個其實很難的工程
[00:08:53.180 --> 00:08:56.180]  面對內憂外患
[00:08:56.180 --> 00:08:58.180]  仇敵攪擾
[00:08:58.180 --> 00:09:00.180]  而且人手不多
[00:09:00.180 --> 00:09:02.180]  但竟然五十二天之內
[00:09:02.180 --> 00:09:05.180]  可以將這個城牆修好
[00:09:05.180 --> 00:09:08.180]  甚至這個成功
[00:09:08.180 --> 00:09:10.180]  令到敵人都驚訝
[00:09:10.180 --> 00:09:11.180]  為何他們可以這麼厲害
[00:09:11.180 --> 00:09:13.180]  這麼快做好這些事
[00:09:13.180 --> 00:09:16.180]  但是你有沒有留意到
[00:09:16.180 --> 00:09:19.180]  不是將功勞歸於自己
[00:09:19.180 --> 00:09:23.180]  是出乎我們的神
[00:09:23.180 --> 00:09:26.180]  這裏看到很重要的真理
[00:09:26.180 --> 00:09:28.180]  我經常這樣說
[00:09:28.180 --> 00:09:30.180]  神跡是甚麼呢?
[00:09:30.180 --> 00:09:32.180]  是神與人配合的
[00:09:32.180 --> 00:09:34.180]  人是要努力
[00:09:34.180 --> 00:09:36.180]  不只是祈禱就可以了
[00:09:36.180 --> 00:09:38.180]  很簡單
[00:09:38.180 --> 00:09:40.180]  我經常舉這個例子
[00:09:40.180 --> 00:09:43.180]  耶穌叫死一死的拉瘦奴復活
[00:09:43.180 --> 00:09:45.180]  祂怎樣叫拉瘦奴復活呢?
[00:09:45.180 --> 00:09:47.180]  耶穌真的很深去
[00:09:47.180 --> 00:09:49.180]  一條龍復活更厲害
[00:09:49.180 --> 00:09:53.180]  一去到就知道石頭塞住墳墓
[00:09:53.180 --> 00:09:55.180]  一掌打過去
[00:09:55.180 --> 00:09:57.180]  碎石全部碎出來
[00:09:57.180 --> 00:09:59.180]  然後叫拉瘦奴出來
[00:09:59.180 --> 00:10:01.180]  拉瘦奴就起來了
[00:10:01.180 --> 00:10:03.180]  祂被果絲布綁住
[00:10:03.180 --> 00:10:05.180]  耶穌就跟著
[00:10:05.180 --> 00:10:08.180]  那些果絲布突然脫落
[00:10:08.180 --> 00:10:10.180]  好像印度那樣吹的
[00:10:10.180 --> 00:10:12.180]  拉瘦奴很餓
[00:10:12.180 --> 00:10:16.180]  吃飽了,一次過做完就很好
[00:10:16.180 --> 00:10:18.180]  但這個神跡是這樣的嗎?
[00:10:18.180 --> 00:10:20.180]  不是的,做甚麼呢?
[00:10:20.180 --> 00:10:23.180]  耶穌叫人移開那塊石頭
[00:10:23.180 --> 00:10:25.180]  祂只是說一句說話
[00:10:25.180 --> 00:10:27.180]  拉瘦奴起來了
[00:10:27.180 --> 00:10:29.180]  拉瘦奴就復活了
[00:10:29.180 --> 00:10:32.180]  但祂叫人將祂的果絲布脫去
[00:10:32.180 --> 00:10:34.180]  甚至拉瘦奴肚餓
[00:10:34.180 --> 00:10:36.180]  祂叫人拿東西給祂吃
[00:10:36.180 --> 00:10:38.180]  這就是神跡的配合
[00:10:38.180 --> 00:10:40.180]  是人可以做到的事
[00:10:40.180 --> 00:10:42.180]  人是要做的
[00:10:42.180 --> 00:10:45.180]  到你力有不逮
[00:10:45.180 --> 00:10:47.180]  或者你沒有能力做到的事
[00:10:47.180 --> 00:10:49.180]  神才會去做
[00:10:49.180 --> 00:10:51.180]  人沒辦法叫死人復活
[00:10:51.180 --> 00:10:53.180]  拉瘦奴只是說一句說話
[00:10:53.180 --> 00:10:55.180]  但其他事要人去做
[00:10:55.180 --> 00:10:57.180]  所以一群年輕人很開心
[00:10:57.180 --> 00:10:59.180]  很少見到教會有年輕人
[00:10:59.180 --> 00:11:01.180]  你們真的很可愛
[00:11:01.180 --> 00:11:03.180]  你們正在讀書
[00:11:03.180 --> 00:11:05.180]  你們不可以只去祈禱
[00:11:05.180 --> 00:11:07.180]  「神,讓我有智慧」
[00:11:07.180 --> 00:11:10.180]  答錯題目也要掩著Marker的眼睛
[00:11:10.180 --> 00:11:12.180]  叫他改錯
[00:11:12.180 --> 00:11:13.180]  沒用的
[00:11:13.180 --> 00:11:15.180]  你要努力去讀書
[00:11:15.180 --> 00:11:18.180]  但也要祈禱求神讓你有智慧
[00:11:18.180 --> 00:11:20.180]  兩者要並行
[00:11:20.180 --> 00:11:22.180]  所以今天我們很需要
[00:11:22.180 --> 00:11:24.180]  正如我寫這篇講章
[00:11:24.180 --> 00:11:26.180]  我要好好的去撰寫
[00:11:26.180 --> 00:11:28.180]  我不懂中文打字
[00:11:28.180 --> 00:11:30.180]  但全部新的這篇講章
[00:11:30.180 --> 00:11:32.180]  要寫出來
[00:11:32.180 --> 00:11:34.180]  但我也要去祈禱
[00:11:34.180 --> 00:11:36.180]  我還要去翻溫
[00:11:36.180 --> 00:11:38.180]  我昨晚看了這篇講章兩次
[00:11:38.180 --> 00:11:40.180]  剛才再看第三次
[00:11:40.180 --> 00:11:42.180]  但之前已經有了
[00:11:42.180 --> 00:11:44.180]  這時候我們要努力
[00:11:44.180 --> 00:11:46.180]  但要向神禱告
[00:11:46.180 --> 00:11:48.180]  所以很寶貴的一句說話
[00:11:48.180 --> 00:11:50.180]  我們一起讀出詩篇127篇的第一節
[00:11:50.180 --> 00:11:52.180]  我們一起去讀
[00:11:52.180 --> 00:12:04.180]  我很喜歡這句說話
[00:12:04.180 --> 00:12:06.180]  爺爺說建造房屋
[00:12:06.180 --> 00:12:08.180]  建造的人就是枉然勞力
[00:12:08.180 --> 00:12:10.180]  如果不是神來看守城池
[00:12:10.180 --> 00:12:12.180]  看守的人就枉然竟成
[00:12:12.180 --> 00:12:14.180]  所以記住我們要努力
[00:12:14.180 --> 00:12:16.180]  但我們要仰望我們的神
[00:12:16.180 --> 00:12:18.180]  所以五十二日
[00:12:18.180 --> 00:12:20.180]  可以建成
[00:12:20.180 --> 00:12:22.180]  仇敵都驚訝
[00:12:22.180 --> 00:12:24.180]  但一切是出於神
[00:12:24.180 --> 00:12:26.180]  尼西米沒有歸功於自己
[00:12:26.180 --> 00:12:28.180]  他是將榮耀歸神
[00:12:28.180 --> 00:12:30.180]  我們看到
[00:12:30.180 --> 00:12:32.180]  尼西米記第一到第六章
[00:12:32.180 --> 00:12:34.180]  記述尼西米
[00:12:34.180 --> 00:12:36.180]  如何歸國
[00:12:36.180 --> 00:12:38.180]  去建造城牆
[00:12:38.180 --> 00:12:40.180]  第八章
[00:12:40.180 --> 00:12:42.180]  記述了一群被擄的子民
[00:12:42.180 --> 00:12:44.180]  在城牆建造之後
[00:12:44.180 --> 00:12:46.180]  就敬虔地去接受
[00:12:46.180 --> 00:12:48.180]  律法的宣告
[00:12:48.180 --> 00:12:50.180]  第九章就記載了
[00:12:50.180 --> 00:12:52.180]  他們在神的面前認罪
[00:12:52.180 --> 00:12:54.180]  原來他們有很多事情
[00:12:54.180 --> 00:12:56.180]  沒有遵循神的律法
[00:12:56.180 --> 00:12:58.180]  他們有所反省
[00:12:58.180 --> 00:13:00.180]  求神來幫助他們
[00:13:00.180 --> 00:13:02.180]  第十章就說
[00:13:02.180 --> 00:13:04.180]  他們要如何進行
[00:13:04.180 --> 00:13:06.180]  稍後我們會提及
[00:13:06.180 --> 00:13:08.180]  他們甚至要納藥
[00:13:08.180 --> 00:13:10.180]  去有十一的奉獻
[00:13:10.180 --> 00:13:12.180]  十一及十二章
[00:13:12.180 --> 00:13:14.180]  記載先聖先賢
[00:13:14.180 --> 00:13:16.180]  他們如何努力
[00:13:16.180 --> 00:13:18.180]  哪些人參與了這個工作
[00:13:18.180 --> 00:13:20.180]  然後就進入今天我們所說的
[00:13:20.180 --> 00:13:22.180]  城牆建好了
[00:13:22.180 --> 00:13:24.180]  於是他們
[00:13:24.180 --> 00:13:26.180]  舉行一個奉獻禮
[00:13:26.180 --> 00:13:28.180]  獻上感恩
[00:13:28.180 --> 00:13:30.180]  我想我們很多
[00:13:30.180 --> 00:13:32.180]  在香港來的弟兄姊妹
[00:13:32.180 --> 00:13:34.180]  包括我坐下來
[00:13:34.180 --> 00:13:36.180]  都有這個經歷
[00:13:36.180 --> 00:13:38.180]  可能第一年大部份的人
[00:13:38.180 --> 00:13:40.180]  都會先租地方住
[00:13:40.180 --> 00:13:42.180]  然後先看好
[00:13:42.180 --> 00:13:44.180]  周圍找哪些樓盤適合
[00:13:44.180 --> 00:13:46.180]  然後第二年就應該
[00:13:46.180 --> 00:13:48.180]  買了你的物業
[00:13:48.180 --> 00:13:50.180]  我不知道大家如果已經有自己的物業
[00:13:50.180 --> 00:13:52.180]  請舉手,不是租的,有的
[00:13:52.180 --> 00:13:56.180]  我不是說那個
[00:13:56.180 --> 00:13:58.180]  那個不用怕
[00:13:58.180 --> 00:14:00.180]  當你有了自己的物業
[00:14:00.180 --> 00:14:02.180]  你一定會怎樣?
[00:14:02.180 --> 00:14:04.180]  因為是較為長久的物業
[00:14:04.180 --> 00:14:06.180]  你會有裝修
[00:14:06.180 --> 00:14:08.180]  就會整理好一點
[00:14:08.180 --> 00:14:10.180]  要的,很自然
[00:14:10.180 --> 00:14:12.180]  但你完成這些之後
[00:14:12.180 --> 00:14:14.180]  終於settle down
[00:14:14.180 --> 00:14:16.180]  你有沒有
[00:14:16.180 --> 00:14:18.180]  去為你的居所
[00:14:18.180 --> 00:14:20.180]  去祈禱
[00:14:20.180 --> 00:14:22.180]  神去讓這個地方
[00:14:22.180 --> 00:14:24.180]  成為一個溫馨的家
[00:14:24.180 --> 00:14:26.180]  讓我們可以在這裡安居
[00:14:26.180 --> 00:14:28.180]  神亦都求你來帶去祝福
[00:14:28.180 --> 00:14:30.180]  讓我們這個家
[00:14:30.180 --> 00:14:32.180]  可以成為別人的祝福
[00:14:32.180 --> 00:14:34.180]  我們可以請一些人
[00:14:34.180 --> 00:14:36.180]  回來吃飯,聊天
[00:14:36.180 --> 00:14:38.180]  可以來帶去分享
[00:14:38.180 --> 00:14:40.180]  甚至有些人有需要的
[00:14:40.180 --> 00:14:42.180]  請他們來這裡住
[00:14:42.180 --> 00:14:44.180]  我來了英國的時候
[00:14:44.180 --> 00:14:46.180]  最開心的是什麼呢?
[00:14:46.180 --> 00:14:48.180]  第一年我都是租地方的
[00:14:48.180 --> 00:14:50.180]  第二年就買了自己的地方
[00:14:50.180 --> 00:14:52.180]  我最開心的是什麼?
[00:14:52.180 --> 00:14:54.180]  什麼書房?
[00:14:54.180 --> 00:14:56.180]  香港那時候是沒有的
[00:14:56.180 --> 00:14:58.180]  什麼書房?
[00:14:58.180 --> 00:15:00.180]  我的餐桌就是我的書房
[00:15:00.180 --> 00:15:02.180]  一吃飯就把東西搬走了
[00:15:02.180 --> 00:15:04.180]  我們很少
[00:15:04.180 --> 00:15:06.180]  請人回我們家吃飯
[00:15:06.180 --> 00:15:08.180]  在香港地方狹微
[00:15:08.180 --> 00:15:10.180]  四五個人怎樣坐?
[00:15:10.180 --> 00:15:12.180]  所以我們會外出請人吃飯
[00:15:12.180 --> 00:15:14.180]  還有
[00:15:14.180 --> 00:15:16.180]  香港人有句很出名的說話
[00:15:16.180 --> 00:15:18.180]  「留飯不留粟」
[00:15:18.180 --> 00:15:20.180]  不是留粟的飯給你
[00:15:20.180 --> 00:15:22.180]  而是我請你吃飯
[00:15:22.180 --> 00:15:24.180]  但不會請你來我家住
[00:15:24.180 --> 00:15:26.180]  因為我都不夠地方住
[00:15:26.180 --> 00:15:28.180]  但來了英國
[00:15:28.180 --> 00:15:30.180]  好一點了
[00:15:30.180 --> 00:15:32.180]  甚至我家都試過
[00:15:32.180 --> 00:15:34.180]  讓別人來我家住
[00:15:34.180 --> 00:15:36.180]  譬如我的親人
[00:15:36.180 --> 00:15:38.180]  我的姨仔來
[00:15:38.180 --> 00:15:40.180]  去年來住了一個月
[00:15:40.180 --> 00:15:42.180]  今年來住了兩個月
[00:15:42.180 --> 00:15:44.180]  兩個月之前我有會友過來英國探我們
[00:15:44.180 --> 00:15:46.180]  又住了幾個禮拜
[00:15:46.180 --> 00:15:48.180]  我們那時候只有三間房
[00:15:48.180 --> 00:15:50.180]  都沒有辦法
[00:15:50.180 --> 00:15:52.180]  女兒就不住她的房間
[00:15:52.180 --> 00:15:54.180]  我就有困難了
[00:15:54.180 --> 00:15:56.180]  為什麼呢?
[00:15:56.180 --> 00:15:58.180]  她輪班工作
[00:15:58.180 --> 00:16:00.180]  有時候早上七點鐘
[00:16:00.180 --> 00:16:02.180]  六點多就要起床
[00:16:02.180 --> 00:16:04.180]  即是要早睡
[00:16:04.180 --> 00:16:06.180]  但我是一個晚晚一點多睡的人
[00:16:06.180 --> 00:16:08.180]  她九點多十點就睡不著
[00:16:08.180 --> 00:16:10.180]  如果她第二天不用早睡
[00:16:10.180 --> 00:16:12.180]  她就睡晚一點
[00:16:12.180 --> 00:16:14.180]  但我八點多就想工作
[00:16:14.180 --> 00:16:16.180]  很受影響
[00:16:16.180 --> 00:16:18.180]  所以都有問題
[00:16:18.180 --> 00:16:20.180]  但無論如何都可以招呼人住
[00:16:20.180 --> 00:16:22.180]  我都很感恩
[00:16:22.180 --> 00:16:24.180]  我昨晚
[00:16:24.180 --> 00:16:26.180]  他們是AA萬能膠
[00:16:26.180 --> 00:16:28.180]  很恩愛的
[00:16:28.180 --> 00:16:30.180]  Andy和Angela
[00:16:30.180 --> 00:16:32.180]  昨天我去了他們家住
[00:16:32.180 --> 00:16:34.180]  第一次去他們家住
[00:16:34.180 --> 00:16:36.180]  他們可以來招呼我
[00:16:36.180 --> 00:16:38.180]  我前晚
[00:16:38.180 --> 00:16:40.180]  我就在
[00:16:40.180 --> 00:16:42.180]  另外一個城市
[00:16:42.180 --> 00:16:44.180]  死了
[00:16:44.180 --> 00:16:46.180]  前晚我去了哪裏呢?
