
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹 主耶穌復活了
[00:02:51.720 --> 00:02:53.600]  我突然間恍然大悟
[00:02:56.200 --> 00:02:57.800]  就是主耶穌親自跟我說
[00:02:57.800 --> 00:03:00.360]  既然我的復活是一個事實
[00:03:00.360 --> 00:03:05.760]  你所信的是有憑有據有根有機
[00:03:05.760 --> 00:03:08.520]  歷來這麼多的宗教
[00:03:08.520 --> 00:03:11.520]  不是很多的教主
[00:03:11.520 --> 00:03:13.720]  或者創教的人夠膽說我是神
[00:03:13.720 --> 00:03:16.920]  更加沒有教主會說
[00:03:16.920 --> 00:03:18.200]  我即將會死
[00:03:18.200 --> 00:03:19.840]  並且死了之後會復活
[00:03:19.840 --> 00:03:22.400]  絕大部分宗教的都是
[00:03:22.400 --> 00:03:25.120]  無論創辦人怎樣偉大
[00:03:25.120 --> 00:03:26.360]  道德怎樣高尚
[00:03:26.360 --> 00:03:28.280]  都是其他以後的人
[00:03:28.280 --> 00:03:29.960]  當他是神那樣去拜
[00:03:29.960 --> 00:03:31.840]  是不是
[00:03:31.840 --> 00:03:32.920]  你想清楚一點
[00:03:32.920 --> 00:03:36.280]  更加不會從死裡復活
[00:03:36.280 --> 00:03:41.160]  但是唯有這個主耶穌
[00:03:41.160 --> 00:03:43.520]  是從死裡復活的主
[00:03:43.520 --> 00:03:45.520]  以至聖經裡面這樣說
[00:03:45.520 --> 00:03:47.800]  若是主沒有從死裡復活
[00:03:47.800 --> 00:03:50.080]  我們的信就是套現的
[00:03:50.080 --> 00:03:54.520]  我們紀念主的復活
[00:03:54.760 --> 00:03:58.000]  我們都要向前面那幾天溫習
[00:03:58.000 --> 00:03:59.760]  前面幾天發生了什麼事
[00:03:59.760 --> 00:04:02.040]  猶太人的曆法
[00:04:02.040 --> 00:04:07.000]  每一天是由黃昏到黃昏
[00:04:07.000 --> 00:04:09.400]  由日落的時候開始算一天的開始
[00:04:09.400 --> 00:04:10.840]  去到第二天的日落
[00:04:10.840 --> 00:04:11.960]  這個為之一天
[00:04:11.960 --> 00:04:15.720]  我們的一天是由凌晨開始
[00:04:15.720 --> 00:04:17.000]  到晚上為之一天
[00:04:17.000 --> 00:04:17.680]  是不是
[00:04:17.680 --> 00:04:19.320]  但這個猶太人不同
[00:04:19.320 --> 00:04:22.360]  耶穌是禮拜四晚
[00:04:22.640 --> 00:04:26.960]  和門徒一起吃最後的晚餐
[00:04:26.960 --> 00:04:30.240]  是那個時候開始有主餐
[00:04:30.240 --> 00:04:34.080]  禮拜四晚上
[00:04:34.080 --> 00:04:37.880]  接著到禮拜五早上
[00:04:37.880 --> 00:04:39.600]  主耶穌去上葛國他
[00:04:39.600 --> 00:04:42.800]  在那裡受難
[00:04:42.800 --> 00:04:43.920]  受苦
[00:04:43.920 --> 00:04:45.840]  被釘於十字架
[00:04:45.840 --> 00:04:48.400]  是禮拜五的日頭
[00:04:51.440 --> 00:04:53.680]  因為禮拜五日落的時候
[00:04:53.680 --> 00:04:55.280]  就是安息日的開始
[00:04:55.280 --> 00:04:59.720]  所以那時候祭司長的民事
[00:04:59.720 --> 00:05:04.320]  很快想耶穌快點斷氣
[00:05:04.320 --> 00:05:08.720]  就算羅馬的兵兵都是
[00:05:08.720 --> 00:05:11.160]  想割碎耶穌的腳
[00:05:11.160 --> 00:05:12.920]  以致不能夠撐高
[00:05:12.920 --> 00:05:14.560]  在十字架上面
[00:05:14.560 --> 00:05:16.840]  以致可以快點沒有氣
[00:05:16.840 --> 00:05:18.040]  這樣可以斷氣
[00:05:18.040 --> 00:05:21.200]  因為不可以有屍體
[00:05:21.840 --> 00:05:24.000]  在安息日還跨在木頭上
[00:05:24.000 --> 00:05:29.080]  那個是禮拜五的晚上
[00:05:29.080 --> 00:05:30.600]  日落之前一定要完成
[00:05:30.600 --> 00:05:34.120]  所以耶穌在日頭死了
[00:05:34.120 --> 00:05:35.920]  接著
[00:05:35.920 --> 00:05:40.360]  耶穌一群的婦女
[00:05:40.360 --> 00:05:41.760]  跟隨著耶穌的婦女
[00:05:41.760 --> 00:05:44.560]  比尼伯娜
[00:05:44.560 --> 00:05:46.920]  趕在日落之前
[00:05:46.920 --> 00:05:48.000]  安息日開始之前
[00:05:48.000 --> 00:05:50.360]  馬上用細麻布和她包裹
[00:05:51.920 --> 00:05:53.680]  安放在藥室的墳墓
[00:05:53.680 --> 00:05:55.160]  聖經裡面明明說
[00:05:55.160 --> 00:05:57.040]  這個墳墓是從來沒有人的
[00:05:57.040 --> 00:05:58.760]  為什麼會特別說這句呢
[00:05:58.760 --> 00:06:03.240]  墳墓應該只有一個人
[00:06:03.240 --> 00:06:05.400]  一向都是自己霸佔的
[00:06:05.400 --> 00:06:07.720]  原來有炭的墳墓
[00:06:07.720 --> 00:06:09.720]  是一個墳墓可以有很多不同的人
[00:06:09.720 --> 00:06:12.240]  不大
[00:06:12.240 --> 00:06:14.560]  一個空間有個洞
[00:06:14.560 --> 00:06:17.200]  這樣走進去
[00:06:18.160 --> 00:06:21.600]  裡面有一個空間可以有很多不同的遺體
[00:06:21.600 --> 00:06:24.720]  所以聖經明明說
[00:06:24.720 --> 00:06:26.920]  藥室這個墳墓是從來沒有人的
[00:06:26.920 --> 00:06:28.200]  唯一耶穌的
[00:06:28.200 --> 00:06:31.400]  接著
[00:06:31.400 --> 00:06:35.040]  安息日由禮拜五的日落開始
[00:06:35.040 --> 00:06:37.960]  到禮拜六的日落
[00:06:37.960 --> 00:06:38.920]  這個就是安息日
[00:06:38.920 --> 00:06:42.840]  接著禮拜六的日落
[00:06:42.840 --> 00:06:45.560]  開始就是七天的第一天
[00:06:45.560 --> 00:06:47.400]  禮拜日的清晨
[00:06:48.280 --> 00:06:49.520]  就開始發生
[00:06:49.520 --> 00:06:51.040]  剛才我們讀
[00:06:51.040 --> 00:06:53.920]  約翰福音20章1到18節
[00:06:53.920 --> 00:06:57.360]  關於莫大拉瑪利亞的事情
[00:06:57.360 --> 00:06:58.920]  明白了吧
[00:06:58.920 --> 00:07:01.080]  所以主耶穌基督
[00:07:01.080 --> 00:07:03.200]  設立主餐是禮拜幾呀
[00:07:03.200 --> 00:07:04.680]  禮拜四晚
[00:07:04.680 --> 00:07:08.040]  主耶穌基督受難的時候是禮拜幾呀
[00:07:08.040 --> 00:07:10.720]  禮拜五的日頭
[00:07:10.720 --> 00:07:13.960]  主耶穌基督受難的時候
[00:07:13.960 --> 00:07:15.600]  他的牌子上面寫了什麼
[00:07:15.600 --> 00:07:16.120]  記不記得
[00:07:16.120 --> 00:07:17.880]  有幾種語言寫的
[00:07:19.160 --> 00:07:19.960]  猶太人的王
[00:07:19.960 --> 00:07:23.840]  猶太人的王
[00:07:23.840 --> 00:07:26.640]  即使說耶穌死的時候
[00:07:26.640 --> 00:07:28.480]  他的代表 他的身份
[00:07:28.480 --> 00:07:32.840]  是神所揀選的群體的王
[00:07:32.840 --> 00:07:35.840]  神所愛的群體的王
[00:07:35.840 --> 00:07:41.840]  而這個王跟過往歷史歷代的王不一樣
[00:07:41.840 --> 00:07:44.880]  過往歷史歷代的統治者
[00:07:44.880 --> 00:07:46.480]  為的是名 為的是利
[00:07:48.120 --> 00:07:50.600]  為的是國家的權勢能夠更加大
[00:07:50.600 --> 00:07:53.000]  但這個王作為群體的代表
[00:07:53.000 --> 00:07:53.640]  他要做的是什麼
[00:07:53.640 --> 00:07:55.080]  是承擔
[00:07:55.080 --> 00:08:00.640]  代表整個群體去承擔罪責
[00:08:00.640 --> 00:08:02.880]  這個王是要去死
[00:08:02.880 --> 00:08:05.680]  不是耶穌上十字架的時候
[00:08:05.680 --> 00:08:06.960]  作為王的身份
[00:08:06.960 --> 00:08:08.320]  不是統治
[00:08:08.320 --> 00:08:11.240]  而是成為群體的代表
[00:08:11.240 --> 00:08:12.760]  去死
[00:08:12.760 --> 00:08:14.480]  這種是承擔
[00:08:17.560 --> 00:08:18.720]  所以他在十字架上面
[00:08:18.720 --> 00:08:21.840]  他負責任
[00:08:21.840 --> 00:08:24.240]  作為王的一個責任
[00:08:24.240 --> 00:08:26.280]  作為一個領袖的責任
[00:08:26.280 --> 00:08:28.640]  這個統治者
[00:08:28.640 --> 00:08:32.040]  他不是憑他統治的力量
[00:08:32.040 --> 00:08:33.240]  統管世界
[00:08:33.240 --> 00:08:35.800]  他是憑他去承擔他的愛
[00:08:35.800 --> 00:08:38.280]  去擔負群體的罪
[00:08:38.280 --> 00:08:42.040]  你承不承認他是你的王
[00:08:42.040 --> 00:08:44.800]  你承不承認
[00:08:46.320 --> 00:08:47.640]  你願不願意承認
[00:08:47.640 --> 00:08:49.680]  這個就是你的王
[00:08:49.680 --> 00:08:55.160]  星期日清晨
[00:08:55.160 --> 00:08:57.360]  主耶穌復活了
[00:08:57.360 --> 00:08:58.960]  在四福音裡面
[00:08:58.960 --> 00:09:02.480]  說到復活的事情有三個共通點
[00:09:02.480 --> 00:09:04.440]  第一個共通點
[00:09:04.440 --> 00:09:06.560]  都是說空的墳墓
[00:09:06.560 --> 00:09:08.720]  不斷強調空的墳墓
[00:09:08.720 --> 00:09:10.480]  第二個共通點
[00:09:10.480 --> 00:09:13.000]  就是有天使顯現
[00:09:14.440 --> 00:09:17.240]  告訴瑪利亞 告訴婦女
[00:09:17.240 --> 00:09:18.960]  主耶穌基督已經復活了
[00:09:18.960 --> 00:09:20.400]  第三
[00:09:20.400 --> 00:09:21.840]  在約翰福音
[00:09:21.840 --> 00:09:24.440]  和馬太福音有的
[00:09:24.440 --> 00:09:27.600]  就是主耶穌基督親自顯現
[00:09:27.600 --> 00:09:29.000]  不過
[00:09:29.000 --> 00:09:31.440]  不是在墳墓裡面
[00:09:31.440 --> 00:09:34.560]  是在墳墓外面
[00:09:34.560 --> 00:09:39.440]  唯一兩段的經文
[00:09:39.440 --> 00:09:41.640]  馬太福音和約翰福音
[00:09:41.640 --> 00:09:43.480]  都是記載主耶穌基督顯現
[00:09:43.720 --> 00:09:45.240]  在墳墓外 為什麼
[00:09:45.240 --> 00:09:48.760]  因為墳墓是給死人的
[00:09:48.760 --> 00:09:51.240]  主耶穌已經活著了
[00:09:51.240 --> 00:09:54.120]  他不再屬於死人的地方
[00:09:54.120 --> 00:09:58.440]  如果他是屬於一個死人的地方
[00:09:58.440 --> 00:09:59.480]  他是一個死人的時候
[00:09:59.480 --> 00:10:01.720]  我們根本不需要慶祝主耶穌基督復活
[00:10:01.720 --> 00:10:03.400]  我們需要的是安息禮拜和追悼會
[00:10:03.400 --> 00:10:07.840]  如果主耶穌基督沒有復活
[00:10:07.840 --> 00:10:10.600]  他只不過和歷世歷代很多
[00:10:12.520 --> 00:10:13.880]  狠狠高超的人
[00:10:13.880 --> 00:10:16.160]  值得我們敬仰 成為我們的榜樣
[00:10:16.160 --> 00:10:18.880]  我們紀念 我們要追悼
[00:10:18.880 --> 00:10:20.760]  不過他和你和我
[00:10:20.760 --> 00:10:21.880]  沒有直接的關係
[00:10:21.880 --> 00:10:23.960]  因為他已經過去了
[00:10:23.960 --> 00:10:29.160]  他和你和我
[00:10:29.160 --> 00:10:31.000]  不會相交
[00:10:31.000 --> 00:10:33.480]  因為他已經過去了
[00:10:33.480 --> 00:10:35.880]  有些人說
[00:10:35.880 --> 00:10:37.960]  都可以相交的
[00:10:37.960 --> 00:10:39.520]  如果是
[00:10:41.080 --> 00:10:42.640]  你小心了 也要交軌
[00:10:42.640 --> 00:10:45.640]  但不幸的是
[00:10:45.640 --> 00:10:48.600]  這個年代還有很多人交軌
[00:10:48.600 --> 00:10:51.760]  無論是占卜 無論是算命
[00:10:51.760 --> 00:10:56.560]  無論是求死的人去庇護自己
[00:10:56.560 --> 00:11:00.720]  求那些不能夠勝過死亡的人
[00:11:00.720 --> 00:11:03.200]  給我們有平安
[00:11:03.200 --> 00:11:07.600]  求那些不能夠復活的石頭 木頭
[00:11:07.600 --> 00:11:10.440]  求他們給我們有平安
[00:11:11.680 --> 00:11:12.920]  有很多人是這樣
[00:11:12.920 --> 00:11:15.440]  你是否其中之一
[00:11:15.440 --> 00:11:18.480]  主耶穌基督復活了
[00:11:18.480 --> 00:11:19.960]  他是唯一的
[00:11:19.960 --> 00:11:22.080]  所以我們不需要開追悼會
[00:11:22.080 --> 00:11:25.080]  他是活的 主今日仍在
[00:11:25.080 --> 00:11:26.640]  有一首聖詩
[00:11:26.640 --> 00:11:28.960]  我非常喜歡
[00:11:28.960 --> 00:11:30.520]  因他活著
[00:11:30.520 --> 00:11:33.080]  神差愛子人稱他耶穌
[00:11:33.080 --> 00:11:35.960]  他設下愛依至寬恕
[00:11:35.960 --> 00:11:38.440]  死裡復活是我得自由
[00:11:39.120 --> 00:11:41.640]  那空墳墓就是我得救的記號
[00:11:41.640 --> 00:11:43.120]  因他活著
[00:11:43.120 --> 00:11:45.000]  我能面對明天
[00:11:45.000 --> 00:11:47.640]  因他活著 不再懼怕
[00:11:47.640 --> 00:11:49.440]  我心知道
[00:11:49.440 --> 00:11:51.240]  他掌管明天
[00:11:51.240 --> 00:11:53.480]  生命充滿了希望
[00:11:53.480 --> 00:11:55.440]  只因他活著
[00:11:55.440 --> 00:11:59.560]  一個空的墳墓見證著主耶穌基督的復活
[00:11:59.560 --> 00:12:01.720]  不單只是這樣
[00:12:01.720 --> 00:12:05.480]  見證著他的復活代表什麼後面的意思
[00:12:06.880 --> 00:12:10.240]  是否代表著祭司和民事的人的詭計
[00:12:10.240 --> 00:12:11.600]  一炮成空
[00:12:11.600 --> 00:12:15.480]  是否代表著主耶穌基督復活了
[00:12:15.480 --> 00:12:17.400]  就這麼多 跟著一個句號
[00:12:17.400 --> 00:12:20.280]  或者問主耶穌基督復活的時候
[00:12:20.280 --> 00:12:22.880]  為什麼剛才《約翰福音》第20章1-18
[00:12:22.880 --> 00:12:25.240]  就是向莫大拉的瑪利亞顯現
[00:12:25.240 --> 00:12:27.200]  為什麼不是向祭司和民事
[00:12:27.200 --> 00:12:28.400]  或者向比拉多顯現
[00:12:28.400 --> 00:12:30.080]  那你想釘死我
[00:12:30.080 --> 00:12:31.760]  你看我現在活生生的在這裡
[00:12:31.760 --> 00:12:34.920]  為什麼不是這樣
[00:12:37.880 --> 00:12:38.560]  為什麼
[00:12:38.560 --> 00:12:42.800]  向莫大拉的瑪利亞顯現
[00:12:42.800 --> 00:12:46.400]  在聖靈的密使之下
[00:12:46.400 --> 00:12:47.440]  聖經的作者
[00:12:47.440 --> 00:12:50.440]  用了探望耶穌的這位瑪利亞
[00:12:50.440 --> 00:12:51.720]  顯示出
[00:12:51.720 --> 00:12:54.200]  這個有復活的主祂的溫柔
[00:12:54.200 --> 00:12:55.200]  祂的愛
[00:12:55.200 --> 00:12:56.880]  和這個空墳墓
[00:12:56.880 --> 00:12:58.880]  所代表的關懷
[00:12:58.880 --> 00:13:02.760]  我們溫習一下莫大拉的瑪利亞
[00:13:02.760 --> 00:13:05.280]  聖經記載的東西不多
[00:13:06.600 --> 00:13:08.440]  聖經記載莫大拉的瑪利亞
[00:13:08.440 --> 00:13:09.480]  最清晰的一句
[00:13:09.480 --> 00:13:10.280]  祂的身份就是
[00:13:10.280 --> 00:13:11.920]  主耶穌曾經在祂身上
[00:13:11.920 --> 00:13:13.280]  趕出過七隻鬼
[00:13:13.280 --> 00:13:16.040]  這是祂的特徵
[00:13:16.040 --> 00:13:18.480]  不過你想像一下
[00:13:18.480 --> 00:13:22.200]  如果祂身上有七隻鬼
[00:13:22.200 --> 00:13:23.760]  那些鬼發作的時候
[00:13:23.760 --> 00:13:25.040]  祂的樣子會怎樣
[00:13:25.040 --> 00:13:27.400]  其他人會怎樣看祂
[00:13:27.400 --> 00:13:29.600]  肯定是厭惡
[00:13:29.600 --> 00:13:33.240]  肯定是很奇怪的目光
[00:13:35.680 --> 00:13:37.680]  肯定不是一些好的表情
[00:13:37.680 --> 00:13:41.560]  肯定見到祂的時候
[00:13:41.560 --> 00:13:43.680]  這個就是被鬼附的那個
[00:13:43.680 --> 00:13:48.160]  你想像到祂的生活是如何
[00:13:48.160 --> 00:13:51.680]  你想像到在人的眼前祂是怎樣
[00:13:51.680 --> 00:13:54.480]  甚至不知道有沒有人會說
[00:13:54.480 --> 00:13:57.080]  祂一定是做了什麼什麼
[00:13:57.080 --> 00:13:59.560]  所以那些鬼附著祂
[00:13:59.560 --> 00:14:02.600]  聖經沒有詳細交代
[00:14:04.400 --> 00:14:05.760]  不過肯定的
[00:14:05.760 --> 00:14:07.760]  不是容易過的日子
[00:14:07.760 --> 00:14:10.240]  但是主耶穌在祂身上
[00:14:10.240 --> 00:14:11.240]  趕出七隻鬼
[00:14:11.240 --> 00:14:13.120]  讓祂得著釋放
[00:14:13.120 --> 00:14:16.520]  這個不是祂能夠釋放自己的
[00:14:16.520 --> 00:14:18.200]  讓祂能夠得著自由
[00:14:18.200 --> 00:14:20.320]  因著感恩
[00:14:20.320 --> 00:14:22.200]  祂開始追隨主耶穌
[00:14:22.200 --> 00:14:25.000]  接著主耶穌醫病趕鬼
[00:14:25.000 --> 00:14:27.040]  聽主耶穌怎樣向人傳福音
[00:14:27.040 --> 00:14:27.720]  傳道
[00:14:27.720 --> 00:14:28.680]  講天國近了
[00:14:28.680 --> 00:14:30.560]  你們應當悔改的信息
[00:14:30.560 --> 00:14:33.880]  接著主耶穌上耶路撒冷
[00:14:35.360 --> 00:14:37.080]  進到耶路撒冷的門外
[00:14:37.080 --> 00:14:39.360]  看到很多人一路唱和撒勒
[00:14:39.360 --> 00:14:40.480]  歡迎主耶穌
[00:14:40.480 --> 00:14:44.160]  守聖餐的時候祂不在
[00:14:44.160 --> 00:14:47.080]  禮拜四晚上
[00:14:47.080 --> 00:14:48.760]  祂不在
[00:14:48.760 --> 00:14:51.840]  但是禮拜五早上
[00:14:51.840 --> 00:14:53.760]  全城沸騰
[00:14:53.760 --> 00:14:57.640]  當比拉多
[00:14:57.640 --> 00:14:59.880]  叫巴拉巴
[00:14:59.880 --> 00:15:02.080]  叫耶穌
[00:15:02.080 --> 00:15:03.560]  問那些群眾
[00:15:05.000 --> 00:15:06.680]  你們要放誰的手
[00:15:06.680 --> 00:15:08.040]  祂可能在
[00:15:08.040 --> 00:15:09.240]  全城沸騰
[00:15:09.240 --> 00:15:10.640]  祂不可能
[00:15:10.640 --> 00:15:12.520]  只因為祂一路跟著主耶穌
[00:15:12.520 --> 00:15:15.360]  祂一路看著
[00:15:15.360 --> 00:15:18.480]  祂非常敬愛
[00:15:18.480 --> 00:15:20.520]  釋放祂的主
[00:15:20.520 --> 00:15:22.800]  被人說釘死祂
[00:15:22.800 --> 00:15:23.480]  釘死祂
[00:15:23.480 --> 00:15:24.200]  釘死祂
[00:15:24.200 --> 00:15:28.080]  聖經記載
[00:15:28.080 --> 00:15:30.280]  當耶穌走上葛國他的時候
[00:15:30.280 --> 00:15:32.080]  他後面有一大群的婦女
[00:15:32.960 --> 00:15:34.640]  號圖大哭
[00:15:34.640 --> 00:15:38.800]  在路加福音23章第27節
[00:15:38.800 --> 00:15:41.320]  這群的婦女號圖大哭
[00:15:41.320 --> 00:15:43.320]  一路跟著主耶穌上葛國他
[00:15:43.320 --> 00:15:44.600]  可能
[00:15:44.600 --> 00:15:48.440]  就是包括了一路跟著的
[00:15:48.440 --> 00:15:50.160]  莫大拉的瑪利亞
[00:15:50.160 --> 00:15:53.680]  一路看著主耶穌的冤屈
[00:15:53.680 --> 00:15:57.840]  一路懼怕會失去
[00:15:57.840 --> 00:16:00.760]  祂所敬愛的夫子
[00:16:03.960 --> 00:16:06.400]  一路可能有憤怒
[00:16:06.400 --> 00:16:08.120]  更加多的無奈
[00:16:08.120 --> 00:16:10.040]  什麼都做不到
[00:16:10.040 --> 00:16:11.320]  什麼都不可以做
[00:16:11.320 --> 00:16:15.720]  到禮拜五的下午
[00:16:15.720 --> 00:16:19.120]  主耶穌在十字架上斷氣的時候
[00:16:19.120 --> 00:16:20.640]  聖經記載
[00:16:20.640 --> 00:16:26.880]  門徒只有約翰和瑪利亞
[00:16:26.880 --> 00:16:30.240]  約翰和亞國的母親瑪利亞
[00:16:30.240 --> 00:16:31.640]  那群的婦女
[00:16:31.920 --> 00:16:33.120]  在十字架下面
[00:16:33.120 --> 00:16:35.240]  其他人都不在
[00:16:35.240 --> 00:16:38.320]  瑪利亞目擊
[00:16:38.320 --> 00:16:40.120]  主耶穌受難
[00:16:40.120 --> 00:16:42.240]  直至斷氣
[00:16:42.240 --> 00:16:44.160]  祂所愛的人
[00:16:44.160 --> 00:16:45.960]  離開了
[00:16:45.960 --> 00:16:52.120]  你可以想像到
[00:16:52.120 --> 00:16:55.600]  祂的心是如何
[00:16:55.600 --> 00:16:56.400]  心碎
[00:16:56.400 --> 00:16:57.920]  心痛
[00:16:57.920 --> 00:16:59.120]  悲傷
[00:16:59.120 --> 00:17:00.800]  失去
[00:17:02.920 --> 00:17:04.320]  但是還有很多事情要做
[00:17:04.320 --> 00:17:07.200]  要壓下那些還有很多事情要做
[00:17:07.200 --> 00:17:08.440]  因為安息日來了
[00:17:08.440 --> 00:17:12.440]  所以比利班蘭要向比拉多
[00:17:12.440 --> 00:17:13.960]  取耶穌的屍首
[00:17:13.960 --> 00:17:18.640]  然後流著眼淚和耶穌包紮
[00:17:18.640 --> 00:17:21.280]  推入墳墓
[00:17:21.280 --> 00:17:25.040]  我不知道
[00:17:25.040 --> 00:17:26.400]  禮拜五
[00:17:26.400 --> 00:17:30.880]  當主耶穌的屍首進入墳墓之後
[00:17:31.120 --> 00:17:32.560]  禮拜五晚上
[00:17:32.560 --> 00:17:35.040]  祂能不能入睡
[00:17:35.040 --> 00:17:38.440]  禮拜五發生的事情實在太多了
[00:17:38.440 --> 00:17:39.960]  一天
[00:17:39.960 --> 00:17:42.120]  將整個世界反轉了
[00:17:42.120 --> 00:17:44.960]  可能祂沒有入睡
[00:17:44.960 --> 00:17:46.800]  整晚在哭
[00:17:46.800 --> 00:17:49.440]  也有可能想入睡也入不了睡
[00:17:49.440 --> 00:17:50.960]  禮拜五晚
[00:17:50.960 --> 00:17:53.320]  禮拜六晚
[00:17:53.320 --> 00:17:57.880]  到了禮拜日的清晨
[00:17:59.400 --> 00:18:02.280]  《約翰福音》二十章第一節說
[00:18:02.280 --> 00:18:06.920]  大清早天還黑的時候
[00:18:06.920 --> 00:18:09.800]  其實祂是唯一一個
[00:18:09.800 --> 00:18:12.400]  四福音裡面說天黑的時候
[00:18:12.400 --> 00:18:14.640]  穆達拉的瑪利亞就出發
[00:18:14.640 --> 00:18:17.320]  另外三卷福音書說到
[00:18:17.320 --> 00:18:19.480]  穆達拉的瑪利亞和幾個婦女
[00:18:19.480 --> 00:18:21.160]  去到耶穌的墳墓門口
[00:18:21.160 --> 00:18:22.520]  其實是天亮了
[00:18:22.520 --> 00:18:24.200]  剛剛天亮的時候
[00:18:24.200 --> 00:18:25.080]  凌晨的時候
[00:18:25.080 --> 00:18:27.720]  但是《約翰福音》說天黑的時候
[00:18:28.080 --> 00:18:29.720]  很有可能是天黑的時候
[00:18:29.720 --> 00:18:30.680]  祂開始
[00:18:30.680 --> 00:18:33.240]  走去主耶穌基督的墳墓
[00:18:33.240 --> 00:18:35.320]  因為主耶穌基督的墓
[00:18:35.320 --> 00:18:37.640]  是在耶路撒冷的城外
[00:18:37.640 --> 00:18:42.360]  天還黑的時候
[00:18:42.360 --> 00:18:44.640]  祂約了祂的婦女
[00:18:44.640 --> 00:18:46.880]  拿了很多香料
[00:18:46.880 --> 00:18:48.120]  為什麼呢
[00:18:48.120 --> 00:18:50.200]  祂重新去攻沒耶穌
