
[00:00:00.000 --> 00:00:12.500]  各位弟兄姊妹,各位朋友,很開心今天早上繼續和大家在網上一起敬拜,一起言讀神的話
[00:10:30.500 --> 00:10:33.500]  他們追求名利,追求權力
[00:10:33.500 --> 00:10:37.500]  而且不單止是追求普通的財富
[00:10:37.500 --> 00:10:45.500]  甚至有些人是不擇手段地追求很多很多的財富
[00:10:45.500 --> 00:10:48.500]  希望很成功很成功
[00:10:48.500 --> 00:10:53.500]  我們不是說財富不要
[00:10:53.500 --> 00:10:57.500]  成功就全部扔掉,我們不是這樣
[00:10:57.500 --> 00:11:01.500]  除非有一些特別的使命,特別的原因
[00:11:01.500 --> 00:11:05.500]  有些人是情願放棄這些的
[00:11:05.500 --> 00:11:11.500]  當我們想到主耶穌叫我們要寫記的時候
[00:11:11.500 --> 00:11:20.500]  我們就明白到,其實耶穌是教我們一套很特別的人生觀和價值觀
[00:11:20.500 --> 00:11:23.500]  這一套的人生觀和價值觀
[00:11:23.500 --> 00:11:30.500]  是耶穌教我們要對我們所謂什麼是成功呢
[00:11:30.500 --> 00:11:36.500]  有一種很革命性的一種改變
[00:11:36.500 --> 00:11:44.500]  一種跟這個世界不同的一種思想
[00:11:44.500 --> 00:11:50.500]  在這種思想裏面,又不是很難明白
[00:11:50.500 --> 00:11:56.500]  因為其實這個世界上的某些說話都讓我們看到
[00:11:56.500 --> 00:11:59.500]  人生裏面有很多的矛盾
[00:11:59.500 --> 00:12:04.500]  其中一些矛盾就是說我們要以退為進
[00:12:04.500 --> 00:12:07.500]  退又可以進
[00:12:07.500 --> 00:12:11.500]  有一些說話就說以不變應萬變
[00:12:11.500 --> 00:12:15.500]  原來不變和萬變這麼矛盾的東西
[00:12:15.500 --> 00:12:20.500]  又可以放在一起去想,放在一起去做
[00:12:20.500 --> 00:12:26.500]  所以雖然我們說耶穌教我們一種似乎是很革新的
[00:12:26.500 --> 00:12:30.500]  很革命性的一種的人生觀和價值觀
[00:12:30.500 --> 00:12:35.500]  但是其實我們不會沒見過的
[00:12:35.500 --> 00:12:38.500]  聖經裏面當然也教導我們
[00:12:38.500 --> 00:12:43.500]  譬如說,在後的會在前
[00:12:43.500 --> 00:12:46.500]  好像矛盾,但其實是很真實的
[00:12:46.500 --> 00:12:49.500]  另一種矛盾就是要愛你的仇敵
[00:12:49.500 --> 00:12:54.500]  仇敵通常不是用來愛的,不是去愛的
[00:12:54.500 --> 00:12:58.500]  但這個這麼大的矛盾就是耶穌教我們的一種
[00:12:58.500 --> 00:13:02.500]  很革命性的一種思維
[00:13:02.500 --> 00:13:09.500]  還有在馬太福音那裏耶穌講的登山補訓
[00:13:09.500 --> 00:13:15.500]  又教我們要放棄自己的權利
[00:13:15.500 --> 00:13:21.500]  這些都不是我們容易做或者一般會想做的東西
[00:13:21.500 --> 00:13:25.500]  耶穌給我們有選擇
[00:13:25.500 --> 00:13:29.500]  一個選擇就是我們好像祂的生命那樣
[00:13:29.500 --> 00:13:34.500]  獻上成為了一個贖罪祭
[00:13:34.500 --> 00:13:39.500]  由於祂的受苦受死,祂買贖我們的生命
[00:13:39.500 --> 00:13:42.500]  將自己獻上
[00:13:42.500 --> 00:13:46.500]  另外一種的選擇就是
[00:13:46.500 --> 00:13:51.500]  我們以強權來威逼利誘
[00:13:51.500 --> 00:13:56.500]  甚至是壓倒其他的人
[00:13:56.500 --> 00:14:03.500]  打敗你的敵人,以致我們可以得到更大的成功
[00:14:03.500 --> 00:14:08.500]  可以甚至所謂踩著別人來上
[00:14:08.500 --> 00:14:13.500]  最終我們就會成功,我就會得到我想要的東西
[00:14:13.500 --> 00:14:16.500]  我就可以達到我的目的
[00:14:16.500 --> 00:14:20.500]  但是耶穌祂要拯救我們的時候
[00:14:20.500 --> 00:14:25.500]  祂就不是成為一個長勝大將軍
[00:14:25.500 --> 00:14:30.500]  去打勝仗,於是就將我們搶回來
[00:14:30.500 --> 00:14:36.500]  反而祂是受苦受死
[00:14:36.500 --> 00:14:41.500]  祂是宇宙世界的創造主
[00:14:41.500 --> 00:14:45.500]  但是祂竟然成為一個人
[00:14:45.500 --> 00:14:50.500]  甚至成為一個奴僕,甚至死在十字架上
[00:14:50.500 --> 00:14:53.500]  來買贖我們的生命
[00:14:53.500 --> 00:14:59.500]  所以在祂自己的生命裏,本身就已經被我們看到
[00:14:59.500 --> 00:15:06.500]  祂的教導是一種很革命性的思維
[00:15:06.500 --> 00:15:09.500]  彼得也不明白
[00:15:09.500 --> 00:15:13.500]  剛才我們讀這段經文的前面那段
[00:15:13.500 --> 00:15:19.500]  其實那裏耶穌就問他的門徒
[00:15:19.500 --> 00:15:23.500]  你們知不知道我是誰
[00:15:23.500 --> 00:15:25.500]  彼得搶先第一個答
[00:15:25.500 --> 00:15:29.500]  就說你是永生神的兒子
[00:15:29.500 --> 00:15:32.500]  你就是基督
[00:15:32.500 --> 00:15:35.500]  然後耶穌就回答他說
[00:15:35.500 --> 00:15:42.500]  你懂得這樣說,不是從你自己的思維能夠明白的
[00:15:42.500 --> 00:15:48.500]  你懂得這樣說,乃是我在天上的父子時的
[00:15:48.500 --> 00:15:52.500]  是神自己教他開啟他心裏的眼睛
[00:15:52.500 --> 00:15:57.500]  以致他看到這麼重要的真理
[00:15:57.500 --> 00:16:04.500]  但是彼得剛剛才眼睛開了,看到這麼重要的真理
[00:16:04.500 --> 00:16:07.500]  但是到耶穌告訴他的門徒
[00:16:07.500 --> 00:16:12.500]  我要去耶路撒冷是要受苦然後受死的
[00:16:12.500 --> 00:16:14.500]  彼得說什麼
[00:16:14.500 --> 00:16:19.500]  主啊,萬不可如此,這事必不臨到你身上
[00:16:19.500 --> 00:16:22.500]  你不可以這樣做的
[00:16:22.500 --> 00:16:27.500]  彼得仍然是帶著一種舊有的思維
[00:16:27.500 --> 00:16:33.500]  沒辦法明白耶穌所教的那一種寫記
[00:16:33.500 --> 00:16:36.500]  那一種的精神
[00:16:36.500 --> 00:16:43.500]  憑著寫記能夠承傳神的旨意
[00:16:43.500 --> 00:16:49.500]  我看回歐洲的歷史,包括非洲的歷史
[00:16:49.500 --> 00:16:55.500]  在11世紀的時候,大家都會聽過十字軍東征
[00:16:55.500 --> 00:17:01.500]  11世紀的時候,因為當時的天主教
[00:17:01.500 --> 00:17:07.500]  他們就眼見耶路撒冷這個聖城的地方
[00:17:07.500 --> 00:17:13.500]  就被那些回教背景的人侵略,把佔了
[00:17:13.500 --> 00:17:17.500]  於是他們就要組織一些軍隊
[00:17:17.500 --> 00:17:23.500]  去打敗這些土耳其人
[00:17:23.500 --> 00:17:29.500]  將他們趕走,就要搶回耶路撒冷城
[00:17:29.500 --> 00:17:36.500]  但是因此,基督徒和回教徒之間
[00:17:36.500 --> 00:17:46.500]  更加造成了一種不能妥協的仇敵的局面
[00:17:46.500 --> 00:17:50.500]  幾百年來,甚至一直到現在
[00:17:50.500 --> 00:17:52.500]  仍然是這樣
[00:17:52.500 --> 00:17:56.500]  所以究竟當時的十字軍東征
[00:17:56.500 --> 00:18:00.500]  他們要去取回耶路撒冷
[00:18:00.500 --> 00:18:06.500]  因為是聖城,當時是聖殿的所在地
[00:18:06.500 --> 00:18:09.500]  他們覺得很重要
[00:18:09.500 --> 00:18:14.500]  但是究竟是不是應該用軍事的力量
[00:18:14.500 --> 00:18:18.500]  去打仗,來搶回這個地方
[00:18:18.500 --> 00:18:21.500]  是不是神的心意呢?
[00:18:21.500 --> 00:18:27.500]  耶穌所教的,捨己背起十架那種精神
[00:18:27.500 --> 00:18:31.500]  似乎不是這樣說的
[00:18:31.500 --> 00:18:35.500]  到了甚至是回教徒
[00:18:35.500 --> 00:18:40.500]  他們都覺得為了他們所相信的神
[00:18:40.500 --> 00:18:43.500]  他們就可能要發起聖戰
[00:18:43.500 --> 00:18:51.500]  用神聖的戰爭的名字來打敗敵人
[00:18:51.500 --> 00:18:57.500]  甚至凡是不肯聽他們的話,都要殺光
[00:18:57.500 --> 00:19:00.500]  但其實又不是每一個回教徒
[00:19:00.500 --> 00:19:06.500]  都是這樣去解釋他們的經文
[00:19:06.500 --> 00:19:10.500]  究竟是不是應該這樣做
[00:19:10.500 --> 00:19:15.500]  我就覺得我們要認真的去思想
[00:19:15.500 --> 00:19:18.500]  耶穌所給我們的榜樣
[00:19:18.500 --> 00:19:22.500]  是憑著捨己背起十架
[00:19:22.500 --> 00:19:28.500]  是得到人的靈魂,得到人的生命
[00:19:28.500 --> 00:19:34.500]  我們不要說到十字軍東征那麼遠
[00:19:34.500 --> 00:19:40.500]  甚至是現在的國際局勢那麼複雜的事
[00:19:40.500 --> 00:19:44.500]  我們回想我們自己日常生活裏面
[00:19:44.500 --> 00:19:49.500]  我們所面對的一些挑戰、一些難關
[00:19:49.500 --> 00:19:52.500]  我們會怎樣去處理呢?
[00:19:52.500 --> 00:19:55.500]  我們會用強權去打擊敵人
[00:19:55.500 --> 00:19:59.500]  甚至是踩著人上
[00:19:59.500 --> 00:20:02.500]  我相信很少基督徒會這樣做
[00:20:02.500 --> 00:20:09.500]  還是我們採取耶穌所教導我們那種捨己的精神
[00:20:09.500 --> 00:20:14.500]  就好像我剛才所說過的在登山裏面說
[00:20:14.500 --> 00:20:18.500]  我們放棄自己的權利的時候
[00:20:18.500 --> 00:20:24.500]  是用這樣的途徑可以達成神的心意
[00:20:24.500 --> 00:20:27.500]  這件事我覺得很值得我們去深思
[00:20:27.500 --> 00:20:29.500]  因為真的不容易做
[00:20:29.500 --> 00:20:31.500]  因為實際的情況裏面
[00:20:31.500 --> 00:20:38.500]  真的要個別的情況來思想怎樣去處理是最好
[00:20:38.500 --> 00:20:41.500]  所以我時時都繼續鼓勵弟兄姊妹
[00:20:41.500 --> 00:20:45.500]  我們每一天都要同神同行
[00:20:45.500 --> 00:20:51.500]  每一天都要和耶穌保持一個很緊密的一種交通
[00:20:51.500 --> 00:20:53.500]  一種相交的生命
[00:20:53.500 --> 00:21:00.500]  我們才會知道究竟怎樣是耶穌教我們的方法
[00:21:00.500 --> 00:21:03.500]  作為耶穌的門徒
[00:21:03.500 --> 00:21:06.500]  這件事是非常重要
[00:21:06.500 --> 00:21:12.500]  因為耶穌他自己不單止在他的教導裏面這樣教我們
[00:21:12.500 --> 00:21:16.500]  耶穌在他自己的拯救的方式
[00:21:16.500 --> 00:21:23.500]  在他在世的時候的生活方式都是這樣
[00:21:23.500 --> 00:21:27.500]  所以他願意去耶路撒冷
[00:21:27.500 --> 00:21:36.500]  願意在這些文士、法利塞人、祭司長的手上受苦
[00:21:36.500 --> 00:21:40.500]  然後死在十字架上
[00:21:40.500 --> 00:21:42.500]  我們會掙扎
[00:21:42.500 --> 00:21:44.500]  好像耶穌這樣
[00:21:44.500 --> 00:21:46.500]  他就會被人罵他
[00:21:46.500 --> 00:21:48.500]  說他懦弱
[00:21:48.500 --> 00:21:50.500]  說他無能
[00:21:50.500 --> 00:21:52.500]  說他沒有辦法
[00:21:52.500 --> 00:21:53.500]  有人譏笑他
[00:21:53.500 --> 00:21:55.500]  你在十字架上
[00:21:55.500 --> 00:21:58.500]  為什麼你不行一個神蹟
[00:21:58.500 --> 00:22:00.500]  你下來給我們看
[00:22:00.500 --> 00:22:05.500]  看到你完全毫無損傷下來
[00:22:05.500 --> 00:22:06.500]  我們就相信你
[00:22:06.500 --> 00:22:08.500]  你不是會行神蹟嗎
[00:22:08.500 --> 00:22:12.500]  你不是醫了很多病人嗎
[00:22:12.500 --> 00:22:14.500]  耶穌在十字架上
[00:22:14.500 --> 00:22:17.500]  有些人認為他是懦弱
[00:22:17.500 --> 00:22:19.500]  是沒有能力
[00:22:19.500 --> 00:22:21.500]  但是原來
[00:22:21.500 --> 00:22:23.500]  他願意受苦
[00:22:23.500 --> 00:22:25.500]  願意死在十字架上
[00:22:25.500 --> 00:22:27.500]  我們看清楚一點
[00:22:27.500 --> 00:22:29.500]  這就是他的信心
[00:22:29.500 --> 00:22:31.500]  他的勇氣
[00:22:31.500 --> 00:22:33.500]  他的大能
[00:22:33.500 --> 00:22:35.500]  和他對我們的愛
[00:22:35.500 --> 00:22:42.500]  是他對我們的愛驅使他死在十字架上
[00:22:42.500 --> 00:22:46.500]  驅使他受那麼多的苦
[00:22:46.500 --> 00:22:48.500]  受鞭傷
[00:22:48.500 --> 00:22:52.500]  我們要懂得這樣看我們的主耶穌
[00:22:52.500 --> 00:22:59.500]  他在十字架上所成就的救恩
[00:22:59.500 --> 00:23:02.500]  所以我們要寫忌的時候
[00:23:02.500 --> 00:23:05.500]  我們就要懂得放手
[00:23:05.500 --> 00:23:08.500]  我們所謂放下
[00:23:08.500 --> 00:23:11.500]  要割捨
[00:23:11.500 --> 00:23:14.500]  因為始終我們在我們的一生裡面
[00:23:14.500 --> 00:23:17.500]  有些東西我們覺得是很重要的
[00:23:17.500 --> 00:23:19.500]  我們就很想抓緊
[00:23:19.500 --> 00:23:22.500]  在世上也有不少的東西
[00:23:22.500 --> 00:23:25.500]  我們覺得對我們很重要
[00:23:25.500 --> 00:23:28.500]  我們要抓緊
[00:23:28.500 --> 00:23:30.500]  如果我們抓緊的
[00:23:30.500 --> 00:23:32.500]  最重要的是耶穌的
[00:23:32.500 --> 00:23:35.500]  那我們就會懂得寫忌
[00:23:35.500 --> 00:23:39.500]  我們就會懂得像主耶穌那樣
[00:23:39.500 --> 00:23:42.500]  放下他的生命
[00:23:42.500 --> 00:23:46.500]  願意為人而犧牲
[00:23:46.500 --> 00:23:49.500]  當在世上的時候
[00:23:49.500 --> 00:23:54.500]  如果我們覺得要跟從耶穌那麼難
[00:23:54.500 --> 00:23:56.500]  又要背起十架
[00:23:56.500 --> 00:24:02.500]  甚至只是說要在世界上作炎作光
[00:24:02.500 --> 00:24:04.500]  那也很難的
[00:24:04.500 --> 00:24:07.500]  因為這個世界那麼多的難關
[00:24:07.500 --> 00:24:09.500]  那麼多的挑戰
[00:24:09.500 --> 00:24:13.500]  我們怎麼可以那麼容易作炎作光呢
[00:24:13.500 --> 00:24:16.500]  不如神啊
[00:24:16.500 --> 00:24:20.500]  讓我們可以用我們自己的方法
[00:24:20.500 --> 00:24:24.500]  不用一定要用你的方法
[00:24:24.500 --> 00:24:26.500]  我們覺得
[00:24:26.500 --> 00:24:28.500]  作炎作光而已
[00:24:28.500 --> 00:24:29.500]  很多方法可以做的
[00:24:29.500 --> 00:24:31.500]  不一定要寫忌的
[00:24:31.500 --> 00:24:33.500]  不一定要背起十架的
[00:24:33.500 --> 00:24:37.500]  有時候我們以為
[00:24:37.500 --> 00:24:40.500]  神啊,既然我已經成為了基督徒了
[00:24:40.500 --> 00:24:42.500]  我是跟從你了
[00:24:42.500 --> 00:24:47.500]  我整個生命都已經放在你的手裡了
[00:24:47.500 --> 00:24:50.500]  大前提我完成了
[00:24:50.500 --> 00:24:55.500]  那些小事就讓我自己用我的方法來做吧
[00:24:55.500 --> 00:25:00.500]  我們以為我們可以所謂拿到免死金牌
[00:25:00.500 --> 00:25:03.500]  既然我已經是得救
[00:25:03.500 --> 00:25:06.500]  有永生的確據了
[00:25:06.500 --> 00:25:09.500]  其他什麼都沒有問題了
[00:25:09.500 --> 00:25:16.500]  好像以前那些皇帝給了你免死金牌
[00:25:16.500 --> 00:25:20.500]  因為你曾經做了一件很重要的事
[00:25:20.500 --> 00:25:22.500]  甚至救了他的命
[00:25:22.500 --> 00:25:24.500]  他就給你免死金牌
[00:25:24.500 --> 00:25:27.500]  於是你做什麼都可以了
[00:25:27.500 --> 00:25:30.500]  我們就要小心
[00:25:30.500 --> 00:25:34.500]  不要掉進這種陷阱裡
[00:25:34.500 --> 00:25:36.500]  如果不是的話
[00:25:36.500 --> 00:25:40.500]  我們很容易掉進罪的網羅
[00:25:40.500 --> 00:25:43.500]  但是我們就想很多方法
[00:25:43.500 --> 00:25:45.500]  為自己去解脫
[00:25:45.500 --> 00:25:47.500]  然後呢
[00:25:47.500 --> 00:25:50.500]  用自己的方法做事
[00:25:50.500 --> 00:25:54.500]  我們真的要很細心去想
[00:25:54.500 --> 00:25:56.500]  我們的方法
[00:25:56.500 --> 00:25:58.500]  有時候真的我們自己
[00:25:58.500 --> 00:26:00.500]  用人的思維和邏輯
[00:26:00.500 --> 00:26:02.500]  作出來的話
[00:26:02.500 --> 00:26:05.500]  未必是神的心意的
[00:26:05.500 --> 00:26:07.500]  我聽過一個故事
[00:26:07.500 --> 00:26:11.500]  有一群旅遊人士
[00:26:11.500 --> 00:26:19.500]  去到歐洲一個很大的天主教大教堂
[00:26:19.500 --> 00:26:25.500]  去欣賞那些很漂亮的建築物的設計
[00:26:25.500 --> 00:26:29.500]  在這個大教堂裡面
[00:26:29.500 --> 00:26:31.500]  他們一路參觀的時候
[00:26:31.500 --> 00:26:35.500]  導遊就介紹了這間大教堂
[00:26:35.500 --> 00:26:39.500]  是1904年的時候建成的
[00:26:39.500 --> 00:26:45.500]  當時建築費超過200萬
[00:26:45.500 --> 00:26:47.500]  然後他說
[00:26:47.500 --> 00:26:52.500]  這個建築物是做得非常好的設計
[00:26:52.500 --> 00:26:55.500]  而且是非常之穩陣
[00:26:55.500 --> 00:26:59.500]  應該超過500年的時間
[00:26:59.500 --> 00:27:03.500]  都會立不倒的
[00:27:03.500 --> 00:27:07.500]  當這些遊客進去參觀的時候
[00:27:07.500 --> 00:27:11.500]  看到有兩個很特別的符號
[00:27:11.500 --> 00:27:13.500]  看到一個A字
[00:27:13.500 --> 00:27:15.500]  又看到一個U字
[00:27:15.500 --> 00:27:18.500]  兩個英文字母
[00:27:18.500 --> 00:27:22.500]  有一個小朋友就問導遊
[00:27:22.500 --> 00:27:27.500]  為什麼在這麼大的石柱上面
[00:27:27.500 --> 00:27:31.500]  刻了一個A字和一個U字
[00:27:31.500 --> 00:27:34.500]  是什麼來的呢?
[00:27:34.500 --> 00:27:39.500]  這個導遊不是很敢正面去回答他
