
[00:00:00.000 --> 00:00:03.420]  平安 也歡迎大家再一次的回到來
[00:02:57.060 --> 00:02:59.460]  特別是信仰的經歷
[00:02:59.460 --> 00:03:01.260]  當我們講到信仰的經歷的時候
[00:03:01.260 --> 00:03:03.740]  就是講到一個生命的改變
[00:03:03.740 --> 00:03:05.860]  原來不單是生命的改變
[00:03:05.860 --> 00:03:08.940]  是一個身份的改變
[00:03:08.940 --> 00:03:11.260]  在第二章的時候,如果你記得
[00:03:11.260 --> 00:03:14.260]  當我們看已忽所說,第二章的時候
[00:03:14.260 --> 00:03:18.340]  就講到生命改變有什麼情況出現呢?
[00:03:18.340 --> 00:03:19.620]  有三個
[00:03:19.620 --> 00:03:22.860]  就是我們可以經歷從死裡面
[00:03:22.860 --> 00:03:26.220]  從最終我們變成活過來
[00:03:26.220 --> 00:03:27.980]  從死在最終
[00:03:27.980 --> 00:03:31.060]  我們重新因著耶穌,記得我們生命活過來
[00:03:31.060 --> 00:03:33.660]  第二,從一個信服撒旦
[00:03:33.660 --> 00:03:36.660]  就變成要信服耶穌
[00:03:36.660 --> 00:03:39.940]  就是說你的主權已經改變了
[00:03:39.940 --> 00:03:43.740]  由放縱私慾
[00:03:43.740 --> 00:03:47.100]  變成一個喜歡行善
[00:03:47.100 --> 00:03:51.940]  這些都在我們個人的生命裡面應該看到
[00:03:51.940 --> 00:03:54.220]  接著保羅在第二章裡面
[00:03:54.220 --> 00:03:55.540]  同樣提出一樣東西
[00:03:55.540 --> 00:03:56.820]  很清楚我們都知道
[00:03:56.820 --> 00:04:00.460]  每一個每一個在教會裡面的弟兄姊妹
[00:04:00.460 --> 00:04:04.220]  保羅說是從一個身份上的改變
[00:04:04.220 --> 00:04:08.780]  就是從外邦人變成一個神國度的子民
[00:04:08.780 --> 00:04:10.900]  成為神家裡面的人
[00:04:10.900 --> 00:04:13.500]  所以我們稱為天國的子民
[00:04:13.500 --> 00:04:18.500]  神家裡面的人,我們是哨基灣浸信會的弟兄姊妹
[00:04:18.500 --> 00:04:20.780]  我們是一個神家裡的人
[00:04:20.780 --> 00:04:22.180]  所以你要知道
[00:04:22.180 --> 00:04:24.220]  在講這個教會
[00:04:24.220 --> 00:04:26.300]  保羅特別強調
[00:04:26.300 --> 00:04:29.140]  我們在教會裡面的人
[00:04:29.140 --> 00:04:30.500]  我們都追求一樣東西
[00:04:30.500 --> 00:04:32.620]  就是你要認定保羅說
[00:04:32.620 --> 00:04:35.380]  我們生命需要改變
[00:04:35.380 --> 00:04:36.940]  而我們的身份
[00:04:36.940 --> 00:04:39.900]  也都因著耶穌基督已經被改變
[00:04:39.900 --> 00:04:42.980]  所以我們有不同的國籍
[00:04:42.980 --> 00:04:46.780]  你除了有中國國籍之外
[00:04:46.780 --> 00:04:54.300]  起碼你就已經變成一個天國子民的國籍在裡面
[00:04:54.300 --> 00:04:59.780]  今天我們去炒第四章的17節
[00:04:59.780 --> 00:05:01.420]  到24節的時候
[00:05:01.420 --> 00:05:02.780]  有兩大段
[00:05:02.780 --> 00:05:05.740]  第一段就分為
[00:05:05.740 --> 00:05:08.580]  脫,我給他的題目叫脫去舊人
[00:05:08.580 --> 00:05:11.900]  這個也是按照聖經裡面提醒我們的
[00:05:11.900 --> 00:05:13.740]  這三節的聖經裡面
[00:05:13.740 --> 00:05:16.420]  我們一起來思考
[00:05:16.420 --> 00:05:17.940]  接著是20-24節
[00:05:17.940 --> 00:05:20.420]  第二個就是穿上新人
[00:05:20.420 --> 00:05:22.100]  脫去舊人
[00:05:22.100 --> 00:05:23.220]  穿上新人
[00:05:23.220 --> 00:05:24.380]  這個觀念裡面
[00:05:24.380 --> 00:05:25.500]  我們一點都不陌生的
[00:05:25.500 --> 00:05:27.820]  因為在《耳福所書》裡面
[00:05:27.820 --> 00:05:30.020]  舊人是指什麼呢?
[00:05:30.020 --> 00:05:31.300]  如果我今天說
[00:05:31.300 --> 00:05:33.860]  誒,誰是舊人呢?
[00:05:33.860 --> 00:05:35.740]  你說你是舊人還是新人呢?
[00:05:35.740 --> 00:05:37.660]  你會想一想
[00:05:37.660 --> 00:05:39.980]  你會想,我是舊人還是新人呢?
[00:05:39.980 --> 00:05:42.100]  如果在教會裡面崇拜
[00:05:42.100 --> 00:05:43.980]  你會立刻舉手,我是舊人
[00:05:43.980 --> 00:05:45.980]  但是當你聽完之後
[00:05:45.980 --> 00:05:47.260]  你會放手
[00:05:47.260 --> 00:05:47.980]  因為什麼呢?
[00:05:47.980 --> 00:05:50.100]  你已經可能是一個新人了
[00:05:50.100 --> 00:05:50.700]  是不是?
[00:05:50.700 --> 00:05:52.260]  不是說第一次回來
[00:05:52.260 --> 00:05:57.140]  我們今天有好幾個新來賓
[00:05:57.140 --> 00:06:00.580]  每一個人都可能經過舊人這個階段
[00:06:00.580 --> 00:06:01.380]  舊人是什麼呢?
[00:06:01.380 --> 00:06:04.500]  是指我們信主
[00:06:04.500 --> 00:06:07.620]  信耶穌之前
[00:06:07.620 --> 00:06:10.180]  我們不是每一個人一出生
[00:06:10.180 --> 00:06:11.700]  就是信主的,是不是?
[00:06:11.700 --> 00:06:14.020]  我們都有一個階段
[00:06:14.020 --> 00:06:17.140]  舊人在《耳福所書》裡面
[00:06:17.140 --> 00:06:18.420]  這個觀念是什麼呢?
[00:06:18.420 --> 00:06:20.500]  是指我們信耶穌之前
[00:06:20.500 --> 00:06:21.700]  信主之前
[00:06:21.700 --> 00:06:23.780]  有的世界的價值觀
[00:06:23.780 --> 00:06:26.100]  我們的思想行為的模式
[00:06:26.100 --> 00:06:27.180]  身份
[00:06:27.180 --> 00:06:28.540]  我們是怎麼樣
[00:06:28.540 --> 00:06:31.780]  我們生活會隨從今世的風俗
[00:06:31.780 --> 00:06:32.420]  聖經說
[00:06:32.420 --> 00:06:33.900]  放縱施俗
[00:06:33.900 --> 00:06:36.660]  是信服空中掌權者撒旦
[00:06:36.660 --> 00:06:38.340]  這是在舊人
[00:06:38.340 --> 00:06:41.460]  保羅的觀念裡面告訴我們
[00:06:41.460 --> 00:06:44.100]  在17-19節裡面
[00:06:44.100 --> 00:06:45.380]  有幾個表現
[00:06:45.380 --> 00:06:46.740]  舊人有什麼表現
[00:06:46.740 --> 00:06:49.100]  可能你自己都想一下
[00:06:49.100 --> 00:06:52.860]  或者你仍然在舊人的狀態裡面
[00:06:52.860 --> 00:06:55.340]  還是已經有改變呢?
[00:06:55.340 --> 00:06:57.260]  有四個表現在這裡說
[00:06:57.260 --> 00:06:58.540]  第一
[00:06:58.540 --> 00:07:00.660]  心存虛妄
[00:07:00.660 --> 00:07:01.540]  第二
[00:07:01.540 --> 00:07:03.660]  心地昏昧
[00:07:03.660 --> 00:07:04.620]  第三
[00:07:04.620 --> 00:07:06.420]  心裡剛硬
[00:07:06.420 --> 00:07:07.300]  第四
[00:07:07.300 --> 00:07:10.540]  放縱施辱
[00:07:10.540 --> 00:07:12.300]  好,那我們就開始了
[00:07:12.300 --> 00:07:15.540]  我們就看第17節開始是怎麼說的
[00:07:15.540 --> 00:07:17.700]  我們一起讀17
[00:07:17.700 --> 00:07:19.620]  先讀17-18節,好嗎?
[00:07:19.620 --> 00:07:21.540]  預備,起
[00:07:21.540 --> 00:07:23.060]  所以我說
[00:07:23.060 --> 00:07:25.940]  且在主裡確實的說
[00:07:25.940 --> 00:07:27.580]  你們行事
[00:07:27.580 --> 00:07:29.900]  不要再仗外邦人
[00:07:29.900 --> 00:07:32.620]  存虛妄的心行事
[00:07:32.620 --> 00:07:35.180]  他們心地昏昧
[00:07:35.180 --> 00:07:37.740]  與神所賜的生命
[00:07:37.740 --> 00:07:39.220]  隔絕了
[00:07:39.220 --> 00:07:40.540]  在這裡一說就是什麼呢?
[00:07:40.540 --> 00:07:42.940]  說到17節裡面
[00:07:42.940 --> 00:07:44.020]  所以
[00:07:44.020 --> 00:07:46.700]  這個所以其實是在說四章第一節
[00:07:46.700 --> 00:07:49.980]  是連接著我上次說的1-16節
[00:07:49.980 --> 00:07:52.100]  第一節很重要
[00:07:52.100 --> 00:07:53.580]  所以什麼呢?
[00:07:53.580 --> 00:07:55.700]  他說既然蒙召
[00:07:55.700 --> 00:07:59.340]  就當與蒙召的恩相稱
[00:07:59.340 --> 00:08:01.980]  這個所以是告訴我們
[00:08:01.980 --> 00:08:04.500]  我們要在耶穌基督裡面
[00:08:04.500 --> 00:08:08.220]  因為我們已經蒙召、蒙恩
[00:08:08.220 --> 00:08:10.740]  所以我們的行為要怎麼樣呢?
[00:08:10.740 --> 00:08:15.540]  與蒙召的恩要相稱
[00:08:15.540 --> 00:08:17.780]  且在主裡確實的說
[00:08:17.780 --> 00:08:19.340]  本來想說什麼呢?
[00:08:19.340 --> 00:08:23.980]  他邀請了神來做見證
[00:08:23.980 --> 00:08:27.100]  所以在主裡面確實的說
[00:08:27.100 --> 00:08:28.900]  有神為見證的
[00:08:28.900 --> 00:08:32.860]  神也是這樣要求我們的
[00:08:32.860 --> 00:08:35.140]  他說你們的行事
[00:08:35.140 --> 00:08:40.380]  不要再仗愛邦人存虛妄的心
[00:08:40.380 --> 00:08:42.020]  愛邦人是指什麼呢?
[00:08:42.020 --> 00:08:42.940]  愛邦人呢
[00:08:42.940 --> 00:08:44.900]  我們說其實很簡單
[00:08:44.900 --> 00:08:46.020]  我們要用簡單的觀念
[00:08:46.020 --> 00:08:48.780]  就是那些未信主的人在聖經裡面說
[00:08:48.780 --> 00:08:50.300]  是指一個屬靈的綱頸
[00:08:50.300 --> 00:08:51.020]  不是說簡單的
[00:08:51.020 --> 00:08:53.540]  他單單是一個類別
[00:08:53.540 --> 00:08:56.420]  因為在這一段的17-24節
[00:08:56.420 --> 00:08:59.020]  這一八節的經文裡面
[00:08:59.020 --> 00:09:03.580]  本來是描繪出一幅圖畫
[00:09:03.580 --> 00:09:09.060]  就是信主和未信主的人的一些對比
[00:09:09.060 --> 00:09:10.900]  一些的比對
[00:09:10.900 --> 00:09:12.380]  所以求主幫助我們
[00:09:12.380 --> 00:09:13.980]  讓我們明白
[00:09:13.980 --> 00:09:17.340]  我們可能以前是這樣的綱頸
[00:09:17.340 --> 00:09:18.100]  今天已經不是
[00:09:18.100 --> 00:09:20.540]  或者如果我們仍然是這樣的綱頸的時候
[00:09:20.540 --> 00:09:23.220]  求主來光照我們
[00:09:23.220 --> 00:09:26.020]  他說這些愛邦人、未信主的人
[00:09:26.020 --> 00:09:27.220]  以前的生活是怎麼樣呢?
[00:09:27.220 --> 00:09:29.940]  是心存虛妄
[00:09:29.940 --> 00:09:31.340]  虛妄的意思是什麼呢?
[00:09:31.340 --> 00:09:36.060]  虛空、萬無目的
[00:09:36.060 --> 00:09:38.460]  他們的心地昏昧
[00:09:38.460 --> 00:09:41.300]  與神所賜的生命隔絕了
[00:09:41.300 --> 00:09:43.140]  心地昏昧
[00:09:43.140 --> 00:09:47.260]  是說到心思意念變得盲目
[00:09:47.260 --> 00:09:49.420]  沒辦法認識真理
[00:09:49.420 --> 00:09:53.020]  所以他們未能得著我們基督所說的
[00:09:53.020 --> 00:09:55.620]  基督耶穌的生命
[00:09:55.620 --> 00:09:57.100]  神給我們的生命
[00:09:57.100 --> 00:10:01.100]  因為他們的心思意念是盲目
[00:10:01.100 --> 00:10:04.620]  沒辦法認識到這個真理
[00:10:04.620 --> 00:10:05.780]  接著第十八
[00:10:05.780 --> 00:10:08.340]  下一章就是十八節的下半節
[00:10:08.340 --> 00:10:09.180]  我們一起再讀
[00:10:09.180 --> 00:10:10.180]  預備起
[00:10:10.180 --> 00:10:12.660]  都因自己無知
[00:10:12.660 --> 00:10:14.460]  心裡剛硬
[00:10:14.460 --> 00:10:16.780]  良心既然喪盡
[00:10:16.780 --> 00:10:18.940]  就放縱私慾
[00:10:18.940 --> 00:10:21.380]  貪行種種的污穢
[00:10:21.380 --> 00:10:23.100]  在這裡說到什麼?
[00:10:23.100 --> 00:10:25.500]  都因自己無知
[00:10:25.500 --> 00:10:28.060]  這個無知不是說你不懂事
[00:10:28.060 --> 00:10:28.820]  不是
[00:10:28.820 --> 00:10:30.900]  是很多人都很懂事
[00:10:30.900 --> 00:10:32.420]  不過在這裡說的是什麼?
[00:10:32.420 --> 00:10:34.060]  是對神
[00:10:34.060 --> 00:10:35.820]  對神無知
[00:10:35.820 --> 00:10:40.100]  對神的事不知道
[00:10:40.100 --> 00:10:42.340]  都因自己無知
[00:10:42.340 --> 00:10:44.500]  心裡剛硬
[00:10:44.500 --> 00:10:46.300]  不是缺乏任何的知識
[00:10:46.300 --> 00:10:48.620]  不過就是你不願意接受
[00:10:48.620 --> 00:10:51.060]  心裡剛硬就是你知道也好
[00:10:51.060 --> 00:10:52.380]  你不接受
[00:10:52.380 --> 00:10:54.740]  所以羅馬書裡面第一章說到
[00:10:54.740 --> 00:10:56.060]  種種的罪的時候
[00:10:56.060 --> 00:10:57.820]  其實在第二十一節
[00:10:57.820 --> 00:11:00.660]  都是一個很清晰的告訴我們
[00:11:00.660 --> 00:11:02.700]  這些心裡剛硬的人會是怎樣呢?
[00:11:02.700 --> 00:11:04.060]  無知的人會是怎樣呢?
[00:11:04.060 --> 00:11:04.940]  我們讀一讀
[00:11:04.940 --> 00:11:06.860]  一起讀羅馬書一章二十一節
[00:11:06.860 --> 00:11:08.300]  預備起
[00:11:08.300 --> 00:11:11.380]  因為他們雖然知道神
[00:11:11.380 --> 00:11:14.420]  卻不當作神榮耀他
[00:11:14.420 --> 00:11:17.020]  也不感謝他
[00:11:17.020 --> 00:11:17.940]  是啊
[00:11:17.940 --> 00:11:20.300]  可能認識一些朋友都是這樣
[00:11:20.300 --> 00:11:21.420]  他會告訴你
[00:11:21.420 --> 00:11:24.700]  我知道有神了
[00:11:24.700 --> 00:11:29.220]  不過和我沒什麼關係
[00:11:29.220 --> 00:11:34.380]  不覺得神是值得我們佩德榮耀的
[00:11:34.380 --> 00:11:37.580]  我們也不懂得來感謝祂
[00:11:37.580 --> 00:11:38.940]  我不知道這是不是
[00:11:38.940 --> 00:11:40.900]  你在信主之前
[00:11:40.900 --> 00:11:42.980]  聽福音之前
[00:11:42.980 --> 00:11:44.540]  一些的光景
[00:11:44.540 --> 00:11:47.660]  或者你身邊有很多人的光景
[00:11:47.660 --> 00:11:51.260]  說到我們信主之前
[00:11:51.260 --> 00:11:53.900]  我們心存虛妄
[00:11:53.900 --> 00:11:55.540]  心地昏迷
[00:11:55.540 --> 00:11:57.260]  心裡剛硬
[00:11:57.260 --> 00:12:00.060]  於是怎樣呢?
[00:12:00.060 --> 00:12:01.420]  聖經說
[00:12:01.420 --> 00:12:02.180]  保羅說
[00:12:02.180 --> 00:12:04.260]  良心既然喪盡
[00:12:04.260 --> 00:12:06.260]  就放縱私慾
[00:12:06.260 --> 00:12:11.220]  貪行種種的污穢
[00:12:11.220 --> 00:12:12.460]  良心喪盡
[00:12:12.460 --> 00:12:13.660]  有時我們這樣說人
[00:12:13.660 --> 00:12:17.020]  好像有點過份
[00:12:17.020 --> 00:12:18.820]  但原來是這樣說的
[00:12:18.820 --> 00:12:21.020]  這個良心喪盡
[00:12:21.020 --> 00:12:24.300]  可以說是對罪已經麻木了
[00:12:24.300 --> 00:12:27.260]  對罪已經麻木了
[00:12:27.260 --> 00:12:28.980]  對罪失去一種敏感
[00:12:28.980 --> 00:12:30.660]  其實不覺得羞愧
[00:12:30.660 --> 00:12:32.700]  做了一些犯罪的事
[00:12:32.700 --> 00:12:34.380]  是不覺得羞恥的
[00:12:34.380 --> 00:12:36.940]  我們說沒有反應
[00:12:36.940 --> 00:12:39.980]  所以很難會抗拒仁柔
[00:12:39.980 --> 00:12:41.460]  結果就帶來
[00:12:41.460 --> 00:12:42.820]  聖經保羅說
[00:12:42.820 --> 00:12:44.420]  放縱私慾
[00:12:44.420 --> 00:12:46.180]  放縱私慾是什麼意思
[00:12:46.180 --> 00:12:47.820]  你放蕩不羈
[00:12:47.820 --> 00:12:49.660]  我們不受約束
[00:12:49.660 --> 00:12:51.740]  我們今天很多時候
[00:12:51.740 --> 00:12:54.500]  在我們的過去生活都有
[00:12:54.500 --> 00:12:55.420]  就是什麼呢
[00:12:55.420 --> 00:12:57.780]  就是想做就做
[00:12:57.780 --> 00:12:58.700]  事實就是這樣
[00:12:58.700 --> 00:12:59.740]  是不是很多人說
[00:12:59.740 --> 00:13:01.260]  想做就去做
[00:13:01.260 --> 00:13:03.260]  還想那麼多做什麼呢
[00:13:03.260 --> 00:13:05.140]  其實按照我們的本性
[00:13:05.140 --> 00:13:06.780]  這個放縱私慾
[00:13:06.780 --> 00:13:08.020]  是說不受約束
[00:13:08.020 --> 00:13:10.700]  我們不喜歡受約束的
[00:13:10.700 --> 00:13:13.860]  於是結果就帶來
[00:13:13.860 --> 00:13:19.260]  貪行種種的污穢
[00:13:19.260 --> 00:13:21.380]  種種的污穢是說什麼
[00:13:21.380 --> 00:13:22.740]  壞事
[00:13:22.740 --> 00:13:24.260]  我們可能貪圖一些享受
[00:13:24.260 --> 00:13:30.060]  一些利益而做一些壞事
[00:13:30.060 --> 00:13:32.940]  在以弗所書第四章
[00:13:32.940 --> 00:13:34.700]  十七至二十四節裏面
[00:13:34.700 --> 00:13:37.700]  同一樣其實在哥羅西書
[00:13:37.700 --> 00:13:39.180]  下一章我們看到
[00:13:39.180 --> 00:13:41.420]  在哥羅西書裏面
[00:13:41.420 --> 00:13:45.900]  第三章有一個非常類似的
[00:13:45.900 --> 00:13:49.020]  一段經文是
[00:13:49.020 --> 00:13:50.860]  如果你回去看
[00:13:50.860 --> 00:13:54.460]  哥羅西書第三章五至十節
[00:13:54.460 --> 00:13:55.140]  你會發覺
[00:13:55.140 --> 00:13:57.500]  和我們今天所講的經文
[00:13:57.500 --> 00:13:59.500]  是大致上相同
[00:13:59.500 --> 00:14:01.100]  不過這裏有一樣東西
[00:14:01.100 --> 00:14:02.700]  就是在當中裏面
[00:14:02.700 --> 00:14:06.940]  列出這些所謂種種污穢的罪行
[00:14:06.940 --> 00:14:08.620]  這些壞事
[00:14:08.620 --> 00:14:12.260]  所以今天我和大家一齊來看一看
[00:14:12.260 --> 00:14:14.660]  在哥羅西書裏面
[00:14:14.660 --> 00:14:18.140]  講到種種的污穢是什麼污穢呢
[00:14:18.140 --> 00:14:19.980]  淫亂
[00:14:19.980 --> 00:14:21.060]  污穢
[00:14:21.060 --> 00:14:22.300]  邪情
[00:14:22.300 --> 00:14:23.420]  惱恨
[00:14:23.420 --> 00:14:24.340]  憤怒
[00:14:24.340 --> 00:14:25.620]  惡毒
[00:14:25.620 --> 00:14:26.580]  貪婪
[00:14:26.580 --> 00:14:27.660]  拜偶像
[00:14:27.660 --> 00:14:28.700]  毀謗
[00:14:28.700 --> 00:14:29.780]  說謊
[00:14:29.780 --> 00:14:33.620]  污穢的言語
[00:14:33.620 --> 00:14:35.540]  我不知道你看到之後
[00:14:35.540 --> 00:14:38.100]  你心裏面
[00:14:38.100 --> 00:14:39.220]  有沒有回想起
[00:14:39.220 --> 00:14:41.380]  在你自己的生命裏面
[00:14:41.380 --> 00:14:43.860]  過去或者現在
[00:14:43.860 --> 00:14:47.140]  有沒有這些污穢
[00:14:47.140 --> 00:14:52.620]  這些壞事在你裏面呢
[00:14:52.620 --> 00:14:55.100]  早兩個星期
[00:14:55.100 --> 00:14:58.940]  組長小組我們有查經
[00:14:58.940 --> 00:15:01.820]  討論到
[00:15:01.820 --> 00:15:04.940]  剛剛討論到關乎領袖
[00:15:04.940 --> 00:15:08.740]  面對有三個大的試探
[00:15:08.740 --> 00:15:10.540]  其實大家都
[00:15:10.540 --> 00:15:12.380]  不是第一次聽的
[00:15:12.380 --> 00:15:13.580]  金錢
[00:15:13.580 --> 00:15:15.180]  權力
[00:15:15.180 --> 00:15:17.500]  情慾
[00:15:17.500 --> 00:15:18.740]  我們一齊
[00:15:18.740 --> 00:15:21.020]  來查考
[00:15:21.020 --> 00:15:22.260]  在當中裏面
[00:15:22.260 --> 00:15:25.380]  我們知道從不同的報道裏面
[00:15:25.380 --> 00:15:27.340]  告訴我們什麼呢
[00:15:27.340 --> 00:15:28.380]  近年
[00:15:28.380 --> 00:15:31.260]  其實很多的領袖
[00:15:31.260 --> 00:15:33.020]  很多的信徒
[00:15:33.020 --> 00:15:37.860]  都沉溺在一些色情的文化裏面
[00:15:37.860 --> 00:15:40.420]  婚外情
[00:15:40.420 --> 00:15:44.460]  和一些不正常的性關係
[00:15:44.460 --> 00:15:46.940]  例如
[00:15:46.940 --> 00:15:48.740]  同居
[00:15:48.740 --> 00:15:50.260]  例如
[00:15:50.260 --> 00:15:51.700]  婚前一些性行為
[00:15:51.700 --> 00:15:54.060]  特別發生在
[00:15:54.060 --> 00:15:56.740]  婚前去旅行
[00:15:56.740 --> 00:16:03.860]  同一間房
[00:16:03.860 --> 00:16:05.620]  沉溺
[00:16:05.620 --> 00:16:07.380]  我們發覺這個
[00:16:07.380 --> 00:16:10.980]  情況越來越普遍
[00:16:10.980 --> 00:16:12.860]  不單止
[00:16:12.860 --> 00:16:14.820]  在教會以外
[00:16:14.820 --> 00:16:15.700]  在社會上
[00:16:15.700 --> 00:16:16.700]  我們發覺
[00:16:16.700 --> 00:16:19.620]  在教會裏面的領袖
[00:16:19.620 --> 00:16:21.420]  信徒
[00:16:21.420 --> 00:16:22.700]  都好像
[00:16:22.700 --> 00:16:23.980]  同樣
[00:16:23.980 --> 00:16:27.220]  被克制
[00:16:27.220 --> 00:16:29.180]  是不是不知道呢
[00:16:29.180 --> 00:16:32.460]  不是
[00:16:32.460 --> 00:16:34.260]  我們仍然會有
[00:16:34.260 --> 00:16:38.460]  基督徒都有放縱私慾的
[00:16:38.460 --> 00:16:40.980]  一個情況
[00:16:40.980 --> 00:16:43.020]  其實這個情況日益嚴重
[00:16:43.020 --> 00:16:43.820]  是令人
[00:16:43.820 --> 00:16:46.940]  實在令人擔心
[00:16:46.940 --> 00:16:48.980]  當中有個組長就說
[00:16:48.980 --> 00:16:51.220]  剛剛今天你知不知道
[00:16:51.220 --> 00:16:54.220]  在報紙裏面有講到
[00:16:54.220 --> 00:16:58.020]  某大宗派的
[00:16:58.020 --> 00:16:59.100]  名目
[00:16:59.100 --> 00:17:01.660]  即著名的牧師
[00:17:01.660 --> 00:17:10.620]  現在有被控性騷擾
[00:17:10.620 --> 00:17:13.860]  一次又一次
[00:17:13.860 --> 00:17:16.700]  都
[00:17:16.700 --> 00:17:18.460]  特別是那些
[00:17:18.460 --> 00:17:19.540]  著名的牧師
[00:17:19.540 --> 00:17:21.380]  是被人怎樣
[00:17:21.380 --> 00:17:25.460]  被人控制
[00:17:25.460 --> 00:17:30.140]  我們浸信會都不例外
[00:17:30.140 --> 00:17:32.020]  所以我們心裏面
[00:17:32.020 --> 00:17:33.660]  實在當我們去茶几的時候
[00:17:33.660 --> 00:17:34.900]  我們都看到
[00:17:34.900 --> 00:17:36.180]  真是
[00:17:36.180 --> 00:17:36.940]  主啊
[00:17:36.940 --> 00:17:38.060]  憐憫我們
[00:17:38.060 --> 00:17:40.740]  赦免我們
[00:17:40.740 --> 00:17:42.700]  剛剛在星期日
[00:17:42.700 --> 00:17:43.740]  如果你有看新聞
[00:17:43.740 --> 00:17:45.220]  在電視上
[00:17:45.220 --> 00:17:47.940]  教宗公開的
[00:17:47.940 --> 00:17:49.820]  天主教教宗公開的
[00:17:49.820 --> 00:17:53.300]  來承認神職人員
[00:17:53.300 --> 00:17:57.300]  那個性侵犯
[00:17:57.300 --> 00:17:58.300]  是嚴重的
[00:17:58.300 --> 00:18:00.300]  他承認是嚴重
[00:18:00.300 --> 00:18:03.500]  過去
[00:18:03.500 --> 00:18:09.740]  不敢講
[00:18:09.740 --> 00:18:12.020]  並且他指責
[00:18:12.020 --> 00:18:13.540]  指斥
[00:18:13.540 --> 00:18:15.620]  講到不可以再讓
[00:18:15.620 --> 00:18:21.380]  這樣成為撒旦的工具
[00:18:21.380 --> 00:18:24.020]  弟兄姊妹留心
[00:18:24.020 --> 00:18:26.540]  撒旦藉著破壞
[00:18:26.540 --> 00:18:30.060]  我們一個聖潔的品格
[00:18:30.060 --> 00:18:33.660]  而去破壞我們與神的關係
