
[00:00:00.000 --> 00:00:05.040]  普遍的教會,都會這樣提醒弟兄姊妹
[00:04:32.680 --> 00:04:36.200]  為什麼從未聽過他返回教會的呢?
[00:04:36.200 --> 00:04:37.720]  他是基督徒來的嗎?
[00:04:37.720 --> 00:04:40.080]  就有很多疑問
[00:04:40.080 --> 00:04:44.080]  他覺得這樣講完之後,隨時又多幾百票
[00:04:44.080 --> 00:04:46.440]  多幾百票就會贏一個議席
[00:04:46.440 --> 00:04:51.160]  所以有些人突然間會告訴你他是基督徒
[00:04:51.160 --> 00:04:53.680]  因為講了出來又不用死
[00:04:53.680 --> 00:04:55.680]  但在初期的教會就不是了
[00:04:55.680 --> 00:04:59.680]  告訴別人你是跟從耶穌基督,可能你真的會死
[00:04:59.680 --> 00:05:03.400]  所以見證其實是代表殉道
[00:05:03.400 --> 00:05:07.320]  是不是真的這麼容易做到見證呢?
[00:05:07.320 --> 00:05:10.440]  在初期的教會真是一個極大的挑戰
[00:05:10.440 --> 00:05:11.960]  但到今時今日
[00:05:11.960 --> 00:05:16.240]  可能只是覺得是一件很平常、很輕鬆的事
[00:05:16.240 --> 00:05:19.920]  如果我們很想鼓勵人認識我們的信仰
[00:05:19.920 --> 00:05:22.840]  我們就會勇於出來講見證
[00:05:22.840 --> 00:05:26.680]  所以你看到差距其實是很大的
[00:05:26.680 --> 00:05:30.680]  但在今日這段經文提摩泰前書
[00:05:30.680 --> 00:05:36.680]  本來是勸勉提摩泰要留下一個美好的見證
[00:05:36.680 --> 00:05:38.680]  不單只是提摩泰
[00:05:38.680 --> 00:05:43.480]  更加是其他真真正正跟從耶穌基督的人
[00:05:43.480 --> 00:05:45.480]  要留下一個美好的見證
[00:05:45.480 --> 00:05:49.680]  這個見證是用生命來證明的
[00:05:49.680 --> 00:05:53.680]  我們就進入經文裡面去看看
[00:05:53.680 --> 00:05:57.680]  這段經文一開始的時候
[00:05:57.680 --> 00:05:58.680]  第六節
[00:05:58.680 --> 00:06:02.680]  其實經乾加上知足就是大利
[00:06:02.680 --> 00:06:05.680]  其實就是前面有些東西
[00:06:05.680 --> 00:06:07.680]  前面有些東西才是其實
[00:06:07.680 --> 00:06:08.680]  前面是說什麼呢?
[00:06:08.680 --> 00:06:11.680]  前面本來是告訴提摩泰
[00:06:11.680 --> 00:06:15.680]  有些人藉著經乾
[00:06:15.680 --> 00:06:19.680]  藉著別人看見他是一個很虔誠的人
[00:06:19.680 --> 00:06:20.680]  接著會怎樣呢?
[00:06:20.680 --> 00:06:25.680]  可能會在經濟上支持幫助他
[00:06:25.680 --> 00:06:28.680]  他就得到一些利益得到一些好處
[00:06:28.680 --> 00:06:30.680]  但保羅告訴提摩泰
[00:06:30.680 --> 00:06:35.680]  其實經乾加上知足就是最大的好處
[00:06:35.680 --> 00:06:36.680]  最大的利益
[00:06:36.680 --> 00:06:40.680]  就不是我們得著一些物質上的東西
[00:06:40.680 --> 00:06:42.680]  那是一種利益
[00:06:42.680 --> 00:06:45.680]  我在神學院當中其中一個工作
[00:06:45.680 --> 00:06:49.680]  就是要安排我們的同學去做實習
[00:06:49.680 --> 00:06:52.680]  其中最大的挑戰
[00:06:52.680 --> 00:06:56.680]  就是要安排國內的學生去教會實習
[00:06:56.680 --> 00:06:58.680]  因為大家可以想像
[00:06:58.680 --> 00:07:01.680]  香港的教會大部分都是粵語的教會
[00:07:01.680 --> 00:07:03.680]  有小部分是英語的教會
[00:07:03.680 --> 00:07:07.680]  純用這個普通的教會其實是不多的
[00:07:07.680 --> 00:07:08.680]  當然也會有
[00:07:08.680 --> 00:07:10.680]  我們會有一間叫國語堂
[00:07:10.680 --> 00:07:12.680]  但雖然國語堂裡面的人
[00:07:12.680 --> 00:07:14.680]  大部分都不講國語
[00:07:14.680 --> 00:07:16.680]  不過他們都在崇拜裡面
[00:07:16.680 --> 00:07:18.680]  講道都會用國語
[00:07:18.680 --> 00:07:20.680]  然後又要變成廣東話
[00:07:20.680 --> 00:07:21.680]  但其實坐在那裡的人
[00:07:21.680 --> 00:07:24.680]  百分之九十九都會聽廣東話
[00:07:24.680 --> 00:07:28.680]  所以能夠接待這些國內的同學
[00:07:28.680 --> 00:07:31.680]  去實習的教會是不多的
[00:07:31.680 --> 00:07:34.680]  通常我會提醒學生
[00:07:34.680 --> 00:07:37.680]  我們首先要學好廣東話
[00:07:37.680 --> 00:07:40.680]  就算不懂得說也要懂得聽
[00:07:40.680 --> 00:07:43.680]  接著一說不懂得說也要懂得聽
[00:07:43.680 --> 00:07:44.680]  就遇到一些問題
[00:07:44.680 --> 00:07:45.680]  什麼問題呢
[00:07:45.680 --> 00:07:47.680]  就算他們可以講廣東話
[00:07:47.680 --> 00:07:50.680]  但是因為廣東話有很多潮語
[00:07:50.680 --> 00:07:52.680]  就不要講潮語
[00:07:52.680 --> 00:07:54.680]  有些是俗語
[00:07:54.680 --> 00:07:56.680]  他們經常都不明白
[00:07:56.680 --> 00:08:00.680]  其中舉一個例子
[00:08:00.680 --> 00:08:03.680]  經常聽到一些人講著數
[00:08:03.680 --> 00:08:05.680]  什麼叫著數呢
[00:08:05.680 --> 00:08:08.680]  很容易解釋
[00:08:08.680 --> 00:08:10.680]  著數就是有什麼利益
[00:08:10.680 --> 00:08:12.680]  有什麼好處
[00:08:12.680 --> 00:08:14.680]  有些同學很認真的
[00:08:14.680 --> 00:08:16.680]  他們就去查
[00:08:16.680 --> 00:08:18.680]  牧師,著數這個字
[00:08:18.680 --> 00:08:20.680]  有沒有什麼根據
[00:08:20.680 --> 00:08:22.680]  他們告訴我原來有
[00:08:22.680 --> 00:08:25.680]  著數這個字在宋代已經出現
[00:08:25.680 --> 00:08:27.680]  真是厲害
[00:08:27.680 --> 00:08:28.680]  宋代已經出現
[00:08:28.680 --> 00:08:31.680]  但是那時候的著數不是解釋利益
[00:08:31.680 --> 00:08:32.680]  是解釋什麼呢
[00:08:32.680 --> 00:08:36.680]  就是數一數二很有名氣
[00:08:36.680 --> 00:08:40.680]  不是那麼多所謂見得到的
[00:08:40.680 --> 00:08:43.680]  就是這個所謂的著數
[00:08:43.680 --> 00:08:46.680]  和我們今天講的有好處
[00:08:46.680 --> 00:08:48.680]  有什麼利益是不同的
[00:08:48.680 --> 00:08:51.680]  不過因為他們覺得
[00:08:51.680 --> 00:08:54.680]  原來廣東話有很多出處
[00:08:54.680 --> 00:08:58.680]  都是在古詞古籍裡面有的
[00:08:58.680 --> 00:09:00.680]  所以他們就去找
[00:09:00.680 --> 00:09:03.680]  因為他們經常在教會裡面
[00:09:03.680 --> 00:09:05.680]  聽到弟兄姊妹團契分享
[00:09:05.680 --> 00:09:07.680]  經常講有什麼著數
[00:09:07.680 --> 00:09:09.680]  所以他們就回來問什麼叫著數
[00:09:09.680 --> 00:09:14.680]  對,信耶穌有什麼著數呢
[00:09:14.680 --> 00:09:17.680]  他們在教會裡面聽回來
[00:09:17.680 --> 00:09:18.680]  問一下你
[00:09:18.680 --> 00:09:21.680]  你信耶穌有什麼著數
[00:09:21.680 --> 00:09:23.680]  好像沒有什麼
[00:09:23.680 --> 00:09:26.680]  你信了耶穌你回教會
[00:09:26.680 --> 00:09:28.680]  回教會你沒了時間
[00:09:28.680 --> 00:09:30.680]  沒了時間也不止
[00:09:30.680 --> 00:09:33.680]  當你回去做了團契的導師
[00:09:33.680 --> 00:09:36.680]  做團契的導師被團友冤枉請吃東西
[00:09:36.680 --> 00:09:37.680]  那有沒有著數呢
[00:09:37.680 --> 00:09:38.680]  你的團友有著數
[00:09:38.680 --> 00:09:41.680]  做導師就好像沒什麼著數
[00:09:41.680 --> 00:09:45.680]  那信耶穌有什麼著數呢
[00:09:45.680 --> 00:09:51.680]  有很多人在看眼前的利益
[00:09:51.680 --> 00:09:56.680]  結果信耶穌的人未必有著數
[00:09:56.680 --> 00:09:59.680]  但是有別有用心的人
[00:09:59.680 --> 00:10:04.680]  回到教會就恃著信耶穌去找著數
[00:10:04.680 --> 00:10:09.680]  在大概幾個月前
[00:10:09.680 --> 00:10:12.680]  有一宗新聞
[00:10:12.680 --> 00:10:19.680]  有一個人有很廣闊的人際網絡
[00:10:19.680 --> 00:10:23.680]  他也稱呼自己做什麼博士
[00:10:23.680 --> 00:10:26.680]  說他有很豐富的醫學常識
[00:10:26.680 --> 00:10:29.680]  他就開了一間公司
[00:10:29.680 --> 00:10:34.680]  那間公司是推銷健康的產品
[00:10:34.680 --> 00:10:37.680]  他就去吸納很多教友
[00:10:37.680 --> 00:10:40.680]  在這間公司工作
[00:10:40.680 --> 00:10:43.680]  告訴他們交一些錢
[00:10:43.680 --> 00:10:46.680]  訂購這些貨品
[00:10:46.680 --> 00:10:53.680]  其中一個方法就是向家人買
[00:10:53.680 --> 00:10:54.680]  鼓勵他們買
[00:10:54.680 --> 00:10:55.680]  因為對他們好
[00:10:55.680 --> 00:10:57.680]  就算買不到也不要緊
[00:10:57.680 --> 00:10:59.680]  你去找其他人
[00:10:59.680 --> 00:11:01.680]  因為你有貨在手
[00:11:01.680 --> 00:11:05.680]  你找其他人幫你賣貨
[00:11:05.680 --> 00:11:07.680]  你越找得多人幫你賣貨
[00:11:07.680 --> 00:11:11.680]  就算貨在手上不多
[00:11:11.680 --> 00:11:13.680]  你也可以因為這樣而得到收入
[00:11:13.680 --> 00:11:16.680]  其實就是一些傳銷的工作
[00:11:16.680 --> 00:11:19.680]  結果當然有很多人加入
[00:11:19.680 --> 00:11:25.680]  因為這間教會人也不少
[00:11:25.680 --> 00:11:27.680]  所以他吸納了很多人
[00:11:27.680 --> 00:11:28.680]  還有
[00:11:28.680 --> 00:11:30.680]  因為他告訴大家
[00:11:30.680 --> 00:11:32.680]  除了你自己賺到錢之外
[00:11:32.680 --> 00:11:34.680]  當然是自己的利益
[00:11:34.680 --> 00:11:36.680]  我們基督徒不會這麼自私
[00:11:36.680 --> 00:11:39.680]  我們公司賺到的錢
[00:11:39.680 --> 00:11:41.680]  會有一部分撥給教會
[00:11:41.680 --> 00:11:43.680]  做辭位的工作
[00:11:43.680 --> 00:11:46.680]  你想想,你聽下去覺得好不好?
[00:11:46.680 --> 00:11:48.680]  當然好,自己有錢賺
[00:11:48.680 --> 00:11:49.680]  對教會有益處
[00:11:49.680 --> 00:11:51.680]  為什麼不做?
[00:11:51.680 --> 00:11:55.680]  所以結果除了教友參與
[00:11:55.680 --> 00:11:58.680]  教友的親友來參與
[00:11:58.680 --> 00:12:01.680]  就變成一盤很大很大的生意
[00:12:01.680 --> 00:12:03.680]  當然因為他的經營
[00:12:03.680 --> 00:12:06.680]  他背後的運作方式是有問題的
[00:12:06.680 --> 00:12:10.680]  結果出現了爆煲的情況
[00:12:10.680 --> 00:12:14.680]  然後就有商業糾紛
[00:12:14.680 --> 00:12:16.680]  然後警方就來介入
[00:12:16.680 --> 00:12:18.680]  然後就變成一宗新聞
[00:12:18.680 --> 00:12:22.680]  可以說有些人在教會裏
[00:12:22.680 --> 00:12:26.680]  借著那種關係和信任
[00:12:26.680 --> 00:12:29.680]  來賺這個好處
[00:12:29.680 --> 00:12:31.680]  但其實不是在香港才出現
[00:12:31.680 --> 00:12:33.680]  很多地方都有
[00:12:33.680 --> 00:12:35.680]  大概在十多年前
[00:12:35.680 --> 00:12:37.680]  在美國
[00:12:37.680 --> 00:12:41.680]  有一個電視的傳道人
[00:12:41.680 --> 00:12:43.680]  叫做TV Evangelist
[00:12:43.680 --> 00:12:45.680]  他們是怎樣的呢?
[00:12:45.680 --> 00:12:47.680]  就是打開電視
[00:12:47.680 --> 00:12:49.680]  你就會看到有人在講道
[00:12:49.680 --> 00:12:51.680]  但當然對於大家來說
[00:12:51.680 --> 00:12:55.680]  打開電視聽人講道有什麼特別呢?
[00:12:55.680 --> 00:12:56.680]  其實大家想想
[00:12:56.680 --> 00:12:58.680]  你去到那些補習中心
[00:12:58.680 --> 00:13:00.680]  你坐在那裏都是在看錄影
[00:13:00.680 --> 00:13:01.680]  補習天
[00:13:01.680 --> 00:13:03.680]  那麼多學生都去
[00:13:03.680 --> 00:13:05.680]  怎樣好看呢?
[00:13:05.680 --> 00:13:07.680]  但有很多人就是這樣去
[00:13:07.680 --> 00:13:10.680]  在美國對於有些人來說
[00:13:10.680 --> 00:13:13.680]  他不可能開車很遠去到教會
[00:13:13.680 --> 00:13:16.680]  而成為這些電視傳道人
[00:13:16.680 --> 00:13:18.680]  通常都會有一個特色
[00:13:18.680 --> 00:13:20.680]  口才非常之好
[00:13:20.680 --> 00:13:23.680]  基本上他是一個明星
[00:13:23.680 --> 00:13:26.680]  他就類似在動督笑
[00:13:26.680 --> 00:13:28.680]  當然他講的東西
[00:13:28.680 --> 00:13:31.680]  都會令人有所謂的共鳴
[00:13:31.680 --> 00:13:33.680]  所以才吸引到人
[00:13:33.680 --> 00:13:35.680]  好了,完了這個節目之後
[00:13:35.680 --> 00:13:37.680]  通常會出現什麼呢?
[00:13:37.680 --> 00:13:39.680]  就是當你有感動的時候
[00:13:39.680 --> 00:13:42.680]  請你將你的捐款
[00:13:42.680 --> 00:13:44.680]  存入銀行戶口
[00:13:44.680 --> 00:13:46.680]  現在當然是更加簡單
[00:13:46.680 --> 00:13:48.680]  可能出現一個QR Code
[00:13:48.680 --> 00:13:49.680]  你的手機拍過去
[00:13:49.680 --> 00:13:52.680]  然後就可以馬上信用卡過數
[00:13:52.680 --> 00:13:55.680]  所以這些電視傳道人
[00:13:55.680 --> 00:13:59.680]  他們是有非常之巨大的收入
[00:13:59.680 --> 00:14:02.680]  因為一個地區已經可以
[00:14:02.680 --> 00:14:04.680]  令到他們賺到很多錢
[00:14:04.680 --> 00:14:07.680]  更何況有些是全個國家
[00:14:07.680 --> 00:14:08.680]  這樣來廣播
[00:14:08.680 --> 00:14:11.680]  所以這些電視傳道人
[00:14:11.680 --> 00:14:13.680]  是非常之不簡單
[00:14:13.680 --> 00:14:17.680]  有一個電視傳道人就出事了
[00:14:17.680 --> 00:14:23.680]  因為在捐款上的監控出現了問題
[00:14:23.680 --> 00:14:25.680]  結果有很多的錢
[00:14:25.680 --> 00:14:28.680]  就不是用來做這方面的工作
[00:14:28.680 --> 00:14:30.680]  而是落到他自己的口袋
[00:14:30.680 --> 00:14:32.680]  當他被揭發之後
[00:14:32.680 --> 00:14:35.680]  當然最後就要被收監
[00:14:35.680 --> 00:14:38.680]  落得一個很慘的下場
[00:14:38.680 --> 00:14:40.680]  保羅的叮囑
[00:14:40.680 --> 00:14:42.680]  雖然是這麼遙遠
[00:14:42.680 --> 00:14:44.680]  在二千年前
[00:14:44.680 --> 00:14:46.680]  但其實到今時今日
[00:14:46.680 --> 00:14:48.680]  仍然有很多的人
[00:14:48.680 --> 00:14:51.680]  是借著信仰的名義
[00:14:51.680 --> 00:14:54.680]  來騙取別人的信任
[00:14:54.680 --> 00:14:56.680]  然後在當中賺錢
[00:14:56.680 --> 00:15:00.680]  所以保羅很擔心他的徒弟提摩泰
[00:15:00.680 --> 00:15:05.680]  既然能夠去接了保羅的棒
[00:15:05.680 --> 00:15:07.680]  他就得到這個信任
[00:15:07.680 --> 00:15:09.680]  得到教會的接納
[00:15:09.680 --> 00:15:14.680]  他當然面對的誘惑是非常之大
[00:15:14.680 --> 00:15:17.680]  故此保羅要來提醒他
[00:15:17.680 --> 00:15:18.680]  保羅告訴他
[00:15:18.680 --> 00:15:20.680]  其實基督徒最大的祝福
[00:15:20.680 --> 00:15:23.680]  不是要有一個豐富的物質的生活
[00:15:23.680 --> 00:15:27.680]  而是我們懂得去敬畏上帝
[00:15:27.680 --> 00:15:28.680]  有一個知足的心
[00:15:28.680 --> 00:15:31.680]  這就是最大的祝福
[00:15:31.680 --> 00:15:33.680]  因為一個沒有信仰的人
[00:15:33.680 --> 00:15:35.680]  如果他能夠知足的話
[00:15:35.680 --> 00:15:37.680]  其實他也可以活得快樂
[00:15:37.680 --> 00:15:39.680]  如果一個有信仰的人
[00:15:39.680 --> 00:15:40.680]  他還懂得知足的話
[00:15:40.680 --> 00:15:43.680]  他是不是應該得到更大的祝福呢
[00:15:43.680 --> 00:15:45.680]  因為在他生活當中
[00:15:45.680 --> 00:15:49.680]  他根本上是不會有任何的憂慮
[00:15:49.680 --> 00:15:50.680]  所以保羅就說
[00:15:50.680 --> 00:15:51.680]  屬上帝的人
[00:15:51.680 --> 00:15:53.680]  我們要去逃避這些事
[00:15:53.680 --> 00:15:55.680]  逃避希望得到一些
[00:15:55.680 --> 00:15:57.680]  所謂豐富的物質的生活
[00:15:57.680 --> 00:16:01.680]  得到很多所謂的虛浮的事情
[00:16:01.680 --> 00:16:03.680]  反而我們要追求的是公義
[00:16:03.680 --> 00:16:04.680]  敬虔
[00:16:04.680 --> 00:16:05.680]  信心
[00:16:05.680 --> 00:16:06.680]  愛心
[00:16:06.680 --> 00:16:07.680]  溫柔
[00:16:07.680 --> 00:16:10.680]  在第十一節裡說出來
[00:16:10.680 --> 00:16:13.680]  保羅不是在唱高調
[00:16:13.680 --> 00:16:14.680]  其實他自己做不到
[00:16:14.680 --> 00:16:16.680]  然後就叫他的徒弟去做
[00:16:16.680 --> 00:16:17.680]  他不是
[00:16:17.680 --> 00:16:20.680]  他自己是親身去經驗這一切的
[00:16:20.680 --> 00:16:23.680]  因為在他傳道的當中
[00:16:23.680 --> 00:16:26.680]  他沒有問過人去拿過分號
[00:16:26.680 --> 00:16:27.680]  他有的是什麼呢
[00:16:27.680 --> 00:16:29.680]  他有的是弟兄姊妹
[00:16:29.680 --> 00:16:33.680]  自發主動給他的支持
[00:16:33.680 --> 00:16:36.680]  因為教會來支持他和他的徒弟
[00:16:36.680 --> 00:16:38.680]  在傳道的工作上
[00:16:38.680 --> 00:16:40.680]  他不是像其他人那樣
[00:16:40.680 --> 00:16:44.680]  因為他做了傳道的功夫
[00:16:44.680 --> 00:16:46.680]  直接就要來收錢
[00:16:46.680 --> 00:16:47.680]  不是這樣的
[00:16:47.680 --> 00:16:49.680]  保羅也和他的徒弟
[00:16:49.680 --> 00:16:51.680]  特別是一對夫婦
[00:16:51.680 --> 00:16:53.680]  阿基拉和伯基拉
[00:16:53.680 --> 00:16:55.680]  來做跡象棚
[00:16:55.680 --> 00:16:57.680]  賺取生活所需
[00:16:57.680 --> 00:16:59.680]  這個就是保羅
[00:16:59.680 --> 00:17:01.680]  所以當保羅這麼說的時候
[00:17:01.680 --> 00:17:02.680]  提摩太太很明白
[00:17:02.680 --> 00:17:05.680]  他的師父不是在說一些
[00:17:05.680 --> 00:17:07.680]  完全做不到的事情
[00:17:07.680 --> 00:17:08.680]  或者你自己也做不到
[00:17:08.680 --> 00:17:09.680]  又叫我們去做
[00:17:09.680 --> 00:17:10.680]  不是的
[00:17:10.680 --> 00:17:12.680]  他自己正正是在做這件事
[00:17:12.680 --> 00:17:14.680]  所以給提摩太太
[00:17:14.680 --> 00:17:17.680]  是一個很大的鼓勵
[00:17:17.680 --> 00:17:18.680]  的而且確
[00:17:18.680 --> 00:17:20.680]  很多時候
[00:17:20.680 --> 00:17:21.680]  物質的生活
[00:17:21.680 --> 00:17:25.680]  可能帶來我們一些暢快的感覺
[00:17:25.680 --> 00:17:28.680]  令人覺得很舒服
[00:17:28.680 --> 00:17:29.680]  但是在心靈裡面
[00:17:29.680 --> 00:17:32.680]  是否得到一種真正的滿足呢
[00:17:32.680 --> 00:17:34.680]  大家我相信
[00:17:34.680 --> 00:17:36.680]  也會有這樣的經驗
[00:17:36.680 --> 00:17:37.680]  今時今日
[00:17:37.680 --> 00:17:40.680]  很多人都會拿著手機來玩
[00:17:40.680 --> 00:17:42.680]  坐在一桌上吃飯
[00:17:42.680 --> 00:17:44.680]  大家其實也看不到對方
[00:17:44.680 --> 00:17:45.680]  看不到一些東西
[00:17:45.680 --> 00:17:47.680]  因為一邊拿著手機一邊吃飯
[00:17:47.680 --> 00:17:49.680]  在大學的飯堂最流行
[00:17:49.680 --> 00:17:51.680]  看到學生坐在那裡
[00:17:51.680 --> 00:17:53.680]  然後手機就在那裡
[00:17:53.680 --> 00:17:56.680]  究竟是用那些菜來送飯吃
[00:17:56.680 --> 00:17:58.680]  還是用手機來送飯吃
[00:17:58.680 --> 00:18:00.680]  我也不太清楚
[00:18:00.680 --> 00:18:02.680]  就是這樣
[00:18:02.680 --> 00:18:05.680]  這樣你猜快不快樂呢
[00:18:05.680 --> 00:18:07.680]  也應該感覺是快樂的
[00:18:07.680 --> 00:18:09.680]  因為都是吃飯
[00:18:09.680 --> 00:18:10.680]  多一樣東西送
[00:18:10.680 --> 00:18:12.680]  也是覺得快樂的
[00:18:12.680 --> 00:18:16.680]  不過如果有一大群人一起的時候
[00:18:16.680 --> 00:18:18.680]  大家把手機都放下
[00:18:18.680 --> 00:18:20.680]  你猜快不快樂呢
[00:18:20.680 --> 00:18:21.680]  把手機都放下
[00:18:21.680 --> 00:18:24.680]  一起來做一些事情去玩
[00:18:24.680 --> 00:18:26.680]  其實也是相當快樂的
[00:18:26.680 --> 00:18:28.680]  你見到那些小朋友
[00:18:28.680 --> 00:18:32.680]  當他和一群小朋友去玩的時候
[00:18:32.680 --> 00:18:34.680]  其實應該是相當高興的
[00:18:34.680 --> 00:18:36.680]  當然你說他自己拿著遊戲機玩
[00:18:36.680 --> 00:18:37.680]  高不高興呢
[00:18:37.680 --> 00:18:39.680]  我想也應該會高興的
[00:18:39.680 --> 00:18:41.680]  但是如果可以比較之下
[00:18:41.680 --> 00:18:43.680]  我相信都是一大群人一起的時候
[00:18:43.680 --> 00:18:47.680]  帶來那種滿足快樂的感覺
[00:18:47.680 --> 00:18:50.680]  應該是強烈很多的
[00:18:50.680 --> 00:18:55.680]  這個就是保羅比提摩太一個挑戰
[00:18:55.680 --> 00:18:59.680]  雖然物質或者令我們一時會有暢快的感覺
[00:18:59.680 --> 00:19:03.680]  但是我們所追求的是更加永恆的
[00:19:03.680 --> 00:19:05.680]  而追求這種永恆
[00:19:05.680 --> 00:19:09.680]  就是第一件事令我們留下美好的見證
[00:19:09.680 --> 00:19:14.680]  所以接著保羅就用了耶穌基督的見證
[00:19:14.680 --> 00:19:16.680]  來激勵提摩太
[00:19:16.680 --> 00:19:19.680]  告訴他我們就是要這樣來堅持
[00:19:19.680 --> 00:19:22.680]  那個就是見證的真正意思
[00:19:22.680 --> 00:19:27.680]  而耶穌基督的見證就是最終犧牲了自己的生命
[00:19:27.680 --> 00:19:29.680]  講完這段之後
[00:19:29.680 --> 00:19:31.680]  保羅就來提出
[00:19:31.680 --> 00:19:35.680]  當時已經在教會裡面有一群信徒
[00:19:35.680 --> 00:19:38.680]  他們其實生活都相當不錯的
[00:19:38.680 --> 00:19:42.680]  而這一群人是富有的人
[00:19:42.680 --> 00:19:44.680]  他們生活真是無憂的
[00:19:44.680 --> 00:19:47.680]  所以在第十七節開始
[00:19:47.680 --> 00:19:50.680]  保羅就提醒提摩太
[00:19:50.680 --> 00:19:53.680]  要祝福那些富有的人
[00:19:53.680 --> 00:19:57.680]  至於那些今世富足的人
[00:19:57.680 --> 00:19:59.680]  要祝福他們不要自高
[00:19:59.680 --> 00:20:04.680]  也不要倚靠那些靠不住的錢財
[00:20:04.680 --> 00:20:07.680]  因為有錢的人
[00:20:07.680 --> 00:20:10.680]  當然會覺得高人一等
[00:20:10.680 --> 00:20:12.680]  高人一等的其中一點是什麼呢?
[00:20:12.680 --> 00:20:15.680]  你去買東西需要看價錢才買嗎?
