
[00:00:00.000 --> 00:00:03.880]  提莫太后書第三章十六節
[00:01:45.000 --> 00:01:47.000]  主啊你的話纔是我們的標準
[00:01:47.000 --> 00:01:49.000]  求你執行我們
[00:01:49.000 --> 00:01:51.000]  使我們能夠預備吵架我們
[00:01:51.000 --> 00:01:54.000]  可以行各樣的事情
[00:01:54.000 --> 00:01:57.000]  主啊行你所要我們行的善事
[00:01:57.000 --> 00:01:59.000]  主啊幫助我們
[00:01:59.000 --> 00:02:01.000]  讓我們有聆聽的耳朵有順服的心
[00:02:01.000 --> 00:02:03.000]  聽我們禱告奉耶穌的名
[00:02:03.000 --> 00:02:05.000]  阿門
[00:02:05.000 --> 00:02:13.000]  我們上次講到菲律比書
[00:02:13.000 --> 00:02:15.000]  那麼
[00:02:15.000 --> 00:02:19.000]  保羅講到說他在兩難之境還記得嗎
[00:02:19.000 --> 00:02:22.000]  他說他情願離世與主同在
[00:02:22.000 --> 00:02:25.000]  好德怎麼樣無比
[00:02:25.000 --> 00:02:27.000]  但是他說爲了你們
[00:02:27.000 --> 00:02:29.000]  就是爲了菲律比的信徒他說
[00:02:29.000 --> 00:02:33.000]  他願意繼續的在這個世間
[00:02:33.000 --> 00:02:35.000]  要把福音能夠傳給他們
[00:02:35.000 --> 00:02:37.000]  要能夠幫助這些地主子們們
[00:02:37.000 --> 00:02:40.000]  讓他們能夠站立得穩能夠更加的長進
[00:02:40.000 --> 00:02:43.000]  所以保羅講的這樣子的一個心情的時候
[00:02:43.000 --> 00:02:45.000]  話鋒一轉
[00:02:45.000 --> 00:02:47.000]  他接着就講了二十七節到三十節
[00:02:47.000 --> 00:02:50.000]  他說只要你們行事爲人
[00:02:50.000 --> 00:02:53.000]  與基督的福音相稱
[00:02:53.000 --> 00:02:55.000]  他講的這段聖經裏面
[00:02:55.000 --> 00:02:58.000]  剛纔我們讀過了
[00:02:58.000 --> 00:03:00.000]  保羅在這段聖經裏面
[00:03:00.000 --> 00:03:01.000]  他在講什麼呢
[00:03:01.000 --> 00:03:03.000]  他是在講他說
[00:03:03.000 --> 00:03:07.000]  當時候保羅正在面對一場的屬靈的征戰
[00:03:07.000 --> 00:03:12.000]  一方面是羅馬的法庭要準備判決
[00:03:12.000 --> 00:03:14.000]  到底他是不是有罪
[00:03:14.000 --> 00:03:15.000]  是不是
[00:03:15.000 --> 00:03:16.000]  他是要被釋放呢
[00:03:16.000 --> 00:03:18.000]  他還是要被繼續的關監牢
[00:03:18.000 --> 00:03:21.000]  甚至是會要處死
[00:03:21.000 --> 00:03:24.000]  保羅他自己當時他說他深信會得救
[00:03:24.000 --> 00:03:25.000]  是不是
[00:03:25.000 --> 00:03:26.000]  在前面的新聞裏面提到
[00:03:26.000 --> 00:03:28.000]  但是這樣一方面
[00:03:28.000 --> 00:03:32.000]  一方面是這個官司這一個訴訟
[00:03:32.000 --> 00:03:35.000]  但是另外一方面保羅也提醒他們
[00:03:35.000 --> 00:03:38.000]  今天保羅是爲福音的緣故坐監牢
[00:03:38.000 --> 00:03:40.000]  他說這一場的福音的使命
[00:03:40.000 --> 00:03:42.000]  就是一場屬靈的征戰
[00:03:42.000 --> 00:03:43.000]  因此他說
[00:03:43.000 --> 00:03:46.000]  怎麼樣子能夠打勝這個屬靈的征戰呢
[00:03:46.000 --> 00:03:48.000]  有三方面的得勝之道
[00:03:48.000 --> 00:03:49.000]  有三方面的祕訣
[00:03:49.000 --> 00:03:53.000]  保羅在這個地方講這三方面
[00:03:53.000 --> 00:03:54.000]  親愛的同志們
[00:03:54.000 --> 00:03:55.000]  你知道
[00:03:55.000 --> 00:03:59.000]  美國有一位華盛頓大學的一位社會學教授
[00:03:59.000 --> 00:04:01.000]  也是一個歷史學家
[00:04:01.000 --> 00:04:03.000]  他叫做Ronnie Stark
[00:04:03.000 --> 00:04:05.000]  他寫了一本書叫做基督教的興起
[00:04:05.000 --> 00:04:07.000]  The Rise of Christianity
[00:04:07.000 --> 00:04:09.000]  這本書他一開始的時候
[00:04:09.000 --> 00:04:10.000]  他講到說
[00:04:10.000 --> 00:04:13.000]  他說羅馬帝國當中
[00:04:13.000 --> 00:04:16.000]  基督教本來是羅馬帝國當中一個極小的宗教
[00:04:16.000 --> 00:04:21.000]  記不記得馬口樓上有幾個人在禱告
[00:04:21.000 --> 00:04:22.000]  一百二十個
[00:04:22.000 --> 00:04:23.000]  這一百二十個人禱告
[00:04:23.000 --> 00:04:25.000]  聖靈降靈充滿他們
[00:04:25.000 --> 00:04:27.000]  然後他們就怎麼樣
[00:04:27.000 --> 00:04:29.000]  就福音開始就傳播了
[00:04:29.000 --> 00:04:31.000]  傳播到一個當時候
[00:04:31.000 --> 00:04:36.000]  保羅說再也沒有可傳的地方了
[00:04:36.000 --> 00:04:38.000]  以當時候保羅能夠去的地方
[00:04:38.000 --> 00:04:42.000]  他說再也沒有可傳的地方了
[00:04:42.000 --> 00:04:45.000]  這一百二十個人怎麼能夠做到這個地步
[00:04:45.000 --> 00:04:48.000]  所以這個歷史學家就分析
[00:04:48.000 --> 00:04:52.000]  他說耶穌基督在教導門徒禱告的時候說
[00:04:52.000 --> 00:04:53.000]  願你的國降靈
[00:04:53.000 --> 00:04:55.000]  願你的旨意行在地上
[00:04:55.000 --> 00:04:56.000]  如同心在天上
[00:04:56.000 --> 00:04:59.000]  這是我們今年的主題對不對
[00:04:59.000 --> 00:05:03.000]  耶穌這樣子的一個禱告好像是一個預言
[00:05:03.000 --> 00:05:10.000]  這個預言在短短的三百年中間成就了
[00:05:10.000 --> 00:05:13.000]  神的國度如此快速的擴張
[00:05:13.000 --> 00:05:15.000]  爲什麼
[00:05:15.000 --> 00:05:16.000]  爲什麼
[00:05:16.000 --> 00:05:19.000]  因爲耶穌與他們同在
[00:05:19.000 --> 00:05:20.000]  請問
[00:05:20.000 --> 00:05:24.000]  耶穌那時候在哪裏
[00:05:24.000 --> 00:05:26.000]  耶穌已經昇天了是吧
[00:05:26.000 --> 00:05:28.000]  請問誰跟他們同在
[00:05:28.000 --> 00:05:29.000]  聖靈對不對
[00:05:29.000 --> 00:05:32.000]  當然聖靈很重要
[00:05:32.000 --> 00:05:34.000]  初代教會這個五行節的時候
[00:05:34.000 --> 00:05:36.000]  聖靈充滿他們這是很關鍵
[00:05:36.000 --> 00:05:37.000]  但是親愛的六子妹
[00:05:37.000 --> 00:05:41.000]  靠着誰去把這個福音傳出去
[00:05:41.000 --> 00:05:44.000]  這一百二十個
[00:05:44.000 --> 00:05:46.000]  親愛的六子妹我們靈兩堂有多少人
[00:05:46.000 --> 00:05:47.000]  不要談三個堂了
[00:05:47.000 --> 00:05:49.000]  國一堂有多少人
[00:05:49.000 --> 00:05:52.000]  每次主持羣派大概兩百二
[00:05:52.000 --> 00:05:54.000]  是不是
[00:05:54.000 --> 00:05:55.000]  所以換句話說
[00:05:55.000 --> 00:05:58.000]  以我們今天的人數
[00:05:58.000 --> 00:06:00.000]  當年的初代教會
[00:06:00.000 --> 00:06:02.000]  就是比我們還少的這個人數
[00:06:02.000 --> 00:06:08.000]  就把福音傳遍了當時候的時代
[00:06:08.000 --> 00:06:12.000]  六子妹你相信可以做得到嗎
[00:06:12.000 --> 00:06:14.000]  我先不要講太大
[00:06:14.000 --> 00:06:15.000]  你相信我們靈兩堂
[00:06:15.000 --> 00:06:19.000]  可以把整個韶子被翻過來嗎
[00:06:19.000 --> 00:06:21.000]  可以嗎
[00:06:21.000 --> 00:06:25.000]  給你朋友說可以
[00:06:25.000 --> 00:06:28.000]  靠住可以
[00:06:28.000 --> 00:06:32.000]  Amen
[00:06:32.000 --> 00:06:35.000]  親愛的六子妹
[00:06:35.000 --> 00:06:37.000]  這一百二十個人
[00:06:37.000 --> 00:06:40.000]  他們怎麼樣子能夠把福音
[00:06:40.000 --> 00:06:44.000]  傳到當時候的地級呢
[00:06:44.000 --> 00:06:46.000]  第一個
[00:06:46.000 --> 00:06:48.000]  保羅在這裏跟他們講說
[00:06:48.000 --> 00:06:51.000]  說什麼
[00:06:51.000 --> 00:06:58.000]  保羅說只要你們行事爲人
[00:06:58.000 --> 00:07:03.000]  與福音與基督的福音相稱
[00:07:03.000 --> 00:07:09.000]  保羅說只要你們行事爲人
[00:07:09.000 --> 00:07:13.000]  行事爲人在這個地方的意思是什麼呢
[00:07:13.000 --> 00:07:16.000]  在這個地方他的意思就是說
[00:07:16.000 --> 00:07:19.000]  活得像一個公民一樣
[00:07:19.000 --> 00:07:21.000]  什麼意思
[00:07:21.000 --> 00:07:24.000]  每一個基督徒就是天國的公民
[00:07:24.000 --> 00:07:25.000]  對不對
[00:07:25.000 --> 00:07:26.000]  活得像一個天國公民
[00:07:26.000 --> 00:07:27.000]  所以就這麼簡單
[00:07:27.000 --> 00:07:28.000]  親愛的六子妹
[00:07:28.000 --> 00:07:31.000]  如果你活得像一個天國的公民
[00:07:31.000 --> 00:07:36.000]  如果你活得像一個基督徒
[00:07:36.000 --> 00:07:39.000]  保羅說如果你的生活
[00:07:39.000 --> 00:07:41.000]  就是一個天國子民的生活
[00:07:41.000 --> 00:07:47.000]  你把它活出來福音就可以傳遍
[00:07:47.000 --> 00:07:52.000]  這個叫做生傳是吧
[00:07:52.000 --> 00:07:54.000]  用你的生活
[00:07:54.000 --> 00:08:02.000]  用你的生命來傳
[00:08:02.000 --> 00:08:03.000]  在原文裏面
[00:08:03.000 --> 00:08:05.000]  這一個行事爲人
[00:08:05.000 --> 00:08:06.000]  它是現在是
[00:08:06.000 --> 00:08:07.000]  意思是什麼呢
[00:08:07.000 --> 00:08:10.000]  意思是一個持續的狀態
[00:08:10.000 --> 00:08:12.000]  所以保羅說
[00:08:12.000 --> 00:08:14.000]  用你的生活
[00:08:14.000 --> 00:08:16.000]  不是禮拜天來這個地方
[00:08:16.000 --> 00:08:22.000]  大家都Holy Holy Holy
[00:08:22.000 --> 00:08:24.000]  西裝筆挺
[00:08:24.000 --> 00:08:26.000]  看起來蠻道貌岸然的
[00:08:26.000 --> 00:08:30.000]  是不是
[00:08:30.000 --> 00:08:31.000]  待着回家下去了之後
[00:08:31.000 --> 00:08:36.000]  你這個
[00:08:36.000 --> 00:08:38.000]  小孩子說爸爸
[00:08:38.000 --> 00:08:44.000]  你纔剛居然會聽完葛慕斯講到
[00:08:44.000 --> 00:08:47.000]  這個叫做兩面人
[00:08:47.000 --> 00:08:49.000]  這個叫做言行不一致
[00:08:49.000 --> 00:08:51.000]  保羅說基督徒
[00:08:51.000 --> 00:08:53.000]  把你的生活
[00:08:53.000 --> 00:08:55.000]  把你的行爲彰顯出來
[00:08:55.000 --> 00:08:56.000]  表現出來
[00:08:56.000 --> 00:08:58.000]  活出基督
[00:08:58.000 --> 00:09:01.000]  那個基督徒的生命
[00:09:01.000 --> 00:09:03.000]  所以這個是當時候
[00:09:03.000 --> 00:09:07.000]  保羅勉勵菲律比信徒第一點
[00:09:07.000 --> 00:09:09.000]  要他們能夠過一個
[00:09:09.000 --> 00:09:13.000]  這樣子一個與福音相稱的生活
[00:09:13.000 --> 00:09:16.000]  什麼叫做與福音相稱呢
[00:09:16.000 --> 00:09:18.000]  福音告訴我們說
[00:09:18.000 --> 00:09:19.000]  要愛人如己
[00:09:19.000 --> 00:09:20.000]  是嗎
[00:09:20.000 --> 00:09:22.000]  福音告訴我們說
[00:09:22.000 --> 00:09:25.000]  要去做妻子的要順服丈夫
[00:09:25.000 --> 00:09:27.000]  是嗎
[00:09:27.000 --> 00:09:29.000]  是不是
[00:09:29.000 --> 00:09:30.000]  福音告訴我們說
[00:09:30.000 --> 00:09:33.000]  做丈夫的要爲妻子捨命
[00:09:33.000 --> 00:09:34.000]  阿門
[00:09:34.000 --> 00:09:36.000]  姐妹大聲一點
[00:09:36.000 --> 00:09:39.000]  我幫你們講話
[00:09:39.000 --> 00:09:41.000]  福音說做兒女的
[00:09:41.000 --> 00:09:43.000]  你要孝敬父母
[00:09:43.000 --> 00:09:45.000]  阿門
[00:09:45.000 --> 00:09:47.000]  這些都很基本對不對
[00:09:47.000 --> 00:09:50.000]  但是你在今天的世界
[00:09:50.000 --> 00:09:52.000]  你幾乎看見這些東西
[00:09:52.000 --> 00:09:55.000]  漸漸已經沒有了
[00:09:55.000 --> 00:09:58.000]  已經是稀有動物了
[00:09:58.000 --> 00:10:02.000]  順服這兩個字
[00:10:02.000 --> 00:10:07.000]  在英文就一個字是吧
[00:10:07.000 --> 00:10:09.000]  Obey
[00:10:09.000 --> 00:10:10.000]  Submission
[00:10:10.000 --> 00:10:13.000]  Whatever你怎麼說它
[00:10:13.000 --> 00:10:15.000]  在今天這個時代
[00:10:15.000 --> 00:10:18.000]  也已經是稀有動物了
[00:10:18.000 --> 00:10:19.000]  可是神的話
[00:10:19.000 --> 00:10:21.000]  剛纔我們才宣告
[00:10:21.000 --> 00:10:23.000]  這本聖經是神的話
[00:10:23.000 --> 00:10:25.000]  神的話怎麼說
[00:10:25.000 --> 00:10:26.000]  神的話怎麼說
[00:10:26.000 --> 00:10:27.000]  神的話說
[00:10:27.000 --> 00:10:30.000]  做妻子的順服丈夫
[00:10:30.000 --> 00:10:31.000]  神的話說
[00:10:31.000 --> 00:10:34.000]  你做兒女的要孝順父母親
[00:10:34.000 --> 00:10:35.000]  也是順服父母親
[00:10:35.000 --> 00:10:37.000]  神的話告訴我們說
[00:10:37.000 --> 00:10:40.000]  你順服在上執政掌權的
[00:10:40.000 --> 00:10:43.000]  阿門
[00:10:43.000 --> 00:10:46.000]  但是你看今天完全不一樣了
[00:10:46.000 --> 00:10:49.000]  完全不一樣了
[00:10:49.000 --> 00:10:51.000]  基督徒啊
[00:10:51.000 --> 00:10:53.000]  你要活出這本聖經
[00:10:53.000 --> 00:10:55.000]  你要活出這本福音
[00:10:55.000 --> 00:10:56.000]  這個福音就是
[00:10:56.000 --> 00:10:57.000]  耶穌基督的福音
[00:10:57.000 --> 00:10:59.000]  告訴我們說的
[00:10:59.000 --> 00:11:01.000]  你要把它活出來
[00:11:01.000 --> 00:11:03.000]  把它行出來
[00:11:03.000 --> 00:11:04.000]  保留第一點
[00:11:04.000 --> 00:11:11.000]  在這裏講的就是在這裏
[00:11:11.000 --> 00:11:14.000]  我們英文有一句話說
[00:11:14.000 --> 00:11:22.000]  Action speaks louder than words
[00:11:22.000 --> 00:11:26.000]  行動永遠比什麼呀
[00:11:26.000 --> 00:11:31.000]  比話語更有力量
[00:11:31.000 --> 00:11:33.000]  親愛的六子妹
[00:11:33.000 --> 00:11:35.000]  今天這個社會
[00:11:35.000 --> 00:11:37.000]  媒體非常發達
[00:11:37.000 --> 00:11:39.000]  會說的人太多了
[00:11:39.000 --> 00:11:42.000]  造就了一堆的名嘴
[00:11:42.000 --> 00:11:45.000]  還有什麼名
[00:11:45.000 --> 00:11:47.000]  網紅
[00:11:47.000 --> 00:11:49.000]  各式各樣的網紅
[00:11:49.000 --> 00:11:50.000]  你真是
[00:11:50.000 --> 00:11:51.000]  你如果去看
[00:11:51.000 --> 00:11:53.000]  真是無奇不有
[00:11:53.000 --> 00:11:54.000]  各式各樣
[00:11:54.000 --> 00:11:57.000]  他都可以講出一套東西來
[00:11:57.000 --> 00:11:59.000]  講的很好聽
[00:11:59.000 --> 00:12:01.000]  但是你知道他的行爲嗎
[00:12:01.000 --> 00:12:04.000]  你看得見他所做的事情嗎
[00:12:04.000 --> 00:12:05.000]  是不是
[00:12:05.000 --> 00:12:06.000]  你看到的只是他在說
[00:12:06.000 --> 00:12:08.000]  你看到的只是他光鮮的一面
[00:12:08.000 --> 00:12:13.000]  可是這些人就在影響這個世界
[00:12:13.000 --> 00:12:16.000]  求主人民我們
[00:12:16.000 --> 00:12:19.000]  這個美國
[00:12:19.000 --> 00:12:24.000]  這些年來很不幸
[00:12:24.000 --> 00:12:29.000]  我們的這個領導人總統
[00:12:29.000 --> 00:12:33.000]  雖然都說是基督徒或者天主教徒
[00:12:33.000 --> 00:12:37.000]  可是他們的行爲
[00:12:37.000 --> 00:12:42.000]  卻沒有活出基督福音的樣子
[00:12:42.000 --> 00:12:44.000]  所以我們美國百姓
[00:12:44.000 --> 00:12:46.000]  其實蠻可憐的
[00:12:46.000 --> 00:12:49.000]  沒什麼可選的
[00:12:49.000 --> 00:12:50.000]  是吧
[00:12:50.000 --> 00:12:55.000]  今年又要來選了
[00:12:55.000 --> 00:12:56.000]  有人是
[00:12:56.000 --> 00:13:00.000]  我不要講什麼粉
[00:13:00.000 --> 00:13:01.000]  有人是這個粉
[00:13:01.000 --> 00:13:02.000]  有人那個粉
[00:13:02.000 --> 00:13:03.000]  親愛的柳子妹
[00:13:03.000 --> 00:13:04.000]  我再說基督徒
[00:13:04.000 --> 00:13:07.000]  不要變成是哪一個人的粉
[00:13:07.000 --> 00:13:11.000]  你要成爲耶穌的粉絲
[00:13:11.000 --> 00:13:13.000]  你不要成爲哪一個人的粉絲
[00:13:13.000 --> 00:13:17.000]  這個人不會替你上十字架的人
[00:13:17.000 --> 00:13:20.000]  這個人不會爲你捨棄自己的生命的
[00:13:20.000 --> 00:13:23.000]  這個人他只是爲自己而活的
[00:13:23.000 --> 00:13:25.000]  他不是爲上帝而活的
[00:13:25.000 --> 00:13:27.000]  親愛的柳子妹
[00:13:27.000 --> 00:13:29.000]  今天這個世界
[00:13:29.000 --> 00:13:31.000]  太多這些嘴巴會說
[00:13:31.000 --> 00:13:34.000]  但是不能夠行出來的人
[00:13:34.000 --> 00:13:37.000]  帶來整個美國非常負面的影響
[00:13:37.000 --> 00:13:39.000]  是不是
[00:13:39.000 --> 00:13:41.000]  想想看不知不覺我們會想
[00:13:41.000 --> 00:13:44.000]  他都可以做總統
[00:13:44.000 --> 00:13:49.000]  那我難道不行嗎
[00:13:49.000 --> 00:13:52.000]  你懂我意思嗎
[00:13:52.000 --> 00:13:54.000]  很多時候我們就會覺得
[00:13:54.000 --> 00:13:56.000]  到底中國人講說
[00:13:56.000 --> 00:13:58.000]  一二人心之所想
[00:13:58.000 --> 00:13:59.000]  風俗之厚薄
[00:13:59.000 --> 00:14:02.000]  細乎一二人心之所想
[00:14:02.000 --> 00:14:05.000]  聽過這句話嗎
[00:14:05.000 --> 00:14:10.000]  沒有聽過
[00:14:10.000 --> 00:14:13.000]  風俗這個文化風俗
[00:14:13.000 --> 00:14:16.000]  風俗的厚就是好
[00:14:16.000 --> 00:14:19.000]  濃不濃厚薄就是淡不淡薄
[00:14:19.000 --> 00:14:21.000]  風俗的厚薄
[00:14:21.000 --> 00:14:24.000]  細乎一二人心之所想
[00:14:24.000 --> 00:14:27.000]  就是關鍵在這一兩個人
[00:14:27.000 --> 00:14:29.000]  他們的心在想什麼
[00:14:29.000 --> 00:14:30.000]  他們心的趨向
[00:14:30.000 --> 00:14:32.000]  這就是這句話的意思
[00:14:32.000 --> 00:14:34.000]  這句話就說明今天
[00:14:34.000 --> 00:14:35.000]  這個領導人
[00:14:35.000 --> 00:14:37.000]  這些在上層的領導人
[00:14:37.000 --> 00:14:39.000]  他們是怎麼樣
[00:14:39.000 --> 00:14:42.000]  大家就跟着怎麼樣
[00:14:42.000 --> 00:14:45.000]  是不是
[00:14:45.000 --> 00:14:48.000]  所以這是今天的問題
[00:14:48.000 --> 00:14:49.000]  不僅僅是領導人
[00:14:49.000 --> 00:14:50.000]  不僅僅是做總統的
[00:14:50.000 --> 00:14:51.000]  不僅僅是這些人
[00:14:51.000 --> 00:14:53.000]  還有這些什麼很有錢的人
[00:14:53.000 --> 00:14:56.000]  哎呀 真是
[00:14:56.000 --> 00:15:00.000]  有幾個是進錢的基督徒
[00:15:00.000 --> 00:15:03.000]  是有生命見證的基督徒
[00:15:03.000 --> 00:15:06.000]  可以帶出活出
[00:15:06.000 --> 00:15:09.000]  與基督福音相稱呢
[00:15:09.000 --> 00:15:13.000]  這是我們迫切需要禱告的
[00:15:13.000 --> 00:15:16.000]  迫切需要禱告的
[00:15:16.000 --> 00:15:21.000]  在美國有一個雜誌
[00:15:21.000 --> 00:15:23.000]  我們先講
[00:15:23.000 --> 00:15:26.000]  初代教會
[00:15:26.000 --> 00:15:27.000]  初代教會
[00:15:27.000 --> 00:15:29.000]  你看聖經上說
[00:15:29.000 --> 00:15:31.000]  他們天天在同心合意
[00:15:31.000 --> 00:15:33.000]  在店裏 在家裏面
[00:15:33.000 --> 00:15:37.000]  存着存實的心 歡喜快樂地用飯
[00:15:37.000 --> 00:15:39.000]  在那邊喫飯 剝餅
[00:15:39.000 --> 00:15:40.000]  在那邊讚美神
[00:15:40.000 --> 00:15:42.000]  下面一句話說什麼
[00:15:42.000 --> 00:15:47.000]  得衆鳴的喜愛
[00:15:47.000 --> 00:15:51.000]  主將得救的人天天嫁給他們
[00:15:51.000 --> 00:15:52.000]  初代的教會
[00:15:52.000 --> 00:15:56.000]  當他們被聖靈復興之後呢
[00:15:56.000 --> 00:15:58.000]  初代的教會有一個現象
[00:15:58.000 --> 00:16:00.000]  就是他們彼此相愛
[00:16:00.000 --> 00:16:01.000]  他們同心合意
[00:16:01.000 --> 00:16:03.000]  他們遵守使徒所教導的
[00:16:03.000 --> 00:16:05.000]  他們在那個地方唱詩歌 讚美神
[00:16:05.000 --> 00:16:07.000]  天天在一起愛宴
[00:16:07.000 --> 00:16:11.000]  不容易 聽我怎麼樣
[00:16:11.000 --> 00:16:12.000]  天天在一起愛宴
[00:16:12.000 --> 00:16:13.000]  天天在一起喫飯
[00:16:13.000 --> 00:16:15.000]  你請別人來你們家喫飯
[00:16:15.000 --> 00:16:18.000]  喫一個禮拜 喫一次看看
[00:16:18.000 --> 00:16:20.000]  天天在你家喫飯
[00:16:20.000 --> 00:16:22.000]  怎麼樣 好不好
[00:16:22.000 --> 00:16:25.000]  有沒有兩個人說 太好了
[00:16:25.000 --> 00:16:27.000]  我們教會非常需要有這些
[00:16:27.000 --> 00:16:29.000]  有這個hospitality的人
[00:16:29.000 --> 00:16:31.000]  有沒有呼召一下 來
[00:16:31.000 --> 00:16:33.000]  以後每次主日的時候
[00:16:33.000 --> 00:16:38.000]  有新來的人就到你家去喫飯
[00:16:38.000 --> 00:16:40.000]  你不要小看這個工作
[00:16:40.000 --> 00:16:42.000]  我到澳大利亞去的時候
[00:16:42.000 --> 00:16:46.000]  那時候教會是三個長老開始的
[00:16:46.000 --> 00:16:49.000]  其中有一個長老姓溫 我還記得
[00:16:49.000 --> 00:16:54.000]  人如其名 非常溫和 是有姓溫
[00:16:54.000 --> 00:16:57.000]  每一個新來的人
[00:16:57.000 --> 00:17:03.000]  他就邀請他中午到他家去喫飯
[00:17:03.000 --> 00:17:07.000]  我也被他請過
[00:17:07.000 --> 00:17:08.000]  當然不是隻有這個原因
[00:17:08.000 --> 00:17:11.000]  但是我相信這樣子的一個教會
[00:17:11.000 --> 00:17:13.000]  有這樣子的愛的吸引力
[00:17:13.000 --> 00:17:15.000]  有這樣子款待人恩賜的人
[00:17:15.000 --> 00:17:16.000]  在這個教會里面
[00:17:16.000 --> 00:17:18.000]  難怪而且這個人是
[00:17:18.000 --> 00:17:21.000]  那一二人心之所想
[00:17:21.000 --> 00:17:24.000]  是教會開始者
[00:17:24.000 --> 00:17:26.000]  親愛的丟子妹
[00:17:26.000 --> 00:17:28.000]  初代的教會就是如此
[00:17:28.000 --> 00:17:31.000]  所以他們把接觸基督的見證活出來
[00:17:31.000 --> 00:17:33.000]  把這個福音活出來
[00:17:33.000 --> 00:17:35.000]  別人看見他們彼此相愛
[00:17:35.000 --> 00:17:36.000]  別人看他們這麼喜樂
[00:17:36.000 --> 00:17:40.000]  天天在那邊讚美神
[00:17:40.000 --> 00:17:43.000]  親愛的丟子妹
[00:17:43.000 --> 00:17:45.000]  看了之後真羨慕
[00:17:45.000 --> 00:17:49.000]  所以就加入教會了
[00:17:49.000 --> 00:17:51.000]  親愛的丟子妹
[00:17:51.000 --> 00:17:56.000]  是初代教會
[00:17:56.000 --> 00:17:58.000]  有一個雜誌
[00:17:58.000 --> 00:18:02.000]  在它裏面列出來
[00:18:02.000 --> 00:18:05.000]  前一百名
[00:18:05.000 --> 00:18:07.000]  在美國福音派裏面
[00:18:07.000 --> 00:18:09.000]  最有影響力的領袖
[00:18:09.000 --> 00:18:11.000]  不一定是穆斯
[00:18:11.000 --> 00:18:15.000]  但是名列前茅的NO.1
[00:18:15.000 --> 00:18:25.000]  是葛裏漢穆斯我們葛家的
[00:18:25.000 --> 00:18:28.000]  你會發現他反正只要拉絲那是雞的
[00:18:28.000 --> 00:18:30.000]  都翻成葛
[00:18:30.000 --> 00:18:32.000]  所以我們葛雖然是在
[00:18:32.000 --> 00:18:34.000]  中國人當中是少數民族
[00:18:34.000 --> 00:18:36.000]  在外國人當中還是蠻多數的
[00:18:36.000 --> 00:18:41.000]  特別是德國人
[00:18:41.000 --> 00:18:42.000]  第二名是誰呢
[00:18:42.000 --> 00:18:45.000]  第二名就是葛福林
[00:18:45.000 --> 00:18:47.000]  就是他兒子
[00:18:47.000 --> 00:18:50.000]  Franklin Graham
[00:18:50.000 --> 00:18:54.000]  我們知道葛裏漢穆斯已經過世了
[00:18:54.000 --> 00:18:55.000]  那不用提了
[00:18:55.000 --> 00:18:57.000]  大家都知道
[00:18:57.000 --> 00:19:01.000]  他兒子現在還是在帶領着
[00:19:01.000 --> 00:19:03.000]  到處去做步道的工作
[00:19:03.000 --> 00:19:04.000]  繼承了他父親
[00:19:04.000 --> 00:19:06.000]  這樣子的一個步道的精神
[00:19:06.000 --> 00:19:10.000]  同時他也創辦了一個叫做
