
[00:00:00.000 --> 00:00:06.840]  很高興有機會在下午跟大家茶經講福音
[00:04:47.000 --> 00:04:50.000]  這是人生裡面最重要的一個問題
[00:04:50.000 --> 00:04:52.000]  人生裡面最重要的一個問題
[00:04:52.000 --> 00:04:56.000]  我對這個年輕人我非常之欣賞
[00:04:56.000 --> 00:04:57.000]  我覺得他很難得
[00:04:57.000 --> 00:04:58.000]  還有他很有智慧
[00:04:58.000 --> 00:05:00.000]  我喜歡他哪裡呢
[00:05:00.000 --> 00:05:03.000]  我喜歡他不是經濟有問題來找耶穌
[00:05:03.000 --> 00:05:06.000]  這個世界很多人經濟出現問題
[00:05:06.000 --> 00:05:08.000]  快要破產就來教會
[00:05:08.000 --> 00:05:12.000]  我很喜歡他不是因為自己年老生病來找耶穌
[00:05:12.000 --> 00:05:14.000]  現在很多人都是這樣的
[00:05:14.000 --> 00:05:17.000]  我們全部有時候成人之危
[00:05:17.000 --> 00:05:19.000]  不行的
[00:05:19.000 --> 00:05:23.000]  我喜歡他不是因為情緒低落來找耶穌
[00:05:23.000 --> 00:05:29.000]  這個人在他人生最頂峰的時候
[00:05:29.000 --> 00:05:32.000]  他覺得他有些東西差一點點
[00:05:32.000 --> 00:05:33.000]  於是他來找耶穌
[00:05:33.000 --> 00:05:35.000]  這個是他的智慧
[00:05:35.000 --> 00:05:36.000]  他雖然年輕
[00:05:36.000 --> 00:05:39.000]  但他知道年輕留得住的
[00:05:39.000 --> 00:05:41.000]  他雖然有錢
[00:05:41.000 --> 00:05:43.000]  但有錢又怎樣呢
[00:05:43.000 --> 00:05:48.000]  他知道人生是超越這些飲飲食食
[00:05:48.000 --> 00:05:51.000]  依著什麼地位等等
[00:05:51.000 --> 00:05:53.000]  他很年輕但他很有智慧
[00:05:53.000 --> 00:05:58.000]  他開始體會到人生還有其他東西
[00:05:58.000 --> 00:06:00.000]  於是他來找耶穌
[00:06:00.000 --> 00:06:01.000]  他問耶穌說
[00:06:01.000 --> 00:06:02.000]  善良的老師
[00:06:02.000 --> 00:06:05.000]  我該做什麼可以承受永生
[00:06:05.000 --> 00:06:07.000]  他叫耶穌為善良的老師
[00:06:07.000 --> 00:06:09.000]  是一個最高尚的稱呼
[00:06:09.000 --> 00:06:13.000]  這個故事是一個近乎完美的開場白
[00:06:13.000 --> 00:06:15.000]  是一個完美的開場
[00:06:15.000 --> 00:06:17.000]  直到耶穌回他的時候
[00:06:17.000 --> 00:06:21.000]  你知道這個年輕人是有問題的
[00:06:21.000 --> 00:06:23.000]  耶穌怎樣回他呢
[00:06:23.000 --> 00:06:26.000]  耶穌說你為什麼稱我為善良
[00:06:26.000 --> 00:06:29.000]  你除了神一位以外再沒有善良
[00:06:29.000 --> 00:06:32.000]  耶穌一句說話就戳爆了他
[00:06:32.000 --> 00:06:36.000]  他說你為什麼稱我為善良
[00:06:36.000 --> 00:06:39.000]  除了神以外沒有一個善良
[00:06:39.000 --> 00:06:41.000]  我想你留意一件事
[00:06:41.000 --> 00:06:45.000]  耶穌沒有跟他說你怎樣可以稱我為善良
[00:06:45.000 --> 00:06:49.000]  耶穌沒有拒絕善良的形容詞
[00:06:49.000 --> 00:06:52.000]  但耶穌正在挑戰他對耶穌的稱呼
[00:06:52.000 --> 00:06:57.000]  因為他稱呼耶穌是善良的老師
[00:06:57.000 --> 00:07:00.000]  耶穌說我不是善良的老師
[00:07:00.000 --> 00:07:02.000]  只有神才是善良
[00:07:02.000 --> 00:07:03.000]  我不是善良的老師
[00:07:03.000 --> 00:07:05.000]  那我是善良的什麼
[00:07:05.000 --> 00:07:08.000]  我是善良的臣子
[00:07:08.000 --> 00:07:11.000]  這個人我們要輸在起跑線
[00:07:11.000 --> 00:07:14.000]  第一句說話他就已經輸了
[00:07:14.000 --> 00:07:17.000]  因為他一直以為耶穌是一個善良的老師
[00:07:17.000 --> 00:07:19.000]  而耶穌不是一個善良的老師
[00:07:19.000 --> 00:07:21.000]  耶穌是一個善良的臣子
[00:07:21.000 --> 00:07:25.000]  耶穌自己就是神
[00:07:25.000 --> 00:07:26.000]  我再告訴你
[00:07:26.000 --> 00:07:29.000]  當這個人稱呼耶穌為善良的老師的時候
[00:07:29.000 --> 00:07:33.000]  其實他覺得自己是誰呢
[00:07:33.000 --> 00:07:35.000]  當你稱呼一個偉大的老師的時候
[00:07:35.000 --> 00:07:38.000]  其實你覺得你自己是一個優秀生
[00:07:38.000 --> 00:07:40.000]  你稱呼他高的時候
[00:07:40.000 --> 00:07:42.000]  其實你把自己都抬高了
[00:07:42.000 --> 00:07:44.000]  這個人覺得他自己
[00:07:44.000 --> 00:07:46.000]  在天國的面前他是一個尖子
[00:07:46.000 --> 00:07:49.000]  他是一個精英
[00:07:49.000 --> 00:07:51.000]  他是一個優等生
[00:07:51.000 --> 00:07:54.000]  他是最厲害的那個
[00:07:54.000 --> 00:07:56.000]  他很有信心
[00:07:56.000 --> 00:07:59.000]  你告訴我還差什麼可以做到
[00:07:59.000 --> 00:08:01.000]  但是其實在耶穌面前
[00:08:01.000 --> 00:08:04.000]  沒有一個人是優等生
[00:08:04.000 --> 00:08:07.000]  如果你有機會回去看福音書的話
[00:08:07.000 --> 00:08:09.000]  你會發覺在耶穌面前
[00:08:09.000 --> 00:08:10.000]  耶穌告訴我們
[00:08:10.000 --> 00:08:11.000]  在人的面前
[00:08:11.000 --> 00:08:14.000]  每一個人都是在等待被審判
[00:08:14.000 --> 00:08:18.000]  在監獄裡面坐牢
[00:08:18.000 --> 00:08:21.000]  這個人他來找耶穌
[00:08:21.000 --> 00:08:23.000]  他問耶穌一個很重要的問題
[00:08:23.000 --> 00:08:25.000]  但是他其實忘記了
[00:08:25.000 --> 00:08:27.000]  應該上網才聽到耶穌的講道
[00:08:27.000 --> 00:08:29.000]  他沒有聽到
[00:08:29.000 --> 00:08:31.000]  如果他有機會回去
[00:08:31.000 --> 00:08:33.000]  聽回耶穌之前的講道
[00:08:33.000 --> 00:08:36.000]  你會知道耶穌是怎樣看待這個世界的人
[00:08:36.000 --> 00:08:37.000]  耶穌的講道
[00:08:37.000 --> 00:08:39.000]  在馬克福音第一章裡面已經出來了
[00:08:39.000 --> 00:08:41.000]  「日其滿了,神的國更了
[00:08:41.000 --> 00:08:43.000]  你們應當悔改信福音」
[00:08:43.000 --> 00:08:45.000]  耶穌說在所有人
[00:08:45.000 --> 00:08:48.000]  在神的眼前
[00:08:48.000 --> 00:08:50.000]  沒有一個人是尖子
[00:08:50.000 --> 00:08:52.000]  沒有一個人是良善
[00:08:52.000 --> 00:08:56.000]  沒有一個人可以進入天國
[00:08:56.000 --> 00:08:59.000]  耶穌說你們要看到自己的罪
[00:08:59.000 --> 00:09:02.000]  你要知道你在神的面前是一個重犯
[00:09:02.000 --> 00:09:05.000]  你才有可能進入天國
[00:09:05.000 --> 00:09:07.000]  但是這個人他看不到
[00:09:07.000 --> 00:09:08.000]  他盲的
[00:09:08.000 --> 00:09:10.000]  這是他最大的問題
[00:09:10.000 --> 00:09:11.000]  不是他貪錢
[00:09:11.000 --> 00:09:13.000]  他最大的問題是他盲
[00:09:13.000 --> 00:09:16.000]  他以為耶穌是一個人
[00:09:16.000 --> 00:09:17.000]  是一個老師
[00:09:17.000 --> 00:09:19.000]  但是耶穌不是一個老師
[00:09:19.000 --> 00:09:21.000]  耶穌是神
[00:09:21.000 --> 00:09:23.000]  耶穌是神子
[00:09:23.000 --> 00:09:24.000]  他不懂得道理
[00:09:24.000 --> 00:09:25.000]  他不懂得福音
[00:09:25.000 --> 00:09:27.000]  但是他不知道天國是什麼
[00:09:27.000 --> 00:09:28.000]  那怎麼辦呢
[00:09:28.000 --> 00:09:30.000]  那就補習
[00:09:30.000 --> 00:09:32.000]  於是耶穌就開始幫他補習
[00:09:32.000 --> 00:09:34.000]  馬克福音十九章十七節
[00:09:34.000 --> 00:09:37.000]  耶穌說「你若要進入永生
[00:09:37.000 --> 00:09:39.000]  就該遵守誡命」
[00:09:39.000 --> 00:09:41.000]  也都講了十誡
[00:09:41.000 --> 00:09:42.000]  你去不去教會
[00:09:42.000 --> 00:09:44.000]  大概你都聽過十誡
[00:09:44.000 --> 00:09:47.000]  耶穌為什麼要將十誡拿出來呢
[00:09:47.000 --> 00:09:48.000]  這個重要
[00:09:48.000 --> 00:09:50.000]  我覺得耶穌將十誡拿出來
[00:09:50.000 --> 00:09:52.000]  是因為耶穌要
[00:09:52.000 --> 00:09:55.000]  他自己的旨意完全的剷除
[00:09:55.000 --> 00:09:58.000]  耶穌這樣講
[00:09:58.000 --> 00:09:59.000]  「誡命你是知道的
[00:09:59.000 --> 00:10:00.000]  不可殺人
[00:10:00.000 --> 00:10:01.000]  不可姦淫
[00:10:01.000 --> 00:10:02.000]  不可偷渡
[00:10:02.000 --> 00:10:04.000]  不可作假見證
[00:10:04.000 --> 00:10:05.000]  不可窺惑人
[00:10:05.000 --> 00:10:07.000]  當後信奉我」
[00:10:07.000 --> 00:10:09.000]  如果你有機會回去看福音書裏面
[00:10:09.000 --> 00:10:11.000]  當耶穌拿誡命出來
[00:10:11.000 --> 00:10:13.000]  都不是一個好事
[00:10:13.000 --> 00:10:14.000]  不是叫你守誡命
[00:10:14.000 --> 00:10:15.000]  是想告訴你
[00:10:15.000 --> 00:10:17.000]  你守不到誡命
[00:10:17.000 --> 00:10:18.000]  如果你有去過教會
[00:10:18.000 --> 00:10:19.000]  有讀過聖經
[00:10:19.000 --> 00:10:20.000]  大概知道
[00:10:20.000 --> 00:10:22.000]  那一次耶穌帶了一班人上山
[00:10:22.000 --> 00:10:24.000]  在馬太高音裏面
[00:10:24.000 --> 00:10:26.000]  有個叫登山武訓的地方
[00:10:26.000 --> 00:10:28.000]  去到馬太高音登山武訓上
[00:10:28.000 --> 00:10:30.000]  耶穌上山做什麼呢
[00:10:30.000 --> 00:10:32.000]  開始解釋十誡
[00:10:32.000 --> 00:10:34.000]  耶穌說你曾經聽過
[00:10:34.000 --> 00:10:36.000]  有人說如果你殺人
[00:10:36.000 --> 00:10:38.000]  那你要面對地獄的審判
[00:10:38.000 --> 00:10:39.000]  但我告訴你
[00:10:39.000 --> 00:10:40.000]  如果你心裏面
[00:10:40.000 --> 00:10:42.000]  恨惡你的弟兄
[00:10:42.000 --> 00:10:44.000]  你已經犯了
[00:10:44.000 --> 00:10:46.000]  這個殺人的罪
[00:10:46.000 --> 00:10:47.000]  接著耶穌又講
[00:10:47.000 --> 00:10:49.000]  你曾經有聽過
[00:10:49.000 --> 00:10:51.000]  有人說如果你行淫
[00:10:51.000 --> 00:10:53.000]  那你就要遭地獄的審判
[00:10:53.000 --> 00:10:54.000]  但我告訴你
[00:10:54.000 --> 00:10:56.000]  你見到一個女人
[00:10:56.000 --> 00:10:58.000]  你在腦海裏面
[00:10:58.000 --> 00:10:59.000]  跟她行淫
[00:10:59.000 --> 00:11:01.000]  你已經行淫了
[00:11:01.000 --> 00:11:03.000]  耶穌在做什麼呢
[00:11:03.000 --> 00:11:04.000]  耶穌想告訴我們
[00:11:04.000 --> 00:11:05.000]  我們這個世界
[00:11:05.000 --> 00:11:07.000]  沒有一個人是好人
[00:11:07.000 --> 00:11:08.000]  在神的眼中
[00:11:08.000 --> 00:11:10.000]  神不是看你的行為
[00:11:10.000 --> 00:11:14.000]  神看一個人的內心
[00:11:14.000 --> 00:11:16.000]  我猜耶穌
[00:11:16.000 --> 00:11:18.000]  將十誡拿出來之後
[00:11:18.000 --> 00:11:19.000]  開始解釋
[00:11:19.000 --> 00:11:21.000]  但耶穌沒有機會解釋
[00:11:21.000 --> 00:11:22.000]  因為這個傻子
[00:11:22.000 --> 00:11:23.000]  馬上交了他
[00:11:23.000 --> 00:11:24.000]  他說老師
[00:11:24.000 --> 00:11:26.000]  這一切我從小都將走了
[00:11:26.000 --> 00:11:28.000]  你信不信
[00:11:28.000 --> 00:11:29.000]  耶穌沒有解釋
[00:11:29.000 --> 00:11:30.000]  沒有機會解釋
[00:11:30.000 --> 00:11:31.000]  他就插嘴
[00:11:31.000 --> 00:11:32.000]  他說老師
[00:11:32.000 --> 00:11:34.000]  我全部守了
[00:11:34.000 --> 00:11:37.000]  這個人
[00:11:37.000 --> 00:11:39.000]  非常之狂妄自大
[00:11:39.000 --> 00:11:41.000]  但其實他不是衰狂妄自大
[00:11:41.000 --> 00:11:42.000]  他衰什麼
[00:11:42.000 --> 00:11:43.000]  他衰仍然覺得
[00:11:43.000 --> 00:11:46.000]  耶穌是一個良善的老師
[00:11:46.000 --> 00:11:48.000]  這樣說
[00:11:48.000 --> 00:11:49.000]  如果你一天去見工
[00:11:49.000 --> 00:11:50.000]  見完老闆
[00:11:50.000 --> 00:11:51.000]  很滿意
[00:11:51.000 --> 00:11:52.000]  然後問你
[00:11:52.000 --> 00:11:54.000]  請問這位朋友
[00:11:54.000 --> 00:11:55.000]  這位先生
[00:11:55.000 --> 00:11:59.000]  你是不是一個奉公守法的香港市民呢
[00:11:59.000 --> 00:12:01.000]  就算我們這裡
[00:12:01.000 --> 00:12:03.000]  最屬靈的弟兄
[00:12:03.000 --> 00:12:04.000]  都不會說
[00:12:04.000 --> 00:12:06.000]  我當然不奉公守法
[00:12:06.000 --> 00:12:08.000]  我在神面前是一個大罪人
[00:12:08.000 --> 00:12:09.000]  你不會這樣說的
[00:12:09.000 --> 00:12:10.000]  為什麼
[00:12:10.000 --> 00:12:13.000]  因為跟你聊天的是一個人
[00:12:13.000 --> 00:12:15.000]  是一個地上的boss
[00:12:15.000 --> 00:12:16.000]  你的回應
[00:12:16.000 --> 00:12:19.000]  你說我從小一切都遵守了
[00:12:19.000 --> 00:12:22.000]  我是一個奉公守法的香港市民
[00:12:22.000 --> 00:12:25.000]  但是在神的面前
[00:12:25.000 --> 00:12:29.000]  你一點都沒有奉公守法
[00:12:29.000 --> 00:12:32.000]  你是一個罪人
[00:12:32.000 --> 00:12:37.000]  這個人衰是因為他的眼睛疼愛
[00:12:37.000 --> 00:12:39.000]  他沒有辦法看到
[00:12:39.000 --> 00:12:43.000]  其實他不是一個好人
[00:12:43.000 --> 00:12:45.000]  因為我呢
[00:12:45.000 --> 00:12:46.000]  這個故事完了
[00:12:46.000 --> 00:12:47.000]  我回去走了
[00:12:47.000 --> 00:12:48.000]  但耶穌怎樣
[00:12:48.000 --> 00:12:50.000]  耶穌看著他
[00:12:50.000 --> 00:12:52.000]  就愛他
[00:12:52.000 --> 00:12:55.000]  你不要這麼快想下半句
[00:12:55.000 --> 00:12:57.000]  你真的要想著
[00:12:57.000 --> 00:13:00.000]  耶穌為什麼要講下半句的原因
[00:13:00.000 --> 00:13:02.000]  不是因為耶穌說他醜
[00:13:02.000 --> 00:13:04.000]  說他蠢
[00:13:04.000 --> 00:13:07.000]  於是就給他一個難題
[00:13:07.000 --> 00:13:09.000]  耶穌講下第
[00:13:09.000 --> 00:13:11.000]  要求他所有的身家
[00:13:11.000 --> 00:13:13.000]  是因為愛他
[00:13:13.000 --> 00:13:15.000]  耶穌看著他
[00:13:15.000 --> 00:13:16.000]  就愛他
[00:13:16.000 --> 00:13:18.000]  於是跟他說
[00:13:18.000 --> 00:13:20.000]  你還缺少一件
[00:13:20.000 --> 00:13:21.000]  你還缺少一件
[00:13:21.000 --> 00:13:23.000]  如果你是那個年青人
[00:13:23.000 --> 00:13:24.000]  你聽到耶穌講
[00:13:24.000 --> 00:13:25.000]  你還缺少一件
[00:13:25.000 --> 00:13:27.000]  他應該心裏面
[00:13:27.000 --> 00:13:30.000]  是很期待聽下那件是什麼
[00:13:30.000 --> 00:13:32.000]  因為這個人
[00:13:32.000 --> 00:13:33.000]  為什麼來找耶穌
[00:13:33.000 --> 00:13:35.000]  因為他就知道自己欠一些東西
[00:13:35.000 --> 00:13:37.000]  是不是
[00:13:37.000 --> 00:13:39.000]  他就是知道自己欠一些東西
[00:13:39.000 --> 00:13:40.000]  他就想耶穌告訴他
[00:13:40.000 --> 00:13:41.000]  他究竟欠什麼
[00:13:41.000 --> 00:13:42.000]  所以當耶穌說
[00:13:42.000 --> 00:13:44.000]  你還缺少一件的時候
[00:13:44.000 --> 00:13:45.000]  他應該是很期待
[00:13:45.000 --> 00:13:47.000]  告訴我那件是什麼
[00:13:47.000 --> 00:13:48.000]  我馬上去做
[00:13:48.000 --> 00:13:49.000]  於是我就知道
[00:13:49.000 --> 00:13:50.000]  我又維修了
[00:13:50.000 --> 00:13:51.000]  是不是
[00:13:51.000 --> 00:13:54.000]  耶穌說你還欠一件
[00:13:54.000 --> 00:13:56.000]  欠什麼呢
[00:13:56.000 --> 00:13:57.000]  選擇題
[00:13:57.000 --> 00:14:01.000]  A. 變賣你所有的分層狂人
[00:14:01.000 --> 00:14:05.000]  or B. 萊根蟲
[00:14:05.000 --> 00:14:07.000]  他還欠了一樣東西
[00:14:07.000 --> 00:14:08.000]  他欠了什麼
[00:14:08.000 --> 00:14:11.000]  他欠了變賣所有的分尾窮人
[00:14:11.000 --> 00:14:14.000]  還是他欠了萊根蟲呢
[00:14:14.000 --> 00:14:16.000]  如果你的選擇是A的話
[00:14:16.000 --> 00:14:17.000]  我告訴你
[00:14:17.000 --> 00:14:19.000]  你是與佛有緣的
[00:14:19.000 --> 00:14:21.000]  你不應該在這裏的
[00:14:21.000 --> 00:14:24.000]  你應該去第二個地方的
[00:14:24.000 --> 00:14:27.000]  答案不是A
[00:14:27.000 --> 00:14:29.000]  答案是B
[00:14:29.000 --> 00:14:33.000]  他欠了一樣東西是萊根蟲
[00:14:33.000 --> 00:14:35.000]  萊根蟲
[00:14:35.000 --> 00:14:37.000]  在聖經有另外一本書裏面
[00:14:37.000 --> 00:14:39.000]  在約翰日書裏面
[00:14:39.000 --> 00:14:40.000]  他這樣說
[00:14:40.000 --> 00:14:43.000]  這見證就是神賜給我們永生
[00:14:43.000 --> 00:14:45.000]  這永生在哪裏呢
[00:14:45.000 --> 00:14:47.000]  在他的兒子裏面
[00:14:47.000 --> 00:14:48.000]  在耶穌的肌肉裏面
[00:14:48.000 --> 00:14:51.000]  那有兒子的就有生命
[00:14:51.000 --> 00:14:53.000]  沒有兒子的就沒有生命
[00:14:53.000 --> 00:14:54.000]  你看到嗎
[00:14:54.000 --> 00:14:56.000]  他欠缺的是什麼
[00:14:56.000 --> 00:14:58.000]  他欠缺的是
[00:14:58.000 --> 00:15:00.000]  萊根蟲
[00:15:00.000 --> 00:15:01.000]  耶穌
[00:15:01.000 --> 00:15:03.000]  很多人騙你的
[00:15:03.000 --> 00:15:04.000]  告訴你
[00:15:04.000 --> 00:15:05.000]  你想不想接受
[00:15:05.000 --> 00:15:07.000]  耶穌給你的永生的禮物
[00:15:07.000 --> 00:15:08.000]  我告訴你
[00:15:08.000 --> 00:15:09.000]  你不可以就這樣
[00:15:09.000 --> 00:15:11.000]  接受永生做一件禮物
[00:15:11.000 --> 00:15:14.000]  因為耶穌自己才是那件禮物
[00:15:14.000 --> 00:15:15.000]  很多人以為
[00:15:15.000 --> 00:15:17.000]  OK我今天做了個缺字
[00:15:17.000 --> 00:15:18.000]  我剔了剔
[00:15:18.000 --> 00:15:19.000]  我做了個祈禱
[00:15:19.000 --> 00:15:21.000]  我收了永生的禮物
[00:15:21.000 --> 00:15:22.000]  然後第二天我繼續
[00:15:22.000 --> 00:15:24.000]  走回我自己的路
[00:15:24.000 --> 00:15:26.000]  我自己喜歡做什麼就做什麼
[00:15:26.000 --> 00:15:28.000]  不可以的
[00:15:28.000 --> 00:15:31.000]  因為耶穌基督就是永生
[00:15:31.000 --> 00:15:34.000]  你必須要跟隨耶穌
[00:15:34.000 --> 00:15:35.000]  叫做永生
[00:15:35.000 --> 00:15:37.000]  跟隨著耶穌基督
[00:15:37.000 --> 00:15:39.000]  耶穌看著他
[00:15:39.000 --> 00:15:40.000]  愛他
[00:15:40.000 --> 00:15:41.000]  然後跟他說
[00:15:41.000 --> 00:15:43.000]  你還欠缺一件東西
[00:15:43.000 --> 00:15:44.000]  你要去賣你所有的
[00:15:44.000 --> 00:15:46.000]  然後萊根蟲給我
[00:15:46.000 --> 00:15:48.000]  你見不見到這個紅燈
[00:15:48.000 --> 00:15:49.000]  黃燈
[00:15:49.000 --> 00:15:50.000]  綠燈
[00:15:50.000 --> 00:15:53.000]  他在一個紅燈的地方
[00:15:53.000 --> 00:15:54.000]  因為他缺少一件事
[00:15:54.000 --> 00:15:56.000]  他需要去綠燈的地方
[00:15:56.000 --> 00:15:58.000]  因為萊根隨耶穌
[00:15:58.000 --> 00:16:00.000]  就是永生的道具
[00:16:00.000 --> 00:16:02.000]  但由紅燈轉綠燈
[00:16:02.000 --> 00:16:04.000]  必須要經過黃燈
