
[00:00:00.000 --> 00:00:01.400]  鄧小姐 午安
[00:01:36.360 --> 00:01:38.200]  以及七百三十三年
[00:01:38.200 --> 00:01:40.480]  兩次南下
[00:01:40.480 --> 00:01:43.720]  來侵佔以色列這個國土
[00:01:43.720 --> 00:01:47.080]  西布倫和拿佛塔利
[00:01:47.080 --> 00:01:52.280]  是當時位處以色列北方兩個土地
[00:01:52.280 --> 00:01:54.400]  但是這兩個土地
[00:01:54.400 --> 00:01:55.240]  不小的
[00:01:55.240 --> 00:01:57.320]  因為歷史告訴我們
[00:01:57.320 --> 00:02:01.240]  拿佛塔利大約有十九座的城池
[00:02:01.240 --> 00:02:02.880]  以及附近的村莊
[00:02:02.880 --> 00:02:06.600]  而西布倫地也有十二座的城池
[00:02:06.600 --> 00:02:07.640]  以及附近的村莊
[00:02:07.640 --> 00:02:10.200]  就是一大片的土地
[00:02:10.200 --> 00:02:14.360]  在阿蜀的郵輪底下受盡破壞
[00:02:14.360 --> 00:02:17.120]  而且歷史也告訴我們
[00:02:17.120 --> 00:02:20.840]  阿蜀的軍隊以殘暴見稱
[00:02:20.840 --> 00:02:24.800]  他們殺人會用很多的方法
[00:02:25.080 --> 00:02:26.240]  甚至有記載說
[00:02:26.240 --> 00:02:28.120]  他們甚至將一些戰俘的頭
[00:02:28.120 --> 00:02:29.440]  砍下來當波堤
[00:02:29.440 --> 00:02:32.960]  成為他們在戰場的一些活動
[00:02:32.960 --> 00:02:34.640]  這樣我們會很明白
[00:02:34.640 --> 00:02:36.160]  在這一大片土地的人
[00:02:36.160 --> 00:02:39.440]  他們的人生或者他們的前路
[00:02:39.440 --> 00:02:40.480]  他們的前途
[00:02:40.480 --> 00:02:41.880]  真的是一片幽暗
[00:02:41.880 --> 00:02:42.960]  看不到光明
[00:02:42.960 --> 00:02:45.080]  七三八年打了一次
[00:02:45.080 --> 00:02:47.280]  沒多久幾年後又再來
[00:02:47.280 --> 00:02:49.760]  我不知道在那五年的時間當中
[00:02:49.760 --> 00:02:52.120]  這兩個地方是不是已經復原
[00:02:52.120 --> 00:02:54.760]  人的生活是不是已經有改善
[00:02:55.200 --> 00:02:58.400]  但你想想五年之內受兩次的破壞
[00:02:58.400 --> 00:03:01.280]  人的痛苦是去到極致
[00:03:01.280 --> 00:03:04.120]  在這樣的背景底下
[00:03:04.120 --> 00:03:07.240]  神吩咐先知以塞亞
[00:03:07.240 --> 00:03:10.760]  來講了一句很特別的說話
[00:03:10.760 --> 00:03:13.800]  就是剛才我們讀聖經的第六節
[00:03:13.800 --> 00:03:17.280]  他說:因有一鷹孩為我們而生
[00:03:17.280 --> 00:03:20.280]  有一子賜給我們
[00:03:22.120 --> 00:03:26.320]  是一個沒有盼望死寂的一個土地
[00:03:26.320 --> 00:03:30.000]  神給了一句這樣的說話
[00:03:30.000 --> 00:03:33.320]  不知道當時的人有什麼感覺
[00:03:33.320 --> 00:03:35.760]  神不是應該告訴我們
[00:03:35.760 --> 00:03:38.000]  有一個大將軍要帶著千軍萬馬
[00:03:38.000 --> 00:03:40.280]  來拯救我們於水火當中
[00:03:40.280 --> 00:03:41.440]  重建這個土地
[00:03:41.440 --> 00:03:43.440]  讓我們在當中來生活嗎
[00:03:43.440 --> 00:03:45.760]  但接著才知道
[00:03:45.760 --> 00:03:49.640]  當我們看回以塞亞書第七章上面的時候
[00:03:49.760 --> 00:03:52.320]  原來他告訴我們這個鷹孩的降生
[00:03:52.320 --> 00:03:55.200]  卻是要讓那些在幽暗當中
[00:03:55.200 --> 00:03:58.520]  受盡痛苦的地方重建光明
[00:03:58.520 --> 00:04:02.560]  第二節他說:在黑暗中行走的百姓
[00:04:02.560 --> 00:04:04.280]  看見了大江
[00:04:04.280 --> 00:04:06.520]  住在死暗之地的人
[00:04:06.520 --> 00:04:08.680]  有江照耀他們
[00:04:08.680 --> 00:04:10.360]  這個鷹孩的降生
[00:04:10.360 --> 00:04:13.440]  不單止為拿佛塔利和西布倫地的人
[00:04:13.440 --> 00:04:15.240]  讓他們能夠重建光明
[00:04:15.240 --> 00:04:16.440]  更加告訴他們
[00:04:16.440 --> 00:04:21.280]  整個以色列國都能夠重新地重展他們的活力
[00:04:21.280 --> 00:04:24.880]  第三節聖經說:你使國民繁多
[00:04:24.880 --> 00:04:26.760]  加增他們的喜樂
[00:04:26.760 --> 00:04:28.800]  他們在你面前歡喜
[00:04:28.800 --> 00:04:30.800]  好在修葛的歡喜
[00:04:30.800 --> 00:04:34.000]  將人昏魯默那樣的快樂
[00:04:34.000 --> 00:04:37.680]  被擄掠
[00:04:37.680 --> 00:04:38.920]  被欺壓
[00:04:38.920 --> 00:04:39.920]  被殺戮
[00:04:39.920 --> 00:04:41.760]  在幽暗的裡面
[00:04:41.760 --> 00:04:43.000]  沒有了所有的東西
[00:04:43.000 --> 00:04:46.240]  但神將他們轉去另一個景象
[00:04:46.240 --> 00:04:48.240]  是歡呼的修葛
[00:04:48.240 --> 00:04:50.720]  來到很開心的昏他們的魯默
[00:04:50.720 --> 00:04:52.880]  是兩個很強烈的對比
[00:04:52.880 --> 00:04:55.960]  神說:當你的鷹孩來的時候
[00:04:55.960 --> 00:04:57.680]  過往的東西不再出現
[00:04:57.680 --> 00:05:00.640]  他們能夠重新地見到光明
[00:05:00.640 --> 00:05:02.320]  見到平安
[00:05:02.320 --> 00:05:03.520]  見到喜樂
[00:05:03.520 --> 00:05:06.240]  國民繁多
[00:05:06.240 --> 00:05:07.520]  喜樂加增
[00:05:07.520 --> 00:05:09.760]  雀躍修葛這些景象
[00:05:09.760 --> 00:05:10.960]  是代表著
[00:05:10.960 --> 00:05:14.080]  以色列人可以安居樂業
[00:05:15.760 --> 00:05:17.960]  是什麼情況之下人可以安居樂業呢?
[00:05:17.960 --> 00:05:19.760]  就是不再有戰爭
[00:05:19.760 --> 00:05:22.440]  在和平的日子
[00:05:22.440 --> 00:05:24.640]  戰爭的日子很難修葛的
[00:05:24.640 --> 00:05:27.320]  所以很多時候戰爭都帶來饑荒
[00:05:27.320 --> 00:05:28.680]  帶來痛苦
[00:05:28.680 --> 00:05:32.600]  《新義創》書九章四至五節很清楚地說
[00:05:32.600 --> 00:05:35.000]  因為他們所負的重壓
[00:05:35.000 --> 00:05:37.000]  和肩頭上的障
[00:05:37.000 --> 00:05:39.400]  並欺壓他們人的棍
[00:05:39.400 --> 00:05:41.520]  你都已經截斷
[00:05:41.520 --> 00:05:44.160]  好像在米添的日子一樣
[00:05:44.760 --> 00:05:48.080]  戰士在亂殺之間所穿戴的盔甲
[00:05:48.080 --> 00:05:50.880]  並拿滾在血中的衣服
[00:05:50.880 --> 00:05:53.160]  都必作為可燒的
[00:05:53.160 --> 00:05:55.160]  當作火柴
[00:05:55.160 --> 00:05:57.880]  以色列人曾經有一段時間
[00:05:57.880 --> 00:06:00.200]  也都被米顛人欺壓
[00:06:00.200 --> 00:06:01.760]  在痛苦的當中
[00:06:01.760 --> 00:06:04.400]  神興起士師來拯救他們
[00:06:04.400 --> 00:06:06.640]  讓他們同樣脫離幽暗
[00:06:06.640 --> 00:06:07.880]  重見光明
[00:06:07.880 --> 00:06:09.760]  神將這個作為一個比喻
[00:06:09.760 --> 00:06:12.160]  當這個鷹孩出生的時候
[00:06:12.160 --> 00:06:16.160]  以色列人同樣經歷米顛時代的拯救
[00:06:16.160 --> 00:06:19.360]  然後聖經這裡讓我們看到
[00:06:19.360 --> 00:06:21.360]  戰士穿戴的盔甲
[00:06:21.360 --> 00:06:23.360]  和所穿的軍服
[00:06:23.360 --> 00:06:25.360]  要被當柴燒
[00:06:25.360 --> 00:06:27.840]  在什麼情況底下
[00:06:27.840 --> 00:06:29.520]  戰士的盔甲
[00:06:29.520 --> 00:06:30.720]  和軍服
[00:06:30.720 --> 00:06:32.000]  會當柴燒
[00:06:32.000 --> 00:06:36.320]  如果現在
[00:06:36.320 --> 00:06:37.560]  去到31號晚上
[00:06:37.560 --> 00:06:39.560]  全世界的領袖都告訴大家
[00:06:39.560 --> 00:06:42.880]  我們決定將我們國家所有的武器燒毀
[00:06:42.880 --> 00:06:47.240]  所有的坦克
[00:06:47.240 --> 00:06:49.560]  戰艦全部都不要
[00:06:49.560 --> 00:06:53.360]  然後我們將每年的軍費預算派給大家
[00:06:53.360 --> 00:06:55.680]  很開心
[00:06:55.680 --> 00:06:59.720]  然後你想想今天是不是4月1號呢
[00:06:59.720 --> 00:07:00.400]  不是
[00:07:00.400 --> 00:07:04.320]  我相信將盔甲和軍服
[00:07:04.320 --> 00:07:05.720]  燒毀代表什麼呢?
[00:07:05.720 --> 00:07:08.200]  代表這個國家不再有任何的威脅
[00:07:08.560 --> 00:07:09.920]  不需要軍隊
[00:07:09.920 --> 00:07:11.440]  不需要武力來保護
[00:07:11.440 --> 00:07:13.840]  都能夠很開心的去生活
[00:07:13.840 --> 00:07:14.840]  當然
[00:07:14.840 --> 00:07:16.440]  對現代世界來說
[00:07:16.440 --> 00:07:17.680]  這是天方夜譚
[00:07:17.680 --> 00:07:20.160]  我們看到的軍費是越來越多
[00:07:20.160 --> 00:07:23.160]  這個世界講的是要越來越重要的
[00:07:23.160 --> 00:07:24.960]  來保持這個治安
[00:07:24.960 --> 00:07:27.840]  但這一切的出現
[00:07:27.840 --> 00:07:30.560]  都是因為這位鷹鞋的出生
[00:07:30.560 --> 00:07:33.080]  代表當這個鷹鞋出生的時候
[00:07:33.080 --> 00:07:35.240]  就能夠為當時的以色列人
[00:07:35.240 --> 00:07:38.000]  當然我們知道也是為這個世界所有的人
[00:07:38.000 --> 00:07:41.280]  帶來真真正正的平安和穩妥
[00:07:41.280 --> 00:07:44.280]  對這個鷹鞋我們一點都不陌生
[00:07:44.280 --> 00:07:45.960]  所以對當時聽的人
[00:07:45.960 --> 00:07:49.000]  他們未必能夠完全明白這個鷹鞋代表什麼
[00:07:49.000 --> 00:07:51.360]  對我們來說不陌生的緣故是因為
[00:07:51.360 --> 00:07:53.560]  過去的聖誕節的主角耶穌基督
[00:07:53.560 --> 00:07:55.800]  正是這裡所講的這位鷹鞋
[00:07:55.800 --> 00:07:57.840]  而以賽亞告訴我們
[00:07:57.840 --> 00:08:00.800]  這個鷹鞋擁有4個很重要的名字
[00:08:00.800 --> 00:08:02.800]  就是奇妙策士
[00:08:02.800 --> 00:08:04.600]  全能的神
[00:08:04.600 --> 00:08:06.320]  永在的父
[00:08:06.480 --> 00:08:08.840]  以及和平的君
[00:08:08.840 --> 00:08:12.680]  正正是這4個名字的意義
[00:08:12.680 --> 00:08:15.360]  帶來了人類重見光明
[00:08:15.360 --> 00:08:18.240]  享有喜樂以及平安的生活
[00:08:18.240 --> 00:08:22.920]  我曾經有一段大約一年左右的時間
[00:08:22.920 --> 00:08:26.080]  在一個問題青少年的營舍工作
[00:08:26.080 --> 00:08:30.800]  那個營舍外面是沒有名字的
[00:08:30.800 --> 00:08:31.920]  因為他們說
[00:08:31.920 --> 00:08:35.040]  負責人說不是很想標籤住在這裡的小孩
[00:08:37.040 --> 00:08:41.080]  住在裡面的青少年其實跟住在家裡是一樣的
[00:08:41.080 --> 00:08:44.760]  就是每天早上仍然準時起床
[00:08:44.760 --> 00:08:46.040]  回到他讀書的學校
[00:08:46.040 --> 00:08:47.520]  他們可能在不同學校上學
[00:08:47.520 --> 00:08:49.320]  回到學校上課
[00:08:49.320 --> 00:08:50.960]  放學回來做功課
[00:08:50.960 --> 00:08:51.720]  吃飯
[00:08:51.720 --> 00:08:55.640]  每晚我們都會跟他們聊聊天
[00:08:55.640 --> 00:08:57.920]  星期六就帶他們出去一些活動
[00:08:57.920 --> 00:09:00.760]  每個星期六無論什麼活動都好
[00:09:00.760 --> 00:09:03.040]  整天裡面有一個活動一定要做的
[00:09:03.040 --> 00:09:04.280]  不做他們是不開心的
[00:09:04.680 --> 00:09:07.000]  一定是帶他們去一個球場
[00:09:07.000 --> 00:09:08.960]  或者一個運動場
[00:09:08.960 --> 00:09:11.120]  給他們一些籃球的排球
[00:09:11.120 --> 00:09:14.800]  然後我們這些工作的人就站在牆上給他們扔
[00:09:14.800 --> 00:09:18.640]  這個是他們最開心的遊戲
[00:09:18.640 --> 00:09:19.560]  當然了
[00:09:19.560 --> 00:09:22.240]  他們之前我們就要學會閃避
[00:09:22.240 --> 00:09:23.640]  當然年輕好一點
[00:09:23.640 --> 00:09:26.280]  但是最後大家有一個默契的
[00:09:26.280 --> 00:09:28.000]  就是我們一定會被他們扔到幾次
[00:09:28.000 --> 00:09:29.480]  當然不是扔正的那些
[00:09:29.480 --> 00:09:31.160]  就是旁邊被他碰到那些
[00:09:31.160 --> 00:09:32.760]  你猜不到他們的力度
[00:09:32.760 --> 00:09:34.760]  是很大聲的扔到很可怕
[00:09:34.760 --> 00:09:38.960]  因為每逢星期六晚我們要跟他們深入聊天
[00:09:38.960 --> 00:09:40.960]  你不讓他們扔到那一晚就沒辦法聊了
[00:09:40.960 --> 00:09:43.280]  扔到之後他就有辦法聊了
[00:09:43.280 --> 00:09:45.600]  因為他將他的憤怒發洩了
[00:09:45.600 --> 00:09:48.280]  他就會講一下他心底的說話
[00:09:48.280 --> 00:09:51.120]  而每個月他的父母會來探望他們
[00:09:51.120 --> 00:09:55.480]  無論我們跟這些少年人聊天也好
[00:09:55.480 --> 00:09:57.680]  跟這些父母聊天也好
[00:09:57.680 --> 00:10:01.600]  兩者相差年齡可能很大
[00:10:01.600 --> 00:10:03.240]  但是都問同一個問題
[00:10:03.240 --> 00:10:04.920]  他們的問題就是
[00:10:04.920 --> 00:10:09.600]  我如何可以跟一個如此難相處的人相處下去
[00:10:09.600 --> 00:10:13.280]  父母覺得這個青少年很難相處
[00:10:13.280 --> 00:10:15.400]  可能是那些情緒問題各方面
[00:10:15.400 --> 00:10:16.880]  我覺得算了
[00:10:16.880 --> 00:10:17.640]  還是讓他在這裡
[00:10:17.640 --> 00:10:19.000]  我一個月來探望他一次
[00:10:19.000 --> 00:10:20.720]  小朋友又覺得
[00:10:20.720 --> 00:10:22.400]  父母很難相處
[00:10:22.400 --> 00:10:25.000]  我如何跟一個這麼難相處的人相處呢
[00:10:25.000 --> 00:10:28.520]  當然我相信父母將他們帶來這個形式
[00:10:28.520 --> 00:10:32.520]  其實就是希望這個形式裡面有一些人
[00:10:32.520 --> 00:10:33.880]  一些專家
[00:10:33.880 --> 00:10:36.000]  能夠幫助他們這群年輕人
[00:10:36.000 --> 00:10:38.040]  去改善他們一些情緒的情況
[00:10:38.040 --> 00:10:40.000]  以致他們可以回到家裡
[00:10:40.000 --> 00:10:42.320]  因為如果不是只有18歲
[00:10:42.320 --> 00:10:43.960]  這群青少年就要搬了
[00:10:43.960 --> 00:10:45.040]  不可以在這個形式
[00:10:45.040 --> 00:10:46.520]  他們就出去獨立生活
[00:10:46.520 --> 00:10:51.240]  其實今天生活在這個現代世界當中
[00:10:51.240 --> 00:10:54.280]  每一個人我們都希望找到不同的專家
[00:10:54.280 --> 00:10:57.840]  來幫助我們去解決人生當中很多的難處
[00:10:58.520 --> 00:11:00.360]  世界各地如果我們留意新聞
[00:11:00.360 --> 00:11:01.200]  我們就發覺
[00:11:01.200 --> 00:11:03.680]  其實世界各地都在找一些專家
[00:11:03.680 --> 00:11:05.600]  特別是在政治上的專家
[00:11:05.600 --> 00:11:09.360]  能夠去治理好一個國家或者一個地圖
[00:11:09.360 --> 00:11:10.840]  讓住在那裡的人
[00:11:10.840 --> 00:11:12.800]  能夠安安樂樂地生活
[00:11:12.800 --> 00:11:14.640]  但是我們發覺不容易
[00:11:14.640 --> 00:11:16.400]  我們縱觀世界
[00:11:16.400 --> 00:11:18.960]  似乎沒有什麼地方是擔保
[00:11:18.960 --> 00:11:20.640]  一定治理得好
[00:11:20.640 --> 00:11:23.560]  一定是讓人可以好地來生活
[00:11:23.560 --> 00:11:26.080]  另外我們現在生活在香港
[00:11:26.080 --> 00:11:28.840]  有時候我們都希望有一些好的教育的專家
[00:11:28.840 --> 00:11:31.600]  幫助我們能夠找到一套
[00:11:31.600 --> 00:11:34.760]  不需要再改變的教育方法
[00:11:34.760 --> 00:11:37.080]  特別是如果我們當中是做老師的
[00:11:37.080 --> 00:11:38.240]  第一件事我們就會明白
[00:11:38.240 --> 00:11:42.040]  就是過去這十幾年不斷改變的一些東西
[00:11:42.040 --> 00:11:44.720]  因為我們找到一套完美的教育方法
[00:11:44.720 --> 00:11:47.160]  不單止是教育方法
[00:11:47.160 --> 00:11:48.920]  就算是我們的小朋友一樣
[00:11:48.920 --> 00:11:51.000]  面對教育那個難處的時候
[00:11:51.000 --> 00:11:54.440]  於是從小我們就要訓練我們的小朋友
[00:11:54.440 --> 00:11:55.240]  很能打的
[00:11:55.640 --> 00:11:58.880]  以致他們能夠進到他們想進的學校
[00:11:58.880 --> 00:12:00.960]  我有一次去探望一個姐妹
[00:12:00.960 --> 00:12:01.960]  她剛剛生了嬰兒
[00:12:01.960 --> 00:12:02.760]  我去探望她
[00:12:02.760 --> 00:12:03.880]  我去問她
[00:12:03.880 --> 00:12:05.520]  嬰兒改名了嗎?
[00:12:05.520 --> 00:12:06.080]  她說還沒有
[00:12:06.080 --> 00:12:07.360]  不過朋友催我快一點
[00:12:07.360 --> 00:12:08.960]  我說為什麼朋友催你快一點呢?
[00:12:08.960 --> 00:12:10.480]  她說我快點改了名
[00:12:10.480 --> 00:12:12.560]  拿出生證就拿去幼稚園排隊
[00:12:12.560 --> 00:12:14.200]  真是慘啊
[00:12:14.200 --> 00:12:15.920]  你還在醫院
[00:12:15.920 --> 00:12:16.680]  你還躺在那裡
[00:12:16.680 --> 00:12:17.520]  剛剛才生出來
[00:12:17.520 --> 00:12:18.720]  這麼快就要想這件事
[00:12:18.720 --> 00:12:24.160]  我們又想有一些好的經濟上的專家
[00:12:24.160 --> 00:12:26.200]  讓我們能夠有一個穩定
[00:12:26.200 --> 00:12:28.680]  又穩妥的生活環境
[00:12:28.680 --> 00:12:31.520]  在當中不需要有太多的憂慮和難處
[00:12:31.520 --> 00:12:33.760]  有一次我去一家銀行
[00:12:33.760 --> 00:12:35.400]  有一個人就說
[00:12:35.400 --> 00:12:36.200]  他說吳先生
[00:12:36.200 --> 00:12:38.720]  不如幫你做一個退休計劃
[00:12:38.720 --> 00:12:40.520]  說完一輪之後就告訴我
[00:12:40.520 --> 00:12:41.880]  他說這個退休計劃很好的
[00:12:41.880 --> 00:12:44.560]  就是由你65歲開始到你100歲不死
[00:12:44.560 --> 00:12:46.160]  每個月都有3,000元給你的
[00:12:46.160 --> 00:12:49.080]  然後我說好啊
[00:12:49.080 --> 00:12:50.680]  你告訴我那個計劃是怎麼樣的
[00:12:50.680 --> 00:12:52.800]  他說你先給我一筆這樣的錢
[00:12:53.400 --> 00:12:55.240]  然後你每個月給我多少錢
[00:12:55.240 --> 00:12:55.880]  OK
[00:12:55.880 --> 00:12:58.840]  然後我就保證你每個月都有3,000元收
[00:12:58.840 --> 00:12:59.600]  那我問他
[00:12:59.600 --> 00:13:01.560]  如果我65歲66歲死了
[00:13:01.560 --> 00:13:02.320]  我太太可以繼續拿嗎
[00:13:02.320 --> 00:13:03.280]  他說那不行
[00:13:03.280 --> 00:13:04.640]  那我繼續不要不著數
[00:13:04.640 --> 00:13:05.640]  給你一大筆錢
[00:13:05.640 --> 00:13:08.000]  我看完他那筆錢之後
[00:13:08.000 --> 00:13:09.280]  我就跟他說不要浪費時間了
[00:13:09.280 --> 00:13:10.360]  我沒有這筆錢
[00:13:10.360 --> 00:13:14.120]  原來他只不過跟我做一個儲蓄而已
[00:13:14.120 --> 00:13:16.600]  然後他就好像幫我解決了這些問題
[00:13:16.600 --> 00:13:18.800]  當然他也沒有惡意的
[00:13:18.800 --> 00:13:20.080]  他真的在他的想法裡面
[00:13:20.080 --> 00:13:21.800]  他覺得只要你做到這件事
[00:13:21.800 --> 00:13:24.080]  你將來的生活就會有這樣的保障
[00:13:24.080 --> 00:13:27.560]  生活在大城市裡面
[00:13:27.560 --> 00:13:30.240]  更加我們在人生裡面遇到很多感情
[00:13:30.240 --> 00:13:32.080]  家庭、工作、情緒上面
[00:13:32.080 --> 00:13:33.480]  很多的大大小小的問題
[00:13:33.480 --> 00:13:37.480]  我們很想找到一個輔導上面的專家來幫助我們
[00:13:37.480 --> 00:13:39.440]  我們很想找到一個輔導專家
[00:13:39.440 --> 00:13:40.480]  你一告訴他什麼問題
[00:13:40.480 --> 00:13:42.120]  他馬上就幫你解決了
[00:13:42.120 --> 00:13:43.480]  不過這個世界上是沒有的
[00:13:43.480 --> 00:13:47.320]  無論你找一個多出名的專家也好
[00:13:47.320 --> 00:13:50.280]  基本上他不會馬上就幫到你
[00:13:50.280 --> 00:13:51.440]  去解決你的問題
[00:13:52.800 --> 00:13:56.320]  有一次我同學教我輔導的老師
[00:13:56.320 --> 00:13:58.240]  他是一個在香港也很出名的
[00:13:58.240 --> 00:14:00.240]  一個家庭婚姻輔導的專家
[00:14:00.240 --> 00:14:02.320]  我們同學經常跟他聊天
[00:14:02.320 --> 00:14:03.880]  老師你也好
[00:14:03.880 --> 00:14:05.360]  你一定家庭美滿
[00:14:05.360 --> 00:14:06.480]  不會吵架
[00:14:06.480 --> 00:14:07.720]  夫妻和諧
[00:14:07.720 --> 00:14:10.440]  他說什麼不吵
[00:14:10.440 --> 00:14:11.960]  他說還要大聲一點就能吵
[00:14:11.960 --> 00:14:13.160]  還能吵得多
[00:14:13.160 --> 00:14:13.720]  不過他是這樣
[00:14:13.720 --> 00:14:14.880]  專家有好處
[00:14:14.880 --> 00:14:16.880]  知道什麼時候要去找另外一個專家
[00:14:16.880 --> 00:14:19.680]  在那個專家的幫助下
[00:14:19.680 --> 00:14:21.680]  我們夫婦好好的聊一下那個問題
[00:14:22.800 --> 00:14:24.800]  不是說這批人沒有知識
[00:14:24.800 --> 00:14:25.800]  他們有一定的知識
[00:14:25.800 --> 00:14:27.120]  有一定的專業
[00:14:27.120 --> 00:14:28.800]  只不過我們很明白
[00:14:28.800 --> 00:14:30.800]  其實人有我們的限制
[00:14:30.800 --> 00:14:33.280]  所以聖經裡面告訴我們
[00:14:33.280 --> 00:14:35.800]  只有耶穌基督這位誕生的嬰孩
[00:14:35.800 --> 00:14:38.800]  是一位奇妙的測試
[00:14:38.800 --> 00:14:39.800]  奇妙的意思是說
[00:14:39.800 --> 00:14:40.800]  祂是一個不平凡
[00:14:40.800 --> 00:14:44.800]  消煩脫俗獨特而令人驚嘆的意思
[00:14:44.800 --> 00:14:47.800]  就是說祂是超越了人所能夠想到的
[00:14:47.800 --> 00:14:49.800]  那些謀略那些智慧
[00:14:49.800 --> 00:14:50.800]  祂也擁有
[00:14:51.800 --> 00:14:55.800]  只有祂能夠勝過世上一切的測試
[00:14:55.800 --> 00:14:57.800]  而測試這裡說到
[00:14:57.800 --> 00:14:59.800]  是有真智慧有謀略的顧問
[00:14:59.800 --> 00:15:01.800]  導師、教師或者輔導者
[00:15:01.800 --> 00:15:04.800]  如果我們來看方書的時候
[00:15:04.800 --> 00:15:06.800]  我們就發覺當耶穌基督出來傳道
[00:15:06.800 --> 00:15:07.800]  在加伯隆
[00:15:07.800 --> 00:15:08.800]  在加利利一帶來傳
[00:15:08.800 --> 00:15:10.800]  特別是在加伯隆
[00:15:10.800 --> 00:15:12.800]  當他來宣講神的信息的時候
[00:15:12.800 --> 00:15:13.800]  那裡的人覺得
[00:15:13.800 --> 00:15:16.800]  這個人為什麼他的說話
[00:15:16.800 --> 00:15:18.800]  他對我們問題的回應
[00:15:18.800 --> 00:15:19.800]  或者他說出來的話
[00:15:19.800 --> 00:15:20.800]  那麼觸動我們的心
[00:15:20.800 --> 00:15:22.800]  是過往那些文士
[00:15:22.800 --> 00:15:24.800]  那些拉比不能夠做得到的
[00:15:24.800 --> 00:15:26.800]  這個正正表達了
[00:15:26.800 --> 00:15:28.800]  耶穌基督這位奇妙的測試
[00:15:28.800 --> 00:15:32.800]  祂能夠真正的去幫助我們去改變
[00:15:32.800 --> 00:15:35.800]  去面對我們人生各樣的挑戰
[00:15:35.800 --> 00:15:38.800]  祂不單止有智慧
[00:15:38.800 --> 00:15:39.800]  不單止令人驚嘆
[00:15:39.800 --> 00:15:42.800]  更加是因為祂是一位全能的神
[00:15:42.800 --> 00:15:44.800]  擁有知識重要
[00:15:44.800 --> 00:15:45.800]  擁有智慧重要
[00:15:45.800 --> 00:15:47.800]  但是如果祂不是全能的時候
[00:15:47.800 --> 00:15:48.800]  祂有很多的局限
[00:15:48.800 --> 00:15:49.800]  但是聖經告訴我們
[00:15:49.800 --> 00:15:51.800]  這位生出來的BB
[00:15:51.800 --> 00:15:52.800]  這位的嬰孩
[00:15:52.800 --> 00:15:53.800]  是一位全能的神
[00:15:53.800 --> 00:15:58.800]  剛才在祈禱的時候
[00:15:58.800 --> 00:15:59.800]  主席也提到了
[00:15:59.800 --> 00:16:02.800]  伊斯蘭國的問題
[00:16:02.800 --> 00:16:05.800]  我想面對國際上很多的困難
