
[00:00:00.000 --> 00:00:01.720]  HELLO 各位聽衆朋友們好
[00:06:53.640 --> 00:06:58.400]  聖經對天堂、天國的描寫不是很多
[00:06:58.400 --> 00:07:02.000]  大部分都是記載在《啓示錄》裏面
[00:07:02.000 --> 00:07:05.720]  司徒約翰在聖靈的感動下
[00:07:05.720 --> 00:07:09.000]  用當時他所認知和能夠體驗到
[00:07:09.000 --> 00:07:14.400]  最美麗、最珍貴、最輝煌的事物
[00:07:14.400 --> 00:07:15.840]  來迎榮天堂
[00:07:15.840 --> 00:07:19.240]  好像我後面這個背景是不是很輝煌呢?
[00:07:19.240 --> 00:07:22.440]  而上帝會讓一些人
[00:07:22.440 --> 00:07:26.000]  可以得着這個不能夠扭壞、不能夠沾污
[00:07:26.000 --> 00:07:30.280]  不會衰殘、存留在天上的基業
[00:07:30.280 --> 00:07:31.440]  在那裏
[00:07:31.440 --> 00:07:36.800]  我們將會享受到一個完全滿足的人生
[00:07:36.800 --> 00:07:38.960]  喜樂的生活
[00:07:38.960 --> 00:07:41.760]  首先天堂到底的生活是怎麼樣的呢?
[00:07:41.760 --> 00:07:45.160]  首先我相信天堂裏面大家經常會說
[00:07:45.160 --> 00:07:46.800]  只有安息
[00:07:46.800 --> 00:07:51.520]  安息不是什麼都不做
[00:07:51.520 --> 00:07:54.560]  這裏所謂的安息其實是氣息
[00:07:54.560 --> 00:07:55.800]  休息的氣
[00:07:55.800 --> 00:07:59.560]  讓身體、心靈都感到很舒暢
[00:07:59.560 --> 00:08:03.840]  很輕散、很愉快
[00:08:03.840 --> 00:08:06.200]  有一箇中學同學
[00:08:06.200 --> 00:08:07.840]  幾年前遇到的
[00:08:07.840 --> 00:08:12.160]  送了幾個裝飾的牌匾給我們
[00:08:12.160 --> 00:08:14.800]  我將它掛在後院的籬笆上
[00:08:14.800 --> 00:08:16.400]  這個牌匾是什麼呢?
[00:08:16.400 --> 00:08:20.040]  第一個是Relax
[00:08:20.040 --> 00:08:25.400]  第二個是Enjoy
[00:08:25.400 --> 00:08:30.200]  第三個是Indulge
[00:08:30.200 --> 00:08:32.200]  我將它翻譯成什麼呢?
[00:08:32.200 --> 00:08:33.800]  大家都知道
[00:08:33.800 --> 00:08:35.760]  就是放鬆、Relax
[00:08:35.760 --> 00:08:40.560]  然後是享受和眷戀
[00:08:40.560 --> 00:08:42.640]  等下節目跟大家分享一下
[00:08:42.640 --> 00:08:44.360]  這幾個月裏
[00:08:44.360 --> 00:08:47.520]  我和師母多了時間
[00:08:47.520 --> 00:08:48.960]  去整一整後院
[00:08:48.960 --> 00:08:52.360]  所以我們現在用了很多時間在後花園裏
[00:08:52.360 --> 00:08:55.280]  每一次當我和師母坐在後花園裏的時候
[00:08:55.280 --> 00:08:58.720]  白天很多時候看到藍天白雲
[00:08:58.720 --> 00:09:00.080]  以前沒有留意到
[00:09:00.080 --> 00:09:01.160]  現在還留意到
[00:09:01.160 --> 00:09:04.120]  那些大小不同的雀鳥
[00:09:04.120 --> 00:09:07.880]  時不時在天空或者在我們眼前飛過
[00:09:07.880 --> 00:09:11.240]  遠有潛不起伏的山柚
[00:09:11.240 --> 00:09:16.360]  近有我們剛剛栽種的增鹽豆裏的花朵
[00:09:16.360 --> 00:09:20.520]  我和師母都感到坐在那裏的時候很放鬆
[00:09:20.520 --> 00:09:22.200]  我們又很Enjoy
[00:09:22.200 --> 00:09:23.800]  而且更加什麼呢?
[00:09:23.800 --> 00:09:26.280]  就是眷戀的生活
[00:09:26.280 --> 00:09:30.600]  於是我和師母差不多變成半個亞當和夏娃
[00:09:30.600 --> 00:09:35.360]  在家裏做園丁
[00:09:35.360 --> 00:09:37.440]  但是我想告訴大家
[00:09:37.440 --> 00:09:42.800]  我們在天堂所享受到的那種安息和暢快的感覺
[00:09:42.800 --> 00:09:47.800]  將會比現在我們所能夠想象到、所能夠享受到的
[00:09:47.800 --> 00:09:51.520]  是超出千百萬倍
[00:09:51.520 --> 00:09:55.200]  令到我們不會眷戀現在很棒、很舒服、很好
[00:09:55.200 --> 00:09:57.520]  No,沒錯,不錯的,是挺好的
[00:09:57.520 --> 00:09:59.520]  但是和天堂相比
[00:09:59.520 --> 00:10:03.400]  實在相差太遠太遠
[00:10:03.400 --> 00:10:08.280]  第二樣東西我們在天堂裏面會做的是什麼呢?
[00:10:08.280 --> 00:10:09.280]  讚美上帝
[00:10:09.280 --> 00:10:11.280]  大家可能想到、猜到也未定
[00:10:11.280 --> 00:10:13.200]  有人都這樣說
[00:10:13.200 --> 00:10:14.720]  在天堂的時候
[00:10:14.720 --> 00:10:16.720]  我們每天都會坐在雲上
[00:10:16.720 --> 00:10:18.840]  唱詩讚美上帝
[00:10:18.840 --> 00:10:21.240]  直到永遠
[00:10:21.240 --> 00:10:23.040]  如果是這樣的話
[00:10:23.040 --> 00:10:25.680]  過了不久我們可能會發現
[00:10:25.680 --> 00:10:28.480]  挺悶的,又在唱歌讚美
[00:10:28.480 --> 00:10:30.240]  甚至可能覺得
[00:10:30.240 --> 00:10:32.440]  和在地獄沒什麼區別
[00:10:32.440 --> 00:10:34.240]  不過一個在天上光明中
[00:10:34.240 --> 00:10:36.240]  一個在地下暗裏
[00:10:36.240 --> 00:10:42.160]  可能大家都有這樣的經驗
[00:10:42.160 --> 00:10:43.880]  過去這幾個月
[00:10:43.880 --> 00:10:45.240]  因爲COVID-19的緣故
[00:10:45.240 --> 00:10:49.080]  其實我和師母都有超過六個月
[00:10:49.080 --> 00:10:51.880]  沒有在外面的餐廳喫東西
[00:10:51.880 --> 00:10:53.640]  試過一次的
[00:10:53.640 --> 00:10:55.640]  爲什麼呢?剛好那天在家裏停電
[00:10:55.640 --> 00:10:56.640]  而且天氣很熱
[00:10:56.640 --> 00:10:59.640]  逼不得已我們要開車到處去兜風
[00:10:59.640 --> 00:11:00.640]  充手機電
[00:11:00.640 --> 00:11:03.360]  結果在外面露天
[00:11:03.360 --> 00:11:05.080]  喫了一餐
[00:11:05.080 --> 00:11:06.800]  當然在家裏面來說
[00:11:06.800 --> 00:11:08.800]  外賣也試過買幾次
[00:11:08.800 --> 00:11:10.960]  三、四次
[00:11:10.960 --> 00:11:13.400]  但是其實大部分時間在家裏面來說
[00:11:13.400 --> 00:11:15.680]  我們兩夫妻都是喫得很簡單的
[00:11:15.680 --> 00:11:17.200]  有時候喫三文治
[00:11:17.200 --> 00:11:20.200]  有時候喫米粉、麪條
[00:11:20.200 --> 00:11:23.400]  不過我想跟大家說一句
[00:11:23.400 --> 00:11:25.160]  我和師母每一次喫午餐
[00:11:25.160 --> 00:11:27.320]  或者是喫晚餐的時候
[00:11:27.320 --> 00:11:29.000]  都十分感人
[00:11:29.000 --> 00:11:32.240]  師母最近更加經常舉手
[00:11:32.240 --> 00:11:33.640]  借飯祈禱
[00:11:33.640 --> 00:11:35.840]  感謝天父上帝
[00:11:35.840 --> 00:11:37.840]  供應我們每天的飲食
[00:11:37.840 --> 00:11:38.440]  爲什麼呢?
[00:11:38.440 --> 00:11:41.720]  因爲上帝其實不單供應我們每天的飲食
[00:11:41.720 --> 00:11:43.440]  祂還讓我們看到
[00:11:43.440 --> 00:11:44.440]  祂在我們生活當中
[00:11:44.440 --> 00:11:48.520]  各方面賜給我們很多很多的恩典
[00:11:48.520 --> 00:11:49.800]  所以事實上現在
[00:11:49.800 --> 00:11:52.440]  我和師母每天都在感謝
[00:11:52.440 --> 00:11:53.920]  讚美上帝當中
[00:11:53.920 --> 00:11:56.720]  是過生活的
[00:11:56.720 --> 00:12:01.440]  原來只要我們學會去欣賞上帝的作爲
[00:12:01.440 --> 00:12:04.320]  看到上帝給我們的祝福
[00:12:04.320 --> 00:12:07.240]  無論我們的處境是好是壞
[00:12:07.240 --> 00:12:12.120]  我們的苦難有多大或者是多小
[00:12:12.120 --> 00:12:17.400]  我們現在已經可以天天去感謝和讚美上帝了
[00:12:17.400 --> 00:12:19.400]  而我相信在天堂裏面
[00:12:19.400 --> 00:12:21.640]  即是我們面對面看到上帝
[00:12:21.640 --> 00:12:23.280]  很多事情可以搞清楚
[00:12:23.280 --> 00:12:29.160]  我們會全面去認識上帝的偉大和能力
[00:12:29.160 --> 00:12:30.720]  而更加重要的是什麼呢?
[00:12:30.720 --> 00:12:32.400]  我們會更深體會到
[00:12:32.400 --> 00:12:34.880]  祂對我們每一個人的愛
[00:12:34.880 --> 00:12:37.120]  我們必定會感恩讚美不絕
[00:12:37.120 --> 00:12:38.080]  在那個時間
[00:12:38.080 --> 00:12:40.520]  其實天天感謝讚美上帝
[00:12:40.520 --> 00:12:42.200]  是我們生活的常態
[00:12:42.200 --> 00:12:43.000]  現在也可以了
[00:12:43.000 --> 00:12:44.800]  到時更加重要
[00:12:44.800 --> 00:12:47.520]  而我們感謝讚美上帝的內容
[00:12:47.520 --> 00:12:48.840]  我告訴大家
[00:12:48.840 --> 00:12:51.240]  我估計更加會天天新鮮
[00:12:51.240 --> 00:12:52.840]  因爲上帝太偉大了
[00:12:52.840 --> 00:12:54.280]  祂是全知全能的
[00:12:54.280 --> 00:12:57.320]  我們一生一世認識不遠的
[00:12:57.320 --> 00:13:00.320]  所以我們不會因爲感謝讚美而厭煩
[00:13:00.320 --> 00:13:03.520]  因爲每天可能我們都有新的發現
[00:13:03.520 --> 00:13:06.640]  而第三樣在天堂裏面我們要做什麼呢?
[00:13:06.640 --> 00:13:08.760]  就是服侍上帝
[00:13:08.760 --> 00:13:09.720]  弟兄姊妹
[00:13:09.720 --> 00:13:13.480]  聖經將天堂形容爲新天新地
[00:13:13.480 --> 00:13:14.680]  或者叫天國
[00:13:14.680 --> 00:13:19.640]  是由上帝管治的一個全新的世界
[00:13:19.640 --> 00:13:23.360]  我們從耶穌
[00:13:23.360 --> 00:13:24.320]  講比喻
[00:13:24.320 --> 00:13:26.000]  有分錢給僕人的比喻
[00:13:26.000 --> 00:13:28.200]  有差派僕人去管理產業的比喻
[00:13:28.200 --> 00:13:29.800]  從這些比喻當中
[00:13:29.800 --> 00:13:32.720]  其實我們不難發覺耶穌告訴我們
[00:13:32.720 --> 00:13:35.600]  在他回來德國的時候
[00:13:35.880 --> 00:13:40.440]  是將會按照僕人的忠心和工作的表現
[00:13:40.440 --> 00:13:42.080]  去獎賞僕人的
[00:13:42.080 --> 00:13:46.440]  好的僕人除了可以跟他一起享受筵席之外
[00:13:46.440 --> 00:13:47.360]  這個愛筵
[00:13:47.360 --> 00:13:49.120]  大家很享受
[00:13:49.120 --> 00:13:50.320]  是一個好的團契
[00:13:50.320 --> 00:13:56.360]  還會被分配去管理更多的盛事
[00:13:56.360 --> 00:13:58.160]  以及做更大的工作
[00:13:58.160 --> 00:14:01.480]  所以我相信我們將來在天國裏面的時候
[00:14:01.480 --> 00:14:03.440]  就不會是無所事事的
[00:14:03.440 --> 00:14:06.760]  翹起手按一下腳過一輩子
[00:14:06.760 --> 00:14:07.760]  不是過一輩子
[00:14:07.760 --> 00:14:09.560]  是永世
[00:14:09.560 --> 00:14:10.920]  不會的
[00:14:10.920 --> 00:14:12.440]  我們不會無所事事的
[00:14:12.440 --> 00:14:16.200]  我們除了在上面可以很放鬆
[00:14:16.200 --> 00:14:18.040]  很享受
[00:14:18.040 --> 00:14:23.040]  以及隨時感謝讚美上帝之外
[00:14:23.040 --> 00:14:24.920]  我們在天國裏面的時候
[00:14:24.920 --> 00:14:26.840]  在毫無壓力之下
[00:14:26.840 --> 00:14:28.360]  因爲沒有民族社的糾紛
[00:14:28.360 --> 00:14:29.600]  沒有罪惡
[00:14:29.600 --> 00:14:32.680]  沒有現在我們所有的政治
[00:14:33.800 --> 00:14:35.880]  我們會在毫無壓力之下
[00:14:35.880 --> 00:14:40.160]  去服侍上帝讓每一個在天國裏面生活的人
[00:14:40.160 --> 00:14:43.760]  都可以過一個平安喜樂的日子
[00:14:43.760 --> 00:14:48.240]  這就是爲什麼保羅華現在開始體會到
[00:14:48.240 --> 00:14:51.840]  保羅他情願離世與主同住
[00:14:51.840 --> 00:14:53.880]  因爲這是好得無比的
[00:14:53.880 --> 00:14:55.360]  所以弟兄姐妹
[00:14:55.360 --> 00:14:56.360]  我們信耶穌的人
[00:14:56.360 --> 00:14:58.120]  我們基督徒是不怕死的
[00:14:58.120 --> 00:14:59.920]  因爲原來我們知道
[00:14:59.920 --> 00:15:03.320]  死亡只是我們進入天國的一道門
[00:15:03.600 --> 00:15:04.600]  一道門打開
[00:15:04.600 --> 00:15:05.280]  進去吧
[00:15:05.280 --> 00:15:08.600]  天國纔是我們真正的家鄉
[00:15:08.600 --> 00:15:11.120]  我們在那裏纔有真正的幸福
[00:15:11.120 --> 00:15:12.360]  而這些幸福
[00:15:12.360 --> 00:15:14.480]  是超乎我們的思想能夠想盡
[00:15:14.480 --> 00:15:15.000]  能夠了解
[00:15:15.000 --> 00:15:15.840]  能夠明白
[00:15:15.840 --> 00:15:17.080]  能夠體會
[00:15:17.080 --> 00:15:19.920]  讓我們所知道的明白到一切
[00:15:19.920 --> 00:15:21.520]  最美的最好的
[00:15:21.520 --> 00:15:22.440]  也是
[00:15:22.440 --> 00:15:23.840]  千百萬倍
[00:15:23.840 --> 00:15:25.320]  美千百萬倍
[00:15:25.320 --> 00:15:28.400]  是難以用我們現時所有的言語
[00:15:28.400 --> 00:15:30.040]  去形容和表達的
[00:15:30.040 --> 00:15:32.960]  到時我們就會在這樣一個環境裏面
[00:15:32.960 --> 00:15:33.960]  去生活
[00:15:33.960 --> 00:15:37.880]  我不知道大家是否嚮往這種生活呢?
[00:15:37.880 --> 00:15:41.400]  不知道大家是否已經擁有盼望
[00:15:41.400 --> 00:15:46.000]  你是否正在等候上帝應許的實現呢?
[00:15:46.000 --> 00:15:48.640]  我希望你的答案是
[00:15:48.640 --> 00:15:49.280]  是的
[00:15:49.280 --> 00:15:51.320]  我很肯定
[00:15:51.320 --> 00:15:53.600]  我已經擁有活的盼望
[00:15:53.600 --> 00:15:57.280]  我正在等候上帝爲我們預備了
[00:15:57.280 --> 00:15:58.680]  爲我們留下的
[00:15:58.680 --> 00:16:01.440]  在天上的產業
[00:16:03.360 --> 00:16:05.080]  那麼我們在什麼時候
[00:16:05.080 --> 00:16:06.600]  我們又怎樣才知道
[00:16:06.600 --> 00:16:09.560]  我們必定可以上天堂
[00:16:09.560 --> 00:16:10.560]  進天國
[00:16:10.560 --> 00:16:14.200]  得到上帝爲我們每個人預備的產業呢?
[00:16:14.200 --> 00:16:16.200]  我們看第三節
[00:16:16.200 --> 00:16:18.200]  再看看第三節聖經裏面怎樣說的
[00:16:18.200 --> 00:16:19.560]  答案在那裏
[00:16:19.560 --> 00:16:20.440]  聖經說
[00:16:20.440 --> 00:16:24.160]  「願衆贊歸於我們主耶穌基督的父神
[00:16:24.160 --> 00:16:26.560]  祂曾照自己的大連文
[00:16:26.560 --> 00:16:29.720]  即耶穌基督從死裏復活
[00:16:29.720 --> 00:16:32.040]  是重生了我們
[00:16:32.040 --> 00:16:35.000]  叫我們有活潑的盼望」
[00:16:35.000 --> 00:16:38.000]  原來只有重生得救
[00:16:38.000 --> 00:16:39.800]  得救重生的人
[00:16:39.800 --> 00:16:41.960]  纔會有活盼望
[00:16:41.960 --> 00:16:43.400]  聖經說
[00:16:43.400 --> 00:16:45.080]  這是出於上帝的大連文
[00:16:45.080 --> 00:16:46.920]  不是由於你努力
[00:16:46.920 --> 00:16:48.040]  怎樣去做一個好人
[00:16:48.040 --> 00:16:52.200]  而是藉着耶穌基督復活的能力
[00:16:52.200 --> 00:16:54.000]  使我們能夠重生
[00:16:54.000 --> 00:16:55.920]  先幾個星期
[00:16:55.920 --> 00:16:56.680]  如果大家記得
[00:16:56.680 --> 00:16:59.960]  李牧師和大家解釋什麼是重生的時候
[00:16:59.960 --> 00:17:03.080]  重生既不是好像尼哥帝母所想的
[00:17:03.080 --> 00:17:05.400]  走回到媽媽的肚子裏再生出來一次
[00:17:05.400 --> 00:17:08.800]  也不是第二個改革的機會
[00:17:08.800 --> 00:17:11.040]  讓我們可以重新做人
[00:17:11.040 --> 00:17:11.760]  再來一個
[00:17:11.760 --> 00:17:12.680]  不是
[00:17:12.680 --> 00:17:15.120]  聖經裏所說的重生
[00:17:15.120 --> 00:17:16.720]  是從聖靈而生
[00:17:16.720 --> 00:17:19.920]  被聖靈改造而成爲一個新人
[00:17:19.920 --> 00:17:22.840]  就好像《哥林德後書》五章十七節裏所說的
[00:17:22.840 --> 00:17:24.120]  「若有人在基督裏
[00:17:24.120 --> 00:17:25.840]  他就是一個新造的人
[00:17:25.840 --> 00:17:26.920]  舊事已過
[00:17:26.920 --> 00:17:28.760]  都變成新的了」
[00:17:29.120 --> 00:17:30.160]  完全的翻身
[00:17:30.160 --> 00:17:31.360]  舊事已過
[00:17:31.360 --> 00:17:32.160]  都成新的了
[00:17:32.160 --> 00:17:34.240]  三年前
[00:17:34.240 --> 00:17:35.480]  2017年的時候
[00:17:35.480 --> 00:17:37.400]  Lightweight Research
[00:17:37.400 --> 00:17:41.360]  曾經做了一個調查研究
