
[00:00:00.000 --> 00:00:02.960]  今天我們分享的題目是
[00:03:47.360 --> 00:03:49.960]  哇!我都信了主很多年了
[00:03:49.960 --> 00:03:50.660]  都不知道為什麼
[00:03:50.660 --> 00:03:53.360]  我總是好像經歷不了神的豐盛一樣
[00:03:53.360 --> 00:03:54.360]  但是我聽他們說
[00:03:54.360 --> 00:03:56.760]  他們的生命是很精彩的
[00:03:56.760 --> 00:03:57.560]  我聽他們說
[00:03:57.560 --> 00:03:59.860]  他們的生命是經歷了很多恩典的
[00:03:59.860 --> 00:04:01.660]  但是為什麼好像我的生命
[00:04:01.660 --> 00:04:05.260]  我經常都好像經歷不了神的豐盛一樣呢?
[00:04:05.260 --> 00:04:06.760]  今天我們的題目
[00:04:06.760 --> 00:04:09.160]  叫做《彭信得著應許》
[00:04:09.160 --> 00:04:11.360]  我們會在《若書雅記》第十七章
[00:04:11.360 --> 00:04:14.060]  到第十八章一段的經文裡面
[00:04:14.060 --> 00:04:16.560]  我們看究竟我們的生命
[00:04:16.560 --> 00:04:18.360]  怎麼樣能夠得著
[00:04:18.360 --> 00:04:21.660]  神應許的豐盛的生命
[00:04:21.660 --> 00:04:23.860]  大家想不想?
[00:04:23.860 --> 00:04:25.260]  一般般而已
[00:04:25.260 --> 00:04:26.860]  跟叉叉咖差不多
[00:04:26.860 --> 00:04:29.160]  不是!我們想的
[00:04:29.160 --> 00:04:31.560]  所以我們一起帶著期待
[00:04:31.560 --> 00:04:33.960]  進到今天神的經文裡面
[00:04:33.960 --> 00:04:36.260]  今天我們分享的第一件事
[00:04:36.260 --> 00:04:38.560]  是為主增賤
[00:04:38.560 --> 00:04:41.060]  我們一起讀十七章的十四
[00:04:41.060 --> 00:04:42.260]  到第十八節
[00:04:42.260 --> 00:04:42.760]  一起讀
[00:04:42.760 --> 00:04:46.860]  「若失的子孫對若書雅說
[00:04:46.860 --> 00:04:50.560]  耶和華到如今既然賜福於我們
[00:04:50.560 --> 00:04:52.960]  我們也族大人多
[00:04:52.960 --> 00:04:56.360]  你為什麼僅將一溝一段之地
[00:04:56.360 --> 00:04:58.360]  分給我們為業呢?
[00:04:58.360 --> 00:04:59.560]  若書雅說
[00:04:59.560 --> 00:05:02.160]  你們如果族大人多
[00:05:02.160 --> 00:05:04.760]  嫌以法廉山地宅少
[00:05:04.760 --> 00:05:07.060]  就可以上比利洗人
[00:05:07.060 --> 00:05:08.860]  利佛陰人之地
[00:05:08.860 --> 00:05:12.260]  在船林中砍伐樹木」
[00:05:12.260 --> 00:05:13.960]  「若失的子孫說
[00:05:13.960 --> 00:05:16.460]  那山地容不下我們
[00:05:16.460 --> 00:05:19.060]  並且住平原的迦南人
[00:05:19.060 --> 00:05:23.260]  就是住伯善和屬伯氏的鎮士
[00:05:23.260 --> 00:05:25.760]  並住耶斯列平原的人
[00:05:25.760 --> 00:05:27.360]  都有鐵車」
[00:05:27.360 --> 00:05:31.960]  「若書雅對若失家就是以法廉和馬來西人說
[00:05:31.960 --> 00:05:33.960]  你是族大人多
[00:05:33.960 --> 00:05:35.560]  並且強盛
[00:05:35.560 --> 00:05:38.360]  不可僅有一溝之地
[00:05:38.360 --> 00:05:40.560]  山地也要歸你
[00:05:40.560 --> 00:05:43.860]  須是樹林你也可以砍伐
[00:05:43.860 --> 00:05:46.260]  靠近之地必歸你
[00:05:46.260 --> 00:05:48.260]  迦南人須有鐵車
[00:05:48.260 --> 00:05:49.760]  須是強盛
[00:05:49.760 --> 00:05:52.660]  你也能把他們趕出去」
[00:05:52.660 --> 00:05:54.260]  今天我們看完經文的時候
[00:05:54.260 --> 00:05:55.460]  我們發現第一件事
[00:05:55.460 --> 00:05:57.160]  就是有兩個支派
[00:05:57.160 --> 00:05:58.960]  他們是若失的子孫
[00:05:58.960 --> 00:06:01.860]  就是馬來西和以法廉支派
[00:06:01.860 --> 00:06:03.560]  他們來見若書雅
[00:06:03.560 --> 00:06:05.560]  他們來見若書雅說什麼呢?
[00:06:05.560 --> 00:06:07.160]  他說:若書雅
[00:06:07.160 --> 00:06:09.660]  我們族大人多
[00:06:09.660 --> 00:06:12.360]  這是耶和華賜給我們的福
[00:06:12.360 --> 00:06:17.160]  為什麼你只分這麼少地給我們呢?
[00:06:17.160 --> 00:06:19.060]  我們再看文述記
[00:06:19.060 --> 00:06:21.960]  特別由第一章和第二十六章組的對比
[00:06:21.960 --> 00:06:24.560]  他們確實是族大人多
[00:06:24.560 --> 00:06:26.360]  特別我們看馬來西支派
[00:06:26.360 --> 00:06:29.360]  二十歲以上可以打仗的人數
[00:06:29.360 --> 00:06:31.960]  是由當初的三萬二千二百人
[00:06:31.960 --> 00:06:34.660]  去到五萬二千七百人
[00:06:34.660 --> 00:06:37.960]  而就算他們兩個支派加起來
[00:06:37.960 --> 00:06:40.560]  也都增加了十七個百分比
[00:06:40.560 --> 00:06:42.260]  如果這樣看
[00:06:42.260 --> 00:06:44.860]  耶和華確實是祝福他們的
[00:06:44.860 --> 00:06:47.160]  但是若書雅的回應是什麼呢?
[00:06:47.160 --> 00:06:48.560]  若書雅認同
[00:06:48.560 --> 00:06:50.560]  她說:是的,你們族大人多
[00:06:50.560 --> 00:06:52.060]  並且是神的祝福
[00:06:52.060 --> 00:06:54.160]  但是接著若書雅就給他們一個挑戰
[00:06:54.160 --> 00:06:56.360]  你們既然得著祝福
[00:06:56.360 --> 00:06:59.460]  而你們嫌以法廉山地少
[00:06:59.460 --> 00:07:00.660]  你們就應該怎樣?
[00:07:00.660 --> 00:07:02.760]  去得著神給你們的地圖
[00:07:02.760 --> 00:07:05.160]  你們要去到比利西人那裡
[00:07:05.160 --> 00:07:06.860]  去到利弗欽人那裡
[00:07:06.860 --> 00:07:10.260]  在那棵樹林去砍伐樹木
[00:07:10.260 --> 00:07:11.760]  這裏若書雅不是說
[00:07:11.760 --> 00:07:14.260]  我英文再給你們一塊新的地
[00:07:14.260 --> 00:07:17.060]  而是說其實這個地已經賜給你們了
[00:07:17.060 --> 00:07:19.260]  你們現在要上去得著
[00:07:19.260 --> 00:07:21.960]  你們只要上去砍伐樹林
[00:07:21.960 --> 00:07:25.860]  你們就能夠為神去得著這個地圖
[00:07:25.860 --> 00:07:28.860]  當若書雅這樣向他們發出挑戰的時候
[00:07:28.860 --> 00:07:31.060]  他們的回應又是什麼呢?
[00:07:31.060 --> 00:07:33.060]  我們看到他們的回應
[00:07:33.060 --> 00:07:34.560]  是缺乏信心的
[00:07:34.560 --> 00:07:37.360]  他們一開始就說你要我去得著那個地圖嗎?
[00:07:37.360 --> 00:07:38.860]  不行的
[00:07:38.860 --> 00:07:42.360]  那個山地容不下我們
[00:07:42.360 --> 00:07:44.460]  容不下我們的原文是說
[00:07:44.460 --> 00:07:47.460]  不能擁有、不能佔領
[00:07:47.460 --> 00:07:49.860]  其實神已經將我們給了他們
[00:07:49.860 --> 00:07:50.960]  但是他們沒有信心
[00:07:50.960 --> 00:07:52.260]  他們說不行的
[00:07:52.260 --> 00:07:54.860]  那裏是我們不能擁有、不能佔領的
[00:07:54.860 --> 00:07:55.860]  為什麼呢?
[00:07:55.860 --> 00:07:58.160]  因為那裏有很多艱難人
[00:07:58.160 --> 00:08:03.360]  那些艱難人有很多鐵戰車
[00:08:03.360 --> 00:08:05.660]  我們打他們不過的
[00:08:05.660 --> 00:08:08.960]  但是如果大家記得之前目者的分享
[00:08:08.960 --> 00:08:11.060]  其實神已經帶過他們
[00:08:11.060 --> 00:08:14.260]  去打敗過有很多戰車、戰馬的
[00:08:14.260 --> 00:08:16.260]  加南的北地聯軍
[00:08:16.260 --> 00:08:17.860]  但是他們好像忘記了
[00:08:17.860 --> 00:08:20.160]  忘記了原來神是可以幫助他們
[00:08:20.160 --> 00:08:22.560]  去趕走這些敵人的
[00:08:22.560 --> 00:08:24.560]  所以當他們這樣做的時候
[00:08:24.560 --> 00:08:27.160]  若書雅再一次挑戰他們
[00:08:27.160 --> 00:08:28.760]  她和約瑟加說
[00:08:28.760 --> 00:08:29.960]  不是的
[00:08:29.960 --> 00:08:32.460]  你們族大人多
[00:08:32.460 --> 00:08:34.260]  並且強盛
[00:08:34.260 --> 00:08:37.260]  你們不可以只是得一千的地方
[00:08:37.260 --> 00:08:39.560]  你們要去為神得著地圖
[00:08:39.560 --> 00:08:40.660]  你們要去為神
[00:08:40.660 --> 00:08:42.960]  得著神已經賜給你的地方
[00:08:42.960 --> 00:08:45.060]  你們要為神征戰
[00:08:45.060 --> 00:08:47.560]  所以她和以法連之派說
[00:08:47.560 --> 00:08:50.060]  山地也要歸你
[00:08:50.060 --> 00:08:51.360]  山地也要歸你
[00:08:51.360 --> 00:08:52.560]  其實直譯是什麼?
[00:08:52.560 --> 00:08:55.660]  確實山區會屬於你
[00:08:55.660 --> 00:08:57.160]  地已經是屬於你的了
[00:08:57.160 --> 00:09:00.060]  你要上去為神去得著
[00:09:00.060 --> 00:09:02.760]  另外她和馬拿西支派說
[00:09:02.760 --> 00:09:05.160]  加南人雖然有戰車
[00:09:05.160 --> 00:09:06.660]  加南人雖然強盛
[00:09:06.660 --> 00:09:08.060]  但是你靠著神
[00:09:08.060 --> 00:09:10.760]  你們都可以將他們趕出去
[00:09:10.760 --> 00:09:13.460]  今天你要為神去得著地圖
[00:09:13.460 --> 00:09:15.760]  今天你要為神去征戰
[00:09:15.760 --> 00:09:18.460]  當你看到神的祝福的時候
[00:09:18.460 --> 00:09:19.960]  其實你的生命
[00:09:19.960 --> 00:09:22.960]  是要更加去為神得著地圖
[00:09:22.960 --> 00:09:26.360]  你的生命更加要為神征戰
[00:09:26.360 --> 00:09:27.460]  而同樣
[00:09:27.460 --> 00:09:29.360]  今天當我們的生命
[00:09:29.360 --> 00:09:31.760]  當我們看到我們得著神的祝福
[00:09:31.760 --> 00:09:34.060]  當我們在神裡面得著祝福的時候
[00:09:34.060 --> 00:09:35.360]  我們的生命
[00:09:35.360 --> 00:09:37.260]  我們要為神征戰
[00:09:37.260 --> 00:09:40.160]  因為唯有我們的生命為神征戰
[00:09:40.160 --> 00:09:43.260]  我們才能夠得著神的英許
[00:09:43.260 --> 00:09:45.060]  和豐盛
[00:09:45.060 --> 00:09:46.660]  我仍然記得
[00:09:46.660 --> 00:09:48.860]  我在舞會和福堂
[00:09:48.860 --> 00:09:52.260]  我是怎樣開始在教會裡面的侍奉
[00:09:52.260 --> 00:09:55.360]  我記得當時教會是Pastor Pam
[00:09:55.360 --> 00:09:56.460]  他鼓勵我
[00:09:56.460 --> 00:09:57.760]  有一天他打電話給我
[00:09:57.760 --> 00:10:00.560]  他說Eugene 我們想邀請你
[00:10:00.560 --> 00:10:03.960]  去做初職組的組長
[00:10:03.960 --> 00:10:04.960]  我不知道你覺得
[00:10:04.960 --> 00:10:05.960]  如果Pastor Pam問我
[00:10:05.960 --> 00:10:08.860]  我想邀請你去做初職組的組長
[00:10:08.860 --> 00:10:10.660]  你覺得我的回應是什麼
[00:10:10.660 --> 00:10:11.260]  我的回應是
[00:10:11.260 --> 00:10:12.860]  好啊Pastor Pam
[00:10:12.860 --> 00:10:15.060]  我們就為神征戰
[00:10:15.060 --> 00:10:18.460]  我們一起要得著初職的弟兄姊妹的生命
[00:10:18.460 --> 00:10:20.960]  我們一起為神征戰
[00:10:20.960 --> 00:10:22.560]  你覺得我是不是這樣
[00:10:22.560 --> 00:10:24.560]  為什麼你這麼清楚
[00:10:24.560 --> 00:10:25.660]  我不是這樣
[00:10:25.660 --> 00:10:27.860]  我當時想到
[00:10:27.860 --> 00:10:29.760]  你要我轉組
[00:10:29.760 --> 00:10:33.260]  你要我去關心初職的弟兄姊妹
[00:10:33.260 --> 00:10:35.960]  但我現在有很多祝福
[00:10:35.960 --> 00:10:38.960]  你知不知道我當時的組長是誰
[00:10:38.960 --> 00:10:40.960]  你們想不到的
[00:10:40.960 --> 00:10:42.760]  現在告訴你
[00:10:42.760 --> 00:10:43.960]  不過絕密公開
[00:10:43.960 --> 00:10:45.760]  如果待會你的照片找到我的組長
[00:10:45.760 --> 00:10:46.960]  但找不到我
[00:10:46.960 --> 00:10:48.560]  你不要介意
[00:10:48.560 --> 00:10:50.760]  應該說我不要介意
[00:10:50.760 --> 00:10:52.960]  你知不知道我當時的組長是誰
[00:10:52.960 --> 00:10:55.260]  我組長是Pastor Winnie
[00:10:55.260 --> 00:10:57.460]  是不是大家想不到
[00:10:57.460 --> 00:11:00.160]  你是盧家駒可能想不到
[00:11:00.160 --> 00:11:01.760]  我當時的組長是Pastor Winnie
[00:11:01.760 --> 00:11:02.860]  好不好
[00:11:02.860 --> 00:11:06.160]  給點掌聲耶穌
[00:11:06.160 --> 00:11:07.960]  我當時有這麼好的組長
[00:11:07.960 --> 00:11:09.860]  大家是不是找不到我在哪裡
[00:11:09.860 --> 00:11:12.160]  找不到我在哪裡不要緊
[00:11:12.160 --> 00:11:14.160]  我當時的組長這麼好
[00:11:14.160 --> 00:11:16.560]  弟兄姊妹又很愛我和Zoe
[00:11:16.560 --> 00:11:18.460]  我小組生活這麼好
[00:11:18.460 --> 00:11:20.960]  要我轉組
[00:11:20.960 --> 00:11:24.760]  我轉組要重新建立關係
[00:11:24.760 --> 00:11:27.960]  我轉組還要和小我一點的弟兄姊妹同行
[00:11:27.960 --> 00:11:29.060]  我行不行的
[00:11:29.060 --> 00:11:31.360]  他們理不理睬我
[00:11:31.360 --> 00:11:34.060]  但是Pastor Pam一句說話
[00:11:34.060 --> 00:11:36.560]  叫我的眼光完全扭轉
[00:11:36.560 --> 00:11:38.260]  他只是說了一件事
[00:11:38.260 --> 00:11:40.360]  他說這一班初職的弟兄姊妹
[00:11:40.360 --> 00:11:42.360]  他們一直都在教會成長
[00:11:42.360 --> 00:11:43.860]  但他們出來工作了
[00:11:43.860 --> 00:11:47.160]  他們出來工作其實面對很大的壓力
[00:11:47.160 --> 00:11:48.260]  很多的挑戰
[00:11:48.260 --> 00:11:49.960]  和他們光空不一樣
[00:11:49.960 --> 00:11:53.560]  他說我很想你可以用你的經歷和經驗
[00:11:53.560 --> 00:11:56.260]  去和這班弟兄姊妹同行
[00:11:56.260 --> 00:11:57.460]  當我說到這裡的時候
[00:11:57.460 --> 00:11:59.860]  我突然想起我以前在英國教會
[00:11:59.860 --> 00:12:01.360]  我得到的祝福
[00:12:01.360 --> 00:12:02.660]  我在英國教會信耶穌
[00:12:02.660 --> 00:12:03.960]  當時我在讀大學
[00:12:03.960 --> 00:12:05.160]  讀大學是很開心的
[00:12:05.160 --> 00:12:06.060]  時間比較多
[00:12:06.060 --> 00:12:07.960]  我經常可以回去教會
[00:12:07.960 --> 00:12:09.360]  很多弟兄姊妹疼我的
[00:12:09.360 --> 00:12:11.060]  我們在教會吃飯
[00:12:11.060 --> 00:12:12.860]  有不同的活動
[00:12:12.860 --> 00:12:13.960]  然後是很開心的
[00:12:13.960 --> 00:12:15.660]  但是當我一出來工作
[00:12:15.660 --> 00:12:17.660]  我發現整個時間表調轉了
[00:12:17.660 --> 00:12:19.260]  當時很晚才下班
[00:12:19.260 --> 00:12:21.760]  十一、十二點晚上才下班
[00:12:21.760 --> 00:12:25.160]  而且剛出來工作不適應很多的壓力
[00:12:25.160 --> 00:12:26.360]  我記得當時有一晚
[00:12:26.360 --> 00:12:28.260]  當我十二點才回家
[00:12:28.260 --> 00:12:29.260]  我回家沒多久
[00:12:29.260 --> 00:12:30.760]  電話響了
[00:12:30.760 --> 00:12:34.760]  原來是我的組長打來關心我
[00:12:34.760 --> 00:12:35.760]  當時我的組長
[00:12:35.760 --> 00:12:37.960]  現在是倫敦教會的張春泉牧師
[00:12:37.960 --> 00:12:38.560]  他打來問我
[00:12:38.560 --> 00:12:41.360]  Eugene,你是不是很辛苦?
[00:12:41.360 --> 00:12:43.860]  我就說春泉,為什麼你知道我很辛苦?
[00:12:43.860 --> 00:12:46.760]  他說原來我其實連續打了幾萬給你
[00:12:46.760 --> 00:12:47.760]  連續打了幾萬給你
[00:12:47.760 --> 00:12:49.560]  你十一、十二點都沒有人聽
[00:12:49.560 --> 00:12:51.660]  我說我今晚聽到你接電話
[00:12:51.660 --> 00:12:53.660]  你應該已經早回家了
[00:12:53.660 --> 00:12:55.660]  他說但是我怕你辛苦
[00:12:55.660 --> 00:12:57.860]  那一刻很感動
[00:12:57.860 --> 00:13:01.160]  因為原來神都藉著教會
[00:13:01.160 --> 00:13:02.860]  去祝福我的生命
[00:13:02.860 --> 00:13:04.760]  當我聽到的時候
[00:13:04.760 --> 00:13:06.060]  當Pastor Pam說
[00:13:06.060 --> 00:13:07.660]  其實我現在很想你
[00:13:07.660 --> 00:13:09.960]  和初職的弟兄姊妹同行
[00:13:09.960 --> 00:13:11.960]  我突然間想起那個祝福
[00:13:11.960 --> 00:13:14.760]  是的,原來我們的生命得著很多的祝福
[00:13:14.760 --> 00:13:17.060]  但是今天如果我們得著很多的祝福
[00:13:17.060 --> 00:13:19.460]  我們不是說要求這麼多的祝福
[00:13:19.460 --> 00:13:22.260]  我們今天如果說我們要得著神的豐盛和英許
[00:13:22.260 --> 00:13:23.660]  當我們得著祝福的時候
[00:13:23.660 --> 00:13:26.260]  我們要想我們的生命怎樣為神爭戰
[00:13:26.260 --> 00:13:28.660]  我們的生命應該怎樣為神擺上
[00:13:28.660 --> 00:13:30.360]  這樣我們才能夠得到
[00:13:30.360 --> 00:13:32.460]  神真正的英許和豐盛
[00:13:32.460 --> 00:13:33.360]  所以那一刻我就說
[00:13:33.360 --> 00:13:34.860]  Pastor Pam,我願意
[00:13:34.860 --> 00:13:37.660]  我願意去服侍初職的弟兄姊妹
[00:13:37.660 --> 00:13:39.560]  我願意去轉組
[00:13:39.560 --> 00:13:43.160]  那麼我初初第一個組員是誰呢?
[00:13:43.160 --> 00:13:44.360]  大家都是認識的
[00:13:44.360 --> 00:13:46.760]  就是Sasha
[00:13:46.760 --> 00:13:47.960]  不單止是Sasha
[00:13:47.960 --> 00:13:52.660]  當時我們還有很多很好的弟兄姊妹一起同行
[00:13:52.660 --> 00:13:54.160]  但是你問我
[00:13:54.160 --> 00:13:57.560]  不單止我能夠和初職的弟兄姊妹同行
[00:13:57.560 --> 00:13:58.560]  當我轉組的時候
[00:13:58.560 --> 00:14:01.260]  其實初職的弟兄姊妹都給我生命
[00:14:01.260 --> 00:14:03.560]  很多的同行和鼓勵
[00:14:03.560 --> 00:14:05.660]  有些我們現在仍然是很親密的戰略
[00:14:05.660 --> 00:14:07.160]  有些現在仍然是
[00:14:07.160 --> 00:14:09.860]  擔當著教會不同的服侍的角色
[00:14:09.860 --> 00:14:14.360]  我們一起在神的國裡面一起為神去爭戰
[00:14:14.360 --> 00:14:15.660]  但是你問我
[00:14:15.660 --> 00:14:18.060]  原來我們要得著真正的豐盛
[00:14:18.060 --> 00:14:20.360]  我們不單止是說祝福
[00:14:20.360 --> 00:14:23.360]  是我們的生命得著祝福的時候
[00:14:23.360 --> 00:14:26.460]  我們的生命要怎樣為神爭戰
[00:14:26.460 --> 00:14:30.960]  所以今天我很想我們一起去挑戰我們自己的生命
[00:14:30.960 --> 00:14:33.260]  究竟今天我們的生命
[00:14:33.260 --> 00:14:36.360]  怎樣去為神爭戰呢?
[00:14:36.360 --> 00:14:39.660]  我們去回望神給我們的祝福
[00:14:39.660 --> 00:14:42.260]  但我們不是去說我們希望更多的祝福
[00:14:42.260 --> 00:14:43.560]  而是我們怎樣?
[00:14:43.560 --> 00:14:46.360]  我們的生命要為神爭戰
[00:14:46.360 --> 00:14:49.960]  我們就能夠得著神應許的豐盛
[00:14:49.960 --> 00:14:52.760]  今天第二樣要分享的
[00:14:52.760 --> 00:14:55.660]  是我們的生命不再單一
[00:14:55.660 --> 00:14:58.760]  我們一起讀讀十八章的第一至第三節
[00:14:58.760 --> 00:14:59.960]  1、2、3
[00:14:59.960 --> 00:15:03.660]  以色列的傳媒眾都聚集在士郎
[00:15:03.660 --> 00:15:06.460]  把會幕設立在那裡
[00:15:06.460 --> 00:15:09.460]  那地已經被他們制服了
[00:15:09.460 --> 00:15:12.760]  以色列將中其餘的七個支派
[00:15:12.760 --> 00:15:15.560]  還沒有分給他們地獄
[00:15:15.560 --> 00:15:17.760]  約書亞對以色列人說
[00:15:17.760 --> 00:15:20.160]  耶和華你們列祖的神
[00:15:20.160 --> 00:15:22.060]  所賜給你們的地
[00:15:22.060 --> 00:15:24.260]  你們擔言不許得
[00:15:24.260 --> 00:15:26.060]  要到幾時呢?
[00:15:26.060 --> 00:15:28.960]  要明白這段聖經我們一定要先看頭兩節
[00:15:28.960 --> 00:15:30.960]  因為頭兩節其實有很重要的意義
[00:15:30.960 --> 00:15:34.760]  這裡說全以色列的會眾都聚集在士郎
[00:15:34.760 --> 00:15:36.560]  士郎是什麼地方呢?
[00:15:36.560 --> 00:15:40.560]  士郎當時是在以法連的屬地裡面
[00:15:40.560 --> 00:15:43.560]  大概在耶路撒冷北一點點
