
[00:00:00.000 --> 00:00:03.000]  多謝您讓我們能夠再次打開祢的說話
[00:02:01.000 --> 00:02:04.000]  結果槍手將他們殺死
[00:02:04.000 --> 00:02:06.000]  不單止這樣
[00:02:06.000 --> 00:02:07.000]  不單止如此
[00:02:07.000 --> 00:02:09.000]  這個槍手還想殺其他的學生
[00:02:09.000 --> 00:02:11.000]  這個槍手還想殺其他的學生
[00:02:11.000 --> 00:02:13.000]  不過有一位老師
[00:02:13.000 --> 00:02:14.000]  不過有一位老師
[00:02:14.000 --> 00:02:15.000]  為了保護他的學生
[00:02:15.000 --> 00:02:17.000]  為了保護他的學生
[00:02:17.000 --> 00:02:19.000]  就叫他所有學生
[00:02:19.000 --> 00:02:20.000]  就叫他所有學生
[00:02:20.000 --> 00:02:22.000]  進入一間房間
[00:02:22.000 --> 00:02:23.000]  進入一間房間
[00:02:23.000 --> 00:02:25.000]  然後鎖上門
[00:02:25.000 --> 00:02:26.000]  然後鎖上門
[00:02:26.000 --> 00:02:27.000]  然後自己擋住門
[00:02:27.000 --> 00:02:28.000]  自己擋住門
[00:02:28.000 --> 00:02:29.000]  槍手去到他面前
[00:02:29.000 --> 00:02:30.000]  叫他走開
[00:02:30.000 --> 00:02:31.000]  槍手去到他面前
[00:02:31.000 --> 00:02:32.000]  叫他走開
[00:02:32.000 --> 00:02:34.000]  將他所有學生都殺死
[00:02:34.000 --> 00:02:36.000]  將他所有學生都殺死
[00:02:36.000 --> 00:02:39.000]  但是這個老師為了保護學生
[00:02:39.000 --> 00:02:41.000]  為了保護學生
[00:02:41.000 --> 00:02:43.000]  就被這個槍手同樣被殺
[00:02:43.000 --> 00:02:45.000]  就被這個槍手同樣被殺
[00:02:45.000 --> 00:02:47.000]  這個槍手原來在行事之前
[00:02:47.000 --> 00:02:48.000]  這個槍手原來在行事之前
[00:02:48.000 --> 00:02:49.000]  在他家已經將他媽媽殺死了
[00:02:49.000 --> 00:02:50.000]  在他家已經將他媽媽殺死了
[00:02:50.000 --> 00:02:51.000]  因為他在行刑之前
[00:02:51.000 --> 00:02:53.000]  已經在家裡家的母親已經殺死
[00:02:53.000 --> 00:02:56.000]  事件當中最後另外有四個教職員被殺
[00:02:56.000 --> 00:02:57.000]  事件當中最後另外有四個教職員被殺
[00:02:57.000 --> 00:02:58.000]  然後有四個教職員被殺
[00:02:58.000 --> 00:02:59.000]  然後有四個教職員被殺
[00:02:59.000 --> 00:03:00.000]  然後槍手自殺而死
[00:03:00.000 --> 00:03:02.000]  然後槍手自殺而死
[00:03:02.000 --> 00:03:03.000]  然後槍手自殺而死
[00:03:03.000 --> 00:03:04.000]  很多人就問
[00:03:04.000 --> 00:03:05.000]  很多人就問
[00:03:05.000 --> 00:03:06.000]  很多人就開始問
[00:03:06.000 --> 00:03:08.000]  為什麼會這樣呢
[00:03:08.000 --> 00:03:10.000]  為什麼會這樣呢
[00:03:10.000 --> 00:03:11.000]  為什麼會這樣呢
[00:03:11.000 --> 00:03:12.000]  為什麼會這樣呢
[00:03:12.000 --> 00:03:13.000]  為什麼會這樣呢
[00:03:13.000 --> 00:03:14.000]  根據新聞報導
[00:03:14.000 --> 00:03:15.000]  根據新聞報導
[00:03:15.000 --> 00:03:16.000]  根據新聞報導
[00:03:16.000 --> 00:03:18.000]  喪生小孩的父母
[00:03:18.000 --> 00:03:19.000]  喪生小孩的父母
[00:03:19.000 --> 00:03:20.000]  喪生小孩的父母
[00:03:20.000 --> 00:03:21.000]  喪生小孩的父母
[00:03:21.000 --> 00:03:22.000]  一聽到消息
[00:03:22.000 --> 00:03:23.000]  一聽到消息
[00:03:23.000 --> 00:03:24.000]  馬上去到學校
[00:03:24.000 --> 00:03:25.000]  馬上去到學校
[00:03:25.000 --> 00:03:26.000]  馬上去到學校
[00:03:26.000 --> 00:03:27.000]  看到他的小孩還在不在
[00:03:27.000 --> 00:03:28.000]  看到他的小孩還在不在
[00:03:28.000 --> 00:03:29.000]  看到他的小孩還在不在
[00:03:29.000 --> 00:03:30.000]  看到他的小孩還在不在
[00:03:30.000 --> 00:03:31.000]  看到他們小孩從學校走出來
[00:03:31.000 --> 00:03:32.000]  看到他們小孩從學校走出來
[00:03:32.000 --> 00:03:33.000]  看到他們小孩從學校走出來
[00:03:33.000 --> 00:03:34.000]  看到他們小孩從學校走出來
[00:03:34.000 --> 00:03:35.000]  他們擁抱了
[00:03:35.000 --> 00:03:36.000]  看到他們小孩就馬上擁抱
[00:03:36.000 --> 00:03:37.000]  看到他們小孩就馬上擁抱
[00:03:37.000 --> 00:03:38.000]  看到他們小孩就馬上擁抱
[00:03:38.000 --> 00:03:45.000]  看到他們小孩就馬上擁抱
[00:03:45.000 --> 00:03:46.000]  看到他們小孩就馬上擁抱
[00:03:46.000 --> 00:03:47.000]  看到他們小孩就馬上擁抱
[00:03:47.000 --> 00:03:48.000]  看到他們小孩就馬上擁抱
[00:03:48.000 --> 00:03:49.000]  看到他們小孩就馬上擁抱
[00:03:49.000 --> 00:03:50.000]  看到他們小孩就馬上擁抱
[00:03:50.000 --> 00:03:51.000]  看到他們小孩就馬上擁抱
[00:03:51.000 --> 00:03:52.000]  看到他們小孩就馬上擁抱
[00:03:52.000 --> 00:03:53.000]  看到他們小孩就馬上擁抱
[00:03:53.000 --> 00:03:54.000]  看到他們小孩就馬上擁抱
[00:03:54.000 --> 00:03:55.000]  看到他們小孩就馬上擁抱
[00:03:55.000 --> 00:03:56.000]  看到他們小孩就馬上擁抱
[00:03:56.000 --> 00:03:57.000]  看到他們小孩就馬上擁抱
[00:03:57.000 --> 00:03:58.000]  看到他們小孩就馬上擁抱
[00:03:58.000 --> 00:03:59.000]  看到他們小孩就馬上擁抱
[00:03:59.000 --> 00:04:00.000]  看到他們小孩就馬上擁抱
[00:04:00.000 --> 00:04:01.000]  看到他們小孩就馬上擁抱
[00:04:01.000 --> 00:04:02.000]  看到他們小孩就馬上擁抱
[00:04:02.000 --> 00:04:08.000]  看到他們小孩就馬上擁抱
[00:04:08.000 --> 00:04:09.000]  看到他們小孩就馬上擁抱
[00:04:09.000 --> 00:04:10.000]  看到他們小孩就馬上擁抱
[00:04:10.000 --> 00:04:11.000]  看到他們小孩就馬上擁抱
[00:04:11.000 --> 00:04:12.000]  看到他們小孩就馬上擁抱
[00:04:12.000 --> 00:04:13.000]  看到他們小孩就馬上擁抱
[00:04:13.000 --> 00:04:14.000]  看到他們小孩就馬上擁抱
[00:04:14.000 --> 00:04:15.000]  看到他們小孩就馬上擁抱
[00:04:15.000 --> 00:04:16.000]  看到他們小孩就馬上擁抱
[00:04:16.000 --> 00:04:17.000]  看到他們小孩就馬上擁抱
[00:04:17.000 --> 00:04:18.000]  看到他們小孩就馬上擁抱
[00:04:18.000 --> 00:04:19.000]  看到他們小孩就馬上擁抱
[00:04:19.000 --> 00:04:20.000]  看到他們小孩就馬上擁抱
[00:04:20.000 --> 00:04:21.000]  看到他們小孩就馬上擁抱
[00:04:21.000 --> 00:04:22.000]  看到他們小孩就馬上擁抱
[00:04:22.000 --> 00:04:23.000]  看到他們小孩就馬上擁抱
[00:04:23.000 --> 00:04:24.000]  看到他們小孩就馬上擁抱
[00:04:24.000 --> 00:04:25.000]  看到他們小孩就馬上擁抱
[00:04:25.000 --> 00:04:32.000]  看到他們小孩就馬上擁抱
[00:04:32.000 --> 00:04:33.000]  看到他們小孩就馬上擁抱
[00:04:33.000 --> 00:04:34.000]  看到他們小孩就馬上擁抱
[00:04:34.000 --> 00:04:35.000]  看到他們小孩就馬上擁抱
[00:04:35.000 --> 00:04:36.000]  看到他們小孩就馬上擁抱
[00:04:36.000 --> 00:04:37.000]  看到他們小孩就馬上擁抱
[00:04:37.000 --> 00:04:38.000]  看到他們小孩就馬上擁抱
[00:04:38.000 --> 00:04:39.000]  看到他們小孩就馬上擁抱
[00:04:39.000 --> 00:04:40.000]  看到他們小孩就馬上擁抱
[00:04:40.000 --> 00:04:41.000]  看到他們小孩就馬上擁抱
[00:04:41.000 --> 00:04:42.000]  看到他們小孩就馬上擁抱
[00:04:42.000 --> 00:04:43.000]  看到他們小孩就馬上擁抱
[00:04:43.000 --> 00:04:44.000]  看到他們小孩就馬上擁抱
[00:04:44.000 --> 00:04:45.000]  看到他們小孩就馬上擁抱
[00:04:45.000 --> 00:04:46.000]  看到他們小孩就馬上擁抱
[00:04:46.000 --> 00:04:47.000]  看到他們小孩就馬上擁抱
[00:04:47.000 --> 00:04:48.000]  看到他們小孩就馬上擁抱
[00:04:48.000 --> 00:04:49.000]  看到他們小孩就馬上擁抱
[00:04:49.000 --> 00:04:55.000]  看到他們小孩就馬上擁抱
[00:04:55.000 --> 00:04:56.000]  看到他們小孩就馬上擁抱
[00:04:56.000 --> 00:04:57.000]  看到他們小孩就馬上擁抱
[00:04:57.000 --> 00:04:58.000]  看到他們小孩就馬上擁抱
[00:04:58.000 --> 00:04:59.000]  看到他們小孩就馬上擁抱
[00:04:59.000 --> 00:05:00.000]  看到他們小孩就馬上擁抱
[00:05:00.000 --> 00:05:01.000]  看到他們小孩就馬上擁抱
[00:05:01.000 --> 00:05:02.000]  看到他們小孩就馬上擁抱
[00:05:02.000 --> 00:05:03.000]  看到他們小孩就馬上擁抱
[00:05:03.000 --> 00:05:04.000]  看到他們小孩就馬上擁抱
[00:05:04.000 --> 00:05:05.000]  看到他們小孩就馬上擁抱
[00:05:05.000 --> 00:05:06.000]  看到他們小孩就馬上擁抱
[00:05:06.000 --> 00:05:07.000]  看到他們小孩就馬上擁抱
[00:05:07.000 --> 00:05:08.000]  看到他們小孩就馬上擁抱
[00:05:08.000 --> 00:05:09.000]  看到他們小孩就馬上擁抱
[00:05:09.000 --> 00:05:10.000]  看到他們小孩就馬上擁抱
[00:05:10.000 --> 00:05:11.000]  看到他們小孩就馬上擁抱
[00:05:11.000 --> 00:05:12.000]  看到他們小孩就馬上擁抱
[00:05:12.000 --> 00:05:20.000]  看到他們小孩就馬上擁抱
[00:05:20.000 --> 00:05:21.000]  看到他們小孩就馬上擁抱
[00:05:21.000 --> 00:05:22.000]  看到他們小孩就馬上擁抱
[00:05:22.000 --> 00:05:23.000]  看到他們小孩就馬上擁抱
[00:05:23.000 --> 00:05:24.000]  看到他們小孩就馬上擁抱
[00:05:24.000 --> 00:05:25.000]  看到他們小孩就馬上擁抱
[00:05:25.000 --> 00:05:26.000]  看到他們小孩就馬上擁抱
[00:05:26.000 --> 00:05:27.000]  看到他們小孩就馬上擁抱
[00:05:27.000 --> 00:05:28.000]  看到他們小孩就馬上擁抱
[00:05:28.000 --> 00:05:29.000]  看到他們小孩就馬上擁抱
[00:05:29.000 --> 00:05:30.000]  看到他們小孩就馬上擁抱
[00:05:30.000 --> 00:05:31.000]  看到他們小孩就馬上擁抱
[00:05:31.000 --> 00:05:32.000]  看到他們小孩就馬上擁抱
[00:05:32.000 --> 00:05:33.000]  看到他們小孩就馬上擁抱
[00:05:33.000 --> 00:05:34.000]  看到他們小孩就馬上擁抱
[00:05:34.000 --> 00:05:35.000]  看到他們小孩就馬上擁抱
[00:05:35.000 --> 00:05:36.000]  看到他們小孩就馬上擁抱
[00:05:36.000 --> 00:05:37.000]  看到他們小孩就馬上擁抱
[00:05:37.000 --> 00:05:43.000]  看到他們小孩就馬上擁抱
[00:05:43.000 --> 00:05:44.000]  看到他們小孩就馬上擁抱
[00:05:44.000 --> 00:05:45.000]  看到他們小孩就馬上擁抱
[00:05:45.000 --> 00:05:46.000]  看到他們小孩就馬上擁抱
[00:05:46.000 --> 00:05:47.000]  看到他們小孩就馬上擁抱
[00:05:47.000 --> 00:05:48.000]  看到他們小孩就馬上擁抱
[00:05:48.000 --> 00:05:49.000]  看到他們小孩就馬上擁抱
[00:05:49.000 --> 00:05:50.000]  看到他們小孩就馬上擁抱
[00:05:50.000 --> 00:05:51.000]  看到他們小孩就馬上擁抱
[00:05:51.000 --> 00:05:52.000]  看到他們小孩就馬上擁抱
[00:05:52.000 --> 00:05:53.000]  看到他們小孩就馬上擁抱
[00:05:53.000 --> 00:05:54.000]  看到他們小孩就馬上擁抱
[00:05:54.000 --> 00:05:55.000]  看到他們小孩就馬上擁抱
[00:05:55.000 --> 00:05:56.000]  看到他們小孩就馬上擁抱
[00:05:56.000 --> 00:05:57.000]  看到他們小孩就馬上擁抱
[00:05:57.000 --> 00:05:58.000]  看到他們小孩就馬上擁抱
[00:05:58.000 --> 00:05:59.000]  看到他們小孩就馬上擁抱
[00:05:59.000 --> 00:06:00.000]  看到他們小孩就馬上擁抱
[00:06:00.000 --> 00:06:13.000]  看到他們小孩就馬上擁抱
[00:06:13.000 --> 00:06:14.000]  看到他們小孩就馬上擁抱
[00:06:14.000 --> 00:06:15.000]  看到他們小孩就馬上擁抱
[00:06:15.000 --> 00:06:16.000]  看到他們小孩就馬上擁抱
[00:06:16.000 --> 00:06:17.000]  看到他們小孩就馬上擁抱
[00:06:17.000 --> 00:06:18.000]  看到他們小孩就馬上擁抱
[00:06:18.000 --> 00:06:19.000]  看到他們小孩就馬上擁抱
[00:06:19.000 --> 00:06:20.000]  看到他們小孩就馬上擁抱
[00:06:20.000 --> 00:06:21.000]  看到他們小孩就馬上擁抱
[00:06:21.000 --> 00:06:22.000]  看到他們小孩就馬上擁抱
[00:06:22.000 --> 00:06:23.000]  看到他們小孩就馬上擁抱
[00:06:23.000 --> 00:06:24.000]  看到他們小孩就馬上擁抱
[00:06:24.000 --> 00:06:25.000]  看到他們小孩就馬上擁抱
[00:06:25.000 --> 00:06:26.000]  看到他們小孩就馬上擁抱
[00:06:26.000 --> 00:06:27.000]  看到他們小孩就馬上擁抱
[00:06:27.000 --> 00:06:28.000]  看到他們小孩就馬上擁抱
[00:06:28.000 --> 00:06:29.000]  看到他們小孩就馬上擁抱
[00:06:29.000 --> 00:06:30.000]  看到他們小孩就馬上擁抱
[00:06:30.000 --> 00:06:31.000]  看到他們小孩就馬上擁抱
[00:06:31.000 --> 00:06:32.000]  看到他們小孩就馬上擁抱
[00:06:32.000 --> 00:06:33.000]  看到他們小孩就馬上擁抱
[00:06:33.000 --> 00:06:34.000]  看到他們小孩就馬上擁抱
[00:06:34.000 --> 00:06:35.000]  看到他們小孩就馬上擁抱
[00:06:35.000 --> 00:06:36.000]  看到他們小孩就馬上擁抱
[00:06:36.000 --> 00:06:37.000]  看到他們小孩就馬上擁抱
[00:06:37.000 --> 00:06:38.000]  看到他們小孩就馬上擁抱
[00:06:38.000 --> 00:06:39.000]  看到他們小孩就馬上擁抱
[00:06:39.000 --> 00:06:40.000]  看到他們小孩就馬上擁抱
[00:06:40.000 --> 00:06:41.000]  看到他們小孩就馬上擁抱
[00:06:41.000 --> 00:06:42.000]  看到他們小孩就馬上擁抱
[00:06:42.000 --> 00:06:43.000]  看到他們小孩就馬上擁抱
[00:06:43.000 --> 00:06:44.000]  看到他們小孩就馬上擁抱
[00:06:44.000 --> 00:06:45.000]  看到他們小孩就馬上擁抱
[00:06:45.000 --> 00:06:46.000]  看到他們小孩就馬上擁抱
[00:06:46.000 --> 00:06:47.000]  看到他們小孩就馬上擁抱
[00:06:47.000 --> 00:06:59.000]  看到他們小孩就馬上擁抱
[00:06:59.000 --> 00:07:00.000]  看到他們小孩就馬上擁抱
[00:07:00.000 --> 00:07:01.000]  看到他們小孩就馬上擁抱
[00:07:01.000 --> 00:07:02.000]  看到他們小孩就馬上擁抱
[00:07:02.000 --> 00:07:03.000]  看到他們小孩就馬上擁抱
[00:07:03.000 --> 00:07:04.000]  看到他們小孩就馬上擁抱
[00:07:04.000 --> 00:07:05.000]  看到他們小孩就馬上擁抱
[00:07:05.000 --> 00:07:06.000]  看到他們小孩就馬上擁抱
[00:07:06.000 --> 00:07:07.000]  看到他們小孩就馬上擁抱
[00:07:07.000 --> 00:07:08.000]  看到他們小孩就馬上擁抱
[00:07:08.000 --> 00:07:09.000]  看到他們小孩就馬上擁抱
[00:07:09.000 --> 00:07:10.000]  看到他們小孩就馬上擁抱
[00:07:10.000 --> 00:07:11.000]  看到他們小孩就馬上擁抱
[00:07:11.000 --> 00:07:12.000]  看到他們小孩就馬上擁抱
[00:07:12.000 --> 00:07:13.000]  看到他們小孩就馬上擁抱
[00:07:13.000 --> 00:07:14.000]  看到他們小孩就馬上擁抱
[00:07:14.000 --> 00:07:15.000]  看到他們小孩就馬上擁抱
[00:07:15.000 --> 00:07:16.000]  看到他們小孩就馬上擁抱
[00:07:16.000 --> 00:07:17.000]  看到他們小孩就馬上擁抱
[00:07:17.000 --> 00:07:18.000]  看到他們小孩就馬上擁抱
[00:07:18.000 --> 00:07:19.000]  看到他們小孩就馬上擁抱
[00:07:19.000 --> 00:07:20.000]  看到他們小孩就馬上擁抱
[00:07:20.000 --> 00:07:21.000]  看到他們小孩就馬上擁抱
[00:07:21.000 --> 00:07:22.000]  看到他們小孩就馬上擁抱
[00:07:22.000 --> 00:07:23.000]  看到他們小孩就馬上擁抱
[00:07:23.000 --> 00:07:24.000]  看到他們小孩就馬上擁抱
[00:07:24.000 --> 00:07:25.000]  看到他們小孩就馬上擁抱
[00:07:25.000 --> 00:07:26.000]  看到他們小孩就馬上擁抱
[00:07:26.000 --> 00:07:27.000]  看到他們小孩就馬上擁抱
[00:07:27.000 --> 00:07:28.000]  看到他們小孩就馬上擁抱
[00:07:28.000 --> 00:07:29.000]  看到他們小孩就馬上擁抱
[00:07:29.000 --> 00:07:30.000]  看到他們小孩就馬上擁抱
[00:07:30.000 --> 00:07:31.000]  看到他們小孩就馬上擁抱
[00:07:31.000 --> 00:07:32.000]  看到他們小孩就馬上擁抱
[00:07:32.000 --> 00:07:33.000]  看到他們小孩就馬上擁抱
[00:07:33.000 --> 00:07:34.000]  看到他們小孩就馬上擁抱
[00:07:34.000 --> 00:07:46.000]  看到他們小孩就馬上擁抱
[00:07:46.000 --> 00:07:47.000]  看到他們小孩就馬上擁抱
[00:07:47.000 --> 00:07:48.000]  看到他們小孩就馬上擁抱
[00:07:48.000 --> 00:07:49.000]  看到他們小孩就馬上擁抱
[00:07:49.000 --> 00:07:50.000]  看到他們小孩就馬上擁抱
[00:07:50.000 --> 00:07:51.000]  看到他們小孩就馬上擁抱
[00:07:51.000 --> 00:07:52.000]  看到他們小孩就馬上擁抱
[00:07:52.000 --> 00:07:53.000]  看到他們小孩就馬上擁抱
[00:07:53.000 --> 00:07:54.000]  看到他們小孩就馬上擁抱
[00:07:54.000 --> 00:07:55.000]  看到他們小孩就馬上擁抱
[00:07:55.000 --> 00:07:56.000]  看到他們小孩就馬上擁抱
[00:07:56.000 --> 00:07:57.000]  看到他們小孩就馬上擁抱
[00:07:57.000 --> 00:07:58.000]  看到他們小孩就馬上擁抱
[00:07:58.000 --> 00:07:59.000]  看到他們小孩就馬上擁抱
[00:07:59.000 --> 00:08:00.000]  看到他們小孩就馬上擁抱
[00:08:00.000 --> 00:08:01.000]  看到他們小孩就馬上擁抱
[00:08:01.000 --> 00:08:02.000]  看到他們小孩就馬上擁抱
[00:08:02.000 --> 00:08:03.000]  看到他們小孩就馬上擁抱
[00:08:03.000 --> 00:08:04.000]  看到他們小孩就馬上擁抱
[00:08:04.000 --> 00:08:05.000]  看到他們小孩就馬上擁抱
[00:08:05.000 --> 00:08:06.000]  看到他們小孩就馬上擁抱
[00:08:06.000 --> 00:08:07.000]  看到他們小孩就馬上擁抱
[00:08:07.000 --> 00:08:08.000]  看到他們小孩就馬上擁抱
[00:08:08.000 --> 00:08:09.000]  看到他們小孩就馬上擁抱
[00:08:09.000 --> 00:08:10.000]  看到他們小孩就馬上擁抱
[00:08:10.000 --> 00:08:11.000]  看到他們小孩就馬上擁抱
[00:08:11.000 --> 00:08:12.000]  看到他們小孩就馬上擁抱
[00:08:12.000 --> 00:08:13.000]  看到他們小孩就馬上擁抱
[00:08:13.000 --> 00:08:14.000]  看到他們小孩就馬上擁抱
[00:08:14.000 --> 00:08:15.000]  看到他們小孩就馬上擁抱
[00:08:15.000 --> 00:08:16.000]  看到他們小孩就馬上擁抱
[00:08:16.000 --> 00:08:17.000]  看到他們小孩就馬上擁抱
[00:08:17.000 --> 00:08:18.000]  看到他們小孩就馬上擁抱
[00:08:18.000 --> 00:08:19.000]  看到他們小孩就馬上擁抱
[00:08:19.000 --> 00:08:20.000]  看到他們小孩就馬上擁抱
[00:08:20.000 --> 00:08:21.000]  看到他們小孩就馬上擁抱
[00:08:21.000 --> 00:08:34.000]  看到他們小孩就馬上擁抱
[00:08:34.000 --> 00:08:36.000]  看到他們小孩就馬上擁抱
[00:08:36.000 --> 00:08:37.000]  看到他們小孩就馬上擁抱
[00:08:37.000 --> 00:08:38.000]  看到他們小孩就馬上擁抱
[00:08:38.000 --> 00:08:39.000]  看到他們小孩就馬上擁抱
[00:08:39.000 --> 00:08:40.000]  看到他們小孩就馬上擁抱
[00:08:40.000 --> 00:08:41.000]  看到他們小孩就馬上擁抱
[00:08:41.000 --> 00:08:42.000]  看到他們小孩就馬上擁抱
[00:08:42.000 --> 00:08:43.000]  看到他們小孩就馬上擁抱
[00:08:43.000 --> 00:08:44.000]  看到他們小孩就馬上擁抱
[00:08:44.000 --> 00:08:45.000]  看到他們小孩就馬上擁抱
[00:08:45.000 --> 00:08:46.000]  看到他們小孩就馬上擁抱
[00:08:46.000 --> 00:08:47.000]  看到他們小孩就馬上擁抱
[00:08:47.000 --> 00:08:48.000]  看到他們小孩就馬上擁抱
[00:08:48.000 --> 00:08:49.000]  看到他們小孩就馬上擁抱
[00:08:49.000 --> 00:08:50.000]  看到他們小孩就馬上擁抱
[00:08:50.000 --> 00:08:51.000]  看到他們小孩就馬上擁抱
[00:08:51.000 --> 00:08:52.000]  看到他們小孩就馬上擁抱
[00:08:52.000 --> 00:08:53.000]  看到他們小孩就馬上擁抱
[00:08:53.000 --> 00:08:54.000]  看到他們小孩就馬上擁抱
[00:08:54.000 --> 00:08:55.000]  看到他們小孩就馬上擁抱
[00:08:55.000 --> 00:08:56.000]  看到他們小孩就馬上擁抱
[00:08:56.000 --> 00:08:57.000]  看到他們小孩就馬上擁抱
[00:08:57.000 --> 00:08:58.000]  看到他們小孩就馬上擁抱
[00:08:58.000 --> 00:08:59.000]  看到他們小孩就馬上擁抱
[00:08:59.000 --> 00:09:00.000]  看到他們小孩就馬上擁抱
[00:09:00.000 --> 00:09:01.000]  看到他們小孩就馬上擁抱
[00:09:01.000 --> 00:09:02.000]  看到他們小孩就馬上擁抱
[00:09:02.000 --> 00:09:03.000]  看到他們小孩就馬上擁抱
[00:09:03.000 --> 00:09:04.000]  看到他們小孩就馬上擁抱
[00:09:04.000 --> 00:09:05.000]  看到他們小孩就馬上擁抱
[00:09:05.000 --> 00:09:06.000]  看到他們小孩就馬上擁抱
[00:09:06.000 --> 00:09:07.000]  看到他們小孩就馬上擁抱
[00:09:07.000 --> 00:09:08.000]  看到他們小孩就馬上擁抱
[00:09:08.000 --> 00:09:20.000]  看到他們小孩就馬上擁抱
[00:09:20.000 --> 00:09:21.000]  看到他們小孩就馬上擁抱
[00:09:21.000 --> 00:09:22.000]  看到他們小孩就馬上擁抱
[00:09:22.000 --> 00:09:23.000]  看到他們小孩就馬上擁抱
[00:09:23.000 --> 00:09:24.000]  看到他們小孩就馬上擁抱
[00:09:24.000 --> 00:09:25.000]  看到他們小孩就馬上擁抱
[00:09:25.000 --> 00:09:26.000]  看到他們小孩就馬上擁抱
[00:09:26.000 --> 00:09:27.000]  看到他們小孩就馬上擁抱
[00:09:27.000 --> 00:09:28.000]  看到他們小孩就馬上擁抱
[00:09:28.000 --> 00:09:29.000]  看到他們小孩就馬上擁抱
[00:09:29.000 --> 00:09:30.000]  看到他們小孩就馬上擁抱
[00:09:30.000 --> 00:09:31.000]  看到他們小孩就馬上擁抱
[00:09:31.000 --> 00:09:32.000]  看到他們小孩就馬上擁抱
[00:09:32.000 --> 00:09:33.000]  看到他們小孩就馬上擁抱
[00:09:33.000 --> 00:09:34.000]  看到他們小孩就馬上擁抱
[00:09:34.000 --> 00:09:35.000]  看到他們小孩就馬上擁抱
[00:09:35.000 --> 00:09:36.000]  看到他們小孩就馬上擁抱
[00:09:36.000 --> 00:09:37.000]  看到他們小孩就馬上擁抱
[00:09:37.000 --> 00:09:38.000]  看到他們小孩就馬上擁抱
[00:09:38.000 --> 00:09:39.000]  看到他們小孩就馬上擁抱
[00:09:39.000 --> 00:09:40.000]  看到他們小孩就馬上擁抱
[00:09:40.000 --> 00:09:41.000]  看到他們小孩就馬上擁抱
[00:09:41.000 --> 00:09:42.000]  看到他們小孩就馬上擁抱
[00:09:42.000 --> 00:09:43.000]  看到他們小孩就馬上擁抱
[00:09:43.000 --> 00:09:44.000]  看到他們小孩就馬上擁抱
[00:09:44.000 --> 00:09:45.000]  看到他們小孩就馬上擁抱
[00:09:45.000 --> 00:09:46.000]  看到他們小孩就馬上擁抱
[00:09:46.000 --> 00:09:47.000]  看到他們小孩就馬上擁抱
[00:09:47.000 --> 00:09:48.000]  看到他們小孩就馬上擁抱
