
[00:00:00.000 --> 00:00:03.680]  好 讓我們一同低頭來禱告
[00:03:04.480 --> 00:03:09.560]  我們基督教的末世論一定是和當下有關係的
[00:03:09.560 --> 00:03:13.960]  就是基督徒看未來直接影響今天
[00:03:13.960 --> 00:03:17.520]  那第四個和第六個神域都有討論
[00:03:17.520 --> 00:03:19.280]  一個末後的審判的問題
[00:03:19.280 --> 00:03:21.440]  前者呢
[00:03:21.440 --> 00:03:24.520]  去強調的是我們羣體要有聖潔
[00:03:24.520 --> 00:03:26.760]  在一個末世的情況下
[00:03:26.760 --> 00:03:27.360]  後者呢
[00:03:27.360 --> 00:03:29.680]  就是今天我們說的第六神域呢
[00:03:29.680 --> 00:03:32.440]  主要說在那日的審判當中呢
[00:03:32.440 --> 00:03:35.080]  究竟有什麼樣的結局
[00:03:35.080 --> 00:03:35.280]  好
[00:03:35.280 --> 00:03:39.240]  我們先看第一部分就是十三到第十五節
[00:03:39.240 --> 00:03:45.160]  他提到了影響我們靜前的一些外在的因素
[00:03:45.160 --> 00:03:45.400]  好
[00:03:45.400 --> 00:03:47.040]  我們一同來讀這三節經文
[00:03:47.040 --> 00:03:47.680]  大家請
[00:03:47.680 --> 00:03:52.320]  你們用話頂撞我
[00:03:52.320 --> 00:03:56.960]  你們還說我們用什麼話頂撞了你呢
[00:03:56.960 --> 00:04:00.080]  你們說侍奉神是徒然的
[00:04:00.080 --> 00:04:02.320]  遵守神所吩咐的
[00:04:02.320 --> 00:04:06.320]  在萬鈞之耶華面前苦苦齋戒
[00:04:06.320 --> 00:04:08.360]  有什麼益處呢
[00:04:08.360 --> 00:04:12.240]  如今我們稱狂傲的人爲有福
[00:04:12.240 --> 00:04:15.200]  並且行惡的人得見利
[00:04:15.200 --> 00:04:19.400]  他們雖然試探神卻得脫離災難
[00:04:19.400 --> 00:04:24.000]  靜前的其實說來容易
[00:04:24.000 --> 00:04:27.960]  實際上的真正實踐卻非常的不簡單
[00:04:27.960 --> 00:04:32.360]  我們人可以在順境當中靜前度日
[00:04:32.360 --> 00:04:35.800]  卻未必能夠在逆境當中一如既往
[00:04:35.800 --> 00:04:36.680]  可是有的人呢
[00:04:36.680 --> 00:04:41.720]  也可以說是可以在逆境當中的是緊緊的靠住
[00:04:41.720 --> 00:04:46.440]  卻不能夠與主同享的在順境當中的甜蜜
[00:04:46.440 --> 00:04:49.960]  第三章的第十三到第十五節
[00:04:49.960 --> 00:04:52.120]  他正好對應的第二章十七節
[00:04:52.120 --> 00:04:55.000]  不知道大家還有沒有記得第二章十七說什麼呢
[00:04:55.000 --> 00:04:57.840]  第二章是說你們用言語反鎖耶和華
[00:04:57.840 --> 00:05:01.280]  你們卻還說我們在和事上反鎖他呢
[00:05:01.280 --> 00:05:06.600]  因爲你們說反行惡的耶和華眼看爲善
[00:05:06.600 --> 00:05:11.040]  並且喜悅他們或說公義的神在哪裏呢
[00:05:11.040 --> 00:05:13.480]  其實這跟二章十七節這句話呢
[00:05:13.480 --> 00:05:15.920]  是非常的有對應關係的
[00:05:15.920 --> 00:05:16.760]  就是說的是呢
[00:05:16.760 --> 00:05:20.920]  在不平不公平的一個世道當中
[00:05:20.920 --> 00:05:22.320]  神的子民呢
[00:05:22.320 --> 00:05:24.400]  會有什麼樣的感受呢
[00:05:24.400 --> 00:05:29.280]  尤其他們經歷到受強國的欺壓和掠奪
[00:05:29.280 --> 00:05:31.720]  喪失了自由的處境裏面
[00:05:31.720 --> 00:05:34.480]  就會發出這一系列的怨言來
[00:05:34.480 --> 00:05:40.760]  百姓用言語來頂撞神是一個持續進行的行爲
[00:05:40.760 --> 00:05:42.880]  頂撞這個詞的語義呢
[00:05:42.880 --> 00:05:43.960]  非常的重
[00:05:43.960 --> 00:05:49.840]  就有點像的是針鋒相對的跟神對着幹的這樣的一個意思
[00:05:49.840 --> 00:05:50.240]  然後呢
[00:05:50.240 --> 00:05:52.200]  就在神指出這一點的時候呢
[00:05:52.200 --> 00:05:54.720]  其實百姓的還是在回嘴
[00:05:54.720 --> 00:05:57.120]  就說我們我們用什麼話來頂撞你了
[00:05:57.120 --> 00:06:00.240]  有點不太不太承認啊
[00:06:00.240 --> 00:06:00.720]  於是呢
[00:06:00.720 --> 00:06:03.440]  神就把他們彼此說的這些泄氣的話呢
[00:06:03.440 --> 00:06:05.880]  就一一的擺列了出來
[00:06:05.880 --> 00:06:09.480]  你從三章的十四節可以看到呢
[00:06:09.480 --> 00:06:12.960]  這羣發怨言的百姓
[00:06:12.960 --> 00:06:14.640]  其實他們曾經呢
[00:06:14.640 --> 00:06:16.520]  都是很敬錢的人
[00:06:16.520 --> 00:06:23.080]  你看三章十四節裏面就透露出來他們這種原來曾經是敬錢人是怎樣的呢
[00:06:23.080 --> 00:06:25.800]  他們行爲是重規重舉的
[00:06:25.800 --> 00:06:32.600]  他們盡力的去侍奉神的也在行事爲人上的是遵守神所吩咐的
[00:06:32.600 --> 00:06:33.320]  對不對
[00:06:33.320 --> 00:06:35.280]  十四節都說出來了
[00:06:35.280 --> 00:06:41.520]  面對着猶大國因着被逆神而亡國這種慘禍
[00:06:41.520 --> 00:06:42.920]  他們在神的面前呢
[00:06:42.920 --> 00:06:46.600]  也曾經表示過痛悔
[00:06:46.600 --> 00:06:48.200]  因爲他們苦苦齋戒
[00:06:48.200 --> 00:06:52.640]  在河本的修訂版裏面苦苦齋戒翻譯的很清楚
[00:06:52.640 --> 00:06:54.080]  叫哀痛而行
[00:06:54.080 --> 00:06:57.880]  其實這個詞組的意思就是愁眉苦臉的走路
[00:06:57.880 --> 00:07:00.080]  太痛苦了
[00:07:00.080 --> 00:07:00.720]  愁眉苦臉
[00:07:00.720 --> 00:07:02.800]  連走路都愁眉苦臉
[00:07:02.800 --> 00:07:03.920]  然而呢
[00:07:03.920 --> 00:07:07.200]  他們這些敬錢的表現卻沒有能夠持久
[00:07:07.200 --> 00:07:11.080]  因爲沒有看到有什麼計時的果效
[00:07:11.080 --> 00:07:15.880]  現在的他們認爲他們之前的敬錢呢
[00:07:15.880 --> 00:07:18.200]  其實一切都是突然的
[00:07:18.200 --> 00:07:21.680]  也就是竹籃子打水一場空無效
[00:07:21.680 --> 00:07:24.520]  人是很努力的
[00:07:24.520 --> 00:07:27.160]  但卻沒有換來的一個實質性的後果
[00:07:27.160 --> 00:07:33.520]  所以他們質疑這樣的敬錢度日到底有什麼益處呢
[00:07:34.760 --> 00:07:35.520]  這樣的問話
[00:07:35.520 --> 00:07:37.120]  其實他們自己已經有了答案
[00:07:37.120 --> 00:07:39.680]  就是沒藝術沒好處的意思
[00:07:39.680 --> 00:07:43.600]  他們之所以這麼沮喪
[00:07:43.600 --> 00:07:45.440]  三章十五節的告訴我們
[00:07:45.440 --> 00:07:46.560]  因爲世界呢
[00:07:46.560 --> 00:07:49.640]  給他們的一個擺上了一個非常嚴酷的現實
[00:07:49.640 --> 00:07:52.480]  他們看見了狂傲的人呢
[00:07:52.480 --> 00:07:54.040]  是得福氣的
[00:07:54.040 --> 00:07:55.000]  行惡的人呢
[00:07:55.000 --> 00:07:56.400]  是得建立的
[00:07:56.400 --> 00:07:59.400]  這個建立的意思就是昌盛成功了
[00:07:59.400 --> 00:08:03.720]  他們所言所行都是一再去挑戰
[00:08:03.720 --> 00:08:05.120]  神的律法
[00:08:05.120 --> 00:08:07.120]  明擺着就去試探神
[00:08:07.120 --> 00:08:12.880]  在大家等候着他們如何看他們如何受罰的時候呢
[00:08:12.880 --> 00:08:15.200]  他們卻安然無恙
[00:08:15.200 --> 00:08:19.240]  繼續喫香的喝辣的作威作福
[00:08:19.240 --> 00:08:22.280]  就在這裏說逃離災難
[00:08:22.280 --> 00:08:25.160]  本來他們行惡是應該有天罰下來的
[00:08:25.160 --> 00:08:26.560]  但他們卻可以避免
[00:08:26.560 --> 00:08:28.640]  所以現實呢
[00:08:28.640 --> 00:08:30.600]  與摩西所教導的律法
[00:08:30.600 --> 00:08:34.840]  所說的祝福和咒祖這種鐵律呢
[00:08:34.840 --> 00:08:36.360]  完全是背道而馳的
[00:08:36.360 --> 00:08:41.480]  遵行神的命令未必蒙福
[00:08:41.480 --> 00:08:48.160]  反倒品嚐那些看見那些造孽的人所行
[00:08:48.160 --> 00:08:49.880]  卻昌盛
[00:08:49.880 --> 00:08:51.200]  而他們自己呢
[00:08:51.200 --> 00:08:55.000]  卻品嚐着那些造孽人所做的事情的惡果
[00:08:56.480 --> 00:09:01.160]  所以他們看見的是自己的淨錢沒有好處
[00:09:01.160 --> 00:09:02.360]  而作惡呢
[00:09:02.360 --> 00:09:03.560]  也沒得到壞處
[00:09:03.560 --> 00:09:06.320]  所以他們的淨錢呢
[00:09:06.320 --> 00:09:10.000]  是在這種現實當中的慢慢耗盡了
[00:09:10.000 --> 00:09:14.600]  因着信仰而生的這種苦惱呢
[00:09:14.600 --> 00:09:18.960]  反倒是吞噬了他們的良心和他們的信心
[00:09:18.960 --> 00:09:22.320]  本來他們期待的是善有善報
[00:09:22.320 --> 00:09:24.040]  惡有惡報
[00:09:24.040 --> 00:09:27.440]  但是他們看見的現實是完全相反的
[00:09:27.440 --> 00:09:28.600]  如果你不信神
[00:09:28.600 --> 00:09:29.400]  道也好辦
[00:09:29.400 --> 00:09:31.240]  也就說這世道就是如此
[00:09:31.240 --> 00:09:33.400]  但如果你信神
[00:09:33.400 --> 00:09:36.480]  也相信他賞善罰惡
[00:09:36.480 --> 00:09:38.080]  但現實呢
[00:09:38.080 --> 00:09:41.040]  真的就影響着他們的信心
[00:09:41.040 --> 00:09:43.640]  以至於呢
[00:09:43.640 --> 00:09:49.120]  動搖他們作爲一個神的子民的身份認同和他們最核心的那個價值觀
[00:09:49.120 --> 00:09:51.200]  於是呢
[00:09:51.200 --> 00:09:52.640]  他們纔有了這種怨言
[00:09:52.640 --> 00:09:54.040]  就是侍奉也是白搭
[00:09:54.040 --> 00:09:56.960]  聽話痛悔也是無益
[00:09:56.960 --> 00:09:58.240]  這樣的喪氣化來
[00:09:58.240 --> 00:10:05.200]  那麼人的淨錢真的是實在是會受到環境的挑戰的
[00:10:05.200 --> 00:10:06.000]  遠了不說
[00:10:06.000 --> 00:10:08.960]  就說咱們五十年代六十年代各種政治運動
[00:10:08.960 --> 00:10:11.760]  文化大革命當中啊
[00:10:11.760 --> 00:10:16.600]  你信主不但不會帶給你和你的家人有祝福
[00:10:16.600 --> 00:10:20.560]  反倒是招致不測的一種災難
[00:10:21.800 --> 00:10:23.640]  那你問出一句
[00:10:23.640 --> 00:10:25.960]  我信耶穌到底有什麼益處呢
[00:10:25.960 --> 00:10:28.160]  既是迫不得已的
[00:10:28.160 --> 00:10:29.840]  也是情有可原的
[00:10:29.840 --> 00:10:34.640]  我也覺得問的是非常的實在的一個問題
[00:10:34.640 --> 00:10:35.400]  不過呢
[00:10:35.400 --> 00:10:36.320]  作爲一個信徒
[00:10:36.320 --> 00:10:38.320]  如果在這時候不打住
[00:10:38.320 --> 00:10:39.720]  不回到神的面前
[00:10:39.720 --> 00:10:41.880]  迴轉到神的面前來
[00:10:41.880 --> 00:10:44.840]  但很有可能的就會再向下走一個臺階
[00:10:44.840 --> 00:10:49.280]  會在生活當中的真的離開侍奉
[00:10:49.280 --> 00:10:52.880]  也聆聽就是不再去聆聽和遵從神的話
[00:10:52.880 --> 00:10:54.080]  其實呢
[00:10:54.080 --> 00:10:55.240]  就是放棄信仰
[00:10:55.240 --> 00:10:58.960]  不論你還認爲自己有沒有這個名頭
[00:10:58.960 --> 00:10:59.880]  基督徒的名頭
[00:10:59.880 --> 00:11:02.280]  其實就實質上就放棄了信仰
[00:11:02.280 --> 00:11:03.720]  而在那個時代呢
[00:11:03.720 --> 00:11:05.400]  這樣的人其實是很多的
[00:11:05.400 --> 00:11:13.600]  我想曾經生活在內地的弟兄姊妹應該是可以理解當時猶太人的這種心態
[00:11:13.600 --> 00:11:17.560]  所以請大家的反攻自問
[00:11:17.560 --> 00:11:22.200]  你信主之後有沒有想過或者講過類似的話呢
[00:11:22.200 --> 00:11:22.840]  我讀經
[00:11:22.840 --> 00:11:23.320]  禱告
[00:11:23.320 --> 00:11:23.800]  敬拜
[00:11:23.800 --> 00:11:26.200]  聽到這麼努力到底有什麼用呢
[00:11:26.200 --> 00:11:28.560]  記得剛信主的時候
[00:11:28.560 --> 00:11:33.280]  整天泡在蜜罐裏似的覺得神的實在是又真又活
[00:11:33.280 --> 00:11:37.040]  師哥怎麼唱怎麼感動
[00:11:37.040 --> 00:11:39.120]  經怎麼讀怎麼得着
[00:11:39.120 --> 00:11:41.720]  禱告怎麼求怎麼有回應
[00:11:41.720 --> 00:11:45.040]  教會當中弟兄姊妹的你看上去實在是可愛
[00:11:45.040 --> 00:11:48.120]  覺得真是自己找到了組織了
[00:11:48.120 --> 00:11:49.360]  那天天的交樂
[00:11:49.360 --> 00:11:52.200]  聽課再遠也去
[00:11:52.200 --> 00:11:53.000]  服事上呢
[00:11:53.000 --> 00:11:55.320]  教會叫幹啥就幹啥
[00:11:55.320 --> 00:11:58.760]  心裏還不時竊喜說自己趕上這一班車了
[00:11:58.760 --> 00:12:00.680]  不過呢
[00:12:00.680 --> 00:12:03.840]  我教會里面有一位年輕的老弟兄
[00:12:03.840 --> 00:12:05.720]  我意思是他年輕
[00:12:05.720 --> 00:12:08.080]  但他在教會里資歷很久
[00:12:08.080 --> 00:12:09.880]  他信主時間很長
[00:12:09.880 --> 00:12:11.120]  他跟我說了一句話
[00:12:11.120 --> 00:12:12.200]  偷偷的說
[00:12:12.200 --> 00:12:13.640]  弟兄悠着點
[00:12:13.640 --> 00:12:15.160]  免得日後呢閃着
[00:12:15.160 --> 00:12:17.680]  這是廣東話
[00:12:17.680 --> 00:12:18.680]  不是廣東話
[00:12:18.680 --> 00:12:19.880]  這是北京話
[00:12:19.880 --> 00:12:22.560]  就是別閃着腰啊
[00:12:22.560 --> 00:12:23.560]  用力太大
[00:12:23.560 --> 00:12:26.160]  有時候容易讓自己受傷
[00:12:26.160 --> 00:12:29.840]  我當時覺得這弟兄怎麼思想這麼落後啊
[00:12:29.840 --> 00:12:33.080]  心裏想的這有可能啊
[00:12:33.080 --> 00:12:34.680]  我信的是神
[00:12:34.680 --> 00:12:36.280]  我跟隨的是主
[00:12:36.280 --> 00:12:39.800]  我在教會里面是一幫同道的弟兄姊妹
[00:12:39.800 --> 00:12:41.280]  不過呢
[00:12:41.280 --> 00:12:45.360]  到後來真的認識到教會的水深了
[00:12:45.360 --> 00:12:46.840]  那位弟兄的喪氣話呢
[00:12:46.840 --> 00:12:50.160]  其實我後來發現真的不是無病深陰
[00:12:50.160 --> 00:12:55.080]  我終於越來越清楚的認識到了三章14到第15節
[00:12:55.080 --> 00:12:56.760]  就這三節經文呢
[00:12:56.760 --> 00:13:03.000]  對跟隨主的人來說是極大的深淵和黑暗
[00:13:03.000 --> 00:13:04.400]  坦率的講
[00:13:04.400 --> 00:13:05.040]  這幾年呢
[00:13:05.040 --> 00:13:09.840]  我也有時候真的是在這樣的疑惑和試探當中
[00:13:09.840 --> 00:13:11.720]  當念頭閃過的時候呢
[00:13:11.720 --> 00:13:13.480]  其實我心裏面是有點怕的
[00:13:13.480 --> 00:13:16.440]  想象一下你爲了一個事業
[00:13:16.440 --> 00:13:19.080]  擺上你一生最好的年華
[00:13:19.080 --> 00:13:22.280]  到晚年突然發現自己走錯方向了
[00:13:22.280 --> 00:13:24.480]  這一切都是突然
[00:13:24.480 --> 00:13:26.840]  這時候你有什麼感受嗎
[00:13:26.840 --> 00:13:29.120]  我覺得我的感受會很深啊
[00:13:29.120 --> 00:13:29.440]  哇
[00:13:29.440 --> 00:13:33.400]  我十九一我三十歲的時候出來服事
[00:13:33.400 --> 00:13:33.760]  哇
[00:13:33.760 --> 00:13:35.240]  這麼多年來
[00:13:35.240 --> 00:13:36.880]  然後後來發現這是突然
[00:13:36.880 --> 00:13:40.080]  那我想真是白活了
[00:13:40.080 --> 00:13:41.400]  所以我每當是說呢
[00:13:41.400 --> 00:13:44.560]  真的是要怯怯的求高祖
[00:13:44.560 --> 00:13:47.320]  讓我離開這種黑暗這種試探
[00:13:47.320 --> 00:13:53.280]  而真正能讓人擺脫試探的是神他自己
[00:13:53.280 --> 00:13:55.040]  下面的這段寶貴的經文呢
[00:13:55.040 --> 00:13:57.440]  就開啓了另外一番景象
[00:13:57.440 --> 00:14:01.320]  讓我們來看三章的16到第18節
[00:14:01.320 --> 00:14:01.600]  好
[00:14:01.600 --> 00:14:03.960]  我們一同來讀16到第18節
[00:14:03.960 --> 00:14:09.160]  請那時敬畏耶和華的彼此談論
[00:14:09.160 --> 00:14:11.280]  耶和華側耳而聽
[00:14:11.280 --> 00:14:14.320]  且有紀念冊在他面前
[00:14:14.320 --> 00:14:18.640]  記錄那敬畏耶和華思念他名的人
[00:14:18.640 --> 00:14:20.760]  萬鈞之耶和華說
[00:14:20.760 --> 00:14:22.920]  在我所定的日子
[00:14:22.920 --> 00:14:26.200]  他們必屬我特特歸我
[00:14:26.200 --> 00:14:28.280]  我必連續他們
[00:14:28.280 --> 00:14:32.120]  如同人連續服事自己的兒子
[00:14:32.120 --> 00:14:34.720]  那時你們必歸回
[00:14:34.720 --> 00:14:40.960]  將善人和惡人侍奉神的和不侍奉神的分別出來
[00:14:40.960 --> 00:14:46.560]  現實當中的總有一些人是可以呢
[00:14:46.560 --> 00:14:48.360]  超越環境的捆綁
[00:14:48.360 --> 00:14:52.480]  也就是他可以獲得了心靈的自由
[00:14:52.480 --> 00:14:53.800]  什麼叫心靈的自由呢
[00:14:53.800 --> 00:14:57.280]  就是當你心不再被環境所影響
[00:14:57.280 --> 00:14:59.680]  你超越這個環境的捆綁的時候
[00:14:59.680 --> 00:15:02.360]  你就是真的自由了
[00:15:02.360 --> 00:15:04.120]  因爲他們心中呢
[00:15:04.120 --> 00:15:06.520]  裝了一個最更加寶貴的東西
[00:15:06.520 --> 00:15:10.720]  就讓這個人的活得不一樣
[00:15:10.720 --> 00:15:11.360]  孔子呢
[00:15:11.360 --> 00:15:15.640]  是非常喜歡他自己的一個學生叫嚴回的
[00:15:15.640 --> 00:15:16.840]  時常的誇獎他
[00:15:16.840 --> 00:15:17.960]  有一次呢
[00:15:17.960 --> 00:15:20.920]  孔子由衷的誇獎嚴回說
[00:15:20.920 --> 00:15:24.120]  鹹哉回也這孩子太好了
[00:15:24.120 --> 00:15:25.240]  這意思哈
[00:15:25.240 --> 00:15:27.640]  一單食一瓢一瓢飲
[00:15:27.640 --> 00:15:30.600]  他喫飯呢簡單到單呢
[00:15:30.600 --> 00:15:33.560]  就是一個竹器裝飯的
[00:15:33.560 --> 00:15:35.160]  就是一盆米飯吧
[00:15:35.160 --> 00:15:39.120]  一瓢飲一瓢不大
[00:15:39.120 --> 00:15:41.720]  有點水喝或者有點湯喝
[00:15:41.720 --> 00:15:42.560]  而且呢
[00:15:42.560 --> 00:15:48.280]  在陋巷他住在特別窮的破爛的一個地方
[00:15:48.280 --> 00:15:49.920]  人呢不堪其憂
[00:15:49.920 --> 00:15:53.720]  別人呢就這麼個飲食生活居住環境
[00:15:53.720 --> 00:15:55.640]  大家都會非常憂愁的
[00:15:55.640 --> 00:15:57.880]  但是呢回也不改其樂
[00:15:57.880 --> 00:15:59.760]  嚴回呢
[00:15:59.760 --> 00:16:02.760]  卻非常的不在乎這些環境
[00:16:02.760 --> 00:16:04.080]  樂在其中
[00:16:04.080 --> 00:16:08.720]  所以孔子說鹹哉回也這孩子太好了
[00:16:08.720 --> 00:16:15.080]  那問題是嚴回爲什麼在別人看來一個不堪的生活條件下
[00:16:15.080 --> 00:16:16.920]  他仍然可以不改其樂呢
[00:16:16.920 --> 00:16:19.040]  他樂從何來呢
[00:16:19.040 --> 00:16:24.280]  就因爲嚴回他因着學習道而感覺呢
[00:16:24.280 --> 00:16:27.880]  他的生活的環境不會再影響他的心境
[00:16:27.880 --> 00:16:31.200]  他的學習帶給他充滿着喜樂的人生
[00:16:31.200 --> 00:16:34.840]  在以色列人當中呢
[00:16:34.840 --> 00:16:36.880]  顯然另也有一羣人
[00:16:36.880 --> 00:16:39.200]  他們也在彼此談論
[00:16:39.200 --> 00:16:41.000]  他們的環境是一樣的
[00:16:41.000 --> 00:16:43.920]  外在都是強國的領辱
[00:16:43.920 --> 00:16:45.840]  他們國破家亡
[00:16:45.840 --> 00:16:47.800]  他們失去了自由
[00:16:47.800 --> 00:16:49.520]  他們也在談論
[00:16:50.680 --> 00:16:55.200]  但是他們和上面談論喪氣話的那些人不同
[00:16:55.200 --> 00:16:57.040]  他們是敬畏耶華的人
[00:16:57.040 --> 00:17:01.480]  經文在這裏沒有講他們談論到底什麼內容
[00:17:01.480 --> 00:17:03.440]  但卻記下了神的反應
[00:17:03.440 --> 00:17:06.200]  什麼反應呢
[00:17:06.200 --> 00:17:09.320]  就是耶華側耳而聽
[00:17:09.320 --> 00:17:15.400]  且有紀念冊在他面前記錄那敬畏耶華思念他名的人
[00:17:17.520 --> 00:17:21.480]  對於那些沒有因着外在的環境而隨波逐流
[00:17:21.480 --> 00:17:24.120]  神就特別留意紀念他們
[00:17:24.120 --> 00:17:25.960]  紀念冊
[00:17:25.960 --> 00:17:31.640]  在原文直譯裏面就翻譯成紀念的一個卷軸
[00:17:31.640 --> 00:17:35.080]  這個詞是馬達基書所獨有的
[00:17:35.080 --> 00:17:37.560]  沒有其他的書卷的有這個詞
[00:17:37.560 --> 00:17:39.200]  但是他有一個字相近
[00:17:39.200 --> 00:17:41.720]  就是跟以斯帖記裏面
[00:17:41.720 --> 00:17:44.120]  雅哈隨魯王就是波斯王
[00:17:44.120 --> 00:17:47.120]  他的有一個歷史書是相近的這個詞
[00:17:47.120 --> 00:17:51.440]  我想這可能就是受波斯文化影響的這個字
[00:17:51.440 --> 00:17:54.520]  在馬達基書的語境當中
[00:17:54.520 --> 00:17:58.080]  紀念冊也是持續性的記錄
[00:17:58.080 --> 00:18:01.680]  就像前面抱怨的人是持續性的頂撞神
[00:18:01.680 --> 00:18:11.520]  但這裏對應的就是神卻持續的去記錄那些敬畏耶和華和思念他名的人所言所行
[00:18:13.920 --> 00:18:19.240]  在這裏呢 我們不妨想象一下他們談論的話題
[00:18:19.240 --> 00:18:21.240]  經文雖然沒有詳細的交代
[00:18:21.240 --> 00:18:26.000]  但至少可以用一個形容詞來形容他們的談論
[00:18:26.000 --> 00:18:29.800]  就是他們談論敬前的話題
[00:18:29.800 --> 00:18:33.360]  因爲這裏談的是敬前的主題嘛
[00:18:33.360 --> 00:18:36.360]  他們或許彼此分享神話語的甘美
[00:18:36.360 --> 00:18:40.640]  或許是在見證神在他們困境當中所施的慈愛
[00:18:40.640 --> 00:18:44.920]  或許是在彼此的勉勵我們同奔天路
[00:18:44.920 --> 00:18:49.200]  或許是在爲主大發的熱心策劃的侍功
[00:18:49.200 --> 00:18:54.080]  也或許是互相的取暖彼此的勉勵說大家一定要堅持住啊
[00:18:54.080 --> 00:19:01.720]  從第十八節我們知道他們是這些熱心侍奉的人
[00:19:01.720 --> 00:19:05.040]  他們擺上時間金錢和精力
[00:19:05.040 --> 00:19:08.640]  但是表面上看什麼也沒有發生
[00:19:08.640 --> 00:19:12.240]  神既沒有顯現對那些敬畏他思念他名的人
[00:19:12.240 --> 00:19:14.880]  豎起一個大拇指獎勵一番誇獎一番
[00:19:14.880 --> 00:19:20.520]  沒有也沒有讓周圍的那些痛苦的環境稍有改變
[00:19:20.520 --> 00:19:26.560]  但神卻在觀察在記錄
