
[00:00:00.000 --> 00:00:02.000]  日子過得好快
[00:02:47.000 --> 00:02:50.000]  如果有一個人在你前面暈
[00:02:50.000 --> 00:02:51.000]  你會怎樣呢
[00:02:51.000 --> 00:02:53.000]  你會用什麼動作
[00:02:53.000 --> 00:02:54.000]  你會立即閃開
[00:02:54.000 --> 00:02:56.000]  不要讓他彈到你
[00:02:56.000 --> 00:02:58.000]  叫著旁邊的人
[00:02:58.000 --> 00:03:00.000]  有人暈了
[00:03:00.000 --> 00:03:02.000]  不知道大家的反應是怎樣
[00:03:02.000 --> 00:03:04.000]  這個伯伯就這樣扶著她
[00:03:04.000 --> 00:03:06.000]  我不知道他用什麼姿勢扶她
[00:03:06.000 --> 00:03:07.000]  扶著她
[00:03:07.000 --> 00:03:09.000]  叫著旁邊過馬路的人
[00:03:09.000 --> 00:03:11.000]  快點快點來幫忙
[00:03:11.000 --> 00:03:17.000]  拉這個婦人去路邊
[00:03:17.000 --> 00:03:19.000]  因為正在過馬路
[00:03:19.000 --> 00:03:21.000]  但沒有人回應他
[00:03:21.000 --> 00:03:22.000]  當時沒有人回應
[00:03:22.000 --> 00:03:23.000]  每個人都匆匆忙忙
[00:03:23.000 --> 00:03:24.000]  人來人往
[00:03:24.000 --> 00:03:26.000]  正在過馬路
[00:03:26.000 --> 00:03:28.000]  他在情急之下
[00:03:28.000 --> 00:03:31.000]  拉這個女人去路邊
[00:03:31.000 --> 00:03:33.000]  店舖當然幫他叫車
[00:03:33.000 --> 00:03:35.000]  可能去了律政治急症室
[00:03:35.000 --> 00:03:39.000]  這個老伯兩天之後
[00:03:39.000 --> 00:03:40.000]  痛得很厲害
[00:03:40.000 --> 00:03:41.000]  要進來看急症
[00:03:41.000 --> 00:03:43.000]  而收了他入院
[00:03:43.000 --> 00:03:45.000]  所以我不知道大家會覺得
[00:03:45.000 --> 00:03:48.000]  他真的幫人幫得不值
[00:03:48.000 --> 00:03:50.000]  他應該都自量一點
[00:03:50.000 --> 00:03:51.000]  自己九十幾歲
[00:03:51.000 --> 00:03:54.000]  不知道大家會怎樣想這個老伯
[00:03:54.000 --> 00:03:56.000]  幫人是不是幫錯了
[00:03:56.000 --> 00:03:57.000]  幫到自己
[00:03:57.000 --> 00:04:00.000]  結果他在醫院住了一個多兩個月
[00:04:00.000 --> 00:04:04.000]  他很擔心太太在等他
[00:04:04.000 --> 00:04:07.000]  他自己病了去醫院留醫
[00:04:07.000 --> 00:04:11.000]  我們有時發現
[00:04:11.000 --> 00:04:12.000]  人匆匆忙忙
[00:04:12.000 --> 00:04:14.000]  好像看不到旁邊的需要
[00:04:14.000 --> 00:04:16.000]  也聽不到這個老伯的呼叫
[00:04:16.000 --> 00:04:19.000]  人匆匆忙忙地走
[00:04:19.000 --> 00:04:23.000]  有時你看街上的人的面容
[00:04:23.000 --> 00:04:27.000]  好像魂不附體地走
[00:04:27.000 --> 00:04:30.000]  昨晚不知道多晚睡
[00:04:30.000 --> 00:04:33.000]  好像覺得腳在走
[00:04:33.000 --> 00:04:36.000]  但整個身體好像不在
[00:04:36.000 --> 00:04:37.000]  似乎他看不到
[00:04:37.000 --> 00:04:40.000]  聽不到旁邊的需要
[00:04:40.000 --> 00:04:42.000]  今天我們跟大家分享一個
[00:04:42.000 --> 00:04:45.000]  很令人窩心的故事
[00:04:45.000 --> 00:04:48.000]  剛才大家都讀了
[00:04:48.000 --> 00:04:50.000]  有四個朋友
[00:04:50.000 --> 00:04:52.000]  這四個朋友真的很難得
[00:04:52.000 --> 00:04:54.000]  不知道大家認識裡面
[00:04:54.000 --> 00:04:57.000]  有沒有願意為你付出的四個朋友
[00:04:57.000 --> 00:04:58.000]  你想想
[00:04:58.000 --> 00:05:01.000]  究竟我自己人際關係怎樣
[00:05:01.000 --> 00:05:02.000]  當你有患難的時候
[00:05:02.000 --> 00:05:05.000]  當你有不妥的時候
[00:05:05.000 --> 00:05:10.000]  有沒有四個朋友到你身邊幫助你
[00:05:10.000 --> 00:05:13.000]  但這個癱子他很好
[00:05:13.000 --> 00:05:15.000]  雖然我不知道癱了他多久
[00:05:15.000 --> 00:05:16.000]  聖經也沒有說
[00:05:16.000 --> 00:05:18.000]  聖經反而有另外一個故事
[00:05:18.000 --> 00:05:20.000]  一個癱子不辭大辭
[00:05:20.000 --> 00:05:22.000]  那個癱了多久
[00:05:22.000 --> 00:05:25.000]  記不記得
[00:05:25.000 --> 00:05:28.000]  三十八年
[00:05:28.000 --> 00:05:30.000]  那個不辭大辭有記載三十八年
[00:05:30.000 --> 00:05:33.000]  這個癱子不知道他癱了多久
[00:05:33.000 --> 00:05:35.000]  但這四個朋友很好
[00:05:35.000 --> 00:05:37.000]  他就作出一個行動去幫助他
[00:05:37.000 --> 00:05:39.000]  所以今天我們就看這個
[00:05:39.000 --> 00:05:41.000]  幫助人這個故事
[00:05:41.000 --> 00:05:47.000]  但背後也有阻人的脈絡
[00:05:47.000 --> 00:05:49.000]  這個故事裡面有什麼人
[00:05:49.000 --> 00:05:51.000]  大家剛才看到有什麼角色
[00:05:51.000 --> 00:05:52.000]  通常我們看故事
[00:05:52.000 --> 00:05:54.000]  看有什麼人物
[00:05:54.000 --> 00:05:56.000]  有主耶穌
[00:05:56.000 --> 00:06:00.000]  亦都沒有被記名的四個
[00:06:00.000 --> 00:06:02.000]  沒有被記名的癱子
[00:06:02.000 --> 00:06:04.000]  這四個朋友都沒有被記名
[00:06:04.000 --> 00:06:08.000]  還有法利塞人和律法教師
[00:06:08.000 --> 00:06:12.000]  這個可以參考路加福音五章十七節
[00:06:12.000 --> 00:06:16.000]  因為這個故事除了約翰福音之外
[00:06:16.000 --> 00:06:20.000]  路加福音和馬太福音都有記載
[00:06:20.000 --> 00:06:24.000]  所以這個故事是幾人深刻
[00:06:24.000 --> 00:06:27.000]  因為你讀到福音書都會讀到這個故事
[00:06:27.000 --> 00:06:29.000]  所以我們參考到
[00:06:29.000 --> 00:06:30.000]  雖然這裡沒有記載
[00:06:30.000 --> 00:06:32.000]  法利塞人和律法教師
[00:06:32.000 --> 00:06:34.000]  但路加福音有講到
[00:06:34.000 --> 00:06:35.000]  又有文士
[00:06:35.000 --> 00:06:37.000]  路加福音五章二十一節
[00:06:37.000 --> 00:06:39.000]  馬後福音二章六節
[00:06:39.000 --> 00:06:42.000]  和馬太福音九章三節
[00:06:42.000 --> 00:06:45.000]  還有許多許多的人
[00:06:45.000 --> 00:06:47.000]  這些人在哪裏來的
[00:06:47.000 --> 00:06:48.000]  只是這個城市
[00:06:48.000 --> 00:06:50.000]  耶穌當時在哪裏
[00:06:50.000 --> 00:06:51.000]  為什麼這麼多人
[00:06:51.000 --> 00:06:54.000]  然後這些人在路加福音五章十七節說
[00:06:54.000 --> 00:06:57.000]  他們是在加利利的各鄉村
[00:06:57.000 --> 00:06:59.000]  和猶太耶路撒冷而來的
[00:06:59.000 --> 00:07:03.000]  有城市有鄉村而來到這個地方
[00:07:03.000 --> 00:07:06.000]  耶穌當時又在哪裏呢
[00:07:06.000 --> 00:07:08.000]  故事發生在哪裏呢
[00:07:08.000 --> 00:07:10.000]  在加伯隆
[00:07:10.000 --> 00:07:13.000]  馬太福音九章一節告訴我們
[00:07:13.000 --> 00:07:17.000]  這個加伯隆被形容為耶穌自己的城
[00:07:17.000 --> 00:07:19.000]  耶穌不是在拿撒勒的嗎
[00:07:19.000 --> 00:07:23.000]  耶穌開始傳道的地方就是這個加伯隆
[00:07:23.000 --> 00:07:26.000]  在馬太福音四章十二節至十三節
[00:07:26.000 --> 00:07:28.000]  和十七節那裏
[00:07:28.000 --> 00:07:32.000]  如果大家有機會去看這些福音
[00:07:32.000 --> 00:07:34.000]  大家有一些脈絡可以了解
[00:07:34.000 --> 00:07:36.000]  這個地方是很特別的
[00:07:36.000 --> 00:07:40.000]  它在西南面去到東北面的敘利亞
[00:07:40.000 --> 00:07:42.000]  是必經之路的漁村
[00:07:42.000 --> 00:07:45.000]  幸好香港也是一個轉運港
[00:07:45.000 --> 00:07:47.000]  人來人往很繁盛
[00:07:47.000 --> 00:07:49.000]  所以在第一個世紀的時候
[00:07:49.000 --> 00:07:52.000]  已經有一千五百人以上人口
[00:07:52.000 --> 00:07:54.000]  以前的村可能很少人
[00:07:54.000 --> 00:07:56.000]  現在可能有些圍村
[00:07:56.000 --> 00:07:58.000]  我們香港一些新界圍村也很少人
[00:07:58.000 --> 00:08:02.000]  第一個漁村有一千五百人算是很多
[00:08:02.000 --> 00:08:06.000]  耶穌進入了這個加伯隆一個屋
[00:08:06.000 --> 00:08:12.000]  相估是一個門徒西門和安德烈的家
[00:08:12.000 --> 00:08:14.000]  我們稍為知道一個屋
[00:08:14.000 --> 00:08:16.000]  一個門徒所住的屋
[00:08:16.000 --> 00:08:18.000]  肯定不是很大
[00:08:18.000 --> 00:08:21.000]  很多人來到這個地方
[00:08:21.000 --> 00:08:25.000]  為什麼會迫到要在門口站的原因
[00:08:25.000 --> 00:08:27.000]  為什麼有這麼多人來到這裡呢
[00:08:27.000 --> 00:08:31.000]  馬可福音第一章告訴我們
[00:08:31.000 --> 00:08:32.000]  耶穌呼著門徒的時候
[00:08:32.000 --> 00:08:38.000]  走了神跡、講鬼、治病和傳道
[00:08:38.000 --> 00:08:39.000]  聖經告訴我們
[00:08:39.000 --> 00:08:42.000]  一章二十八節馬可福音
[00:08:42.000 --> 00:08:44.000]  耶穌的名聲就傳遍了
[00:08:44.000 --> 00:08:48.000]  整個加利利四周的地區
[00:08:48.000 --> 00:08:50.000]  有好東西的時候
[00:08:50.000 --> 00:08:53.000]  人就一定會傳來傳去
[00:08:53.000 --> 00:08:57.000]  我們說婦人
[00:08:57.000 --> 00:08:59.000]  很多時候有好的東西
[00:08:59.000 --> 00:09:02.000]  很快就會跟周圍的人說
[00:09:02.000 --> 00:09:04.000]  我現在醫院有些姐姐級
[00:09:04.000 --> 00:09:06.000]  有時會跟我說
[00:09:06.000 --> 00:09:08.000]  黃羽木、黃姑娘或黃牧師
[00:09:08.000 --> 00:09:10.000]  醫院有時會有三個稱呼
[00:09:10.000 --> 00:09:12.000]  在哪裡吃東西便宜
[00:09:12.000 --> 00:09:14.000]  哪裡今天大減價
[00:09:14.000 --> 00:09:16.000]  有時他們也會跟我說
[00:09:16.000 --> 00:09:18.000]  原來有好的東西
[00:09:18.000 --> 00:09:21.000]  很容易介紹給朋友、相熟的人
[00:09:21.000 --> 00:09:24.000]  最近他們開始暑假
[00:09:24.000 --> 00:09:25.000]  想去哪裡玩
[00:09:25.000 --> 00:09:28.000]  在哪裡找到便宜的機票
[00:09:28.000 --> 00:09:31.000]  同事之間互相傳達
[00:09:31.000 --> 00:09:33.000]  為什麼這裡有這麼多人呢
[00:09:33.000 --> 00:09:35.000]  因為在這個故事之前
[00:09:35.000 --> 00:09:38.000]  耶穌治療了大麻瘋的病
[00:09:38.000 --> 00:09:41.000]  他的名聲越發傳揚出去
[00:09:41.000 --> 00:09:44.000]  而路加福音五章十五節說
[00:09:44.000 --> 00:09:46.000]  那時一大群人聚集在這裡
[00:09:46.000 --> 00:09:51.000]  他們這裡除了可能要被耶穌治療、趕鬼
[00:09:51.000 --> 00:09:54.000]  但也有希望來聽道
[00:09:54.000 --> 00:09:56.000]  有來聽道的
[00:09:56.000 --> 00:09:58.000]  有來求醫治、治病的
[00:09:58.000 --> 00:10:01.000]  相信你們大概知道這個故事背景
[00:10:01.000 --> 00:10:02.000]  有些什麼人
[00:10:02.000 --> 00:10:03.000]  地點在哪裡
[00:10:03.000 --> 00:10:05.000]  為什麼有這麼多人
[00:10:05.000 --> 00:10:08.000]  下面我就看到
[00:10:08.000 --> 00:10:10.000]  這個故事告訴我
[00:10:10.000 --> 00:10:12.000]  有四個朋友
[00:10:12.000 --> 00:10:13.000]  這四個朋友
[00:10:13.000 --> 00:10:17.000]  他來到這個門口進不去
[00:10:17.000 --> 00:10:19.000]  剛才說過為什麼這麼多人在門口
[00:10:19.000 --> 00:10:22.000]  這麼多人在門口他進不去
[00:10:22.000 --> 00:10:24.000]  以致他要怎樣
[00:10:24.000 --> 00:10:25.000]  在屋頂
[00:10:25.000 --> 00:10:27.000]  屋頂是怎樣的呢
[00:10:27.000 --> 00:10:29.000]  搜羅網絡
[00:10:29.000 --> 00:10:32.000]  有些說他可能要鑿穿屋頂
[00:10:32.000 --> 00:10:37.000]  或者參考路加福音五章十九節的記載
[00:10:37.000 --> 00:10:39.000]  我覺得也有一點不對
[00:10:39.000 --> 00:10:43.000]  他說是一個瓦間
[00:10:43.000 --> 00:10:50.000]  翻查以色列當時二千多年前的屋
[00:10:50.000 --> 00:10:51.000]  也不會用瓦
[00:10:51.000 --> 00:10:53.000]  中國人就用瓦
[00:10:53.000 --> 00:10:54.000]  所以翻閱聖經的時候
[00:10:54.000 --> 00:10:56.000]  可能用一些中國人的觀念
[00:10:56.000 --> 00:10:57.000]  用瓦間
[00:10:57.000 --> 00:10:58.000]  瓦比較容易拆
[00:10:58.000 --> 00:11:00.000]  一塊塊拆出來就有一個洞
[00:11:00.000 --> 00:11:03.000]  而是可能是一些竹枝
[00:11:03.000 --> 00:11:04.000]  一些木的竹枝
[00:11:04.000 --> 00:11:06.000]  即是橄欖樹的竹枝
[00:11:06.000 --> 00:11:08.000]  然後鋪一些乾草上去
[00:11:08.000 --> 00:11:10.000]  所以是容易拿走
[00:11:10.000 --> 00:11:11.000]  容易把竹枝擰鬆
[00:11:11.000 --> 00:11:13.000]  就可以放下來
[00:11:13.000 --> 00:11:15.000]  所以我們知道
[00:11:15.000 --> 00:11:18.000]  怎樣可以將一個人從屋頂搬到上去
[00:11:18.000 --> 00:11:20.000]  那你又想
[00:11:20.000 --> 00:11:21.000]  四個人才可以
[00:11:21.000 --> 00:11:23.000]  兩個人可以嗎
[00:11:23.000 --> 00:11:25.000]  兩個人吃力很多
[00:11:25.000 --> 00:11:28.000]  我記得以前我住宿舍
[00:11:28.000 --> 00:11:30.000]  在三樓
[00:11:30.000 --> 00:11:32.000]  當有些大家司來的時候
[00:11:32.000 --> 00:11:34.000]  就要下面有人
[00:11:34.000 --> 00:11:37.000]  上面有人游繩上去
[00:11:37.000 --> 00:11:38.000]  游繩上去
[00:11:38.000 --> 00:11:40.000]  因為上門不能進入梳化
[00:11:40.000 --> 00:11:42.000]  要游繩從天台那裡
[00:11:42.000 --> 00:11:44.000]  由露台那裡下來
[00:11:44.000 --> 00:11:46.000]  所以上面兩個
[00:11:46.000 --> 00:11:47.000]  下面兩個
[00:11:47.000 --> 00:11:49.000]  就可以將這個毯子
[00:11:49.000 --> 00:11:51.000]  上到去
[00:11:51.000 --> 00:11:53.000]  妹妹在想
[00:11:53.000 --> 00:11:55.000]  怎樣可以將一個人搬到屋頂
[00:11:55.000 --> 00:11:57.000]  可想而知
[00:11:57.000 --> 00:12:00.000]  朋友付出很多的力
[00:12:00.000 --> 00:12:04.000]  幫助人有什麼條件呢
[00:12:04.000 --> 00:12:08.000]  首先剛才大家的章程都有寫
[00:12:08.000 --> 00:12:11.000]  他有很多憐愛這個人的心
[00:12:11.000 --> 00:12:13.000]  今天有很多頂師妹
[00:12:13.000 --> 00:12:15.000]  其實在醫院裡
[00:12:15.000 --> 00:12:17.000]  我們都很感恩
[00:12:17.000 --> 00:12:20.000]  有些長期病患者在醫院
[00:12:20.000 --> 00:12:22.000]  我去灣仔區
[00:12:22.000 --> 00:12:25.000]  身邊有一些教會很好
[00:12:25.000 --> 00:12:29.000]  他來認識了一些長期病患者
[00:12:29.000 --> 00:12:31.000]  可能我未入職之前
[00:12:31.000 --> 00:12:33.000]  醫院有些福音聚會
[00:12:33.000 --> 00:12:35.000]  也要請教會來幫忙
[00:12:35.000 --> 00:12:36.000]  信了主
[00:12:36.000 --> 00:12:37.000]  他坐輪椅
[00:12:37.000 --> 00:12:39.000]  怎樣回教會呢
[00:12:39.000 --> 00:12:41.000]  原來一個月有兩次
[00:12:41.000 --> 00:12:44.000]  我們認識這位七十幾歲的伯伯
[00:12:44.000 --> 00:12:45.000]  他一個月兩次
[00:12:45.000 --> 00:12:47.000]  教會就派兩個弟兄來醫院
[00:12:47.000 --> 00:12:50.000]  推輪椅回去
[00:12:50.000 --> 00:12:53.000]  幫助他能夠去敬拜那裡
[00:12:53.000 --> 00:12:55.000]  其實真的有很大的愛心
[00:12:55.000 --> 00:12:58.000]  因為今天我們每個人上下班
[00:12:58.000 --> 00:13:00.000]  都很忙都很累
[00:13:00.000 --> 00:13:02.000]  星期日要早一點
[00:13:02.000 --> 00:13:04.000]  頂師妹有車
[00:13:04.000 --> 00:13:07.000]  能不能接一些行動不方便的
[00:13:07.000 --> 00:13:10.000]  在護老院的長者回來呢
[00:13:10.000 --> 00:13:12.000]  其實都要很大的付出
[00:13:12.000 --> 00:13:13.000]  我自己心想
[00:13:13.000 --> 00:13:15.000]  我媽媽最近扭傷了腰
[00:13:15.000 --> 00:13:17.000]  她回不了去大角咀教會
[00:13:17.000 --> 00:13:18.000]  我都想
[00:13:18.000 --> 00:13:20.000]  我會不會每個聖餐主日
[00:13:20.000 --> 00:13:21.000]  都出來陪媽媽回家呢
[00:13:21.000 --> 00:13:23.000]  有時候這幾個月都很掙扎
[00:13:23.000 --> 00:13:25.000]  因為都挺累的
[00:13:25.000 --> 00:13:26.000]  平時一至五一至六
[00:13:26.000 --> 00:13:28.000]  都已經出來上班的時候
[00:13:28.000 --> 00:13:31.000]  他在大角咀教會住黃大仙
[00:13:31.000 --> 00:13:35.000]  有時候能夠看到
[00:13:35.000 --> 00:13:37.000]  這個忐忑的需要
[00:13:37.000 --> 00:13:39.000]  產生一種感動
[00:13:39.000 --> 00:13:40.000]  而有一種愛
[00:13:40.000 --> 00:13:43.000]  剛才說愛是要活出來的
[00:13:43.000 --> 00:13:45.000]  剛才大家私班都唱了
[00:13:45.000 --> 00:13:47.000]  要活出來的愛
[00:13:47.000 --> 00:13:48.000]  要活出來的愛就是有行動
[00:13:48.000 --> 00:13:50.000]  去幫助一些有需要的人
[00:13:50.000 --> 00:13:53.000]  他可能回不了來教會
[00:13:53.000 --> 00:13:56.000]  或他最近在做一些治療
[00:13:56.000 --> 00:13:57.000]  他沒辦法
[00:13:57.000 --> 00:13:58.000]  子女就算他自己回不了
[00:13:58.000 --> 00:14:00.000]  子女都回來主教學
[00:14:00.000 --> 00:14:03.000]  會不會都可以幫手
[00:14:03.000 --> 00:14:04.000]  去協助他
[00:14:04.000 --> 00:14:07.000]  去到主的殿親近神
[00:14:07.000 --> 00:14:09.000]  這個太子的痛苦
[00:14:09.000 --> 00:14:11.000]  那種無奈
[00:14:11.000 --> 00:14:14.000]  心裏面那種的惆悵
[00:14:14.000 --> 00:14:16.000]  能夠感動了他身邊
[00:14:16.000 --> 00:14:19.000]  那麼愛惜他的四個朋友
[00:14:19.000 --> 00:14:21.000]  願意千辛萬苦
[00:14:21.000 --> 00:14:23.000]  我不知道他從哪裏抬他來
[00:14:23.000 --> 00:14:25.000]  那時候又沒有車
[00:14:25.000 --> 00:14:28.000]  又沒有哪部車
[00:14:28.000 --> 00:14:31.000]  他可能只是用被子
[00:14:31.000 --> 00:14:32.000]  因為耶穌後來說
[00:14:32.000 --> 00:14:34.000]  拿你的玉子走
[00:14:34.000 --> 00:14:36.000]  可能只是一個被單
[00:14:36.000 --> 00:14:37.000]  拿著四個角
[00:14:37.000 --> 00:14:41.000]  就抬了他來
[00:14:41.000 --> 00:14:43.000]  太子不像抬一般
[00:14:43.000 --> 00:14:46.000]  能動的人
[00:14:46.000 --> 00:14:47.000]  那個重量
[00:14:47.000 --> 00:14:49.000]  可能比一般人重一倍
[00:14:49.000 --> 00:14:51.000]  因為他整個人沒力
[00:14:51.000 --> 00:14:53.000]  所以那些朋友
[00:14:53.000 --> 00:14:55.000]  由他家抬到來
[00:14:55.000 --> 00:14:56.000]  來到門口
[00:14:56.000 --> 00:14:58.000]  為什麼竟然不能進去
[00:14:58.000 --> 00:14:59.000]  那個心情
[00:14:59.000 --> 00:15:00.000]  會覺得算了
[00:15:00.000 --> 00:15:01.000]  我們都盡了人事
[00:15:01.000 --> 00:15:03.000]  來到門口進不了就算了
[00:15:03.000 --> 00:15:05.000]  叫人都不讓開
[00:15:05.000 --> 00:15:07.000]  但竟然做的行動
[00:15:07.000 --> 00:15:09.000]  是在屋頂
[00:15:09.000 --> 00:15:12.000]  所以這一種愛的付出
[00:15:12.000 --> 00:15:14.000]  是相對先幾個月
[00:15:14.000 --> 00:15:15.000]  我們聽到一個
[00:15:15.000 --> 00:15:18.000]  全城香港都感動的一個
[00:15:18.000 --> 00:15:20.000]  捐肝者
[00:15:20.000 --> 00:15:21.000]  大家記不記得他的名字
[00:15:21.000 --> 00:15:23.000]  已經太忙碌了香港
[00:15:23.000 --> 00:15:25.000]  一個這麼熱心
[00:15:25.000 --> 00:15:27.000]  一個捐肝者
[00:15:27.000 --> 00:15:29.000]  叫鄭凱欣
[00:15:29.000 --> 00:15:31.000]  他這個不是親人
[00:15:31.000 --> 00:15:33.000]  不是他自己自親
[00:15:33.000 --> 00:15:35.000]  又不是他媽媽
[00:15:35.000 --> 00:15:36.000]  他竟然可以做出
[00:15:36.000 --> 00:15:37.000]  將自己的肝
[00:15:37.000 --> 00:15:41.000]  捐贈給一個婦人
[00:15:41.000 --> 00:15:43.000]  結果是不用到
[00:15:43.000 --> 00:15:44.000]  但他都沒有後悔
[00:15:44.000 --> 00:15:46.000]  他做出這個行動
[00:15:46.000 --> 00:15:47.000]  所以你說
[00:15:47.000 --> 00:15:48.000]  會不會這麼傻
[00:15:48.000 --> 00:15:49.000]  二十幾歲捐了
[00:15:49.000 --> 00:15:51.000]  將來自己身體怎樣
[00:15:51.000 --> 00:15:52.000]  他父母怎樣想
[00:15:52.000 --> 00:15:54.000]  可能我們會想多了
[00:15:54.000 --> 00:15:55.000]  當我們想多了的時候
[00:15:55.000 --> 00:15:57.000]  那行動就會綁手綁腳
[00:15:57.000 --> 00:15:59.000]  當有時候耶穌
[00:15:59.000 --> 00:16:00.000]  在聖經裏面
[00:16:00.000 --> 00:16:01.000]  他動了慈心
[00:16:01.000 --> 00:16:02.000]  他就去行動
[00:16:02.000 --> 00:16:03.000]  很多時候就是
[00:16:03.000 --> 00:16:04.000]  你動了慈心那一刻
[00:16:04.000 --> 00:16:05.000]  就去行動
[00:16:05.000 --> 00:16:07.000]  我相信剛才說的那位伯伯
[00:16:07.000 --> 00:16:09.000]  他看到這個婦人跌
[00:16:09.000 --> 00:16:11.000]  他不會說我這麼老
[00:16:11.000 --> 00:16:12.000]  如果他猶豫我自己這麼老
[00:16:12.000 --> 00:16:14.000]  我猶豫身邊這麼多人
[00:16:14.000 --> 00:16:15.000]  隨便拔一個青年人
[00:16:15.000 --> 00:16:16.000]  你來幫他
[00:16:16.000 --> 00:16:17.000]  你叫就叫不到
[00:16:17.000 --> 00:16:19.000]  直接拔他們過來幫他
[00:16:19.000 --> 00:16:22.000]  但他就動了他的慈心
[00:16:22.000 --> 00:16:25.000]  後來了解原來他是一個消防員
[00:16:25.000 --> 00:16:27.000]  消防員的精神
[00:16:27.000 --> 00:16:29.000]  由始至終都是幫助人
[00:16:29.000 --> 00:16:31.000]  所以都很感動
