
[00:00:00.000 --> 00:00:06.240]  我想問大家有沒有看過《名人傳記》
[00:02:31.440 --> 00:02:33.240]  有些堂主任告訴我
[00:02:33.240 --> 00:02:35.480]  連同工都是給我的
[00:02:35.480 --> 00:02:39.200]  我相信當年就不同了
[00:02:39.200 --> 00:02:44.400]  他當時是36歲,也算年輕
[00:02:44.400 --> 00:02:50.840]  他問我18年前有沒有近一點的,我說有,王菲
[00:02:50.840 --> 00:02:55.080]  王菲的事業起飛點在哪裏呢
[00:02:55.080 --> 00:02:58.480]  是哪首歌令他起飛的
[00:02:58.480 --> 00:03:02.200]  剛才那堂課他們講得很清楚
[00:03:02.200 --> 00:03:06.920]  有人說是1992年《容易受傷的女人》
[00:03:06.920 --> 00:03:10.120]  有誰聽過這首歌的,有沒有聽過
[00:03:10.120 --> 00:03:12.120]  說他真的起飛了
[00:03:12.120 --> 00:03:18.120]  他當時是23歲
[00:03:18.120 --> 00:03:20.280]  你說20多年前都過氣了
[00:03:20.280 --> 00:03:22.040]  有沒有今天的,有
[00:03:22.040 --> 00:03:23.760]  今天就是你
[00:03:23.760 --> 00:03:30.680]  我想問你人生事業的起飛點是何時呢
[00:03:30.680 --> 00:03:33.520]  你說不要提了牧師
[00:03:33.520 --> 00:03:36.440]  幾十年都未起飛
[00:03:36.440 --> 00:03:39.360]  我連條跑道都未找到
[00:03:39.360 --> 00:03:41.400]  你不用難過
[00:03:41.400 --> 00:03:45.480]  你將你的心意和希望交給上帝
[00:03:45.480 --> 00:03:48.600]  因為每一個人如果要生命起飛
[00:03:48.600 --> 00:03:50.360]  尤其是基督徒,生命起飛
[00:03:50.360 --> 00:03:52.720]  要從你的屬靈生命開始
[00:03:52.720 --> 00:03:55.600]  從你的心靈開始
[00:03:55.600 --> 00:03:59.600]  今天就是你起飛的時候
[00:03:59.600 --> 00:04:02.560]  我剛才的祈禱就是求主的話語
[00:04:02.560 --> 00:04:03.840]  不是我跟你說
[00:04:03.840 --> 00:04:07.960]  是求主的話語超越我的限制和軟弱
[00:04:07.960 --> 00:04:09.920]  直接對你說話
[00:04:09.920 --> 00:04:14.760]  叫你聽到神的話而得著激勵,得著起飛
[00:04:14.760 --> 00:04:18.600]  我們要看一個舊約的人物
[00:04:18.600 --> 00:04:20.800]  大衛他怎樣起飛的
[00:04:20.800 --> 00:04:24.160]  大衛是以色列的皇帝
[00:04:24.160 --> 00:04:28.320]  那個背景就是大衛當時十幾歲
[00:04:28.320 --> 00:04:30.520]  還未有資格當兵
[00:04:30.520 --> 00:04:33.040]  他的哥哥就在軍營裏面
[00:04:33.040 --> 00:04:38.080]  他爸爸吩咐他帶些東西給哥哥食用
[00:04:38.080 --> 00:04:43.560]  經過戰場就見到有兩隊軍隊在那裏罵陣
[00:04:43.560 --> 00:04:47.040]  以色列就在一邊
[00:04:47.040 --> 00:04:48.720]  菲利士人在另一邊
[00:04:48.720 --> 00:04:54.320]  菲利士人有個牛高馬大的人叫做哥利亞在那裏罵陣
[00:04:54.320 --> 00:04:57.720]  沒有人敢出去和他打
[00:04:57.720 --> 00:04:59.840]  大衛就自告奮勇
[00:04:59.840 --> 00:05:02.520]  就對蘇羅王說我出去
[00:05:02.520 --> 00:05:08.480]  於是蘇羅王就給了他一些戰衣去穿
[00:05:08.480 --> 00:05:12.040]  撒姆爾記上十七章三十八到四十九節
[00:05:12.040 --> 00:05:13.840]  我讀給大家聽這段經文
[00:05:13.840 --> 00:05:16.120]  然後我們就看裏面的故事
[00:05:16.120 --> 00:05:18.520]  蘇羅就將戰衣給大衛穿
[00:05:18.520 --> 00:05:20.320]  將銅盔給他戴上
[00:05:20.320 --> 00:05:22.920]  又戴上海甲
[00:05:22.920 --> 00:05:26.880]  大衛就帶著戰衣
[00:05:26.880 --> 00:05:29.720]  但是刀走來走去都不舒服
[00:05:29.720 --> 00:05:31.240]  發現不行
[00:05:31.240 --> 00:05:32.560]  就全都脫下
[00:05:32.560 --> 00:05:34.640]  他說我不習慣戴這些
[00:05:34.640 --> 00:05:38.240]  於是就拿回自己的牧羊的掌
[00:05:38.240 --> 00:05:43.240]  又在溪水裏揀了五粒光滑的石頭放在袋裏面
[00:05:43.240 --> 00:05:46.640]  手中就拿著一個脫石的機源
[00:05:46.640 --> 00:05:48.520]  就好像我們射馬子一樣
[00:05:48.520 --> 00:05:51.560]  現在的小朋友玩手機又不射馬子
[00:05:51.560 --> 00:05:52.960]  但我的年代射馬子
[00:05:52.960 --> 00:05:54.800]  有誰射過馬子的
[00:05:54.800 --> 00:05:56.400]  我不會罰你的
[00:05:56.400 --> 00:05:58.280]  這麼年輕都射馬子
[00:05:58.280 --> 00:06:01.760]  真是很難得,我想錯了
[00:06:01.760 --> 00:06:04.560]  起碼不是射那些小朋友
[00:06:04.560 --> 00:06:10.600]  哥尼亞又迎著大衛來
[00:06:10.600 --> 00:06:12.160]  大衛又迎著他去
[00:06:12.160 --> 00:06:14.840]  哥尼亞見到大衛就藐視他
[00:06:14.840 --> 00:06:16.240]  因為他年輕
[00:06:16.240 --> 00:06:17.640]  臉色光紅
[00:06:17.640 --> 00:06:18.960]  容貌俊美
[00:06:18.960 --> 00:06:21.040]  就說他兩個臉紅薄薄
[00:06:21.040 --> 00:06:22.040]  這個細蚊仔
[00:06:22.040 --> 00:06:23.920]  耳朵後面還濕濕的
[00:06:23.920 --> 00:06:25.800]  根本就未長大成人
[00:06:25.800 --> 00:06:30.280]  就說你拿著一隻鳥來找我
[00:06:30.280 --> 00:06:31.920]  你當我是一隻狗嗎?
[00:06:31.920 --> 00:06:35.600]  他就指著自己的神去咒詛大衛
[00:06:35.600 --> 00:06:37.040]  哥尼亞對大衛說
[00:06:37.040 --> 00:06:41.440]  我要將你的肉給空中飛鳥屯野的野獸吃
[00:06:41.440 --> 00:06:43.080]  大衛對菲利士人說
[00:06:43.080 --> 00:06:47.800]  你來攻擊我是靠刀槍和銅擊
[00:06:47.800 --> 00:06:53.000]  我來攻擊你是靠著萬軍之搖和華的命
[00:06:53.000 --> 00:06:58.240]  就是你所怒罵帶領以色列軍隊的神
[00:06:58.240 --> 00:07:01.720]  今日搖和華必將你交在我的手裏
[00:07:01.720 --> 00:07:03.800]  我必殺你斬你的頭
[00:07:03.800 --> 00:07:06.680]  又將菲利士軍兵的屍首
[00:07:06.680 --> 00:07:11.280]  給空中的飛鳥地上的野獸吃
[00:07:11.280 --> 00:07:16.080]  使普天下的人都知道以色列中有神
[00:07:16.080 --> 00:07:17.640]  他接著繼續說
[00:07:17.640 --> 00:07:18.840]  第四十七字
[00:07:18.840 --> 00:07:20.440]  他又使眾人知道
[00:07:20.440 --> 00:07:23.880]  搖和華使人得勝,不是用刀用槍
[00:07:23.880 --> 00:07:27.160]  因為征戰的勝敗存在乎
[00:07:27.160 --> 00:07:30.600]  搖和華他必將你們交在我們手裏
[00:07:30.600 --> 00:07:33.600]  菲利士人起身
[00:07:33.600 --> 00:07:36.000]  起身迎著大衛前來
[00:07:36.000 --> 00:07:40.440]  大衛急忙迎著菲利士人往戰場跑去
[00:07:40.440 --> 00:07:43.560]  他在手裏拿著一顆石頭
[00:07:43.560 --> 00:07:45.720]  用機鉛一甩去
[00:07:45.720 --> 00:07:48.560]  打中這裏
[00:07:48.560 --> 00:07:50.920]  菲利士人就死了
[00:07:50.920 --> 00:07:53.280]  照我估計
[00:07:53.280 --> 00:07:56.760]  其實大衛只有一粒機會
[00:07:56.760 --> 00:08:00.280]  他再不趕得及再射第二粒
[00:08:00.280 --> 00:08:01.760]  一是中一是不中
[00:08:01.760 --> 00:08:03.880]  我想起我年青的時候
[00:08:03.880 --> 00:08:05.240]  在北極
[00:08:05.240 --> 00:08:08.080]  鄭牧師跟我提過
[00:08:08.080 --> 00:08:10.640]  他介紹過我在加拿大住了一段時間
[00:08:10.640 --> 00:08:12.640]  在北極工作的時候
[00:08:12.640 --> 00:08:13.800]  在北冰洋
[00:08:13.800 --> 00:08:17.440]  在北冰洋那隻破冰船在北冰洋中間停在那裏
[00:08:17.440 --> 00:08:20.000]  我要下去冰裏面工作
[00:08:20.000 --> 00:08:22.360]  公司就派個愛斯基摩人保護我
[00:08:22.360 --> 00:08:26.640]  因為北極熊在冰中間會跳出水來吃人
[00:08:26.640 --> 00:08:28.520]  北極熊是吃肉的
[00:08:28.520 --> 00:08:31.200]  見到我就是一個很好的午餐
[00:08:31.200 --> 00:08:37.400]  但是那裏風速五十里
[00:08:37.400 --> 00:08:40.440]  氣溫零下五十度很冷
[00:08:40.440 --> 00:08:44.760]  氣溫四十度的時候就不分華時澀時都是一樣
[00:08:44.760 --> 00:08:47.840]  他那一槍只是一粒子彈
[00:08:47.840 --> 00:08:48.560]  Single shot
[00:08:48.560 --> 00:08:52.560]  因為他自動上膛的那些不上膛太冷
[00:08:52.560 --> 00:08:54.480]  一粒子彈
[00:08:54.480 --> 00:08:56.240]  我問愛斯基摩人
[00:08:56.240 --> 00:08:58.160]  你射哪裏會射中
[00:08:58.160 --> 00:08:59.400]  北極熊都幾大隻
[00:08:59.400 --> 00:09:00.360]  他說射這裏
[00:09:00.360 --> 00:09:02.320]  就是大衛射那裏
[00:09:02.320 --> 00:09:04.120]  我說如果你射不中
[00:09:04.120 --> 00:09:07.240]  他說射不中我第一個先走
[00:09:07.240 --> 00:09:08.280]  我說我呢
[00:09:08.280 --> 00:09:09.720]  你是第二個
[00:09:09.720 --> 00:09:11.720]  大衛的情況就差不多
[00:09:11.720 --> 00:09:17.520]  他射不中就很嚴重
[00:09:17.520 --> 00:09:19.680]  我首先要解釋一下這個背景
[00:09:19.680 --> 00:09:23.040]  這個背景
[00:09:23.040 --> 00:09:26.080]  以色列人和菲律賓人多年都有衝突
[00:09:26.080 --> 00:09:27.880]  蘇羅做皇之後
[00:09:27.880 --> 00:09:29.880]  他做了大約四十年的皇帝
[00:09:29.880 --> 00:09:33.320]  經過了這場仗發生是二十年左右
[00:09:33.320 --> 00:09:38.080]  他將菲律賓人相當有效的控制
[00:09:38.080 --> 00:09:41.600]  在沿海地帶叫加沙的地方
[00:09:41.600 --> 00:09:43.600]  這個地方現在還是亂亂的
[00:09:43.600 --> 00:09:45.400]  蘇羅這個人你不要小看他
[00:09:45.400 --> 00:09:48.040]  其實他上帝揀選他都頗厲害的
[00:09:48.040 --> 00:09:50.040]  如果將來我退休有時間
[00:09:50.040 --> 00:09:51.520]  我就會研究蘇羅
[00:09:51.520 --> 00:09:52.800]  因為太多人研究大衛
[00:09:52.800 --> 00:09:54.080]  已經沒得再研究
[00:09:54.080 --> 00:09:56.240]  但蘇羅就好像沒什麼人研究
[00:09:56.240 --> 00:09:58.280]  那麼
[00:09:58.280 --> 00:10:01.640]  菲律賓人有希臘人的血統
[00:10:01.640 --> 00:10:06.960]  他在史詩時代經過海路移居巴勒斯坦
[00:10:06.960 --> 00:10:10.120]  他們科技上有一個優勢
[00:10:10.120 --> 00:10:14.480]  就是他們壟斷了製造銅鐵的技術
[00:10:14.480 --> 00:10:16.760]  以色列人不懂的
[00:10:16.760 --> 00:10:20.200]  就等於美國壟斷了製造晶片的技術
[00:10:20.200 --> 00:10:22.200]  我們中國追不上的
[00:10:22.200 --> 00:10:24.040]  如果你看《撒姆爾記》上
[00:10:24.040 --> 00:10:26.280]  你就看到他怎樣壟斷
[00:10:26.280 --> 00:10:29.360]  《撒姆爾記》上十三章十九節說
[00:10:29.360 --> 00:10:32.160]  以色列全地都沒有一個鐵匠
[00:10:32.160 --> 00:10:35.640]  菲律賓人說恐怕希伯來人製造刀槍
[00:10:35.640 --> 00:10:37.720]  所以就不給他們技術
[00:10:37.720 --> 00:10:42.520]  以色列人要磨鋤、磨泥、鏟、斧
[00:10:42.520 --> 00:10:44.640]  都要去到菲律賓人那裏磨
[00:10:44.640 --> 00:10:46.000]  磨都要去那裏磨
[00:10:46.000 --> 00:10:48.040]  那就不用指意製造了
[00:10:48.040 --> 00:10:50.200]  所以他壟斷了技術
[00:10:50.200 --> 00:10:54.560]  他們做的兵器和盔甲當然是非常之好
[00:10:54.560 --> 00:10:57.160]  這一章第五節提到
[00:10:57.160 --> 00:10:58.640]  他們的海甲
[00:10:58.640 --> 00:11:01.280]  這個哥利亞穿的海甲
[00:11:01.280 --> 00:11:03.080]  是120磅
[00:11:03.080 --> 00:11:05.600]  好像你這麼重
[00:11:05.600 --> 00:11:08.120]  這個海甲是當時的高科技
[00:11:08.120 --> 00:11:13.320]  令到塑羅和以色列人很震驚
[00:11:13.320 --> 00:11:16.600]  這個哥利亞先生身高十呎
[00:11:16.600 --> 00:11:18.400]  有誰身高十呎呀?
[00:11:18.400 --> 00:11:21.040]  如果有的話你不用站起來我都可以看到
[00:11:21.040 --> 00:11:25.840]  有人說他的祖先就是當年
[00:11:25.840 --> 00:11:31.480]  十二探子進去見到一些牛高馬大的人的後裔
[00:11:31.480 --> 00:11:35.480]  我們看到當時的戰場形勢是怎樣呢?
[00:11:35.480 --> 00:11:39.440]  菲律賓軍隊就在北邊一個山頂
[00:11:39.440 --> 00:11:42.640]  以色列人的軍隊就在南邊一個山頂
[00:11:42.640 --> 00:11:44.680]  中間有個山谷
[00:11:44.680 --> 00:11:48.120]  如果軍隊要攻打對方
[00:11:48.120 --> 00:11:49.960]  就要先落到山谷那裏
[00:11:49.960 --> 00:11:52.720]  相當危險
[00:11:52.720 --> 00:11:54.960]  菲律賓人想到一個辦法
[00:11:54.960 --> 00:11:56.960]  他就提議
[00:11:56.960 --> 00:12:00.200]  我們每隊派一個人去打
[00:12:00.200 --> 00:12:07.080]  一戰定勝負
[00:12:07.080 --> 00:12:11.520]  你可以想像
[00:12:11.520 --> 00:12:14.520]  這個牛高馬大的哥利亞
[00:12:14.520 --> 00:12:15.720]  身高十呎
[00:12:15.720 --> 00:12:19.960]  海甲在陽光之下閃閃生輝
[00:12:19.960 --> 00:12:22.120]  槍頭都重十五磅
[00:12:22.120 --> 00:12:23.480]  真是很害怕
[00:12:23.480 --> 00:12:24.880]  聖經就說
[00:12:24.880 --> 00:12:29.640]  塑羅和以色列人驚慌極其害怕
[00:12:29.640 --> 00:12:31.840]  今天我要和大家想的就是
[00:12:31.840 --> 00:12:37.800]  為何塑羅怕而大衛不怕
[00:12:37.800 --> 00:12:40.720]  這個問題對你和我都很實用
[00:12:40.720 --> 00:12:44.960]  究竟你的生命裏面有什麼是你怕的?
[00:12:44.960 --> 00:12:50.000]  究竟你的生命裏面有沒有一個哥利亞
[00:12:50.000 --> 00:12:54.480]  令你睡不著覺?
[00:12:54.480 --> 00:12:58.320]  我們今天就要處理這個問題
[00:12:58.320 --> 00:12:59.840]  我們首先看看塑羅
[00:12:59.840 --> 00:13:05.200]  既然菲律賓人派一個這麼高大的人來
[00:13:05.200 --> 00:13:07.520]  如果每隊派一個人
[00:13:07.520 --> 00:13:10.960]  我們以色列應不應該派一個高大的人去?
[00:13:10.960 --> 00:13:13.640]  誰最高大?
[00:13:13.640 --> 00:13:14.360]  塑羅
[00:13:14.360 --> 00:13:16.880]  因為他高人一個頭
[00:13:16.880 --> 00:13:20.240]  但是塑羅就沒有自己出去
[00:13:20.240 --> 00:13:22.520]  他就學了我們中國人的辦法
[00:13:22.520 --> 00:13:26.840]  就叫重賞之下必有勇夫
[00:13:26.840 --> 00:13:29.480]  他就提供三個大獎
[00:13:29.480 --> 00:13:31.840]  第一個就給他一筆大錢
[00:13:31.840 --> 00:13:33.720]  大財
[00:13:33.720 --> 00:13:37.040]  第二個就將女兒嫁給他
[00:13:37.040 --> 00:13:40.160]  第三個就免他父家
[00:13:40.160 --> 00:13:49.760]  即是幾族的人的父母、父家的稅項
[00:13:49.760 --> 00:13:52.040]  第一個獎肯定是有錢
[00:13:52.040 --> 00:13:53.600]  第三個免稅都好
[00:13:53.600 --> 00:13:54.520]  第二個
[00:13:54.520 --> 00:13:56.960]  最初聽起來都是好的,將女兒嫁給你
[00:13:56.960 --> 00:13:59.720]  但大衛最後娶了之後就發現不太行
[00:13:59.720 --> 00:14:02.440]  但這個就後話不提
[00:14:02.440 --> 00:14:08.280]  那麼
[00:14:08.280 --> 00:14:12.960]  為什麼大衛這個二十歲未到的細蚊仔而不怕
[00:14:12.960 --> 00:14:16.480]  而身經百戰的塑羅竟然是怕呢?
[00:14:16.480 --> 00:14:18.560]  沒有人出來領獎
[00:14:18.560 --> 00:14:19.880]  沒有人出來做勇夫
[00:14:19.880 --> 00:14:23.080]  大衛其實就不是為了這些獎出來的
[00:14:23.080 --> 00:14:28.720]  他覺得是應該出來就出來
[00:14:28.720 --> 00:14:30.360]  我想了很久
[00:14:30.360 --> 00:14:32.840]  為什麼大衛不怕而塑羅怕呢?
[00:14:32.840 --> 00:14:35.080]  我得到的結論就是
[00:14:35.080 --> 00:14:40.680]  他們兩個有不同的神學思想
[00:14:40.680 --> 00:14:42.080]  有沒有聽錯?
[00:14:42.080 --> 00:14:44.800]  大衛和塑羅有不同的神學思想
[00:14:44.800 --> 00:14:46.600]  所以產生不同的反應
[00:14:46.600 --> 00:14:49.680]  你說牧師神學思想可以打架的嗎?
[00:14:49.680 --> 00:14:51.480]  神學思想可以用來打架的
[00:14:51.480 --> 00:14:52.840]  不單止用來打架
[00:14:52.840 --> 00:14:56.320]  神學思想是決定你一生所有的抉擇
[00:14:56.320 --> 00:14:57.840]  你讀哪一科
[00:14:57.840 --> 00:14:59.320]  你找什麼工作
[00:14:59.320 --> 00:15:00.440]  你跟誰結婚
[00:15:00.440 --> 00:15:01.720]  你結不結婚
[00:15:01.720 --> 00:15:02.720]  你移不移民
[00:15:02.720 --> 00:15:03.960]  你有沒有奉獻
[00:15:03.960 --> 00:15:06.000]  你決不決定做什麼
[00:15:06.000 --> 00:15:08.360]  全部都是取決於你的神學思想
[00:15:08.360 --> 00:15:10.800]  我自己為自己定了一個格言
[00:15:10.800 --> 00:15:14.440]  就是神學思想決定一切
[00:15:14.440 --> 00:15:18.000]  Theology determines everything
[00:15:18.000 --> 00:15:19.800]  什麼叫神學思想呢?
[00:15:19.800 --> 00:15:25.120]  神學就是有系統的透過聖經研究認識神
[00:15:25.120 --> 00:15:27.120]  你想認識神學就是想認識神
[00:15:27.120 --> 00:15:28.880]  認識神只有靠聖經
[00:15:28.880 --> 00:15:32.120]  因為聖經以外是不知道真假的
[00:15:32.120 --> 00:15:34.320]  聖經就一定是真的
[00:15:34.320 --> 00:15:36.680]  目的是為了認識神
[00:15:36.680 --> 00:15:37.600]  愛神
[00:15:37.600 --> 00:15:38.480]  信服神
[00:15:38.480 --> 00:15:39.480]  榮耀神
[00:15:39.480 --> 00:15:40.760]  但很多時候我們的問題
[00:15:40.760 --> 00:15:43.720]  就是將這個認識變成頭腦上的認識
[00:15:43.720 --> 00:15:45.720]  好像你會做一個數叫認識
[00:15:45.720 --> 00:15:46.720]  不是
[00:15:46.720 --> 00:15:48.440]  認識是關係的建立
[00:15:48.440 --> 00:15:51.120]  聖經上的認識No
[00:15:51.120 --> 00:15:52.960]  是一個關係的建立
[00:15:52.960 --> 00:15:53.920]  譬如
[00:15:53.920 --> 00:15:56.480]  Adon No Hawa
[00:15:56.480 --> 00:15:59.480]  就是Adon和Hawa同房
[00:15:59.480 --> 00:16:01.200]  這個就是認識
[00:16:01.200 --> 00:16:02.640]  所以我們透過聖經
[00:16:02.640 --> 00:16:07.800]  我們同神建立一個生命上的關係
[00:16:07.800 --> 00:16:11.760]  然後我們就會進一步去愛祂
[00:16:11.760 --> 00:16:12.720]  信服祂
[00:16:12.720 --> 00:16:16.360]  榮耀祂
[00:16:16.360 --> 00:16:19.600]  使徒信經第一條的問題就是
[00:16:19.600 --> 00:16:22.800]  人的最終目的是甚麼
[00:16:22.800 --> 00:16:25.600]  The ultimate end
[00:16:25.600 --> 00:16:27.000]  人的最終目的是甚麼
[00:16:27.000 --> 00:16:28.760]  為了榮耀神
[00:16:28.760 --> 00:16:29.880]  享受神
[00:16:29.880 --> 00:16:31.400]  究竟你有沒有享受神
[00:16:31.400 --> 00:16:36.360]  你今天起床開心嗎
[00:16:36.360 --> 00:16:38.720]  如果你說我不享受到神的話
[00:16:38.720 --> 00:16:41.160]  You got problem
[00:16:41.160 --> 00:16:42.400]  上帝要我們享受祂
[00:16:42.400 --> 00:16:43.600]  以神為樂
[00:16:43.600 --> 00:16:45.480]  上帝要我們榮耀祂
[00:16:45.480 --> 00:16:51.120]  這個就是神學思想的結果
[00:16:51.120 --> 00:16:53.200]  大衛的神學思想是甚麼呢
[00:16:53.200 --> 00:16:54.200]  一句說了
[00:16:54.200 --> 00:16:56.320]  在47節
[00:16:56.320 --> 00:16:59.520]  「爭戰的勝敗存在乎耶和華」
[00:16:59.520 --> 00:17:02.360]  The battle belongs to the Lord
[00:17:02.360 --> 00:17:04.960]  聖經是這麼翻譯的
[00:17:04.960 --> 00:17:08.840]  有一首英文聖詩也是這樣的title
[00:17:08.840 --> 00:17:15.720]  The battle belongs to the Lord
[00:17:15.720 --> 00:17:18.480]  大衛的神學思想與素羅的不同
[00:17:18.480 --> 00:17:20.160]  就產生了不同的行動
[00:17:20.160 --> 00:17:22.680]  素羅雖然有多年的經驗
[00:17:22.680 --> 00:17:26.080]  但是他生命裏缺乏對神的認識
[00:17:26.080 --> 00:17:33.040]  以致他被哥利亞的海盜嚇倒
[00:17:33.040 --> 00:17:33.720]  大衛不同
[00:17:33.720 --> 00:17:36.160]  大衛的思想是非常清晰的
[00:17:36.160 --> 00:17:39.800]  他在45節說
[00:17:39.800 --> 00:17:42.320]  「你來攻擊我是靠著刀槍和銅擊
[00:17:42.320 --> 00:17:45.560]  我來攻擊你是靠著萬軍之耶和華的名
[00:17:45.560 --> 00:17:49.120]  就是你所辱罵帶領以色列軍隊的神」
[00:17:49.120 --> 00:17:51.760]  這個神學思想帶出來兩個行為
[00:17:51.760 --> 00:17:54.520]  一個是敬畏,一個是信心
[00:17:54.520 --> 00:17:56.680]  敬畏和信心
[00:17:56.680 --> 00:18:02.440]  就令大衛的行動徹底與素羅的不同
[00:18:02.440 --> 00:18:05.000]  如何敬畏呢?
[00:18:05.000 --> 00:18:06.400]  第26節
[00:18:06.400 --> 00:18:08.240]  大衛未進見素羅的時候
[00:18:08.240 --> 00:18:09.880]  見到哥利亞侮辱神
[00:18:09.880 --> 00:18:11.520]  他就問旁邊的人
[00:18:11.520 --> 00:18:14.160]  「這個未受國禮的以色列是誰
[00:18:14.160 --> 00:18:18.440]  竟然敢向永生神的軍隊罵陣?」
[00:18:18.440 --> 00:18:20.760]  這個就是敬畏
[00:18:20.760 --> 00:18:23.680]  信心就是剛才我們讀過的47節
[00:18:23.680 --> 00:18:26.640]  「征戰的勝敗全在乎耶和華
[00:18:26.640 --> 00:18:29.920]  他必將你們交在我們手裏」
[00:18:29.920 --> 00:18:32.080]  這個對神的敬畏和信心
[00:18:32.080 --> 00:18:35.240]  令一個不夠二十歲的少年人
[00:18:35.240 --> 00:18:38.160]  成就了素羅不能成就的東西
[00:18:38.160 --> 00:18:39.200]  所以弟兄姊妹朋友
[00:18:39.200 --> 00:18:41.800]  今天你來到這裏
[00:18:41.800 --> 00:18:44.440]  來到同福堂這裏敬拜
[00:18:44.440 --> 00:18:45.720]  不是偶然的
[00:18:45.720 --> 00:18:47.120]  是上帝安排的
[00:18:47.120 --> 00:18:53.040]  今天可以成為你生命的起飛點
[00:18:53.040 --> 00:18:55.000]  你憑敬畏和信心
[00:18:55.000 --> 00:19:01.480]  就能夠成就你以前周圍的人所不能成就的東西
[00:19:01.480 --> 00:19:03.640]  我跟大家講一個經歷
[00:19:03.640 --> 00:19:08.320]  是我上帝如何透過敬畏和信心
[00:19:08.320 --> 00:19:16.840]  我的家庭能夠經歷到神的豐盛
[00:19:16.840 --> 00:19:19.840]  我十七歲就離開香港
[00:19:19.840 --> 00:19:22.360]  1971年
[00:19:22.360 --> 00:19:25.400]  那時你們還未出生
[00:19:25.400 --> 00:19:26.560]  有些未出生
[00:19:26.560 --> 00:19:27.760]  很多未出生
[00:19:27.760 --> 00:19:29.720]  去那裏讀大學
[00:19:29.720 --> 00:19:30.920]  很快就結婚了
[00:19:30.920 --> 00:19:32.160]  我二十三歲就結婚了
[00:19:32.160 --> 00:19:35.440]  真的沒有搞錯
[00:19:35.440 --> 00:19:40.760]  我和我太太有一個兒子和一個女兒
[00:19:40.760 --> 00:19:44.120]  女兒叫Nikki
[00:19:44.120 --> 00:19:45.640]  現在長大了
[00:19:45.640 --> 00:19:48.520]  在英國倫敦工作
[00:19:48.520 --> 00:19:50.520]  在一間投資銀行工作
[00:19:50.520 --> 00:19:52.400]  我要講的是她十一歲的時候
[00:19:52.400 --> 00:19:54.800]  剛剛升小學六年級
[00:19:54.800 --> 00:19:58.400]  她讀的那間是加拿大的學校
[00:19:58.400 --> 00:20:00.160]  加拿大的學校是這樣的
[00:20:00.160 --> 00:20:02.080]  小學和中學是分開的
[00:20:02.080 --> 00:20:04.040]  不是香港那樣直上的
[00:20:04.040 --> 00:20:06.400]  讀完小學就要去另一間讀中學
[00:20:06.400 --> 00:20:08.400]  六年級九月開課
