
[00:00:00.000 --> 00:00:03.020]  通常我們每次講到都要回帶
[00:02:56.940 --> 00:03:00.380]  似乎保羅祭再一次延伸去提醒我們
[00:03:00.380 --> 00:03:02.260]  我們要先獻上生命
[00:03:02.260 --> 00:03:04.260]  我們的生命要改變
[00:03:04.260 --> 00:03:08.220]  不再好像以前那個舊我
[00:03:08.220 --> 00:03:12.380]  我們要再檢視一下我們的生命是怎樣
[00:03:12.380 --> 00:03:14.900]  我們的生命其實沒有什麼可誇的
[00:03:14.900 --> 00:03:17.820]  所以不要看自己過高
[00:03:17.820 --> 00:03:19.380]  我們要謙卑
[00:03:19.380 --> 00:03:21.860]  我們能夠合一去建立基督的身體
[00:03:21.860 --> 00:03:23.540]  建立教會
[00:03:23.540 --> 00:03:27.700]  九詔十六節他提到我們要活出這個生命
[00:03:27.700 --> 00:03:29.620]  是要走出來
[00:03:29.620 --> 00:03:31.060]  所以他提到愛
[00:03:31.060 --> 00:03:32.820]  但怎樣愛呢?
[00:03:32.820 --> 00:03:35.620]  每個人愛的定義可能不同
[00:03:35.620 --> 00:03:38.500]  有些人說我不需要整天掛在嘴邊
[00:03:38.500 --> 00:03:40.380]  我整天陪著你就是了
[00:03:40.380 --> 00:03:41.020]  但有些人不是
[00:03:41.020 --> 00:03:43.060]  有些人很想你不斷去告訴他
[00:03:43.060 --> 00:03:45.340]  其實我很愛你
[00:03:45.340 --> 00:03:46.700]  或者很想告訴你
[00:03:46.700 --> 00:03:48.020]  很著緊你
[00:03:48.020 --> 00:03:50.380]  看到你很累的時候
[00:03:50.380 --> 00:03:52.420]  好像我要欣賞一下我丈夫
[00:03:52.420 --> 00:03:55.900]  他見我這個星期經常都很忙的時候
[00:03:55.900 --> 00:03:59.180]  他就會出去載我回去
[00:03:59.180 --> 00:04:03.460]  我覺得這個都是一個很溫馨的動作
[00:04:03.460 --> 00:04:05.820]  他未必說要買什麼禮物給我
[00:04:05.820 --> 00:04:08.060]  或者經常告訴你我很愛你
[00:04:08.060 --> 00:04:09.100]  每個人愛的定義
[00:04:09.100 --> 00:04:10.940]  愛的行動都不同
[00:04:10.940 --> 00:04:14.580]  不過最重要是讓對方感受到那份真誠
[00:04:14.580 --> 00:04:16.740]  所以在這裡我們去思想一下
[00:04:16.740 --> 00:04:19.580]  究竟愛是一回什麼的事
[00:04:23.420 --> 00:04:25.420]  曾經有一個文士
[00:04:25.420 --> 00:04:27.540]  他問耶穌
[00:04:27.540 --> 00:04:31.100]  他說戒命中哪一條是最重要的?
[00:04:31.100 --> 00:04:33.300]  大家熟悉的這段經文
[00:04:33.300 --> 00:04:34.580]  接著耶穌跟他說
[00:04:34.580 --> 00:04:37.060]  第一要緊的就是以色列
[00:04:37.060 --> 00:04:38.100]  你要聽
[00:04:38.100 --> 00:04:39.300]  這段經文我講過
[00:04:39.300 --> 00:04:40.380]  大家記不記得在哪裏
[00:04:40.380 --> 00:04:42.620]  《生命記》第六章
[00:04:42.620 --> 00:04:43.620]  這個Shema
[00:04:43.620 --> 00:04:45.500]  是一個很重要的經文
[00:04:45.500 --> 00:04:46.620]  你要聽
[00:04:46.620 --> 00:04:48.300]  因為神是獨一的神
[00:04:48.300 --> 00:04:51.540]  所以我們要盡心盡性盡意盡力去愛
[00:04:51.540 --> 00:04:52.580]  這位神
[00:04:52.580 --> 00:04:55.340]  這位神是一個拯救我們的神
[00:04:55.340 --> 00:04:58.420]  其次就是要愛人如己
[00:04:58.420 --> 00:05:02.940]  沒有任何戒命比這兩條戒命更加大
[00:05:02.940 --> 00:05:04.380]  原來整本聖經告訴你
[00:05:04.380 --> 00:05:06.700]  最大的戒命就是去愛
[00:05:06.700 --> 00:05:08.580]  你說我正在做
[00:05:08.580 --> 00:05:10.500]  是的,我們正在做
[00:05:10.500 --> 00:05:12.700]  不過原來我們發覺很困難
[00:05:12.700 --> 00:05:14.500]  在《羅馬書》十三章九節
[00:05:14.500 --> 00:05:16.100]  保羅說一切的戒命
[00:05:16.100 --> 00:05:20.180]  都包在愛人如己這句話裏面
[00:05:20.180 --> 00:05:22.420]  有多麼重要
[00:05:22.420 --> 00:05:25.660]  所以今天我們要認真再次思想
[00:05:25.660 --> 00:05:27.660]  究竟愛是一回甚麼事
[00:05:27.660 --> 00:05:29.180]  不過我們會發現
[00:05:29.180 --> 00:05:31.740]  當我們一直看的時候
[00:05:31.740 --> 00:05:34.380]  我們會發現愛有三個
[00:05:34.380 --> 00:05:36.140]  在這裏告訴我們有幾個困難
[00:05:36.140 --> 00:05:38.140]  其實愛有很多困難
[00:05:38.140 --> 00:05:41.900]  在這裏我們會看到有三個不同的困難
[00:05:41.900 --> 00:05:44.780]  同時我們都要一起思想
[00:05:44.780 --> 00:05:46.580]  究竟保羅怎樣教我們去愛
[00:05:46.580 --> 00:05:47.580]  好嗎
[00:05:47.580 --> 00:05:50.500]  所以我還是請大家先讀一次
[00:05:50.500 --> 00:05:53.380]  預備,1,2,3
[00:06:17.580 --> 00:06:40.420]  (中文翻譯)
[00:06:40.420 --> 00:06:43.380]  這段經文是和合本修訂版
[00:06:43.380 --> 00:06:47.540]  所以發覺可能你讀的時候有少許不同
[00:06:47.540 --> 00:06:48.660]  這段經文很特別
[00:06:48.660 --> 00:06:50.940]  你會發覺有很多短句
[00:06:50.940 --> 00:06:53.860]  好像針研式一樣
[00:06:53.860 --> 00:06:56.540]  每一句都不難明白
[00:06:56.540 --> 00:06:58.740]  但我讀的時候就覺得
[00:06:58.740 --> 00:07:00.220]  好像有時很奇怪
[00:07:00.220 --> 00:07:03.420]  為何會和前文後理有些不同
[00:07:03.420 --> 00:07:05.060]  好像不太相似
[00:07:05.060 --> 00:07:06.700]  愛弟兄彼此親熱
[00:07:06.700 --> 00:07:08.260]  恭敬人彼此推揚
[00:07:08.260 --> 00:07:10.740]  突然間就跳到要服侍
[00:07:10.740 --> 00:07:11.740]  不要懶惰
[00:07:11.740 --> 00:07:12.940]  要經常祈禱
[00:07:12.940 --> 00:07:14.340]  然後又跳到
[00:07:14.340 --> 00:07:18.780]  要經常喜樂忍耐盼望
[00:07:18.780 --> 00:07:19.860]  還要祈禱
[00:07:19.860 --> 00:07:20.900]  甚麼意思呢
[00:07:20.900 --> 00:07:22.140]  和愛有甚麼關係
[00:07:22.140 --> 00:07:23.580]  待會我們會再說
[00:07:23.580 --> 00:07:25.780]  不過我覺得更加難的地方
[00:07:25.780 --> 00:07:27.700]  正如我剛才所說
[00:07:27.700 --> 00:07:29.780]  其實愛本身就很難
[00:07:29.780 --> 00:07:32.780]  愛最難的地方就是我們會知道
[00:07:32.780 --> 00:07:34.860]  但我們很難走出來
[00:07:34.860 --> 00:07:39.020]  在實行的時候舉步維艱
[00:07:39.020 --> 00:07:41.500]  所以這段經文讓我們成為一個
[00:07:41.500 --> 00:07:42.980]  很大的學習
[00:07:42.980 --> 00:07:46.140]  第一個困難是甚麼呢
[00:07:46.140 --> 00:07:50.660]  他說我們會將愛放在後面
[00:07:50.660 --> 00:07:52.380]  說就容易
[00:07:52.380 --> 00:07:54.700]  行就很難
[00:07:54.700 --> 00:07:55.900]  所以保羅提醒我們
[00:07:55.900 --> 00:07:59.380]  真誠不要虛假
[00:07:59.380 --> 00:08:00.460]  第九字他說
[00:08:00.460 --> 00:08:03.140]  愛不可虛假
[00:08:03.140 --> 00:08:04.420]  惡要厭惡
[00:08:04.420 --> 00:08:06.540]  善要親近
[00:08:06.540 --> 00:08:07.420]  首先保羅指出
[00:08:07.420 --> 00:08:10.820]  原來真的愛要有道德性
[00:08:10.820 --> 00:08:13.460]  在道德上是不喜歡不義
[00:08:13.460 --> 00:08:16.700]  只喜歡真理
[00:08:16.700 --> 00:08:20.100]  而當他說到要厭惡和親近的時候
[00:08:20.100 --> 00:08:23.820]  有一個很極端的形容詞就是
[00:08:23.820 --> 00:08:26.620]  極度去恨惡罪惡
[00:08:26.620 --> 00:08:30.420]  還要緊緊依附良善
[00:08:30.420 --> 00:08:31.020]  很極端
[00:08:31.020 --> 00:08:34.300]  似乎好像兩者互不相容
[00:08:34.300 --> 00:08:37.180]  他提到原來當我們說愛
[00:08:37.180 --> 00:08:40.820]  但如果這個愛不能叫人離開罪惡
[00:08:40.820 --> 00:08:44.100]  這就是假的愛
[00:08:44.100 --> 00:08:47.220]  如果這個愛不能叫人活出
[00:08:47.220 --> 00:08:50.860]  在神眼中看為美善的東西
[00:08:50.860 --> 00:08:53.260]  就不真實
[00:08:53.260 --> 00:08:56.220]  所以如果你看到有些姐妹
[00:08:56.220 --> 00:08:59.820]  他們犯罪得罪神
[00:08:59.820 --> 00:09:02.380]  你想想
[00:09:02.380 --> 00:09:04.380]  很容易吧
[00:09:04.380 --> 00:09:08.700]  會想到一些看到她在罪裡面
[00:09:08.700 --> 00:09:10.740]  我經常提到
[00:09:10.740 --> 00:09:13.540]  現在我們要牧養的下一代
[00:09:13.540 --> 00:09:17.260]  婚前性行為是一個好像很普遍的事
[00:09:17.260 --> 00:09:21.180]  但我們提不提
[00:09:21.180 --> 00:09:22.860]  很不容易
[00:09:22.860 --> 00:09:24.740]  但他提醒我們
[00:09:24.740 --> 00:09:28.780]  要愛是有真理的
[00:09:28.780 --> 00:09:31.900]  同時間
[00:09:31.900 --> 00:09:35.620]  他告訴我們當我們愛的時候
[00:09:35.620 --> 00:09:38.260]  在態度上要真誠
[00:09:38.260 --> 00:09:40.620]  不要虛假
[00:09:40.620 --> 00:09:42.300]  不是讓人看
[00:09:42.300 --> 00:09:44.620]  是發自內心的
[00:09:44.620 --> 00:09:45.980]  你去想想
[00:09:45.980 --> 00:09:47.260]  有些人
[00:09:47.260 --> 00:09:49.020]  你覺得很恭敬很有愛
[00:09:49.020 --> 00:09:51.460]  但其實可能你發覺
[00:09:51.460 --> 00:09:54.620]  感受到那種假的
[00:09:54.620 --> 00:09:58.820]  假的氣場很實
[00:09:58.820 --> 00:10:01.740]  原來感受到會知道
[00:10:01.740 --> 00:10:04.380]  我們更加要去提醒自己
[00:10:04.380 --> 00:10:07.300]  究竟我愛的時候
[00:10:07.300 --> 00:10:10.220]  我是否能夠讓人活在真理當中
[00:10:10.220 --> 00:10:11.620]  當我愛的時候
[00:10:11.620 --> 00:10:13.420]  我是否能夠有一個真誠
[00:10:13.420 --> 00:10:15.740]  不是帶有任何企圖
[00:10:15.740 --> 00:10:16.660]  企圖的意思是什麼
[00:10:16.660 --> 00:10:18.580]  我愛的時候我希望有回報
[00:10:18.580 --> 00:10:20.540]  我愛的時候希望有人有讚賞
[00:10:20.540 --> 00:10:25.820]  這個就是一個企圖
[00:10:25.820 --> 00:10:27.500]  同樣當我看這段經文
[00:10:27.500 --> 00:10:28.300]  作為目井
[00:10:28.300 --> 00:10:29.460]  我會先去檢視
[00:10:29.460 --> 00:10:33.660]  究竟我是否真的帶著一份很真誠的愛
[00:10:33.660 --> 00:10:36.020]  去愛弟兄姊妹
[00:10:36.020 --> 00:10:40.660]  還是看弟兄姊妹為一些侍奉的名單
[00:10:40.660 --> 00:10:41.740]  這個很適合
[00:10:41.740 --> 00:10:43.500]  可以幫我做組長
[00:10:43.500 --> 00:10:44.380]  這個很適合
[00:10:44.380 --> 00:10:46.180]  可以幫我戴敬拜
[00:10:46.180 --> 00:10:47.340]  當然我想說的就是
[00:10:47.340 --> 00:10:49.420]  我一定會找弟兄姊妹侍奉
[00:10:49.420 --> 00:10:51.020]  但我究竟是哪裡先走
[00:10:51.020 --> 00:10:52.540]  我看她的生命重要一點
[00:10:52.540 --> 00:10:55.420]  還是看她可以成為我其中一隻
[00:10:55.420 --> 00:10:56.100]  說得不好聽一點
[00:10:56.100 --> 00:10:58.180]  好像棋子一樣
[00:10:58.180 --> 00:11:02.100]  還是一些數字
[00:11:02.100 --> 00:11:03.100]  愛不虛假
[00:11:03.100 --> 00:11:04.260]  虛假的意思就是
[00:11:04.260 --> 00:11:07.940]  當我知道弟兄姊妹在時間上
[00:11:07.940 --> 00:11:09.060]  心力上
[00:11:09.060 --> 00:11:11.620]  她真的付出不了
[00:11:11.620 --> 00:11:13.460]  她經歷一些生活的壓迫
[00:11:13.460 --> 00:11:15.780]  信仰甚至有疑惑的時候
[00:11:15.780 --> 00:11:20.100]  我能不能夠以她為優先
[00:11:20.100 --> 00:11:22.740]  看到她的需要
[00:11:22.740 --> 00:11:25.220]  在當刻她需要的
[00:11:25.220 --> 00:11:28.180]  不是說我找她做些甚麼
[00:11:28.180 --> 00:11:29.300]  可能我只是坐在她旁邊
[00:11:29.300 --> 00:11:32.700]  聽聽她的難處
[00:11:32.700 --> 00:11:33.820]  知道她的需要
[00:11:33.820 --> 00:11:36.660]  為她禱告
[00:11:36.660 --> 00:11:38.100]  最近有一個姐妹跟我說
[00:11:38.100 --> 00:11:42.380]  因為她經歷了教會很多的困難
[00:11:42.380 --> 00:11:43.380]  不是我們教會的
[00:11:43.380 --> 00:11:45.020]  所以你不用擔心
[00:11:45.020 --> 00:11:46.380]  經歷很多困難
[00:11:46.380 --> 00:11:47.540]  很多的流離
[00:11:47.540 --> 00:11:50.340]  去了很多不同的教會
[00:11:50.340 --> 00:11:54.860]  最後她就定居在一間比較小的教會
[00:11:54.860 --> 00:11:56.300]  我最近打電話給她
[00:11:56.300 --> 00:11:56.980]  跟她聊天
[00:11:56.980 --> 00:12:00.380]  我問她回教會適應得怎樣
[00:12:00.380 --> 00:12:02.180]  她說很好
[00:12:02.180 --> 00:12:03.180]  那個牧者其實很好
[00:12:03.180 --> 00:12:06.140]  因為世教會很溫暖
[00:12:06.140 --> 00:12:09.540]  她說很接觸到
[00:12:09.540 --> 00:12:13.780]  但她說因為真的太累了
[00:12:13.780 --> 00:12:14.820]  這個牧者就覺得
[00:12:14.820 --> 00:12:17.100]  原來你信主這麼多年
[00:12:17.100 --> 00:12:19.260]  不如幫幫忙
[00:12:19.260 --> 00:12:20.420]  其實都很人之常情
[00:12:20.420 --> 00:12:21.820]  因為世教會有很大需要
[00:12:21.820 --> 00:12:23.740]  她又不是怪這個牧者
[00:12:23.740 --> 00:12:26.380]  她見到教會真的沒甚麼人侍奉
[00:12:26.380 --> 00:12:27.540]  不過她說在那一刻
[00:12:27.540 --> 00:12:29.100]  她真的覺得
[00:12:29.100 --> 00:12:30.980]  我很想休息一會
[00:12:30.980 --> 00:12:32.660]  我很累
[00:12:32.660 --> 00:12:33.580]  她說原來
[00:12:33.580 --> 00:12:36.100]  她很需要感受那種被愛
[00:12:36.100 --> 00:12:38.700]  需要被明白
[00:12:38.700 --> 00:12:42.220]  愛不是求自己的益處
[00:12:42.220 --> 00:12:43.780]  所以作為基督徒
[00:12:43.780 --> 00:12:45.340]  我想我們去愛的時候
[00:12:45.340 --> 00:12:47.860]  是要有真誠
[00:12:47.860 --> 00:12:51.340]  我嘗試給大家一些挑戰
[00:12:51.340 --> 00:12:53.900]  你試過聽過你組長或組員
[00:12:53.900 --> 00:12:55.780]  或身邊的朋友或弟兄姊妹
[00:12:55.780 --> 00:12:57.780]  跟你分享的難處
[00:12:57.780 --> 00:12:59.340]  我家人生病
[00:12:59.340 --> 00:13:01.620]  或我最近工作很困難
[00:13:01.620 --> 00:13:04.220]  或我和太太的關係很差
[00:13:04.220 --> 00:13:06.540]  我的子女很難教
[00:13:06.540 --> 00:13:08.940]  很大的難處的時候
[00:13:08.940 --> 00:13:11.020]  你會怎樣呢
[00:13:11.020 --> 00:13:13.140]  很多群組
[00:13:13.140 --> 00:13:16.820]  我都不敢看我的電話有多少群組
[00:13:16.820 --> 00:13:17.900]  當我們見到的時候
[00:13:17.900 --> 00:13:18.660]  我們很自然
[00:13:18.660 --> 00:13:21.820]  給幾個提督手為她禱告
[00:13:21.820 --> 00:13:24.620]  為你禱告這四個字
[00:13:24.620 --> 00:13:26.700]  是很容易說的
[00:13:26.700 --> 00:13:28.620]  當然我說這麼多資訊
[00:13:28.620 --> 00:13:30.820]  給幾個提督手不是罪
[00:13:30.820 --> 00:13:33.740]  因為很難寫完這麼多東西
[00:13:33.740 --> 00:13:34.740]  不過重要的是
[00:13:34.740 --> 00:13:36.140]  我去問自己
[00:13:36.140 --> 00:13:38.420]  我有沒有真誠為她禱告
[00:13:38.420 --> 00:13:42.020]  有沒有真的停下來為她禱告
[00:13:42.020 --> 00:13:43.060]  真的
[00:13:43.060 --> 00:13:44.700]  所以當曾經有姐妹告訴我
[00:13:44.700 --> 00:13:46.020]  她的需要
[00:13:46.020 --> 00:13:48.220]  她最近有一個突然的病
[00:13:48.220 --> 00:13:49.860]  叫我為她祈禱的時候
[00:13:49.860 --> 00:13:51.740]  我知道我不可以順口開口說
[00:13:51.740 --> 00:13:53.220]  我為你祈禱
[00:13:53.220 --> 00:13:58.500]  我真的要為她禱告
[00:13:58.500 --> 00:14:00.020]  所以求主幫助我們
[00:14:00.020 --> 00:14:02.340]  每次當我們說為你祈禱的時候
[00:14:02.340 --> 00:14:05.060]  你說完就祈禱
[00:14:05.060 --> 00:14:05.820]  好嗎
[00:14:05.820 --> 00:14:08.820]  讓我們愛得真誠
[00:14:08.820 --> 00:14:09.660]  第二個是什麼呢
[00:14:09.660 --> 00:14:10.700]  有時候我們很容易說
[00:14:10.700 --> 00:14:11.500]  祝福你
[00:14:11.500 --> 00:14:13.460]  這是我們同福頂姐妹
[00:14:13.460 --> 00:14:15.660]  很好的傳統
[00:14:15.660 --> 00:14:17.060]  是不是不好呢
[00:14:17.060 --> 00:14:18.260]  不要誤會我的意思
[00:14:18.260 --> 00:14:19.300]  是好的
[00:14:19.300 --> 00:14:20.820]  因為我們真的願意
[00:14:20.820 --> 00:14:22.420]  去成為別人的祝福
[00:14:22.420 --> 00:14:23.300]  被人聽到說祝福
[00:14:23.300 --> 00:14:24.740]  你的心也舒服一點
[00:14:24.740 --> 00:14:26.940]  是不是很開心
[00:14:26.940 --> 00:14:28.380]  不過
[00:14:28.380 --> 00:14:31.940]  最近我們搞中秋愛宴
[00:14:31.940 --> 00:14:35.380]  回來跟工會討論的時候
[00:14:35.380 --> 00:14:36.860]  就發現一個
[00:14:36.860 --> 00:14:38.460]  我們需要學習的地方
[00:14:38.460 --> 00:14:40.340]  是什麼呢
[00:14:40.340 --> 00:14:42.060]  就是我們派一些單張
[00:14:42.060 --> 00:14:43.540]  或者我們以前派月餅
[00:14:43.540 --> 00:14:46.420]  我們很想祝福我們的輪舍
[00:14:46.420 --> 00:14:49.180]  特別我們知道在銅鑼灣堂
[00:14:49.180 --> 00:14:51.380]  不同於柴灣堂或者屯門堂
[00:14:51.380 --> 00:14:52.780]  有些是街坊工作的
[00:14:52.780 --> 00:14:55.220]  但是我們周邊的商戶
[00:14:55.220 --> 00:14:57.420]  就是我們的輪舍
[00:14:57.420 --> 00:15:01.180]  我們要愛就是愛這班輪舍
[00:15:01.180 --> 00:15:04.100]  曾經有同工去
[00:15:04.100 --> 00:15:05.860]  派那張邀請卡的時候
[00:15:05.860 --> 00:15:07.140]  他就說
[00:15:07.140 --> 00:15:08.580]  很坦白說
[00:15:08.580 --> 00:15:10.820]  我都很怕你們教會的頂姐妹
[00:15:10.820 --> 00:15:12.060]  不是用頂姐妹
[00:15:12.060 --> 00:15:15.140]  很怕教會的人
[00:15:15.140 --> 00:15:17.140]  為什麼呢
[00:15:17.140 --> 00:15:17.980]  他就說
[00:15:17.980 --> 00:15:21.940]  有時候可能他們很趕著要返崇拜
[00:15:21.940 --> 00:15:23.980]  所以就經常催促
[00:15:23.980 --> 00:15:27.140]  快點啦 快點啦 快點啦
[00:15:27.140 --> 00:15:28.980]  我想我們都是趕的
[00:15:28.980 --> 00:15:32.020]  不過可能留意一下我們的態度
[00:15:32.020 --> 00:15:33.580]  他說有時候
[00:15:33.580 --> 00:15:35.860]  這個也是我提醒的
[00:15:35.860 --> 00:15:37.460]  可能有些咖啡室是很好的
[00:15:37.460 --> 00:15:39.780]  你訂了咖啡可以坐著跟姐妹聊天
[00:15:39.780 --> 00:15:42.260]  因為特別現在我們辦公室沒什麼位置
[00:15:42.260 --> 00:15:44.820]  我就經常要在不同的咖啡室
[00:15:44.820 --> 00:15:47.340]  約頂姐妹聊天
[00:15:47.340 --> 00:15:49.260]  原來他就說
[00:15:49.260 --> 00:15:50.540]  一杯咖啡
[00:15:50.540 --> 00:15:51.860]  五六個人
[00:15:51.860 --> 00:15:55.060]  就坐了四五個小時
[00:15:55.060 --> 00:15:55.860]  你笑啊
[00:15:55.860 --> 00:15:59.100]  你不是做過這件事吧
[00:15:59.100 --> 00:16:02.740]  原來他在影響生意
[00:16:02.740 --> 00:16:04.340]  我們都需要去留心
[00:16:04.340 --> 00:16:05.980]  當我們說祝福他的時候
[00:16:05.980 --> 00:16:08.220]  真的願意用行動去祝福他
[00:16:08.220 --> 00:16:09.300]  知道他們的需要
[00:16:09.300 --> 00:16:10.700]  知道他們的難處
[00:16:10.700 --> 00:16:13.820]  否則當我們派多少月餅也好
[00:16:13.820 --> 00:16:16.580]  做多少街坊工作也好
[00:16:16.580 --> 00:16:17.420]  他會心想
[00:16:17.420 --> 00:16:19.820]  你不要來了
[00:16:19.820 --> 00:16:20.980]  因為我們說的話
[00:16:20.980 --> 00:16:21.980]  他感受不到
[00:16:21.980 --> 00:16:26.740]  我們說的愛他感受不到
[00:16:26.740 --> 00:16:28.700]  我們愛是要走出來
[00:16:28.700 --> 00:16:30.740]  是很真實走出來
[00:16:30.740 --> 00:16:31.900]  不是做給別人看
[00:16:31.900 --> 00:16:33.780]  不是帶有企圖
[00:16:33.780 --> 00:16:39.100]  所以在十三節
[00:16:39.100 --> 00:16:40.060]  保羅接著就說
[00:16:40.060 --> 00:16:41.340]  聖徒有缺乏
[00:16:41.340 --> 00:16:43.140]  你要供給
[00:16:43.140 --> 00:16:44.140]  一些客人
[00:16:44.140 --> 00:16:45.140]  異鄉客人
[00:16:45.140 --> 00:16:47.260]  要殷勤的款待
[00:16:47.260 --> 00:16:48.340]  這裡我不需要解釋
[00:16:48.340 --> 00:16:49.260]  大家都知道的
[00:16:49.260 --> 00:16:49.820]  聽過了
[00:16:49.820 --> 00:16:51.740]  不過重點就是
[00:16:51.740 --> 00:16:53.580]  你去做
[00:16:53.580 --> 00:16:55.220]  當你見到有缺乏的時候
[00:16:55.220 --> 00:16:58.140]  我不是說你要傾家蕩產去幫他
[00:16:58.140 --> 00:16:59.980]  而是你怎樣實質
[00:16:59.980 --> 00:17:01.220]  去看到他需要
[00:17:01.220 --> 00:17:04.500]  你去給他得到供應
[00:17:04.500 --> 00:17:05.860]  或者是得到幫助
[00:17:05.860 --> 00:17:08.780]  適切的幫助
[00:17:08.780 --> 00:17:10.580]  一些需要款待的客人
[00:17:10.580 --> 00:17:12.140]  特別是很多宣教士
[00:17:12.140 --> 00:17:13.340]  他回香港述職
[00:17:13.340 --> 00:17:15.900]  沒有地方住
[00:17:15.900 --> 00:17:17.460]  我也試過在Facebook
[00:17:17.460 --> 00:17:18.700]  問有沒有朋友
[00:17:18.700 --> 00:17:21.420]  可以有地方給宣教士回來住
[00:17:21.420 --> 00:17:22.700]  可能十幾天
[00:17:22.700 --> 00:17:23.900]  很快又突然回應
[00:17:23.900 --> 00:17:25.820]  其實很好
[00:17:25.820 --> 00:17:26.580]  所以說的就是
[00:17:26.580 --> 00:17:29.060]  我們愛是要走出來
[00:17:29.060 --> 00:17:31.900]  《約翰一書》三章十六至十八節
