
[00:00:00.000 --> 00:00:04.000]  好,請師父讓我們預備心靈聽主的話
[00:03:23.000 --> 00:03:25.000]  怎樣這個幹癱或者這個家人
[00:03:25.000 --> 00:03:27.000]  怎樣去尋求公義
[00:03:27.000 --> 00:03:29.000]  一路發展下去就是
[00:03:29.000 --> 00:03:31.000]  這個主角怎樣尋求公義
[00:03:31.000 --> 00:03:34.000]  在過程當中就有很多劇集的發展
[00:03:34.000 --> 00:03:36.000]  在當中有很多劇集的發展
[00:03:36.000 --> 00:03:38.000]  就有很多的故事出來了
[00:03:38.000 --> 00:03:39.000]  很多故事出來
[00:03:39.000 --> 00:03:42.000]  每一次這些劇集或者這些故事的發展就是
[00:03:42.000 --> 00:03:44.000]  那些賊同樣出來都做案
[00:03:44.000 --> 00:03:48.000]  每一集的故事都是這個賊出來做案
[00:03:48.000 --> 00:03:50.000]  做一次次都可以的
[00:03:50.000 --> 00:03:51.000]  每一次都能夠得手
[00:03:51.000 --> 00:03:54.000]  那些警察啊、幹癱啊
[00:03:54.000 --> 00:03:55.000]  怎樣都抓不到他們的
[00:03:55.000 --> 00:03:58.000]  這些警察都怎樣也抓不到他們
[00:03:58.000 --> 00:04:01.000]  看到你真的起火的時候
[00:04:01.000 --> 00:04:03.000]  看著很著急的時候
[00:04:03.000 --> 00:04:04.000]  為什麼有沒有搞錯
[00:04:04.000 --> 00:04:05.000]  這樣都可以的
[00:04:05.000 --> 00:04:07.000]  為什麼會這樣呢
[00:04:07.000 --> 00:04:12.000]  然後看到你接近於絕望邊緣的時候
[00:04:12.000 --> 00:04:14.000]  接近絕望的時候
[00:04:14.000 --> 00:04:17.000]  然後故事突然間就有180度改變了
[00:04:17.000 --> 00:04:20.000]  故事就有180度的轉彎了
[00:04:20.000 --> 00:04:24.000]  很多時候這些劇集電影都是這樣的橋段
[00:04:24.000 --> 00:04:26.000]  很多時候電影和電視劇都是這樣的橋段
[00:04:26.000 --> 00:04:28.000]  在我們先前所看的經文
[00:04:28.000 --> 00:04:30.000]  在我們先前看的經文
[00:04:30.000 --> 00:04:34.000]  啟示錄第11章15節至12章18節
[00:04:34.000 --> 00:04:38.000]  啟示錄11章到12章
[00:04:38.000 --> 00:04:39.000]  我們已經知道
[00:04:39.000 --> 00:04:42.000]  在這裡每一個屬神的子民
[00:04:42.000 --> 00:04:44.000]  都要參加一場屬靈的爭戰
[00:04:44.000 --> 00:04:45.000]  我們都知道
[00:04:45.000 --> 00:04:48.000]  我們每一個子民都參與了這場屬靈的爭戰
[00:04:48.000 --> 00:04:51.000]  而在第11章的15節的時候
[00:04:51.000 --> 00:04:52.000]  在11章的15節
[00:04:52.000 --> 00:04:56.000]  我們看到那裡開始有一個180度的扭轉
[00:04:56.000 --> 00:04:58.000]  有一個180度的轉彎
[00:04:58.000 --> 00:04:59.000]  怎樣轉呢
[00:04:59.000 --> 00:05:05.000]  就是神的國度、治權終於去取締這個撒旦的治權
[00:05:05.000 --> 00:05:09.000]  就是神的主權終於取締了撒旦的管治
[00:05:09.000 --> 00:05:11.000]  我們看到前文真的很氣憤
[00:05:11.000 --> 00:05:13.000]  你看到前面很生氣
[00:05:13.000 --> 00:05:16.000]  為什麼撒旦魔鬼可以這麼多事情搞
[00:05:16.000 --> 00:05:22.000]  為什麼魔鬼撒旦有這麼多的能力
[00:05:22.000 --> 00:05:25.000]  做這麼多犯罪的事
[00:05:25.000 --> 00:05:27.000]  神都不出手
[00:05:27.000 --> 00:05:28.000]  神都還沒有出手
[00:05:28.000 --> 00:05:31.000]  為什麼神一出手就剷平他
[00:05:31.000 --> 00:05:33.000]  為什麼神一出手就剷平他
[00:05:33.000 --> 00:05:35.000]  那我們就不用讀經了
[00:05:35.000 --> 00:05:37.000]  我們就不用讀經了
[00:05:37.000 --> 00:05:39.000]  就沒有啟示錄了
[00:05:39.000 --> 00:05:41.000]  這樣就沒有啟示錄了
[00:05:41.000 --> 00:05:42.000]  這麼難解釋
[00:05:42.000 --> 00:05:43.000]  這麼難解釋
[00:05:43.000 --> 00:05:44.000]  大結局就好了
[00:05:44.000 --> 00:05:45.000]  大結局就這樣了
[00:05:45.000 --> 00:05:47.000]  大家有沒有想過
[00:05:47.000 --> 00:05:51.000]  為什麼神要容許罪惡在這個世界出現了
[00:05:51.000 --> 00:05:55.000]  為什麼神容許錯誤在這個世界出現了
[00:05:55.000 --> 00:05:59.000]  很多的神學或者基督徒都問同一條問題
[00:05:59.000 --> 00:06:02.000]  很多神學家或基督徒都問同樣的問題
[00:06:02.000 --> 00:06:07.000]  為什麼在創世紀神一開始就剷除魔鬼撒旦呢
[00:06:07.000 --> 00:06:11.000]  為什麼在創世紀的時候神不一開始就剷除魔鬼撒旦呢
[00:06:11.000 --> 00:06:12.000]  那就搞定了
[00:06:12.000 --> 00:06:13.000]  不過一切就太過了
[00:06:13.000 --> 00:06:14.000]  我們又舒服
[00:06:14.000 --> 00:06:15.000]  我們又舒服
[00:06:15.000 --> 00:06:16.000]  神又舒服
[00:06:16.000 --> 00:06:17.000]  神又舒服
[00:06:17.000 --> 00:06:18.000]  不用搞到又要死他的兒子
[00:06:18.000 --> 00:06:20.000]  不用他的兒子也死掉
[00:06:20.000 --> 00:06:21.000]  又要激氣
[00:06:21.000 --> 00:06:22.000]  又要生氣
[00:06:22.000 --> 00:06:23.000]  弟兄姊妹
[00:06:23.000 --> 00:06:24.000]  我們明白不明白
[00:06:24.000 --> 00:06:26.000]  為什麼在創世紀
[00:06:26.000 --> 00:06:27.000]  至啟示錄
[00:06:27.000 --> 00:06:30.000]  要有一段這樣的歷史在發生
[00:06:30.000 --> 00:06:32.000]  大家明白不明白
[00:06:32.000 --> 00:06:34.000]  為什麼從創世紀到啟示錄有這些的發展呢
[00:06:34.000 --> 00:06:36.000]  為什麼不在創世紀第二章就完了
[00:06:36.000 --> 00:06:39.000]  這次不用第三章直接就到達結局呢
[00:06:39.000 --> 00:06:42.000]  為什麼不是在創世紀第二章就完結了呢
[00:06:42.000 --> 00:06:44.000]  如果用講體系的話
[00:06:44.000 --> 00:06:45.000]  那套戲就不好看了
[00:06:45.000 --> 00:06:48.000]  如果從看戲的角度來看就不好看了
[00:06:48.000 --> 00:06:49.000]  是不是
[00:06:49.000 --> 00:06:51.000]  你如果看警匪片或者偵探片
[00:06:51.000 --> 00:06:52.000]  沒有了中間那一部分
[00:06:52.000 --> 00:06:54.000]  你去看了
[00:06:54.000 --> 00:06:55.000]  如果看那些警匪片
[00:06:55.000 --> 00:06:57.000]  如果沒有中間那些
[00:06:57.000 --> 00:06:59.000]  就不好看了
[00:06:59.000 --> 00:07:01.000]  但有中間這個過程
[00:07:01.000 --> 00:07:04.000]  是有意義在裡面
[00:07:04.000 --> 00:07:10.000]  而這個也是我對神學上的一個很基本的理解
[00:07:10.000 --> 00:07:14.000]  就是神容許人犯罪
[00:07:14.000 --> 00:07:19.000]  容納撒旦存在伊甸園裡面
[00:07:19.000 --> 00:07:24.000]  知道啟示錄世界是有一個新天新地
[00:07:24.000 --> 00:07:26.000]  這段時間的時間
[00:07:26.000 --> 00:07:30.000]  神是在進行創造的最後一個步驟
[00:07:30.000 --> 00:07:35.000]  就是將真正屬神的人過濾了出來
[00:07:35.000 --> 00:07:38.000]  選了他出來
[00:07:38.000 --> 00:07:40.000]  這個也是我很多時候用的一個比喻
[00:07:40.000 --> 00:07:42.000]  就好像工廠一樣
[00:07:42.000 --> 00:07:45.000]  做一件產品出來
[00:07:45.000 --> 00:07:47.000]  應該每一件都一樣的
[00:07:47.000 --> 00:07:49.000]  不是的
[00:07:49.000 --> 00:07:51.000]  原來要透過鏡子去看
[00:07:51.000 --> 00:07:53.000]  品質觀察
[00:07:53.000 --> 00:07:57.000]  然後才找到合規格的產品出來
[00:07:57.000 --> 00:08:01.000]  人是神的創造
[00:08:01.000 --> 00:08:05.000]  不是一件簡單的產品
[00:08:05.000 --> 00:08:08.000]  因為人有神的屬
[00:08:08.000 --> 00:08:10.000]  有他的靈
[00:08:10.000 --> 00:08:12.000]  因為人有神的靈
[00:08:12.000 --> 00:08:16.000]  所以他才會有一個合規格的產品出來
[00:08:16.000 --> 00:08:18.000]  因為人有神的屬
[00:08:18.000 --> 00:08:20.000]  有他的靈
[00:08:20.000 --> 00:08:21.000]  因為人有神的靈
[00:08:21.000 --> 00:08:23.000]  有自由意志
[00:08:23.000 --> 00:08:26.000]  要做這個品質檢查是更加複雜
[00:08:26.000 --> 00:08:29.000]  要做這個品質檢查更加複雜
[00:08:29.000 --> 00:08:32.000]  所以為什麼有創世紀第三章
[00:08:32.000 --> 00:08:36.000]  以至於啟示錄新天新地之前的事件
[00:08:36.000 --> 00:08:37.000]  這段經文
[00:08:37.000 --> 00:08:39.000]  就是為什麼有創世紀三章
[00:08:39.000 --> 00:08:41.000]  一直到啟示錄這些經文
[00:08:41.000 --> 00:08:45.000]  讓撒旦的惡行橫行
[00:08:45.000 --> 00:08:47.000]  在這段時間裡
[00:08:47.000 --> 00:08:51.000]  但是透過這個過程
[00:08:51.000 --> 00:08:53.000]  神就能夠使用
[00:08:53.000 --> 00:08:57.000]  將每一位忠心愛神的人
[00:08:57.000 --> 00:09:00.000]  都能夠查出來
[00:09:00.000 --> 00:09:02.000]  找出來
[00:09:02.000 --> 00:09:06.000]  然後才完成整個創造的過程
[00:09:06.000 --> 00:09:08.000]  而上個星期我們也說過
[00:09:08.000 --> 00:09:10.000]  這段期間
[00:09:10.000 --> 00:09:13.000]  就好像第二次世界大戰的時候一樣
[00:09:13.000 --> 00:09:16.000]  由諾曼底登陸
[00:09:16.000 --> 00:09:19.000]  以至於最後打贏整個德國
[00:09:19.000 --> 00:09:22.000]  這段期間
[00:09:22.000 --> 00:09:27.000]  就是我們作為屬靈的精兵去參與的時候
[00:09:27.000 --> 00:09:30.000]  所以換句話來說
[00:09:30.000 --> 00:09:33.000]  今天我們見到這個世界充滿罪惡
[00:09:33.000 --> 00:09:37.000]  其實是世界上最大的罪惡
[00:09:37.000 --> 00:09:39.000]  今天我們見到這個世界充滿罪惡
[00:09:39.000 --> 00:09:44.000]  其實是神讓我們參與在其中
[00:09:44.000 --> 00:09:46.000]  有兩個作用
[00:09:46.000 --> 00:09:48.000]  一,將真正要拯救的人
[00:09:48.000 --> 00:09:52.000]  逐一地提出來
[00:09:52.000 --> 00:09:54.000]  第二,也是對你和我
[00:09:54.000 --> 00:10:00.000]  本質檢查的這個時間
[00:10:00.000 --> 00:10:02.000]  所以弟兄姊妹
[00:10:02.000 --> 00:10:04.000]  這段時間
[00:10:04.000 --> 00:10:07.000]  聖經就是要驗證我們屬靈的生命
[00:10:07.000 --> 00:10:13.000]  而這就是在第十三章第十節最後那句說了
[00:10:13.000 --> 00:10:18.000]  聖徒的忍耐和信心就是如此
[00:10:18.000 --> 00:10:22.000]  我們回頭看看這段聖經
[00:10:22.000 --> 00:10:24.000]  其實他怎樣將這段時間去計劃
[00:10:24.000 --> 00:10:26.000]  而在當中我們又有什麼學習呢?
[00:10:26.000 --> 00:10:28.000]  我們來看看這段聖經怎樣計劃
[00:10:28.000 --> 00:10:29.000]  而是怎樣去學習
[00:10:29.000 --> 00:10:31.000]  從第十三章第一節
[00:10:31.000 --> 00:10:34.000]  至第三節的上中兩節
[00:10:34.000 --> 00:10:38.000]  我們從看十三章一到三節的十三上面
[00:10:38.000 --> 00:10:40.000]  找到之後我們打開聖經一起讀好不好?
[00:10:40.000 --> 00:10:42.000]  找到之後我們一起來讀
[00:10:42.000 --> 00:10:44.000]  我們從第十三章第一節
[00:10:44.000 --> 00:10:46.000]  從三章一節
[00:10:46.000 --> 00:10:50.000]  讀到第三節的中間的部分
[00:10:50.000 --> 00:10:52.000]  讀到三節中間的部分
[00:10:52.000 --> 00:10:55.000]  就是死傷腳醫好療那裡
[00:10:55.000 --> 00:10:56.000]  到了醫好了節
[00:10:56.000 --> 00:10:57.000]  我們一起讀
[00:10:57.000 --> 00:10:58.000]  我們一起來讀
[00:10:58.000 --> 00:11:03.000]  我又看見一個獸從海中上來
[00:11:03.000 --> 00:11:05.000]  有十角七頭
[00:11:05.000 --> 00:11:08.000]  在十角上戴著十角冠冕
[00:11:08.000 --> 00:11:11.000]  七頭上有獅族的名號
[00:11:11.000 --> 00:11:13.000]  我所看見的獸
[00:11:13.000 --> 00:11:15.000]  形像像炮
[00:11:15.000 --> 00:11:17.000]  腳像紅的腳
[00:11:17.000 --> 00:11:19.000]  口像獅子的口
[00:11:19.000 --> 00:11:22.000]  阿龍將拿起的能力
[00:11:22.000 --> 00:11:25.000]  座位和帶團兵都給了他
[00:11:25.000 --> 00:11:28.000]  我看見獸的七頭中
[00:11:28.000 --> 00:11:30.000]  有一個似乎就了死傷
[00:11:30.000 --> 00:11:33.000]  那死傷腳醫好了
[00:11:33.000 --> 00:11:35.000]  我們讀到這裡為止
[00:11:35.000 --> 00:11:36.000]  我們讀到這裡為止
[00:11:36.000 --> 00:11:39.000]  這大約三節的聖經
[00:11:39.000 --> 00:11:41.000]  這大約三節的聖經
[00:11:41.000 --> 00:11:43.000]  講了一個很重要的事實給我們知道
[00:11:43.000 --> 00:11:45.000]  講了一個很重要的事實給我們知道
[00:11:45.000 --> 00:11:50.000]  就是讓我們不要被那個裝腔作勢的垂死邪惡勢力去嚇怕
[00:11:50.000 --> 00:11:54.000]  就是不要被那些裝腔作勢的垂死邪惡勢力所嚇
[00:11:54.000 --> 00:11:58.000]  不要被那些裝腔作勢的垂死邪惡勢力所嚇怕
[00:11:58.000 --> 00:12:01.000]  這就是這段聖經的主旨
[00:12:01.000 --> 00:12:06.000]  從第十三章的一至三節中的部分和第七第八節
[00:12:06.000 --> 00:12:10.000]  從十三章一到三節中的一至到七到八節
[00:12:10.000 --> 00:12:11.000]  我們會看完第七第八節
[00:12:11.000 --> 00:12:14.000]  我們會看見邪惡的勢力的而且確很嚇人
[00:12:14.000 --> 00:12:17.000]  我們看見邪惡的勢力的確很嚇人
[00:12:17.000 --> 00:12:20.000]  在這段聖經十三章的裡面將會有兩隻獸出現
[00:12:20.000 --> 00:12:23.000]  在十三章中有兩隻獸出現
[00:12:23.000 --> 00:12:27.000]  這兩隻獸被形容一隻從海出來一隻從地出來
[00:12:27.000 --> 00:12:30.000]  一隻從海上出來另外一隻從地上來
[00:12:30.000 --> 00:12:32.000]  首先我再重新講多一次給大家聽
[00:12:32.000 --> 00:12:34.000]  這些是象徵性的說話
[00:12:34.000 --> 00:12:36.000]  這些是象徵性的說法
[00:12:36.000 --> 00:12:40.000]  象徵性即是不單單是講一隻獸這麼簡單
[00:12:40.000 --> 00:12:43.000]  象徵性不單是只講獸這麼簡單
[00:12:43.000 --> 00:12:46.000]  而是講這隻獸的形態去象徵一些事實
[00:12:46.000 --> 00:12:49.000]  而獸的形狀呢象徵一些形態
[00:12:49.000 --> 00:12:52.000]  在這裡所講的這隻獸是從海來的
[00:12:52.000 --> 00:12:54.000]  這隻獸是從海上來的
[00:12:54.000 --> 00:12:56.000]  下星期我們看那隻從地上出來的那隻
[00:12:56.000 --> 00:12:58.000]  下星期我們講從地上來的那隻
[00:12:58.000 --> 00:13:01.000]  就這樣看來它的形態很嚇人
[00:13:01.000 --> 00:13:03.000]  它的形態都很嚇人
[00:13:03.000 --> 00:13:04.000]  它又像龍
[00:13:04.000 --> 00:13:05.000]  又像龍
[00:13:05.000 --> 00:13:06.000]  又像熊
[00:13:06.000 --> 00:13:07.000]  又像獅子
[00:13:07.000 --> 00:13:08.000]  又像獅子
[00:13:08.000 --> 00:13:09.000]  獅子張開嘴巴
[00:13:09.000 --> 00:13:10.000]  獅子張開嘴巴
[00:13:10.000 --> 00:13:11.000]  又像炮
[00:13:11.000 --> 00:13:12.000]  又像炮
[00:13:12.000 --> 00:13:14.000]  如果我們真的不細心去看
[00:13:14.000 --> 00:13:16.000]  就這樣看它的表面的話
[00:13:16.000 --> 00:13:19.000]  如果我們不仔細看只看表面的話
[00:13:19.000 --> 00:13:21.000]  簡單來說這隻獸真是勢不可擋
[00:13:21.000 --> 00:13:23.000]  這隻獸真是勢不可擋
[00:13:23.000 --> 00:13:24.000]  剛才我跟大家說
[00:13:24.000 --> 00:13:27.000]  我最近買了一個盒子可以看電視
[00:13:27.000 --> 00:13:29.000]  其中可以看這個叫National Geographic
[00:13:29.000 --> 00:13:32.000]  最近我看電視叫National Geographic
[00:13:32.000 --> 00:13:34.000]  我很喜歡看動物怎麼打架
[00:13:34.000 --> 00:13:38.000]  就是看動物之間如何打仗
[00:13:38.000 --> 00:13:40.000]  雖然沒有講龍
[00:13:40.000 --> 00:13:41.000]  不過有講熊
[00:13:41.000 --> 00:13:42.000]  有講熊
[00:13:42.000 --> 00:13:43.000]  有講獅子
[00:13:43.000 --> 00:13:44.000]  有講獅子
[00:13:44.000 --> 00:13:45.000]  有講炮
[00:13:45.000 --> 00:13:46.000]  還有炮
[00:13:46.000 --> 00:13:48.000]  這些動物都有自己的本能
[00:13:48.000 --> 00:13:50.000]  每隻動物它們都有它本能
[00:13:50.000 --> 00:13:52.000]  而且很厲害
[00:13:52.000 --> 00:13:53.000]  而且很厲害
[00:13:53.000 --> 00:13:54.000]  被一隻獅子一抓
[00:13:54.000 --> 00:13:55.000]  被獅子一抓
[00:13:55.000 --> 00:13:57.000]  真是皮開肉爛
[00:13:57.000 --> 00:13:59.000]  炮又跑得快
[00:13:59.000 --> 00:14:00.000]  炮又跑得快
[00:14:00.000 --> 00:14:01.000]  熊又是大隻
[00:14:01.000 --> 00:14:02.000]  熊又是大隻
[00:14:02.000 --> 00:14:06.000]  你見到一隻動物又有這麼多個頭
[00:14:06.000 --> 00:14:07.000]  又有這麼多隻角
[00:14:07.000 --> 00:14:09.000]  又有戴上皇冠
[00:14:09.000 --> 00:14:10.000]  這麼厲害
[00:14:10.000 --> 00:14:11.000]  樣子是這麼胸滑
[00:14:11.000 --> 00:14:12.000]  你都害怕
[00:14:12.000 --> 00:14:14.000]  如果有一隻動物像這樣子
[00:14:14.000 --> 00:14:15.000]  有這麼多的頭
[00:14:15.000 --> 00:14:18.000]  還有熊的冠冕
[00:14:18.000 --> 00:14:19.000]  看了都害怕
[00:14:19.000 --> 00:14:20.000]  正如我剛才所講
[00:14:20.000 --> 00:14:21.000]  如果你看完之後
[00:14:21.000 --> 00:14:25.000]  從第五節至第八節的內容
[00:14:25.000 --> 00:14:26.000]  如果一直接著看
[00:14:26.000 --> 00:14:27.000]  七到八節的話
[00:14:27.000 --> 00:14:28.000]  這些內容
[00:14:28.000 --> 00:14:31.000]  那裡還講到它有兇言惡語
[00:14:31.000 --> 00:14:33.000]  還有講到它們有兇言惡語
[00:14:33.000 --> 00:14:36.000]  而且進行四十二個月的恐怖統治
[00:14:36.000 --> 00:14:40.000]  還進行長達四十二個月的恐懼
[00:14:40.000 --> 00:14:42.000]  四十二個月就是一千二百六十日
[00:14:42.000 --> 00:14:45.000]  四十二個月就相當於一千二百六十日
[00:14:45.000 --> 00:14:47.000]  當時的日曆是用三十日做一日
[00:14:47.000 --> 00:14:51.000]  當時的日曆是用三十日做一月
[00:14:51.000 --> 00:14:53.000]  在這樣的情況下
[00:14:53.000 --> 00:14:56.000]  再加上很多人都跟著它去做
[00:14:56.000 --> 00:14:58.000]  再加上很多人都跟著它們做
[00:14:58.000 --> 00:14:59.000]  兄姐們
[00:14:59.000 --> 00:15:04.000]  真的沒有這麼多的眼睛和耐力
[00:15:04.000 --> 00:15:07.000]  如果沒有這麼多的眼睛和耐力
[00:15:07.000 --> 00:15:09.000]  我們真的會被它嚇一跳
[00:15:09.000 --> 00:15:10.000]  我們很容易被它嚇怕
[00:15:10.000 --> 00:15:12.000]  正如今天的世界
[00:15:12.000 --> 00:15:14.000]  正如當今的世界
[00:15:14.000 --> 00:15:16.000]  什麼是對的
[00:15:16.000 --> 00:15:18.000]  你有沒有想過這個世界什麼是對的
[00:15:18.000 --> 00:15:20.000]  你有沒有想過這個世界什麼是對的
[00:15:20.000 --> 00:15:22.000]  這個世界怎麼定義是對的
[00:15:22.000 --> 00:15:23.000]  怎麼定義呢
[00:15:23.000 --> 00:15:27.000]  就是每當每個人都認同是對的
[00:15:27.000 --> 00:15:29.000]  就是對的
[00:15:29.000 --> 00:15:32.000]  凡是大家認同是對的就是對的
[00:15:32.000 --> 00:15:34.000]  但是現在是不是每個人都認同是對的
[00:15:34.000 --> 00:15:35.000]  你又反過來問
[00:15:35.000 --> 00:15:36.000]  你要反過來問
[00:15:36.000 --> 00:15:39.000]  是不是每個人認同是對的就是對的呢
[00:15:39.000 --> 00:15:41.000]  想清楚一點又不是
[00:15:41.000 --> 00:15:43.000]  仔細想想又不是
[00:15:43.000 --> 00:15:45.000]  很多人說對的東西都不一定是對的
[00:15:45.000 --> 00:15:48.000]  很多人認為是對的都不一定是對的
[00:15:48.000 --> 00:15:49.000]  譬如呢
[00:15:49.000 --> 00:15:53.000]  現在最流行說的一件事
[00:15:53.000 --> 00:15:55.000]  現在最流行的一件事
[00:15:55.000 --> 00:15:57.000]  不單止在美國在加拿大
[00:15:57.000 --> 00:16:00.000]  全世界歐洲香港中國大陸
[00:16:00.000 --> 00:16:02.000]  同性戀不是病來的
[00:16:02.000 --> 00:16:06.000]  不單止在加拿大和美國整個歐洲
[00:16:06.000 --> 00:16:07.000]  同性戀呢
[00:16:07.000 --> 00:16:09.000]  所以我們要同意同性戀
[00:16:09.000 --> 00:16:11.000]  所以我們要同意同性戀
[00:16:11.000 --> 00:16:13.000]  兄姐們同性戀是不是對的
[00:16:13.000 --> 00:16:16.000]  兄姐們同性戀是不是對的呢
[00:16:16.000 --> 00:16:21.000]  因為很多人要進行這個政治正確的答案
[00:16:21.000 --> 00:16:24.000]  因為很多人做這個政策出腳的答案
[00:16:24.000 --> 00:16:26.000]  所以於是乎同性戀
[00:16:26.000 --> 00:16:28.000]  聖經說明這種是罪
[00:16:28.000 --> 00:16:30.000]  他們都說不要這樣說
[00:16:30.000 --> 00:16:32.000]  聖經說罪是罪了
[00:16:32.000 --> 00:16:34.000]  對他們來說是罪
[00:16:34.000 --> 00:16:36.000]  基督徒現在都很多不敢這樣說
[00:16:36.000 --> 00:16:38.000]  基督徒都很多不是這樣說
[00:16:38.000 --> 00:16:40.000]  基督徒在聖經裡面說是一種罪
[00:16:40.000 --> 00:16:42.000]  基督徒對聖經來講是一種罪
[00:16:42.000 --> 00:16:45.000]  他們為了要政治正確
[00:16:45.000 --> 00:16:46.000]  他們為了要政治正確
[00:16:46.000 --> 00:16:47.000]  他們唯有扭曲聖經來講
