
[00:00:00.000 --> 00:00:03.020]  而我們今星期的思想就是要常常喜樂
[00:07:45.600 --> 00:07:47.600]  讓人覺得開心舒暢
[00:07:47.600 --> 00:07:49.600]  那些是中性的
[00:07:49.600 --> 00:07:51.600]  沒有涉及道德的問題
[00:07:51.600 --> 00:07:52.600]  有益身心
[00:07:52.600 --> 00:07:55.600]  雖然並不一定和靈性有關係
[00:07:55.600 --> 00:07:57.600]  那些簡單來說
[00:07:57.600 --> 00:07:59.600]  是作為我們的娛樂
[00:07:59.600 --> 00:08:01.600]  和喜樂有分別
[00:08:01.600 --> 00:08:02.600]  認不認識神的人
[00:08:02.600 --> 00:08:03.600]  都可以做運動
[00:08:03.600 --> 00:08:04.600]  有益身心
[00:08:04.600 --> 00:08:05.600]  讓自己舒暢
[00:08:05.600 --> 00:08:06.600]  休息
[00:08:06.600 --> 00:08:07.600]  旅行
[00:08:07.600 --> 00:08:08.600]  玩遊戲
[00:08:08.600 --> 00:08:09.600]  朋友相聚
[00:08:09.600 --> 00:08:12.600]  都能帶給人當中的歡樂
[00:08:12.600 --> 00:08:15.600]  雖然這些歡樂都是有限的
[00:08:15.600 --> 00:08:17.600]  意思是相對上短暫
[00:08:17.600 --> 00:08:20.600]  並沒有神賜給我們的喜樂
[00:08:20.600 --> 00:08:22.600]  一生的長久
[00:08:22.600 --> 00:08:23.600]  另一方面
[00:08:23.600 --> 00:08:25.600]  大家要留意
[00:08:25.600 --> 00:08:27.600]  有些所謂的開心
[00:08:27.600 --> 00:08:29.600]  其實是讓我們身體
[00:08:29.600 --> 00:08:31.600]  靈性受損的
[00:08:31.600 --> 00:08:33.600]  那些就是放縱情慾
[00:08:33.600 --> 00:08:36.600]  因為在被最污染的世界當中
[00:08:36.600 --> 00:08:38.600]  有時世界帶給人的享樂
[00:08:38.600 --> 00:08:40.600]  原來讓做完的人
[00:08:40.600 --> 00:08:42.600]  感到很刺激
[00:08:42.600 --> 00:08:44.600]  或者很滿足
[00:08:44.600 --> 00:08:47.600]  但是卻是會讓自己身體
[00:08:47.600 --> 00:08:48.600]  靈性受損的
[00:08:48.600 --> 00:08:50.600]  那些叫做最終之樂
[00:08:50.600 --> 00:08:52.600]  和喜樂是相反的
[00:08:52.600 --> 00:08:53.600]  例如宇宙
[00:08:53.600 --> 00:08:54.600]  開始的時候
[00:08:54.600 --> 00:08:57.600]  可能他工作壓力大
[00:08:57.600 --> 00:08:59.600]  然後借酒消愁之類
[00:08:59.600 --> 00:09:01.600]  但是之後被酒精控制了
[00:09:01.600 --> 00:09:03.600]  或者是各樣的貪婪
[00:09:03.600 --> 00:09:04.600]  包括賭博
[00:09:04.600 --> 00:09:05.600]  或者是投機
[00:09:05.600 --> 00:09:07.600]  以致輸錢
[00:09:07.600 --> 00:09:08.600]  因而贏錢起
[00:09:08.600 --> 00:09:09.600]  以致債台高築
[00:09:09.600 --> 00:09:10.600]  又不能自拔
[00:09:10.600 --> 00:09:12.600]  或者是婚外情
[00:09:12.600 --> 00:09:13.600]  濫交
[00:09:13.600 --> 00:09:14.600]  有些各樣的心靈
[00:09:14.600 --> 00:09:15.600]  關係
[00:09:15.600 --> 00:09:16.600]  家庭
[00:09:16.600 --> 00:09:17.600]  受損
[00:09:17.600 --> 00:09:18.600]  聖經還列舉了很多的
[00:09:18.600 --> 00:09:19.600]  例如仇恨
[00:09:19.600 --> 00:09:20.600]  憎恨
[00:09:20.600 --> 00:09:21.600]  忌恨
[00:09:21.600 --> 00:09:22.600]  人做這些事情
[00:09:22.600 --> 00:09:24.600]  世界為什麼會發生這些事情呢?
[00:09:24.600 --> 00:09:25.600]  因為都好像
[00:09:25.600 --> 00:09:26.600]  給到有罪的人
[00:09:26.600 --> 00:09:27.600]  他們覺得
[00:09:27.600 --> 00:09:28.600]  是刺激
[00:09:28.600 --> 00:09:29.600]  快樂
[00:09:29.600 --> 00:09:30.600]  能夠可以鬥垮這個人
[00:09:30.600 --> 00:09:32.600]  能夠在他身上
[00:09:32.600 --> 00:09:34.600]  騙他拿著數之類
[00:09:34.600 --> 00:09:35.600]  將這些快樂
[00:09:35.600 --> 00:09:37.600]  建築在別人的痛苦上
[00:09:37.600 --> 00:09:39.600]  這些是最終之樂
[00:09:39.600 --> 00:09:41.600]  我們需要避免的
[00:09:41.600 --> 00:09:42.600]  就算我們受牽連
[00:09:42.600 --> 00:09:43.600]  受影響都好
[00:09:43.600 --> 00:09:45.600]  都不要參與其中
[00:09:45.600 --> 00:09:46.600]  因為這些
[00:09:46.600 --> 00:09:47.600]  都不是出於神的
[00:09:47.600 --> 00:09:49.600]  也都神會審判
[00:09:49.600 --> 00:09:50.600]  我們所需要記住的
[00:09:50.600 --> 00:09:52.600]  能夠真正使我們人生
[00:09:52.600 --> 00:09:53.600]  有滿足的喜樂
[00:09:53.600 --> 00:09:55.600]  是神所賜的
[00:09:55.600 --> 00:09:57.600]  正如詩篇十六篇那裡這樣說
[00:09:57.600 --> 00:10:00.600]  你必將生命的道路指示我
[00:10:00.600 --> 00:10:03.600]  在你面前有滿足的喜樂
[00:10:03.600 --> 00:10:06.600]  在你右手中有永遠的福樂
[00:10:06.600 --> 00:10:07.600]  詩人的形容
[00:10:07.600 --> 00:10:08.600]  就是神能夠將
[00:10:08.600 --> 00:10:09.600]  生命的道路
[00:10:09.600 --> 00:10:10.600]  滿足的喜樂
[00:10:10.600 --> 00:10:11.600]  永遠的福樂
[00:10:11.600 --> 00:10:13.600]  去賜給人的
[00:10:13.600 --> 00:10:15.600]  而這種喜樂是一種永恆性
[00:10:15.600 --> 00:10:17.600]  是讓我們
[00:10:17.600 --> 00:10:18.600]  屬神的子民
[00:10:18.600 --> 00:10:20.600]  無論在順境
[00:10:20.600 --> 00:10:21.600]  逆境當中
[00:10:21.600 --> 00:10:22.600]  只要我們依靠神的話
[00:10:22.600 --> 00:10:23.600]  都能夠享受到的
[00:10:23.600 --> 00:10:26.600]  心靈的一種豐盛
[00:10:26.600 --> 00:10:27.600]  另外在聖經裡面
[00:10:27.600 --> 00:10:29.600]  所看到的喜樂
[00:10:29.600 --> 00:10:30.600]  也是因著
[00:10:30.600 --> 00:10:31.600]  神所預備的救恩
[00:10:31.600 --> 00:10:34.600]  藉著耶穌基督而得到的
[00:10:34.600 --> 00:10:35.600]  現在我們十一月中
[00:10:35.600 --> 00:10:37.600]  就快聖誕了
[00:10:37.600 --> 00:10:39.600]  我們都可以說一些
[00:10:39.600 --> 00:10:40.600]  關於聖誕
[00:10:40.600 --> 00:10:42.600]  聖誕並不是純粹
[00:10:42.600 --> 00:10:44.600]  只是慶祝著
[00:10:44.600 --> 00:10:45.600]  耶穌基督去出世的
[00:10:45.600 --> 00:10:48.600]  而是藉著這個慶祝
[00:10:48.600 --> 00:10:50.600]  去幫我們去練習
[00:10:50.600 --> 00:10:51.600]  去預備
[00:10:51.600 --> 00:10:52.600]  當主再來的時候
[00:10:52.600 --> 00:10:54.600]  我們怎樣去期盼呢
[00:10:54.600 --> 00:10:56.600]  怎樣去準備好
[00:10:56.600 --> 00:10:57.600]  自己的慶祝呢
[00:10:57.600 --> 00:10:59.600]  就好像舊約的時舊
[00:10:59.600 --> 00:11:01.600]  就是耶穌還沒來
[00:11:01.600 --> 00:11:03.600]  耳塞書第九章
[00:11:03.600 --> 00:11:04.600]  說到在黑暗中
[00:11:04.600 --> 00:11:05.600]  行走的百姓
[00:11:05.600 --> 00:11:06.600]  看見大光
[00:11:06.600 --> 00:11:08.600]  處於死刃之地
[00:11:08.600 --> 00:11:09.600]  有光照耀他們
[00:11:09.600 --> 00:11:10.600]  好像今天顯示
[00:11:10.600 --> 00:11:11.600]  光輝耀照
[00:11:11.600 --> 00:11:13.600]  使者國民繁多
[00:11:13.600 --> 00:11:14.600]  增加他們的喜樂
[00:11:14.600 --> 00:11:16.600]  他們在你們面前歡喜
[00:11:16.600 --> 00:11:18.600]  好像收割的歡喜
[00:11:18.600 --> 00:11:19.600]  有些形容
[00:11:19.600 --> 00:11:20.600]  在舊約的神的子民
[00:11:20.600 --> 00:11:21.600]  他們的期盼
[00:11:21.600 --> 00:11:22.600]  神的救恩
[00:11:22.600 --> 00:11:23.600]  因為彌賽
[00:11:23.600 --> 00:11:24.600]  彌臨實現
[00:11:24.600 --> 00:11:25.600]  神的拯救的時候
[00:11:25.600 --> 00:11:26.600]  神的子民
[00:11:26.600 --> 00:11:29.600]  是滿有歡樂地去期盼的
[00:11:29.600 --> 00:11:30.600]  到了新約聖經
[00:11:30.600 --> 00:11:31.600]  開頭的時候
[00:11:31.600 --> 00:11:33.600]  記載主耶穌出世的時候
[00:11:33.600 --> 00:11:34.600]  天使報喜訊
[00:11:34.600 --> 00:11:35.600]  「不要懼怕
[00:11:35.600 --> 00:11:37.600]  我報給你們大喜的訊息
[00:11:37.600 --> 00:11:39.600]  是關乎萬民的」
[00:11:39.600 --> 00:11:40.600]  意思的宣告就是
[00:11:40.600 --> 00:11:42.600]  因為世人終於可以
[00:11:42.600 --> 00:11:44.600]  見得到神的救恩
[00:11:44.600 --> 00:11:45.600]  藉著主耶穌基督
[00:11:45.600 --> 00:11:46.600]  來得救
[00:11:46.600 --> 00:11:49.600]  為世人帶來真正的喜樂
[00:11:49.600 --> 00:11:51.600]  更加不用說東方博士
[00:11:51.600 --> 00:11:52.600]  當看見
[00:11:52.600 --> 00:11:55.600]  引領他們去找耶穌的聖
[00:11:55.600 --> 00:11:57.600]  就大大歡喜
[00:11:57.600 --> 00:12:00.600]  到了主耶穌基督
[00:12:00.600 --> 00:12:02.600]  就是同門徒的關係
[00:12:02.600 --> 00:12:03.600]  我們也看到
[00:12:03.600 --> 00:12:05.600]  主耶穌被賣
[00:12:05.600 --> 00:12:07.600]  被釘十格之前
[00:12:07.600 --> 00:12:09.600]  在逾越節的筵席當中
[00:12:09.600 --> 00:12:10.600]  設立主餐
[00:12:10.600 --> 00:12:12.600]  並且約翰福音
[00:12:12.600 --> 00:12:13.600]  記載了很長的
[00:12:13.600 --> 00:12:15.600]  對十二門徒的教導
[00:12:15.600 --> 00:12:16.600]  第十五章提到
[00:12:16.600 --> 00:12:19.600]  葡萄樹和枝子的比喻
[00:12:19.600 --> 00:12:20.600]  耶穌這樣說
[00:12:20.600 --> 00:12:21.600]  「我是葡萄樹
[00:12:21.600 --> 00:12:23.600]  你們是枝子
[00:12:23.600 --> 00:12:25.600]  常在我裡面的
[00:12:25.600 --> 00:12:27.600]  我也常在他裡面
[00:12:27.600 --> 00:12:29.600]  此人就多結果子
[00:12:29.600 --> 00:12:30.600]  因為你了我
[00:12:30.600 --> 00:12:33.600]  你們就不能做什麼」
[00:12:33.600 --> 00:12:34.600]  這就提醒我們
[00:12:34.600 --> 00:12:35.600]  今年教會的主題
[00:12:35.600 --> 00:12:37.600]  與主結連的關係
[00:12:37.600 --> 00:12:39.600]  與主有結連的時候
[00:12:39.600 --> 00:12:42.600]  我們的生命就得著豐盛
[00:12:42.600 --> 00:12:44.600]  結果是屬靈的果子
[00:12:44.600 --> 00:12:46.600]  但是與主分離的話
[00:12:46.600 --> 00:12:48.600]  我們就不能做什麼
[00:12:48.600 --> 00:12:50.600]  為什麼耶穌要說這個比喻呢?
[00:12:50.600 --> 00:12:51.600]  第十五章之後
[00:12:51.600 --> 00:12:52.600]  耶穌這樣說
[00:12:52.600 --> 00:12:53.600]  十一、十二節
[00:12:53.600 --> 00:12:56.600]  「這些事我已經對你們說了」
[00:12:56.600 --> 00:12:57.600]  目的是什麼呢?
[00:12:57.600 --> 00:12:59.600]  「是要叫我的喜樂
[00:12:59.600 --> 00:13:01.600]  存在你們心裡
[00:13:01.600 --> 00:13:05.600]  並叫你們的喜樂可以滿足」
[00:13:05.600 --> 00:13:07.600]  這就提醒我們弟兄姊妹
[00:13:07.600 --> 00:13:09.600]  或是跟隨耶穌基督的人
[00:13:09.600 --> 00:13:12.600]  我們必須要謹記與主結連
[00:13:12.600 --> 00:13:15.600]  以致喜樂可以在我們心裡
[00:13:15.600 --> 00:13:18.600]  假如我們跟主疏離的話
[00:13:18.600 --> 00:13:20.600]  我們需要回到主身邊
[00:13:20.600 --> 00:13:22.600]  很久沒有祈禱
[00:13:22.600 --> 00:13:24.600]  我們要盡快地安靜自己
[00:13:24.600 --> 00:13:26.600]  與主結連
[00:13:26.600 --> 00:13:28.600]  因為只有主耶穌基督
[00:13:28.600 --> 00:13:31.600]  是能夠讓我們生命當中有喜樂
[00:13:31.600 --> 00:13:32.600]  不是小小的喜樂
[00:13:32.600 --> 00:13:35.600]  而是可以滿足的喜樂
[00:13:35.600 --> 00:13:39.600]  為何我們仍然要沉迷在失落當中
[00:13:39.600 --> 00:13:41.600]  或者在最終打滾呢?
[00:13:41.600 --> 00:13:43.600]  主耶穌需要我們回轉
[00:13:43.600 --> 00:13:45.600]  另外在聖經裡看到
[00:13:45.600 --> 00:13:49.600]  喜樂也是透過信服聖靈而常有的
[00:13:49.600 --> 00:13:51.600]  在《羅馬書》
[00:13:51.600 --> 00:13:52.600]  保羅這樣寫
[00:13:52.600 --> 00:13:55.600]  「因為神的國不在乎吃喝
[00:13:55.600 --> 00:13:57.600]  只在乎公義和平
[00:13:57.600 --> 00:14:00.600]  並聖靈中的喜樂」
[00:14:00.600 --> 00:14:02.600]  當這個世界以為有得飲有得食
[00:14:02.600 --> 00:14:03.600]  生活富裕
[00:14:03.600 --> 00:14:05.600]  好像計算GDP一樣
[00:14:05.600 --> 00:14:06.600]  就等於豐盛
[00:14:06.600 --> 00:14:07.600]  其實不是的
[00:14:07.600 --> 00:14:10.600]  其實世界的人都知道不是的
[00:14:10.600 --> 00:14:11.600]  曾經聽過一個笑話
[00:14:11.600 --> 00:14:13.600]  相信都是黑色幽默
[00:14:13.600 --> 00:14:15.600]  有人問他的朋友
[00:14:15.600 --> 00:14:17.600]  見他一生嘮嘮叨叨
[00:14:17.600 --> 00:14:18.600]  去打拼
[00:14:18.600 --> 00:14:21.600]  終於出人頭地了
[00:14:21.600 --> 00:14:24.600]  但為什麼到現在還是這麼不開心呢?
