
[00:00:00.000 --> 00:00:01.720]  大興姐妹處內平安
[00:17:09.360 --> 00:17:12.360]  所以想得很仔細怎樣去自殺
[00:17:12.360 --> 00:17:14.360]  所以你看到很多新聞都是
[00:17:14.360 --> 00:17:18.360]  男性的自殺成功率是遠遠高過女性
[00:17:18.360 --> 00:17:21.360]  所以如果你身邊的老公突然告訴你
[00:17:21.360 --> 00:17:23.360]  他想自殺 那你就要小心一點
[00:17:23.360 --> 00:17:25.360]  但如果你的老婆說要自殺
[00:17:25.360 --> 00:17:27.360]  你就讓她講
[00:17:27.360 --> 00:17:29.360]  這樣就可以了 舒緩一點
[00:17:29.360 --> 00:17:33.360]  要疏解一下這些負面的情緒
[00:17:33.360 --> 00:17:36.360]  但這裏更加重要就是
[00:17:36.360 --> 00:17:38.360]  保羅在講甚麼呢
[00:17:38.360 --> 00:17:41.360]  他知道要提醒提摩他 要剛強起來的時候
[00:17:41.360 --> 00:17:46.360]  他在講 我們只不過是一張很柔弱的人
[00:17:46.360 --> 00:17:47.360]  所以我們需要甚麼
[00:17:47.360 --> 00:17:50.360]  有一個很堅強的後盾托底
[00:17:50.360 --> 00:17:51.360]  就是怎樣呢
[00:17:51.360 --> 00:17:54.360]  我們就是 要講這個
[00:17:54.360 --> 00:17:57.360]  就是這裏最近都有
[00:17:57.360 --> 00:18:03.360]  香港一個樂壇叫叱吒女 叱吒的音樂典禮
[00:18:03.360 --> 00:18:08.360]  當中裏面就講一個歌手寫了一首歌
[00:18:08.360 --> 00:18:11.360]  叫神的不在場證據
[00:18:11.360 --> 00:18:13.360]  這個歌手其實很好
