
[00:00:00.000 --> 00:00:04.500]  讓我們一起讀一段聖經,在菲律賓書第四章第十一到十三節
[00:04:08.900 --> 00:04:09.900]  他怎麼說呢
[00:04:09.900 --> 00:04:12.900]  他又屢次行遠路遭江河的危險
[00:04:12.900 --> 00:04:13.900]  盜賊的危險
[00:04:13.900 --> 00:04:14.900]  同族的危險
[00:04:14.900 --> 00:04:15.900]  外邦人的危險
[00:04:15.900 --> 00:04:16.900]  城裡的危險
[00:04:16.900 --> 00:04:17.900]  礦業的危險
[00:04:17.900 --> 00:04:18.900]  海中的危險
[00:04:18.900 --> 00:04:19.900]  假弟兄的危險
[00:04:19.900 --> 00:04:20.900]  受勞碌受困苦
[00:04:20.900 --> 00:04:23.900]  多次不得睡又飢又渴
[00:04:23.900 --> 00:04:26.900]  多次不得食受寒冷赤身入體
[00:04:26.900 --> 00:04:29.900]  哇!不但沒有Favor
[00:04:29.900 --> 00:04:33.900]  還比一般人更沒有Favor
[00:04:33.900 --> 00:04:34.900]  你知道每次當我讀到這裡
[00:04:34.900 --> 00:04:37.900]  都心裡很得安慰你知道嗎
[00:04:37.900 --> 00:04:40.900]  因為如果連保羅在他侍奉當中
[00:04:40.900 --> 00:04:42.900]  都面對這麼多挫折
[00:04:42.900 --> 00:04:44.900]  那我們面對挫折
[00:04:44.900 --> 00:04:47.900]  那應該是很正常的事情不是嗎
[00:04:47.900 --> 00:04:50.900]  就好像亞成牧師在我們中間
[00:04:50.900 --> 00:04:53.900]  你看見這麼有帶敬拜的恩高
[00:04:53.900 --> 00:04:55.900]  可是好幾次我看見
[00:04:55.900 --> 00:04:56.900]  當他在帶敬拜的時候
[00:04:56.900 --> 00:04:58.900]  彈吉他彈得最有恩高的時候
[00:04:58.900 --> 00:05:01.900]  忽然間弦斷了
[00:05:01.900 --> 00:05:03.900]  何等惋惜啊
[00:05:03.900 --> 00:05:07.900]  就像師母這麼有醫治的恩高
[00:05:07.900 --> 00:05:09.900]  可是有一次我還記得在加拿大
[00:05:09.900 --> 00:05:12.900]  晚上睡覺的時候被蟲咬
[00:05:12.900 --> 00:05:14.900]  咬得全身紅腫
[00:05:14.900 --> 00:05:17.900]  幾個禮拜才恢復
[00:05:17.900 --> 00:05:20.900]  就好像我這麼有開路的恩高
[00:05:20.900 --> 00:05:21.900]  可是有這麼多次
[00:05:21.900 --> 00:05:25.900]  我就是被困在機場動彈不得
[00:05:25.900 --> 00:05:28.900]  我還記得有一次我過生日想要回家
[00:05:28.900 --> 00:05:31.900]  沒想到飛機機械故障
[00:05:31.900 --> 00:05:34.900]  卡在機場就是回不了家
[00:05:34.900 --> 00:05:37.900]  想想看現在回頭看來
[00:05:37.900 --> 00:05:40.900]  這一切都很正常耶
[00:05:40.900 --> 00:05:42.900]  保羅這是可以知足
[00:05:42.900 --> 00:05:45.900]  一點不是因為他的環境比較好
[00:05:45.900 --> 00:05:48.900]  或者是因為神特別恩待他
[00:05:48.900 --> 00:05:49.900]  不是的
[00:05:49.900 --> 00:05:52.900]  是因為他學會知足
[00:05:52.900 --> 00:05:55.900]  十三節我們看見保羅很清楚告訴我們
[00:05:55.900 --> 00:05:58.900]  靠著那加給我力量的
[00:05:58.900 --> 00:06:00.900]  凡事都能做
[00:06:00.900 --> 00:06:02.900]  一方面是因為他認識到
[00:06:02.900 --> 00:06:05.900]  他的神是加添力量給他的神
[00:06:05.900 --> 00:06:08.900]  另一方面他也是依靠
[00:06:08.900 --> 00:06:11.900]  這位加添力量給他的神
[00:06:11.900 --> 00:06:14.900]  換而說他不是依靠自己的聰明才智
[00:06:14.900 --> 00:06:16.900]  他相信環境只不過是
[00:06:16.900 --> 00:06:19.900]  神工作的推手而已
[00:06:19.900 --> 00:06:21.900]  他相信在神的時候裡面
[00:06:21.900 --> 00:06:23.900]  神能夠使萬事互相效力
[00:06:23.900 --> 00:06:25.900]  叫愛神得到益處
[00:06:25.900 --> 00:06:27.900]  所以他能夠宣告說
[00:06:27.900 --> 00:06:29.900]  雖然我沒有任何的資源
[00:06:29.900 --> 00:06:32.900]  雖然沒有別人幫助我
[00:06:32.900 --> 00:06:34.900]  雖然也沒有美好的環境
[00:06:34.900 --> 00:06:36.900]  甚至沒有什麼神所謂的
[00:06:36.900 --> 00:06:38.900]  favor在我身上
[00:06:38.900 --> 00:06:41.900]  但這一點都不會讓我停止我的工作
[00:06:41.900 --> 00:06:44.900]  這一點都不會讓我停止向前進
[00:06:44.900 --> 00:06:46.900]  更不會讓我灰心喪膽
[00:06:46.900 --> 00:06:49.900]  因為靠著那加給我力量的
[00:06:49.900 --> 00:06:51.900]  我相信我一定能夠突破
[00:06:51.900 --> 00:06:53.900]  一切環境的困境跟缺乏
[00:06:53.900 --> 00:06:55.900]  因為我相信我的神
[00:06:55.900 --> 00:06:57.900]  祂的應許必定成就
[00:06:57.900 --> 00:06:58.900]  Hallelujah
[00:06:58.900 --> 00:07:03.900]  所以他才說我學會知足
[00:07:03.900 --> 00:07:05.900]  換而說他之所以學會知足
[00:07:05.900 --> 00:07:07.900]  是因為他的眼目
[00:07:07.900 --> 00:07:11.900]  是看見神跟神手中的工作
[00:07:11.900 --> 00:07:15.900]  今天一個向神有盼望的人
[00:07:15.900 --> 00:07:19.900]  他絕對不會因著環境而埋怨
[00:07:19.900 --> 00:07:21.900]  因為他很清楚知道環境
[00:07:21.900 --> 00:07:24.900]  只不過是神工作的器皿而已
[00:07:24.900 --> 00:07:27.900]  而今天當神要祝福我們
[00:07:27.900 --> 00:07:30.900]  而當神要使用我們的時候
[00:07:30.900 --> 00:07:31.900]  他必須藉著環境
[00:07:31.900 --> 00:07:34.900]  先把我們推到一個地位上
[00:07:34.900 --> 00:07:38.900]  然後神的恩典跟祝福才能夠臨到
[00:07:38.900 --> 00:07:41.900]  就好像在舊約時代的約瑟一樣
[00:07:41.900 --> 00:07:43.900]  我請問你
[00:07:43.900 --> 00:07:46.900]  神的心意是不是要來祝福約瑟
[00:07:46.900 --> 00:07:49.900]  神的心意是要使用約瑟的
[00:07:49.900 --> 00:07:50.900]  是的
[00:07:50.900 --> 00:07:53.900]  但是神要祝福他使用他之前
[00:07:53.900 --> 00:07:57.900]  神必須要把他先推到一個地位上
[00:07:57.900 --> 00:07:58.900]  然後神的恩典
[00:07:58.900 --> 00:08:01.900]  神的祝福才能臨到在他身上
[00:08:01.900 --> 00:08:03.900]  但是很不幸的
[00:08:03.900 --> 00:08:06.900]  那個扭轉他生命的地位
[00:08:06.900 --> 00:08:09.900]  卻是在監獄的裡面
[00:08:09.900 --> 00:08:11.900]  我常常在想
[00:08:11.900 --> 00:08:15.900]  這件事如果神早點告訴約瑟
[00:08:15.900 --> 00:08:18.900]  那不就是大家好辦很多嗎
[00:08:18.900 --> 00:08:19.900]  不是嗎
[00:08:19.900 --> 00:08:21.900]  想想看如果神早就對約瑟
[00:08:21.900 --> 00:08:22.900]  約瑟來來來
[00:08:22.900 --> 00:08:24.900]  你知道我很愛你
[00:08:24.900 --> 00:08:26.900]  我在你生命當中是很大的計畫
[00:08:26.900 --> 00:08:29.900]  我希望有一天你做埃及的宰相
[00:08:29.900 --> 00:08:31.900]  約瑟一定說好好好
[00:08:31.900 --> 00:08:32.900]  然後神就對他說
[00:08:32.900 --> 00:08:34.900]  但要做埃及的宰相之前
[00:08:34.900 --> 00:08:37.900]  我一定要先引薦你到一個人
[00:08:37.900 --> 00:08:41.900]  他會把你引薦到法老王的面前
[00:08:41.900 --> 00:08:43.900]  至終你成為埃及的百姓
[00:08:43.900 --> 00:08:44.900]  你覺得這樣好不好
[00:08:44.900 --> 00:08:47.900]  我相信約瑟一定說好好很好
[00:08:47.900 --> 00:08:48.900]  然後神就對他說了
[00:08:48.900 --> 00:08:51.900]  但是這個人是在監獄裡面
[00:08:51.900 --> 00:08:54.900]  所以為了讓你在監獄裡面能夠見他
[00:08:54.900 --> 00:08:56.900]  那我也得做一些安排才行
[00:08:56.900 --> 00:08:59.900]  首先這個監獄在埃及裡面
[00:08:59.900 --> 00:09:03.900]  我就得安排你的兄弟把你賣到埃及去
[00:09:03.900 --> 00:09:04.900]  否則的話
[00:09:04.900 --> 00:09:07.900]  你本來在家中是你父親最寵愛的孩子
[00:09:07.900 --> 00:09:10.900]  你父親怎麼會容許你去埃及呢
[00:09:10.900 --> 00:09:13.900]  所以我安排你兄弟把你賣到埃及去
[00:09:13.900 --> 00:09:16.900]  約瑟一定說對對對沒錯沒錯
[00:09:16.900 --> 00:09:18.900]  但為了讓你進監獄
[00:09:18.900 --> 00:09:20.900]  那還得為你安排個罪名才行
[00:09:20.900 --> 00:09:22.900]  不然怎麼能進去監獄
[00:09:22.900 --> 00:09:27.900]  所以我一定安排你的主人的妻子誣告你
[00:09:27.900 --> 00:09:29.900]  把你下在監獄裡面
[00:09:29.900 --> 00:09:32.900]  然後在監獄裡面能夠見到王的九證
[00:09:32.900 --> 00:09:36.900]  然後九證會引薦你到法老王那裡
[00:09:36.900 --> 00:09:40.900]  我相信如果約瑟聽到神這樣對他解釋
[00:09:40.900 --> 00:09:46.900]  約瑟一定是對神說神啊高招高招啊
[00:09:46.900 --> 00:09:49.900]  就按照你的安排去進行吧
[00:09:49.900 --> 00:09:52.900]  但是神卻從頭到尾
[00:09:52.900 --> 00:09:56.900]  沒有向約瑟說過任何一句話
[00:09:56.900 --> 00:09:58.900]  從人的角度來看
[00:09:58.900 --> 00:10:03.900]  真的很難接受這樣的環境的轉換不是嗎
[00:10:03.900 --> 00:10:07.900]  從天之驕子到監獄的囚犯
[00:10:07.900 --> 00:10:12.900]  但我們看見約瑟卻從來沒有埋怨過他的環境
[00:10:12.900 --> 00:10:15.900]  因為他學會知足
[00:10:15.900 --> 00:10:18.900]  他相信環境是在神的手中
[00:10:18.900 --> 00:10:22.900]  而且他相信神所應許的必定成就
[00:10:22.900 --> 00:10:26.900]  你要知道每次在聖經裡面提到約瑟的時候
[00:10:26.900 --> 00:10:28.900]  有一句話一定出現
[00:10:28.900 --> 00:10:31.900]  創世紀第39章23節
[00:10:31.900 --> 00:10:36.900]  這裡講到說因為耶和華與約瑟同在
[00:10:36.900 --> 00:10:41.900]  耶和華使他所做的就盡都順利
[00:10:41.900 --> 00:10:43.900]  第二你可知道今天
[00:10:43.900 --> 00:10:47.900]  唯一叫你與別人不同的是什麼嗎
[00:10:47.900 --> 00:10:49.900]  我告訴你不是你的環境
[00:10:49.900 --> 00:10:51.900]  不是你的關係
[00:10:51.900 --> 00:10:54.900]  也不是你任何的才幹
[00:10:54.900 --> 00:10:57.900]  今天叫你與別人不同的地方
[00:10:57.900 --> 00:10:59.900]  乃是神的同在
[00:10:59.900 --> 00:11:01.900]  當神與你同在的時候
[00:11:01.900 --> 00:11:03.900]  你就能夠知足
[00:11:03.900 --> 00:11:05.900]  當神與你同在的時候
[00:11:05.900 --> 00:11:09.900]  你就能夠使你手中所做的事情盡都順利
[00:11:09.900 --> 00:11:11.900]  所以求主幫助我們
[00:11:11.900 --> 00:11:14.900]  今天無論你在任何的環境當中
[00:11:14.900 --> 00:11:16.900]  第一件事情要學習
[00:11:16.900 --> 00:11:18.900]  要學會知足
[00:11:18.900 --> 00:11:23.900]  第二要調整你生活的焦點
[00:11:23.900 --> 00:11:26.900]  要調整你生活的焦點
[00:11:26.900 --> 00:11:31.900]  有人說在這段居家隔離的時間
[00:11:31.900 --> 00:11:35.900]  就像以前有一部電影叫Grand Hot Day一樣
[00:11:35.900 --> 00:11:36.900]  就像那部電影
[00:11:36.900 --> 00:11:38.900]  那個人每天早上一起來
[00:11:38.900 --> 00:11:40.900]  是一模一樣的一天
[00:11:40.900 --> 00:11:42.900]  每天早上起來都是一樣
[00:11:42.900 --> 00:11:47.900]  以至於生活就漸漸失去了動力
[00:11:47.900 --> 00:11:50.900]  第二點今天無論你在怎麼樣一種環境
[00:11:50.900 --> 00:11:54.900]  你的生命一定先需要有焦點
[00:11:54.900 --> 00:11:57.900]  而這個焦點就能在你的困境當中
[00:11:57.900 --> 00:12:00.900]  帶給你突破的動力
[00:12:00.900 --> 00:12:02.900]  就像雷射光一樣
[00:12:02.900 --> 00:12:06.900]  你知道雷射光為什麼有這種突破性的能力
[00:12:06.900 --> 00:12:10.900]  就是因為雷射光有一種聚焦力
[00:12:10.900 --> 00:12:12.900]  同樣今天在你生活當中
[00:12:12.900 --> 00:12:15.900]  你也需要有生活的焦點
[00:12:15.900 --> 00:12:18.900]  否則在忙碌的生活當中
[00:12:18.900 --> 00:12:21.900]  甚至在閒置的生活當中
[00:12:21.900 --> 00:12:24.900]  你都很容易流失自己的
[00:12:24.900 --> 00:12:25.900]  所以有人說
[00:12:25.900 --> 00:12:29.900]  孤單其實不是一個人在感情上的缺乏
[00:12:29.900 --> 00:12:32.900]  而是一個人失去他的焦點
[00:12:32.900 --> 00:12:34.900]  失去他的方向
[00:12:34.900 --> 00:12:36.900]  一個沒有計畫的日子
[00:12:36.900 --> 00:12:39.900]  一定感覺孤單
[00:12:39.900 --> 00:12:41.900]  一個沒有焦點的人生
[00:12:41.900 --> 00:12:44.900]  一定會感覺疲憊和困倦
[00:12:44.900 --> 00:12:47.900]  第三點今天當你在所處的環境當中
[00:12:47.900 --> 00:12:50.900]  你是不是也有這種疲憊的感覺
[00:12:50.900 --> 00:12:53.900]  你需要重新回到神的面前來
[00:12:53.900 --> 00:12:56.900]  為你的生命定下一個焦點
[00:12:56.900 --> 00:12:59.900]  你知道在聖經當中我們看見
[00:12:59.900 --> 00:13:02.900]  耶穌就是一個有焦點的人
[00:13:02.900 --> 00:13:05.900]  我們看見當主耶穌在年輕的時候
[00:13:05.900 --> 00:13:08.900]  你看見有一次母親帶他去到聖殿裡面
[00:13:08.900 --> 00:13:10.900]  後來耶穌就留在聖殿
[00:13:10.900 --> 00:13:12.900]  沒有跟他母親回家
[00:13:12.900 --> 00:13:15.900]  後來他母親回來找他
[00:13:15.900 --> 00:13:17.900]  路加福音第二章四十九見
[00:13:17.900 --> 00:13:19.900]  你看耶穌怎麼回答他母親
[00:13:19.900 --> 00:13:21.900]  耶穌為什麼來找我呢
[00:13:21.900 --> 00:13:25.900]  豈不是我應當以我父的事為念嗎
[00:13:25.900 --> 00:13:28.900]  換言之耶穌在這裡很清楚告訴他母親
[00:13:28.900 --> 00:13:31.900]  我的生命是有一個焦點的
[00:13:31.900 --> 00:13:35.900]  那個焦點就是以我父神的事為念
[00:13:35.900 --> 00:13:38.900]  當耶穌在地上工作的時候
[00:13:38.900 --> 00:13:40.900]  我們看他的工作也是有焦點
[00:13:40.900 --> 00:13:43.900]  他是以父神的事為念
[00:13:43.900 --> 00:13:45.900]  約翰福音九章第四節
[00:13:45.900 --> 00:13:47.900]  主在這裡很清楚說趁著白日
[00:13:47.900 --> 00:13:52.900]  我們必須做那猜我來者的工
[00:13:52.900 --> 00:13:55.900]  黑夜將到就沒有人能工作了
[00:13:55.900 --> 00:13:58.900]  他的工作是有焦點的
[00:13:58.900 --> 00:14:01.900]  要完成猜他來的旨意
[00:14:01.900 --> 00:14:03.900]  甚至有一章他在講道的時候
[00:14:03.900 --> 00:14:05.900]  忽然有人打斷他的講道
[00:14:05.900 --> 00:14:09.900]  對他說你的母親跟你兄弟姐妹來了
[00:14:09.900 --> 00:14:12.900]  換句話說暫停一下去迎接一下吧
[00:14:12.900 --> 00:14:17.900]  但耶穌卻沒有容許他的親人來打斷他的焦點
[00:14:17.900 --> 00:14:20.900]  他回答說誰是我的母親
[00:14:20.900 --> 00:14:22.900]  誰是我的兄弟姐妹
[00:14:22.900 --> 00:14:26.900]  凡遵行我天父旨意的就是我的母親
[00:14:26.900 --> 00:14:28.900]  就是我的兄弟姐妹
[00:14:28.900 --> 00:14:29.900]  當然這個意思並不是說
[00:14:29.900 --> 00:14:32.900]  耶穌就不孝敬他的母親了
[00:14:32.900 --> 00:14:34.900]  也不是說耶穌不顧念他的親人了
[00:14:34.900 --> 00:14:35.900]  不是
[00:14:35.900 --> 00:14:36.900]  在聖經當中我們看見
[00:14:36.900 --> 00:14:38.900]  耶穌是最顧念他的母親的
[00:14:38.900 --> 00:14:41.900]  但耶穌在這裡要講的一件事情
[00:14:41.900 --> 00:14:42.900]  要強調的一件事情
[00:14:42.900 --> 00:14:44.900]  他的生命是有焦點的
[00:14:44.900 --> 00:14:46.900]  他的工作是有焦點
[00:14:46.900 --> 00:14:50.900]  是要完成他天父的旨意
[00:14:50.900 --> 00:14:52.900]  所以我們看見這個生命的焦點
[00:14:52.900 --> 00:14:55.900]  使耶穌的生命就有突破力
[00:14:55.900 --> 00:14:58.900]  至終在他身上能夠完成神的救恩
[00:14:58.900 --> 00:15:00.900]  Hallelujah
[00:15:00.900 --> 00:15:02.900]  另外我們也看見保羅
[00:15:02.900 --> 00:15:05.900]  也是一個生命有焦點的人
[00:15:05.900 --> 00:15:07.900]  在菲律賓書第三章十三十四節
[00:15:07.900 --> 00:15:08.900]  保羅自己說
[00:15:08.900 --> 00:15:12.900]  弟兄們我不是以為自己已經得著了
[00:15:12.900 --> 00:15:13.900]  我只有一件事
[00:15:13.900 --> 00:15:16.900]  就是忘記背後努力面前的
[00:15:16.900 --> 00:15:18.900]  向著標竿直跑
[00:15:18.900 --> 00:15:19.900]  要得到神在基督耶穌裡
[00:15:19.900 --> 00:15:22.900]  從上面召我來得的獎賞
[00:15:22.900 --> 00:15:25.900]  保羅在這裡說我只有一件事
[00:15:25.900 --> 00:15:27.900]  雖然其實在保羅的生命當中
[00:15:27.900 --> 00:15:29.900]  有很多的事情
[00:15:29.900 --> 00:15:31.900]  但其實在這麼多的當中
[00:15:31.900 --> 00:15:32.900]  其實只有一件事
[00:15:32.900 --> 00:15:34.900]  真的只有一件事
[00:15:34.900 --> 00:15:36.900]  那就是要奔向標竿
[00:15:36.900 --> 00:15:39.900]  得著神所預備的獎賞
[00:15:39.900 --> 00:15:41.900]  保羅很清楚知道
[00:15:41.900 --> 00:15:44.900]  在他一生當中最重要的一件事情
[00:15:44.900 --> 00:15:48.900]  他就要明白神所為他預備的標竿
[00:15:48.900 --> 00:15:49.900]  保羅很清楚知道
[00:15:49.900 --> 00:15:51.900]  在他一生當中最重要的一件事情
[00:15:51.900 --> 00:15:53.900]  就是要奔向這個標竿
[00:15:53.900 --> 00:15:56.900]  能夠得著神所給他的獎賞
[00:15:56.900 --> 00:16:00.900]  保羅是一個生命有焦點的人
[00:16:00.900 --> 00:16:03.900]  這為什麼當保羅要離開世界以前
[00:16:03.900 --> 00:16:05.900]  我們看題目在後書第四章第七節
[00:16:05.900 --> 00:16:07.900]  他怎麼說呢
[00:16:07.900 --> 00:16:10.900]  他那美好的仗我已經打過了
[00:16:10.900 --> 00:16:13.900]  我剛剛跑的路我已經跑進了
[00:16:13.900 --> 00:16:16.900]  所幸的到我已經守住了
[00:16:16.900 --> 00:16:18.900]  他說我打完了
[00:16:18.900 --> 00:16:20.900]  他說我跑完了
[00:16:20.900 --> 00:16:22.900]  他沒有說我盡力而為
[00:16:22.900 --> 00:16:23.900]  No 他沒有
[00:16:23.900 --> 00:16:25.900]  他說我打完這個仗
[00:16:25.900 --> 00:16:27.900]  我跑完了
[00:16:27.900 --> 00:16:30.900]  他按照神所託付他的
[00:16:30.900 --> 00:16:32.900]  他完成了神的使命
[00:16:32.900 --> 00:16:33.900]  Hallelujah
[00:16:33.900 --> 00:16:35.900]  今天在你的生命當中
[00:16:35.900 --> 00:16:38.900]  你的生活是有焦點的嗎
[00:16:38.900 --> 00:16:41.900]  什麼是神所託付你的事
[00:16:41.900 --> 00:16:44.900]  什麼是你當打的仗呢
[00:16:44.900 --> 00:16:45.900]  也許你說牧師
[00:16:45.900 --> 00:16:48.900]  在疫情期間我又能做些什麼呢
[00:16:48.900 --> 00:16:51.900]  其實越是在艱難的時刻
[00:16:51.900 --> 00:16:53.900]  神越是要我們為他
[00:16:53.900 --> 00:16:56.900]  活出榮耀的生命來
[00:16:56.900 --> 00:16:58.900]  第二你還記得
[00:16:58.900 --> 00:17:00.900]  生命盒的品牌是什麼嗎
[00:17:00.900 --> 00:17:03.900]  什麼是我們生命盒的品牌
[00:17:03.900 --> 00:17:05.900]  生命盒的品牌就是活潑的信仰
[00:17:05.900 --> 00:17:07.900]  卓越的人生
[00:17:07.900 --> 00:17:09.900]  越是在艱難的時刻
[00:17:09.900 --> 00:17:12.900]  我們的生命越是要有焦點
[00:17:12.900 --> 00:17:14.900]  越是在艱難的時刻
[00:17:14.900 --> 00:17:17.900]  我們越是要活出活潑的信仰
[00:17:17.900 --> 00:17:18.900]  卓越的人生來
[00:17:18.900 --> 00:17:19.900]  Amen
[00:17:19.900 --> 00:17:23.900]  我就想到我們在紐約分堂的
[00:17:23.900 --> 00:17:24.900]  鄭麗欣牧師
[00:17:24.900 --> 00:17:26.900]  當時在疫情期間
[00:17:26.900 --> 00:17:28.900]  看見家庭的需要
[00:17:28.900 --> 00:17:30.900]  看見下一代年輕人的需要
[00:17:30.900 --> 00:17:32.900]  他就在這個時刻成立了
[00:17:32.900 --> 00:17:34.900]  吹號者的機構
[00:17:34.900 --> 00:17:38.900]  就是要幫助這些在家庭裡面的父母
[00:17:38.900 --> 00:17:40.900]  以及在下一代年輕人
[00:17:40.900 --> 00:17:41.900]  怎麼面對心理上
[00:17:41.900 --> 00:17:44.900]  在生活上的需要
[00:17:44.900 --> 00:17:46.900]  我就想到我們在Fremont
[00:17:46.900 --> 00:17:48.900]  的濟養正牧師
[00:17:48.900 --> 00:17:49.900]  在疫情期間
[00:17:49.900 --> 00:17:52.900]  他看見許多人心靈裡面的需要
[00:17:52.900 --> 00:17:53.900]  他就開始了一個
[00:17:53.900 --> 00:17:56.900]  每天五分鐘的信息分享
[00:17:56.900 --> 00:17:59.900]  取名叫養生之道
[00:17:59.900 --> 00:18:00.900]  因為他名字叫養正
[00:18:00.900 --> 00:18:02.900]  叫養生之道
[00:18:02.900 --> 00:18:05.900]  我就想到我們自己教會的牧師團隊
