
[00:00:00.000 --> 00:00:03.000]  這幾個禮拜我們都講一個系列叫「遇見耶穌」
[00:03:41.000 --> 00:03:44.000]  你也知道你這幾個月來蒐集的證據
[00:03:44.000 --> 00:03:46.000]  越蒐集的多
[00:03:46.000 --> 00:03:47.000]  越證明說
[00:03:47.000 --> 00:03:50.000]  你本來的立場根本站不住腳
[00:03:50.000 --> 00:03:52.000]  我才站得住腳
[00:03:52.000 --> 00:03:53.000]  結果那個聲音
[00:03:53.000 --> 00:03:54.000]  他知道說
[00:03:54.000 --> 00:03:55.000]  他說對耶
[00:03:55.000 --> 00:03:57.000]  這幾個月來我這麼努力蒐集證據
[00:03:57.000 --> 00:03:59.000]  我又越蒐集越發現
[00:03:59.000 --> 00:04:02.000]  好像聖經好有很多的根據
[00:04:02.000 --> 00:04:04.000]  他說如果你聖經都信不過的話
[00:04:04.000 --> 00:04:06.000]  那基本上任何人寫的傳記
[00:04:06.000 --> 00:04:08.000]  你都信不過
[00:04:08.000 --> 00:04:10.000]  你按照同樣的標準去衡量
[00:04:10.000 --> 00:04:12.000]  包括亞歷山大的自傳
[00:04:12.000 --> 00:04:13.000]  釋迦牟尼的自傳
[00:04:13.000 --> 00:04:14.000]  各種的自傳
[00:04:14.000 --> 00:04:17.000]  基本上都不符合這麼高的水準
[00:04:17.000 --> 00:04:19.000]  他說如果聖經信不過
[00:04:19.000 --> 00:04:20.000]  其他大概也信不過
[00:04:20.000 --> 00:04:21.000]  所以在那時候
[00:04:21.000 --> 00:04:22.000]  他心軟下來說
[00:04:22.000 --> 00:04:25.000]  對啊如果我要做一個很誠實的學者
[00:04:25.000 --> 00:04:27.000]  我既然找到了這些資料
[00:04:27.000 --> 00:04:29.000]  我要誠實的面對說
[00:04:29.000 --> 00:04:31.000]  搞不好我以前的立場是錯的
[00:04:31.000 --> 00:04:33.000]  我一直想要打垮基督教
[00:04:33.000 --> 00:04:35.000]  可是最後我蒐集來的證據告訴我
[00:04:35.000 --> 00:04:37.000]  你們真的站得住腳
[00:04:37.000 --> 00:04:39.000]  我的立場站不住腳
[00:04:39.000 --> 00:04:43.000]  所以我來他信主之後就寫了一本書
[00:04:43.000 --> 00:04:45.000]  叫《Evidence that Demands a Verdict》
[00:04:45.000 --> 00:04:47.000]  好像翻成中文叫《鐵證代判》
[00:04:47.000 --> 00:04:50.000]  算是西方神學界一本非常出名的
[00:04:50.000 --> 00:04:52.000]  護教學的書
[00:04:52.000 --> 00:04:54.000]  中文也有一本叫《遊子淫》
[00:04:54.000 --> 00:04:57.000]  是我的學長馮秉成博士寫的
[00:04:57.000 --> 00:04:59.000]  如果你也是屬於那種比較有好奇心
[00:04:59.000 --> 00:05:01.000]  我是一個理性的人
[00:05:01.000 --> 00:05:03.000]  我想要從理性的角度
[00:05:03.000 --> 00:05:04.000]  來尋找一些證據
[00:05:04.000 --> 00:05:06.000]  證明說基督教到底是真還是假
[00:05:06.000 --> 00:05:07.000]  也可以參考
[00:05:07.000 --> 00:05:11.000]  我覺得《遊子淫》比較容易讀
[00:05:11.000 --> 00:05:15.000]  《鐵證代判》比較更學術一點
[00:05:15.000 --> 00:05:17.000]  就好像你要讀什麼博士學位
[00:05:17.000 --> 00:05:18.000]  要讀的那種書
[00:05:18.000 --> 00:05:19.000]  讀起來很乾燥
[00:05:19.000 --> 00:05:23.000]  可是它裡面的資料又很多又很豐富
[00:05:23.000 --> 00:05:25.000]  但是就看你喜歡哪一種
[00:05:25.000 --> 00:05:27.000]  所以這兩種人不同的人
[00:05:27.000 --> 00:05:30.000]  第三個禮拜我記得我們講過
[00:05:30.000 --> 00:05:32.000]  如果你的生命要變得豐盛
[00:05:32.000 --> 00:05:34.000]  那你需要認識耶穌基督
[00:05:34.000 --> 00:05:37.000]  祂是王的身份
[00:05:37.000 --> 00:05:39.000]  那麼今天我們繼續這個王的身份
[00:05:39.000 --> 00:05:40.000]  繼續下來看看
[00:05:40.000 --> 00:05:42.000]  在復活節我們看一段
[00:05:42.000 --> 00:05:44.000]  主耶穌釘死架的聖經
[00:05:44.000 --> 00:05:46.000]  看看今天的聖經能夠給我們生命
[00:05:46.000 --> 00:05:48.000]  能夠帶來一些怎麼樣的啟示
[00:05:48.000 --> 00:05:49.000]  那今天我們看的是
[00:05:49.000 --> 00:05:54.000]  路加福音的23章32到43節
[00:05:54.000 --> 00:05:56.000]  那段聖經是這樣寫的
[00:05:56.000 --> 00:05:59.000]  他說他們同時帶來兩個囚犯
[00:05:59.000 --> 00:06:02.000]  要跟耶穌一起處死
[00:06:02.000 --> 00:06:07.000]  他們到一個地方叫庫魯港
[00:06:07.000 --> 00:06:11.000]  在那裡要把耶穌釘在十字架上
[00:06:11.000 --> 00:06:13.000]  同時又釘了兩個囚犯
[00:06:13.000 --> 00:06:15.000]  一個在他右邊一個在他左邊
[00:06:15.000 --> 00:06:17.000]  耶穌說父親赦免他們
[00:06:17.000 --> 00:06:20.000]  因為他們不曉得自己在做什麼
[00:06:20.000 --> 00:06:23.000]  他們就抽籤分了耶穌的衣服
[00:06:23.000 --> 00:06:25.000]  民眾站著觀看
[00:06:25.000 --> 00:06:28.000]  猶太人的領袖卻恥笑他說
[00:06:28.000 --> 00:06:32.000]  他救了別人要是他真是上帝所揀選的基督
[00:06:32.000 --> 00:06:34.000]  讓他救救他自己吧
[00:06:34.000 --> 00:06:37.000]  士兵也同樣譏笑耶穌
[00:06:37.000 --> 00:06:39.000]  他們上前拿酸酒給他說
[00:06:39.000 --> 00:06:43.000]  你若是猶太人的王救救你自己吧
[00:06:43.000 --> 00:06:45.000]  在他上面有牌子寫
[00:06:45.000 --> 00:06:47.000]  這是猶太人的王
[00:06:47.000 --> 00:06:49.000]  兩個跟他同釘的囚犯
[00:06:49.000 --> 00:06:52.000]  一個開口侮辱他說
[00:06:52.000 --> 00:06:53.000]  你不是基督嗎
[00:06:53.000 --> 00:06:55.000]  救救你自己吧
[00:06:55.000 --> 00:06:56.000]  也救救我們吧
[00:06:56.000 --> 00:06:58.000]  另外一個卻責備那囚犯說
[00:06:58.000 --> 00:07:01.000]  你同樣受刑你就不怕上帝嗎
[00:07:01.000 --> 00:07:03.000]  我們受刑是活該
[00:07:03.000 --> 00:07:06.000]  我們所受的不正是我們該得的報應嗎
[00:07:06.000 --> 00:07:09.000]  但是這人並沒有做過一件壞事
[00:07:09.000 --> 00:07:11.000]  於是他對耶穌說
[00:07:11.000 --> 00:07:12.000]  耶穌啊
[00:07:12.000 --> 00:07:14.000]  你做亡靈到的時候
[00:07:14.000 --> 00:07:16.000]  求你紀念我
[00:07:16.000 --> 00:07:17.000]  耶穌對他說
[00:07:17.000 --> 00:07:23.000]  我告訴你今天你要跟我一起在樂園裡
[00:07:23.000 --> 00:07:25.000]  這是路加福音裡面所記載
[00:07:25.000 --> 00:07:27.000]  耶穌釘死架的一段經文
[00:07:27.000 --> 00:07:28.000]  那在這段經文
[00:07:28.000 --> 00:07:30.000]  我想跟大家分享大概三點
[00:07:30.000 --> 00:07:31.000]  第一點就是
[00:07:31.000 --> 00:07:35.000]  我們在這邊看到有三種不同的反應
[00:07:35.000 --> 00:07:37.000]  一種是錯的反應
[00:07:37.000 --> 00:07:38.000]  一個是正確的反應
[00:07:38.000 --> 00:07:40.000]  另外一個是耶穌的回應
[00:07:40.000 --> 00:07:42.000]  所以我們先看看錯的反應
[00:07:42.000 --> 00:07:45.000]  就是同時面對釘死架的事情
[00:07:45.000 --> 00:07:48.000]  有一群人的反應是非常錯誤的
[00:07:48.000 --> 00:07:49.000]  他們錯在哪裡
[00:07:49.000 --> 00:07:50.000]  我們來看看
[00:07:50.000 --> 00:07:52.000]  首先民眾
[00:07:52.000 --> 00:07:54.000]  民眾是他們去嘲笑耶穌
[00:07:54.000 --> 00:07:56.000]  你不是說亡嗎
[00:07:56.000 --> 00:07:58.000]  還記得上禮拜我說過
[00:07:58.000 --> 00:08:01.000]  他們印象中亡的形象應該是騎著戰馬
[00:08:01.000 --> 00:08:03.000]  好像拿破崙那種
[00:08:03.000 --> 00:08:05.000]  非常威風的進來
[00:08:05.000 --> 00:08:07.000]  就推翻羅馬帝國的政權
[00:08:07.000 --> 00:08:09.000]  幫助他們建立一個他們的國度
[00:08:09.000 --> 00:08:11.000]  他們印象中的亡是這樣的
[00:08:11.000 --> 00:08:12.000]  威風凜凜
[00:08:12.000 --> 00:08:13.000]  非常有能力
[00:08:13.000 --> 00:08:15.000]  可以行神蹟騎士
[00:08:15.000 --> 00:08:16.000]  耶穌也行過神蹟騎士
[00:08:16.000 --> 00:08:19.000]  可是當耶穌真正以亡的身份
[00:08:19.000 --> 00:08:21.000]  來耶路撒冷的時候
[00:08:21.000 --> 00:08:23.000]  祂卻不是騎戰馬
[00:08:23.000 --> 00:08:25.000]  祂騎一個小驢車
[00:08:25.000 --> 00:08:27.000]  所以非常不配合祂身份
[00:08:27.000 --> 00:08:29.000]  就像上禮拜跟你說的
[00:08:29.000 --> 00:08:30.000]  我們的學霸
[00:08:30.000 --> 00:08:32.000]  登著腳踏車來參加畢業舞會
[00:08:32.000 --> 00:08:33.000]  這個身份不配
[00:08:33.000 --> 00:08:35.000]  大家沒辦法接受
[00:08:35.000 --> 00:08:36.000]  你是學霸嘛
[00:08:36.000 --> 00:08:37.000]  至少開個Benz
[00:08:37.000 --> 00:08:38.000]  對不對
[00:08:38.000 --> 00:08:39.000]  不應該登個腳踏車
[00:08:39.000 --> 00:08:42.000]  耶穌也是騎個小驢車就來了
[00:08:42.000 --> 00:08:44.000]  所以他們沒辦法接受
[00:08:44.000 --> 00:08:46.000]  這裡面有三個
[00:08:46.000 --> 00:08:49.000]  有三方面的人對耶穌有錯誤的回應
[00:08:49.000 --> 00:08:51.000]  一方面是猶太人的領袖
[00:08:51.000 --> 00:08:53.000]  第二方面是賓丁 羅馬的賓丁
[00:08:53.000 --> 00:08:55.000]  第三個就是另外一個強盜
[00:08:55.000 --> 00:08:58.000]  這三種人是完全不同的人
[00:08:58.000 --> 00:09:00.000]  他們文化背景不一樣
[00:09:00.000 --> 00:09:01.000]  理念不一樣
[00:09:01.000 --> 00:09:02.000]  生活習慣不一樣
[00:09:02.000 --> 00:09:05.000]  他們彼此也合不來
[00:09:05.000 --> 00:09:08.000]  可是當他們同時面對實假的時候
[00:09:08.000 --> 00:09:09.000]  他們有同樣的想法
[00:09:09.000 --> 00:09:12.000]  他們講的話是一樣的
[00:09:12.000 --> 00:09:13.000]  猶太的領袖說
[00:09:13.000 --> 00:09:15.000]  你不是基督的王嗎
[00:09:15.000 --> 00:09:16.000]  救救自己啊
[00:09:16.000 --> 00:09:17.000]  賓丁也笑他說
[00:09:17.000 --> 00:09:18.000]  你不是猶太人的王嗎
[00:09:18.000 --> 00:09:19.000]  你不是很威風嗎
[00:09:19.000 --> 00:09:20.000]  不是很有能力嗎
[00:09:20.000 --> 00:09:22.000]  你不是平靜風浪嗎
[00:09:22.000 --> 00:09:24.000]  死人也可以從死裡復活嗎
[00:09:24.000 --> 00:09:26.000]  救救你自己啊
[00:09:26.000 --> 00:09:28.000]  強盜也是同樣的口吻
[00:09:28.000 --> 00:09:31.000]  也跟著群眾一起喊那麼一句
[00:09:31.000 --> 00:09:32.000]  你這麼厲害
[00:09:32.000 --> 00:09:33.000]  不是猶太人的王嗎
[00:09:33.000 --> 00:09:34.000]  救救你自己
[00:09:34.000 --> 00:09:35.000]  救救我們啊
[00:09:35.000 --> 00:09:36.000]  我們也被叮了
[00:09:36.000 --> 00:09:37.000]  一起下來
[00:09:37.000 --> 00:09:39.000]  所以他們幾乎
[00:09:39.000 --> 00:09:40.000]  這三種人是不一樣
[00:09:40.000 --> 00:09:43.000]  猶太人是很過著聖潔的生活
[00:09:43.000 --> 00:09:46.000]  他們覺得我們要謹守神的律法
[00:09:46.000 --> 00:09:48.000]  所以他們的道德觀念非常的高
[00:09:48.000 --> 00:09:50.000]  羅馬人呢
[00:09:50.000 --> 00:09:51.000]  羅馬賓丁呢
[00:09:51.000 --> 00:09:54.000]  他們幾乎是沒有道德水準的
[00:09:54.000 --> 00:09:56.000]  他們沒有任何道德底線
[00:09:56.000 --> 00:10:00.000]  羅馬帝國是靠強權來征服版圖
[00:10:00.000 --> 00:10:01.000]  他們很粗暴
[00:10:01.000 --> 00:10:04.000]  一個暴政這樣的一群人
[00:10:04.000 --> 00:10:06.000]  這個囚犯呢
[00:10:06.000 --> 00:10:08.000]  你不要以為他是普通的強盜啊
[00:10:08.000 --> 00:10:09.000]  因為其他的
[00:10:09.000 --> 00:10:12.000]  像馬太夫人用的字說他是強盜
[00:10:12.000 --> 00:10:15.000]  這種不是普通的強盜
[00:10:15.000 --> 00:10:16.000]  如果你是普通的強盜
[00:10:16.000 --> 00:10:17.000]  只是打個結什麼的啊
[00:10:17.000 --> 00:10:19.000]  大概不會釘十架
[00:10:19.000 --> 00:10:23.000]  因為釘十架是羅馬帝國最殘酷的酷刑
[00:10:23.000 --> 00:10:26.000]  通常哪種人會背叛這種酷刑呢
[00:10:26.000 --> 00:10:29.000]  通常是你反政府
[00:10:29.000 --> 00:10:30.000]  所以你可見啊
[00:10:30.000 --> 00:10:34.000]  當初很多所謂背叛刑的那個
[00:10:34.000 --> 00:10:36.000]  所謂的判刑的那個
[00:10:36.000 --> 00:10:37.000]  怎麼說呢
[00:10:37.000 --> 00:10:39.000]  就是那個頭銜說你是強盜
[00:10:39.000 --> 00:10:40.000]  但另外一個字
[00:10:40.000 --> 00:10:43.000]  群眾認為他們是freedom fighter
[00:10:43.000 --> 00:10:45.000]  就是說他們不是普通的
[00:10:45.000 --> 00:10:47.000]  打家劫舍那種強盜
[00:10:47.000 --> 00:10:48.000]  他們是那種說
[00:10:48.000 --> 00:10:50.000]  我就看不慣你們羅馬帝國
[00:10:50.000 --> 00:10:51.000]  這樣剝削人民
[00:10:51.000 --> 00:10:53.000]  我們沒辦法活了
[00:10:53.000 --> 00:10:55.000]  所以他們就揭竿起義
[00:10:55.000 --> 00:10:57.000]  就去怎麼打劫官糧啊
[00:10:57.000 --> 00:10:58.000]  打劫官餉啊
[00:10:58.000 --> 00:11:00.000]  是那種人被捉到
[00:11:00.000 --> 00:11:01.000]  會判十字架
[00:11:01.000 --> 00:11:03.000]  如果你普通只是說什麼
[00:11:03.000 --> 00:11:06.000]  去人家家裡什麼巷子裡面搶個錢呢
[00:11:06.000 --> 00:11:07.000]  大概不會就罰一罰
[00:11:07.000 --> 00:11:08.000]  鞭一鞭就走了
[00:11:08.000 --> 00:11:10.000]  能夠釘十架的人
[00:11:10.000 --> 00:11:11.000]  大概都是反政府
[00:11:11.000 --> 00:11:12.000]  就這種人
[00:11:12.000 --> 00:11:14.000]  至少他不覺得他是個強盜
[00:11:14.000 --> 00:11:15.000]  他覺得我是個英雄
[00:11:15.000 --> 00:11:16.000]  民族英雄啊
[00:11:16.000 --> 00:11:18.000]  我就看不慣你們這政權
[00:11:18.000 --> 00:11:19.000]  欺負我們
[00:11:19.000 --> 00:11:20.000]  我們就要做點事
[00:11:20.000 --> 00:11:21.000]  所以是這種人
[00:11:21.000 --> 00:11:23.000]  猶太人也很不喜歡
[00:11:23.000 --> 00:11:26.000]  羅馬帝國的整個政權
[00:11:26.000 --> 00:11:27.000]  可是猶太人的領袖
[00:11:27.000 --> 00:11:29.000]  用的方法就不是這個
[00:11:29.000 --> 00:11:30.000]  他們不是說
[00:11:30.000 --> 00:11:31.000]  不要用打家劫舍的方法
[00:11:31.000 --> 00:11:32.000]  來推翻政府
[00:11:32.000 --> 00:11:34.000]  他們用的方法就是
[00:11:34.000 --> 00:11:35.000]  我們等
[00:11:35.000 --> 00:11:36.000]  等我們的王來
[00:11:36.000 --> 00:11:37.000]  等王來
[00:11:37.000 --> 00:11:39.000]  他施行他的公義
[00:11:39.000 --> 00:11:40.000]  大有能力的時候
[00:11:40.000 --> 00:11:42.000]  他的能力一來
[00:11:42.000 --> 00:11:43.000]  他就可以推翻
[00:11:43.000 --> 00:11:46.000]  就像當年他們曾經經歷過的
[00:11:46.000 --> 00:11:48.000]  神幫助摩西
[00:11:48.000 --> 00:11:51.000]  怎麼樣推垮整個埃及帝國
[00:11:51.000 --> 00:11:53.000]  把他們救贖出來
[00:11:53.000 --> 00:11:54.000]  同樣的能力
[00:11:54.000 --> 00:11:56.000]  可以推翻整個羅馬帝國
[00:11:56.000 --> 00:11:57.000]  他們等的是這個
[00:11:57.000 --> 00:11:58.000]  所以他們
[00:11:58.000 --> 00:12:00.000]  期待那位王要的是power
[00:12:00.000 --> 00:12:02.000]  羅馬丁兵不用說了
[00:12:02.000 --> 00:12:03.000]  他們崇拜的也是power
[00:12:03.000 --> 00:12:05.000]  能力強權
[00:12:05.000 --> 00:12:09.000]  那個囚犯的理念也一樣
[00:12:09.000 --> 00:12:10.000]  我不等了
[00:12:10.000 --> 00:12:11.000]  我等什麼神來啊
[00:12:11.000 --> 00:12:13.000]  我就自己揭竿起義了
[00:12:13.000 --> 00:12:15.000]  我拿起兵器就幹了
[00:12:15.000 --> 00:12:16.000]  我就直接推翻羅馬政權了
[00:12:16.000 --> 00:12:17.000]  我搶他的軍糧
[00:12:17.000 --> 00:12:19.000]  結果就被抓了
[00:12:19.000 --> 00:12:21.000]  這三種人是不同背景
[00:12:21.000 --> 00:12:22.000]  不同理念
[00:12:22.000 --> 00:12:23.000]  可是他們面對實價
[00:12:23.000 --> 00:12:24.000]  有同樣的觀念
[00:12:24.000 --> 00:12:25.000]  就是說
[00:12:25.000 --> 00:12:29.000]  我們沒辦法接受一位王
[00:12:29.000 --> 00:12:31.000]  是騎著驢車進來
[00:12:31.000 --> 00:12:34.000]  並且死在實價上
[00:12:34.000 --> 00:12:36.000]  我沒辦法接受這樣的神
[00:12:36.000 --> 00:12:38.000]  要麼你就告訴我說
[00:12:38.000 --> 00:12:39.000]  猶太人說
[00:12:39.000 --> 00:12:41.000]  我相信你是王可以
[00:12:41.000 --> 00:12:43.000]  你讓我看到你的power
[00:12:43.000 --> 00:12:45.000]  幫助我們用暴力的形式
[00:12:45.000 --> 00:12:47.000]  推翻羅馬政權
[00:12:47.000 --> 00:12:48.000]  羅馬丁兵也是
[00:12:48.000 --> 00:12:50.000]  你讓我看到你是神嗎
[00:12:50.000 --> 00:12:51.000]  你比我們更粗暴
[00:12:51.000 --> 00:12:52.000]  更有能力
[00:12:52.000 --> 00:12:53.000]  我相信你是神
[00:12:53.000 --> 00:12:55.000]  那個囚犯也一樣
[00:12:55.000 --> 00:12:56.000]  你讓我相信你是神嗎
[00:12:56.000 --> 00:12:57.000]  可以啊
[00:12:57.000 --> 00:12:58.000]  彰顯你的力量吧
[00:12:58.000 --> 00:13:00.000]  救救我出來
[00:13:00.000 --> 00:13:01.000]  三種人
[00:13:01.000 --> 00:13:04.000]  面對完全不同背景的人
[00:13:04.000 --> 00:13:05.000]  面對實價
[00:13:05.000 --> 00:13:06.000]  同一個態度
[00:13:06.000 --> 00:13:08.000]  同一個觀念
[00:13:08.000 --> 00:13:09.000]  所以路加福音
[00:13:09.000 --> 00:13:12.000]  特別把這三種人描寫在一起
[00:13:12.000 --> 00:13:14.000]  來面對同樣的一個回應
[00:13:14.000 --> 00:13:17.000]  特別來告訴我們一件事
[00:13:17.000 --> 00:13:18.000]  就是聖經所說
[00:13:18.000 --> 00:13:19.000]  神的智慧就是
[00:13:19.000 --> 00:13:22.000]  用接著耶穌釘實價的事情
[00:13:22.000 --> 00:13:25.000]  成為全人類一個的絆腳石
[00:13:25.000 --> 00:13:26.000]  一個門檻
[00:13:26.000 --> 00:13:29.000]  很多人在這個門檻就過不去了
[00:13:29.000 --> 00:13:30.000]  我可以經歷很多事情
[00:13:30.000 --> 00:13:32.000]  可是一提到實價
[00:13:32.000 --> 00:13:33.000]  我就覺得
[00:13:33.000 --> 00:13:36.000]  我沒辦法接受神是這個形象
[00:13:36.000 --> 00:13:37.000]  我能夠接受說
[00:13:37.000 --> 00:13:38.000]  祂大有能力
[00:13:38.000 --> 00:13:40.000]  能夠幫到我生活
[00:13:40.000 --> 00:13:41.000]  我有病了
[00:13:41.000 --> 00:13:43.000]  一禱告就好了
[00:13:43.000 --> 00:13:45.000]  我任何事情一禱告祂聽
[00:13:45.000 --> 00:13:46.000]  幫我解決生命很多的問題
[00:13:46.000 --> 00:13:48.000]  讓我越來越強大
[00:13:48.000 --> 00:13:50.000]  這樣的一位神我能接受
[00:13:50.000 --> 00:13:52.000]  可是那位這麼軟弱
[00:13:52.000 --> 00:13:53.000]  這麼脆弱
[00:13:53.000 --> 00:13:55.000]  居然尤何謙卑到一種程度
[00:13:55.000 --> 00:13:57.000]  被釘在實價上
[00:13:57.000 --> 00:13:59.000]  那個我不能接受
[00:13:59.000 --> 00:14:01.000]  神說這就是門檻
[00:14:01.000 --> 00:14:03.000]  很多人就在那邊跌倒了
[00:14:03.000 --> 00:14:05.000]  就沒辦法過不去了
[00:14:05.000 --> 00:14:07.000]  因為世界人所追求的
