
[00:00:00.000 --> 00:00:05.100]  讀一段聖經在其次錄第22章第1到第3節
[00:01:59.060 --> 00:02:00.760]  我們需要明白
[00:02:00.760 --> 00:02:05.740]  什麼是神給生命河的在一個很特別的恩高
[00:02:05.740 --> 00:02:11.460]  而且憑信心來領受這個生命河的恩高
[00:02:11.460 --> 00:02:14.100]  好讓我們無論到哪裡
[00:02:14.100 --> 00:02:17.500]  我們都能為那地方帶來祝福
[00:02:17.500 --> 00:02:19.860]  你們所以今天導致三方面
[00:02:20.160 --> 00:02:25.160]  來思想什麼是生命河很特別的恩高呢
[00:02:25.160 --> 00:02:27.240]  我相信你一定想知道的
[00:02:27.240 --> 00:02:28.240]  三方面
[00:02:28.240 --> 00:02:33.360]  第一個生命河的恩高什麼是神同在的恩高
[00:02:33.360 --> 00:02:35.240]  跟你們說是神同在的恩高
[00:02:35.240 --> 00:02:39.640]  也許你說這有什麼特別呢
[00:02:39.640 --> 00:02:41.200]  當我們來到新約時代
[00:02:41.200 --> 00:02:45.040]  主不就是與每一位屬於他的人同在嗎
[00:02:45.040 --> 00:02:49.240]  為什麼我說生命河的恩高是神同在的恩高呢
[00:02:49.860 --> 00:02:52.760]  因為我告訴你神有神同在
[00:02:52.760 --> 00:02:58.060]  跟神的同在能夠顯明出來是不一樣的
[00:02:58.060 --> 00:03:01.100]  今天很多地方是有神的同在
[00:03:01.100 --> 00:03:05.160]  但神的同在不見得能夠顯明出來
[00:03:05.160 --> 00:03:08.340]  第二你會這些年當我在侍奉的過程當中
[00:03:08.340 --> 00:03:10.600]  我越來越看見神的同在
[00:03:10.600 --> 00:03:13.040]  不應該只是在我們的觀念的裡面
[00:03:13.040 --> 00:03:15.300]  不是個頭腦的知識而已
[00:03:15.300 --> 00:03:19.700]  神的同在應當是可以看得見顯明出來的
[00:03:19.700 --> 00:03:21.800]  你們在舊約時代
[00:03:21.800 --> 00:03:25.460]  你看見繪墓所在的地方就是神同在的地方
[00:03:25.460 --> 00:03:28.360]  神的雲彩四面圍繞
[00:03:28.360 --> 00:03:33.000]  人們看見這個繪墓上的雲彩的時候
[00:03:33.000 --> 00:03:36.460]  就知道神果然與他們同在
[00:03:36.460 --> 00:03:38.600]  到了新約時代
[00:03:38.600 --> 00:03:41.460]  我們看見初代教會增長這麼快速
[00:03:41.460 --> 00:03:42.840]  秘訣在哪裡呢
[00:03:42.840 --> 00:03:45.240]  以前我們在讀神學的時候
[00:03:45.240 --> 00:03:47.260]  神學院老師總是告訴我們說
[00:03:47.440 --> 00:03:50.800]  在使徒宣教第二章四十二節裡面講到四件事情
[00:03:50.800 --> 00:03:52.840]  講到他們遵行使徒的教訓
[00:03:52.840 --> 00:03:53.840]  他們的播稟
[00:03:53.840 --> 00:03:55.260]  他們有禱告
[00:03:55.260 --> 00:03:56.840]  他們有彼此交接
[00:03:56.840 --> 00:03:59.500]  可是這些年當我閱讀聖經
[00:03:59.500 --> 00:04:01.640]  也在慕慧的過程當中
[00:04:01.640 --> 00:04:04.800]  我就越來越覺得不是這四件事情
[00:04:04.800 --> 00:04:07.900]  因為我發現每個教育都在做四件事情
[00:04:07.900 --> 00:04:11.760]  只是卻沒有像初代教會那種快速的增長
[00:04:11.760 --> 00:04:14.400]  當我閱讀聖經越明白
[00:04:14.400 --> 00:04:17.840]  其實初代教會那麼快速增長的秘訣
[00:04:17.840 --> 00:04:20.840]  其實不是使徒宣教二章四十二節
[00:04:20.840 --> 00:04:24.200]  反而是二章四十三節
[00:04:24.200 --> 00:04:27.340]  二章四十三節說什麼一通來一通來
[00:04:27.340 --> 00:04:28.900]  眾人都懼怕
[00:04:28.900 --> 00:04:32.600]  使徒又行了許多歧視神蹟
[00:04:32.600 --> 00:04:34.840]  當然你不要看這件事情
[00:04:34.840 --> 00:04:35.860]  眾人就說懼怕
[00:04:35.860 --> 00:04:36.860]  你就覺得很懼怕
[00:04:36.860 --> 00:04:41.200]  這個懼怕在原文是敬畏
[00:04:41.200 --> 00:04:43.340]  我就明白了
[00:04:43.600 --> 00:04:47.940]  原來初代教會有一種敬畏的靈在他們中間
[00:04:47.940 --> 00:04:48.740]  為什麼
[00:04:48.740 --> 00:04:51.940]  因為神的同在顯明出來了
[00:04:51.940 --> 00:04:55.040]  人來到神面前心存敬畏
[00:04:55.040 --> 00:04:58.160]  所以各樣的神蹟騎士就發生了
[00:04:58.160 --> 00:05:00.200]  同樣的
[00:05:00.200 --> 00:05:03.500]  我告訴你今天生命盒為什麼蒙神的恩典
[00:05:03.500 --> 00:05:06.660]  有一件事情我們絕對不能夠忽略的
[00:05:06.660 --> 00:05:09.200]  那就是神的同在顯明出來了
[00:05:09.200 --> 00:05:12.540]  這為什麼從教會開始直到如今
[00:05:12.540 --> 00:05:16.800]  很多人一走進教會就情不自禁的會掉眼淚
[00:05:16.800 --> 00:05:18.700]  不止一次
[00:05:18.700 --> 00:05:21.640]  有牧道的朋友到我面前告訴我
[00:05:21.640 --> 00:05:25.300]  牧師今天你們唱的歌我一首都不會唱
[00:05:25.300 --> 00:05:27.340]  你講的到我也聽不太懂
[00:05:27.340 --> 00:05:30.000]  但很奇怪我一走進你們教會
[00:05:30.000 --> 00:05:34.400]  我就情不自禁從一開始就流眼淚一直到結束
[00:05:34.400 --> 00:05:37.340]  好像神在你們中間
[00:05:37.340 --> 00:05:38.700]  我說不是好像
[00:05:38.700 --> 00:05:40.760]  神果然就在我們中間
[00:05:40.760 --> 00:05:42.560]  你們 哈利路亞
[00:05:42.560 --> 00:05:45.500]  哦 丁宏傑 直到如今我告訴你
[00:05:45.500 --> 00:05:49.360]  一直到每次的新人茶會還是有人說
[00:05:49.360 --> 00:05:53.500]  他們一走進我們教會就無法不掉眼淚
[00:05:53.500 --> 00:05:55.760]  為什麼會掉眼淚
[00:05:55.760 --> 00:06:00.100]  因為在你心靈的裡面你遇見了神
[00:06:00.100 --> 00:06:03.460]  神的靈親自觸摸了你
[00:06:03.460 --> 00:06:06.900]  因為神的同在顯明在我們中間了
[00:06:06.900 --> 00:06:08.060]  你們 哈利路亞
[00:06:08.640 --> 00:06:11.660]  丁宏傑你千萬不要輕看這件事情啊
[00:06:11.660 --> 00:06:14.040]  事實上在聖經裡面我們看見
[00:06:14.040 --> 00:06:17.700]  這正是大衛蒙福的原因哎
[00:06:17.700 --> 00:06:20.860]  四篇二十七篇第四節
[00:06:20.860 --> 00:06:24.660]  大衛這樣說有一件事我懲求耶和華
[00:06:24.660 --> 00:06:29.440]  我仍要尋求就是一生一世住在耶和華的殿中
[00:06:29.440 --> 00:06:33.100]  瞻仰他的容美在他殿裡求問
[00:06:33.100 --> 00:06:38.460]  我們看見在聖經裡面神的聖殿就代表神的同在嘛
[00:06:38.760 --> 00:06:40.700]  大衛在這我只有一件事
[00:06:40.700 --> 00:06:43.960]  雖然在一生當中很多的事情在發生
[00:06:43.960 --> 00:06:46.400]  但其實他說在我裡面只有一件事
[00:06:46.400 --> 00:06:49.140]  就是我一生一世
[00:06:49.140 --> 00:06:53.300]  就是在神的面前神的同在的面前
[00:06:53.300 --> 00:06:57.460]  他渴慕神的同在要瞻仰神的容美
[00:06:57.460 --> 00:06:59.900]  今天很可惜啊
[00:06:59.900 --> 00:07:03.700]  我們常常容許很多的事情來攔阻我們
[00:07:03.700 --> 00:07:07.240]  以至於我們無法活在神的面前
[00:07:07.800 --> 00:07:09.560]  不是說我們沒有神的同在
[00:07:09.560 --> 00:07:13.560]  而這神的同在無法彰顯在我們的生活當中
[00:07:13.560 --> 00:07:16.740]  也無法彰顯在我們的服飾當中
[00:07:16.740 --> 00:07:18.640]  為什麼呢
[00:07:18.640 --> 00:07:21.560]  我發現常常因為我們人的眼目
[00:07:21.560 --> 00:07:26.140]  總是還是注重在神的祝福
[00:07:26.140 --> 00:07:28.240]  神的工作上
[00:07:28.240 --> 00:07:32.340]  很多時候我們眼目不是注重在神自己
[00:07:32.340 --> 00:07:33.540]  神的同在
[00:07:33.540 --> 00:07:36.100]  而只在於神的祝福上
[00:07:36.100 --> 00:07:37.960]  你還記得在就業的時候
[00:07:37.960 --> 00:07:41.260]  摩西要帶領以色列人出埃及
[00:07:41.260 --> 00:07:43.000]  走在曠野裡面的時候
[00:07:43.000 --> 00:07:47.100]  神在西乃山就向摩西顯現
[00:07:47.100 --> 00:07:48.640]  頒佈了十戒
[00:07:48.640 --> 00:07:53.760]  而當摩西拿著神的十戒走下山的時候
[00:07:53.760 --> 00:07:56.340]  你發現以色列人在山下
[00:07:56.340 --> 00:07:58.700]  他們卻拜金牛獨啊
[00:07:58.700 --> 00:08:00.200]  他們拜偶像
[00:08:00.200 --> 00:08:03.140]  神就大大的發怒
[00:08:03.140 --> 00:08:05.500]  神就對摩西說什麼呢
[00:08:05.500 --> 00:08:08.440]  出埃及地三十三當第一截到第三截
[00:08:08.440 --> 00:08:09.760]  又要吩咐摩西說
[00:08:09.760 --> 00:08:13.000]  我曾啟示應許亞伯拉罕以撒亞各說
[00:08:13.000 --> 00:08:15.440]  要將迦南地賜給你的後裔
[00:08:15.440 --> 00:08:18.760]  現在你和你從埃及地所領出來的百姓
[00:08:18.760 --> 00:08:20.960]  要從這裡往那地去
[00:08:20.960 --> 00:08:23.740]  第二截他說我要拆解十者哦
[00:08:23.740 --> 00:08:26.600]  在前面輾出迦南人亞摩列人
[00:08:26.600 --> 00:08:29.500]  赫人比利時人西魏人耶布斯人
[00:08:29.500 --> 00:08:33.160]  第三截領你到那牛奶與蜜之地
[00:08:33.600 --> 00:08:37.360]  我自己呢不同你們上去
[00:08:37.360 --> 00:08:39.360]  因為你是應的景象的百姓
[00:08:39.360 --> 00:08:42.160]  恐怕我在路上把你們滅絕
[00:08:42.160 --> 00:08:44.340]  神說我要拆解十者
[00:08:44.340 --> 00:08:48.240]  帶你們進入我所應許給你們牛奶與蜜之地
[00:08:48.240 --> 00:08:50.800]  只是我不與你們同去
[00:08:50.800 --> 00:08:52.300]  哇
[00:08:52.300 --> 00:08:54.760]  其實從我們人的角度來想
[00:08:54.760 --> 00:08:57.540]  這個條件也還不差嘛不是嗎
[00:08:57.540 --> 00:09:01.840]  不是神還是答應以色列人要進應許之地 ok
[00:09:02.100 --> 00:09:03.600]  不但答應他們進應許之地
[00:09:03.600 --> 00:09:05.200]  而且拆敗十者
[00:09:05.200 --> 00:09:07.840]  輾出所有的仇敵 alright
[00:09:07.840 --> 00:09:10.140]  帶領他們進入應許之地
[00:09:10.140 --> 00:09:11.840]  哎從人的角度來講
[00:09:11.840 --> 00:09:14.740]  反正我們人所想要的都有了嘛
[00:09:14.740 --> 00:09:18.400]  只是神說不與我們同去而已
[00:09:18.400 --> 00:09:19.640]  那有什麼關係呢
[00:09:19.640 --> 00:09:21.960]  只要進入應許之地
[00:09:21.960 --> 00:09:25.260]  享受神的祝福不就好了嗎
[00:09:25.260 --> 00:09:26.660]  不是嗎
[00:09:26.660 --> 00:09:28.960]  但摩西
[00:09:28.960 --> 00:09:30.760]  卻不這樣認為
[00:09:31.860 --> 00:09:35.260]  出來記33章1516節我們一統來一點來
[00:09:35.260 --> 00:09:38.100]  摩西說你若不親自和我同去
[00:09:38.100 --> 00:09:42.000]  就不要把我們從這裡領上去
[00:09:42.000 --> 00:09:43.900]  換句話說如果你不去
[00:09:43.900 --> 00:09:45.200]  我們就不去
[00:09:45.200 --> 00:09:47.860]  為什麼16節太重要來
[00:09:47.860 --> 00:09:50.400]  人在和事上得以知道
[00:09:50.400 --> 00:09:53.640]  我和你的百姓在你眼前蒙恩呢
[00:09:53.640 --> 00:09:55.960]  豈不是因你與我們同去
[00:09:55.960 --> 00:09:59.640]  使我和你的百姓與地上的萬民怎麼樣
[00:09:59.640 --> 00:10:01.540]  有分別哇
[00:10:01.900 --> 00:10:02.900]  太重要了
[00:10:02.900 --> 00:10:07.560]  之所以我們跟世界上的人有所不同
[00:10:07.560 --> 00:10:10.900]  只因為一個原因
[00:10:10.900 --> 00:10:14.400]  是神與我們同在
[00:10:14.400 --> 00:10:17.240]  不是因為我們有什麼好不是
[00:10:17.240 --> 00:10:21.360]  什麼是叫我們與這個世界上有分別的
[00:10:21.360 --> 00:10:24.160]  這一件事情
[00:10:24.160 --> 00:10:27.700]  是因為主與我們同在
[00:10:27.700 --> 00:10:29.000]  你們
[00:10:29.000 --> 00:10:31.140]  不是因為我們的建築
[00:10:31.900 --> 00:10:33.200]  不是因為我們的形式
[00:10:33.200 --> 00:10:34.840]  不是因為我們的做法
[00:10:34.840 --> 00:10:38.500]  單單因為神與我們同在
[00:10:38.500 --> 00:10:39.500]  聽懂姐妹
[00:10:39.500 --> 00:10:43.100]  今天我們要非常清楚明白
[00:10:43.100 --> 00:10:45.960]  生命和之所以蒙恩
[00:10:45.960 --> 00:10:49.300]  也真的只有因為一件事
[00:10:49.300 --> 00:10:53.760]  就是神的同在鮮明出來了
[00:10:53.760 --> 00:10:56.760]  不是因為我們任何人
[00:10:56.760 --> 00:11:00.200]  而是因為神的同在鮮明了
[00:11:00.800 --> 00:11:02.660]  而當我們繼續向前行的時候
[00:11:02.660 --> 00:11:05.460]  我告訴你我們的方式可以改變
[00:11:05.460 --> 00:11:07.900]  我們的事工可以改變
[00:11:07.900 --> 00:11:10.040]  我們的方向可以調整
[00:11:10.040 --> 00:11:12.200]  但有一件事情
[00:11:12.200 --> 00:11:15.240]  我們絕對不能夠忘記的
[00:11:15.240 --> 00:11:18.400]  那就是我們必須要持續的
[00:11:18.400 --> 00:11:21.640]  可目神的同在不只是神的同在
[00:11:21.640 --> 00:11:26.840]  而是神的同在要鮮明在我們中間
[00:11:26.840 --> 00:11:27.860]  你們
[00:11:27.860 --> 00:11:30.400]  因為只有神的同在鮮明的時候
[00:11:30.400 --> 00:11:32.540]  人的生命才能夠被改變
[00:11:32.540 --> 00:11:35.200]  只有神的同在鮮明的時候
[00:11:35.200 --> 00:11:37.100]  家庭才能夠被恢復
[00:11:37.100 --> 00:11:39.440]  神的同在鮮明的時候
[00:11:39.440 --> 00:11:41.300]  社區才能夠被轉化
[00:11:41.300 --> 00:11:43.440]  你們
[00:11:43.440 --> 00:11:47.740]  教我們與眾人不同的只有一件事情
[00:11:47.740 --> 00:11:49.640]  神的同在
[00:11:49.640 --> 00:11:53.760]  第一個我們看見神同在的恩高
[00:11:53.760 --> 00:11:55.860]  第二個生命和很特別的恩高
[00:11:55.860 --> 00:11:58.400]  你從來沒想到過康凱勒斯的恩高
[00:11:58.400 --> 00:12:00.000]  跟著說康凱勒斯的恩高
[00:12:01.400 --> 00:12:03.600]  可是你從來沒想到這是個恩高
[00:12:03.600 --> 00:12:04.740]  但的確是如此
[00:12:04.740 --> 00:12:07.760]  從教會一開始直到如今
[00:12:07.760 --> 00:12:11.560]  生命和都是康凱勒斯的教會
[00:12:11.560 --> 00:12:14.500]  很多人常常想要學習
[00:12:14.500 --> 00:12:16.640]  我們教會的形式跟方法
[00:12:16.640 --> 00:12:19.160]  但是他們卻不明白
[00:12:19.160 --> 00:12:21.800]  在我們教會的背後
[00:12:21.800 --> 00:12:26.240]  隱藏了一個真正讓我們懵服的事情
[00:12:26.240 --> 00:12:29.160]  那就是康凱勒斯的靈
[00:12:29.400 --> 00:12:30.500]  在我們中間
[00:12:30.500 --> 00:12:32.640]  在這次我們興建
[00:12:32.640 --> 00:12:34.440]  Shakana Glory的過程當中
[00:12:34.440 --> 00:12:38.060]  我們就看見是這種康凱勒斯的行動
[00:12:38.060 --> 00:12:40.800]  讓我們能夠在這麼短的時間裡面
[00:12:40.800 --> 00:12:43.300]  還清這麼巨額的貸款
[00:12:43.300 --> 00:12:44.200]  你們
[00:12:44.200 --> 00:12:47.600]  真的是個康凱勒斯的靈在我們中間
[00:12:47.600 --> 00:12:51.400]  事實上從教會一開始就有這樣康凱勒斯的
[00:12:51.400 --> 00:12:52.960]  我還記得1996年
[00:12:52.960 --> 00:12:56.100]  我們第一次舉辦宣教年會的時候
[00:12:56.100 --> 00:12:58.640]  那個時候我們準備收信心
[00:12:58.640 --> 00:13:00.000]  任憲
[00:13:00.000 --> 00:13:02.660]  當時教會才不過一百多一點
[00:13:02.660 --> 00:13:05.700]  我們當時的同工怎麼在想
[00:13:05.700 --> 00:13:08.440]  一百多人要信心任憲
[00:13:08.440 --> 00:13:10.960]  最多最多四萬塊錢了不起了
[00:13:10.960 --> 00:13:14.000]  我們的期望就是大概四萬塊錢
[00:13:14.000 --> 00:13:15.440]  感謝贊美主了
[00:13:15.440 --> 00:13:18.440]  沒想到我們在呼籲弟兄姐弟
[00:13:18.440 --> 00:13:20.400]  憑信心任憲的時候
[00:13:20.400 --> 00:13:22.060]  交在我上面
[00:13:22.060 --> 00:13:25.240]  他們招待統計上的數字是多少呢
[00:13:25.240 --> 00:13:27.760]  31萬美金啊
[00:13:28.660 --> 00:13:30.460]  31萬美金啊
[00:13:30.460 --> 00:13:33.960]  我當時想是不是有人多寫了一個零在後面上台
[00:13:33.960 --> 00:13:38.600]  這我都不敢宣佈出來啊
[00:13:38.600 --> 00:13:40.700]  當時我在講他愣在那裡
[00:13:40.700 --> 00:13:42.100]  要不要宣佈呢
[00:13:42.100 --> 00:13:43.260]  要不要宣佈呢
[00:13:43.260 --> 00:13:46.940]  可是我想這是弟兄姐妹憑信心任憲的數字
[00:13:46.940 --> 00:13:49.400]  那我憑信心宣告出來才對啊
[00:13:49.400 --> 00:13:51.640]  我就憑信心宣告
[00:13:51.640 --> 00:13:55.200]  我們信心任憲為明年的宣教是31萬美金
[00:13:55.200 --> 00:13:57.040]  感謝神了
[00:13:57.300 --> 00:13:59.500]  第二年錢真的進來了
[00:13:59.500 --> 00:14:00.400]  哈利路亞
[00:14:00.400 --> 00:14:01.760]  哈利路亞
[00:14:01.760 --> 00:14:08.300]  這為此我們宣教世公能夠這樣快速發展的原因
[00:14:08.300 --> 00:14:12.800]  正是因為弟兄姐妹慷慨樂施的零在這裡
[00:14:12.800 --> 00:14:13.300]  你們
[00:14:13.300 --> 00:14:15.360]  所以聖經上很清楚嘛
[00:14:15.360 --> 00:14:17.360]  此生就算二十章三十五節
[00:14:17.360 --> 00:14:19.960]  保羅在這我凡事給你們做榜樣
[00:14:19.960 --> 00:14:22.760]  叫你們知道應當這樣勞苦扶助軟弱的人
[00:14:22.760 --> 00:14:25.060]  又當紀念主耶穌的話說什麼
[00:14:26.560 --> 00:14:27.900]  獅比獸怎麼樣
[00:14:27.900 --> 00:14:30.460]  更為有福哎
[00:14:30.460 --> 00:14:35.460]  哎你說為什麼獅比獸會更為有福呢
[00:14:35.460 --> 00:14:39.300]  按照我們華人基督徒傳統的想法
[00:14:39.300 --> 00:14:42.900]  只有領受才有福得著才有福嘛
[00:14:42.900 --> 00:14:45.460]  怎麼會是獅比獸更為有福呢
[00:14:45.460 --> 00:14:49.260]  我們人總以為得著才是祝福
[00:14:49.260 --> 00:14:52.660]  但聖經裡面的觀念剛好相反
[00:14:52.660 --> 00:14:56.300]  獅比獸才是更加有福
[00:14:57.060 --> 00:14:58.500]  為什麼更加有三個原因
[00:14:58.500 --> 00:15:02.160]  第一個獅羽是一種生命的延伸
[00:15:02.160 --> 00:15:04.300]  給你知道獅羽是生命的延伸
[00:15:04.300 --> 00:15:09.060]  因為一個領受的人
[00:15:09.060 --> 00:15:11.400]  無論他領受多少
[00:15:11.400 --> 00:15:15.460]  他的生命是被自我所限制
[00:15:15.460 --> 00:15:19.800]  這就好像主耶穌在約翰福音12章24節所說
[00:15:19.800 --> 00:15:21.660]  耶穌說我實實在在告訴你們
[00:15:21.660 --> 00:15:23.960]  一粒麥子不落在地底死了
[00:15:23.960 --> 00:15:25.060]  人就是什麼
[00:15:25.600 --> 00:15:27.000]  人就是一粒
[00:15:27.000 --> 00:15:29.700]  意思如果你不給出去
[00:15:29.700 --> 00:15:31.800]  你永遠是那一粒
[00:15:31.800 --> 00:15:34.100]  無論是很大粒
[00:15:34.100 --> 00:15:35.800]  很小粒
[00:15:35.800 --> 00:15:37.660]  都是一粒
[00:15:37.660 --> 00:15:39.660]  有沒有
[00:15:39.660 --> 00:15:42.260]  跟你朋友說無論大粒小粒就是一粒啦
[00:15:42.260 --> 00:15:46.360]  你明白嗎就是這樣
[00:15:46.360 --> 00:15:49.660]  我們以為我們很大弄就是一粒就是一粒
[00:15:49.660 --> 00:15:52.400]  可是什麼時候落在地底死了
[00:15:52.400 --> 00:15:56.360]  就結出什麼許多子粒來嗎
[00:15:56.360 --> 00:15:58.360]  我丟你姐姐什麼時候
[00:15:58.360 --> 00:16:00.460]  當我們獅羽出去的時候
[00:16:00.460 --> 00:16:02.460]  其實我們生命的一個延伸
[00:16:02.460 --> 00:16:04.960]  其實主耶穌就是我們最好的榜樣嘛
[00:16:04.960 --> 00:16:08.160]  主耶穌付出他的生命為我們的罪死
[00:16:08.160 --> 00:16:11.500]  在十字架上第三天從死裡復活
[00:16:11.500 --> 00:16:16.560]  如今他能活在每一個信他的人生命當中
[00:16:16.560 --> 00:16:20.260]  主就在我們的生命裡面呢
[00:16:20.600 --> 00:16:22.760]  所以你知道基督徒是什麼意思啊
[00:16:22.760 --> 00:16:26.660]  Christian就是Christ加I am
[00:16:26.660 --> 00:16:28.760]  I am這個字為意思
[00:16:28.760 --> 00:16:31.100]  就是little就是小的意思
[00:16:31.100 --> 00:16:34.700]  換句話說基督徒的意思就是小基督哎
[00:16:34.700 --> 00:16:37.100]  今天每一個基督徒
[00:16:37.100 --> 00:16:40.960]  都是耶穌基督生命的延伸嗎
[00:16:40.960 --> 00:16:44.200]  同樣當我們獅羽出去的時候
[00:16:44.200 --> 00:16:47.000]  我們也將我們的生命能夠延伸出去
[00:16:48.060 --> 00:16:51.660]  就好像現在生命已經流向世界各地了
[00:16:51.660 --> 00:16:55.460]  我們的生命也在全世界各地
[00:16:55.460 --> 00:16:57.760]  影響著萬國萬民
[00:16:57.760 --> 00:16:58.960]  你們
[00:16:58.960 --> 00:17:00.560]  Hallelujah
[00:17:00.560 --> 00:17:08.060]  第二獅羽才能享受收成的喜樂
[00:17:08.060 --> 00:17:10.560]  跟你們說獅羽才能享受收成的喜樂
[00:17:10.560 --> 00:17:17.600]  一個沒有撒過種的人是無法明白收成的喜樂的
[00:17:18.200 --> 00:17:20.060]  這就好像種菜一樣
[00:17:20.060 --> 00:17:23.560]  我想在我們這邊如果有種過菜的經驗呢
[00:17:23.560 --> 00:17:25.360]  就是不知道為什麼
[00:17:25.360 --> 00:17:27.760]  這個自己種的菜啊
[00:17:27.760 --> 00:17:30.360]  吃起來都特別甜有沒有啊
[00:17:30.360 --> 00:17:31.460]  還有沒有
[00:17:31.460 --> 00:17:33.360]  你說怎麼會這樣
[00:17:33.360 --> 00:17:35.160]  因為是你種的嘛
[00:17:35.160 --> 00:17:37.000]  你撒的種嘛
[00:17:37.000 --> 00:17:39.460]  所以如今你能夠親自品嘗
[00:17:39.460 --> 00:17:42.240]  你自己撒種所帶來的收成的時候
[00:17:42.240 --> 00:17:45.340]  那個喜樂我告訴你無法形容的啦
[00:17:45.340 --> 00:17:46.800]  同樣的
[00:17:46.800 --> 00:17:49.600]  今天當你看見你所付出的時間
[00:17:49.600 --> 00:17:52.160]  付出的金錢與代價
[00:17:52.160 --> 00:17:54.760]  所帶給人生命的改變
[00:17:54.760 --> 00:17:56.760]  社區的改變的時候
[00:17:56.760 --> 00:17:59.960]  我告訴你當你看見你付出帶來這些改變
[00:17:59.960 --> 00:18:03.260]  你裡面那種喜樂也是無法形容的
[00:18:03.260 --> 00:18:04.160]  你們
[00:18:04.160 --> 00:18:06.240]  就像我常常說嘛今天
[00:18:06.240 --> 00:18:09.500]  當你看見你所帶領的一個木道朋友
[00:18:09.500 --> 00:18:10.840]  覺智信主
[00:18:10.840 --> 00:18:14.240]  我請問你當他受洗那天誰最快樂啊
[00:18:15.460 --> 00:18:17.400]  就是這就是你沒錯就是你
[00:18:17.400 --> 00:18:20.300]  你最快樂甚至比你自己受洗還快樂
[00:18:20.300 --> 00:18:21.600]  right
[00:18:21.600 --> 00:18:24.160]  因為你看見你撒的種
[00:18:24.160 --> 00:18:26.400]  如今有收成了
[00:18:26.400 --> 00:18:29.340]  如果你沒撒種你不會有這種喜樂
[00:18:29.340 --> 00:18:30.540]  但你撒了種
[00:18:30.540 --> 00:18:34.340]  你看見那個收成那是極大的喜樂啊
[00:18:34.340 --> 00:18:36.000]  amen hallelujah
[00:18:36.000 --> 00:18:36.900]  第三
[00:18:36.900 --> 00:18:41.440]  詩語才能找到存在的意義與價值
[00:18:41.440 --> 00:18:43.560]  跟你說詩語才能找到存在的意義
[00:18:43.560 --> 00:18:44.440]  跟大家跟他說
[00:18:45.860 --> 00:18:46.360]  嗯
[00:18:46.360 --> 00:18:50.540]  今天每一個生活在地上的人
[00:18:50.540 --> 00:18:54.200]  或每一個在地上的團體其實都
