
[00:00:00.000 --> 00:00:03.400]  今天我們繼續看若拿書的講道系列
[00:17:17.500 --> 00:17:19.900]  有時候真的令你看得不清楚
[00:17:19.900 --> 00:17:22.700]  坐在離離眉城的東邊
[00:17:22.700 --> 00:17:27.000]  你就可以看得清清楚楚
[00:17:27.000 --> 00:17:30.100]  但是當地的天氣太過炎熱了
[00:17:30.100 --> 00:17:32.800]  特別好像我們這樣
[00:17:32.800 --> 00:17:35.000]  頭髮又不是很多的人
[00:17:35.000 --> 00:17:36.500]  特別是遭殃的
[00:17:36.500 --> 00:17:38.800]  所以頭髮特別燙
[00:17:38.800 --> 00:17:40.600]  所以第四章第六節
[00:17:40.600 --> 00:17:42.900]  你有沒有留意聖經裡面說
[00:17:42.900 --> 00:17:46.300]  耶和華上帝安排了一棵悲麻
[00:17:46.300 --> 00:17:48.300]  使其發生高過若拿
[00:17:48.300 --> 00:17:50.100]  映而遮蓋祂的頭
[00:17:50.100 --> 00:17:51.800]  救祂脫離了苦楚
[00:17:51.800 --> 00:17:55.200]  若拿因這棵悲麻大大喜樂
[00:17:55.200 --> 00:17:59.800]  耶和華上帝竟然為若拿安排了一棵植物
[00:17:59.800 --> 00:18:01.100]  叫做悲麻
[00:18:01.100 --> 00:18:03.900]  其實我們不太知道悲麻是什麼
[00:18:03.900 --> 00:18:07.000]  有人說它應該是屬於攀爬類的植物
[00:18:07.000 --> 00:18:09.200]  它的葉子比較大
[00:18:09.200 --> 00:18:11.600]  很明顯上帝這個安排
[00:18:11.600 --> 00:18:15.600]  也肯定叫這棵悲麻生得特別快速
[00:18:15.600 --> 00:18:20.400]  為了若拿提供了最持久解熱的方法
[00:18:20.400 --> 00:18:23.900]  就像今天幾十把風扇有冷氣吹著你
[00:18:23.900 --> 00:18:25.200]  這麼棒
[00:18:25.200 --> 00:18:27.800]  而很明顯上帝這樣的安排
[00:18:27.800 --> 00:18:31.700]  也很明顯是為了若拿這樣做的
[00:18:31.700 --> 00:18:35.200]  事實上如果你坐過一些巴士
[00:18:35.200 --> 00:18:38.100]  你會知道有時候曬的時候
[00:18:38.100 --> 00:18:39.500]  我們會懂得走位
[00:18:39.500 --> 00:18:41.100]  移開到旁邊的位置
[00:18:41.100 --> 00:18:44.300]  甚至移到旁邊的另外一些座位
[00:18:44.300 --> 00:18:47.100]  因為我們想避開曬的位置
[00:18:47.100 --> 00:18:50.500]  被太陽曬得很熱
[00:18:50.500 --> 00:18:52.000]  你可以想像一下
[00:18:52.000 --> 00:18:53.400]  不少人
[00:18:53.400 --> 00:18:56.500]  特別是香港來的頂姐妹或朋友
[00:18:56.500 --> 00:18:58.600]  我們都會帶一把雨傘出街
[00:18:58.600 --> 00:19:00.500]  想著英國太陽熱的時候
[00:19:00.500 --> 00:19:01.500]  太陽猛的時候
[00:19:01.500 --> 00:19:02.900]  開雨傘擋一擋
[00:19:02.900 --> 00:19:04.900]  擋著紫外國
[00:19:04.900 --> 00:19:07.000]  因為我們在香港也是這樣做
