
[00:00:00.000 --> 00:00:02.600]  其實我們也有很多東西要學
[00:02:04.400 --> 00:02:11.400]  在我們今天的世界,爭權、奪利、上位都是很自然的事
[00:02:11.400 --> 00:02:14.400]  有沒有試過在工作環境裏,本來那個位置
[00:02:14.400 --> 00:02:20.400]  你想了很久是你坐的,誰知道下個月老闆告訴你
[00:02:20.400 --> 00:02:22.400]  升了另外一個位置
[00:02:22.400 --> 00:02:27.400]  我不知道在你的心裏會不會有戚戚然的感覺
[00:02:27.400 --> 00:02:29.400]  但是今天我們作為主的兒女,作為基督徒
[00:02:29.400 --> 00:02:35.400]  我們怎樣看,在今天社會政治上的一些常態
[00:02:35.400 --> 00:02:41.400]  而我們在教會要做大的話
[00:02:41.400 --> 00:02:50.400]  我們應該用一個什麼樣的心態去帶領教會呢?
[00:02:50.400 --> 00:02:53.400]  弟子們,在這段聖經裏面
[00:02:53.400 --> 00:02:57.400]  就很有趣,馬可福音第十章三十五節
[00:02:57.400 --> 00:02:59.400]  如果我們看馬可福音
[00:02:59.400 --> 00:03:04.400]  大家記得要看馬太福音,又要看路加福音怎樣寫
[00:03:04.400 --> 00:03:06.400]  馬可福音就很簡單
[00:03:06.400 --> 00:03:11.400]  西比太的兒子雅各和約翰進前來對耶穌說
[00:03:11.400 --> 00:03:17.400]  老師,無論我求什麼,願你為我們做
[00:03:17.400 --> 00:03:21.400]  弟子們,你會不會這樣說話呢?
[00:03:21.400 --> 00:03:24.400]  小朋友未懂事的時候就跟媽媽這樣說
[00:03:24.400 --> 00:03:26.400]  我求什麼,你幫我做
[00:03:26.400 --> 00:03:31.400]  或者是男孩子追女孩子,女孩子就說
[00:03:31.400 --> 00:03:34.400]  生日我要擺什麼,你都送給我
[00:03:34.400 --> 00:03:36.400]  你們有試過嗎?
[00:03:36.400 --> 00:03:38.400]  有沒有?沒有嗎?
[00:03:38.400 --> 00:03:40.400]  現在這兩個門徒真的不知所措
[00:03:40.400 --> 00:03:41.400]  走來跟耶穌說
[00:03:41.400 --> 00:03:47.400]  我求你什麼,你都希望你為我們做
[00:03:47.400 --> 00:03:50.400]  耶穌沒有即時反彈
[00:03:50.400 --> 00:03:52.400]  三十六節就對他們說
[00:03:52.400 --> 00:03:56.400]  要我為你們做什麼呢?
[00:03:56.400 --> 00:03:58.400]  大家如果去看馬太
[00:03:58.400 --> 00:04:05.400]  一般聖經學者都會說是最早的福音書
[00:04:05.400 --> 00:04:10.400]  馬太如果看二十章開始第二十節
[00:04:10.400 --> 00:04:13.400]  馬太的技術是怎樣的呢?
[00:04:13.400 --> 00:04:17.400]  就是他們兩個的媽媽
[00:04:17.400 --> 00:04:19.400]  走來跟耶穌說
[00:04:19.400 --> 00:04:23.400]  然後拉兩個兒子走來耶穌面前
[00:04:23.400 --> 00:04:24.400]  他的動作是怎樣的呢?
[00:04:24.400 --> 00:04:26.400]  真的很難抗拒
[00:04:26.400 --> 00:04:30.400]  媽媽帶著兩個兒子跪在那裡
[00:04:30.400 --> 00:04:33.400]  就說同樣的問題
[00:04:33.400 --> 00:04:36.400]  你德國有榮耀的時候
[00:04:36.400 --> 00:04:40.400]  你就叫我的兒子一個坐左邊一個坐右邊
[00:04:40.400 --> 00:04:43.400]  路加就簡單一點
[00:04:43.400 --> 00:04:47.400]  前一節不說了
[00:04:47.400 --> 00:04:52.400]  同樣是說主耶穌要進耶路撒冷
[00:04:52.400 --> 00:04:56.400]  祂要受苦被釘十字架
[00:04:56.400 --> 00:05:04.400]  路加就沒有說亞國和約翰走來要做大事
[00:05:04.400 --> 00:05:11.400]  只是說十二個門徒爭論誰是最大
[00:05:11.400 --> 00:05:15.400]  大家看福音書的時候
[00:05:15.400 --> 00:05:18.400]  如果大家去靈修或是賢經
[00:05:18.400 --> 00:05:20.400]  就看看另外兩卷的福音書
[00:05:20.400 --> 00:05:23.400]  馬太、馬可、路加是婦女福音或是對觀福音
[00:05:23.400 --> 00:05:30.400]  我們也看了這段聖經的其餘兩卷的福音書
[00:05:30.400 --> 00:05:34.400]  十二門徒是一群很特別的一群
[00:05:34.400 --> 00:05:37.400]  在年初的時候我們還說
[00:05:37.400 --> 00:05:41.400]  亞國和約翰是兩個漁夫
[00:05:41.400 --> 00:05:43.400]  當耶穌呼召他們
[00:05:43.400 --> 00:05:46.400]  就丟下他們的網去跟從耶穌
[00:05:46.400 --> 00:05:50.400]  到現在差不多有三年的時間
[00:05:50.400 --> 00:05:53.400]  很近距離跟耶穌在一起
[00:05:53.400 --> 00:05:55.400]  他們會見到什麼呢
[00:05:55.400 --> 00:05:57.400]  見到耶穌行神蹟
[00:05:57.400 --> 00:05:59.400]  祂會醫病
[00:05:59.400 --> 00:06:01.400]  祂會趕鬼
[00:06:01.400 --> 00:06:05.400]  祂會餵飽五千人
[00:06:05.400 --> 00:06:07.400]  五餅如魚的神蹟
[00:06:07.400 --> 00:06:09.400]  有這些工作做了
[00:06:09.400 --> 00:06:14.400]  很自然就吸引很多群眾跟從
[00:06:14.400 --> 00:06:23.400]  那位主耶穌帶領和呼召這十五個門徒
[00:06:23.400 --> 00:06:27.400]  在主耶穌旁邊也有些威風
[00:06:27.400 --> 00:06:31.400]  就好像拳王旁邊那些
[00:06:31.400 --> 00:06:34.400]  經常跟著那些很威風的
[00:06:34.400 --> 00:06:38.400]  包著拳王出場
[00:06:38.400 --> 00:06:44.400]  又或者有些處境是特首也好
[00:06:44.400 --> 00:06:45.400]  皇帝也好
[00:06:45.400 --> 00:06:47.400]  出叢旁邊也有很多人跟著
[00:06:47.400 --> 00:06:50.400]  來來去去都是那幾個
[00:06:50.400 --> 00:06:52.400]  就常常被人見到
[00:06:52.400 --> 00:06:55.400]  這十二個門徒是一個很特別的處境
[00:06:55.400 --> 00:06:58.400]  其實他們是一群很特別的
[00:06:58.400 --> 00:07:00.400]  是被主耶穌呼召
[00:07:00.400 --> 00:07:03.400]  但他們本身的身份其實很普通
[00:07:03.400 --> 00:07:05.400]  很基層
[00:07:05.400 --> 00:07:11.400]  很普通的一群人被主耶穌所呼召
[00:07:11.400 --> 00:07:15.400]  漸漸這十二個門徒被群眾所認識
[00:07:15.400 --> 00:07:18.400]  成為因著主耶穌基督的緣故
[00:07:18.400 --> 00:07:21.400]  他們都成為公眾人物
[00:07:21.400 --> 00:07:23.400]  在這一刻
[00:07:23.400 --> 00:07:25.400]  如果我們看聖經
[00:07:25.400 --> 00:07:28.400]  前幾節就說
[00:07:28.400 --> 00:07:34.400]  耶穌第三次預言受難和復活的時候
[00:07:34.400 --> 00:07:38.400]  在長者主也學喝茶的時候
[00:07:38.400 --> 00:07:40.400]  我就說這幾節
[00:07:40.400 --> 00:07:43.400]  他們走路上耶路撒冷
[00:07:43.400 --> 00:07:45.400]  耶穌就在前頭
[00:07:45.400 --> 00:07:47.400]  然後他們很驚訝
[00:07:47.400 --> 00:07:49.400]  跟著的人就很害怕
[00:07:49.400 --> 00:07:51.400]  因為他預言他要受死
[00:07:51.400 --> 00:07:52.400]  他要復活
[00:07:52.400 --> 00:07:54.400]  他要受苦
[00:07:54.400 --> 00:07:57.400]  要交在祭司掌權文士定他的死罪
[00:07:57.400 --> 00:08:01.400]  但他仍然走路上耶路撒冷
[00:08:01.400 --> 00:08:04.400]  在這過程中
[00:08:04.400 --> 00:08:07.400]  西比太的兒子雅各和約翰
[00:08:07.400 --> 00:08:10.400]  耶穌在前頭追上前
[00:08:10.400 --> 00:08:12.400]  然後說
[00:08:12.400 --> 00:08:14.400]  老師,我們無論求什麼
[00:08:14.400 --> 00:08:17.400]  你都給我們
[00:08:17.400 --> 00:08:19.400]  弟兄姊妹
[00:08:19.400 --> 00:08:22.400]  我們看第三五節這一段的時候
[00:08:22.400 --> 00:08:24.400]  大家有什麼感覺?
[00:08:24.400 --> 00:08:27.400]  一般正常我們都不會這樣說
[00:08:27.400 --> 00:08:30.400]  大家會不會這樣對老師說
[00:08:30.400 --> 00:08:34.400]  無論你出什麼題目
[00:08:34.400 --> 00:08:37.400]  然後你給我提示
[00:08:37.400 --> 00:08:39.400]  你跟爸爸媽媽說
[00:08:39.400 --> 00:08:41.400]  今個生日
[00:08:41.400 --> 00:08:42.400]  我無論要買什麼
[00:08:42.400 --> 00:08:44.400]  你都買給我
[00:08:44.400 --> 00:08:46.400]  會不會?
[00:08:46.400 --> 00:08:50.400]  但這兩個門徒就這樣說
[00:08:50.400 --> 00:08:51.400]  然後耶穌說
[00:08:51.400 --> 00:08:54.400]  要我為你做什麼
[00:08:54.400 --> 00:08:56.400]  三十七
[00:08:56.400 --> 00:08:57.400]  他們就說
[00:08:57.400 --> 00:08:59.400]  在你的榮耀裡面
[00:08:59.400 --> 00:09:01.400]  給我一個坐在你右邊
[00:09:01.400 --> 00:09:02.400]  一個坐在你左邊
[00:09:02.400 --> 00:09:04.400]  如果右邊比較榮耀
[00:09:04.400 --> 00:09:05.400]  是誰的錯?
[00:09:05.400 --> 00:09:07.400]  這樣問到當然是雅各的錯
[00:09:07.400 --> 00:09:09.400]  他是哥哥
[00:09:09.400 --> 00:09:11.400]  左邊
[00:09:11.400 --> 00:09:14.400]  就是約翰的錯
[00:09:14.400 --> 00:09:15.400]  一個在左邊
[00:09:15.400 --> 00:09:17.400]  一個在右邊
[00:09:17.400 --> 00:09:18.400]  弟兄姊妹
[00:09:18.400 --> 00:09:21.400]  其實位置不可以隨便坐
[00:09:21.400 --> 00:09:23.400]  主席一定是這個位置
[00:09:23.400 --> 00:09:24.400]  中間
[00:09:24.400 --> 00:09:26.400]  講道的人在這裡
[00:09:26.400 --> 00:09:28.400]  平時我是坐旁邊
[00:09:28.400 --> 00:09:29.400]  他講道
[00:09:29.400 --> 00:09:31.400]  領事是坐在主席旁邊
[00:09:31.400 --> 00:09:33.400]  有編排的
[00:09:33.400 --> 00:09:35.400]  尤其是中國人的社會
[00:09:35.400 --> 00:09:37.400]  你有幾何
[00:09:37.400 --> 00:09:38.400]  現在來說
[00:09:38.400 --> 00:09:40.400]  習近平坐在旁邊
[00:09:40.400 --> 00:09:41.400]  不會的
[00:09:41.400 --> 00:09:42.400]  他一定坐在中間
[00:09:42.400 --> 00:09:43.400]  還零零碎碎
[00:09:43.400 --> 00:09:44.400]  旁邊左右的人彈開
[00:09:44.400 --> 00:09:48.400]  不要坐那麼近我旁邊
[00:09:48.400 --> 00:09:51.400]  如果你坐在那個位置舒服
[00:09:51.400 --> 00:09:52.400]  你第二個禮拜回來
[00:09:52.400 --> 00:09:53.400]  被人坐了
[00:09:53.400 --> 00:09:54.400]  你都看一看他
[00:09:54.400 --> 00:09:55.400]  你未必是啤的
[00:09:55.400 --> 00:09:58.400]  你看一看他
[00:09:58.400 --> 00:10:00.400]  被人坐了
[00:10:00.400 --> 00:10:01.400]  很不喜歡他
[00:10:01.400 --> 00:10:02.400]  很不開心
[00:10:02.400 --> 00:10:03.400]  然後這兩個門徒就說
[00:10:03.400 --> 00:10:04.400]  一個在你左邊
[00:10:04.400 --> 00:10:05.400]  一個在你右邊
[00:10:05.400 --> 00:10:06.400]  弟兄姊妹
[00:10:06.400 --> 00:10:07.400]  坐位你慢慢坐
[00:10:07.400 --> 00:10:08.400]  你不要不知所措
[00:10:08.400 --> 00:10:10.400]  然後去到某些筵席
[00:10:10.400 --> 00:10:11.400]  某些禮堂
[00:10:11.400 --> 00:10:14.400]  大無私讓的
[00:10:14.400 --> 00:10:16.400]  坐在中間的位置
[00:10:16.400 --> 00:10:18.400]  有些時候都不太合規矩
[00:10:18.400 --> 00:10:20.400]  但是
[00:10:20.400 --> 00:10:23.400]  雅各約翰就要求耶穌
[00:10:23.400 --> 00:10:25.400]  你得靈耀的時候
[00:10:25.400 --> 00:10:26.400]  你威風的時候
[00:10:26.400 --> 00:10:28.400]  你就讓我坐在你右邊
[00:10:28.400 --> 00:10:29.400]  坐在你左邊
[00:10:29.400 --> 00:10:31.400]  討一下光
[00:10:31.400 --> 00:10:35.400]  弟兄姊妹有沒有試過威風過
[00:10:35.400 --> 00:10:39.400]  其實我一輩子都沒有機會威風
[00:10:39.400 --> 00:10:43.400]  我很少拿冠軍
[00:10:43.400 --> 00:10:45.400]  考試最厲害拿第二
[00:10:45.400 --> 00:10:47.400]  還要因為操行的緣故
[00:10:47.400 --> 00:10:49.400]  不要讓女同學
[00:10:49.400 --> 00:10:51.400]  跟她分數一樣
[00:10:51.400 --> 00:10:53.400]  因為她說操行
[00:10:53.400 --> 00:10:54.400]  這樣都可以
[00:10:54.400 --> 00:10:55.400]  操行好一點
[00:10:55.400 --> 00:10:56.400]  就讓我坐第三
[00:10:56.400 --> 00:10:59.400]  我多不開心
[00:10:59.400 --> 00:11:00.400]  就是這樣
[00:11:00.400 --> 00:11:02.400]  最厲害都是第二
[00:11:02.400 --> 00:11:03.400]  出去朗誦
[00:11:03.400 --> 00:11:04.400]  都是一樣
[00:11:04.400 --> 00:11:05.400]  都是拿第二
[00:11:05.400 --> 00:11:06.400]  拿第二我都很開心
[00:11:06.400 --> 00:11:08.400]  所以我選都不會選會長
[00:11:08.400 --> 00:11:11.400]  我真的選副會長
[00:11:11.400 --> 00:11:14.400]  旁邊那個就好了
[00:11:14.400 --> 00:11:16.400]  做人最重要是知定
[00:11:16.400 --> 00:11:17.400]  知道自己的位置
[00:11:17.400 --> 00:11:18.400]  你是一個helper
[00:11:18.400 --> 00:11:20.400]  你是幫手的就幫手
[00:11:20.400 --> 00:11:23.400]  你想去做帶領的工作
[00:11:23.400 --> 00:11:26.400]  你就知道你的身份和角色
[00:11:26.400 --> 00:11:28.400]  馬克思在這一段
[00:11:28.400 --> 00:11:29.400]  是放在主耶穌寓言
[00:11:29.400 --> 00:11:31.400]  自己受難復活之後
[00:11:31.400 --> 00:11:33.400]  走路上耶路撒冷
[00:11:33.400 --> 00:11:34.400]  那班跟隨的人
[00:11:34.400 --> 00:11:36.400]  很驚訝很驚奇
[00:11:36.400 --> 00:11:37.400]  為什麼你會這樣做
[00:11:37.400 --> 00:11:38.400]  很害怕
[00:11:38.400 --> 00:11:40.400]  因為將來遭遇的事
[00:11:40.400 --> 00:11:41.400]  他們不知道
[00:11:41.400 --> 00:11:44.400]  是不是真的這樣發生
[00:11:44.400 --> 00:11:45.400]  但是雅各著約翰
[00:11:45.400 --> 00:11:47.400]  在這一刻還沒做事
[00:11:47.400 --> 00:11:51.400]  就已經想坐在一個位置
[00:11:51.400 --> 00:11:52.400]  他還以為耶穌
[00:11:52.400 --> 00:11:53.400]  走上耶路撒冷
[00:11:53.400 --> 00:11:54.400]  他所拿的
[00:11:54.400 --> 00:11:58.400]  就是一個軍事政治的影響力和權力
[00:11:58.400 --> 00:11:59.400]  等於姐妹
[00:11:59.400 --> 00:12:01.400]  其實主耶穌的工作任務
[00:12:01.400 --> 00:12:04.400]  他的使命要完成
[00:12:04.400 --> 00:12:08.400]  當然一定是滿有王的榮耀
[00:12:08.400 --> 00:12:10.400]  也是一個威榮的時刻
[00:12:10.400 --> 00:12:12.400]  雅各和約翰
[00:12:12.400 --> 00:12:14.400]  我們這樣在這個處境看
[00:12:14.400 --> 00:12:15.400]  他們真的打死不離
[00:12:15.400 --> 00:12:18.400]  兩兄弟一起圍著耶穌
[00:12:18.400 --> 00:12:19.400]  要他答應
[00:12:19.400 --> 00:12:22.400]  你給我一個左邊一個右邊
[00:12:22.400 --> 00:12:25.400]  也有一點點壓力
[00:12:25.400 --> 00:12:27.400]  等於姐妹
[00:12:27.400 --> 00:12:29.400]  耶穌就這樣說
[00:12:29.400 --> 00:12:32.400]  你不知道你在求什麼
[00:12:32.400 --> 00:12:34.400]  你知不知道你在求什麼
[00:12:34.400 --> 00:12:37.400]  我喝了一杯苦杯
[00:12:37.400 --> 00:12:39.400]  你是不是可以喝呢
[00:12:39.400 --> 00:12:41.400]  我受過針
[00:12:41.400 --> 00:12:42.400]  你是不是能受呢
[00:12:42.400 --> 00:12:45.400]  受針就是
[00:12:45.400 --> 00:12:48.400]  保羅在羅馬書第六章第三節說
[00:12:48.400 --> 00:12:51.400]  我們受針的時候
[00:12:51.400 --> 00:12:53.400]  受針歸入他的死
[00:12:53.400 --> 00:12:55.400]  然後再起來復活
[00:12:55.400 --> 00:13:01.400]  他要面對的就是死亡
[00:13:01.400 --> 00:13:04.400]  等於姐妹
[00:13:04.400 --> 00:13:07.400]  雅各約翰不是很清晰
[00:13:07.400 --> 00:13:09.400]  他不是很清楚
[00:13:09.400 --> 00:13:13.400]  他不是很清楚自己的位置
[00:13:13.400 --> 00:13:15.400]  今天我們作為主的門徒
[00:13:15.400 --> 00:13:18.400]  我們要知道一些處境
[00:13:18.400 --> 00:13:20.400]  情況
[00:13:20.400 --> 00:13:23.400]  究竟這位主要我們做什麼
[00:13:23.400 --> 00:13:25.400]  還是因著我們個人的意願
[00:13:25.400 --> 00:13:28.400]  我們要去爭取某個位置
[00:13:28.400 --> 00:13:30.400]  等於姐妹
[00:13:30.400 --> 00:13:32.400]  聖經這一段就說
[00:13:32.400 --> 00:13:35.400]  我們作為主的門徒
[00:13:35.400 --> 00:13:39.400]  我們真的要做某些工作
[00:13:39.400 --> 00:13:41.400]  我們一定要清楚
[00:13:41.400 --> 00:13:44.400]  這是主所吩咐的
[00:13:44.400 --> 00:13:47.400]  他所呼召的
[00:13:47.400 --> 00:13:50.400]  主耶穌基督喝了一杯
[00:13:50.400 --> 00:13:52.400]  唯有他能喝
[00:13:52.400 --> 00:13:56.400]  今天如果主耶穌基督吩咐我們做某些工作
[00:13:56.400 --> 00:13:59.400]  我們也要思想
[00:13:59.400 --> 00:14:01.400]  其實很坦白說
[00:14:01.400 --> 00:14:03.400]  雅各也跟耶穌一樣
[00:14:03.400 --> 00:14:08.400]  如果我們看《褻瀆傳》第十二章第二節
[00:14:08.400 --> 00:14:12.400]  祂是被希倫所殺
[00:14:12.400 --> 00:14:16.400]  祂也信了
[00:14:16.400 --> 00:14:19.400]  主耶穌在這裡很直接
[00:14:19.400 --> 00:14:21.400]  我所受的
[00:14:21.400 --> 00:14:23.400]  你是不是能受呢?
[00:14:23.400 --> 00:14:25.400]  三十九節
[00:14:25.400 --> 00:14:27.400]  他們仍然不明白
[00:14:27.400 --> 00:14:29.400]  我們能夠
[00:14:29.400 --> 00:14:31.400]  耶穌再說一次
[00:14:31.400 --> 00:14:33.400]  我喝了一杯
[00:14:33.400 --> 00:14:35.400]  你們是不是能夠受呢?
[00:14:35.400 --> 00:14:37.400]  然後最好
[00:14:37.400 --> 00:14:40.400]  祂作為道成肉身的耶穌
[00:14:40.400 --> 00:14:42.400]  祂是在地上
[00:14:42.400 --> 00:14:45.400]  有肉體生命的耶穌
[00:14:45.400 --> 00:14:48.400]  然後祂將權交回給神
[00:14:48.400 --> 00:14:50.400]  交回給天父
[00:14:50.400 --> 00:14:52.400]  坐在我左右
[00:14:52.400 --> 00:14:54.400]  不是我可以給的
[00:14:54.400 --> 00:14:56.400]  而是為誰予備
[00:14:56.400 --> 00:14:58.400]  就賜給誰
[00:14:58.400 --> 00:15:01.400]  弟兄姊妹,重點是
[00:15:01.400 --> 00:15:02.400]  今天你知不知道
[00:15:02.400 --> 00:15:04.400]  或者我們每一個弟兄姊妹
[00:15:04.400 --> 00:15:05.400]  我們知不知道
[00:15:05.400 --> 00:15:07.400]  神要我們所做的工作
[00:15:07.400 --> 00:15:09.400]  神要我們做的時候
[00:15:09.400 --> 00:15:12.400]  我們是不是臣服的去擺上
[00:15:12.400 --> 00:15:14.400]  我們也要問一個問題
[00:15:14.400 --> 00:15:16.400]  誰有權
[00:15:16.400 --> 00:15:18.400]  吩咐我們去做這個工作
[00:15:18.400 --> 00:15:21.400]  唯有這位創造和救贖的主
[00:15:21.400 --> 00:15:23.400]  叫我們在我們的生命裡面
[00:15:23.400 --> 00:15:25.400]  要求我們做
[00:15:25.400 --> 00:15:27.400]  祂要我們做的工作
[00:15:27.400 --> 00:15:30.400]  一切是上主的預備
[00:15:30.400 --> 00:15:32.400]  所以
[00:15:32.400 --> 00:15:34.400]  今天我們要問一個問題
[00:15:34.400 --> 00:15:35.400]  我們還是爭位呢?
[00:15:35.400 --> 00:15:38.400]  我們還是要在我們的生活裡面
[00:15:38.400 --> 00:15:39.400]  我們和主耶穌
[00:15:39.400 --> 00:15:43.400]  行在祂要我們走的每一條路上
[00:15:43.400 --> 00:15:44.400]  甚至
[00:15:44.400 --> 00:15:45.400]  弟兄姊妹
[00:15:45.400 --> 00:15:49.400]  我們所要承擔的十字架
[00:15:49.400 --> 00:15:55.400]  耶穌進入耶路撒冷
[00:15:55.400 --> 00:15:58.400]  其實祂正面對的是什麼呢?
[00:15:58.400 --> 00:16:02.400]  《路易賽亞書》裡面常常提到
[00:16:02.400 --> 00:16:04.400]  祂是一個受苦的彌賽亞
[00:16:04.400 --> 00:16:05.400]  我們就記得
[00:16:05.400 --> 00:16:06.400]  我們作為主的門徒
[00:16:06.400 --> 00:16:07.400]  我們記得主耶穌
[00:16:07.400 --> 00:16:09.400]  在這個過程裡面
[00:16:09.400 --> 00:16:11.400]  祂承受三樣東西
[00:16:11.400 --> 00:16:13.400]  英文是三個S
[00:16:13.400 --> 00:16:14.400]  很容易記的
[00:16:14.400 --> 00:16:16.400]  記三個S
[00:16:16.400 --> 00:16:17.400]  第一
[00:16:17.400 --> 00:16:19.400]  服侍
[00:16:19.400 --> 00:16:21.400]  Serve
[00:16:21.400 --> 00:16:23.400]  第二
[00:16:23.400 --> 00:16:26.400]  Suffer
[00:16:26.400 --> 00:16:27.400]  Suffering
[00:16:27.400 --> 00:16:29.400]  受苦
[00:16:29.400 --> 00:16:31.400]  第三
[00:16:31.400 --> 00:16:34.400]  犧牲
[00:16:34.400 --> 00:16:35.400]  弟兄姊妹
[00:16:35.400 --> 00:16:37.400]  你有沒有犧牲?
[00:16:37.400 --> 00:16:38.400]  弟兄姊妹
[00:16:38.400 --> 00:16:39.400]  你有沒有覺得
[00:16:39.400 --> 00:16:40.400]  你自己的服侍
[00:16:40.400 --> 00:16:42.400]  今天神要呼召你
[00:16:42.400 --> 00:16:44.400]  你有沒有心理準備?
[00:16:44.400 --> 00:16:46.400]  你是要去服侍的
[00:16:46.400 --> 00:16:47.400]  你不是要去被人服侍
[00:16:47.400 --> 00:16:48.400]  你是要服侍
[00:16:48.400 --> 00:16:49.400]  所以弟兄姊妹
[00:16:49.400 --> 00:16:50.400]  你加入教會
[00:16:50.400 --> 00:16:53.400]  你不要想著坐在這裡就可以被人服侍
[00:16:53.400 --> 00:16:55.400]  加入教會
[00:16:55.400 --> 00:16:58.400]  你不用付會費
[00:16:58.400 --> 00:16:59.400]  不過
[00:16:59.400 --> 00:17:00.400]  你知道
[00:17:00.400 --> 00:17:01.400]  你加入教會
[00:17:01.400 --> 00:17:02.400]  歸入基督的群體
[00:17:02.400 --> 00:17:04.400]  是要去服侍
[00:17:04.400 --> 00:17:10.400]  你要預備好自己
[00:17:10.400 --> 00:17:14.400]  你要去受苦
[00:17:14.400 --> 00:17:16.400]  具體說什麼是受苦呢?
[00:17:16.400 --> 00:17:17.400]  各人都有自己的苦
[00:17:17.400 --> 00:17:19.400]  有苦自己知道
[00:17:19.400 --> 00:17:20.400]  我們也理解
[00:17:20.400 --> 00:17:22.400]  在我們的服侍裡面
[00:17:22.400 --> 00:17:24.400]  你星期六下午回來練詩
[00:17:24.400 --> 00:17:26.400]  你就不可以在那個時間
[00:17:26.400 --> 00:17:28.400]  跟女朋友拍拖
[00:17:28.400 --> 00:17:29.400]  是不是這樣說?
[00:17:29.400 --> 00:17:31.400]  這些都是一種犧牲
[00:17:31.400 --> 00:17:38.400]  大家明白的
[00:17:38.400 --> 00:17:39.400]  你不用指我指她
[00:17:39.400 --> 00:17:43.400]  你一點點都是犧牲
[00:17:43.400 --> 00:17:47.400]  最終你要去受苦
[00:17:47.400 --> 00:17:48.400]  犧牲的時候
[00:17:48.400 --> 00:17:51.400]  原來這是主耶穌基督給我們作為門徒
[00:17:51.400 --> 00:17:53.400]  跟隨者的吩咐的時候
[00:17:53.400 --> 00:17:56.400]  我們今天所要做的一切
[00:17:56.400 --> 00:17:57.400]  你一定要知道
[00:17:57.400 --> 00:18:00.400]  這是主的召命吩咐
[00:18:00.400 --> 00:18:04.400]  唯有祂有權去分配我們做什麼
[00:18:04.400 --> 00:18:05.400]  我們坐在什麼位置
[00:18:05.400 --> 00:18:07.400]  我們做什麼工作
[00:18:07.400 --> 00:18:11.400]  甚至最終我們要肩擔什麼的十次架
[00:18:11.400 --> 00:18:13.400]  原來我們今天作為主的門徒
[00:18:13.400 --> 00:18:15.400]  我們是走在一條路上
[00:18:15.400 --> 00:18:18.400]  你所坐的是主
[00:18:18.400 --> 00:18:20.400]  耶穌要你坐的位置
[00:18:20.400 --> 00:18:23.400]  你所走的是一條很特別的路
[00:18:23.400 --> 00:18:25.400]  唯有是你自己去走
[00:18:25.400 --> 00:18:28.400]  甚至唯有你要背負主耶穌基督
[00:18:28.400 --> 00:18:30.400]  要你背負的十次架
[00:18:30.400 --> 00:18:32.400]  跟祂一起去經歷
[00:18:32.400 --> 00:18:34.400]  弟兄姊妹
[00:18:34.400 --> 00:18:36.400]  這是主耶穌基督的教導
[00:18:36.400 --> 00:18:39.400]  然後在四十一節
[00:18:39.400 --> 00:18:40.400]  祂接著怎麼說
[00:18:40.400 --> 00:18:50.400]  「其餘十個門徒聽見就對雅谷和約翰很生氣很憤怒
[00:18:50.400 --> 00:18:52.400]  爭位坐
[00:18:52.400 --> 00:19:03.400]  然後大家知道路加的描述全都刪除了
[00:19:03.400 --> 00:19:04.400]  然後就說
[00:19:04.400 --> 00:19:09.400]  十二個門徒就爭論誰偉大
[00:19:09.400 --> 00:19:11.400]  他為什麼生氣
