
[00:00:00.000 --> 00:00:03.840]  今天的講題就是《誰配被上主差遣》
[00:04:19.820 --> 00:04:21.880]  低音的
[00:04:21.880 --> 00:04:24.180]  全局都震 隔壁局都震
[00:04:24.180 --> 00:04:26.480]  大喇叭震動
[00:04:26.480 --> 00:04:31.860]  那地動山搖你會怎樣
[00:04:31.860 --> 00:04:34.920]  你就好像耳塞那樣
[00:04:34.920 --> 00:04:35.700]  我先就
[00:04:35.700 --> 00:04:39.280]  見到這個上帝的那個面貌
[00:04:39.540 --> 00:04:42.360]  威榮的面貌你已經驚到腳軟了
[00:04:42.360 --> 00:04:43.640]  再砰砰聲
[00:04:43.640 --> 00:04:44.920]  即是怎樣
[00:04:44.920 --> 00:04:47.220]  就在這裏
[00:04:47.220 --> 00:04:52.080]  因為這個不是平時見到的景象
[00:04:52.080 --> 00:05:00.280]  你見到的這個景象 耳塞雅見到的景象叫做見到異象
[00:05:00.280 --> 00:05:02.080]  異象
[00:05:02.080 --> 00:05:06.420]  其實異象不是很多人害怕的
[00:05:06.680 --> 00:05:11.040]  有一個《易法》 天主教《易法》 叫做神視
[00:05:11.040 --> 00:05:16.920]  即是說上帝讓你 上主讓你 看見一個神聖的 用上帝的眼光
[00:05:16.920 --> 00:05:19.480]  或者上帝要你明白他的心意
[00:05:19.480 --> 00:05:23.580]  給你一個啟示 叫做神視異象
[00:05:23.580 --> 00:05:25.880]  你見到這個異象
[00:05:25.880 --> 00:05:27.420]  你現在才明白
[00:05:27.420 --> 00:05:31.780]  原來我心目中
[00:05:31.780 --> 00:05:33.820]  所願意相信的
[00:05:34.600 --> 00:05:36.900]  所相信的上帝
[00:05:36.900 --> 00:05:40.480]  是太過渺小了
[00:05:40.480 --> 00:05:42.020]  Your God is too small
[00:05:42.020 --> 00:05:48.420]  我們每個人都願意相信一個神
[00:05:48.420 --> 00:05:49.960]  我們可以裝在那裏
[00:05:49.960 --> 00:05:52.780]  他可以為我服務
[00:05:52.780 --> 00:05:58.660]  即是好像阿拉丁的神燈那樣 可以裝在神燈裏面
[00:05:58.660 --> 00:06:00.720]  裝在那裏
[00:06:00.720 --> 00:06:03.280]  扁著攜帶
[00:06:03.280 --> 00:06:04.300]  扁攜的
[00:06:04.800 --> 00:06:07.880]  你喜歡他因為他有求必應
[00:06:07.880 --> 00:06:11.460]  你可以猜到他想做些什麼
[00:06:11.460 --> 00:06:12.740]  因為你可以
[00:06:12.740 --> 00:06:13.760]  擺佈他
[00:06:13.760 --> 00:06:15.300]  你可以控制他
[00:06:15.300 --> 00:06:16.840]  你可以指使他
[00:06:16.840 --> 00:06:19.660]  而且
[00:06:19.660 --> 00:06:22.740]  用完就可以即棄
[00:06:22.740 --> 00:06:25.040]  看不看得清楚這是什麼
[00:06:25.040 --> 00:06:31.940]  這是我在回香港的時候 去華富邨後面有一個叫木堡公園
[00:06:32.200 --> 00:06:34.760]  後山那裏 後山那裏行山
[00:06:34.760 --> 00:06:35.780]  去過就知道了
[00:06:35.780 --> 00:06:37.580]  那裏後山全滿著
[00:06:37.580 --> 00:06:40.400]  沒有沒有沒有
[00:06:40.400 --> 00:06:42.180]  一萬都有五千個
[00:06:42.180 --> 00:06:45.520]  全部山都是這些
[00:06:45.520 --> 00:06:47.820]  什麼來的
[00:06:47.820 --> 00:06:50.900]  觀音也有
[00:06:50.900 --> 00:06:53.460]  尼勒佛也有
[00:06:53.460 --> 00:06:55.500]  叫財貓也有
[00:06:55.500 --> 00:06:58.820]  你猜不到
[00:06:58.820 --> 00:07:01.380]  叮噹也有
[00:07:03.180 --> 00:07:05.740]  叮噹也有
[00:07:05.740 --> 00:07:07.780]  還有Hello Kitty也有
[00:07:07.780 --> 00:07:12.900]  還有更多 因為華富邨要搬要拆
[00:07:12.900 --> 00:07:15.220]  他們的佛像我們放在那裏
[00:07:15.220 --> 00:07:16.480]  不愛了
[00:07:16.480 --> 00:07:19.300]  放在那裏
[00:07:19.300 --> 00:07:20.840]  那裏
[00:07:20.840 --> 00:07:24.160]  叫什麼來的
[00:07:24.160 --> 00:07:28.520]  那叫什麼 菩薩修容所
[00:07:29.300 --> 00:07:32.640]  服了難聞 不好意思他們
[00:07:32.640 --> 00:07:34.420]  我看見他們
[00:07:34.420 --> 00:07:36.220]  可憐
[00:07:36.220 --> 00:07:41.580]  用完
[00:07:41.580 --> 00:07:42.860]  即棄
[00:07:42.860 --> 00:07:45.940]  那這些的神
[00:07:45.940 --> 00:07:47.980]  不是神來的
[00:07:47.980 --> 00:07:49.260]  這些是什麼
[00:07:49.260 --> 00:07:51.060]  偶像
[00:07:51.060 --> 00:07:53.860]  你信的神有多大呢
[00:07:53.860 --> 00:07:55.400]  多偉大呢
[00:07:55.400 --> 00:07:58.220]  不夠偉大的神就不值得你敬拜
[00:08:00.020 --> 00:08:03.340]  而在一個夠偉大的神的面前
[00:08:03.340 --> 00:08:07.960]  你必然會覺得自己卑微
[00:08:07.960 --> 00:08:08.980]  不配
[00:08:08.980 --> 00:08:12.560]  你的眼界變改了
[00:08:12.560 --> 00:08:15.120]  你的生命也要改變
[00:08:15.120 --> 00:08:16.400]  在那時候
[00:08:16.400 --> 00:08:18.460]  爾賽亞也醒覺了
[00:08:18.460 --> 00:08:21.540]  醒覺到他對上主的看法
[00:08:21.540 --> 00:08:22.820]  你自己呢
[00:08:22.820 --> 00:08:23.580]  你呢
[00:08:23.580 --> 00:08:27.920]  你信耶穌
[00:08:29.460 --> 00:08:30.240]  做了這麼多年
[00:08:30.240 --> 00:08:32.540]  或者你
[00:08:32.540 --> 00:08:35.380]  正在考慮信不信耶穌
[00:08:35.380 --> 00:08:37.440]  那你就想想耶穌
[00:08:37.440 --> 00:08:38.980]  是否值得呢
[00:08:38.980 --> 00:08:46.900]  爾賽亞看到這個偉大 會怎樣
[00:08:46.900 --> 00:08:51.020]  他的反應就是
[00:08:51.020 --> 00:08:55.620]  我死定了
[00:08:55.620 --> 00:08:56.660]  我死定了
[00:08:59.760 --> 00:09:03.600]  我的嘴巴就不乾淨
[00:09:03.600 --> 00:09:06.680]  又住在塵世當中那些
[00:09:06.680 --> 00:09:09.740]  嘴巴都不乾淨的人當中
[00:09:09.740 --> 00:09:11.540]  我沒命了
[00:09:11.540 --> 00:09:16.140]  因為我親眼看到上主尊榮
[00:09:16.140 --> 00:09:17.180]  權能
[00:09:17.180 --> 00:09:19.220]  偉大的面貌
[00:09:19.220 --> 00:09:21.520]  必謙卑
[00:09:21.520 --> 00:09:22.800]  自覺不配
[00:09:22.800 --> 00:09:24.600]  才可以被主使用
[00:09:24.600 --> 00:09:28.180]  看見過莊嚴的上主的形象
[00:09:28.940 --> 00:09:32.020]  人就會覺得自己是渺小不配貧乏
[00:09:32.020 --> 00:09:32.780]  沒用
[00:09:32.780 --> 00:09:34.840]  自己有著這個本相
[00:09:34.840 --> 00:09:37.660]  然後這樣才是一個轉變
[00:09:37.660 --> 00:09:40.200]  你才可以被上主使用
[00:09:40.200 --> 00:09:48.140]  西門彼得
[00:09:48.140 --> 00:09:49.940]  親眼看到
[00:09:49.940 --> 00:09:50.960]  耶穌
[00:09:50.960 --> 00:09:52.500]  叫他實亡
[00:09:52.500 --> 00:09:54.020]  一網
[00:09:54.020 --> 00:09:55.300]  千斤
[00:09:55.300 --> 00:09:57.360]  嚇到他對耶穌怎麼說
[00:09:59.660 --> 00:10:01.180]  主啊
[00:10:01.180 --> 00:10:02.480]  離開我
[00:10:02.480 --> 00:10:04.020]  我是個
[00:10:04.020 --> 00:10:04.780]  罪人
[00:10:04.780 --> 00:10:07.860]  跟以後的反應一樣
[00:10:07.860 --> 00:10:11.700]  很久以前也這樣說過
[00:10:11.700 --> 00:10:14.260]  他說在罪人當中我是罪魁
[00:10:14.260 --> 00:10:19.880]  然而我無聊憐憫好讓基督耶穌在我這個罪魁的身上
[00:10:19.880 --> 00:10:21.420]  顯明
[00:10:21.420 --> 00:10:25.000]  他完全的忍耐
[00:10:25.520 --> 00:10:29.360]  讓後來信他的德永生的人做榜樣
[00:10:29.360 --> 00:10:33.200]  顯明
[00:10:33.200 --> 00:10:35.260]  他對我們的忍耐
[00:10:35.260 --> 00:10:37.820]  等候我們的悔改
[00:10:37.820 --> 00:10:39.860]  等候保羅的悔改
[00:10:39.860 --> 00:10:40.880]  他是一個認叻的人
[00:10:40.880 --> 00:10:43.700]  我很叻的我是罪人當中的罪魁
[00:10:43.700 --> 00:10:45.240]  他自覺不配
[00:10:45.240 --> 00:10:46.760]  他只能夠認一件事
[00:10:46.760 --> 00:10:49.580]  就是我是最大惡極的人
[00:10:49.580 --> 00:10:51.120]  我今天是不配的
[00:10:51.120 --> 00:10:52.400]  如果不是神的恩典
[00:10:52.400 --> 00:10:54.700]  我是耶穌基督為我的死
[00:10:55.720 --> 00:10:57.000]  我根本
[00:10:57.000 --> 00:10:58.280]  是不配的
[00:10:58.280 --> 00:10:59.560]  我是死定了
[00:10:59.560 --> 00:11:00.600]  死定了
[00:11:00.600 --> 00:11:02.380]  和在我末面亡了
[00:11:02.380 --> 00:11:03.400]  這就是以塞牙所說的
[00:11:03.400 --> 00:11:06.740]  他唯有認識了耶穌的大能
[00:11:06.740 --> 00:11:08.780]  承認自己有罪
[00:11:08.780 --> 00:11:10.840]  才得到上帝的憐憫
[00:11:10.840 --> 00:11:11.860]  赦免
[00:11:11.860 --> 00:11:12.880]  和永生
[00:11:12.880 --> 00:11:14.160]  這很重要
[00:11:14.160 --> 00:11:16.460]  不是靠你做什麼功德
[00:11:16.460 --> 00:11:17.480]  是靠你相信
[00:11:17.480 --> 00:11:20.820]  所以被主使用的人
[00:11:20.820 --> 00:11:22.620]  或者主用得著的人
[00:11:22.620 --> 00:11:23.900]  不是靠你才幹
[00:11:23.900 --> 00:11:24.920]  聰明
[00:11:25.180 --> 00:11:25.940]  身份
[00:11:25.940 --> 00:11:26.460]  地位
[00:11:26.460 --> 00:11:31.060]  我的能力是否配對到上帝要用我呢
[00:11:31.060 --> 00:11:33.120]  那些漁夫更加
[00:11:33.120 --> 00:11:35.160]  有什麼用處呢
[00:11:35.160 --> 00:11:37.200]  我要你
[00:11:37.200 --> 00:11:39.260]  得人如得魚
[00:11:39.260 --> 00:11:43.620]  所以不是要靠自己的能力才幹
[00:11:43.620 --> 00:11:45.420]  神有地方用得著你的
[00:11:45.420 --> 00:11:47.460]  不是靠你的學問
[00:11:47.460 --> 00:11:54.100]  我這麼不配
[00:11:54.620 --> 00:11:56.160]  那我怎麼給主使用呢
[00:11:56.160 --> 00:12:03.580]  你必須要被主潔淨
[00:12:03.580 --> 00:12:10.240]  被主潔淨才
[00:12:10.240 --> 00:12:11.000]  堪
[00:12:11.000 --> 00:12:12.020]  配
[00:12:12.020 --> 00:12:13.300]  自奉
[00:12:13.300 --> 00:12:14.080]  主
[00:12:14.080 --> 00:12:16.380]  接著以塞牙
[00:12:16.380 --> 00:12:18.180]  是你來的
[00:12:18.180 --> 00:12:19.960]  你也看到
[00:12:19.960 --> 00:12:20.980]  有一個
[00:12:20.980 --> 00:12:23.300]  撒拉不向我飛來
[00:12:25.080 --> 00:12:26.620]  主觀的向你飛來
[00:12:26.620 --> 00:12:28.920]  正面的向你飛來
[00:12:28.920 --> 00:12:32.000]  手裡拿著燒紅的炭
[00:12:32.000 --> 00:12:35.320]  是用火鉗從炭上取下來的
[00:12:35.320 --> 00:12:37.120]  用炭尖我的口說
[00:12:37.120 --> 00:12:41.720]  這炭尖了你的嘴唇
[00:12:41.720 --> 00:12:44.040]  你的罪業便除掉
[00:12:44.040 --> 00:12:47.360]  你的罪惡就赦免了
[00:12:47.360 --> 00:12:53.240]  這是一個象徵性的場面
[00:12:53.760 --> 00:12:55.800]  這是一個潔淨的禮儀
[00:12:55.800 --> 00:12:59.140]  讓以塞牙的罪業
[00:12:59.140 --> 00:13:01.440]  得以潔淨
[00:13:01.440 --> 00:13:03.240]  潔淨的地方是甚麼呢
[00:13:03.240 --> 00:13:06.040]  代表性是用他的嘴唇
[00:13:06.040 --> 00:13:12.700]  潔淨嘴唇他自己就說我是嘴唇不潔又住在嘴唇不潔的民眾
[00:13:12.700 --> 00:13:15.520]  嘴唇不潔是代表甚麼呢
[00:13:15.520 --> 00:13:19.100]  我們看看一個經文來參考
[00:13:19.360 --> 00:13:25.240]  清潔的嘴唇是甚麼呢 是西賓雅書三章九節二十三節其中有一段這樣說的
[00:13:25.240 --> 00:13:26.520]  我們一起讀好嗎
[00:13:26.520 --> 00:13:28.320]  那時
[00:13:28.320 --> 00:13:30.120]  我要改變萬民
[00:13:30.120 --> 00:13:32.920]  使他們有清潔的嘴唇
[00:13:32.920 --> 00:13:35.480]  好求高夜禍華的名
[00:13:35.480 --> 00:13:37.540]  同心合意侍奉我
[00:13:37.540 --> 00:13:40.100]  以色列的愚民必不行惡
[00:13:40.100 --> 00:13:41.380]  不說謊
[00:13:41.380 --> 00:13:44.960]  口中沒有鬼炸的舌頭
[00:13:44.960 --> 00:13:47.260]  清潔的舌頭
[00:13:48.280 --> 00:13:50.580]  即是等於屬靈的敬拜
[00:13:50.580 --> 00:13:52.880]  同心合意的敬拜
[00:13:52.880 --> 00:13:55.700]  或者叫做心靈誠實的敬拜
[00:13:55.700 --> 00:14:00.060]  在西賓雅書這個先知所說的上帝說我要潔淨
[00:14:00.060 --> 00:14:01.340]  我的百姓的舌頭
[00:14:01.340 --> 00:14:03.900]  他能夠同心合意的侍奉
[00:14:03.900 --> 00:14:05.440]  能夠求過我的命
[00:14:05.440 --> 00:14:06.200]  即是
[00:14:06.200 --> 00:14:08.000]  逆轉了
[00:14:08.000 --> 00:14:09.540]  巴別塔
[00:14:09.540 --> 00:14:11.060]  故事裏面
[00:14:11.060 --> 00:14:13.360]  那些人就
[00:14:13.360 --> 00:14:14.900]  以為神
[00:14:14.900 --> 00:14:18.240]  於是他們的口音被變亂
[00:14:18.480 --> 00:14:19.520]  他們就被分散
[00:14:19.520 --> 00:14:20.540]  他們不可以
[00:14:20.540 --> 00:14:23.360]  同心合口
[00:14:23.360 --> 00:14:25.660]  敬拜上主
[00:14:25.660 --> 00:14:27.700]  然後
[00:14:27.700 --> 00:14:31.280]  在神的大能當中
[00:14:31.280 --> 00:14:34.100]  在五巡節那裏見到聖靈的降臨
[00:14:34.100 --> 00:14:36.400]  使教會
[00:14:36.400 --> 00:14:39.220]  可以能夠一齊的
[00:14:39.220 --> 00:14:41.520]  在聖靈的降臨之下
[00:14:41.520 --> 00:14:43.840]  聖靈甲子降臨之下我們可以
[00:14:43.840 --> 00:14:45.880]  同心合口的
[00:14:45.880 --> 00:14:47.680]  同心的敬拜上帝
[00:14:48.180 --> 00:14:50.740]  所以清潔的嘴唇代表一個
[00:14:50.740 --> 00:14:51.520]  敬拜
[00:14:51.520 --> 00:14:54.080]  這個敬拜包括了我們的認順
[00:14:54.080 --> 00:14:57.660]  我們每次主的崇拜我們都有
[00:14:57.660 --> 00:14:58.680]  認順
[00:14:58.680 --> 00:15:01.240]  我們要求告
[00:15:01.240 --> 00:15:02.000]  祈禱
[00:15:02.000 --> 00:15:04.300]  同心合意的侍奉
[00:15:04.300 --> 00:15:07.380]  這個加起來
[00:15:07.380 --> 00:15:08.660]  我們要唱詩讚美
[00:15:08.660 --> 00:15:09.940]  這個內容
[00:15:09.940 --> 00:15:11.220]  都是
[00:15:11.220 --> 00:15:13.780]  敬拜的意思
[00:15:13.780 --> 00:15:15.580]  清潔的
[00:15:15.580 --> 00:15:16.600]  嘴唇代表
[00:15:16.600 --> 00:15:17.360]  清潔的
[00:15:17.360 --> 00:15:18.140]  敬拜
[00:15:18.900 --> 00:15:25.040]  他說你們如此侍奉乃是理所當然的羅馬書12章1至2節
[00:15:25.040 --> 00:15:26.320]  很熟悉的經文
[00:15:26.320 --> 00:15:32.460]  你們如此侍奉乃是理所當然的這個理所當然我們都知道是理所當然
[00:15:32.460 --> 00:15:35.540]  我們在祝祭餐在聖餐堂
[00:15:35.540 --> 00:15:38.600]  獻禮文都有說
[00:15:38.600 --> 00:15:41.160]  我們這樣獻上是怎樣的
[00:15:41.160 --> 00:15:42.200]  是應當的
[00:15:42.200 --> 00:15:45.000]  這句是應當的
[00:15:45.000 --> 00:15:46.540]  是理所當然的
[00:15:47.320 --> 00:15:49.620]  這句經文可以
[00:15:49.620 --> 00:15:51.660]  按照原文的意思
[00:15:51.660 --> 00:15:53.220]  你們如此敬拜
[00:15:53.220 --> 00:15:58.060]  乃是理所當然的
[00:15:58.060 --> 00:15:59.860]  屬靈
[00:15:59.860 --> 00:16:04.480]  屬靈就是按照主神的心意
[00:16:04.480 --> 00:16:06.520]  心靈誠實地敬拜
[00:16:06.520 --> 00:16:10.100]  你們如此侍奉乃是理所當然的
[00:16:10.100 --> 00:16:12.660]  所以我們需要有清潔的嘴唇
[00:16:12.660 --> 00:16:14.200]  屬靈的敬拜
[00:16:15.480 --> 00:16:17.540]  神所要求於我們的回應
[00:16:17.540 --> 00:16:19.320]  首先就是這個
[00:16:19.320 --> 00:16:21.620]  屬靈的敬拜
[00:16:21.620 --> 00:16:23.420]  敬拜
[00:16:23.420 --> 00:16:29.300]  聽到主的聲音
[00:16:29.300 --> 00:16:30.840]  你聽不聽到
[00:16:30.840 --> 00:16:31.860]  聲音呢
[00:16:31.860 --> 00:16:39.540]  在這個敬拜的當中
[00:16:39.540 --> 00:16:43.380]  在這個敘事的當中
[00:16:43.380 --> 00:16:44.920]  你
[00:16:46.460 --> 00:16:47.740]  聽到
[00:16:47.740 --> 00:16:49.020]  有聲音
[00:16:49.020 --> 00:16:50.800]  主的聲音
[00:16:50.800 --> 00:16:52.340]  說了
[00:16:52.340 --> 00:16:53.360]  我
[00:16:53.360 --> 00:16:54.900]  可以測驗誰呢
[00:16:54.900 --> 00:16:59.000]  誰肯為我們去呢
[00:16:59.000 --> 00:17:06.160]  有所看見必有所聽見
[00:17:06.160 --> 00:17:08.740]  而這個聲音不是剛才那些
[00:17:08.740 --> 00:17:10.520]  天使
[00:17:10.520 --> 00:17:12.560]  基督派
[00:17:12.820 --> 00:17:16.400]  那些聲音 用大氣喇叭在這邊
[00:17:16.400 --> 00:17:20.240]  啊 聲哉聲哉聲哉那些聲音
[00:17:20.240 --> 00:17:23.820]  突然間那個位置
[00:17:23.820 --> 00:17:26.140]  好像轉換了
[00:17:26.140 --> 00:17:27.660]  本來你是
[00:17:27.660 --> 00:17:31.260]  進了聖殿 看到上帝的威榮
[00:17:31.260 --> 00:17:32.540]  他的偉大
[00:17:32.540 --> 00:17:34.580]  他坐在寶座上面
[00:17:34.580 --> 00:17:35.860]  他的圖
[00:17:35.860 --> 00:17:37.900]  衣裳下擺
[00:17:37.900 --> 00:17:40.980]  充滿著整個聖殿
[00:17:41.240 --> 00:17:43.040]  他的榮光都充滿著聖殿
[00:17:43.040 --> 00:17:45.340]  那個位置
[00:17:45.340 --> 00:17:46.620]  你離開上帝
[00:17:46.620 --> 00:17:47.900]  有多近啊
[00:17:47.900 --> 00:17:49.940]  好遠啊
[00:17:49.940 --> 00:17:52.760]  不是你看不到這個
[00:17:52.760 --> 00:17:54.560]  他充滿著
[00:17:54.560 --> 00:17:56.600]  聖殿這個偉大的場景是不是
[00:17:56.600 --> 00:17:58.400]  但現在呢
[00:17:58.400 --> 00:18:00.440]  主潔淨了他
[00:18:00.440 --> 00:18:05.820]  聽見主的聲音 不是再是這些大喇叭的聲音
[00:18:06.580 --> 00:18:11.960]  有些很奇怪的 他說我可以差遣誰呢 誰肯為我們去呢 那為什麼呢
[00:18:11.960 --> 00:18:14.000]  是兩句說話來的
[00:18:14.000 --> 00:18:16.560]  或者是一句說話的兩方面
[00:18:16.560 --> 00:18:20.140]  你說是不是
[00:18:20.140 --> 00:18:25.780]  上主對彩雅說 彩雅我可以差遣誰呢
[00:18:25.780 --> 00:18:30.380]  不是很合理
[00:18:30.380 --> 00:18:32.940]  如果全個禮拜堂只有你坐在這裡
[00:18:32.940 --> 00:18:33.720]  我在這裡
[00:18:34.480 --> 00:18:38.060]  我說上主要差遣誰 我可以差遣誰
[00:18:38.060 --> 00:18:39.080]  你望左
[00:18:39.080 --> 00:18:40.620]  望右
[00:18:40.620 --> 00:18:42.420]  牧師 我在這裡
[00:18:42.420 --> 00:18:43.960]  你差遣
[00:18:43.960 --> 00:18:46.000]  那個沒有回來的那個
[00:18:46.000 --> 00:18:52.400]  當然啦 你不回來就吃虧了
[00:18:52.400 --> 00:18:53.680]  有事做
[00:18:53.680 --> 00:18:57.000]  那些沒有回來就去做
[00:18:57.000 --> 00:18:59.060]  是不是這樣
[00:18:59.060 --> 00:19:02.640]  不是啊
[00:19:02.900 --> 00:19:05.980]  他聽到上主在這裡討論
[00:19:05.980 --> 00:19:09.820]  我們 為我們 誰肯為我們 誰願為我們
[00:19:09.820 --> 00:19:12.640]  好像是一個內部的溝通
[00:19:12.640 --> 00:19:15.440]  三位一體的上帝的內部的溝通
[00:19:15.440 --> 00:19:18.260]  聖子聖女
[00:19:18.260 --> 00:19:22.620]  或者說那個「我們」是代表上帝
[00:19:22.620 --> 00:19:25.180]  這個「我們」代表上帝是代表了
[00:19:25.180 --> 00:19:26.200]  其實
[00:19:26.200 --> 00:19:29.020]  不是他自己
[00:19:29.020 --> 00:19:31.840]  是代表了他的威榮
[00:19:33.100 --> 00:19:33.880]  這個
[00:19:33.880 --> 00:19:37.200]  神圖上有個講法叫做
[00:19:37.200 --> 00:19:40.020]  Majestic plural
[00:19:40.020 --> 00:19:41.040]  即是眾數
[00:19:41.040 --> 00:19:43.860]  你知道呢
[00:19:43.860 --> 00:19:47.440]  我們的查理斯國王
[00:19:47.440 --> 00:19:50.520]  他叫自己 稱呼自己「波蘭」
[00:19:50.520 --> 00:19:52.560]  現在那個人說什麼波蘭
[00:19:52.560 --> 00:19:53.840]  你叫什麼代名字
[00:19:53.840 --> 00:19:57.160]  你認為這個查理斯
[00:19:57.160 --> 00:19:58.460]  怎麼稱呼自己的
[00:19:58.460 --> 00:19:59.480]  用什麼
[00:19:59.480 --> 00:20:01.780]  代名字稱呼自己的
[00:20:02.300 --> 00:20:03.580]  他不是用「我」的
[00:20:03.580 --> 00:20:05.380]  他用什麼
[00:20:05.380 --> 00:20:08.440]  「朕」
[00:20:08.440 --> 00:20:11.520]  中國電影中的「朕」
[00:20:11.520 --> 00:20:13.320]  英文是說什麼
[00:20:13.320 --> 00:20:15.880]  他發現是用「we」的
[00:20:15.880 --> 00:20:18.680]  英國的皇室
[00:20:18.680 --> 00:20:19.960]  皇帝是「we」
