
[00:00:00.000 --> 00:00:05.320]  於是約拿的大鱷招來耶和華的大怒
[00:02:28.320 --> 00:02:29.320]  你看到前面那個字是什麼
[00:02:29.320 --> 00:02:32.320]  他是下到沉睡之地
[00:02:32.320 --> 00:02:36.320]  沉睡是他下到的終點
[00:02:36.320 --> 00:02:40.320]  沉睡是他躲避逃離耶和華的延伸
[00:02:40.320 --> 00:02:42.320]  你知不知道
[00:02:42.320 --> 00:02:45.320]  什麼叫沉睡
[00:02:45.320 --> 00:02:47.320]  就是躲避耶和華
[00:02:47.320 --> 00:02:50.320]  我不要看見耶和華
[00:02:50.320 --> 00:02:51.320]  我不知道你有沒有這樣的經驗
[00:02:51.320 --> 00:02:53.320]  我們小朋友小時候
[00:02:53.320 --> 00:02:55.320]  經常都要哄他睡覺
[00:02:55.320 --> 00:02:56.320]  睡吧睡吧
[00:02:56.320 --> 00:02:57.320]  你閉上眼睛
[00:02:57.320 --> 00:02:58.320]  接著呢
[00:02:58.320 --> 00:02:59.320]  差不多就這樣
[00:02:59.320 --> 00:03:01.320]  兒子就閉上眼睛
[00:03:01.320 --> 00:03:03.320]  爸爸你看不到我
[00:03:03.320 --> 00:03:05.320]  因為我閉上眼睛
[00:03:05.320 --> 00:03:06.320]  他傻的嗎
[00:03:06.320 --> 00:03:08.320]  你閉上眼睛不代表我看不到你
[00:03:08.320 --> 00:03:10.320]  你看不到我而已
[00:03:10.320 --> 00:03:12.320]  約拿就是這樣一個人
[00:03:12.320 --> 00:03:13.320]  他閉上眼睛
[00:03:13.320 --> 00:03:14.320]  他睡了覺
[00:03:14.320 --> 00:03:17.320]  他當上帝就消失了
[00:03:17.320 --> 00:03:22.320]  其實他沒有辦法逃離上帝
[00:03:22.320 --> 00:03:24.320]  約拿犯惡
[00:03:24.320 --> 00:03:26.320]  因為他的犯惡
[00:03:26.320 --> 00:03:28.320]  他必須要更去沉睡
[00:03:28.320 --> 00:03:30.320]  因為他的犯惡
[00:03:30.320 --> 00:03:32.320]  他要逃跑
[00:03:32.320 --> 00:03:35.320]  躲避耶和華
[00:03:35.320 --> 00:03:37.320]  約拿的犯惡
[00:03:37.320 --> 00:03:39.320]  約拿的躲避
[00:03:39.320 --> 00:03:41.320]  令我想起聖經裏面
[00:03:41.320 --> 00:03:44.320]  另一個躲避上帝的故事
[00:03:44.320 --> 00:03:48.320]  聖經裏面第一個躲避上帝的故事
[00:03:48.320 --> 00:03:50.320]  在哪裏
[00:03:50.320 --> 00:03:54.320]  所有的東西都在伊甸園裏面
[00:03:54.320 --> 00:03:56.320]  《創世紀》第三章第八節這樣說
[00:03:56.320 --> 00:03:58.320]  那人是誰
[00:03:58.320 --> 00:03:59.320]  亞當
[00:03:59.320 --> 00:04:02.320]  亞當犯惡之後聽見耶和華
[00:04:02.320 --> 00:04:05.320]  神在圓中來回行走的聲音
[00:04:05.320 --> 00:04:09.320]  就藏在圓裡的樹木中
[00:04:09.320 --> 00:04:12.320]  他躲避耶和華神的臉
[00:04:12.320 --> 00:04:13.320]  於是怎麼樣
[00:04:13.320 --> 00:04:16.320]  於是耶和華呼喊那人
[00:04:16.320 --> 00:04:19.320]  對他說你在哪裏
[00:04:19.320 --> 00:04:22.320]  亞當亞當你在哪裏
[00:04:22.320 --> 00:04:28.320]  有沒有想過為什麼耶和華要呼喊亞當你在哪裏
[00:04:28.320 --> 00:04:29.320]  很簡單
[00:04:29.320 --> 00:04:31.320]  他生氣了
[00:04:31.320 --> 00:04:33.320]  發火了
[00:04:33.320 --> 00:04:35.320]  抓他出來
[00:04:35.320 --> 00:04:37.320]  然後要處罰他
[00:04:37.320 --> 00:04:39.320]  要詛咒他
[00:04:39.320 --> 00:04:45.320]  如果你留心回去看《創世紀》第三章的時候
[00:04:45.320 --> 00:04:48.320]  你會發覺當上帝找到亞當亞華
[00:04:48.320 --> 00:04:52.320]  讓亞當亞華交代了整件事的來龍去脈之後
[00:04:52.320 --> 00:04:55.320]  上帝開始發言
[00:04:55.320 --> 00:04:59.320]  但他的發言不是詛咒
[00:04:59.320 --> 00:05:05.320]  而是他第一句說話是給了他們一個救贖的應許
[00:05:05.320 --> 00:05:08.320]  當他們解釋了整件事之後
[00:05:08.320 --> 00:05:11.320]  上帝第一句說話是朝向那條蛇
[00:05:11.320 --> 00:05:13.320]  試探人的蛇
[00:05:13.320 --> 00:05:17.320]  說方者撒旦的化身
[00:05:17.320 --> 00:05:20.320]  上帝對著那條蛇這樣說
[00:05:20.320 --> 00:05:23.320]  《創世紀》第三章第十五節這樣說
[00:05:23.320 --> 00:05:25.320]  我要使你的後裔
[00:05:25.320 --> 00:05:29.320]  你這條蛇的後裔和女人的後裔彼此為仇
[00:05:29.320 --> 00:05:31.320]  他要傷你的頭
[00:05:31.320 --> 00:05:34.320]  你要傷他的腳筋
[00:05:34.320 --> 00:05:37.320]  屬不屬這篇聖經
[00:05:37.320 --> 00:05:39.320]  這篇聖經一定有聽過
[00:05:39.320 --> 00:05:42.320]  聖經學者告訴我們
[00:05:42.320 --> 00:05:44.320]  很多聖經學者相信
[00:05:44.320 --> 00:05:49.320]  這是整本聖經裏面第一個福音的宣講
[00:05:49.320 --> 00:05:52.320]  這篇聖經在說什麼
[00:05:52.320 --> 00:05:55.320]  是在說女人將來有一個後裔
[00:05:55.320 --> 00:05:57.320]  不是女人有很多後裔
[00:05:57.320 --> 00:06:00.320]  是女人有一個後裔
[00:06:00.320 --> 00:06:05.320]  她要擊打蛇的頭
[00:06:05.320 --> 00:06:08.320]  但在她擊打蛇的頭當中
[00:06:08.320 --> 00:06:11.320]  她會被蛇所傷
[00:06:11.320 --> 00:06:14.320]  這是十字架的影子
[00:06:14.320 --> 00:06:17.320]  這是說到將來主耶穌基督
[00:06:17.320 --> 00:06:18.320]  祂是女人的後裔
[00:06:18.320 --> 00:06:23.320]  祂要來為失落的人類得到救贖
[00:06:23.320 --> 00:06:25.320]  但在當中祂會被傷
[00:06:25.320 --> 00:06:26.320]  祂沒有死
[00:06:26.320 --> 00:06:28.320]  因為祂第三天從死裡復活
[00:06:28.320 --> 00:06:32.320]  這是福音的影子
[00:06:32.320 --> 00:06:34.320]  第21節
[00:06:34.320 --> 00:06:37.320]  耶和華最後擁收皮
[00:06:37.320 --> 00:06:41.320]  做衣服給亞當和他的妻子穿
[00:06:41.320 --> 00:06:45.320]  你記得在之前他們看到自己赤身露體
[00:06:45.320 --> 00:06:47.320]  於是他們做了很多樹葉來遮蓋
[00:06:47.320 --> 00:06:50.320]  但那些樹葉沒有辦法遮蓋到他們
[00:06:50.320 --> 00:06:52.320]  最後耶和華怎樣做
[00:06:52.320 --> 00:06:53.320]  他做了一個瘦皮
[00:06:53.320 --> 00:06:56.320]  用了瘦皮來布衣服給他們
[00:06:56.320 --> 00:06:57.320]  這是什麼
[00:06:57.320 --> 00:06:58.320]  聖經學者又告訴我們
[00:06:58.320 --> 00:07:03.320]  他們很相信這是另外一個福音的影子
[00:07:03.320 --> 00:07:07.320]  說到歷史上第一個贖罪祭
[00:07:07.320 --> 00:07:09.320]  要流血的
[00:07:09.320 --> 00:07:10.320]  殺了一個動物的
[00:07:10.320 --> 00:07:13.320]  於是有皮穿上衣服
[00:07:13.320 --> 00:07:14.320]  指向主耶穌基督
[00:07:14.320 --> 00:07:16.320]  因為主耶穌基督的補血
[00:07:16.320 --> 00:07:19.320]  今天我們可以穿上衣袍
[00:07:19.320 --> 00:07:21.320]  所以中國人的義字很有意思
[00:07:21.320 --> 00:07:23.320]  楊枝底下一個我
[00:07:23.320 --> 00:07:25.320]  是因為被殺的羔羊
[00:07:25.320 --> 00:07:26.320]  因為待罪的羔羊
[00:07:26.320 --> 00:07:32.320]  於是我們有公義的衣袍
[00:07:32.320 --> 00:07:37.320]  亞當犯惡
[00:07:37.320 --> 00:07:39.320]  上帝呼喚亞當
[00:07:39.320 --> 00:07:41.320]  不是要處罰他
[00:07:41.320 --> 00:07:42.320]  不是要處死他
[00:07:42.320 --> 00:07:46.320]  是要告訴他只要亞當回轉的時候
[00:07:46.320 --> 00:07:51.320]  上帝已經為他預備了救贖
[00:07:51.320 --> 00:07:56.320]  上帝呼召亞當是一個愛的呼召
[00:07:56.320 --> 00:08:02.320]  現在你將創世紀帶回到若拿的故事裏
[00:08:02.320 --> 00:08:04.320]  上帝來了
[00:08:04.320 --> 00:08:06.320]  船長到那裏
[00:08:06.320 --> 00:08:09.320]  當若拿沉睡的時候
[00:08:09.320 --> 00:08:11.320]  船長到他那裏對他說
[00:08:11.320 --> 00:08:14.320]  你怎樣還在沉睡呢
[00:08:14.320 --> 00:08:16.320]  起來
[00:08:16.320 --> 00:08:19.320]  之前有誰叫他起來
[00:08:19.320 --> 00:08:20.320]  是上帝
[00:08:20.320 --> 00:08:21.320]  求告你的神明
[00:08:21.320 --> 00:08:24.320]  或者神明會顧念我們
[00:08:24.320 --> 00:08:26.320]  使我們不致滅亡
[00:08:26.320 --> 00:08:32.320]  誰在呼叫若拿
[00:08:32.320 --> 00:08:33.320]  就是船長
[00:08:33.320 --> 00:08:35.320]  再問多一次
[00:08:35.320 --> 00:08:37.320]  誰在呼叫若拿
[00:08:37.320 --> 00:08:42.320]  你有沒有想過其實呼叫若拿的不是船長
[00:08:42.320 --> 00:08:44.320]  是耶和華
[00:08:44.320 --> 00:08:48.320]  有沒有想過是上帝通過船長的聲音
[00:08:48.320 --> 00:08:53.320]  在呼叫沉睡的若拿
[00:08:53.320 --> 00:08:55.320]  叫他起來
[00:08:55.320 --> 00:09:01.320]  你記得在文素記第22章裏有一個巴勒巴蘭的故事
[00:09:01.320 --> 00:09:04.320]  誰跟巴蘭說話
[00:09:04.320 --> 00:09:06.320]  是那隻驢
[00:09:06.320 --> 00:09:09.320]  如果上帝可以通過那隻驢
[00:09:09.320 --> 00:09:10.320]  生畜
[00:09:10.320 --> 00:09:11.320]  跟先知說話
[00:09:11.320 --> 00:09:15.320]  你猜上帝可不可以通過船長跟他說話
[00:09:15.320 --> 00:09:16.320]  當然可以
[00:09:16.320 --> 00:09:19.320]  這是上帝愛的呼喚
[00:09:19.320 --> 00:09:21.320]  起身啊若拿
[00:09:21.320 --> 00:09:23.320]  起身啊起身啊
[00:09:23.320 --> 00:09:24.320]  起來求告你的神明
[00:09:24.320 --> 00:09:26.320]  若拿的神明是誰
[00:09:26.320 --> 00:09:28.320]  求告若拿的神明是耶和華
[00:09:28.320 --> 00:09:30.320]  求告起身
[00:09:30.320 --> 00:09:31.320]  求告我
[00:09:31.320 --> 00:09:34.320]  求告耶和華
[00:09:34.320 --> 00:09:38.320]  船長說或許神明會顧念你
[00:09:38.320 --> 00:09:42.320]  但是若拿應該知道如果他求告的不是其他的神明
[00:09:42.320 --> 00:09:43.320]  是耶和華的時候
[00:09:43.320 --> 00:09:47.320]  耶和華必定顧念你們
[00:09:47.320 --> 00:09:50.320]  耶和華必定使你不知滅亡
[00:09:50.320 --> 00:09:51.320]  為什麼
[00:09:51.320 --> 00:09:52.320]  因為他是一個先知
[00:09:52.320 --> 00:09:54.320]  他熟讀舊約聖經
[00:09:54.320 --> 00:09:58.320]  他知道創世紀裏面的應許
[00:09:58.320 --> 00:10:01.320]  上帝在呼叫他起來啊若拿
[00:10:01.320 --> 00:10:03.320]  起來啊若拿
[00:10:03.320 --> 00:10:06.320]  若拿有沒有起來
[00:10:06.320 --> 00:10:07.320]  我估計沒有
[00:10:07.320 --> 00:10:09.320]  如果我今天拍一套戲
[00:10:09.320 --> 00:10:11.320]  船長叫了他幾聲
[00:10:11.320 --> 00:10:12.320]  結果沒辦法走了
[00:10:12.320 --> 00:10:13.320]  因為若拿不肯起來
[00:10:13.320 --> 00:10:15.320]  他假裝不起來
[00:10:15.320 --> 00:10:16.320]  於是怎樣呢
[00:10:16.320 --> 00:10:18.320]  於是上帝再追
[00:10:18.320 --> 00:10:20.320]  第七節
[00:10:20.320 --> 00:10:21.320]  船上的人彼此說
[00:10:21.320 --> 00:10:23.320]  來吧我們來抽籤
[00:10:23.320 --> 00:10:26.320]  看看這災難臨到我們是因誰的緣故
[00:10:26.320 --> 00:10:27.320]  於是他們抽籤
[00:10:27.320 --> 00:10:30.320]  抽籤就到了若拿
[00:10:30.320 --> 00:10:34.320]  我想問一下你若拿中獎是因為什麼呢
[00:10:34.320 --> 00:10:37.320]  巧合
[00:10:37.320 --> 00:10:40.320]  還是耶和華的安排
[00:10:40.320 --> 00:10:42.320]  當然是耶和華的安排
[00:10:42.320 --> 00:10:44.320]  他哪有這麼幸運
[00:10:44.320 --> 00:10:49.320]  為什麼耶和華要安排若拿抽中獎
[00:10:49.320 --> 00:10:51.320]  抽到那些籤
[00:10:51.320 --> 00:10:54.320]  因為耶和華要逼他起來
[00:10:54.320 --> 00:10:55.320]  你可不可以想像
[00:10:55.320 --> 00:10:57.320]  如果我今天拍一套戲的時候
[00:10:57.320 --> 00:10:58.320]  船長走了
[00:10:58.320 --> 00:10:59.320]  然後大家去抽籤
[00:10:59.320 --> 00:11:01.320]  一抽到若拿
[00:11:01.320 --> 00:11:02.320]  那怎麼辦
[00:11:02.320 --> 00:11:03.320]  全部人一窩蜂來
[00:11:03.320 --> 00:11:04.320]  你睡不睡覺
[00:11:04.320 --> 00:11:05.320]  我都要弄醒你
[00:11:05.320 --> 00:11:09.320]  於是若拿逼著要起來
[00:11:09.320 --> 00:11:10.320]  他將若拿
[00:11:10.320 --> 00:11:12.320]  甦醒了若拿
[00:11:12.320 --> 00:11:14.320]  接著他們對若拿說
[00:11:14.320 --> 00:11:17.320]  這災難臨到我們是因誰的緣故
[00:11:17.320 --> 00:11:19.320]  你是做什麼行業
[00:11:19.320 --> 00:11:20.320]  從哪裡來
[00:11:20.320 --> 00:11:22.320]  去哪個國家
[00:11:22.320 --> 00:11:23.320]  你是哪個國家
[00:11:23.320 --> 00:11:25.320]  屬哪一族的人
[00:11:25.320 --> 00:11:28.320]  這一節表面上是他們在審問若拿
[00:11:28.320 --> 00:11:33.320]  其實是耶和華在創造一個新的機會
[00:11:33.320 --> 00:11:37.320]  讓若拿去思想一下他自己的身份
[00:11:37.320 --> 00:11:39.320]  你明白嗎
[00:11:39.320 --> 00:11:41.320]  是耶和華給他一些思想
[00:11:41.320 --> 00:11:44.320]  自我反省的空間
[00:11:44.320 --> 00:11:46.320]  讓他深思
[00:11:46.320 --> 00:11:47.320]  曾幾何時
[00:11:47.320 --> 00:11:50.320]  他在耶和華的恩典的約當中
[00:11:50.320 --> 00:11:53.320]  他的身份是何等尊貴
[00:11:53.320 --> 00:11:55.320]  耶和華是想通過這些問題
[00:11:55.320 --> 00:11:58.320]  叫他回轉給多次機會他回轉
[00:11:58.320 --> 00:12:00.320]  於是若拿回答說
[00:12:00.320 --> 00:12:02.320]  我是希伯來人
[00:12:02.320 --> 00:12:03.320]  我是敬畏耶和華
[00:12:03.320 --> 00:12:04.320]  天上的神
[00:12:04.320 --> 00:12:07.320]  我創造了滄海和陸地
[00:12:07.320 --> 00:12:09.320]  他創造了滄海和陸地
[00:12:09.320 --> 00:12:12.320]  若拿說我是希伯來人
[00:12:12.320 --> 00:12:13.320]  是的
[00:12:13.320 --> 00:12:15.320]  上帝是天上的神
[00:12:15.320 --> 00:12:16.320]  他創造了滄海和陸地
[00:12:16.320 --> 00:12:17.320]  都是對的
[00:12:17.320 --> 00:12:19.320]  接著中間他夾插了一樣東西
[00:12:19.320 --> 00:12:21.320]  他說我是敬畏耶和華
[00:12:21.320 --> 00:12:22.320]  我請問你
[00:12:22.320 --> 00:12:24.320]  他有沒有敬畏耶和華
[00:12:24.320 --> 00:12:26.320]  他沒有
[00:12:26.320 --> 00:12:28.320]  因為他一直在這個故事裏面
[00:12:28.320 --> 00:12:29.320]  他在躲避
[00:12:29.320 --> 00:12:31.320]  他在逃跑耶和華
[00:12:31.320 --> 00:12:33.320]  他可以說
[00:12:33.320 --> 00:12:35.320]  我曾經敬畏耶和華
[00:12:35.320 --> 00:12:38.320]  我應當敬畏耶和華
[00:12:38.320 --> 00:12:42.320]  但我已經不再敬畏耶和華
[00:12:42.320 --> 00:12:44.320]  於是我在逃跑
[00:12:44.320 --> 00:12:45.320]  如果你是若拿
[00:12:45.320 --> 00:12:47.320]  你有少少良知的話
[00:12:47.320 --> 00:12:48.320]  在這個時候
[00:12:48.320 --> 00:12:49.320]  你自己心知肚明
[00:12:49.320 --> 00:12:50.320]  你應該怎樣做
[00:12:50.320 --> 00:12:52.320]  你應該回轉
[00:12:52.320 --> 00:12:54.320]  若拿可以回轉
[00:12:54.320 --> 00:12:56.320]  若索雅應該回轉
[00:12:56.320 --> 00:12:58.320]  但若拿有沒有回轉
[00:12:58.320 --> 00:13:00.320]  沒有
[00:13:00.320 --> 00:13:02.320]  若拿沒有回轉
[00:13:02.320 --> 00:13:03.320]  他不要回轉
[00:13:03.320 --> 00:13:06.320]  他不懼怕耶和華
[00:13:06.320 --> 00:13:08.320]  他不敬畏耶和華
[00:13:08.320 --> 00:13:10.320]  相反那些水手
[00:13:10.320 --> 00:13:12.320]  船上的所有人
[00:13:12.320 --> 00:13:14.320]  那些人就大大懼怕
[00:13:14.320 --> 00:13:15.320]  因為若拿
[00:13:15.320 --> 00:13:18.320]  他們已經知道若拿在躲避耶和華
[00:13:18.320 --> 00:13:20.320]  若拿再次
[00:13:20.320 --> 00:13:22.320]  在別人的相比之下
[00:13:22.320 --> 00:13:24.320]  越來越低
[00:13:24.320 --> 00:13:26.320]  但這些人知道若拿
[00:13:26.320 --> 00:13:28.320]  是一個先知
[00:13:28.320 --> 00:13:30.320]  於是他們問他
[00:13:30.320 --> 00:13:33.320]  怎樣去解決他們現在的問題
[00:13:33.320 --> 00:13:34.320]  第十一節
[00:13:34.320 --> 00:13:36.320]  我們開始進入整個故事的高峰
[00:13:36.320 --> 00:13:39.320]  我們當向你做什麼
[00:13:39.320 --> 00:13:43.320]  才能使海浪平靜呢
[00:13:43.320 --> 00:13:46.320]  我們當向你做什麼
[00:13:46.320 --> 00:13:48.320]  才能使海浪平靜呢
[00:13:48.320 --> 00:13:49.320]  若拿的答案是這樣
[00:13:49.320 --> 00:13:53.320]  他說你們把我抬起來
[00:13:53.320 --> 00:13:55.320]  拋進海裡
[00:13:55.320 --> 00:13:58.320]  海就會平靜了
[00:13:58.320 --> 00:14:01.320]  我知道你們遭遇這大風浪
[00:14:01.320 --> 00:14:03.320]  是我的緣故
[00:14:03.320 --> 00:14:05.320]  我們中國人有句說話說
[00:14:05.320 --> 00:14:07.320]  解鈴還須繫鈴人
[00:14:07.320 --> 00:14:10.320]  既然這個風浪是因若拿起
[00:14:10.320 --> 00:14:14.320]  那也是唯一的解決方法
[00:14:14.320 --> 00:14:17.320]  就是讓若拿出來擺平這件事
[00:14:17.320 --> 00:14:20.320]  若拿說你把我抬起來
[00:14:20.320 --> 00:14:21.320]  拋進海裡
[00:14:21.320 --> 00:14:24.320]  海就會平靜
[00:14:24.320 --> 00:14:26.320]  我問你第一個問題
[00:14:26.320 --> 00:14:29.320]  他答得對不對
[00:14:29.320 --> 00:14:31.320]  他答得對
[00:14:31.320 --> 00:14:34.320]  我再問你第二個問題
[00:14:34.320 --> 00:14:35.320]  除了這個辦法
[00:14:35.320 --> 00:14:37.320]  有沒有第二個辦法
[00:14:37.320 --> 00:14:42.320]  有沒有第二個辦法可以令海浪平靜
[00:14:42.320 --> 00:14:45.320]  還是這是唯一的方法
[00:14:45.320 --> 00:14:48.320]  答案就是有第二個方法
[00:14:48.320 --> 00:14:50.320]  第二個方法是什麼
[00:14:50.320 --> 00:14:53.320]  第二個方法就是若拿回轉
[00:14:53.320 --> 00:14:57.320]  若拿回轉求告耶和華
[00:14:57.320 --> 00:15:00.320]  你記得創世紀已經說了
[00:15:00.320 --> 00:15:03.320]  只要他回轉
[00:15:03.320 --> 00:15:06.320]  贖罪制包在誰身上
[00:15:06.320 --> 00:15:08.320]  上帝包了
[00:15:08.320 --> 00:15:10.320]  若拿不用死
[00:15:10.320 --> 00:15:13.320]  上帝已經為他預備了救贖
[00:15:13.320 --> 00:15:15.320]  為他預備了完美的贖罪制
[00:15:15.320 --> 00:15:18.320]  這個完美的贖罪制的補血
[00:15:18.320 --> 00:15:22.320]  可以為我們得到平安
[00:15:22.320 --> 00:15:23.320]  若拿是一個善智
[00:15:23.320 --> 00:15:24.320]  他聰明
[00:15:24.320 --> 00:15:27.320]  他知道這件事
[00:15:27.320 --> 00:15:29.320]  他不只是一條路可以走
[00:15:29.320 --> 00:15:31.320]  他有兩條路可以走
[00:15:31.320 --> 00:15:36.320]  但是若拿寧死不屈
[00:15:36.320 --> 00:15:41.320]  他寧願自己死都不回轉
[00:15:41.320 --> 00:15:43.320]  真是壞人
[00:15:43.320 --> 00:15:46.320]  他連自己的生命都不珍惜
[00:15:46.320 --> 00:15:49.320]  但是竟然有其他人珍惜他的生命
[00:15:49.320 --> 00:15:51.320]  雖然他說出了答案
[00:15:51.320 --> 00:15:54.320]  但是那些人在船上的人
[00:15:54.320 --> 00:15:58.320]  他竭力希望把船回到陸地
[00:15:58.320 --> 00:16:02.320]  因為他不想若拿死
[00:16:02.320 --> 00:16:04.320]  甚至如果你看更深一層的時候
[00:16:04.320 --> 00:16:05.320]  整個故事
[00:16:05.320 --> 00:16:06.320]  整個若拿說話
[00:16:06.320 --> 00:16:10.320]  告訴你究竟誰在憐惜若拿
[00:16:10.320 --> 00:16:13.320]  是耶和華
[00:16:13.320 --> 00:16:16.320]  耶和華憐惜若拿
[00:16:16.320 --> 00:16:19.320]  如果我們一個蒼蠅拍下去
[00:16:19.320 --> 00:16:21.320]  他就死了
[00:16:21.320 --> 00:16:24.320]  但是耶和華興起大浪
[00:16:24.320 --> 00:16:29.320]  為了呼喊若拿你在哪裡
[00:16:29.320 --> 00:16:35.320]  耶和華用船長去呼喊沉睡的起來
[00:16:35.320 --> 00:16:39.320]  耶和華用他抽籤去呼喊醒醒他
[00:16:39.320 --> 00:16:41.320]  耶和華問他那些問題
[00:16:41.320 --> 00:16:43.320]  為了要他悔改
[00:16:43.320 --> 00:16:46.320]  誰在珍惜若拿的生命
[00:16:46.320 --> 00:16:48.320]  是耶和華
[00:16:48.320 --> 00:16:55.320]  耶和華不要他死在黑暗
[00:16:55.320 --> 00:16:58.320]  罪惡的深淵裡
[00:16:58.320 --> 00:17:00.320]  但是若拿寧死不屈
[00:17:00.320 --> 00:17:02.320]  於是最後沒辦法了
[00:17:02.320 --> 00:17:05.320]  那些人再求高耶和華
[00:17:05.320 --> 00:17:10.320]  求耶和華不要將這個人的血歸到我們身上
[00:17:10.320 --> 00:17:15.320]  於是他們就將若拿抬起來
[00:17:15.320 --> 00:17:17.320]  拋進海裡
[00:17:17.320 --> 00:17:21.320]  海的狂浪就平息了
[00:17:21.320 --> 00:17:24.320]  那些人就大大的懼怕耶和華
[00:17:24.320 --> 00:17:25.320]  向耶和華獻祭許願
[00:17:25.320 --> 00:17:27.320]  他們大大的懼怕耶和華
[00:17:27.320 --> 00:17:28.320]  因為他們真的知道
[00:17:28.320 --> 00:17:33.320]  原來耶和華真的創造天與地與海的真神
[00:17:33.320 --> 00:17:35.320]  他們很害怕
[00:17:35.320 --> 00:17:37.320]  他的大能力
[00:17:37.320 --> 00:17:41.320]  這裡說他們將若拿扔到海裡
[00:17:41.320 --> 00:17:45.320]  狂浪就平息了
[00:17:45.320 --> 00:17:48.320]  波濤洶湧的大海
[00:17:48.320 --> 00:17:54.320]  代表了聖潔的上帝對罪惡
[00:17:54.320 --> 00:17:58.320]  對叛亂的人的憤怒
[00:17:58.320 --> 00:18:00.320]  血債血償
[00:18:00.320 --> 00:18:02.320]  罪債命償
[00:18:02.320 --> 00:18:04.320]  希伯來書9章22節說
[00:18:04.320 --> 00:18:09.320]  若不流血 罪就不得赦免
[00:18:09.320 --> 00:18:12.320]  於是上帝將若拿
[00:18:12.320 --> 00:18:14.320]  這個大罪人
[00:18:14.320 --> 00:18:17.320]  扔到海裡
[00:18:17.320 --> 00:18:20.320]  當若拿思沉大海之時
[00:18:20.320 --> 00:18:25.320]  也是風浪平息之際
[00:18:25.320 --> 00:18:30.320]  當若拿思沉大海之時
[00:18:30.320 --> 00:18:35.320]  也是風平浪靜之際
[00:18:35.320 --> 00:18:38.320]  是不是?
[00:18:38.320 --> 00:18:42.320]  是不是當若拿沉到海底
[00:18:42.320 --> 00:18:47.320]  當他的血流在海底
[00:18:47.320 --> 00:18:50.320]  在那一刻
[00:18:50.320 --> 00:18:53.320]  這個巨浪就平息了
