
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹們主內平安
[00:03:48.000 --> 00:03:50.000]  他就真情流露
[00:03:50.000 --> 00:03:54.000]  他就很急迫的跟耶穌說
[00:03:54.000 --> 00:03:57.000]  主啊!萬不可如此!
[00:03:57.000 --> 00:04:00.000]  他很急切的跟耶穌說
[00:04:00.000 --> 00:04:05.000]  主啊!萬不可已!
[00:04:05.000 --> 00:04:08.000]  這是和合本的翻譯
[00:04:08.000 --> 00:04:10.000]  這是和合本的翻譯
[00:04:10.000 --> 00:04:12.000]  新義本裡說呢?
[00:04:12.000 --> 00:04:15.000]  新義本裡說呢?
[00:04:15.000 --> 00:04:18.000]  主啊!千萬不可這樣!
[00:04:18.000 --> 00:04:22.000]  主啊!千萬不可這樣!
[00:04:22.000 --> 00:04:24.000]  新漢語義本裡呢?
[00:04:24.000 --> 00:04:27.000]  新漢語義本裡呢?
[00:04:27.000 --> 00:04:30.000]  主啊!絕對不能這樣!
[00:04:30.000 --> 00:04:34.000]  主啊!絕對不能這樣!
[00:04:34.000 --> 00:04:38.000]  你看這三個義本的翻譯是差不多的
[00:04:38.000 --> 00:04:41.000]  你看這三個義本的翻譯是差不多的
[00:04:41.000 --> 00:04:46.000]  但是它的原文按照最簡單的直譯來說
[00:04:46.000 --> 00:04:51.000]  但是它的原文按照最簡單的直譯來說
[00:04:51.000 --> 00:04:55.000]  它的意思是「願神寬恕你」
[00:04:55.000 --> 00:04:58.000]  它的意思是「願神寬恕你」
[00:04:58.000 --> 00:05:01.000]  「願神施恩於你」
[00:05:01.000 --> 00:05:03.000]  「願神施恩於你」
[00:05:03.000 --> 00:05:06.000]  「願神向你發慈悲」
[00:05:06.000 --> 00:05:08.000]  「願神向你發慈悲」
[00:05:08.000 --> 00:05:11.000]  差不多是這個意思
[00:05:11.000 --> 00:05:13.000]  差不多是這個意思
[00:05:13.000 --> 00:05:20.000]  你可以看到彼得其實是很堅定地站在耶穌一邊
[00:05:20.000 --> 00:05:26.000]  你可以看到彼得其實是很堅定地站在耶穌一邊
[00:05:26.000 --> 00:05:35.000]  但是這就表現了彼得他不真明白基督的意義所在
[00:05:35.000 --> 00:05:43.000]  但是這就表現了彼得他不真明白基督的意義所在
[00:05:43.000 --> 00:05:51.000]  所以你看彼得他覺得21節裡耶穌說的那些話太可怕了
[00:05:51.000 --> 00:05:59.000]  所以你看到彼得他覺得在21節裡耶穌說的話太可怕了
[00:05:59.000 --> 00:06:02.000]  從私人感情上說
[00:06:02.000 --> 00:06:04.000]  從私人感情上說
[00:06:04.000 --> 00:06:08.000]  彼得作為耶穌的門徒、朋友
[00:06:08.000 --> 00:06:12.000]  彼得作為耶穌的朋友、門徒
[00:06:12.000 --> 00:06:17.000]  他可不想自己的老師遭遇那樣的事情
[00:06:17.000 --> 00:06:21.000]  他不希望自己的老師遭遇那樣的事情
[00:06:21.000 --> 00:06:23.000]  這是一種真情實感
[00:06:23.000 --> 00:06:26.000]  這是一種真情實感
[00:06:26.000 --> 00:06:31.000]  就如同我們要是聽見咱們的家人朋友說出類似的話
[00:06:31.000 --> 00:06:37.000]  就如同我們要是聽見咱們的家人朋友說出類似的話
[00:06:37.000 --> 00:06:40.000]  我們也會像彼得一樣的反應
[00:06:40.000 --> 00:06:45.000]  我們也會像彼得一樣的反應
[00:06:45.000 --> 00:06:48.000]  千萬不要發生這種事
[00:06:48.000 --> 00:06:51.000]  千萬不要發生這種事
[00:06:51.000 --> 00:06:54.000]  所以這是很正常的
[00:06:54.000 --> 00:06:57.000]  所以這是很正常的
[00:06:57.000 --> 00:07:01.000]  另外一個角度呢?
[00:07:01.000 --> 00:07:03.000]  另外一個角度呢?
[00:07:03.000 --> 00:07:08.000]  我剛剛說完你是基督、你是彌賽亞、你是救主
[00:07:08.000 --> 00:07:14.000]  我剛剛說完你是基督、你是彌賽亞、你是救主
[00:07:14.000 --> 00:07:21.000]  從以色列人、猶太人當時的彌賽亞觀念上來說
[00:07:21.000 --> 00:07:26.000]  從以色列人、猶太人當時的彌賽亞觀念上來說
[00:07:26.000 --> 00:07:32.000]  民族的救主不該淪落到如此境地
[00:07:32.000 --> 00:07:37.000]  民族的救主不該淪落到如此境地
[00:07:37.000 --> 00:07:42.000]  怎麼能夠說我們盼了幾百年的彌賽亞
[00:07:42.000 --> 00:07:44.000]  竟然要受害要死呢?
[00:07:44.000 --> 00:07:48.000]  怎麼能夠說我們盼望了幾百年的彌賽亞
[00:07:48.000 --> 00:07:52.000]  竟然要受害要死呢?
[00:07:52.000 --> 00:07:57.000]  他本應該是把我們的國家和民族推上新高峰的一個人
[00:07:57.000 --> 00:08:03.000]  他本應該是把我們的國家和民族推上新高峰的一個人
[00:08:03.000 --> 00:08:10.000]  就好像舊約裡有很多形容彌賽亞的段落
[00:08:10.000 --> 00:08:16.000]  就好像舊約裡有很多形容彌賽亞的段落
[00:08:16.000 --> 00:08:19.000]  都是顯得很光輝很偉大的
[00:08:19.000 --> 00:08:22.000]  都是顯得很光輝很偉大的
[00:08:22.000 --> 00:08:25.000]  那是令人歡呼雀躍
[00:08:25.000 --> 00:08:28.000]  那是令人歡呼雀躍
[00:08:28.000 --> 00:08:34.000]  但是人的心思把這些理解得太狹窄
[00:08:34.000 --> 00:08:39.000]  但是人的心思把這些理解得太狹窄了
[00:08:39.000 --> 00:08:44.000]  他們想著就是那種世間的那些君王
[00:08:44.000 --> 00:08:49.000]  他們想著就是那種世間的那種君王
[00:08:49.000 --> 00:08:52.000]  那些政治、軍事上的那些領袖
[00:08:52.000 --> 00:08:56.000]  那些政治、軍事上的那些領袖
[00:08:56.000 --> 00:08:59.000]  能夠推翻羅馬的統治
[00:08:59.000 --> 00:09:03.000]  帶領以色列人能夠重新自主自立
[00:09:03.000 --> 00:09:05.000]  可以推翻羅馬的統治
[00:09:05.000 --> 00:09:09.000]  帶領以色列人可以自主自治
[00:09:09.000 --> 00:09:14.000]  而且能夠主持正統的宗教
[00:09:14.000 --> 00:09:18.000]  而且能夠主持正統的宗教
[00:09:18.000 --> 00:09:24.000]  讓猶太民族能夠在當時的環境中揚眉吐氣
[00:09:24.000 --> 00:09:30.000]  讓猶太民族在當時的情況中可以揚眉吐氣
[00:09:30.000 --> 00:09:35.000]  甚至好像傳說中的舊約記載中的
[00:09:35.000 --> 00:09:38.000]  那樣的大衛王有那樣的功績
[00:09:38.000 --> 00:09:44.000]  甚至好像傳說中的舊約記載的
[00:09:44.000 --> 00:09:47.000]  那樣的大衛王有那樣的功績
[00:09:47.000 --> 00:09:51.000]  甚至要比他還要光輝、還要偉大
[00:09:51.000 --> 00:09:56.000]  甚至要比他還要光輝、還要偉大
[00:09:56.000 --> 00:10:01.000]  但是他們卻忽略了更多受苦的那樣的寓言
[00:10:01.000 --> 00:10:06.000]  但是他們卻忽略了更多的受苦的那樣的寓言
[00:10:06.000 --> 00:10:09.000]  因為那些不令人振奮
[00:10:09.000 --> 00:10:12.000]  因為那些不令人振奮
[00:10:12.000 --> 00:10:16.000]  人的心思不喜歡那樣的東西
[00:10:16.000 --> 00:10:20.000]  人的心思不喜歡那樣的東西
[00:10:20.000 --> 00:10:26.000]  就好像我們如果在一直期待著這麼一個英雄人物
[00:10:26.000 --> 00:10:27.000]  就好像我們這樣
[00:10:27.000 --> 00:10:32.000]  如果我們一直這樣期待著有這樣的一位英雄人物
[00:10:32.000 --> 00:10:36.000]  終於他出現了
[00:10:36.000 --> 00:10:41.000]  但是他似乎什麼光輝偉大的事情都沒做
[00:10:41.000 --> 00:10:46.000]  但是他任何光輝偉大的事情都沒做
[00:10:46.000 --> 00:10:53.000]  跟被對立的勢力竟然能夠讓他受害甚至死亡
[00:10:53.000 --> 00:10:59.000]  被對立的勢力竟然能夠讓他受害甚至死亡
[00:10:59.000 --> 00:11:03.000]  那他怎麼像是一個救主呢?
[00:11:03.000 --> 00:11:07.000]  那他怎麼像是一個救主呢?
[00:11:07.000 --> 00:11:10.000]  沒有辦法讓人接受這樣的一個彌賽亞
[00:11:10.000 --> 00:11:14.000]  沒有辦法讓人接受這樣的一個彌賽亞
[00:11:14.000 --> 00:11:18.000]  那你想想彼得聽見耶穌這麼說
[00:11:18.000 --> 00:11:23.000]  你想想彼得聽見耶穌這麼說
[00:11:23.000 --> 00:11:26.000]  那他一定是很震驚
[00:11:26.000 --> 00:11:28.000]  他一定是很震驚
[00:11:28.000 --> 00:11:30.000]  甚至可能有點幻滅
[00:11:30.000 --> 00:11:34.000]  甚至可能有點幻滅
[00:11:34.000 --> 00:11:38.000]  所以他就馬上脫口而出
[00:11:38.000 --> 00:11:41.000]  所以他就馬上脫口而出
[00:11:41.000 --> 00:11:43.000]  絕對不能發生那種事
[00:11:43.000 --> 00:11:47.000]  絕對不能發生那種事
[00:11:47.000 --> 00:11:51.000]  所以他從私人感情和他的彌賽亞觀念上
[00:11:51.000 --> 00:11:54.000]  兩方面他都拒絕這種情況
[00:11:54.000 --> 00:11:59.000]  所以他從私人感情和他的彌賽亞觀念上
[00:11:59.000 --> 00:12:05.000]  兩方面他都拒絕這種情況
[00:12:05.000 --> 00:12:09.000]  但是他不知道的
[00:12:09.000 --> 00:12:12.000]  但是他不知道的
[00:12:12.000 --> 00:12:16.000]  基督的意義恰恰在於受苦
[00:12:16.000 --> 00:12:21.000]  基督的意義恰恰在於受苦
[00:12:21.000 --> 00:12:25.000]  基督的受苦是一種經歷
[00:12:25.000 --> 00:12:27.000]  更是一種表達
[00:12:27.000 --> 00:12:32.000]  更是一種表達
[00:12:32.000 --> 00:12:38.000]  因為天父上帝情願他經歷那所有的一切
[00:12:38.000 --> 00:12:43.000]  因為天父上帝情願他經歷那一切
[00:12:43.000 --> 00:12:46.000]  而主耶穌祂也順服著旨意
[00:12:46.000 --> 00:12:52.000]  而主耶穌祂也順服著旨意
[00:12:52.000 --> 00:12:56.000]  天父上帝的旨意在他的生命中體現
[00:12:56.000 --> 00:13:01.000]  天父上帝的旨意在他的生命當中體現
[00:13:01.000 --> 00:13:08.000]  那你說他是要補上這一個功課那樣去經歷嗎?
[00:13:08.000 --> 00:13:12.000]  你說他是要補上這個功課那樣去經歷嗎?
[00:13:12.000 --> 00:13:15.000]  這種好像被動的完成任務
[00:13:15.000 --> 00:13:18.000]  這種好像被動的完成任務
[00:13:18.000 --> 00:13:19.000]  不是這樣
[00:13:19.000 --> 00:13:21.000]  並不是這樣的
[00:13:21.000 --> 00:13:23.000]  他的這種經歷是在表達
[00:13:23.000 --> 00:13:27.000]  他的這種經歷是在表達
[00:13:27.000 --> 00:13:32.000]  他在表達著他來到世間
[00:13:32.000 --> 00:13:35.000]  他在表達著他來到世間
[00:13:35.000 --> 00:13:40.000]  對世間的苦難他是有同感的
[00:13:40.000 --> 00:13:43.000]  對世間的苦難他是有同感的
[00:13:43.000 --> 00:13:46.000]  他與受苦的人相認同
[00:13:46.000 --> 00:13:50.000]  他與受苦的人相認同
[00:13:50.000 --> 00:13:54.000]  他受苦揭示了這世界的惡
[00:13:54.000 --> 00:13:57.000]  他受苦揭示了這個世界的惡
[00:13:57.000 --> 00:13:59.000]  和人的罪
[00:13:59.000 --> 00:14:01.000]  和人的罪
[00:14:01.000 --> 00:14:05.000]  他被殺讓我們能夠看到
[00:14:05.000 --> 00:14:09.000]  人類在死亡面前的弱小和無助
[00:14:09.000 --> 00:14:11.000]  他的被殺令我們可以看到
[00:14:11.000 --> 00:14:17.000]  人類在死亡面前的弱小和無助
[00:14:17.000 --> 00:14:21.000]  他的死亡讓我們能夠看到
[00:14:21.000 --> 00:14:26.000]  我們其實人類每一個能逃過的一個必然結局
[00:14:26.000 --> 00:14:28.000]  他的死亡令我們看到
[00:14:28.000 --> 00:14:33.000]  人類沒有一個人可以避免的一個必然的結局
[00:14:33.000 --> 00:14:37.000]  他的受苦跟死就是在這樣表達著
[00:14:37.000 --> 00:14:42.000]  他的受苦跟死就是在這樣表達著
[00:14:42.000 --> 00:14:44.000]  感謝讚美神
[00:14:44.000 --> 00:14:46.000]  感謝讚美神
[00:14:46.000 --> 00:14:48.000]  最後他的復活
[00:14:48.000 --> 00:14:50.000]  最後他的復活
[00:14:50.000 --> 00:14:53.000]  他讓我們看見他是得勝的君王
[00:14:53.000 --> 00:14:57.000]  他讓我們看到他是得勝的君王
[00:14:57.000 --> 00:15:00.000]  所以你看他二十一節裡說的那番話
[00:15:00.000 --> 00:15:04.000]  你看到二十一節裡他講的那番話
[00:15:04.000 --> 00:15:09.000]  他要被交在工會那裡
[00:15:09.000 --> 00:15:14.000]  他要被交在工會那裡
[00:15:14.000 --> 00:15:18.000]  他要受苦 他要死 他要復活
[00:15:18.000 --> 00:15:22.000]  他要受苦 他要死 他要復活
[00:15:22.000 --> 00:15:25.000]  他把完整的經歷都講了
[00:15:25.000 --> 00:15:29.000]  他把完整的經歷都講了
[00:15:29.000 --> 00:15:31.000]  那也是一番完整的表達
[00:15:31.000 --> 00:15:34.000]  那也是一番完整的表達
[00:15:34.000 --> 00:15:37.000]  那個時候的工會
[00:15:37.000 --> 00:15:39.000]  那個時候的工會
[00:15:39.000 --> 00:15:42.000]  差不多就是由三群人組成的
[00:15:42.000 --> 00:15:45.000]  差不多就是由三群人組成的
[00:15:45.000 --> 00:15:48.000]  首先當然是有祭司長
[00:15:48.000 --> 00:15:51.000]  首先當然就是有祭司長
[00:15:51.000 --> 00:15:54.000]  就是在聖殿中供職的
[00:15:54.000 --> 00:15:57.000]  那個祭司階層中的首領
[00:15:57.000 --> 00:16:05.000]  就是在聖殿中做祭司階層的首領
[00:16:05.000 --> 00:16:08.000]  同時還有長老們
[00:16:08.000 --> 00:16:10.000]  同時還有長老們
[00:16:10.000 --> 00:16:15.000]  還有那些叫文士或者叫律法師
[00:16:15.000 --> 00:16:19.000]  還有就是那些文士或者叫律法師
[00:16:19.000 --> 00:16:21.000]  你看這三類人的組成
[00:16:21.000 --> 00:16:23.000]  你看到這三類人的組成
[00:16:23.000 --> 00:16:27.000]  那祭司長就代表著宗教事務
[00:16:27.000 --> 00:16:30.000]  那祭司長就代表著宗教事務
[00:16:30.000 --> 00:16:34.000]  然後長老就是民間的權力
[00:16:34.000 --> 00:16:38.000]  長老就是代表著民間的權力
[00:16:38.000 --> 00:16:42.000]  而文士、律法師
[00:16:42.000 --> 00:16:46.000]  而文士和律法師
[00:16:46.000 --> 00:16:50.000]  就是法律層面的權柄
[00:16:50.000 --> 00:16:53.000]  就是法律層面的權柄
[00:16:53.000 --> 00:16:57.000]  他們有權力解釋、教導大家
[00:16:57.000 --> 00:17:01.000]  他們有權力解釋、教導大家
[00:17:01.000 --> 00:17:05.000]  甚至在一定程度上警告、懲罰你
[00:17:05.000 --> 00:17:10.000]  甚至在一定程度上警告、懲罰你
[00:17:10.000 --> 00:17:14.000]  所以這些其實在以色列民族
[00:17:14.000 --> 00:17:17.000]  在那個時候是很習慣的
[00:17:17.000 --> 00:17:20.000]  所以這些其實在以色列民族
[00:17:20.000 --> 00:17:23.000]  在那個時候是很習慣的
[00:17:23.000 --> 00:17:26.000]  那是在上掌權的
[00:17:26.000 --> 00:17:29.000]  那是在上掌權的
[00:17:29.000 --> 00:17:33.000]  耶穌其實是在表達
[00:17:33.000 --> 00:17:36.000]  那些都是世界的那些權力
[00:17:36.000 --> 00:17:37.000]  人的權力
[00:17:37.000 --> 00:17:39.000]  耶穌其實是要表達
[00:17:39.000 --> 00:17:42.000]  這些其實都是世上的權力
[00:17:42.000 --> 00:17:44.000]  人的權力
[00:17:44.000 --> 00:17:47.000]  在世界的和人的
[00:17:47.000 --> 00:17:49.000]  在世界的和人的
[00:17:49.000 --> 00:17:51.000]  是敵對他的
[00:17:51.000 --> 00:17:54.000]  是敵對他的
[00:17:54.000 --> 00:17:57.000]  但是他並沒有說
[00:17:57.000 --> 00:18:00.000]  行的神蹟把他們都消滅
[00:18:00.000 --> 00:18:02.000]  但是他並沒有說
[00:18:02.000 --> 00:18:06.000]  行的神蹟將這些都消滅
[00:18:06.000 --> 00:18:09.000]  那真的就像彼得和很多以色列人
[00:18:09.000 --> 00:18:11.000]  所盼望的那樣
[00:18:11.000 --> 00:18:14.000]  那真的就像彼得和很多以色列人
[00:18:14.000 --> 00:18:16.000]  所盼望的那樣
[00:18:16.000 --> 00:18:20.000]  先搞定自己的民族家裡
[00:18:20.000 --> 00:18:24.000]  先搞定自己的民族家裡
[00:18:24.000 --> 00:18:28.000]  然後再比如拿起武器去對付羅馬人
[00:18:28.000 --> 00:18:32.000]  然後再拿起武器去對付羅馬人
[00:18:32.000 --> 00:18:36.000]  正如主耶穌他曾經說過的
[00:18:36.000 --> 00:18:40.000]  正如主耶穌他曾經說過的
[00:18:40.000 --> 00:18:42.000]  他來到世間
[00:18:42.000 --> 00:18:44.000]  他來到世間
[00:18:44.000 --> 00:18:47.000]  是要拯救人
[00:18:47.000 --> 00:18:49.000]  是要拯救人
[00:18:49.000 --> 00:18:51.000]  我相信哪怕是這些
[00:18:51.000 --> 00:18:54.000]  在上掌權的這三類人
[00:18:54.000 --> 00:18:56.000]  我相信即使是這些
[00:18:56.000 --> 00:18:59.000]  在上掌權的這三類人
[00:18:59.000 --> 00:19:01.000]  是迫害他的人
[00:19:01.000 --> 00:19:03.000]  是迫害他的人
[00:19:03.000 --> 00:19:04.000]  殺害他的人
[00:19:04.000 --> 00:19:06.000]  殺害他的人
[00:19:06.000 --> 00:19:10.000]  也依然可以因著悔改
[00:19:10.000 --> 00:19:13.000]  因著信他的名而得享永生
[00:19:13.000 --> 00:19:15.000]  也可以依然因著悔改
[00:19:15.000 --> 00:19:19.000]  因信他的名而得享永生
[00:19:19.000 --> 00:19:21.000]  那就更不用說
[00:19:21.000 --> 00:19:26.000]  這些數都數不清的以色列同胞了
[00:19:26.000 --> 00:19:28.000]  而且這樣就更加不用說
[00:19:28.000 --> 00:19:32.000]  那些數都數不清的以色列同胞了
[00:19:32.000 --> 00:19:36.000]  還記得耶穌光榮進聖城嗎?
[00:19:36.000 --> 00:19:41.000]  還記得耶穌光榮進聖城嗎?
[00:19:41.000 --> 00:19:44.000]  就是他受難之前
[00:19:44.000 --> 00:19:47.000]  就是他受難之前
[00:19:47.000 --> 00:19:51.000]  很多人把棕櫚樹的枝子放在地上
[00:19:51.000 --> 00:19:55.000]  很多人把棕櫚樹的枝子放在地上
[00:19:55.000 --> 00:19:59.000]  讓他騎著那頭驢、小驢子走過
[00:19:59.000 --> 00:20:05.000]  讓他騎著那頭驢、小驢子走過
[00:20:05.000 --> 00:20:08.000]  還呼喊「和撒娜!和撒娜!」
[00:20:08.000 --> 00:20:11.000]  還呼喊「和撒娜!和撒娜!」
[00:20:11.000 --> 00:20:13.000]  可是沒過幾天
[00:20:13.000 --> 00:20:15.000]  同樣也是這些人
[00:20:15.000 --> 00:20:17.000]  但是沒過幾天
[00:20:17.000 --> 00:20:19.000]  同樣都是這些人
[00:20:19.000 --> 00:20:22.000]  就在那裡喊「釘他十字架!釘他十字架!」
[00:20:22.000 --> 00:20:28.000]  就在那裡叫「釘他十字架!將他釘上十字架!」
[00:20:28.000 --> 00:20:30.000]  我們可以看到
[00:20:30.000 --> 00:20:34.000]  我們的主耶穌就是這樣的一個基督
[00:20:34.000 --> 00:20:36.000]  我們可以看到
[00:20:36.000 --> 00:20:39.000]  我們的主耶穌就是一個這樣的基督
[00:20:39.000 --> 00:20:42.000]  祂背負著人的罪
[00:20:42.000 --> 00:20:46.000]  祂背負著人的罪
[00:20:46.000 --> 00:20:48.000]  祂受苦
[00:20:48.000 --> 00:20:50.000]  祂受苦
[00:20:50.000 --> 00:20:52.000]  與我們感同身受
[00:20:52.000 --> 00:20:55.000]  與我們感同身受
[00:20:55.000 --> 00:20:57.000]  然後祂死了
[00:20:57.000 --> 00:20:59.000]  然後祂死了
[00:20:59.000 --> 00:21:01.000]  祂又復活
[00:21:01.000 --> 00:21:03.000]  祂又復活
[00:21:03.000 --> 00:21:05.000]  祂的一切都是為了我們
[00:21:05.000 --> 00:21:07.000]  祂的一切都是為了我們
[00:21:07.000 --> 00:21:11.000]  但是以當時的彼得
[00:21:11.000 --> 00:21:13.000]  但是以當時的彼得
[00:21:13.000 --> 00:21:16.000]  祂不能了然這一切
[00:21:16.000 --> 00:21:20.000]  祂不能了然這一切
[00:21:20.000 --> 00:21:24.000]  所以耶穌才用那麼嚴厲的話來斥責
[00:21:24.000 --> 00:21:29.000]  所以耶穌才用那麼嚴厲的話來斥責
[00:21:29.000 --> 00:21:33.000]  剛剛誇獎祂是聖靈感動說的
[00:21:33.000 --> 00:21:38.000]  剛剛誇獎祂是聖靈感動說的
[00:21:38.000 --> 00:21:41.000]  接下來就說那是魔鬼的話
[00:21:41.000 --> 00:21:45.000]  接下來就說那是魔鬼的話
[00:21:45.000 --> 00:21:49.000]  彼得一定是感覺自己
[00:21:49.000 --> 00:21:51.000]  也許幾秒鐘之間
[00:21:51.000 --> 00:21:53.000]  從天出來掉下地
[00:21:53.000 --> 00:21:55.000]  也許幾秒鐘之間
[00:21:55.000 --> 00:21:59.000]  從天出來掉下地
[00:21:59.000 --> 00:22:01.000]  其實我們也一樣
[00:22:01.000 --> 00:22:04.000]  其實我們也一樣
[00:22:04.000 --> 00:22:07.000]  我們對主的認識又有多少呢?
[00:22:07.000 --> 00:22:10.000]  我們對主的認識又有多少呢?
[00:22:10.000 --> 00:22:12.000]  但是感謝讚美神
[00:22:12.000 --> 00:22:14.000]  但是感謝讚美神
[00:22:14.000 --> 00:22:16.000]  因為我們有聖經
[00:22:16.000 --> 00:22:18.000]  因為我們有聖經
[00:22:18.000 --> 00:22:20.000]  我們有聖靈與我們同在
[00:22:20.000 --> 00:22:23.000]  我們有聖靈與我們同在
[00:22:23.000 --> 00:22:25.000]  祂在教導著我們
[00:22:25.000 --> 00:22:27.000]  祂在教導著我們
[00:22:27.000 --> 00:22:29.000]  扶持帶領著我們
[00:22:29.000 --> 00:22:31.000]  扶持帶領著我們
[00:22:31.000 --> 00:22:34.000]  讓我們在世上的年歲中
[00:22:34.000 --> 00:22:38.000]  讓我們在世上的年歲中
[00:22:38.000 --> 00:22:40.000]  我們與主同行
[00:22:40.000 --> 00:22:42.000]  我們與主同行
[00:22:42.000 --> 00:22:44.000]  我們一邊往前走
[00:22:44.000 --> 00:22:46.000]  我們一邊往前走
[00:22:46.000 --> 00:22:48.000]  我們一邊經歷祂
[00:22:48.000 --> 00:22:50.000]  我們一邊經歷祂
[00:22:50.000 --> 00:22:52.000]  我們就更認識祂
[00:22:52.000 --> 00:22:54.000]  我們就更認識祂
[00:22:54.000 --> 00:22:58.000]  我們就更知道祂是怎樣的一位基督
[00:22:58.000 --> 00:23:02.000]  我們就更知道祂是怎樣的一位基督
[00:23:02.000 --> 00:23:04.000]  所以真的求主幫助我們
[00:23:04.000 --> 00:23:06.000]  所以真的求主幫助我們
[00:23:06.000 --> 00:23:09.000]  讓我們帶領更多人來到主面前
[00:23:09.000 --> 00:23:12.000]  讓我們帶領更多人來到主的面前
[00:23:12.000 --> 00:23:15.000]  讓他們也都能夠得福
[00:23:15.000 --> 00:23:17.000]  讓他們也都能夠得福
[00:23:17.000 --> 00:23:20.000]  讓他們也都生命中能夠擁有基督
[00:23:20.000 --> 00:23:23.000]  讓他們也都生命中擁有基督
